"TID","EN"
"TID_BUTTON_RATE_APP_REVIEW","Review"
"TID_BUTTON_RATE_APP_NEVER","Never"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","Account unlock unavailable"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","Account unlock is unavailable at the moment. Please try again later!"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","Try again"
"TID_ACCOUNT_LOCKED_INVALID_CODE","Invalid unlock code!"
"TID_ACCOUNT_LOCKED_TITLE","Account Locked"
"TID_ACCONT_LOCKED_TEXT","Your account has been locked for security reasons. Enter the unlock code to recover your account."
"TID_ACCOUNT_LOCKED_TEXT2","Enter unlock code here:"
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","Tap to confirm"
"TID_NOT_ENOUGH_GEMS_TITLE","Not enough Gems"
"TID_NOT_ENOUGH_GEMS_INFO","\n\nYou're out of Gems. Visit the Shop to get some more!"
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","Go to Shop"
"TID_COIN_DOUBLER_TITLE","Purchase Token Doubler"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","Add Tokens to Token Doubler"
"TID_COIN_DOUBLER_INFO","Doubles the next <c2edd1b><AMOUNT></c> Tokens you earn from Battles."
"TID_COIN_DOUBLER_INFO_WITH_COINS","Add <c2edd1b><AMOUNT></c> Tokens to your Token Doubler.\n\nToken Doubler doubles the Tokens you earn from battles."
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","Damage per dynamite"
"TID_STARS_1","Watch out: you have a <ce662f9>GEM</c>!"
"TID_STARS_2","Watch out: you have <ce662f9>GEMS</c>!"
"TID_STARS_3","Watch out: you have a lot of <ce662f9>GEMS</c>!"
"TID_STARS_4","Watch out: you have a ton of <ce662f9>GEMS</c>!"
"TID_GATCHA_BUTTON_TITLE","BRAWL BOX"
"TID_1ST_WIN_CHEST_BUTTON_TITLE","BIG BOX"
"TID_EVENT_LOCKED","Locked"
"TID_SPECIAL_EVENT_TITLE_TOP","SPECIAL EVENT:"
"TID_SPECIAL_EVENT_STATUS_ACTIVE","active for"
"TID_SPECIAL_EVENT_STATUS_FUTURE","starting in"
"TID_EVENT_COMING_UP_INFO","This event will open in <TIME>"
"TID_ROCKET_BEACH_SKIN","BEACH BROCK"
"TID_CACTUS_PINK_SKIN_OLD","PINKY SPIKE"
"TID_SHAMAN_PANDA_SKIN","PANDA NITA"
"TID_CROW_WHITE_SKIN","WHITE CROW"
"TID_BULL_HAIR_SKIN","VIKING BULL"
"TID_TRICKSHOT_GOLD_SKIN_OLD","GOLD MEDALIST RICOCHET"
"TID_BARKEEP_GOLD_SKIN","GOLDEN BARLEY"
"TID_GUNSLINGER_ROCKSTAR_SKIN","ROCKSTAR COLT"
"TID_STAT_HEAL","Heal"
"TID_LUCHADOR_RUDO_SKIN","EL RUDO PRIMO"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","Buy"
"TID_EVENTS_NEW_EVENT","New Event!"
"TID_SETTINGS_BRAWLHINTS","Battle Hints"
"TID_COLLECTED_COINS_INFO","You have collected <CURRENT> Tokens out of the maximum of <MAX> from <PLANET>"
"TID_COLLECTED_COINS_INFO_CAPPED","You have collected all the Tokens available on <PLANET>"
"TID_FIRST_WIN_INFO","Earn a <cff8E1b>Star Token</c> for your first win against other players."
"TID_TICKET_COUNTER_INFO","Find Event Tickets inside Brawl Boxes.\n\nSpend Tickets to Brawl here!"
"TID_NOT_ENOUGH_TICKETS","Not enough tickets"
"TID_EVENT_LIST_GAME_ROOMS","NEW TEAM"
"TID_EVENT_LIST_WELCOME","Welcome to Brawl Stars!"
"TID_COOP","Co-op Brawl"
"TID_COOP_NOT_SUPPORTED","Co-op Brawl not supported in this event"
"TID_PRACTISE_NOT_SUPPORTED","Practice not supported in this event"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","New Facebook login"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","Do you want to link your current game to this Facebook account?"
"TID_BUTTON_OKAY","Okay"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","This icon requires <HERO>"
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","Invite friends and\nplay together"
"TID_EVENT_POPUP_HIGHSTAKES_INFO","You can spend multiple tickets per game to get better rewards."
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3 vs 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","Sole Survivor"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5 vs 1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","Three players vs Robo Bandits"
"TID_HIGHSTAKES_REWARDS","Rewards x<COUNT>"
"TID_HIGHSTAKES_COST","Tickets: <COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","Exit Brawl Stars?"
"TID_POPUP_ANDROID_EXIT","Are you sure you want to exit Brawl Stars?"
"TID_ROOM_NOT_SUPPORTED","Teams are not supported in this event"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","Purchase failed"
"TID_ERROR_POP_UP_PURCHASE_FAILED","Billing server not responding. Please try again later."
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","Ok"
"TID_IAP_NOT_AVAILABLE","Please enable In-App Purchases in your device restrictions settings."
"TID_NEWS_TITLE","NEWS"
"TID_STAT_DAMAGE_PER_ARROW","Damage per arrow"
"TID_STAT_DAMAGE_PER_MINE","Damage per trap"
"TID_STAT_DAMAGE_PER_SPIKE","Damage per spike"
"TID_STAT_DAMAGE_PER_DAGGER","Damage per dagger"
"TID_FRIENDS_FACEBOOK_CONNECTED","Facebook connected"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","Connect to Facebook to see your Facebook friends here!"
"TID_FRIENDS_CONNECT_INFO","Connect to social networks to see your friends here!"
"TID_FRIENDS_NO_FRIENDS","No friends"
"TID_FRIENDS_SUGGESTIONS_SEND_REQUEST","SEND FRIEND REQUEST"
"TID_FRIENDS_TITLE_1_NO_COUNT","FRIENDS"
"TID_FRIENDS_TITLE_1","FRIENDS (<COUNT>)"
"TID_FRIENDS_TITLE_2","SUGGESTED FRIENDS"
"TID_FRIENDS_TITLE_3","FRIEND INVITES"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_MULT","<COUNT> GAMES PLAYED TOGETHER RECENTLY"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_ONE","ONE GAME PLAYED TOGETHER RECENTLY"
"TID_FRIENDS_NO_ENTRIES_TAB_2","NO FRIEND SUGGESTIONS"
"TID_FRIENDS_NO_ENTRIES_TAB_3","NO FRIEND INVITES"
"TID_FRIENDS_CANNOT_REMOVE_FRIEND","Can't remove friends from your social networks."
"TID_FRIEND_REQUEST_ACCEPT","ACCEPT"
"TID_FRIEND_REQUEST_REJECT","REJECT"
"TID_FRIEND_REQUEST_REASON_0","<EMPTY>"
"TID_FRIEND_REQUEST_REASON_1","FROM A CLUB"
"TID_FRIEND_REQUEST_REASON_2","FROM A TEAM"
"TID_FRIEND_REQUEST_REASON_3","<AMOUNT> GAMES PLAYED TOGETHER RECENTLY"
"TID_FRIEND_REQUEST_REASON_4","<AMOUNT> GAMES PLAYED TOGETHER RECENTLY"
"TID_FRIEND_POPOVER_PROFILE","PROFILE"
"TID_FRIEND_POPOVER_REMOVE","REMOVE"
"TID_FRIEND_POPOVER_SPECTATE","SPECTATE"
"TID_FRIEND_POPOVER_YOU","This is you"
"TID_REMOVE_FRIEND_POPUP_REMOVE","REMOVE"
"TID_REMOVE_FRIEND_POPUP_CANCEL","CANCEL"
"TID_REMOVE_FRIEND_POPUP_TITLE","CONFIRM FRIEND REMOVE"
"TID_REMOVE_FRIEND_POPUP_BODY","Are you sure you want to remove <NAME> from your friend list?"
"TID_UNLOCK_SKIN_CONTENT","\n\nBUY <NAME> SKIN"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Connection lost"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Another device is connecting to this game."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Reload"
"TID_BAD_CONNECTION","Bad network connection"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook Alert"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","This Facebook account is already linked to another Brawl Stars game. Link it to your current game instead?"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT_TITLE","Kakao Alert"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT","This Kakao account is already linked to another Brawl Stars game. Link it to your current game instead?"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT_TITLE","LINE Alert"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT","This LINE account is already linked to another Brawl Stars game. Link it to your current game instead?"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","Free event reward claimed"
"TID_GEM_BUY_CONFIRMATION","<AMOUNT> gems received!"
"TID_BLOCKED_TEAM_READY","Cannot display this while ready"
"TID_TEAM_CANNOT_INVITE_WHILE_READY","Cannot invite while READY"
"TID_SHOTGUN_BANDITA_SKIN","BANDITA SHELLY"
"TID_SHUTDOWN_STARTED","Game is closing for a short maintenance break in 5 minutes."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","Sorry, the servers are under maintenance. Please try again in a few hours."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","Sorry, the servers are under maintenance. Please try again in a couple hours."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Sorry, the servers are under maintenance. Please try again in about an hour and a half."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","Sorry, the servers are under maintenance. Please try again in about an hour."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","Sorry, the servers are under maintenance. Please try again in about <value> minutes."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","Sorry, the servers are under maintenance. Please try again in a few minutes."
"TID_SHUTDOWN_BATTLE_DISABLED","Game is closing for a maintenance in a few minutes. Starting new games is disabled until maintenance is over."
"TID_TEAM_SEARCH_NO_TEAM_CODE","Enter team code."
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","You don't have access to accept or reject join requests."
"TID_CLAN_RESPONSE_71","Seniors have a cooldown between kicks"
"TID_STAT_MAX_DAMAGE","Damage at max range"
"TID_STAT_DAMAGE_PER_BOMB","Damage per grenade"
"TID_ELDER_KICK_FAIL_COOLDOWN","You have recently kicked a Club member. Try again in <time>."
"TID_LUCHADOR_KING_SKIN","EL REY PRIMO"
"TID_PLAYER_DEFEATED_BR","Brawler defeated"
"TID_BALL_1","Backyard Bowl"
"TID_HINT_GET_BALL","Get the <cdaa520>Ball</c>!"
"TID_LASER_BALL_INTRO_TEXT","Score two goals to win!"
"TID_AFK_WARNING","Idle Warning! Please move!"
"TID_AFK_DISCONNECTED_MSG","You were disconnected from the battle because of idling or bad network"
"TID_AFK_BANNED_MSG","You are banned from your current battle because of idling or bad network. You will be allowed back into the game once the battle is over."
"TID_AFK_DISCONNECTED_TITLE","Idle Disconnect"
"TID_AFK_BANNED_TITLE","Banned From Battle"
"TID_AFK_RELOAD","Reload"
"TID_GAME_MODE_7","BIG GAME"
"TID_GAME_MODE_7_DESC","Five players attempt to defeat one player's BIG BRAWLER.\n\nAs the BIG BRAWLER, you'll have a massive power advantage, and a huge amount of health that drains slowly. Defy the hunters and stay in the game as long as you can!\n\nAs one of the five hunters, you'll need to work together with your team to take down the BIG BRAWLER as fast as possible!"
"TID_BOSS_INTRO_TEXT_ATTACK","Defeat the BIG BRAWLER!"
"TID_BOSS_INTRO_TEXT_DEFEND","You are the BIG BRAWLER!"
"TID_BOSS_1","Calamity Canyon"
"TID_SEASON_END_POPUP_TITLE","SEASON HAS ENDED"
"TID_SEASON_END_POPUP_REWARD","SEASON END REWARD"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_COIN_META_MIGRATION_TITLE","Important Changes!"
"TID_COIN_META_MIGRATION_OK","PLAY TUTORIAL"
"TID_COIN_META_MIGRATION_TXT_1","Brawl Stars has a new upgrade system, where Brawlers can level up after getting enough Power Points. Your existing progress has been converted to Brawler Levels."
"TID_COIN_META_MIGRATION_TXT_2","You receive Brawl Boxes for your unused Upgrade Tokens, and some more to make sure you don't lose progress."
"TID_COIN_META_MIGRATION_TXT_3","Game is now played in landscape and controlled with dual joysticks."
"TID_COIN_META_MIGRATION_TXT_4","COIN BOOSTER is now gone and converted to gems."
"TID_BOLTS_MIGRATION_TITLE","Important Changes!"
"TID_BOLTS_MIGRATION_OK","Ok"
"TID_BOLTS_MIGRATION_INFO","The new Brawler upgrade system no longer uses Elixir. You have been refunded <BOLTS> Upgrade Tokens for your Elixir and previous Brawler upgrades. Use Upgrade Tokens to upgrade your Brawlers!\n\nDuplicate Brawlers and therefore also Chips have been removed from the game. You have been refunded <GEMS> Gems for your Chips. Enjoy!"
"TID_BOLTS_MIGRATION_ELIXER_TOKEN","YOUR ELIXIR HAS BECOME UPGRADE TOKENS"
"TID_BOLTS_MIGRATION_CHIP_GEM","YOUR CHIPS WERE CASHED OUT INTO GEMS"
"TID_STAT_HEALING_PER_SEC","Healing per second"
"TID_STAT_DAMAGE_PER_CARD","Damage per card"
"TID_OVERTIME","Overtime!"
"TID_STARTER_PACK_XP_REQ","Special offer for reaching experience level <XPLEVEL>"
"TID_VALUE","value"
"TID_SHOP_ONE_TIME_PURCHASE","This offer is a ONE time purchase!"
"TID_HINT_MAKE_GOAL_1","DRAG the <ccc0033>RED CONTROL</c> to aim the Ball!"
"TID_BALL_2","Triple Dribble"
"TID_BALL_3","Pinhole Punt"
"TID_STARTER_PACK_1","Level 5 Pack"
"TID_STARTER_PACK_2","Level 15 Pack"
"TID_STARTER_PACK_3","Level 25 Pack"
"TID_IAP_XMAS2018_PACK","Holiday Pack"
"TID_IAP_XMAS2018_PACK_DESC","Ho Ho Ho!"
"TID_STARTER_PACK_0","Welcome Pack"
"TID_STARTER_PACK_0_DESC","Celebrating the beginning of your Brawl Stars journey"
"TID_IAP_LNY2019_PACK","Lunar Brawl Offer"
"TID_IAP_LNY2019_PACK_DESC","Happy Lunar New Year!"
"TID_IAP_MARCH2019_PACK","March Offer"
"TID_IAP_MARCH2019_PACK_DESC","This is a one time offer!"
"TID_IAP_REFRESHER_PACK_DESC","This is a one time offer!"
"TID_BLACKHOLE_DEFAULT_SKIN","Default"
"TID_GOLD_CAP_HIT","Token limit reached."
"TID_GATCHA_BUTTON_BOX_STACK_FULL","Box stack full"
"TID_COOP_1","Pachinko Park"
"TID_GAME_MODE_8","ROBO RUMBLE"
"TID_GAME_MODE_8_DESC","Defend the safe from greedy Robo Bandits! The longer you defend, the better your reward!\n\nRobots will be coming for the safe from all sides, and in ever-increasing numbers. Do your best to defend as long as you can!"
"TID_COOP_INTRO_TEXT","Defend the safe!"
"TID_SELECT_EVENT_POPUP_TITLE","Select event"
"TID_BARREL_BOT","DARRYL"
"TID_BARREL_BOT_DESC","Darryl has a powerful double-shotgun attack. His Super move is a reckless roll inside his bouncy barrel!"
"TID_BARREL_BOT_WEAPON","DOUBLE DEUCE"
"TID_BARREL_BOT_WEAPON_DESC","Darryl's double barrel shotguns fire two staggered blasts of heavy close-range damage."
"TID_BARREL_BOT_ULTI","BARREL ROLL"
"TID_BARREL_BOT_ULTI_DESC","Darryl rolls forward inside his barrel, knocking back enemies and bouncing off walls. His Super recharges over time!"
"TID_ARTILLERY_DUDE","PENNY"
"TID_ARTILLERY_DUDE_DESC","Penny shoots bags of coins, damaging the target and anyone standing behind. Her Super is a mortar-style cannon turret!"
"TID_ARTILLERY_DUDE_WEAPON","PLUNDERBUSS"
"TID_ARTILLERY_DUDE_WEAPON_DESC","Shoots out a pouch of fool's gold. If the pouch hits an enemy, it bursts and coins pepper targets behind the first enemy."
"TID_ARTILLERY_DUDE_ULTI","OLD LOBBER"
"TID_ARTILLERY_DUDE_ULTI_DESC","Penny sets up her cannon! It can shoot at enemies at a long range, even if they are behind cover."
"TID_ITEM_NAME_SPECIAL","STAR POWER"
"TID_HERO_INFO_ITEM_LOCKED","You can find this after level <LEVEL>"
"TID_HERO_INFO_LOCKED_INFO","Unlock Brawler from Brawl Boxes"
"TID_HERO_INFO_LOCKED_INFO_RANK_TRACK","Reach <SCORE> total trophies to unlock"
"TID_SPEC_ABI_FREEZE","Shell Shock"
"TID_SPEC_ABI_BERSERKER","Berserker"
"TID_SPEC_SELF_DESTRUCT","Revenge"
"TID_SPEC_ABI_CACTUS_HEAL","Fertilize"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","Medical Use"
"TID_SPEC_ABI_REPAIR_TURRET","Energize"
"TID_SPEC_ABI_PET_LIFESTEAL","Bear With Me"
"TID_SPEC_ABI_STEAL_SOULS","Creepy Harvest"
"TID_SPEC_ABI_SPOT","Circling Eagle"
"TID_SPEC_ABI_AMBUSH","Ambush"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","Black Portal"
"TID_SPEC_ABI_SPEED","Slick Boots"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","Mama's Hug"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","Super Bouncy"
"TID_SPEC_ABI_FIRE_DOT_ULTI","El Fuego"
"TID_SPEC_LAST_STAND","Swan Song"
"TID_SPEC_BURN","Incendiary"
"TID_SPEC_CRIPPLE","Extra Toxic"
"TID_SPEC_ABI_BARREL_DEFENSE","Steel Hoops"
"TID_SPEC_HEAL_MAIN_ATTACK","Da Capo!"
"TID_SPEC_ABI_FREEZE_DESC","Shelly's Super shells slow down enemies for <c00cc00><VALUE1></c> seconds!"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","Crow deals <c00cc00>+<VALUE2></c> damage with his attack and Super to targets with <VALUE1>% or less health."
"TID_SPEC_ABI_BERSERKER_DESC","When Bull falls below <c00cc00><VALUE1>%</c> health, his reload speed doubles!"
"TID_SPEC_SELF_DESTRUCT_DESC","When Dynamike is defeated he throws six sticks of dynamite causing <c00cc00><VALUE1></c> damage each"
"TID_SPEC_ABI_CACTUS_HEAL_DESC","After using Super, Spike regenerates <c00cc00><VALUE1></c> health per second by staying in its area of effect."
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","Barley regains <c00cc00><VALUE1></c> health from each attack."
"TID_SPEC_ABI_REPAIR_TURRET_DESC","Jessie can repair her gun turret for <c00cc00><VALUE1></c> of its missing health by zapping it with her attack."
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","Nita recovers <c00cc00><VALUE1></c> health whenever her bear hits an enemy. When Nita deals damage, her bear regains <c00cc00><VALUE2></c> health."
"TID_SPEC_ABI_STEAL_SOULS_DESC","Mortis reaps the life essence of Brawler he defeats, restoring <c00cc00><VALUE1></c> of his health."
"TID_SPEC_SPOT_FROM_AIR_DESC","When using her Super, Piper can spot all enemies hidden in bushes from the air."
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","When Poco's attack hits friendly Brawlers they now heal for <c00cc00><VALUE1></c> health."
"TID_SPEC_ABI_SPOT_DESC","Bo spots enemies hidden in bushes from <c00cc00><VALUE1>%</c> longer distance than normally."
"TID_SPEC_ABI_AMBUSH_DESC","Piper's attack deals <c00cc00>+<VALUE1></c> extra damage (at max range) when she's hidden in a bush."
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","Tara's Super cracks open a dimensional portal! A shadowy version of Tara appears and attacks her enemies."
"TID_SPEC_ABI_TODO_DESC","Special ability undefined"
"TID_SPEC_ABI_SPEED_DESC","Colt's movement speed is increased by <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","Dynamike can ride the blast wave of his explosives to jump over obstacles!"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","Whenever Pam hits enemies with Scrapstorm, she heals herself and nearby friendly Brawlers for <c00cc00><VALUE1></c> health."
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","Rico's bullets, from attack and Super alike, get supercharged by their first bounce and deal +<c00cc00><VALUE1></c> damage!"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","Enemies caught in El Primo's Super will burn for <c00cc00><VALUE1></c> damage over 4 seconds."
"TID_SPEC_LAST_STAND_DESC","Poco plays his swan song at the very moment he expires. Friendly Brawlers around him recover <c00cc00><VALUE1></c> health!"
"TID_SPEC_BURN_DESC","The impact of Brock's attack sets the ground on fire. Enemies in the area take <c00cc00><VALUE1></c> damage per second! Lasts for 2 seconds."
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","Darryl's Super reinforces his barrel, reducing all damage he takes by <c00cc00><VALUE2>%</c> for <c00cc00><VALUE1></c> seconds."
"TID_SPEC_CRIPPLE_DESC","Crow's poison saps the strength of enemies, who deal <c00cc00><VALUE1>%</c> less damage while poisoned."
"TID_SEASON_ENDED_NOTI","Season has ended! Season rewards are waiting for you."
"TID_BATTLE_ROYALE_7","Double Trouble"
"TID_GAME_MODE_9","DUO SHOWDOWN"
"TID_GAME_MODE_9_COMBINED","SHOWDOWN"
"TID_GAME_MODE_9_DESC","Take down the other four teams. If you are defeated, you will respawn in a while if your teammate is still alive!"
"TID_WAVE_APPROACHING","Wave <number>"
"TID_TEAMS_LEFT","Teams left: <num>"
"TID_TEAM_MATE_RESPAWNING","Teammate back in: <num>"
"TID_BOSS_APPROACHING","Wave <number>: <ccc0000>Big Robot Incoming!</c>"
"TID_COOP_2","Steel Junction"
"TID_BOSS_2","Hall of the Mole King"
"TID_BEAR_DAMAGE","Bear Damage"
"TID_BEAR_HEALTH","Bear Health"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","Teams of two"
"TID_SPEC_ABI_PUSHBACK_SELF","Dyna-Jump"
"TID_VIEW_PROFILE_BUTTON","View Profile"
"TID_REPORT_PLAYER_BUTTON","REPORT"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","Report <name>?"
"TID_CHAT_REPORT_CONFIRMATION","\n\nAre you sure you want to report <name> for inappropriate behavior?"
"TID_PLAYER_ALREADY_REPORTED","This player has already been reported!"
"TID_STARTER_PACK_4","Level 35 Pack"
"TID_NEED_HERO","Can not purchase Skin. Need to unlock Brawler first."
"TID_EVENT_ENDING","<GAMEMODE> is ending soon!"
"TID_TEAM_DISPLAY_TITLE_CLAN","CLUB TEAMS"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","FRIEND TEAMS"
"TID_TICKETS_REVEIVED","<AMOUNT> event tickets received!"
"TID_TUTORIAL_12","We've got the GEMS, let's head towards the exit!"
"TID_NO_TARGET_HINT","No target available for QUICKFIRE!"
"TID_CAN_NOT_AUTOSHOOT","No QUICKFIRE available for this Super"
"TID_VS","VS"
"TID_VS_SHOWDOWN","Every Brawler for themself!"
"TID_HAS_LASER_BALL_HINT","Can't QUICKFIRE when carrying the Ball"
"TID_CLAN_RESPONSE_44","Join failed: You are already in a Club"
"TID_SHOTGUN_GIRL_SHORT_DESC","FIGHTER"
"TID_GUNSLINGER_SHORT_DESC","SHARPSHOOTER"
"TID_BULL_DUDE_SHORT_DESC","HEAVYWEIGHT"
"TID_ROCKET_GIRL_SHORT_DESC","SHARPSHOOTER"
"TID_TNT_DUDE_SHORT_DESC","THROWER"
"TID_LUCHADOR_SHORT_DESC","HEAVYWEIGHT"
"TID_TRICKSHOT_DUDE_SHORT_DESC","SHARPSHOOTER"
"TID_CACTUS_SHORT_DESC","SHARPSHOOTER"
"TID_BARKEEP_SHORT_DESC","THROWER"
"TID_MECHANIC_SHORT_DESC","FIGHTER"
"TID_SHAMAN_SHORT_DESC","FIGHTER"
"TID_UNDERTAKER_SHORT_DESC","DASHING ASSASSIN"
"TID_CROW_SHORT_DESC","TOXIC ASSASSIN"
"TID_DEAD_MARIACHI_SHORT_DESC","HEALER"
"TID_BOW_DUDE_SHORT_DESC","FIGHTER"
"TID_SNIPER_SHORT_DESC","SHARPSHOOTER"
"TID_MINIGUN_DUDE_SHORT_DESC","HEALER"
"TID_BLACK_HOLE_SHORT_DESC","SKIRMISHER"
"TID_BARREL_BOT_SHORT_DESC","HEAVYWEIGHT"
"TID_CLAN_INTRO_SUGGESTED_CLANS","BEST CLUBS FOR YOU"
"TID_CLAN_INTRO_CREATE_TITLE","WHY NOT MAKE YOUR OWN"
"TID_CLAN_INTRO_HEADER","CLUBS"
"TID_CLAN_INFO_TITLE","CLUB INFO"
"TID_CLAN_INFO_NO_DESCRIPTION","NO CLUB DESCRIPTION"
"TID_EVENT_POPUP_TITLE","LET'S BATTLE!"
"TID_GOLDRUSH_8","Sapphire Plains"
"TID_USE_AUTOFIRE_TUTORIAL","TAP the <ccc0033>red control</c> to shoot at the closest enemy!"
"TID_BRAWL_BOX_INFO_2","Each Brawl Box contains one of the following: a new Brawler, Power Points + Coins, or a Star Power. Additionally, you can get Token Doublers or Event Tickets as a bonus.\n\nReward probabilities are:\n\nPower Points + Coins : <NUM1> %\nRare Brawler : <NUM2> %\nSuper Rare Brawler : <NUM3> %\nEpic Brawler : <NUM4> %\nMythic Brawler : <NUM5> %\nLegendary Brawler : <NUM6> %\nStar Power : <NUM7> %\n\nIn addition, each draw gives you a 25 % chance to get Event Tickets, a 9 % chance to get Gems and a 3 % chance to get a Token Doubler. Note that Star Powers are only available for Brawlers that have reached Level 9. Once you have unlocked all rewards of a certain type, for example Rare Brawlers, the probability to get all other rewards increases. Luck: In order to make the Brawl Box opening experience more fair there is a luck system affecting the probability of Legendary Brawlers. With each draw that doesn't give you a new Brawler, your luck value is increased, and each time you get a new Brawler, your luck value goes down based on the rarity of the Brawler you got. When luck is high enough, you have a greater chance to get a Legendary Brawler, while a low luck value means that it's harder to get a new Legendary Brawler. The contents of early Brawl Boxes are predetermined to ensure a fair start for everybody."
"TID_POWER_DROP_VALUE","+<VALUE>"
"TID_COLLECT","COLLECT"
"TID_PAGE_FRIENDS_TITLE","FRIENDS"
"TID_PAGE_FRIENDS_TITLE2","Battle with Your Friends!"
"TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN","Connect to Facebook or find friends in the game to play with them!"
"TID_PAGE_FRIENDS_NO_FRIENDS","Connect to Facebook or find friends in the game to play with them!"
"TID_FRIENDS_TITLE","<COUNT> friends"
"TID_FRIENDS_TAB_1","FRIENDS"
"TID_FRIENDS_TAB_2","SUGGESTED"
"TID_FRIENDS_TAB_3","INVITES"
"TID_TOTAL","TOTAL"
"TID_BRAWL_BOX_INFO_TITLE_2","BRAWL BOX INFO"
"TID_BRAWL_BOX_INFO_TITLE_3","MEGA BOX INFO"
