"Name","Disabled","DisabledCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory"
"emoji_willow_gg","","","sc/ui.sc","emoji_willow_gg","Puppeteer","","","","SPECIAL","RARE","GG","Willow_Lead_VO","1","","","","750","19","","","","",""
"emoji_willow_phew","","","sc/ui.sc","emoji_willow_phew","Puppeteer","","","","SPECIAL","EPIC","PHEW","Willow_Hurt_VO","4","","","","1500","39","","","","",""
"emoji_willow_sad","","","sc/ui.sc","emoji_willow_sad","Puppeteer","","","","SAD","COMMON","SAD","Willow_Die_VO","1","","","","375","9","","","","",""
"emoji_willow_special","","","sc/ui.sc","emoji_willow_special","Puppeteer","","","","SPECIAL","EPIC","SPECIAL","Willow_Ulti_VO","2","","","","1500","39","","","","",""
"emoji_willow_thanks","","","sc/ui.sc","emoji_willow_thanks","Puppeteer","","","","SPECIAL","EPIC","THANKS","Willow_Kill_VO","6","","","","1500","39","","","","",""
"emoji_willow_clap","","","sc/ui.sc","emoji_willow_clap","Puppeteer","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_willow_facepalm","","","sc/ui.sc","emoji_willow_facepalm","Puppeteer","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","",""
"emoji_rt_cult","","","sc/ui.sc","emoji_rt_cult","Splitter","SplitterCultist","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","RT_Lead_VO","7","","","","","","","","","",""
"emoji_rt_cult_angry","","","sc/ui.sc","emoji_rt_cult_angry","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","ANGRY","RT_Hurt_VO","1","","","","","","","","","",""
"emoji_rt_cult_happy","","","sc/ui.sc","emoji_rt_cult_happy","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","HAPPY","RT_Lead_VO","6","","","","","","","","","",""
"emoji_rt_cult_gg","","","sc/ui.sc","emoji_rt_cult_gg","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","GG","RT_Kill_VO","6","","","","","","","","","",""
"emoji_rt_cult_phew","","","sc/ui.sc","emoji_rt_cult_phew","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","PHEW","RT_Die_VO","3","","","","","","","","","",""
"emoji_rt_cult_sad","","","sc/ui.sc","emoji_rt_cult_sad","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","SAD","RT_Hurt_VO","3","","","","","","","","","",""
"emoji_rt_cult_special","","","sc/ui.sc","emoji_rt_cult_special","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","SPECIAL","RT_Start_VO","4","","","","","","","","","",""
"emoji_rt_cult_thanks","","","sc/ui.sc","emoji_rt_cult_thanks","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","THANKS","RT_Kill_VO","1","","","","","","","","","",""
"emoji_rt_cult_clap","","","sc/ui.sc","emoji_rt_cult_clap","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_penny_bunny","","","sc/ui.sc","emoji_penny_bunny","ArtilleryDude","ArtilleryGalBunny","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_penny_bunny_dark","","","sc/ui.sc","emoji_penny_bunny_dark","ArtilleryDude","ArtilleryDudeDarkBunny","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_esports2023_penny","","","sc/ui.sc","emoji_esports2023_penny","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_esports2023_brock","","","sc/ui.sc","emoji_esports2023_brock","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_gw_skull","","","sc/ui.sc","emoji_gw_skull","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_monkey_blind","","","sc/ui.sc","emoji_monkey_blind","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_monkey_dumb","","","sc/ui.sc","emoji_monkey_dumb","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_monkey_deaf","","","sc/ui.sc","emoji_monkey_deaf","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_amazon_frog","","","sc/ui.sc","emoji_amazon_frog","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_olympus_fire","","","sc/ui.sc","emoji_olympus_fire","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_olympus_fist","","","sc/ui.sc","emoji_olympus_fist","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_olympus_lightning","","","sc/ui.sc","emoji_olympus_lightning","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_brock_olympus","","","sc/ui.sc","emoji_brock_olympus","RocketGirl","RocketGirlZeus","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_nani_olympus","","","sc/ui.sc","emoji_nani_olympus","Controller","ControllerAres","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_tick_olympus","","","sc/ui.sc","emoji_tick_olympus","ClusterBombDude","ClusterBombDudeCerberus","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_cameron_jungle","","","sc/ui.sc","emoji_cameron_jungle","ShieldTank","ShieldTankCroc","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_max_jungle","","","sc/ui.sc","emoji_max_jungle","Speedy","SpeedyLeopard","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_colt_jungle","","","sc/ui.sc","emoji_colt_jungle","Gunslinger","GunslingerMonkey","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_meg_jungle","","","sc/ui.sc","emoji_meg_jungle","MechaDude","MechaDudeJaguar","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_maisie","","","sc/ui.sc","emoji_maisie","Maisie","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Maisie_Lead_VO","0","","","","","","","","","",""
"emoji_maisie_angry","","","sc/ui.sc","emoji_maisie_angry","Maisie","","","","ANGRY","COMMON","ANGRY","Maisie_Hurt_VO","1","","","","375","9","","","","",""
"emoji_maisie_happy","","","sc/ui.sc","emoji_maisie_happy","Maisie","","","","HAPPY","COMMON","HAPPY","Maisie_Kill_VO","0","","","","375","9","","","","",""
"emoji_maisie_gg","","","sc/ui.sc","emoji_maisie_gg","Maisie","","","","SPECIAL","RARE","GG","Maisie_Ulti_VO","4","","","","750","19","","","","",""
"emoji_maisie_phew","","","sc/ui.sc","emoji_maisie_phew","Maisie","","","","SPECIAL","EPIC","PHEW","Maisie_Hurt_VO","5","","","","1500","39","","","","",""
"emoji_maisie_sad","","","sc/ui.sc","emoji_maisie_sad","Maisie","","","","SAD","COMMON","SAD","Maisie_Die_VO","7","","","","375","9","","","","",""
"emoji_maisie_special","","","sc/ui.sc","emoji_maisie_special","Maisie","","","","SPECIAL","EPIC","SPECIAL","Maisie_Kill_VO","3","","","","1500","39","","","","",""
"emoji_maisie_thanks","","","sc/ui.sc","emoji_maisie_thanks","Maisie","","","","SPECIAL","EPIC","THANKS","Maisie_Start_VO","0","","","","1500","39","","","","",""
"emoji_maisie_clap","","","sc/ui.sc","emoji_maisie_clap","Maisie","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_maisie_facepalm","","","sc/ui.sc","emoji_maisie_facepalm","Maisie","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","",""
"emoji_maisie_jungle","","","sc/ui.sc","emoji_maisie_jungle","Maisie","MaisieSnake","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Maisie_Lead_VO","0","","","","","","","","","",""
"emoji_maisie_jungle_angry","","","sc/ui.sc","emoji_maisie_jungle_angry","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","ANGRY","Maisie_Hurt_VO","1","","","","","","","","","",""
"emoji_maisie_jungle_happy","","","sc/ui.sc","emoji_maisie_jungle_happy","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","HAPPY","Maisie_Kill_VO","0","","","","","","","","","",""
"emoji_maisie_jungle_gg","","","sc/ui.sc","emoji_maisie_jungle_gg","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","GG","Maisie_Ulti_VO","4","","","","","","","","","",""
"emoji_maisie_jungle_phew","","","sc/ui.sc","emoji_maisie_jungle_phew","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","PHEW","Maisie_Hurt_VO","5","","","","","","","","","",""
"emoji_maisie_jungle_sad","","","sc/ui.sc","emoji_maisie_jungle_sad","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","SAD","Maisie_Die_VO","7","","","","","","","","","",""
"emoji_maisie_jungle_special","","","sc/ui.sc","emoji_maisie_jungle_special","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","SPECIAL","Maisie_Kill_VO","3","","","","","","","","","",""
"emoji_maisie_jungle_thanks","","","sc/ui.sc","emoji_maisie_jungle_thanks","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","THANKS","Maisie_Start_VO","0","","","","","","","","","",""
"emoji_maisie_jungle_clap","","","sc/ui.sc","emoji_maisie_jungle_clap","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_max_olympus","","","sc/ui.sc","emoji_max_olympus","Speedy","SpeedyHermes","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_lilt","","","sc/ui.sc","emoji_lilt","FishTank","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Hank_Start_VO","2","","","","","","","","","",""
"emoji_lilt_angry","","","sc/ui.sc","emoji_lilt_angry","FishTank","","","","ANGRY","COMMON","ANGRY","Hank_Lead_VO","3","","","","375","9","","","","",""
"emoji_lilt_happy","","","sc/ui.sc","emoji_lilt_happy","FishTank","","","","HAPPY","COMMON","HAPPY","Hank_Lead_VO","0","","","","375","9","","","","",""
"emoji_lilt_gg","","","sc/ui.sc","emoji_lilt_gg","FishTank","","","","SPECIAL","RARE","GG","Hank_Lead_VO","2","","","","750","19","","","","",""
"emoji_lilt_phew","","","sc/ui.sc","emoji_lilt_phew","FishTank","","","","SPECIAL","EPIC","PHEW","Hank_Die_VO","2","","","","1500","39","","","","",""
"emoji_lilt_sad","","","sc/ui.sc","emoji_lilt_sad","FishTank","","","","SAD","COMMON","SAD","Hank_Die_VO","8","","","","375","9","","","","",""
"emoji_lilt_special","","","sc/ui.sc","emoji_lilt_special","FishTank","","","","SPECIAL","EPIC","SPECIAL","Hank_Ulti_VO","1","","","","1500","39","","","","",""
"emoji_lilt_thanks","","","sc/ui.sc","emoji_lilt_thanks","FishTank","","","","SPECIAL","EPIC","THANKS","Hank_Start_VO","9","","","","1500","39","","","","",""
"emoji_lilt_clap","","","sc/ui.sc","emoji_lilt_clap","FishTank","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_lilt_facepalm","","","sc/ui.sc","emoji_lilt_facepalm","FishTank","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","",""
"emoji_8bit_virus","","","sc/ui.sc","emoji_8bit_virus","Arcade","ArcadeVirus","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_jessie_catburglar","","","sc/ui.sc","emoji_jessie_catburglar","Mechanic","MechanicThief","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_jessie_knight","","","sc/ui.sc","emoji_jessie_knight","Mechanic","MechanicKnight","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_esports2023_max","","","sc/ui.sc","emoji_esports2023_max","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_esports2023_leon","","","sc/ui.sc","emoji_esports2023_leon","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_max_black_jungle","","","sc/ui.sc","emoji_max_black_jungle","Speedy","SpeedyBlackPanther","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_emz_gw","","","sc/ui.sc","emoji_emz_gw","Mummy","MummyHarajuku","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_gw_cat","","","sc/ui.sc","emoji_gw_cat","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_emz_fan","","","sc/ui.sc","emoji_emz_fan","Mummy","MummyGiftShop","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_primo_king","","","sc/ui.sc","emoji_primo_king","Luchador","LuchadorRey","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_dynamike_robot","","","sc/ui.sc","emoji_dynamike_robot","TntDude","TntDudeMecha","true","TRUE","SPECIAL","COLLECTORS","SPECIAL","","","","Dynamike_robot","","","","","","","",""
"emoji_colt_handsome","","","sc/ui.sc","emoji_colt_handsome","Gunslinger","GunslingerHeist","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_jacky_ultradriller","","","sc/ui.sc","emoji_jacky_ultradriller","Driller","DrillerMonster","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_gene_evil","","","sc/ui.sc","emoji_gene_evil","HookDude","HookDudeBazaar","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_dino","","","sc/ui.sc","emoji_dino","Reviver","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Doug_Start_VO","4","","","","","","","","","",""
"emoji_dino_angry","","","sc/ui.sc","emoji_dino_angry","Reviver","","","","ANGRY","COMMON","ANGRY","Doug_Hurt_VO","7","","","","375","9","","","","",""
"emoji_dino_happy","","","sc/ui.sc","emoji_dino_happy","Reviver","","","","HAPPY","COMMON","HAPPY","Doug_Lead_VO","1","","","","375","9","","","","",""
"emoji_dino_gg","","","sc/ui.sc","emoji_dino_gg","Reviver","","","","SPECIAL","RARE","GG","Doug_Kill_VO","6","","","","750","19","","","","",""
"emoji_dino_phew","","","sc/ui.sc","emoji_dino_phew","Reviver","","","","SPECIAL","EPIC","PHEW","Doug_Hurt_VO","2","","","","1500","39","","","","",""
"emoji_dino_sad","","","sc/ui.sc","emoji_dino_sad","Reviver","","","","SAD","COMMON","SAD","Doug_Die_VO","11","","","","375","9","","","","",""
"emoji_dino_special","","","sc/ui.sc","emoji_dino_special","Reviver","","","","SPECIAL","EPIC","SPECIAL","Doug_Lead_VO","4","","","","1500","39","","","","",""
"emoji_dino_thanks","","","sc/ui.sc","emoji_dino_thanks","Reviver","","","","SPECIAL","EPIC","THANKS","Doug_Kill_VO","8","","","","1500","39","","","","",""
"emoji_dino_clap","","","sc/ui.sc","emoji_dino_clap","Reviver","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_dino_facepalm","","","sc/ui.sc","emoji_dino_facepalm","Reviver","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","",""
"emoji_crow_phoenix","","","sc/ui.sc","emoji_crow_phoenix","Crow","CrowPheonix","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Phoenix_Crow_Start_VO","4","","Crow_phoenix","","","","","","","",""
"emoji_crow_phoenix_angry","","","sc/ui.sc","emoji_crow_phoenix_angry","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","ANGRY","Phoenix_Crow_Hurt_VO","0","","Crow_phoenix","","","","","","","",""
"emoji_crow_phoenix_happy","","","sc/ui.sc","emoji_crow_phoenix_happy","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","HAPPY","Phoenix_Crow_Kill_VO","6","","Crow_phoenix","","","","","","","",""
"emoji_crow_phoenix_gg","","","sc/ui.sc","emoji_crow_phoenix_gg","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","GG","Phoenix_Crow_Ulti_VO","0","","Crow_phoenix","","","","","","","",""
"emoji_crow_phoenix_phew","","","sc/ui.sc","emoji_crow_phoenix_phew","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","PHEW","Phoenix_Crow_Hurt_VO","8","","Crow_phoenix","","","","","","","",""
"emoji_crow_phoenix_sad","","","sc/ui.sc","emoji_crow_phoenix_sad","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","SAD","Phoenix_Crow_Hurt_VO","6","","Crow_phoenix","","","","","","","",""
"emoji_crow_phoenix_special","","","sc/ui.sc","emoji_crow_phoenix_special","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","SPECIAL","Phoenix_Crow_Kill_VO","6","","Crow_phoenix","","","","","","","",""
"emoji_crow_phoenix_thanks","","","sc/ui.sc","emoji_crow_phoenix_thanks","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","THANKS","Phoenix_Crow_Lead_VO","5","","Crow_phoenix","","","","","","","",""
"emoji_crow_phoenix_clap","","","sc/ui.sc","emoji_crow_phoenix_clap","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Crow_phoenix","","","","","","","",""
"emoji_tox","","","sc/ui.sc","emoji_tox","Duelist","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Cordelius_Start_VO","0","","","","","","","","","",""
"emoji_tox_angry","","","sc/ui.sc","emoji_tox_angry","Duelist","","","","ANGRY","COMMON","ANGRY","Cordelius_Hurt_VO","8","","","","375","9","","","","",""
"emoji_tox_happy","","","sc/ui.sc","emoji_tox_happy","Duelist","","","","HAPPY","COMMON","HAPPY","Cordelius_Kill_VO","10","","","","375","9","","","","",""
"emoji_tox_gg","","","sc/ui.sc","emoji_tox_gg","Duelist","","","","SPECIAL","RARE","GG","Cordelius_Lead_VO","1","","","","750","19","","","","",""
"emoji_tox_phew","","","sc/ui.sc","emoji_tox_phew","Duelist","","","","SPECIAL","EPIC","PHEW","Cordelius_Hurt_VO","1","","","","1500","39","","","","",""
"emoji_tox_sad","","","sc/ui.sc","emoji_tox_sad","Duelist","","","","SAD","COMMON","SAD","Cordelius_Die_VO","6","","","","375","9","","","","",""
"emoji_tox_special","","","sc/ui.sc","emoji_tox_special","Duelist","","","","SPECIAL","EPIC","SPECIAL","Cordelius_Start_VO","1","","","","1500","39","","","","",""
"emoji_tox_thanks","","","sc/ui.sc","emoji_tox_thanks","Duelist","","","","SPECIAL","EPIC","THANKS","Cordelius_Kill_VO","5","","","","1500","39","","","","",""
"emoji_tox_clap","","","sc/ui.sc","emoji_tox_clap","Duelist","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_tox_facepalm","","","sc/ui.sc","emoji_tox_facepalm","Duelist","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","",""
"emoji_esports_grassroot","","","sc/ui.sc","emoji_esports_grassroot","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","","","","","","",""
"emoji_football_redcard","","","sc/ui.sc","emoji_football_redcard","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_football_vuvuzela","","","sc/ui.sc","emoji_football_vuvuzela","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_football_whistle","","","sc/ui.sc","emoji_football_whistle","","","","","SPECIAL","COLLECTORS","SPECIAL","Buzz_Hurt_VO","6","","","","1500","39","","","","",""
"emoji_football_yellowcard","","","sc/ui.sc","emoji_football_yellowcard","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_kairos_game","","","sc/ui.sc","emoji_kairos_game","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_pirates_chest","","","sc/ui.sc","emoji_pirates_chest","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_pirates_skull","","","sc/ui.sc","emoji_pirates_skull","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_pirates_thumbdown","","","sc/ui.sc","emoji_pirates_thumbdown","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_pirates_thumbup","","","sc/ui.sc","emoji_pirates_thumbup","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_esports2023_edgar","","","sc/ui.sc","emoji_esports2023_edgar","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_summer_dive","","","sc/ui.sc","emoji_summer_dive","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_summer_parasol","","","sc/ui.sc","emoji_summer_parasol","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_summer_sun","","","sc/ui.sc","emoji_summer_sun","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_summer_sweat","","","sc/ui.sc","emoji_summer_sweat","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_toxic_mushroom","","","sc/ui.sc","emoji_toxic_mushroom","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_tox_space","","","sc/ui.sc","emoji_tox_space","Duelist","DuelistBrain","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Cordelius_Start_VO","0","","","","","","","","","",""
"emoji_tox_space_angry","","","sc/ui.sc","emoji_tox_space_angry","Duelist","DuelistBrain","","","SPECIAL","COLLECTORS","ANGRY","Cordelius_Hurt_VO","8","","","","","","","","","",""
"emoji_tox_space_happy","","","sc/ui.sc","emoji_tox_space_happy","Duelist","DuelistBrain","","","SPECIAL","COLLECTORS","HAPPY","Cordelius_Kill_VO","10","","","","","","","","","",""
"emoji_tox_space_gg","","","sc/ui.sc","emoji_tox_space_gg","Duelist","DuelistBrain","","","SPECIAL","COLLECTORS","GG","Cordelius_Lead_VO","1","","","","","","","","","",""
"emoji_tox_space_phew","","","sc/ui.sc","emoji_tox_space_phew","Duelist","DuelistBrain","","","SPECIAL","COLLECTORS","PHEW","Cordelius_Hurt_VO","1","","","","","","","","","",""
"emoji_tox_space_sad","","","sc/ui.sc","emoji_tox_space_sad","Duelist","DuelistBrain","","","SPECIAL","COLLECTORS","SAD","Cordelius_Die_VO","6","","","","","","","","","",""
"emoji_tox_space_special","","","sc/ui.sc","emoji_tox_space_special","Duelist","DuelistBrain","","","SPECIAL","COLLECTORS","SPECIAL","Cordelius_Start_VO","1","","","","","","","","","",""
"emoji_tox_space_thanks","","","sc/ui.sc","emoji_tox_space_thanks","Duelist","DuelistBrain","","","SPECIAL","COLLECTORS","THANKS","Cordelius_Kill_VO","5","","","","","","","","","",""
"emoji_tox_space_clap","","","sc/ui.sc","emoji_tox_space_clap","Duelist","DuelistBrain","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_starr","","","sc/ui.sc","emoji_starr","","","","","DEFAULT","EPIC","DEFAULT","","","","","","1500","39","TRUE","","","",""
"emoji_starr_angry","","","sc/ui.sc","emoji_starr_angry","","","","","ANGRY","EPIC","ANGRY","","","","","","1500","39","TRUE","","","",""
"emoji_starr_happy","","","sc/ui.sc","emoji_starr_happy","","","","","HAPPY","EPIC","HAPPY","","","","","","1500","39","TRUE","","","",""
"emoji_starr_gg","","","sc/ui.sc","emoji_starr_gg","","","","","SPECIAL","EPIC","GG","","","","","","1500","39","TRUE","","","",""
"emoji_starr_phew","","","sc/ui.sc","emoji_starr_phew","","","","","SPECIAL","EPIC","PHEW","","","","","","1500","39","TRUE","","","",""
"emoji_starr_sad","","","sc/ui.sc","emoji_starr_sad","","","","","SAD","EPIC","SAD","","","","","","1500","39","TRUE","","","",""
"emoji_starr_special","","","sc/ui.sc","emoji_starr_special","","","","","SPECIAL","EPIC","SPECIAL","","","","","","1500","39","TRUE","","","",""
"emoji_starr_thanks","","","sc/ui.sc","emoji_starr_thanks","","","","","SPECIAL","EPIC","THANKS","","","","","","1500","39","TRUE","","","",""
"emoji_starr_clap","","","sc/ui.sc","emoji_starr_clap","","","","","SPECIAL","EPIC","CLAP","Colt_Pin_Clap","0","","","","1500","39","TRUE","","","",""
"emoji_bea_team","","TRUE","sc/ui.sc","emoji_bea_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","29","","","","WF_2020","TRUE"
"emoji_stu_team","","TRUE","sc/ui.sc","emoji_stu_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","29","","","","WF_2020","TRUE"
"emoji_8bit_enchanted","","","sc/ui.sc","emoji_8bit_enchanted","Arcade","ArcadeHauntedHouse","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_janet_enchanted","","","sc/ui.sc","emoji_janet_enchanted","JetpackGirl","JetpackGirlDarkFairy","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_lou_enchanted","","","sc/ui.sc","emoji_lou_enchanted","IceDude","IceDudeStonetroll","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_chester_enchanted","","","sc/ui.sc","emoji_chester_enchanted","Jester","JesterWoodspirit","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_bibi_cursed","","","sc/ui.sc","emoji_bibi_cursed","Baseball","BaseballPirate","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_griff_cursed","","","sc/ui.sc","emoji_griff_cursed","AssaultShotgun","AssaultShotgunTreasure","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_meg_cursed","","","sc/ui.sc","emoji_meg_cursed","MechaDude","MechaDudePirate","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_surge_cursed","","","sc/ui.sc","emoji_surge_cursed","PowerLeveler","PowerLevelerKraken","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_primo_brown","","","sc/ui.sc","emoji_primo_brown","Luchador","LuchadorBrown","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_8bit_pl","","","sc/ui.sc","emoji_8bit_pl","Arcade","ArcadePiano","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_buzz_pl","","","sc/ui.sc","emoji_buzz_pl","RopeDude","RopeDudeDirector","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_jacky_pl","","","sc/ui.sc","emoji_jacky_pl","Driller","DrillerJetski","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_penny_pl","","","sc/ui.sc","emoji_penny_pl","ArtilleryDude","ArtilleryDudeSmuggler","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_byron_pl","","","sc/ui.sc","emoji_byron_pl","SnakeOil","SnakeOilWizard","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
