TID,AR
TID_LOGIN_CALENDAR_TITLE,برنامج ولاء STARR PARK
TID_REWARD_DESC_PLAYER_ICON_REGULAR,أيقونة اللاعب
TID_CLUB_LEAGUE_CLUB_COINS_HOW_TO_GET,اربح نقود اتحاد بالتنافس في مواجهات الاتحادات
TID_CLUB_EVENTS_TITLE,مواجهات الاتحادات
TID_CLUB_EVENTS_LEAGUE_TAB_DAY,يوم الحدث
TID_CLUB_EVENTS_LEAGUE_TAB_EVENT_DAY,يوم الحدث <NUM>
TID_CLUB_EVENTS_LEAGUE_TAB_EVENT_DAY_COMPLETE,مكتمل
TID_CLUB_EVENTS_LEAGUE_TAB_SEASON,الأسبوع
TID_CLUB_EVENTS_TAB_LEAGUE,الدوري
TID_CLUB_EVENTS_TAB_QUESTS,المهام
TID_CLUB_EVENTS_BUTTON_CLUB_SHOP,متجر الاتحاد
TID_CLUB_LEAGUE_MEMBER_RANKINGS_NUM_DESC_IS_TOP,يتم احتساب أفضل <TOP> من النتائج فقط لكل اتحاد. أنت في المركز <NUM>.
TID_CLUB_LEAGUE_MEMBER_RANKINGS_NUM_DESC_NOT_TOP,يتم احتساب أفضل <TOP> من النتائج فقط لكل اتحاد. أنت في المركز <cF76263><NUM></c>.
TID_CLUB_LEAGUE_MEMBER_RANKINGS_NUM_DESC_NOT_RANKED,يتم احتساب أفضل <TOP> من النتائج فقط لكل اتحاد. <cF76263>أنت لم تشارك حتى الآن.</c>
TID_CLUB_INFO_TOP_EVENT_DAY_PLAYER_DIVIDER,يتم احتساب نتائج أفضل <TOP> من المشاركين فقط في الاتحاد
TID_CLUB_QUESTS_PLAYER_REWARD_DESC,مكافأتك لنهاية الأسبوع
TID_CLUB_QUESTS_LOCKED_REWARD_DESC,أنجز أي مهمة اتحاد لفتح
TID_CLUB_QUESTS_REWARD_TRACK_OVERLAY,اربح <POINTS> من النقاط مع اتحادك للحصول على هذه المكافأة كمكافأة نهاية الأسبوع!
TID_CLUB_QUESTS_REWARD_TRACK_OVERLAY_CURRENT,هذه مكافأة نهاية الأسبوع الحالية لمهام الاتحاد.
TID_CLUB_QUESTS_REWARD_TRACK_OVERLAY_LOCKED,هذه مكافأة نهاية الأسبوع الحالية لمهام الاتحاد. أنجز إحدى مهام الاتحاد لتلقيها في نهاية الأسبوع.
TID_CLUB_QUESTS_LEAGUES_BUTTON,الدوريات
TID_CLUB_QUESTS_LEAGUES_DESC,ارفع رتبتك إلى دوري اتحادات أعلى لزيادة مكافأتك القصوى.
TID_CLUB_QUESTS_RANKS_CURRENT_LEAGUE,الدوري الحالي
TID_CLUB_QUESTS_RANKS_MAX_REWARD,المكافأة القصوى
TID_CLUB_QUESTS_RANKS_MESSAGE,يحدد ترتيبك في دوري الاتحادات المكافآت القصوى لأسبوع مهام الاتحاد. ارتق في الدوريات لتزيد من مكافآت نقود الاتحاد الخاصة بك.
TID_CLUB_QUESTS_RANKS_TITLE,الدوريات
TID_CLUB_QUESTS_FLOW_NEW_SEASON,أسبوع جديد
TID_CLUB_QUESTS_FLOW_SEASON_ENDED,انتهى الأسبوع
TID_CLUB_QUESTS_FLOW_CLUB_QUESTS,مهام الاتحاد
TID_CLUB_QUESTS_FLOW_MAX_REWARD,المكافأة القصوى
TID_CLUB_QUESTS_FLOW_BUTTON_GO,قبول
TID_CLUB_QUESTS_FLOW_BUTTON_GO_SEASON_START,هيا بنا
TID_CLUB_QUESTS_FLOW_BUTTON_GO_SEASON_END,موافق
TID_CLUB_QUESTS_FLOW_SEASON_RANK,ترتيب الأسبوع
TID_CLUB_QUESTS_FLOW_END_OF_SEASON_REWARD,مكافأتك لنهاية الأسبوع
TID_CLUB_QUESTS_FLOW_CLUB_COIN_REWARD,<MAX>/<NUM>
TID_CLUB_QUESTS_DOUBLE_PROGRESS_BADGE,<cFCF044>x2</c>
TID_CLUB_QUESTS_DOUBLE_PROGRESS_DESC,العب مع عضو اتحاد واحد على الأقل <cFCF044>لمضاعفة</c> التقدم المحرز في مهمة الاتحاد
TID_CLUB_QUESTS_ALL_COMPLETED_DESC,أُنجزت جميع مهام الاتحاد لهذا الأسبوع.
TID_CLUB_QUEST_ALREADY_COMPLETED,أُنجزت مهمة الاتحاد هذه بالفعل.
TID_CLUB_QUESTS_SEASON_ENDS_IN_TIME,الأسبوع ينتهي بعد:
TID_CLUB_QUESTS_REWARD_LOCKED_DESC,تفتح المهمة الأولى مكافأة
TID_CLUB_QUESTS_COMPLETED_NUM,المهام المنجزة: <MAX>/<NUM>
TID_CLUB_QUESTS_TITLE,مهام الاتحاد
TID_CLUB_QUESTS_NEW_SEASON,أسبوع جديد!
TID_CLUB_QUESTS_SEASON_END_NOTIFICATION,نهاية أسبوع مهام الاتحاد: كمكافأة من الأسبوع، ربحت <COINS> من <cEE1B39>نقود الاتحاد</c>.
TID_CLUB_QUESTS_CONTRIBUTIONS_TITLE,مساهمات هذا الأسبوع
TID_CLUB_QUESTS_CONTRIBUTIONS_MEMBERS,أعضاء الاتحاد: <NUM>
TID_CLUB_QUESTS_CLUB_TEAM_BONUS,ضعف مكافأة فريق الاتحاد
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_TITLE,مكافأة تشكيل الفريق
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_DESC,العب مع عضو اتحاد واحد على الأقل <cFCF044>لمضاعفة</c> التقدم المحرز في مهمة الاتحاد.
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_PROGRESS,تقدم مهمة الاتحاد
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_X2,x2
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_PLAY_SOLO,اللعب الفردي
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_ONLINE,<NUM> متصل
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_TEAM_UP,شكل فريقًا!
TID_CLUB_QUESTS_WARNING_NOT_AVAILABLE,يمكنك المساهمة فقط في الاتحاد الذي بدأت فيه هذا الأسبوع.\n\nانتظر حتى الأسبوع القادم للمساهمة في هذا الاتحاد.
TID_CLUB_QUESTS_SEASON_END_REWARD_CLAIMED,تمت المطالبة
TID_CLUB_LEAGUE_WARNING_NOT_AVAILABLE,مرحبًا! يبدو أن اتحادك لم يشارك بعد في أسبوع دوري الاتحادات. يمكنك التنافس مع الاتحادات الأخرى عندما يبدأ أسبوع دوري الاتحادات التالي.
TID_CLUB_EVENT_TIME_LEFT,تبقى <TIME>
TID_SHOP_CLUB_SHOP_SEE_OFFERS,مشاهدة العروض
TID_SHOP_CLUB_SHOP_TITLE,متجر الاتحاد
TID_SHOP_CLUB_SHOP_DESC,عزز تقدمك
TID_SHOP_OFFER_INFO_25,أيقونة لاعب جديدة!
TID_LOGIN_CALENDAR_TUTORIAL_COME_BACK,<cFFB820>عُد غدًا</c> للمطالبة بهذه الهدية وإلا ستفقد سلسلة الهدايا!
TID_BRAWLBALL_49,نطاطية عالية
TID_BRAWLBALL_50,الإمالة الكاملة
TID_BRAWLBALL_51,النتيجة العليا
TID_BRAWLBALL_52,بينج بونج
TID_INBOX_CAPTION_72_68,الهدية: بخاخ
TID_SILENCER,أوتيس
TID_SILENCER_SHORT_DESC,فئة متحكم
TID_SILENCER_DESC,أوتيس فنان شوارع يرتاح في الأعماق مع صديقه سيل نجم البحر. معًا يقذفان الرسومات في جميع أنحاء Starr Park.
TID_SILENCER_WEAPON,فن الرسم بالحبر
TID_SILENCER_WEAPON_DESC,يرش أوتيس رشة من قطرات الحبر من ذراع مسدس الرش الخاص به.
TID_SILENCER_ULTI,قاع البحر الصامت
TID_SILENCER_ULTI_DESC,يلوح أوتيس بسيل الذي يمسك بأول ضربة للعدو ويمنعه من الهجوم لفترة قصيرة.
TID_SPEC_ABI_SILENCER_1,صمغ المرسام
TID_SPEC_ABI_SILENCER_1_DESC,يضغط سيل بشدة على العدو بكل قوته. ويمنعه من الهجوم لمدة أطول بنسبة <c00cc00><VALUE1>%</c>.
TID_SPEC_ABI_SILENCER_2,عبوات الحبر
TID_SPEC_ABI_SILENCER_2_DESC,يطلق أوتيس الآن قطرات حبر أكثر بنسبة <c00cc00><VALUE1>%</c>.
TID_ACCESSORY_SILENCER_GADGET_1,النجم الساكن
TID_ACCESSORY_SILENCER_GADGET_1_DESC,سيبقى نجم البحر التالي على الأرض إذا لم يصب العدو، ويظل ساكنًا حتى يقترب العدو.
TID_ACCESSORY_SILENCER_GADGET_2,قنبلة الحبر
TID_ACCESSORY_SILENCER_GADGET_2_DESC,يطلق أوتيس في هجومه التالي كرة حبر عملاقة تترك بركة تلحق <c00cc00><VALUE1></c> من الضرر بمرور الوقت لمدة <c00cc00><VALUE2></c> ث.
TID_RANDOM_GAME_MODE,اللغز
TID_ADVENTURE_GAME_MODE,المغامرة
TID_NOTIFICATION_RANDOM,تتوفر خريطة لغز جديدة. حان وقت الفوز بمكافآت جديدة.
TID_SKIN_INFO_DEEPSEA,مظهر عراك أعماق البحار
TID_EMOTE_BUNDLE_DEEPSEA_PACK,تعبيرات مظهر عراك أعماق البحار
TID_SUGGEST,اقتراح
TID_SUGGEST_CANCEL,إلغاء
TID_PURCHASE_BRAWL_PASS_INFO_SHOP,فتح مكافآت Brawl Pass + مهام وتبديلات إضافية
TID_SUGGESTED_BY,مقترح بواسطة
TID_SHOP_DEEPSEA_SKINS,مظهر عراك أعماق البحار
TID_SHOP_DEEPSEA_TITLE,عراك أعماق البحار
TID_SHOP_DEEPSEA_INFO,مجموعة المظاهر
TID_SKIN_INFO_BT21,مظهر BT21
TID_CLUB_EVENTS_ONBOARDING_TITLE,مواجهات الاتحادات
TID_CLUB_EVENTS_ONBOARDING_SUBTITLE,عزز تقدمك واشترِ مظاهر حصرية.
TID_CLUB_EVENTS_ONBOARDING_PAGE_1_TITLE,مرحبًا بك في\nمواجهات الاتحادات الأسبوعية!
TID_CLUB_EVENTS_ONBOARDING_NEW_GAME,مواجهة اتحاد جديدة
TID_CLUB_EVENTS_ONBOARDING_PAGE_2_TITLE,دوري الاتحادات
TID_CLUB_EVENTS_ONBOARDING_PAGE_2_DESCRIPTION,تنافس ضد الاتحادات الأخرى!\nارتق في الدوريات!
TID_CLUB_EVENTS_ONBOARDING_PAGE_3_TITLE,مهام الاتحاد
TID_CLUB_EVENTS_ONBOARDING_PAGE_3_DESCRIPTION,أنجز المهام مع اتحادك!
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_1,العب مع اتحادك! مواجهة اتحاد واحدة في الأسبوع.
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_2,اربح نقود الاتحاد.
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_3,عزز تقدمك في متجر الاتحاد.
TID_SUGGEST_TITLE,اقتراح بطل
TID_CLUB_LEAGUE_TOP_24_REWARDS,جميع اللاعبين مؤهلون لتحصيل مكافآت نهاية الأسبوع
TID_CLUB_LEAGUE_STARTS_IN,دوري الاتحادات يبدأ بعد:
TID_CLUB_QUESTS_STARTS_IN,مهام الاتحاد تبدأ بعد:
TID_SHOWDOWN_71,متنزه القفز
TID_SHOWDOWN_72,سباق الأبطال
TID_SHOWDOWN_73,علامة الناقل الفوري
TID_CLUB_QUESTS_NOT_AVAILABLE,مهام الاتحاد غير متوفرة حاليًا
TID_CLUB_LEAGUE_NOT_AVAILABLE,دوري الاتحادات غير متوفر حاليًا
TID_CLUB_QUESTS_WEEK_ACTIVE,أسبوع المهام نشط لمدة:
TID_CLUB_LEAGUE_WEEK_ACTIVE,أسبوع الدوري نشط لمدة:
TID_CLUB_EVENTS_ACTIVE,نشط
TID_CLUB_EVENTS_STARTING,يبدأ قريبًا
TID_CLUB_EVENTS_WAITING,قيد الانتظار
TID_CLUB_LEAGUE_PREVIOUS_WEEK,الأسبوع السابق
TID_CLUB_LEAGUE_RESULTS,النتائج:
TID_CLUB_LEAGUE_WEEK_STARTS_IN_SHORT,أسبوع الدوري يبدأ بعد:
TID_CLUB_QUESTS_WEEK_STARTS_IN_SHORT,أسبوع المهام يبدأ بعد:
TID_CLUB_LEAGUE_WEEK_STARTS_IN,أسبوع دوري الاتحادات التالي يبدأ بعد: <TIME>
TID_CLUB_QUESTS_WEEK_STARTS_IN,أسبوع مهام الاتحاد التالي يبدأ بعد: <TIME>
TID_CLUB_LEAGUE_WEEK_SCHEDULE,الجدول
TID_CLUB_QUESTS_PREVIOUS_WEEK_REWARD,مكافأة الأسبوع السابق
TID_CLUB_LEAGUE_WEEK_STARTS_IN_TEXT,أسبوع دوري الاتحادات التالي
TID_CLUB_LEAGUE_WEEK_STARTS_IN_TIME,يبدأ بعد: <TIME>
TID_CLUB_EVENTS_PREVIOUS_WEEK,انتهى الأسبوع!
TID_BT21_SANDY_SKIN,ساندي KOYA
TID_BT21_SANDY_SKIN_SHOP,ساندي\nKOYA
TID_BT21_EDGAR_SKIN,إدجار TATA
TID_BT21_EDGAR_SKIN_SHOP,إدجار\nTATA
TID_BT21_RUFFS_SKIN,روفس CHIMMY
TID_BT21_RUFFS_SKIN_SHOP,روفس\nCHIMMY
TID_BT21_BULL_SKIN,بول MANG
TID_BT21_BULL_SKIN_SHOP,بول\nMANG
TID_BT21_BIBI_SKIN,بيبي RJ
TID_BT21_BIBI_SKIN_SHOP,بيبي\nRJ
TID_BT21_JACKY_SKIN,جاكي COOKY
TID_BT21_JACKY_SKIN_SHOP,جاكي\nCOOKY
TID_BT21_TICK_SKIN,تيك SHOOKY
TID_BT21_TICK_SKIN_SHOP,تيك\nSHOOKY
TID_POSTAL_BROCK_SKIN,بروك ساعي البريد
TID_POSTAL_BROCK_SKIN_SHOP,بروك\nساعي البريد
TID_MAKE_EMZ_SKIN,إمز الدي جيه
TID_MAKE_EMZ_SKIN_SHOP,إمز الدي جيه
TID_SHARK_JAW_COLT_SKIN,كولت سن القرش
TID_SHARK_JAW_COLT_SKIN_SHOP,كولت\nسن القرش
TID_OCTO_FANG_SKIN,فانج الأخطبوط
TID_OCTO_FANG_SKIN_SHOP,فانج\nالأخطبوط
TID_CORAL_BELLE_SKIN,بيل المرجان
TID_CORAL_BELLE_SKIN_SHOP,بيل\nالمرجان
TID_PHARA_OTIS_SKIN,فرعوتيس
TID_PHARA_OTIS_SKIN_SHOP,فرعوتيس
TID_RANKED_SUGGESTING_BRAWLER,اقتراح بطل لـ <NAME>
TID_RANKED_BRAWLER_SUGGESTED,البطل المقترح
TID_RANKED_SUGGESTION,اقترح <NAME> البطل <BRAWLER>
TID_CLUB_EVENTS_STARTS_IN,يبدأ بعد:
TID_CLUB_EVENTS_ACTIVE_FOR,نشط لمدة:
TID_GAME_MODE_28,الصيادون
TID_GAME_MODE_28_DESC,حان موسم الصيد!\n\nجمّع النقاط بمطاردة الأعداء وهزيمتهم. فأول لاعب يصل إلى <MAX_SCORE> من النقاط، يفوز بالمواجهة.
TID_DEATHMATCH_FFA_INTRO_TEXT,اهزم الخصوم!
TID_NOTIFICATION_DEATHMATCH_FFA,تتوفر خريطة صيادين جديدة. حان وقت الفوز بمكافآت جديدة.
TID_DEATHMATCH_FFA_1,التجارب والمحن
TID_DEATHMATCH_FFA_2,موسم الصيد
TID_DEATHMATCH_FFA_3,الفريسة
TID_DEATHMATCH_FFA_4,السريع والمضطرب
TID_DEATHMATCH_FFA_5,الخلاص
TID_DEATHMATCH_FFA_6,المسار الواقعي
TID_DEATHMATCH_FFA_7,أوميجا
TID_CLUB_EVENTS_CHANGED_CLUB,يمكنك المساهمة فقط في الاتحاد الذي بدأت فيه هذا الأسبوع.\n\nانتظر حتى الأسبوع القادم للمساهمة في هذا الاتحاد.\n\nالأسبوع القادم يبدأ خلال: <TIME>
TID_CLUB_QUESTS_CURRENT_CLUB_POINTS,مجموع النقاط التي جمعها اتحادك هذا الأسبوع
TID_CLUB_QUESTS_THIS_WEEKS_QUESTS,مهام الاتحاد لهذا الأسبوع
TID_SPEC_ABI_ARTILLERY_DUDE_1,الصناديق الثقيلة
TID_SPEC_ABI_ARTILLERY_DUDE_1_DESC,تنفجر أكياس الذهب الخاصة ببيني بشكل مخروطي أعرض بنسبة <c00cc00><VALUE1>%</c> بعد كل ضربة.
TID_SPEC_ABI_ARTILLERY_DUDE_2,القذيفة العظيمة
TID_SPEC_ABI_ARTILLERY_DUDE_2_DESC,يلحق مدفع بيني <c00cc00><VALUE1></c> من الضرر، ويدفع الأعداء القريبين للوراء عند الإصابة.
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_1,برميل الملح
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_1_DESC,تسقط بيني برميل ملح يوقف قذائف العدو. ويمكنها أيضًا استخدامه لتفجير أكياس الذهب الخاصة بها.
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_2,المنظار المتين
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_2_DESC,ينفجر مدفع بيني في كل موقع مرئي للعدو داخل المدى.
TID_RANDOM_GAME_MODE_DESC,خُض مواجهة مكونة من مجموعة عشوائية من أوضاع اللعب والخرائط والمغيرات المختلفة. ما ستحصل عليه سيكون لغزًا.
TID_CLUB_QUESTS_EXPIRED,انتهت صلاحية المهمة
TID_CLUB_LEAGUE_ACTIVE,أسبوع الدوري نشط
TID_CLUB_QUESTS_TUTORIAL,أنجز مهام الاتحاد الثلاث المطلوبة منك خلال هذا الأسبوع لربح النقاط من أجل اتحادك
TID_CLUB_QUESTS_YOUR_QUESTS,مهام اتحادك هذا الأسبوع
TID_CLUB_QUESTS_NEW_QUESTS,مهام اتحاد جديدة
TID_CLUB_QUESTS_REWARDS_INCREASED,زادت مكافآتك القصوى لدوري الاتحادات ومهام الاتحاد
TID_BRAWLBALL_441,الخطر المزدوج
TID_BRAWLBALL_442,اجعلها ترتد
TID_KNOCKOUT_441,العدو الخفي
TID_KNOCKOUT_442,في العراء
TID_BANKHEIST_441,ضفاف النهر
TID_BANKHEIST_442,ثلاثية الربح
TID_GEMGRAB_441,نصف الكوب الملآن
TID_GEMGRAB_442,الازدواجية
TID_BOUNTY_441,لا تستدر
TID_BOUNTY_442,جنبًا إلى جنب
TID_HOTZONE_441,الرمح الثلاثي
TID_HOTZONE_442,اختلال التوازن
TID_SHOWDOWN_441,وسط القيود
TID_SHOWDOWN_442,نظرة عن بُعد
TID_TRUE_GOLD_FANG_SKIN,فانج الذهب الخالص
TID_TRUE_GOLD_FANG_SKIN_SHOP,فانج\nالذهب الخالص
TID_TRUE_SILVER_FANG_SKIN,فانج الفضة الخالصة
TID_TRUE_SILVER_FANG_SKIN_SHOP,فانج\nالفضة الخالصة
TID_TRUE_GOLD_BONNIE_SKIN,بوني الذهب الخالص
TID_TRUE_GOLD_BONNIE_SKIN_SHOP,بوني\nالذهب الخالص
TID_TRUE_SILVER_BONNIE_SKIN,بوني الفضة الخالصة
TID_TRUE_SILVER_BONNIE_SKIN_SHOP,بوني\nالفضة الخالصة
TID_TRUE_GOLD_JANET_SKIN,جانيت الذهب الخالص
TID_TRUE_GOLD_JANET_SKIN_SHOP,جانيت\nالذهب الخالص
TID_TRUE_SILVER_JANET_SKIN,جانيت الفضة الخالصة
TID_TRUE_SILVER_JANET_SKIN_SHOP,جانيت\nالفضة الخالصة
TID_TRUE_GOLD_GROM_SKIN,جروم الذهب الخالص
TID_TRUE_GOLD_GROM_SKIN_SHOP,جروم\nالذهب الخالص
TID_TRUE_SILVER_GROM_SKIN,جروم الفضة الخالصة
TID_TRUE_SILVER_GROM_SKIN_SHOP,جروم\nالفضة الخالصة
TID_TRUE_GOLD_EVE_SKIN,إيف الذهب الخالص
TID_TRUE_GOLD_EVE_SKIN_SHOP,إيف\nالذهب الخالص
TID_TRUE_SILVER_EVE_SKIN,إيف الفضة الخالصة
TID_TRUE_SILVER_EVE_SKIN_SHOP,إيف\nالفضة الخالصة
TID_BRAWL_PASS_SEASON_12,عراك أعماق البحار
TID_TRIPLE_TAKEDOWN,إطاحة ثلاثية!
TID_QUAD_TAKEDOWN,إطاحة رباعية!
TID_WEAPON_THROWER,سام
TID_WEAPON_THROWER_SHORT_DESC,فئة مدمر
TID_WEAPON_THROWER_DESC,سام برونسون عامل سابق في مصنع، لديه ثأر ضد جميع الروبوتات.\n\nيمثل العضلات التي تحمي عقول عصابة الترسانة الذهبية، ويسعد دائمًا بالاستيلاء على الغنيمة دون أن يخلف شيئًا للروبوتات!
TID_WEAPON_THROWER_WEAPON,اللكمات الثقيلة
TID_WEAPON_THROWER_WEAPON_DESC,يطلق سام سلسلة مضاعفة من اللكمات القوية. وبارتداء قفازه، يلحق مزيدًا من الضرر.
TID_WEAPON_THROWER_ULTI,القفازات الكماشة
TID_WEAPON_THROWER_ULTI_DESC,يرمي سام القفازات الكماشة لإلحاق الضرر بجميع الأعداء الذين يصيبهم قبل أن تسقط على الأرض. باستخدام زخمه التالي يعيد قفازاته إلى قبضتيه وأيضًا يلحق الضرر.
TID_SPEC_ABI_WEAPON_THROWER_1,استدعاء الصحة
TID_SPEC_ABI_WEAPON_THROWER_1_DESC,عند استدعاء القفازات الكماشة، يستعيد سام <c00cc00><VALUE1>%</c> من الصحة المفقودة على الفور.
TID_SPEC_ABI_WEAPON_THROWER_2,إعادة الشحن عن بُعد
TID_SPEC_ABI_WEAPON_THROWER_2_DESC,أثناء وجود قفازات سام على الأرض وبالقرب من الأعداء، ستشحن زخمه.
TID_ACCESSORY_WEAPON_THROWER_GADGET_1,الحقل المغناطيسي
TID_ACCESSORY_WEAPON_THROWER_GADGET_1_DESC,يستطيع سام تفعيل قفازات الكماشة أثناء وجودها على الأرض لسحب الأعداء القريبين.
TID_ACCESSORY_WEAPON_THROWER_GADGET_2,النبضات الصاعقة
TID_ACCESSORY_WEAPON_THROWER_GADGET_2_DESC,عند الهبوط على الأرض، تطلق القفازات الكماشة التالية التي ينشرها سام نبضًا كهربائيًا يدفع الأعداء إلى الخلف.
TID_ACCESSORY_BLOCKED_MISSING_GAUNTLETS,القفازات ليست على الأرض!
TID_ACCESSORY_BLOCKED_GAUNTLETS_TOO_FAR,القفازات بعيدة جدًا!
TID_ACCESSORY_BLOCKED_GAUNTLETS_REQUIRED,يلزم توفر القفازات!
TID_SOUL_COLLECTOR,جاس
TID_SOUL_COLLECTOR_SHORT_DESC,فئة داعم
TID_SOUL_COLLECTOR_DESC,يسكن جاس في قطار مهجور، ويُعرف عنه شغفه بالبالونات. تقول الأسطورة إنه ذات يوم تتبع جاس بالون الكلب الطافي إلى مكان بعيد، ومنذ ذلك الحين بقى هناك بعد أن ضل طريقه.
TID_SOUL_COLLECTOR_WEAPON,البالونات المجنونة
TID_SOUL_COLLECTOR_WEAPON_DESC,يطلق جاس بالونات على الأعداء، وبعد ضربات عديدة ستسقط روح. ستعمل الأرواح المجمعة على استعادة بعض الصحة لجاس أو لزملائه بالفريق.
TID_SOUL_COLLECTOR_ULTI,البالون سبوكي
TID_SOUL_COLLECTOR_ULTI_DESC,يستخدم جاس صديقه العزيز البالون سبوكي، لإنشاء درع حوله أو حول أحد زملائه في الفريق.
TID_SPEC_ABI_SOUL_COLLECTOR_1,منفاخ الصحة
TID_SPEC_ABI_SOUL_COLLECTOR_1_DESC,يزيد التعافي المكتسب من الأرواح بنسبة <c00cc00><VALUE1>%</c>
TID_SPEC_ABI_SOUL_COLLECTOR_2,الروح العجيبة
TID_SPEC_ABI_SOUL_COLLECTOR_2_DESC,يزيد سبوكي من الضرر الصادر من زميل في الفريق بنسبة <c00cc00><VALUE1>%</c>لمدة <c00cc00><VALUE2></c> ث.
TID_ACCESSORY_SOUL_COLLECTOR_GADGET_1,مفرقع البالونات الغريب
TID_ACCESSORY_SOUL_COLLECTOR_GADGET_1_DESC,فجر كل الأرواح التي لم يتم جمعها لإلحاق <c00cc00><VALUE1></c> من الضرر بالأعداء القريبين.
TID_ACCESSORY_SOUL_COLLECTOR_GADGET_2,مبدل الأرواح
TID_ACCESSORY_SOUL_COLLECTOR_GADGET_2_DESC,يفقد جاس <ccc0000><VALUE1>%</c> من الصحة، لكنه يحصل على <c00cc00><VALUE2>%</c> من الروح فورًا.
TID_ACCESSORY_BLOCKED_MISSING_SOULS,الأرواح غير متاحة!
TID_ACCESSORY_BLOCKED_SPIRIT_ALREADY_FULL,شريط الروح مكتمل بالفعل!
TID_SKIN_INFO_OUTLAW,مظهر عصابة الكوارث
TID_EMOJI_SURGE_TEAM,NAVI
TID_EMOJI_MORTIS_TEAM,SK
TID_EMOJI_SPIKE_TEAM,INTZ
TID_EMOJI_PRIMO_TEAM,TQ
TID_EMOJI_COLT_TEAM,STMN
TID_EMOJI_NITA_TEAM,OBEY
TID_EMOJI_LEON_TEAM,QLASH
TID_EMOJI_JESSIE_TEAM,ZETA
TID_EMOJI_EMZ_TEAM,TRIBE
TID_EMOJI_SHELLY_TEAM,TOTEM
TID_SKIN_INFO_MECHA,المظهر الآلي
TID_SCID_REQUIRED_DESC,نظرًا إلى صغر عمرك، يلزم ربط لعبتك بـ Supercell ID
TID_SCID_REQUIRED_CONNECT,الاتصال
TID_LOGIN_CALENDAR_POPULAR,ذو شعبية
TID_TRAIT_SUPER_START,يبدأ هذا البطل بزخم مشحون بالكامل
TID_GAME_MODE_29,صمود إلى النهاية
TID_GAME_MODE_29_DESC,انقلبت الروبوتات الفاسدة علينا. 8-بت هو أملنا الأخير والوحيد. إنه يحمل الرمز السري ونجاته مهمة للغاية! احم 8-بت من موجات الروبوتات الشريرة حتى ينتهي الوقت للفوز بالمباراة.\n\nاجمع نقود العراك لتحافظ على بقاء 8-بت في العراك!
TID_GAME_MODE_29_INTRO_TEXT,دافع عن 8-بت!
TID_LAST_STAND_1,المبدد
TID_LAST_STAND_2,يوم العقاب
TID_LAST_STAND_3,نهضة الروبوتات
TID_LAST_STAND_4,الخلاص
TID_LAST_STAND_5,الدوائر المقلية
TID_LAST_STAND_6,المصير المظلم
TID_INBOX_CAPTION_55,مكافأة إتمام المهمة:
TID_ESPORTS_OFFER_TITLE,البطولة
TID_ESPORTS_OFFER_SUBTITLE_PINS,مجموعة تعبيرات
TID_ESPORTS_OFFER_SUBTITLE_THUMBNAILS,أيقونات اللاعب
TID_ESPORTS_OFFER_SUBTITLE_EACH,للواحد
TID_ESPORTS_OFFER_SUBTITLE_ALREADY_OWNED,لديك بالفعل!
TID_ESPORTS_OFFER_ITEM_PINS,تعبير
TID_ESPORTS_OFFER_ITEM_THUMBNAILS,أيقونة لاعب
TID_EMOTE_BUNDLE_MORTIS_MECHA_PACK,باقة تعبيرات مورتيس الآلي
TID_BRAWL_PASS_SEASON_13,مصنع الروبوتات
TID_TRUE_GOLD_OTIS_SKIN,أوتيس الذهب الخالص
TID_TRUE_GOLD_OTIS_SKIN_SHOP,أوتيس\nالذهب الخالص
TID_TRUE_SILVER_OTIS_SKIN,أوتيس الفضة الخالصة
TID_TRUE_SILVER_OTIS_SKIN_SHOP,أوتيس\nالفضة الخالصة
TID_TRUE_GOLD_SQUEAK_SKIN,سكويك الذهب الخالص
TID_TRUE_GOLD_SQUEAK_SKIN_SHOP,سكويك\nالذهب الخالص
TID_TRUE_SILVER_SQUEAK_SKIN,سكويك الفضة الخالصة
TID_TRUE_SILVER_SQUEAK_SKIN_SHOP,سكويك\nالفضة الخالصة
TID_TRUE_GOLD_BYRON_SKIN,بايرون الذهب الخالص
TID_TRUE_GOLD_BYRON_SKIN_SHOP,بايرون\nالذهب الخالص
TID_TRUE_SILVER_BRYON_SKIN,بايرون الفضة الخالصة
TID_TRUE_SILVER_BYRON_SKIN_SHOP,بايرون\nالفضة الخالصة
TID_TRUE_GOLD_GRIFF_SKIN,جريف الذهب الخالص
TID_TRUE_GOLD_GRIFF_SKIN_SHOP,جريف\nالذهب الخالص
TID_TRUE_SILVER_GRIFF_SKIN,جريف الفضة الخالصة
