TID,CNT
TID_TRUE_SILVER_8-BIT_SKIN_SHOP,閃耀銀\n比特8號
TID_TRUE_GOLD_8-BIT_SKIN_SHOP,璀璨金\n比特8號
TID_TRUE_SILVER_8-BIT_SKIN,閃耀銀比特8號
TID_TRUE_GOLD_8-BIT_SKIN,璀璨金比特8號
TID_TRUE_SILVER_PAM_SKIN_SHOP,閃耀銀帕姆
TID_TRUE_GOLD_PAM_SKIN_SHOP,璀璨金帕姆
TID_GLADIATOR_COLETTE_SKIN,神鬼戰士
TID_GLADIATOR_COLETTE_SKIN_SHOP,神鬼戰士
TID_V8-BIT_SKIN,8號加油機
TID_V8-BIT_SKIN_SHOP,8號加油機
TID_TEAM_LOOKING_2,正在尋找玩家的小隊：
TID_TEAM_PLAYER_2,我正在尋找小隊：
TID_TEAM_INVITE_TEAM_UP,<NAME>想和你組隊！
TID_TEAM_INVITE_API,你收到一則錦標賽對戰邀請！
TID_SHOWDOWN_63,乾涸河道
TID_SHOWDOWN_66,廢墟激鬥
TID_KNOCKOUT_13,路易的復仇
TID_KNOCKOUT_15,烈焰鳳凰
TID_GEMGRAB_45,一擊穿透
TID_GEMGRAB_46,寶石源泉
TID_BOUNTY_23,電流區域
TID_BOUNTY_24,魔方神力
TID_BRAWLBALL_45,牢牢把握
TID_BRAWLBALL_46,二進制編碼
TID_SIEGE_23,機械圓環
TID_SIEGE_24,零碎小物
TID_HEIST_30,對角小巷
TID_HEIST_32,響尾蛇峽谷
TID_HOTZONE_29,深夜博物館
TID_HOTZONE_31,危險地帶
TID_CLUB_LEAGUE_TITLE,戰隊聯賽
TID_CLUB_LEAGUE_HOMESCREEN_TITLE,戰隊聯賽
TID_CLUB_LEAGUE_NAME,<LEAGUE>聯賽
TID_CLUB_LEAGUE_TAB_PROGRESS,進度
TID_CLUB_LEAGUE_TAB_REWARDS,獎勵
TID_CLUB_LEAGUE_BUTTON_TICKETS,入場券：
TID_CLUB_LEAGUE_EVENT_DAY,活動日<NUM>/<MAX>
TID_CLUB_LEAGUES_BUTTON_EVENT_DAY,活動日第<DAY>天
TID_CLUB_LEAGUES_BUTTON_DAY_NEW,新的一天！
TID_CLUB_LEAGUES_BUTTON_NEXT_EVENTS,後續活動
TID_CLUB_LEAGUES_BUTTON_RACE_COOLDOWN_DESC,下個活動日倒數計時：
TID_CLUB_LEAGUES_BUTTON_SEASON_COOLDOWN_DESC,離下週開始還有：
TID_CLUB_LEAGUES_BUTTON_SEASON_RANK,本週排名：<RANK>
TID_CLUB_LEAGUES_BUTTON_SEASON_RANK_NOT_RANKED,本週尚無排名
TID_CLUB_LEAGUES_BUTTON_JOIN_CLUB_DESC,請先加入戰隊
TID_CLUB_LEAGUES_BUTTON_REGISTRATION_CLOSED,報名已截止
TID_CLUB_LEAGUE_EVENT_TIME_LEFT,還剩：<TIME>
TID_CLUB_LEAGUE_EVENT_RACE_COOLDOWN_DESC,離下個活動日開始還有：
TID_CLUB_LEAGUE_EVENT_RACE_COOLDOWN_TIME,<TIME>
TID_CLUB_LEAGUE_EVENT_SEASON_COOLDOWN_TIME,離下週開始還有：<TIME>
TID_CLUB_LEAGUE_EVENT_SEASON_COOLDOWN_TITLE,戰隊聯賽
TID_CLUB_LEAGUE_EVENT_SEASON_NEXT_EVENTS,下週活動：
TID_CLUB_LEAGUE_TICKETS_PER_PLAY,<NUM><cA4B7E0>/場</c>
TID_CLUB_LEAGUE_TROPHIES_MAX_PER_WIN,最高/勝場
TID_CLUB_LEAGUE_EVENT_TROPHY_WIN_DESC,與戰隊隊伍攜手取勝：
TID_CLUB_LEAGUE_TEAM_MEMBERS_NO_TEAM,未在戰隊隊伍中
TID_CLUB_LEAGUE_TEAM_MEMBERS_PARTIAL,<NUM>/<MAX>名戰隊成員在隊伍中
TID_CLUB_LEAGUE_TEAM_MEMBERS_CLUB,已在戰隊小隊中
TID_CLUB_LEAGUE_TEAM_MEMBERS_FULL,全戰隊成員小隊
TID_CLUB_LEAGUE_TROPHY_REWARD_PER_WIN,<NUM><cFFFFFF>/每次勝利</c>
TID_CLUB_LEAGUE_WARNING_NOT_IN_LEAGUE,戰隊尚未加入聯賽
TID_CLUB_LEAGUE_WARNING_WAITING_LEAGUE,等待戰隊聯賽開始
TID_CLUB_LEAGUE_WARNING_NOT_ENOUGH_TICKETS,入場券不足
TID_CLUB_LEAGUE_WARNING_MORE_TICKETS_NEEDED,還需要<NUM>張入場券
TID_CLUB_LEAGUE_WARNING_MORE_TICKETS_NEEDED_SINGLE,還需要<NUM>張入場券
TID_CLUB_LEAGUE_WARNING_NOT_ENOUGH_TICKETS_FLOATER,入場券不足，無法進行對戰！
TID_BATTLE_END_CLUB_LEAGUE_TEAM_BONUS,隊伍加成
TID_EVENT_NAME_CLUB_LEAGUE_COMPETITIVE,星光戰
TID_EVENT_LOCATION_CLUB_LEAGUE_COMPETITIVE_DESC,3局2勝
TID_CLUB_LEAGUE_BRONZE_I,青銅I
TID_CLUB_LEAGUE_BRONZE_II,青銅II
TID_CLUB_LEAGUE_BRONZE_III,青銅III
TID_CLUB_LEAGUE_SILVER_I,白銀I
TID_CLUB_LEAGUE_SILVER_II,白銀II
TID_CLUB_LEAGUE_SILVER_III,白銀III
TID_CLUB_LEAGUE_GOLD_I,黃金I
TID_CLUB_LEAGUE_GOLD_II,黃金II
TID_CLUB_LEAGUE_GOLD_III,黃金III
TID_CLUB_LEAGUE_DIAMOND_I,鑽石I
TID_CLUB_LEAGUE_DIAMOND_II,鑽石II
TID_CLUB_LEAGUE_DIAMOND_III,鑽石III
TID_CLUB_LEAGUE_MYTHIC_I,神話I
TID_CLUB_LEAGUE_MYTHIC_II,神話II
TID_CLUB_LEAGUE_MYTHIC_III,神話III
TID_CLUB_LEAGUE_LEGENDARY_I,傳奇I
TID_CLUB_LEAGUE_LEGENDARY_II,傳奇II
TID_CLUB_LEAGUE_LEGENDARY_III,傳奇III
TID_CLUB_LEAGUE_MASTERS,大師
TID_CLUB_LEAGUE_TIER_1,I
TID_CLUB_LEAGUE_TIER_2,II
TID_CLUB_LEAGUE_TIER_3,III
TID_CLUB_LEAGUE_SEASON_PROGRESS,本週進度
TID_CLUB_LEAGUE_SEASON_ENDS_IN,離結束還有：
TID_CLUB_LEAGUE_WAITING_FINAL_RESULTS,等待最終結果
TID_CLUB_LEAGUE_WAITING_FINAL_SEASON_RESULTS,等待結算本週戰績
TID_CLUB_LEAGUE_WAITING_FINAL_SEASON_RESULTS_DESC,本週戰績正在結算中，請稍後再來查看最終結果！
TID_CLUB_LEAGUE_RESULTS_TITLE,結果：
TID_CLUB_LEAGUE_SEASON_OVER,本週結束！
TID_CLUB_LEAGUE_SEASON_OVER_2,本週已結束
TID_CLUB_LEAGUE_MAX_TROPHIES_AVAILABLE,可獲得最高獎盃數
TID_CLUB_LEAGUE_SEASON_PROGRESS_TITLE,本週進度
TID_CLUB_LEAGUE_SEASON_RESULTS_TITLE,本週戰績
TID_CLUB_LEAGUE_ITEM_PROMOTING,晉級
TID_CLUB_LEAGUE_ITEM_PROMOTING_MULTIPLE,RANK級數將晉升<NUM>級
TID_CLUB_LEAGUE_ITEM_DEMOTING,降級
TID_CLUB_LEAGUE_ITEM_DEMOTING_MULTIPLE,RANK級數將降級<NUM>級
TID_CLUB_LEAGUE_COLUMN_CLUB_NAME,戰隊名稱
TID_CLUB_LEAGUE_COLUMN_DAILY_RANKS,每日排名
TID_CLUB_LEAGUE_COLUMN_TOTAL_POINTS,總積分
TID_CLUB_LEAGUE_COLUMN_MAX_REWARD,獎勵上限
TID_CLUB_LEAGUE_SHOP_DESC,加速戰力提升，購買專屬造型！
TID_CLUB_LEAGUE_SHOP_BUTTON_DESC,加速戰力提升，購買專屬造型：
TID_CLUB_LEAGUE_BUTTON_VISIT_CLUB_SHOP,前往戰隊商店
TID_CLUB_LEAGUE_SEASON_END_REWARD_DESC,你本週的最終獎勵
TID_CLUB_LEAGUE_SEASON_END_REWARD_CLAIMED,已領取
TID_CLUB_LEAGUE_NOT_YET_RANKED,暫無排名
TID_CLUB_LEAGUE_SEASON_REGISTRATION_CLOSED,本週報名已截止
TID_CLUB_LEAGUE_SPECTATE_THIS_SEASON,本週觀戰
TID_CLUB_LEAGUE_WAIT_NEXT_SEASON,等待下週的比賽！
TID_CLUB_LEAGUE_NEXT_SEASONS_EVENTS,下週活動：
TID_CLUB_LEAGUE_NEXT_SEASON_STARTS_TIME,離下週開始還有：<TIME>
TID_CLUB_LEAGUE_SEASON_TICKETS_REWARD_DESC,在每週的活動中，充分利用每1張入場券，贏取個人最高獎勵！
TID_CLUB_LEAGUE_SEASON_TICKETS_PLAYED_TITLE,已使用入場券：
TID_CLUB_LEAGUE_SEASON_TICKETS_PLAYED,<NUM>/<MAX>
TID_CLUB_LEAGUE_SEASON_CLUB_COIN_REWARD,<NUM>/<MAX>
TID_CLUB_LEAGUE_BUY,購買
TID_CLUB_LEAGUE_BUY_OR,或
TID_CLUB_LEAGUE_NOT_ENOUGH_TICKETS,入場券不足
TID_CLUB_LEAGUE_NEED_MORE_GOLDEN_TICKETS,你還需要<NUM>張黃金入場券才能參加！
TID_CLUB_LEAGUE_NOT_ENOUGH_GOLDEN_TICKETS_AVAILABLE_TO_PURCHASE,可供購買的黃金入場券數量不足
TID_CLUB_LEAGUE_FEATURE_UNAVAILABLE,該功能當前無法使用
TID_CLUB_LEAGUE_NOT_IN_LEAGUE,戰隊當前未加入聯賽
TID_CLUB_LEAGUE_NO_CURRENT_LEAGUE_SEASON,戰隊未加入當前聯賽週
TID_DUPLICATOR,蘿拉
TID_DUPLICATOR_SHORT_DESC,輸出型
TID_DUPLICATOR_DESC,是導遊、是演員，更是流行天后！蘿拉就是荒野亂萊塢的超級女明星！\n\n蘿拉使用她的圍巾進行普通攻擊，其超級技能可召喚出自己的魅影分身。
TID_DUPLICATOR_WEAPON,天生耀眼
TID_DUPLICATOR_WEAPON_DESC,蘿拉最心愛的圍巾，同時也是她最喜愛的武器！圍巾上鑲嵌的鑽石可以快速射出一串閃閃星光，展開華麗的攻勢！
TID_DUPLICATOR_ULTI,雙重魅影
TID_DUPLICATOR_ULTI_DESC,蘿拉的自戀凝聚成魅影，模仿她本人的一舉一動。如果魅影與蘿拉距離太近，魅影造成的傷害會降低。
TID_SPEC_ABI_DUPLICATOR_1,即興演出
TID_SPEC_ABI_DUPLICATOR_1_DESC,蘿拉的最後一發子彈可以造成<c00cc00><VALUE2>%</c>的額外傷害。
TID_SPEC_ABI_DUPLICATOR_2,療傷吻戲
TID_SPEC_ABI_DUPLICATOR_2_DESC,蘿拉的魅影分身射出的星光擊中友軍英雄時，可以為他們恢復<c00cc00><VALUE1></c>生命值。
TID_ACCESSORY_DUPLICATOR_GADGET,定格鏡頭
TID_ACCESSORY_DUPLICATOR_GADGET_DESC,蘿拉的魅影分身停止移動，擺出招牌拍照姿勢！魅影分身獲得一個護盾，使其受到的傷害減少<c00cc00><VALUE1>%</c>，持續<c00cc00><VALUE2></c>秒。
TID_CLUB_UNLOCK_TITLE_CLUBS,戰隊
TID_CLUB_UNLOCK_TITLE_UNLOCKED,已解鎖！
TID_CLUB_UNLOCK_SEARCHING_FOR_CLUB,正在搜尋最適合你的戰隊...
TID_CLUB_UNLOCK_CLUB_LEAGUE_TITLE,戰隊聯賽
TID_CLUB_UNLOCK_JOIN_NEXT_SEASON,參加下週活動，贏取專屬獎勵！
TID_CLUB_UNLOCK_CLUB_FOUND,已找到戰隊！
TID_CLUB_UNLOCK_WELCOME_TO_CLUB,歡迎加入戰隊！
TID_CLUB_UNLOCK_LETS_GO,一起戰鬥
TID_CLUB_UNLOCK_REQUIRED_TROPHIES,所需獎盃
TID_CLUB_UNLOCK_INFO_TITLE,你當前已加入：
TID_CLUB_UNLOCK_FOUND_DESC,我們認為這支戰隊非常適合你！當然，你可以隨時退出該戰隊並尋找其他戰隊，或者建立自己的戰隊！
TID_CLUB_UNLOCK_FOUND_CLUB_DESC,歡迎加入新的戰隊！與戰隊成員並肩作戰，挑戰登頂聯賽！
TID_CLUB_UNLOCK_STAT_TAG,戰隊標籤
TID_CLUB_UNLOCK_STAT_TYPE,類型
TID_SHOP_BRAWLOWEEN_TITLE,亂鬥萬聖節
TID_SHOP_BRAWLOWEEN_INFO,系列造型
TID_SKIN_INFO_BRAWLOWEEN,亂鬥萬聖節造型
TID_CLUB_LEAGUE_FLOW_NEW_SEASON,新的一週！
TID_CLUB_LEAGUE_FLOW_SEASON_ENDED,本週已結束
TID_CLUB_LEAGUE_FLOW_CLUB_LEAGUE,戰隊聯賽
TID_CLUB_LEAGUE_FLOW_DAY_NEW,NEW!
TID_CLUB_LEAGUE_FLOW_EVENT_DAY_STARTED,活動日第<NUM>天已開始！
TID_CLUB_LEAGUE_FLOW_EVENT_DAY_ENDED,活動日第<NUM>天已結束！
TID_CLUB_LEAGUE_FLOW_BUTTON_GO,接受
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_SEASON_START,LET'S GO
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_SEASON_END,接受
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_DAY_START,LET'S GO
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_DAY_END,接受
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_LEAGUE_PROMOTION,接受
TID_CLUB_LEAGUE_FLOW_SEASON_RANK,本週排名
TID_CLUB_LEAGUE_FLOW_END_OF_SEASON_REWARD,你本週的最終獎勵
TID_CLUB_LEAGUE_FLOW_TICKETS_PLAYED_TITLE,已使用入場券
TID_CLUB_LEAGUE_FLOW_TICKETS_PLAYED,<NUM><cA4B7E0>/<MAX></c>
TID_CLUB_LEAGUE_FLOW_CLUB_COIN_REWARD,<NUM>/<MAX>
TID_CLUB_LEAGUE_FLOW_PROMOTED,已晉級
TID_CLUB_LEAGUE_FLOW_TICKET_REFILL,補滿入場券！
TID_CLUB_LEAGUE_TICKET_REFILL_BUBBLE,將在下個活動日補滿
TID_CLUB_LEAGUE_BUY_GOLD_TICKETS_ERROR_1,購買失敗
TID_CLUB_LEAGUE_BUY_GOLD_TICKETS_ERROR_NOT_ENOUGH_COINS,金幣不足！
TID_CLUB_LEAGUE_BUY_GOLD_TICKETS_ERROR_NOT_ENOUGH_GEMS,寶石不足！
TID_CLUB_LEAGUE_BUY_GOLD_TICKETS_ERROR_3,沒有可供購買的入場券！
TID_CLUB_LEAGUE_SEASON_ENDS_IN_TIME,離本週結束還有<TIME>
TID_CLUB_LEAGUE_TICKET_SHOP_TITLE,黃金入場券
TID_CLUB_LEAGUE_TICKET_SHOP_INFO,每個戰隊聯賽賽季中，你最多可使用<cFEA305><NUM>張黃金入場券</c>。使用黃金入場券可以參加更多場戰隊聯賽，贏取更多獎盃，並提升戰隊的每日排名。\n\n賽季結束後，剩餘的黃金入場券將自動保存至下一賽季。\n\n賽季獎勵結算時不計入黃金入場券場次。
TID_CLUB_LEAGUE_TICKETS_GET_MORE,獲取更多...
TID_CLUB_LEAGUE_TICKETS_GET_MORE_ONE,再獲取1張黃金入場券！
TID_CLUB_LEAGUE_TICKETS_GET_MORE_UP_TO_NUM,最多還可獲取<NUM>張黃金入場券！
TID_CLUB_LEAGUE_TICKETS_NO_MORE_TICKETS,已達黃金入場券購買上限
TID_CLUB_LEAGUE_TICKETS_OWNED,你擁有：<NUM>張
TID_CLUB_LEAGUE_TICKETS_PLAYED,已使用<NUM>/<MAX>
TID_CLUB_LEAGUE_YOUR_GOLDEN_TICKETS_THIS_SEASON,你本賽季的黃金入場券：
TID_CLUB_LEAGUE_GOLDEN_TICKET_PACK,黃金入場券特惠包
TID_CLUB_LEAGUE_GOLDEN_TICKET,黃金入場券
TID_CLUB_LEAGUE_TICKET_OUT_OF_STOCK,無庫存
TID_CLUB_LEAGUE_TICKET_NOT_ENOUGH_SPACE,空間不足
TID_CLUB_LEAGUE_GOLDEN_TICKETS_NOT_AVAILABLE,當前無法購買入場券
TID_CLUB_LEAGUE_GOLDEN_TICKET_TUTORIAL,你需要更多入場券才能繼續參加戰隊聯賽！\n\n你每個賽季最多可購買並使用<NUM>張<cFEA305>黃金入場券</c>！適當分配並有效使用黃金入場券，將能幫助戰隊提升每日排名唷！
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON,活動日
TID_CLUB_LEAGUE_EVENT_DAYS_TITLE,活動日
TID_CLUB_LEAGUE_EVENT_SCHEDULE_DAY_TITLE,活動日第<NUM>天
TID_CLUB_LEAGUE_EVENTS_TITLE,活動
TID_CLUB_LEAGUE_EVENT_UNLOCKS_AT,解鎖於
TID_CLUB_LEAGUE_SHOW_TICKETS_TOGGLE,顯示可收集的<cFFDA14>最高</c>戰隊獎盃數
TID_CLUB_LEAGUE_INFO_TITLE,戰隊聯賽資訊
TID_CLUB_LEAGUE_INFO_PAGE_1_MARKER,歡迎
TID_CLUB_LEAGUE_INFO_PAGE_1_TITLE,<cFCBC22>歡迎參加戰隊競賽</c>
TID_CLUB_LEAGUE_INFO_PAGE_1_DESC,每週和戰隊一起參加活動，贏取<cFCBC22>戰隊商店</c>獎勵！\n\n每週開放一種戰隊競賽：\n<cFCBC22>戰隊聯賽週</c> - 與其他戰隊一較高下，挑戰最高排名獎勵，提升聯賽RANK級數！\n<cFCBC22>戰隊任務週</c> - 完成3個戰隊任務，為戰隊贏取積分。戰隊完成的任務總數越多，戰隊成員可獲得的獎勵就越豐厚。
TID_CLUB_LEAGUE_INFO_PAGE_2_MARKER,戰隊聯賽
TID_CLUB_LEAGUE_INFO_PAGE_2_TITLE,<cFCBC22>戰隊聯賽週</c>
TID_CLUB_LEAGUE_INFO_PAGE_2_DESC,在戰隊聯賽週，你的戰隊將與相同聯賽的其他7支戰隊一較高下。你可以在<cFCBC22>3個獨立的活動日</c>中參加戰隊聯賽活動，在<cFCBC22>戰隊獎盃</c>排行榜上爭取更好的排名。參加戰隊聯賽需要消耗<cFCBC22>入場券</c>。\n\n每週中表現最好的戰隊將贏得最高獎勵。聯賽週結束時，積分排名較高的戰隊將<cFCBC22>晉級</c>至更高的RANK，排名較低的戰隊則將被<cFCBC22>降級</c>。\n\n小提示：和戰隊成員組隊參加對戰可贏取<cFCBC22>額外戰隊獎盃</c>！
TID_CLUB_LEAGUE_INFO_PAGE_3_MARKER,戰隊任務
TID_CLUB_LEAGUE_INFO_PAGE_3_TITLE,<cFCBC22>戰隊任務週</c>
TID_CLUB_LEAGUE_INFO_PAGE_3_DESC,在戰隊任務週，你將收到<cFCBC22>3個任務</c>。\n\n完成這些任務可以為戰隊貢獻<cFCBC22>積分</c>，任務週結束時戰隊的總積分越多，戰隊成員能獲得的獎勵就越豐厚。完成1項戰隊任務後，你就可以領取對應的獎勵囉！\n\n小提示：和戰隊成員組隊進行任務，可以獲得<cFCBC22>雙倍任務進度</c>唷！
TID_CLUB_LEAGUE_INFO_PAGE_4_MARKER,戰隊商店
TID_CLUB_LEAGUE_INFO_PAGE_4_TITLE,<cFCBC22>戰隊商店簡介</c>
TID_CLUB_LEAGUE_INFO_PAGE_4_DESC,參加戰隊競賽，贏取<cFCBC22>戰隊幣</c>獎勵。你可以在戰隊商店中使用戰隊幣！\n\n戰隊商店可以幫助你<cFCBC22>加速提升戰力</c>，最高可加速50%！還可購買<cFCBC22>專屬造型</c>，快來看看吧！
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_1,和7支戰隊一決高下
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_2,3個活動日
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_3,參加活動為戰隊贏取獎盃
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_4,每個活動日都全力以赴...
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_5,登頂賽季排行榜！
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_1,參加活動需使用入場券
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_2,每個活動日可獲得入場券
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_3,充分利用每一張入場券，贏取個人最高獎勵
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_1,賽季在活動日第3天後結束
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_2,排名較高的戰隊將晉級
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_3,排名較低的戰隊將被降級
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_4,每位參加戰隊聯賽的玩家都可獲得戰隊幣獎勵
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_1,前往戰隊商店購買...
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_2,專屬造型！
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_3,任意英雄都可接收的能量點數！
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_4,10級英雄可使用的強化裝置相關物品！
TID_CLUB_LEAGUE_ONBOARDING_TITLE,戰隊聯賽
TID_CLUB_LEAGUE_ONBOARDING_WELCOME,每週一輪的戰隊大亂鬥
TID_CLUB_LEAGUE_ONBOARDING_COMPETE_DESC,每個賽季8支戰隊之間將展開激烈競爭
TID_CLUB_LEAGUE_ONBOARDING_TAP_TO_CONTINUE,點擊繼續
TID_CLUB_LEAGUE_ONBOARDING_LETS_GO,LET'S GO
TID_CLUB_LEAGUE_ONBOARDING_EVENT_DAYS,3個活動日
TID_CLUB_LEAGUE_ONBOARDING_TEAM_UP,和戰隊成員組隊！
TID_CLUB_LEAGUE_ONBOARDING_EVENTS,活動
TID_CLUB_LEAGUE_ONBOARDING_TICKETS,使用入場券參加
TID_CLUB_LEAGUE_ONBOARDING_CLUB_TROPHIES,贏取戰隊獎盃
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_1,更多獎盃
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_2,更多積分
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_3,邁向排行榜頂端
TID_CLUB_LEAGUE_ONBOARDING_CLUB_COIN_REWARDS,每週結束時可獲得戰隊幣獎勵！
TID_CLUB_LEAGUE_ONBOARDING_CLUB_SHOP,在戰隊商店使用你的戰隊幣！
TID_CLUB_LEAGUE_ONBOARDING_DAY_1,第1天
TID_CLUB_LEAGUE_ONBOARDING_DAY_2,第2天
TID_CLUB_LEAGUE_ONBOARDING_DAY_3,第3天
TID_CLUB_LEAGUE_SEASON_MAX_REWARD,獎勵上限：
TID_CLUB_SHOP_TITLE,戰隊商店
TID_CLUB_SHOP_BUTTON,戰隊商店
TID_CLUB_SHOP_DESC,加速戰力提升，購買專屬造型！
TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED,尚未解鎖該英雄
TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED_DESC,解鎖該英雄以購買此款造型！
TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION,戰隊聯賽週結束：你的戰隊排名第<RANKING>，你可獲得<COINS>枚<cEE1B39>戰隊幣</c>作為獎勵！
TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION_NO_REWARD,戰隊聯賽週結束：你的戰隊排名第<RANKING>，但你並未參加本週比賽。參加下週比賽，贏取戰隊幣！
TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_TITLE,本週結束最高獎勵
TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_SUBTITLE,充分利用本週每一張入場券，贏取最高獎勵！
TID_CLUB_LEAGUE_SEASON_REWARD_MAX,最高
TID_CLUB_LEAGUE_SEASON_PROMOTING_DESC,晉級至更高聯賽RANK級數
TID_CLUB_LEAGUE_SEASON_DEMOTING_DESC,降級至更低聯賽RANK級數
TID_CLUB_LEAGUE_LOOKING_FOR_TEAM,正在尋找小隊
TID_CLUB_LEAGUE_LOOKING_FOR_PLAYERS,正在尋找玩家
TID_CLUB_INFO_TAB_PLAYER_RANKS,玩家RANK級數
TID_CLUB_INFO_TAB_LEAGUE_SEASON,戰隊聯賽週
TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY,活動日第<NUM>天
TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY_NONE,活動日
TID_CLUB_MEMBER_LEAGUE_TICKETS,<NUM>/<MAX>
TID_CLUB_UNLOCK_ALREADY_IN_CLUB,你已加入一個戰隊！
TID_LOOKING_FOR_CLUB_TEAM_FOUND_SUGGESTION,已有一個戰隊小隊！
TID_LOOKING_FOR_CLUB_PLAYERS_FOUND_SUGGESTION,目前有戰隊成員上線！
TID_CLUB_MIGRATION_POPUP_TITLE,歡迎加入新戰隊
TID_CLUB_MIGRATION_POPUP_DESC,所有戰隊都將加入戰隊聯賽，每個戰隊的成員人數上限為<NUM>人。加入這支新戰隊，你就可以參加戰隊聯賽！\n\n希望你在新的戰隊裡玩得開心，在聯賽中盡情激戰！
TID_CLUB_MIGRATION_LETS_GO,立即加入！
TID_CLUB_MIGRATION_NEW_CLUB_DESC,你已加入：
TID_FRIEND_STATUS_POWER_MATCH,星光戰
TID_CLAN_MEMBER_ONLINE_STATUS_16,<cE8004C>星光戰</c>
TID_TEAM_MEMBER_STATUS_16,<cE8004C>星光戰</c>
TID_TEAM_MEMBER_STATUS_NEW_16,星光戰
TID_CLUB_INFO_COLUMN_TROPHIES,獎盃
TID_CLUB_INFO_COLUMN_POWER_LEAGUE_RANK,星光聯賽\nRANK級數
TID_CLUB_INFO_COLUMN_LAST_ONLINE,狀態
TID_CLUB_INFO_COLUMN_NAME,名稱
TID_CLUB_INFO_COLUMN_TICKETS_USED,已使用入場券
TID_CLUB_INFO_COLUMN_CLUB_TROPHIES,戰隊獎盃
TID_BATTLE_LOG_RANKED_CLUB_LEAGUE,戰隊聯賽星光戰
TID_BATTLE_LOG_REPLAY_INFO_REPLAYS_RANKED_CLUB_LEAGUE,達到<RANK>以解鎖星光戰重播功能
TID_RANKED_COOLDOWN_FLOATER_CLUB_LEAGUE,你被禁止參加星光戰，因此無法開始比賽。離禁賽結束還有<TIME>。
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH,你在一場戰隊聯賽星光戰結束前離開了比賽。如此類情況重複發生，你將被暫時禁止參加星光戰！
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH_BANNED,由於多次離開戰隊聯賽星光戰，你已被臨時禁賽。\n\n如此類情況再次發生，你將面臨更長時間的禁賽。
TID_CLUB_EVENT_INFO_WIN_MATCH,獲勝
TID_CLUB_EVENT_INFO_DRAW_MATCH,平局
TID_CLUB_EVENT_INFO_LOSE_MATCH,落敗
TID_CLUB_EVENT_INFO_TEAM_UP_RANDOMS,與隨機玩家組隊
TID_CLUB_EVENT_INFO_TEAM_UP_CLUB_MEMBERS,與戰隊成員組隊
TID_CLUB_EVENT_INFO_CLUB_TROPHY_REWARDS,戰隊獎盃獎勵
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_RACE_MESSAGE,很遺憾，你目前已無法參加本週的比賽。\n\n不過，你可以先看看各項功能、觀看自己戰隊的比賽，耐心等待下週比賽開始！
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_SHOP_MESSAGE,快到戰隊商店看看吧！
TID_CLUB_LEAGUE_FLOW_END_OF_SEASON_LEADERBOARD_TITLE,賽季結果：
TID_CLUB_LEAGUE_TEASER_TITLE,戰隊聯賽
TID_CLUB_LEAGUE_TEASER_JOIN_CLUB,加入一個戰隊
TID_CLUB_LEAGUE_TEASER_MESSAGE,與戰隊成員並肩作戰，加速戰力提升，贏取專屬造型！
TID_CLUB_LEAGUE_TEASER_REACH_TROPHIES_TO_UNLOCK,獎盃數達到<NUM>即可解鎖戰隊！
TID_CLUB_LEAGUE_TEASER_JOIN_A_CLUB,加入戰隊，一起暢玩！
