"TID","TR"
"TID_SETTINGS_CONTROL_MODE_INFO_1","Sol alt köşedeki sanal joystick ile hareket edersin. Hedeflere ateş etmek için dokun."
"TID_SETTINGS_CONTROL_MODE_VALUE_2","Joystick ile hareket (sol el)"
"TID_SETTINGS_CONTROL_MODE_INFO_2","Sağ alt köşedeki sanal joystick ile hareket edersin. Hedeflere ateş etmek için dokun."
"TID_CHANGE_NAME_TITLE","ADINI DEĞİŞTİR"
"TID_SETTINGS_PLAYERNAME_CURRENT","Şu anki adın:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Yeni adını yaz:"
"TID_ERROR_NAMES_DONT_MATCH","Adlar eşleşmiyor. Tekrar dene."
"TID_CONTINUE","Devam"
"TID_NAMECHANGE_WARNING","NOT: Adını yalnızca bir kez değiştirebilirsin."
"TID_CONFIRM","Onayla"
"TID_INVALID_NAME","Geçersiz ad! Başka bir ad dene."
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Yeni adını tekrar yaz:"
"TID_NAME_ALREADY_CHANGED","Ad yalnızca bir kez değiştirilebilir."
"TID_NAME_CHANGE_ALREADY_USED","Adını zaten bir kez değiştirdin."
"TID_NAME_CHANGED_SUCCESS","Adın değiştirildi!"
"TID_NAME_CHANGE_IN_PROGRESS","Adın değiştirilemiyor. Bir önceki ad değişikliği isteğin işleniyor."
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW","Ad değişikliği <level>. seviyeden sonra yapılabilir."
"TID_CONFIRM_CONFIRM","İşlemi tamamlamak için \q<confirmword>\q yazıp Tamam düğmesine dokun."
"TID_CONFIRM_WORD","ONAYLA"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Adını değiştirmek istediğine emin misin?\nYeni adın şu olacak:"
"TID_BUTTON_CONFIRM","Tamam"
"TID_EVENTS_TIME","<cFFFFFF><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","Sonraki etkinliğe:"
"TID_EVENTS_TIME_LEFT","Kalan süre"
"TID_EVENTS_NEW","YENİ!"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","Tüm deneyim toplandı"
"TID_EVENTS_EVENT_LOCKED","KİLİTLİ"
"TID_EVENTS_TROPHY_REQ","<c00ffff><COUNT></c> kupaya ulaştığında açılır."
"TID_GAME_STARTING","<LOCATION> konumunda bir oyun başlıyor. Katılabilirsin!"
"TID_WEEKEND_EVENT","İki kat deneyim etkinliği"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_TEMPORARILY_DISABLED","Dükkan geçici olarak kapalı."
"TID_GATCHA_TEMPORARILY_DISABLED","Savaş kutuları geçici bir süreliğine açılamıyor."
"TID_SHOP_WELCOME_TITLE","DÜKKANA HOŞ GELDİN"
"TID_SHOP_WELCOME","Oyunda ilerledikçe dükkanın yeni bölümleri açılır.\n\nYeni fırsatlar için arada sırada yoklamayı unutma!"
"TID_SHOP_SPECIAL_OFFER","ÖZEL TEKLİF"
"TID_SHOP_COIN_BOOSTERS","GÜÇLENDİRİCİLER"
"TID_SHOP_GEM_PACKS","ELMAS PAKETLERİ"
"TID_SHOP_PURCHASED","Satın alındı"
"TID_SHOP_OBTAINED","Alındı"
"TID_SHOP_INVALIDATED","Süresi dolmuş"
"TID_SHOP_ACTIVE","Etkin"
"TID_SHOP_DOUBLE_COINS_TITLE","JETON KATLAYICI"
"TID_SHOP_DOUBLE_COINS_INFO","Savaşlardan kazanılan"
"TID_SHOP_DOUBLE_COINS_INFO_2","iki katına çıkar."
"TID_SHOP_DOUBLE_COINS_INFO_COMBINED","Savaşlardan alacağın sonraki <AMOUNT> jetonu ikiye katlar."
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","Kalan jeton:"
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","Elmas yetersiz"
"TID_SHOP_OFFER_PURCHASE_ERROR_3","Bu teklifi zaten satın aldın."
"TID_SHOP_OFFER_PURCHASE_ERROR_4","Bu teklifi satın alamazsın. Bu teklifteki bir veya daha fazla öğeye zaten sahipsin."
"TID_SHOP_OFFER_TITLE","Sınırlı Süreli Teklif"
"TID_SHOP_GEM_PACK_1_TITLE","Bir Avuç Elmas"
"TID_SHOP_GEM_PACK_2_TITLE","Taş Kesesi"
"TID_SHOP_GEM_PACK_3_TITLE","Taş Çantası"
"TID_SHOP_GEM_PACK_4_TITLE","Elmas Kovası"
"TID_SHOP_GEM_PACK_5_TITLE","Taş Sandığı"
"TID_SHOP_GEM_PACK_6_TITLE","Taş Yığını"
"TID_SHOP_HEROES_OF_RARITY","GARANTİLİ SAVAŞÇILAR"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c> SAVAŞÇI"
"TID_SHOP_HERO_OF_RARITY_BOX","Savaşçı Kutusu"
"TID_SHOP_HERO_POWER_TITLE","<cffffff>+<AMOUNT></c> GÜÇ"
"TID_SHOP_GATCHA_BOXES","KUTULAR"
"TID_SHOP_GATCHA_BOX_1","BÜYÜK KUTU"
"TID_SHOP_GATCHA_BOX_2","SAVAŞ KUTUSU"
"TID_SHOP_GATCHA_BOX_3","MEGA KUTU"
"TID_SHOP_GATCHA_BOX_PURCHASE_ERROR_3","Bugün başka kutu satın alamazsın."
"TID_SHOP_TICKETS","ETKİNLİK BİLETLERİ"
"TID_SHOP_TICKET_PACK_0","Bilet Paketi"
"TID_SHOP_TICKET_PACK_1","Bilet Yığını"
"TID_SHOP_TICKET_PACK_2","Bilet Tomarı"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","ALTIN PAKETLERİ"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","Bir Avuç Altın"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","Altın Kesesi"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","Altın Çantası"
"TID_HERO_LVL_MATERIAL_RECEIVED","<AMOUNT> altın alındı"
"TID_SHOP_DAILY_OFFERS","GÜNLÜK FIRSATLAR"
"TID_SHOP_SKINS","KOSTÜMLER"
"TID_SHOP_LEGENDARY_SKINS","YILDIZ DÜKKANI"
"TID_SHOP_STAR_BOXES","YILDIZ KUTULARI"
"TID_SHOP_FREE","ÜCRETSİZ"
"TID_SHOP_CLAIM","AL"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","<TIME>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-%<AMOUNT>"
"TID_SHOP_OFFER_TITLE_0","ÜCRETSİZ KUTU"
"TID_SHOP_OFFER_TITLE_1","ALTIN"
"TID_SHOP_OFFER_TITLE_6","SAVAŞ KUTUSU"
"TID_SHOP_OFFER_TITLE_7","BİLETLER"
"TID_SHOP_OFFER_TITLE_8","GÜÇ PUANI"
"TID_SHOP_OFFER_TITLE_9","JETON KATLAYICI"
"TID_SHOP_OFFER_TITLE_10","MEGA KUTU"
"TID_SHOP_OFFER_TITLE_12","GÜÇ PUANI"
"TID_SHOP_OFFER_TITLE_14","BÜYÜK KUTU"
"TID_SHOP_OFFER_TITLE_15","SAVAŞ KUTUSU"
"TID_SHOP_OFFER_TITLE_16","ELMASLAR"
"TID_SHOP_OFFER_DESC_GOLD","Altın, savaşçılarını yükseltmek için kullanılır."
"TID_SHOP_OFFER_ANY_BRAWLER","HERHANGİ BİR\nSAVAŞÇIDA"
"TID_PURCHASE_OFFER_POPUP_TITLE","Satın alma onayı"
"TID_PURCHASE_OFFER_POPUP_TITLE_FREE","Ücretsiz Ödül"
"TID_SHOP_OFFER_NEW_HERO_LABEL","SAVAŞÇI"
"TID_SHOP_OFFER_NEW_SKIN_LABEL","KOSTÜM"
"TID_SHOP_OFFER_HERO_POWER_TITLE","GÜÇ PUANI"
"TID_SHOP_TICKET_PURCHASE_ERROR_4","Satın alamazsın. Bir etkinlikte her paket yalnızca bir kez alınabilir."
"TID_SHOP_OFFER_NEW","YENİ"
"TID_GATCHA_BOX_TITLE_2","SAVAŞ KUTUSU"
"TID_GATCHA_BOX_TITLE_3","MEGA KUTU"
"TID_SHOP_HERO_PURCHASE_CONFIRM_LABEL","YENİ SAVAŞÇI"
"TID_GATCHA_BOX_INFO_2","Yeni bir savaşçı veya yıldız gücü ya da iki savaşçı için güç puanı ve altın içerir. Bazı kutular bonus etkinlik biletleri veya jeton katlayıcı içerir!"
"TID_GATCHA_BOX_INFO_3","Bir Savaş Kutusunun\n\n<AMOUNT> katı."
"TID_SHOP_OFFER_INFO_0","Ücretsizdir. Keyfini çıkar!"
"TID_SHOP_OFFER_INFO_1","<AMOUNT> altın içerir. Altın, savaşçılarını yükseltmek için kullanılır."
"TID_SHOP_OFFER_INFO_2","Rastgele bir <RARITY> savaşçı aç!"
"TID_SHOP_OFFER_INFO_3","Yeni bir savaşçı aç!"
"TID_SHOP_OFFER_INFO_6","Savaş kutularından savaşçı, güç puanı, altın ve daha fazlası çıkabilir."
"TID_SHOP_OFFER_INFO_7","<AMOUNT> etkinlik bileti içerir. Bunlarla biletli etkinliklere katılabilirsin."
"TID_SHOP_OFFER_INFO_8","<AMOUNT> güç puanı içerir. Güç puanlarını biriktirip savaşçıları yükseltmek için kullanırsın."
"TID_SHOP_OFFER_INFO_9","Savaşlardan alacağın sonraki <AMOUNT> jetonu ikiye katlar."
"TID_SHOP_OFFER_INFO_10","Mega kutularda normal savaş kutularına göre on kat fazla ödül vardır!"
"TID_SHOP_OFFER_INFO_12","Güç puanlarını hangi savaşçının alacağını sen seçersin."
"TID_SHOP_OFFER_INFO_13","Yeni etkinlik slotu aç"
"TID_SHOP_OFFER_INFO_14","Büyük kutularda normal savaş kutularına göre üç kat fazla ödül vardır!"
"TID_SHOP_OFFER_HOR_NEW","YENİ"
"TID_SHOP_OFFER_HOR_RARITY","<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_BRAWLER","SAVAŞÇI"
"TID_SHOP_OFFER_HOR_POPUP_RARITY","YENİ <c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_POPUP_BRAWLER","SAVAŞÇI"
"TID_SHOP_SKIN_OFFER","KOSTÜM TEKLİFİ"
"TID_SHOP_OFFER_EXPIRED","Teklifin süresi doldu."
"TID_SKINS_AD_TITLE","YENİ KOSTÜMLER GELDİ"
"TID_SKINS_AD_OK","Tamam"
"TID_SKINS_AD_INFO","Savaşçılar ekranından yeni kostümlere bakabilirsin!"
"TID_TERMS_OF_SERVICE_BUTTON","Hizmet Koşulları"
"TID_IMMUNE","Etkisiz"
"TID_BATTLE_END_PROCEED","DEVAM"
"TID_HINT_TAP_TO_MOVE_1","Haritanın ortasından <ce662f9>elmasları</c> topla"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL_1","Süper atışını düşmana doğru hedefle!"
"TID_HINT_SHOOT_1","<ce662f9>Elmaslar</c> ortadaki delikten çıkar!"
"TID_HINT_DRAG_TO_ULTI_1","Şimdi kırmızı düğmeyi kullanarak süper atışını yap!"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","Yeni Game Center girişi"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","Şu anki oyununu bu Game Center hesabı ile ilişkilendirmek istiyor musun?"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google Hesabı Uyarısı"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","<number> deneyim seviyesine sahip <name> adlı kullanıcının oyununu yüklemek istiyor musun? Uyarı: Mevcut oyundaki ilerleme kaybedilir."
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","Oyun yüklensin mi?"
"TID_BUTTON_VILLAGE_LOAD","Yükle"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center Uyarısı"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","<number> deneyim seviyesine sahip <name> adlı kullanıcının oyununu yüklemek istiyor musun? Uyarı: Mevcut oyundaki ilerleme kaybedilir."
"TID_BUTTON_AVATAR_LOAD","Yükle"
"TID_SETTINGS_SCREEN_TITLE","Ayarlar"
"TID_SETTINGS_MUSIC","MÜZİK"
"TID_SETTINGS_SFX","SES EFEKTLERİ"
"TID_SETTINGS_OFF","KAPALI"
"TID_SETTINGS_ON","AÇIK"
"TID_SETTINGS_LANGUAGE","DİL"
"TID_ACCOUNT","Cihazlar"
"TID_LINK_DEVICE_BUTTON","Bir cihazı bağla"
"TID_SETTINGS_FACEBOOK","ARKADAŞLAR"
"TID_CHANGE_NAME_BUTTON","Adını Değiştir"
"TID_CREDITS_BUTTON","Hazırlayanlar"
"TID_PRIVACY_POLICY_BUTTON","Gizlilik Politikası"
"TID_PARENTS_GUIDE_BUTTON","Ebeveyn Kılavuzu"
"TID_MULTIDEVICE_INFO","İlerlemeni kaybetmemek ve birden çok iOS cihazı ile oynamak için Game Center hesabını kullanarak giriş yap."
"TID_SETTINGS_GOOGLE","Google Play ile Giriş"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","Bağlandı"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","Bağlan"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED_UP","BAĞLANDI"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED_UP","BAĞLAN"
"TID_FAQ_BUTTON","Yardım ve Destek"
"TID_ABOUT","Hazırlayanlar\n\n<names>\n\nBrawl Stars™ <version>\nTelif Hakkı 2016-2019 Supercell Ltd. Tüm hakları saklıdır.\nBu yazılımın kullanımı www.supercell.com adresindeki Hizmet Koşulları ve Gizlilik Politikasına tabidir."
"TID_IAP_TRANSACTION_PENDING","Lütfen bekle. İşlem beklemede."
"TID_RATE_APP_TITLE","Brawl Stars'a puan ver"
"TID_RATE_APP_MESSAGE","Görüşlerini bizimle paylaşmak için lütfen App Store'da Brawl Stars'a puan ver ya da yorum yap!"
"TID_BUTTON_RATE_APP_LATER","Daha sonra"
"TID_BUTTON_RATE_APP_REVIEW","Yorum yap"
"TID_BUTTON_RATE_APP_NEVER","Asla"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","Hesap kilidi açma mevcut değil"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","Hesap kilidi açma şu an mevcut değil. Lütfen daha sonra tekrar dene!"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","Tekrar dene"
"TID_ACCOUNT_LOCKED_INVALID_CODE","Geçersiz kilit açma kodu!"
"TID_ACCOUNT_LOCKED_TITLE","Hesap Kilitli"
"TID_ACCONT_LOCKED_TEXT","Güvenlik sebeplerinden ötürü hesabın kilitlendi. Hesabını geri almak için kilit açma kodunu gir."
"TID_ACCOUNT_LOCKED_TEXT2","Kilit açma kodunu buraya gir:"
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","Onaylamak için dokun"
"TID_NOT_ENOUGH_GEMS_TITLE","Elmas yetersiz"
"TID_NOT_ENOUGH_GEMS_INFO","\n\nElmasın yok. Elmas almak için dükkanı ziyaret edebilirsin!"
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","Dükkana git"
"TID_COIN_DOUBLER_TITLE","Jeton Katlayıcı Al"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","Jeton Katlayıcıya Jeton Ekle"
"TID_COIN_DOUBLER_INFO","Savaşlardan alacağın sonraki <c2edd1b><AMOUNT></c> jetonu ikiye katlar."
"TID_COIN_DOUBLER_INFO_WITH_COINS","Jeton katlayıcına <c2edd1b><AMOUNT></c> jeton ekler.\n\nJeton katlayıcı, savaşlardan aldığın jeton sayısını ikiye katlar."
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","Dinamit başına hasar"
"TID_STARS_1","Dikkat: Bir <ce662f9>elmasın</c> var!"
"TID_STARS_2","Dikkat: Birkaç <ce662f9>elmasın</c> var!"
"TID_STARS_3","Dikkat: Çokça <ce662f9>elmasın</c> var!"
"TID_STARS_4","Dikkat: Bir sürü <ce662f9>elmasın</c> var!"
"TID_GATCHA_BUTTON_TITLE","SAVAŞ KUTUSU"
"TID_1ST_WIN_CHEST_BUTTON_TITLE","BÜYÜK KUTU"
"TID_EVENT_LOCKED","Kilitli"
"TID_SPECIAL_EVENT_TITLE_TOP","ÖZEL ETKİNLİK:"
"TID_SPECIAL_EVENT_STATUS_ACTIVE","etkin olma süresi:"
"TID_SPECIAL_EVENT_STATUS_FUTURE","başlamasına:"
"TID_EVENT_COMING_UP_INFO","Bu etkinliğin açılmasına <TIME> var."
"TID_ROCKET_BEACH_SKIN","BROCK SAHİLDE"
"TID_CACTUS_PINK_SKIN_OLD","PEMBE SPIKE"
"TID_SHAMAN_PANDA_SKIN","PANDA NITA"
"TID_CROW_WHITE_SKIN","BEYAZ CROW"
"TID_BULL_HAIR_SKIN","VİKİNG BULL"
"TID_TRICKSHOT_GOLD_SKIN_OLD","MADALYALI RICOCHET"
"TID_BARKEEP_GOLD_SKIN","ALTIN BARLEY"
"TID_GUNSLINGER_ROCKSTAR_SKIN","ROCK YILDIZI COLT"
"TID_STAT_HEAL","İyileştirme"
"TID_LUCHADOR_RUDO_SKIN","EL RUDO PRIMO"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","Satın al"
"TID_EVENTS_NEW_EVENT","Yeni etkinlik!"
"TID_SETTINGS_BRAWLHINTS","Savaş İpuçları"
"TID_COLLECTED_COINS_INFO","<PLANET> savaşından <CURRENT>/<MAX> jeton topladın."
"TID_COLLECTED_COINS_INFO_CAPPED","<PLANET> savaşından alabileceğin tüm jetonları topladın."
"TID_FIRST_WIN_INFO","Diğer oyunculara karşı elde ettiğin ilk zaferde bir <cff8E1b>yıldız jetonu</c> kazanırsın."
"TID_TICKET_COUNTER_INFO","Etkinlik biletleri savaş kutularından çıkar.\n\nBurada savaşmak için bilet gerekir!"
"TID_NOT_ENOUGH_TICKETS","Yeterli bilet yok"
"TID_EVENT_LIST_GAME_ROOMS","YENİ TAKIM"
"TID_EVENT_LIST_WELCOME","Brawl Stars'a hoş geldin!"
"TID_COOP","Co-op Savaş"
"TID_COOP_NOT_SUPPORTED","Bu etkinlikte Co-op Savaş yapılamaz"
"TID_PRACTISE_NOT_SUPPORTED","Bu etkinlikte alıştırma yapılamaz."
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","Yeni Facebook girişi"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","Şu anki oyununu bu Facebook hesabı ile ilişkilendirmek istiyor musun?"
"TID_BUTTON_OKAY","Tamam"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","Bu simge için <HERO> gerekir."
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","Arkadaşlarını davet et ve\nbirlikte oyna"
"TID_EVENT_POPUP_HIGHSTAKES_INFO","Bir oyundan daha iyi ödüller almak için daha fazla bilet harcayabilirsin."
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3'e 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","Son Kalan"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5'e 1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","Üç oyuncuya karşı robotlar"
"TID_HIGHSTAKES_REWARDS","Ödüller x<COUNT>"
"TID_HIGHSTAKES_COST","Biletler: <COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","Brawl Stars'tan Çıkış"
"TID_POPUP_ANDROID_EXIT","Brawl Stars'tan çıkmak istediğine emin misin?"
"TID_ROOM_NOT_SUPPORTED","Bu etkinlikte takımlar desteklenmiyor."
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","Satın alma başarısız"
"TID_ERROR_POP_UP_PURCHASE_FAILED","Fatura sunucusu yanıt vermiyor. Lütfen daha sonra tekrar dene."
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","Tamam"
"TID_IAP_NOT_AVAILABLE","Lütfen cihazındaki kısıtlama ayarlarından Uygulama İçi Satın Alımları aç."
"TID_NEWS_TITLE","HABERLER"
"TID_STAT_DAMAGE_PER_ARROW","Ok başına hasar"
"TID_STAT_DAMAGE_PER_MINE","Tuzak başına hasar"
"TID_STAT_DAMAGE_PER_SPIKE","Diken başına hasar"
"TID_STAT_DAMAGE_PER_DAGGER","Hançer başına hasar"
"TID_FRIENDS_FACEBOOK_CONNECTED","Facebook'a bağlandı"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","Facebook arkadaşlarını burada görmek için Facebook'a bağlan!"
"TID_FRIENDS_CONNECT_INFO","Arkadaşlarını burada görmek için sosyal ağlara bağlan!"
"TID_FRIENDS_NO_FRIENDS","Arkadaşın yok"
"TID_FRIENDS_SUGGESTIONS_SEND_REQUEST","ARKADAŞLIK İSTEĞİ GÖNDER"
"TID_FRIENDS_TITLE_1_NO_COUNT","ARKADAŞLAR"
"TID_FRIENDS_TITLE_1","ARKADAŞLAR (<COUNT>)"
"TID_FRIENDS_TITLE_2","ÖNERİLEN ARKADAŞLAR"
"TID_FRIENDS_TITLE_3","ARKADAŞ DAVETLERİ"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_MULT","YAKINLARDA BİRLİKTE <COUNT> OYUN OYNADINIZ"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_ONE","YAKINLARDA BİRLİKTE BİR OYUN OYNADINIZ"
"TID_FRIENDS_NO_ENTRIES_TAB_2","ARKADAŞ ÖNERİSİ YOK"
"TID_FRIENDS_NO_ENTRIES_TAB_3","ARKADAŞ DAVETİ YOK"
"TID_FRIENDS_CANNOT_REMOVE_FRIEND","Sosyal ağlarındaki arkadaşlarını çıkaramazsın."
"TID_FRIEND_REQUEST_ACCEPT","KABUL ET"
"TID_FRIEND_REQUEST_REJECT","REDDET"
"TID_FRIEND_REQUEST_REASON_0","<EMPTY>"
"TID_FRIEND_REQUEST_REASON_1","KULÜPTEN"
"TID_FRIEND_REQUEST_REASON_2","TAKIMDAN"
"TID_FRIEND_REQUEST_REASON_3","YAKINLARDA BİRLİKTE <AMOUNT> OYUN OYNADINIZ"
"TID_FRIEND_REQUEST_REASON_4","YAKINLARDA BİRLİKTE <AMOUNT> OYUN OYNADINIZ"
"TID_FRIEND_POPOVER_PROFILE","PROFİL"
"TID_FRIEND_POPOVER_REMOVE","KALDIR"
"TID_FRIEND_POPOVER_SPECTATE","İZLE"
"TID_FRIEND_POPOVER_YOU","Bu sensin"
"TID_REMOVE_FRIEND_POPUP_REMOVE","KALDIR"
"TID_REMOVE_FRIEND_POPUP_CANCEL","İPTAL"
"TID_REMOVE_FRIEND_POPUP_TITLE","ARKADAŞI SİLMEYİ ONAYLA"
"TID_REMOVE_FRIEND_POPUP_BODY","<NAME> adlı kişiyi arkadaş listenden çıkarmak istediğine emin misin?"
"TID_UNLOCK_SKIN_CONTENT","\n\n<NAME> KOSTÜMÜNÜ SATIN AL"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Bağlantı kesildi"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Bu oyuna başka bir cihaz bağlanıyor."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Yeniden yükle"
"TID_BAD_CONNECTION","Ağ bağlantısı kötü"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook Uyarısı"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","Bu Facebook hesabı başka bir Brawl Stars oyununa zaten bağlı. Mevcut oyununa bağlayalım mı?"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT_TITLE","Kakao Uyarısı"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT","Bu Kakao hesabı başka bir Brawl Stars oyununa zaten bağlı. Mevcut oyununa bağlayalım mı?"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT_TITLE","LINE Uyarısı"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT","Bu LINE hesabı başka bir Brawl Stars oyununa zaten bağlı. Mevcut oyununa bağlayalım mı?"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","Ücretsiz etkinlik ödülü alındı"
"TID_GEM_BUY_CONFIRMATION","<AMOUNT> taş alındı!"
"TID_BLOCKED_TEAM_READY","Hazır durumdayken bu gösterilemez."
"TID_TEAM_CANNOT_INVITE_WHILE_READY","Hazır durumdayken davet edilemez."
"TID_SHOTGUN_BANDITA_SKIN","BANDİTA SHELLY"
"TID_SHUTDOWN_STARTED","Oyun 5 dakika içinde kısa bir bakım molasına girecek."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","Sunucular bakımda. Lütfen birkaç saat sonra tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","Sunucular bakımda. Lütfen bir iki saat sonra tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Sunucular bakımda. Lütfen yaklaşık bir buçuk saat sonra tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","Sunucular bakımda. Lütfen yaklaşık bir saat sonra tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","Sunucular bakımda. Lütfen yaklaşık <value> dakika sonra tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","Sunucular bakımda. Lütfen birkaç dakika sonra tekrar dene."
"TID_SHUTDOWN_BATTLE_DISABLED","Oyun birkaç dakika içinde bakım için kapanacak. Bakım arası bitene kadar yeni oyun başlatılamaz."
"TID_TEAM_SEARCH_NO_TEAM_CODE","Takım kodunu yaz."
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","Katılma isteklerini kabul etmek veya reddetmek için gereken yetkiye sahip değilsin."
"TID_CLAN_RESPONSE_71","Kıdemli üyeler her atma işleminden sonra bir süre beklemelidir."
"TID_STAT_MAX_DAMAGE","Maksimum menzilde hasar"
"TID_STAT_DAMAGE_PER_BOMB","Bomba başına hasar"
"TID_ELDER_KICK_FAIL_COOLDOWN","Yakın zamanda bir kulüp üyesini attın. <time> sonra tekrar dene."
"TID_LUCHADOR_KING_SKIN","EL REY PRIMO"
"TID_PLAYER_DEFEATED_BR","Savaşçı yenildi"
"TID_BALL_1","Arka Bahçe"
"TID_HINT_GET_BALL","<cdaa520>Topu</c> al!"
"TID_LASER_BALL_INTRO_TEXT","Kazanmak için iki gol at!"
"TID_AFK_WARNING","Bekleme uyarısı! Devam et!"
"TID_AFK_DISCONNECTED_MSG","Bekleme veya kötü ağ bağlantısı nedeniyle bağlantın kesildi."
"TID_AFK_BANNED_MSG","Bekleme veya kötü ağ bağlantısı nedeniyle bağlantın kesildi. Savaş bittikten sonra oyuna devam edebilirsin."
"TID_AFK_DISCONNECTED_TITLE","Bekleme Nedeniyle Bağlantı Kesintisi"
"TID_AFK_BANNED_TITLE","Savaştan Atıldın"
"TID_AFK_RELOAD","Yeniden yükle"
"TID_GAME_MODE_7","BÜYÜK OYUN"
