"Name","FileNames","BackgroundFile","MinVolume","MaxVolume","MinPitch","MaxPitch","Priority","MaximumByType","MaxRepeatMs","Loop","PlayVariationsInSequence","PlayVariationsInSequenceManualReset","StartDelayMinMs","StartDelayMaxMs","PlayOnlyWhenInView","MaxVolumeScaleLimit","NoSoundScaleLimit","PadEmpyToEndMs","MovieClipFrameLabel"
,"sfx/bs_ollie_dies_02.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_dies_03.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_dies_04.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_dies_05.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_dies_06.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_dies_07.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_dies_08.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_dies_09.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
"Ollie_Hurt_VO","sfx/bs_ollie_getshurt_01.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_getshurt_02.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_getshurt_03.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_getshurt_04.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_getshurt_05.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_getshurt_06.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_getshurt_07.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_getshurt_08.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_getshurt_09.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
"Ollie_Kill_VO","sfx/bs_ollie_killssomeone_01.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_02.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_03.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_04.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_05.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_06.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_07.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_08.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_09.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_10.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
,"sfx/bs_ollie_killssomeone_11.ogg",,60,60,95,105,1,3,15000,,,,,,,,,,
"Ollie_Lead_VO","sfx/bs_ollie_isinlead_01.ogg",,60,60,95,105,1,3,22000,,,,,,,,,,
,"sfx/bs_ollie_isinlead_02.ogg",,60,60,95,105,1,3,22000,,,,,,,,,,
,"sfx/bs_ollie_isinlead_03.ogg",,60,60,95,105,1,3,22000,,,,,,,,,,
,"sfx/bs_ollie_isinlead_04.ogg",,60,60,95,105,1,3,22000,,,,,,,,,,
,"sfx/bs_ollie_isinlead_05.ogg",,60,60,95,105,1,3,22000,,,,,,,,,,
,"sfx/bs_ollie_isinlead_06.ogg",,60,60,95,105,1,3,22000,,,,,,,,,,
,"sfx/bs_ollie_isinlead_07.ogg",,60,60,95,105,1,3,22000,,,,,,,,,,
"Ollie_Ulti_VO","sfx/bs_ollie_specialpower_01.ogg",,60,60,95,105,1,3,12000,,,,,,,,,,
,"sfx/bs_ollie_specialpower_02.ogg",,60,60,95,105,1,3,12000,,,,,,,,,,
,"sfx/bs_ollie_specialpower_03.ogg",,60,60,95,105,1,3,12000,,,,,,,,,,
,"sfx/bs_ollie_specialpower_04.ogg",,60,60,95,105,1,3,12000,,,,,,,,,,
,"sfx/bs_ollie_specialpower_05.ogg",,60,60,95,105,1,3,12000,,,,,,,,,,
,"sfx/bs_ollie_specialpower_06.ogg",,60,60,95,105,1,3,12000,,,,,,,,,,
,"sfx/bs_ollie_specialpower_07.ogg",,60,60,95,105,1,3,12000,,,,,,,,,,
,"sfx/bs_ollie_specialpower_08.ogg",,60,60,95,105,1,3,12000,,,,,,,,,,
"Finx_Start_VO","sfx/finx_start_vo_01.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_02.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_03.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_04.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_05.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_06.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_07.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_08.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_09.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_10.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_11.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_12.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_13.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_14.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
,"sfx/finx_start_vo_15.ogg",,60,60,107,111,1,3,6000,,,,,,,,,,
"Finx_Die_VO","sfx/finx_dies_vo_01.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_02.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_03.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_04.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_05.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_06.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_07.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_08.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_09.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_10.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_dies_vo_11.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
"Finx_Hurt_VO","sfx/finx_hurt_vo_01.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_02.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_03.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_04.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_05.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_06.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_07.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_08.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_09.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_10.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_11.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_12.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_13.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_14.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_hurt_vo_15.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
"Finx_Kill_VO","sfx/finx_kill_vo_01.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_02.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_03.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_04.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_05.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_06.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_07.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_08.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_09.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_10.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_11.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_12.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_13.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
,"sfx/finx_kill_vo_14.ogg",,60,60,107,111,1,3,15000,,,,,,,,,,
"Finx_Lead_VO","sfx/finx_lead_vo_01.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_02.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_03.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_04.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_05.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_06.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_07.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_08.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_09.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_10.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_11.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_12.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
,"sfx/finx_lead_vo_13.ogg",,60,60,107,111,1,3,22000,,,,,,,,,,
"Finx_Ulti_VO","sfx/finx_ulti_vo_01.ogg",,60,60,107,111,1,3,12000,,,,,,,,,,
,"sfx/finx_ulti_vo_02.ogg",,60,60,107,111,1,3,12000,,,,,,,,,,
,"sfx/finx_ulti_vo_03.ogg",,60,60,107,111,1,3,12000,,,,,,,,,,
,"sfx/finx_ulti_vo_04.ogg",,60,60,107,111,1,3,12000,,,,,,,,,,
,"sfx/finx_ulti_vo_05.ogg",,60,60,107,111,1,3,12000,,,,,,,,,,
,"sfx/finx_ulti_vo_06.ogg",,60,60,107,111,1,3,12000,,,,,,,,,,
,"sfx/finx_ulti_vo_07.ogg",,60,60,107,111,1,3,12000,,,,,,,,,,
,"sfx/finx_ulti_vo_08.ogg",,60,60,107,111,1,3,12000,,,,,,,,,,
"HC_Colt_Start_VO","sfx/hc_colt_visor_start_01.ogg",,60,60,100,100,1,3,6000,,,,,,,,,,
,"sfx/hc_colt_visor_start_02.ogg",,60,60,100,100,1,3,6000,,,,,,,,,,
,"sfx/hc_colt_visor_start_03.ogg",,60,60,100,100,1,3,6000,,,,,,,,,,
,"sfx/hc_colt_visor_start_04.ogg",,60,60,100,100,1,3,6000,,,,,,,,,,
"HC_Colt_Die_VO","sfx/hc_colt_visor_die_01.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_die_02.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_die_03.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_die_04.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
"HC_Colt_Hurt_VO","sfx/hc_colt_visor_hurt_01.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_hurt_02.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_hurt_03.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_hurt_04.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_hurt_05.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_hurt_06.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
"HC_Colt_Kill_VO","sfx/hc_colt_visor_kill_01.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_kill_02.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_kill_03.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_kill_04.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_kill_05.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_kill_06.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_kill_07.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
"HC_Colt_Lead_VO","sfx/hc_colt_visor_lead_01.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_lead_02.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_lead_03.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_lead_04.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
"HC_Colt_Ulti_VO","sfx/hc_colt_visor_ulti_01.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_ulti_02.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_ulti_03.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
,"sfx/hc_colt_visor_ulti_04.ogg",,60,60,100,100,1,3,15000,,,,,,,,,,
"Lumi_Start_VO","sfx/lumi_start_vo_01.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_02.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_03.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_04.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_05.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_06.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_07.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_08.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_09.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_10.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_11.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_12.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_13.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_14.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
,"sfx/lumi_start_vo_15.ogg",,60,60,98,102,1,3,6000,,,,,,,,,,
"Lumi_Die_VO","sfx/lumi_die_vo_01.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_02.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_03.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_04.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_05.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_06.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_07.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_08.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_09.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_10.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_11.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_12.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_die_vo_13.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
"Lumi_Hurt_VO","sfx/lumi_hurt_vo_01.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_hurt_vo_01.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_hurt_vo_02.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_hurt_vo_03.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_hurt_vo_04.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_hurt_vo_05.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_hurt_vo_06.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_hurt_vo_07.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_hurt_vo_08.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_hurt_vo_09.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
"Lumi_Kill_VO","sfx/lumi_kill_vo_01.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_kill_vo_02.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_kill_vo_03.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_kill_vo_04.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_kill_vo_05.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_kill_vo_06.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_kill_vo_07.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_kill_vo_08.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_kill_vo_09.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
,"sfx/lumi_kill_vo_10.ogg",,60,60,98,102,1,3,15000,,,,,,,,,,
"Lumi_Lead_VO","sfx/lumi_lead_vo_01.ogg",,60,60,98,102,1,3,22000,,,,,,,,,,
,"sfx/lumi_lead_vo_02.ogg",,60,60,98,102,1,3,22000,,,,,,,,,,
,"sfx/lumi_lead_vo_03.ogg",,60,60,98,102,1,3,22000,,,,,,,,,,
,"sfx/lumi_lead_vo_04.ogg",,60,60,98,102,1,3,22000,,,,,,,,,,
,"sfx/lumi_lead_vo_05.ogg",,60,60,98,102,1,3,22000,,,,,,,,,,
,"sfx/lumi_lead_vo_06.ogg",,60,60,98,102,1,3,22000,,,,,,,,,,
"Lumi_Ulti_VO","sfx/lumi_ulti_vo_01.ogg",,60,60,98,102,1,3,12000,,,,,,,,,,
,"sfx/lumi_ulti_vo_02.ogg",,60,60,98,102,1,3,12000,,,,,,,,,,
,"sfx/lumi_ulti_vo_03.ogg",,60,60,98,102,1,3,12000,,,,,,,,,,
,"sfx/lumi_ulti_vo_04.ogg",,60,60,98,102,1,3,12000,,,,,,,,,,
,"sfx/lumi_ulti_vo_05.ogg",,60,60,98,102,1,3,12000,,,,,,,,,,
,"sfx/lumi_ulti_vo_06.ogg",,60,60,98,102,1,3,12000,,,,,,,,,,
,"sfx/lumi_ulti_vo_07.ogg",,60,60,98,102,1,3,12000,,,,,,,,,,
,"sfx/lumi_ulti_vo_08.ogg",,60,60,98,102,1,3,12000,,,,,,,,,,
,"sfx/lumi_ulti_vo_09.ogg",,60,60,98,102,1,3,12000,,,,,,,,,,
"Mico_Dryfire","sfx/mico_dryfire_01.ogg",,20,30,90,110,1,3,100,,,,,,,,,,
"Mico_Reload","sfx/mico_reload_01.ogg",,20,30,90,110,1,3,100,,,,,,,,,,
"Willow_Atk","sfx/willow_atk_01.ogg",,50,70,95,105,1,3,,,,,,,,,,,
"Willow_Atk_Hit","sfx/willow_atk_hit_01.ogg",,50,60,95,105,1,3,,,,,,,,,,,
"Willow_Reload","sfx/willow_reload_01.ogg",,20,30,95,105,1,3,,,,,,,,,,,
"Willow_Dryfire","sfx/willow_dryfire_01.ogg",,40,50,95,105,1,3,,,,,,,,,,,
"Willow_Ulti","sfx/willow_ulti_01.ogg",,60,70,95,105,1,3,,,,,,,,,,,
"Willow_Ulti_End","sfx/willow_ulti_end_01.ogg",,60,70,95,105,1,3,,,,,,,,,,,
"Willow_Ulti_Hit","sfx/willow_ulti_hit_01.ogg",,50,60,100,100,1,3,,,,,,,,,,,
"Lou_Atk","sfx/lou_atk_01.ogg",,30,40,90,110,1,3,100,,,,,,,,,,
"Lou_Ulti","sfx/lou_throw_01.ogg",,40,40,90,110,1,3,100,,,,,,,,,,
"Lou_Ulti_Hit","sfx/lou_ulti_hit_01.ogg",,60,60,98,102,1,3,500,,,,,,,,,,
"Lou_Dryfire","sfx/lou_dryfire_01.ogg",,40,40,98,102,1,3,100,,,,,,,,,,
"Lou_Reload","sfx/lou_reload_01.ogg",,30,30,98,102,1,3,100,,,,,,,,,,
"Byron_Atk","sfx/byron_atk_01.ogg",,40,50,95,105,1,3,100,,,,,,,,,,
"Byron_Ulti_Atk","sfx/byron_ulti_atk_01.ogg",,50,60,95,105,1,3,100,,,,,,,,,,
"Byron_Reload","sfx/byron_reload_01.ogg",,30,30,98,102,1,3,100,,,,,,,,,,
"Byron_Ulti_Hit","sfx/byron_ulti_hit_01.ogg",,60,60,95,105,1,3,300,,,,,,,,,,
"Edgar_Atk","sfx/edgar_punch_01.ogg",,30,40,90,110,1,12,150,,,,,,,,,,
"Edgar_Ulti","sfx/edgar_ulti_01.ogg",,60,60,95,105,1,3,300,,,,,,,,,,
"Edgar_Reload","sfx/edgar_reload_01.ogg",,20,30,95,105,1,3,200,,,,,,,,,,
"Edgar_Ulti_Hit","sfx/enrager_ulti_hit_02.ogg",,60,60,95,105,1,3,300,,,,,,,,,,
"Edgar_Punch_Hit","sfx/edgar_punch_impact_01.ogg",,50,60,90,110,1,3,200,,,,,,,,,,
"Stu_Atk","sfx/stu_atk_01.ogg",,40,50,90,110,1,12,150,,,,,,,,,,
"Stu_Ulti","sfx/stu_ulti_01.ogg",,80,80,100,100,1,3,300,,,,,,,,,,
"Stu_Dryfire","sfx/stu_dryfire_01.ogg",,40,50,95,105,1,3,200,,,,,,,,,,
"Stu_Reload","sfx/stu_reload_01.ogg",,30,40,95,105,1,3,200,,,,,,,,,,
"Brawl_Badgeflyhit_Result","sfx/brawl_badgeflyhit_result_01.ogg",,50,50,100,100,1,3,,,,,,,,,,,"sfx_brawl_badgeflyhit_result_01"
"Brawl_Coinflip","sfx/brawl_coinflip_01.ogg",,50,50,100,100,1,3,,,,,,,,,,,"sfx_coin_anim_starts"
"Brawl_Coinflip_Teamwinner_Text_Inout","sfx/brawl_coinflip_teamwinner_text_inout_01.ogg",,50,50,100,100,1,3,,,,,,,,,,,"sfx_coin_flip_text_inout"
"Brawl_Coinflip_Text","sfx/brawl_coinflip_text_01.ogg",,50,50,100,100,1,3,,,,,,,,,,,"sfx_coin_flip"
"Brawl_Redblue_Team_Boxes_Enter","sfx/brawl_redblue_team_boxes_enter_01.ogg",,50,50,100,100,1,3,,,,,,,,,,,"sfx_redblue_boxes"
"Brawl_Teammode_Rank_Up","sfx/brawl_teammode_rank_up_01.ogg",,50,50,100,100,1,3,,,,,,,,,,,
"Ranked_Event_Found","sfx/ranked_event_found_01_rename.ogg",,80,80,100,100,1,3,,,,,,,,,,,
"Ranked_Next_Event","sfx/ranked_next_event_01_rename.ogg",,50,50,100,100,1,10,,,,,,,,,,,
"Select_Brawler_Ranked","sfx/select_brawler_01.ogg",,60,60,100,100,1,3,,,,,,,,,,,
"Ban_Brawler_Ranked","sfx/ranked_banned_01.ogg",,60,60,100,100,1,3,,,,,,,,,,,
"Turn_Change_Ranked","sfx/brawl_button_01.ogg",,60,60,100,100,1,3,,,,,,,,,,,
"Ranked_Clock_Tick","sfx/tap_normal_02.ogg",,40,40,98,102,1,3,,,,,,,,,,,
"Ranked_Clock_Tick_Own","sfx/slugfest_clock_01.ogg",,50,50,100,100,1,6,,,,,,,,,,,
"Ranked_SP_highlight","sfx/ranked_sp_01.ogg",,50,50,100,100,1,6,,,,,,,,,,,
"Turn_Change_Ranked_Final","sfx/final_prep_ranked_01.ogg",,70,70,100,100,1,3,,,,,,,,,,,
"Player_Turn_Ranked","sfx/ranked_you_choose_01.ogg",,70,70,100,100,1,3,,,,,,,,,,,
"Ranked_Brawler_List_Appear","sfx/ranked_brawler_list_appear_01.ogg",,60,60,100,100,1,3,,,,,,,,,,,
"Knockout_tiebreak","sfx/brawl_unlock_01.ogg",,50,50,100,100,1,3,,,,,,,,,,,"sfx_tie_break"
"Squeak_Atk","sfx/squeak_atk_01.ogg",,40,50,90,110,1,3,200,,,,,,,,,,
"Squeak_Ulti","sfx/squeak_ulti_01.ogg",,60,60,90,110,1,3,200,,,,,,,,,,
"Squeak_Bomb","sfx/squeak_bomb_01.ogg",,60,70,90,110,1,6,200,,,,,,,,,,
"Squeak_Ulti_Bomb","sfx/squeak_bomb_02.ogg",,70,80,90,110,1,6,200,,,,,,,,,,
"Squeak_Bomb_Tick","sfx/squeaky_bomb_tick_01.ogg",,50,50,100,100,1,6,,,,,,,,,,,
"Squeak_Tick_Friend","sfx/squeaky_tick_friend_01.ogg",,50,50,100,100,1,6,,,,,,,,,,,
"Volleybrawl_ball_hit","sfx/brawl_volley_hit_01.ogg",,40,60,90,110,1,4,,,,,,,,,,,
"Basketbrawl_rim_hit","sfx/basket_rim_01.ogg",,30,50,90,110,1,4,,,,,,,,,,,
"Griff_Atk","sfx/griff_atk_01.ogg",,30,50,90,110,1,8,50,,,,,,,,,,"sfx_griff_atk_01"
"Griff_Ulti","sfx/griff_ulti_01.ogg",,60,60,100,100,1,6,100,,,,,,,,,,
"Griff_Reload","sfx/griff_reload_01.ogg",,30,30,100,100,1,3,100,,,,,,,,,,
"Nita_Whale_Call","sfx/nita_whale_call_01.ogg",,60,60,95,105,1,3,,,,,,,,,,,
"Water_Nita_Atk","sfx/water_nita_atk_01.ogg",,40,50,95,105,1,3,200,,,,,,,,,,
