"TID","CN"
"TID_ARTILLERY_DUDE_WEAPON_DESC",
"TID_ARTILLERY_DUDE_ULTI",
"TID_ARTILLERY_DUDE_ULTI_DESC",
"TID_ITEM_NAME_SPECIAL",
"TID_HERO_INFO_ITEM_LOCKED",
"TID_HERO_INFO_LOCKED_INFO",
"TID_HERO_INFO_LOCKED_INFO_RANK_TRACK",
"TID_SPEC_ABI_FREEZE",
"TID_SPEC_ABI_CACTUS_HEAL",
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK",
"TID_SPEC_ABI_REPAIR_TURRET",
"TID_SPEC_ABI_PET_LIFESTEAL",
"TID_SPEC_ABI_STEAL_SOULS",
"TID_SPEC_ABI_SPOT",
"TID_SPEC_ABI_SPEED",
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK",
"TID_SPEC_BOUNCED_BULLETS_STRONGER",
"TID_SPEC_ABI_FIRE_DOT_ULTI",
"TID_SPEC_LAST_STAND",
"TID_SPEC_BURN",
"TID_SPEC_CRIPPLE",
"TID_SPEC_ABI_BARREL_DEFENSE",
"TID_SPEC_HEAL_MAIN_ATTACK",
"TID_SPEC_ABI_FREEZE_DESC",
"TID_SPEC_ABI_BERSERKER_DESC",
"TID_SPEC_ABI_CACTUS_HEAL_DESC",
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC",
"TID_SPEC_ABI_REPAIR_TURRET_DESC",
"TID_SPEC_ABI_PET_LIFESTEAL_DESC",
"TID_SPEC_ABI_STEAL_SOULS_DESC",
"TID_SPEC_HEAL_MAIN_ATTACK_DESC",
"TID_SPEC_ABI_SPOT_DESC",
"TID_SPEC_ABI_AMBUSH_DESC",
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC",
"TID_SPEC_ABI_SPEED_DESC",
"TID_SPEC_ABI_PUSHBACK_SELF_DESC",
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC",
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC",
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC",
"TID_SPEC_LAST_STAND_DESC",
"TID_SPEC_BURN_DESC",
"TID_SPEC_ABI_BARREL_DEFENSE_DESC",
"TID_SPEC_CRIPPLE_DESC",
"TID_SEASON_ENDED_NOTI",
"TID_BATTLE_ROYALE_TEAM_1",
"TID_GAME_MODE_9",
"TID_GAME_MODE_9_COMBINED",
"TID_GAME_MODE_9_DESC",
