"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Humanoid","Priority"
"GunSlingerWoodyPushback","colt_pushback.scw","","-1","","","100","100","100","","","5"
"GunSlingerWoodyWin","colt_woody_win.glb","","223","","","","","","","",""
"GunSlingerWoodyWinloop","colt_woody_win.glb","182","223","","","","","","true","",""
"GunSlingerWoodyLose","colt_woody_lose.glb","","164","","","","","200","","",""
"GunSlingerWoodyLoseloop","colt_woody_lose.glb","135","164","","","","","200","true","",""
"GunSlingerWoodyProfile","colt_woody_portrait.glb","1","1","","","","","","","",""
"PainterStarrForceIdle","berry_starhorse_idle.glb","","-1","","","100","100","250","true","",""
"PainterStarrForceWalk","berry_starhorse_walk.glb","","19","","","100","100","","true","","1"
"PainterStarrForcePrimary","berry_starhorse_attack.glb","6","20","","","","","","","","ChestBone#3"
"PainterStarrForceSecondary","berry_starhorse_super.glb","10","17","","","200","200","200","true","","5"
"PainterStarrForceRecoil","berry_starhorse_attack.glb","6","20","","","10","10","10","","","ChestBone#4"
"PainterStarrForceReload","berry_starhorse_idle.glb","","-1","","","200","200","200","","","ChestBone#2"
"PainterStarrForcePushback","berry_starhorse_idle.glb","","-1","","","100","100","100","","","5"
"PainterStarrForceWin","berry_starhorse_win.glb","","246","","","50","250","250","","",""
"PainterStarrForceWinloop","berry_starhorse_win.glb","169","246","","","25","","","true","",""
"PainterStarrForceLose","berry_starhorse_lose.glb","","131","","","","","38","","",""
"PainterStarrForceLoseloop","berry_starhorse_lose.glb","132","180","","","","","","true","",""
"PainterStarrForceWinidleloop","berry_starhorse_win.glb","169","-1","","","","","","true","",""
"PainterStarrForceProfile","berry_starhorse_portrait.glb","1","1","","","","","","true","",""
"PainterStarrForceIntro","berry_starhorse_win.glb","136","136","","","","","","","",""
"AttacherToyIdle","kit_wooly_idle.glb","1","19","","","100","100","","true","",""
"AttacherToyWalk","kit_wooly_walk.glb","1","23","","110","100","100","","true","","1"
"AttacherToyAttack","kit_wooly_attack.glb","2","19","","","","","200","","","spine_lower_s#4"
"AttacherToySecondary","kit_wooly_attack.glb","3","19","","","","","200","","","spine_lower_s#4"
"AttacherToyRecoil","kit_wooly_attack.glb","9","19","","","","","200","","","spine_lower_s#4"
"AttacherToyReload","kit_wooly_idle.glb","","","","","","","100","","","ChestBone#2"
"AttacherToyPushback","kit_wooly_idle.glb","1","1","","","100","100","100","","","5"
"AttacherToyWin","kit_wooly_win.glb","1","146","","","","","","","","5"
"AttacherToyWinloop","kit_wooly_win.glb","104","146","","","","","","true","","1"
"AttacherToyLose","kit_wooly_lose.glb","1","63","","","","","","","","5"
"AttacherToyLoseloop","kit_wooly_lose.glb","63","63","","","","","","true","","1"
"AttacherToyProfile","kit_wooly_portrait.glb","88","88","","","","","","","","5"
"AttacherToyIdle_transform","kit_wooly_idle_transform.glb","1","19","","","100","100","","true","",""
"ArtilleryGalToyIdle","penny_toy_idle.glb","","-1","","","100","100","","true","",""
"ArtilleryGalToyWalk","penny_toy_walk.glb","","19","","","100","100","","true","","1"
"ArtilleryGalToyPrimary","penny_toy_attack.glb","1","4","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"ArtilleryGalToyUltiAttack","penny_toy_ulti.glb","","5","","","","","10","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ArtilleryGalToyRecoil","penny_toy_attack.glb","1","20","","","","","150","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ArtilleryGalToyUltiRecoil","penny_toy_ulti.glb","5","22","","","","","250","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ArtilleryGalToyReload","penny_toy_idle.glb","","5","","","200","200","200","","",""
"ArtilleryGalToyPushback","penny_toy_idle.glb","","-1","","","100","100","200","","","5"
"ArtilleryGalToyWin","penny_toy_win.glb","1","158","","","","","","","",""
"ArtilleryGalToyWinloop","penny_toy_win.glb","158","158","","","","","","true","",""
"ArtilleryGalToyLose","penny_toy_lose_120.glb","1","475","","","","","","","",""
"ArtilleryGalToyLoseloop","penny_toy_lose_120.glb","475","475","","","","","","true","",""
"ArtilleryGalToyProfile","penny_toy_portrait.glb","1","1","","","","","","true","",""
"BaseballBopeepIdle","bibi_goat_idle.glb","1","29","","","100","100","","true","",""
"BaseballBopeepWalk","bibi_goat_run.glb","1","29","","","120","200","","true","","1"
"BaseballBopeepPrimary","bibi_goat_attack.glb","1","51","","","100","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballBopeepSecondary","bibi_goat_attack.glb","1","51","","","100","100","100","true","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballBopeepRecoil","bibi_goat_attack.glb","22","51","","","1","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballBopeepRecoil2","bibi_goat_attack.glb","17","51","","","100","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballBopeepPushback","bibi_goat_pushback.glb","","-1","","","100","100","100","","","5"
"BaseballBopeepWin","bibi_goat_win.glb","1","238","","","100","","","","","5"
"BaseballBopeepWinloop","bibi_goat_win.glb","144","238","","","","","","true","","1"
"BaseballBopeepLose","bibi_goat_lose.glb","1","132","","","","","","","","5"
"BaseballBopeepLoseloop","bibi_goat_lose.glb","132","132","","","","","","true","","1"
"BaseballBopeepProfile","bibi_goat_portrait.glb","108","108","","","","","","","","5"
"AxeJugglerGoodRandomsIdle","melodie_goodrandoms_idle.glb","1","29","-1","130","100","100","","true","",""
"AxeJugglerGoodRandomsWalk","melodie_goodrandoms_walk.glb","1","39","-1","","100","100","","true","","1"
"AxeJugglerGoodRandomsAttack","melodie_goodrandoms_attack.glb","8","22","-1","","25","","50","","","3"
"AxeJugglerGoodRandomsSecondary","melodie_goodrandoms_dash.glb","","28","-1","","25","200","50","","","3"
"AxeJugglerGoodRandomsRecoil","melodie_goodrandoms_attack.glb","","10","-1","","","","200","","","4"
"AxeJugglerGoodRandomsPushback","melodie_goodrandoms_idle.glb","","1","-1","","25","200","100","","",""
"AxeJugglerGoodRandomsWin","melodie_goodrandoms_win.glb","1","164","-1","","","","","","",""
"AxeJugglerGoodRandomsWinloop","melodie_goodrandoms_win.glb","126","164","-1","","","","","true","",""
"AxeJugglerGoodRandomsLose","melodie_goodrandoms_lose.glb","","138","-1","","","","","","",""
"AxeJugglerGoodRandomsLoseloop","melodie_goodrandoms_lose.glb","109","138","-1","","","","","true","",""
"AxeJugglerGoodRandomsLoseEnter","melodie_goodrandoms_lose.glb","1","1","-1","","","","","","",""
"AxeJugglerGoodRandomsPortrait","melodie_goodrandoms_portrait.glb","1","1","-1","","","","","","",""
"DuplicatorGiftsToyIdle","lolla_puppet_idle.glb","","-1","-1","","100","100","","true","",""
"DuplicatorGiftsToyWalk","lolla_puppet_walk.glb","","-1","-1","","100","100","","true","","1"
"DuplicatorGiftsToyAttack","lolla_puppet_attack.glb","","4","-1","","50","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorGiftsToySuper","lolla_puppet_super.glb","","4","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorGiftsToyRecoil","lolla_puppet_attack.glb","5","17","-1","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorGiftsToySuperRecoil","lolla_puppet_super.glb","4","18","-1","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorGiftsToyPushback","lolla_puppet_pushback.glb","","10","-1","","20","","100","","",""
"DuplicatorGiftsToyWin","lolla_puppet_win.glb","","-1","-1","","","","800","","",""
"DuplicatorGiftsToyWinloop","lolla_puppet_win.glb","146","-1","-1","","800","800","","true","",""
"DuplicatorGiftsToyLose","lolla_puppet_lose.glb","","139","-1","","","","","","",""
"DuplicatorGiftsToyLoseloop","lolla_puppet_lose.glb","140","173","-1","","","","","true","",""
"DuplicatorGiftsToyPortrait","lolla_puppet_portrait.glb","","-1","-1","","","","","","",""
"BlowerAstronautWin","gale_astronaut_win_120.glb","1","931","","","","","","","","5"
"BlowerAstronautPortrait","gale_astronaut_portrait.glb","1","1","","","","","","true","",""
"BlowerAstronautWinloop","gale_astronaut_win_120.glb","780","931","","","","","","true","","1"
"TntGuyBrawlentineIdle","mike_valentine_idle.glb","","-1","","","100","100","","true","","0"
"TntGuyBrawlentineWalk","mike_valentine_walk.glb","1","29","","150","100","100","","true","","1"
"TntGuyBrawlentinePrimary","dynamike_attack.scw","1","5","","","","","10","","","hips_s#3"
"TntGuyBrawlentineSecondary","mike_valentine_super.glb","1","5","","","","","10","true","","hips_s#3"
"TntGuyBrawlentineRecoil","mike_valentine_attack.glb","5","20","","","","","100","","","hips_s#4"
"TntGuyBrawlentineUlti","mike_valentine_super.glb","5","20","","","","","100","","","hips_s#4"
"TntGuyBrawlentineReload","mike_valentine_walk.glb","1","5","","150","66","66","6","","","spine_lower_s#0"
"TntGuyBrawlentinePushback","mike_valentine_pushback.glb","","-1","","","100","100","100","","","5"
"TntGuyBrawlentineWin","mike_valentine_win_120.glb","1","651","","","","","","","",""
"TntGuyBrawlentineWinloop","mike_valentine_win_120.glb","488","651","","80","","","","true","",""
"TntGuyBrawlentineLose","mike_valentine_lose.glb","","215","","","","","","","",""
"TntGuyBrawlentineLoseloop","mike_valentine_lose.glb","177","215","","","","","","true","",""
"TntGuyBrawlentineProfile","mike_valentine_portrait.glb","20","20","","","","","","true","",""
"Dance1_shelly","shelly_dance_test.glb","","-1","","","150","151","152","true","true","hips_s#1"
"Dance1_elprimo","primo_dance_test.glb","","-1","","","150","151","152","true","true","hips_s#1"
"Dance1_spike","spike_dance_test.glb","","-1","","","150","151","152","true","true","hips_s#1"
"Dance1_mrp","mrp_dance_test.glb","","-1","","","150","151","152","true","true","hips_s#1"
"Dance1_piper","shelly_dance.glb","","-1","","","150","151","152","true","true","hips_s#1"
"DanceT3","shelly_dance.glb","","-1","","","150","151","152","true","true","hips_s#1"
"FleaStarrForceIdle","eve_ufo_idle.glb","1","-1","-1","","400","400","","true","",""
"FleaStarrForceWalk","eve_ufo_walk.glb","","-1","-1","","400","400","","true","","1"
"FleaStarrForceAttack","eve_ufo_attack.glb","","4","-1","","","","","","","3"
"FleaStarrForceSuper","eve_ufo_super.glb","","-1","-1","","","","","true","","3"
"FleaStarrForceAttackRecoil","eve_ufo_attack.glb","5","-1","-1","","","100","300","","","4"
"FleaStarrForceSuperRecoil","eve_ufo_super.glb","","-1","-1","","","100","100","","","4"
"FleaStarrForcePushback","eve_ufo_pushback.glb","","25","-1","","","400","500","","","5"
"FleaStarrForceHappy","eve_ufo_win.glb","","164","-1","","","","","","",""
"FleaStarrForceHappyLoop","eve_ufo_win.glb","120","164","-1","","","","","true","",""
"FleaStarrForceSad","eve_ufo_lose.glb","","152","-1","","","","","","",""
"FleaStarrForceSadLoop","eve_ufo_lose.glb","125","-1","-1","","","","","true","",""
"FleaStarrForceSadEnter","eve_ufo_lose.glb","","","-1","","","","","","",""
"FleaStarrForceProfile","eve_ufo_portraits.glb","101","-1","-1","","","","","","",""
"FleaPetStarrForceIdle","eve_ufo_baby_idle.glb","","-1","-1","","100","100","","true","",""
"FleaPetStarrForceWalk","eve_ufo_baby_walk.glb","","-1","-1","","100","100","","true","",""
"FleaPetStarrForceAttack","eve_ufo_baby_attack.glb","","-1","-1","","100","100","","true","",""
"MeepleIdle","meeple_idle.glb","1","167","","","100","100","","true","",""
"MeepleWalk","meeple_run.glb","1","27","","","100","100","","true","","1"
"MeepleAttack","meeple_attack.glb","8","28","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MeepleSecondary","meeple_super.glb","","-1","","","50","50","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MeepleRecoil","meeple_attack.glb","8","28","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MeepleReload","meeple_idle.glb","","10","","","100","100","500","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MeeplePushback","meeple_idle.glb","1","1","","","50","50","100","true","","5"
"MeepleWin","meeple_win_120.glb","1","1376","","","","","","","","5"
"MeepleWinloop","meeple_win_120.glb","1269","1376","","","","","","true","","1"
"MeepleLose","meeple_lose.glb","1","261","","","","","","","","5"
"MeepleLoseloop","meeple_lose.glb","191","263","","","","","","true","","1"
"MeepleProfile","meeple_portrait.glb","","","","","","","","","","5"
"SkaterIdle","ollie_idle.glb","1","38","-1","","100","100","","true","",""
"SkaterWalk","ollie_walk.glb","1","40","-1","","100","100","","true","","1"
"SkaterAttack","ollie_attack1.glb","8","22","-1","","25","","50","","","3"
"SkaterRecoil","ollie_attack1.glb","","10","-1","","","","200","","","4"
"SkaterSecondary","ollie_super.glb","","28","-1","","25","200","50","","","3"
"SkaterRecoil2","ollie_super.glb","9","20","-1","","","","200","","","4"
"SkaterPushback","ollie_idle.glb","","1","-1","","25","200","100","true","",""
"SkaterWin","ollie_win.glb","1","317","-1","","","","","","",""
"SkaterWinloop","ollie_win.glb","296","317","-1","","","","","true","",""
"SkaterLose","ollie_lose.glb","","78","-1","","","","","","",""
"SkaterLoseloop","ollie_lose.glb","60","80","-1","","","","","true","",""
"SkaterPortrait","ollie_portrait.glb","1","1","-1","","","","","true","",""
"SkaterGadgetPrimary","ollie_gadget1.glb","1","15","","","","","1","","","3"
"SkaterGadgetRecoil","ollie_gadget1.glb","15","30","","","","","100","","","4"
"BowDudeBrawlentineIdle","bo_cupid_idle.glb","1","29","","","100","100","","true","",""
"BowDudeBrawlentineWalk","bo_cupid_walk.glb","1","20","","","100","100","","true","","1"
"BowDudeBrawlentineAttack","bo_cupid_attack.glb","1","12","","","50","50","350","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BowDudeBrawlentineSecondary","bo_ult.scw","1","12","","","50","50","350","true","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BowDudeBrawlentineRecoil","bo_cupid_attack.glb","13","30","","","50","50","350","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BowDudeBrawlentineRecoil2","bo_ult.scw","13","30","","","50","50","350","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BowDudeBrawlentineWin","bo_cupid_win.glb","","187","","","100","100","500","","",""
"BowDudeBrawlentineWinloop","bo_cupid_win.glb","157","187","","","100","100","200","true","",""
"BowDudeBrawlentineLose","bo_cupid_lose.glb","1","172","","","100","100","200","","",""
"BowDudeBrawlentineLoseloop","bo_cupid_lose.glb","142","172","","","100","100","200","true","",""
"BowDudeBrawlentineProfile","bo_cupid_portrait.glb","1","1","","","","","","true","",""
"RollerGoodRandomsIdle","stu_goodrandoms_idle.glb","1","29","-1","","100","100","","true","",""
"RollerGoodRandomsWalk","stu_goodrandoms_walk.glb","1","29","-1","","100","100","","true","","1"
"RollerGoodRandomsAttack","stu_goodrandoms_attack.glb","3","22","-1","","25","","50","","","3"
"RollerGoodRandomsRecoil","stu_goodrandoms_attack.glb","3","22","-1","","","","200","","","4"
"RollerGoodRandomsPushback","stu_pushback.glb","","10","-1","","25","200","100","","",""
"RollerGoodRandomsWin","stu_goodrandoms_win.glb","1","164","-1","","","","","","",""
"RollerGoodRandomsWinloop","stu_goodrandoms_win.glb","126","164","-1","","","","","true","",""
"RollerGoodRandomsLose","stu_goodrandoms_lose.glb","","121","-1","","","","","","",""
"RollerGoodRandomsLoseloop","stu_goodrandoms_lose.glb","86","-1","-1","","","","","true","",""
"RollerGoodRandomsLoseEnter","stu_lose.glb","","","-1","","","","","","",""
"RollerGoodRandomsPortrait","stu_goodrandoms_portrait.glb","1","1","-1","","","","","","",""
"CannonGirlSmallChristmasIdle","bonnie_reindeer_idle.glb","","68","","","100","100","","true","",""
"CannonGirlSmallChristmasWalk","bonnie_reindeer_run.glb","","215","","129","100","100","","true","","1"
"CannonGirlSmallChristmasAttack","bonnie_attack_anim.glb","1","22","","","150","150","10","","","spine_lower_s#4"
"CannonGirlSmallChristmasMegSuper","bonnie_reindeer_summonclyde.glb","5","38","-1","","","","","","",""
"CannonGirlSmallChristmasRecoil","bonnie_reindeer_attack.glb","1","2","","","1000","1000","10","","","spine_lower_s#4"
"CannonGirlSmallChristmasRecoil2","bonnie_reindeer_attack.glb","1","22","","","1500","1000","10","","","spine_lower_s#4"
"CannonGirlSmallChristmasMegSuperRecoil","bonnie_summonclyde_anim.glb","30","39","-1","","1000","1000","50","","",""
"CannonGirlSmallChristmasLouchadorSecondary","bonnie_reindeer_superfly.glb","","60","","","100","100","","","","5"
"CannonGirlSmallChristmasReload","bonnie_reindeer_idle.glb","","-1","","","10000","10000","100","","","ChestBone#2"
"CannonGirlSmallChristmasPushback","leon_pushback.scw","1","34","","","100","100","100","","","5"
"CannonGirlSmallChristmasWin","bonnie_reindeer_idle.glb","1","84","","","","10","100","","","5"
"CannonGirlSmallChristmasWinloop","bonnie_reindeer_idle.glb","84","111","","","10","","","true","","1"
"CannonGirlSmallChristmasLose","bonnie_reindeer_idle.glb","1","45","","","","","","","","5"
"CannonGirlSmallChristmasLoseloop","bonnie_reindeer_idle.glb","45","50","","","","","","true","","1"
"CannonGirlSmallChristmasProfile","bonnie_reindeer_idle.glb","1","1","","","","","","true","","5"
"CannonGirlChristmasIdle","clyde_reindeer_idle.glb","","58","","","100","100","","true","",""
"CannonGirlChristmasWalk","clyde_reindeer_run.glb","","68","","","100","100","","true","","1"
"CannonGirlChristmasAttack","clyde_attack_anim.glb","","6","","","","50","","","","3"
"CannonGirlChristmasAttackRecoil","clyde_reindeer_attack.glb","6","25","","","50","","100","","","4"
"CannonGirlChristmasReload","clyde_reindeer_idle.glb","1","15","","","1000","1000","100","","","5"
"CannonGirlChristmasPushback","carl_pirate_pushback.scw","","-1","","","50","200","100","","","5"
"CannonGirlChristmasWin","clyde_reindeer_win.glb","","150","","","","","","","",""
"CannonGirlChristmasWinloop","clyde_reindeer_win.glb","120","150","","","","","","true","",""
"CannonGirlChristmasLose","clyde_reindeer_lose.glb","","98","","","","","","","",""
"CannonGirlChristmasLoseloop","clyde_reindeer_lose.glb","70","98","","","","","","true","",""
"CannonGirlChristmasProfile","bonnie_reindeer_portrait.glb","30","30","","","","","","true","",""
"ShamanBearStarrForceIdle","nita_starforce_bear_idle.glb","1","38","","","100","100","","true","",""
"ShamanBearStarrForceBearWalk","nita_starforce_bear_walk.glb","1","49","","170","100","100","","true","","1"
"ShamanBearStarrForceBearAttack","nita_starforce_bear_attack.glb","","-1","","","100","100","50","","","spine_lower_s#4"
"ShamanBearStarrForceBearRecoil","nita_starforce_bear_attack.glb","","-1","","","10","10","50","","","spine_lower_s#4"
"ShamanBearStarrForceBearPushback","nita_starforce_bear_idle.glb","","-1","","","200","300","500","","","5"
"ShamanStarrForceIdle","nita_starforce_idle.glb","1","34","","","100","100","","true","",""
"ShamanStarrForceWalk","nita_starforce_walk.glb","1","29","","170","100","100","","true","","1"
"ShamanStarrForceAttack","nita_starforce_attack.glb","3","26","","","","","200","","","spine_lower_s#4"
"ShamanStarrForceSecondary","nita_starforce_attack.glb","3","26","","","","","200","true","","spine_lower_s#4"
"ShamanStarrForceRecoil","nita_starforce_attack.glb","3","26","","","","","200","","","spine_lower_s#4"
"ShamanStarrForceReload","nita_starforce_idle.glb","","-1","","","","","100","","","ChestBone#2"
"ShamanStarrForcePushback","nita_starforce_portrait.glb","","-1","","","100","100","100","","","5"
"ShamanStarrForceWin","nita_starforce_win.glb","1","182","","","","","","","","5"
"ShamanStarrForceWinloop","nita_starforce_win.glb","142","182","","","","","","true","","1"
"ShamanStarrForceLose","nita_starforce_lose.glb","1","118","","","","","","","","5"
"ShamanStarrForceLoseloop","nita_starforce_lose.glb","79","118","","","","","","true","","1"
"ShamanStarrForceProfile","nita_starforce_portrait.glb","88","88","","","","","","true","","5"
"SamuraiStarrForceIdle","kenji_hebi_idle.glb","1","23","","","200","200","","true","",""
"SamuraiStarrForceAttack1","kenji_hebi_attack1.glb","3","15","","","","250","200","","","3"
"SamuraiStarrForceAttack2","kenji_hebi_attack2.glb","3","16","","","","250","200","","","3"
"SamuraiStarrForceAttack3","kenji_hebi_attack3.glb","3","16","","","","250","200","","","3"
"SamuraiStarrForceWalk","kenji_hebi_walk.glb","1","23","","150","100","100","","true","","1"
"SamuraiStarrForceUlti","kenji_hebi_super.glb","","20","","","","","","true","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"SamuraiStarrForceUltiRecoil","kenji_hebi_super.glb","5","40","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SamuraiStarrForcePushback","kenji_hebi_idle.glb","","-1","","","100","100","100","","","5"
"SamuraiStarrForceWin","kenji_hebi_win.glb","1","199","","","","","","","","1"
"SamuraiStarrForceWinloop","kenji_hebi_win.glb","169","199","","","","","","true","","1"
"SamuraiStarrForceLose","kenji_hebi_lose.glb","","156","","","","","","","","1"
"SamuraiStarrForceLoseloop","kenji_hebi_lose.glb","128","156","","","","","","true","","1"
"SamuraiStarrForceProfile","kenji_hebi_portrait.glb","49","49","","","","","","true","","1"
"JetpackGirlChristmasIdle","janet_elf_idle.glb","","-1","-1","","100","100","","true","",""
"JetpackGirlChristmasWalk","janet_elf_walk.glb","","-1","-1","80","100","100","","true","","1"
"JetpackGirlChristmasAttack","janet_attack.glb","","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"JetpackGirlChristmasSuper","janet_elf_super.glb","","-1","-1","","200","200","250","true","","4"
"JetpackGirlChristmasAttackRecoil","janet_elf_attack.glb","1","-1","-1","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"JetpackGirlChristmasPushback","janet_pushback.glb","","10","-1","","10","","200","","",""
"JetpackGirlChristmasWin","janet_elf_win.glb","","159","-1","","100","","","","",""
"JetpackGirlChristmasWinloop","janet_elf_win.glb","130","159","-1","","","","","true","",""
"JetpackGirlChristmasLose","janet_elf_lose.glb","","168","-1","","","","","","",""
"JetpackGirlChristmasLoseloop","janet_elf_lose.glb","139","168","-1","","","","","true","",""
"JetpackGirlChristmasPortrait","janet_elf_portrait.glb","","-1","-1","","","","","true","",""
"DiggerStarrForceIdle","moe_starcheese_idle.glb","","39","","","100","100","","true","",""
"DiggerStarrForceWalk","moe_starcheese_run.glb","","19","","129","100","100","","true","","1"
"DiggerStarrForceAttack","moe_starcheese_attack.glb","1","22","","","150","150","10","","","spine_lower_s#4"
"DiggerStarrForceSuper","moe_starcheese_super.glb","","21","-1","200","","","","","",""
"DiggerStarrForceRecoil","moe_starcheese_attack.glb","1","2","","","1000","1000","10","","","spine_lower_s#4"
"DiggerStarrForceRecoil2","moe_starcheese_attack.glb","1","22","","","1500","1000","10","","","spine_lower_s#4"
"DiggerStarrForceSuperRecoil","moe_starcheese_super.glb","21","68","-1","250","","","","","",""
"DiggerStarrForceSecondary","moe_starcheese_super_out.glb","","60","","250","","","","","","5"
"DiggerStarrForceReload","moe_starcheese_idle.glb","","-1","","","10000","10000","100","","","ChestBone#2"
"DiggerStarrForcePushback","moe_starcheese_idle.glb","1","34","","","100","100","100","","","5"
"DiggerStarrForceWin1","moe_starcheese_win.glb","1","213","","","","","","","",""
"DiggerStarrForceWinloop1","moe_starcheese_win.glb","174","213","","","","","","true","",""
"DiggerStarrForceLose","moe_starcheese_lose.glb","1","155","","","","","","","","5"
"DiggerStarrForceLoseloop","moe_starcheese_lose.glb","115","155","","","","","","true","","1"
"DiggerStarrForceWin","moe_starcheese_win_machine.glb","1","215","","","","10","100","","","5"
"DiggerStarrForceWinloop","moe_starcheese_win_machine.glb","175","215","","","10","","","true","","1"
"DiggerStarrForceProfile","moe_starcheese_portrait.glb","","","","","","","","","","5"
"DiggerDrillStarrForceIdle","moe_starcheese_idle_machine.glb","","39","","","100","100","","true","",""
"DiggerDrillStarrForceWalk","moe_starcheese_run_machine.glb","","39","","","100","100","","true","","1"
"DiggerDrillStarrForceAttack","moe_starcheese_attack_machine.glb","","6","","","","50","","","","3"
"DiggerDrillStarrForceSmallSuper_transform","moe_starcheese_super_out.glb","","24","-1","250","","","","","",""
"DiggerDrillStarrForceAttackRecoil","moe_starcheese_attack_machine.glb","6","25","","","50","","100","","","4"
"DiggerDrillStarrForceReload","moe_starcheese_idle_machine.glb","1","15","","","1000","1000","100","","","5"
"DiggerDrillStarrForcePushback","moe_starcheese_idle_machine.glb","","-1","","","50","200","100","","","5"
"DiggerDrillStarrForceWin1","moe_starcheese_win.glb","1","213","","","","","","","",""
"DiggerDrillStarrForceWinloop1","moe_starcheese_win.glb","175","213","","","","","","true","",""
"DiggerDrillStarrForceLose","moe_starcheese_lose.glb","","188","","","","","","","",""
"DiggerDrillStarrForceLoseloop","moe_starcheese_lose.glb","95","188","","","","","","true","",""
"DiggerDrillStarrForceWin","moe_starcheese_win.glb","","213","","","","","","","",""
"DiggerDrillStarrForceWinloop","moe_starcheese_win.glb","175","213","","","","","","true","",""
"DiggerDrillStarrForceProfile","moe_starcheese_portrait.glb","","","","","","","","","","||||||| .r129722"
"DoorManStarrForceIdle","gray_galactic_idle.glb","","-1","","","100","100","","true","",""
"DoorManStarrForceWalk","gray_galactic_walk.glb","","-1","","125","100","100","","true","","1"
"DoorManStarrForcePrimary","gray_galactic_attack.glb","15","20","","","50","50","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DoorManStarrForceSecondary","gray_galactic_super.glb","","-1","","","100","100","100","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DoorManStarrForceRecoil","gray_galactic_attack.glb","20","30","","","50","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DoorManStarrForceRecoil2","gray_galactic_super.glb","50","70","","","100","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DoorManStarrForceReload","gray_galactic_idle.glb","1","3","","","800","800","800","","","spine_lower_s#4"
"DoorManStarrForcePushback","gray_galactic_walk.glb","","-1","","","100","100","100","","","5"
"DoorManStarrForceWin","gray_galactic_win.glb","","180","","","","","","","",""
"DoorManStarrForceWinloop","gray_galactic_win.glb","85","180","","","","","","true","",""
"DoorManStarrForceLose","gray_galactic_lose.glb","1","100","","","","","200","","",""
"DoorManStarrForceLoseloop","gray_galactic_lose.glb","68","100","","","","","200","true","",""
"DoorManStarrForceProfile","gray_galactic_portrait.glb","30","31","","","","","","","",""
"NinjaChampionshipIdle","leon_champion_idle.glb","1","28","","","100","100","","true","",""
"NinjaChampionshipWalk","leon_champion_walk.glb","1","29","","170","100","100","","true","","1"
"NinjaChampionshipAttack","leon_champion_attack.glb","1","3","","","","","10","","","spine_lower_s#4"
"NinjaChampionshipSecondary","leon_champion_idle.glb","1","20","","","","","10","","","spine_lower_s#4"
"NinjaChampionshipRecoil","leon_champion_attack.glb","3","7","","","","","10","","","spine_lower_s#4"
"NinjaChampionshipRecoil2","leon_champion_attack.glb","7","11","","","","","10","","","spine_lower_s#4"
"NinjaChampionshipReload","leon_champion_idle.glb","","-1","","","","","100","","","ChestBone#2"
"NinjaChampionshipPushback","leon_champion_idle.glb","1","1","","","100","100","100","","","5"
"NinjaChampionshipWin","leon_champion_win.glb","1","150","","","","10","100","","","5"
"NinjaChampionshipWinloop","leon_champion_win.glb","150","203","","","10","","","true","","1"
"NinjaChampionshipLose","leon_champion_lose.glb","","165","","","","","","","","5"
"NinjaChampionshipLoseloop","leon_champion_lose.glb","113","165","","","","","","true","","1"
"NinjaChampionshipProfile","leon_champion_portrait.glb","1","10","","","","","","true","","5"
