"TID","MS"
"TID_COMPETITIVE_QUARTER_START_BATTLE_CARDS","+ KAD PERTEMPURAN DITINGKATKAN (SEHINGGA KEDUDUKAN INI)"
"TID_COMPETITIVE_PASS_POINTS_ESPORTS_TOOLTIP","XP Pro Pass daripada e-sukan\n\nMemperoleh XP Pro Pass dengan meramal pemenang dan menonton Acara Pro Brawl Stars!"
"TID_COMPETITIVE_PASS_POINTS_RANK_UP_TOOLTIP","<AMOUNT> XP Pro Pass\n\nNaik pangkat untuk kumpul!"
"TID_COMPETITIVE_PASS_PURCHASE_POPOVER_XP_DOUBLER","Menggandakan semua kemajuan daripada kemenangan lalu dan masa depan!"
"TID_CP_ALL_SKIN_UPGRADES","x5 PENINGKATAN KULIT PRO"
"TID_CP_REWARDS","TREK PREMIUM"
"TID_CP_CONTENT_SUMMARY_TITLE","GANJARAN PRO PASS"
"TID_COMPETITIVE_PASS_PURCHASE_POPOVER_XP_DETAIL","Dapatkan <AMOUNT> XP Pro Pass dan maju serta-merta! Termasuk <WINNINGS> XP Pro Pass daripada gandaan kemenangan lalu anda."
"TID_HOTZONE_601","Kawasan Permata"
"TID_HOTZONE_602","Tempat Memancing"
"TID_BALL_601","Kaktus Berharga"
"TID_BALL_602","Pelari Bumbung"
"TID_KNOCKOUT_601","Lintasan Berlumut"
"TID_GEMGRAB_601","Tasik Lili"
"TID_GEMGRAB_602","Restoran Tempatan"
"TID_BANKHEIST_601","Teks Biasa"
"TID_TAGTEAM_601","Taufan"
"TID_WANTED_601","Bersedia untuk Hentaman"
"TID_DEATHMATCH_601","Taman Berbumbung"
"TID_COMPETITIVE_QUARTER_START_RANK_SKIP","LANGKAU KEDUDUKAN!"
"TID_COMPETITIVE_QUARTER_START_MONTH_1","BULAN 1"
"TID_COMPETITIVE_QUARTER_START_MONTH_2","BULAN 2"
"TID_COMPETITIVE_QUARTER_START_MONTH_3","BULAN 3"
"TID_COMPETITIVE_QUARTER_START_MONTH_4","BULAN 4"
"TID_COMPETITIVE_QUARTER_START_SEASON","MUSIM"
"TID_SHOP_OFFER_TITLE_34","TINGKATKAN BRAWLER"
"TID_DAILY_STREAK_TODAYS_REWARD","Ganjaran Hari Ini"
"TID_TRIO","TRIO"
"TID_COMPETITIVE_NEW_RANKED_MONTH","BULAN MOD BERPERINGKAT BAHARU!"
"TID_BRAWLBALL_5V5_703","Konfrontasi Siberia"
"TID_DEATHMATCH_704","Kelangsungan Terkuat"
"TID_DEATHMATCH_705","Khayalan Gila"
"TID_DEATHMATCH_706","Pertembungan di Halaman"
"TID_GEMGRAB_5V5_701","Hutan Berkilau-kilau"
"TID_GEMGRAB_5V5_702","Serang Hendap Artik"
"TID_GEMGRAB_5V5_703","Pulau Harta Karun"
"TID_COMPETITIVE_PASS_TIER_TOOLTIP","Memperoleh XP Pro Pass untuk membuka peringkat ganjaran ini: Anda boleh mendapat XP Pro Pass daripada kemenangan mod Berperingkat, naik kedudukan dan menonton siaran e-sukan."
"TID_COMPETITIVE_MONTH_START_TEMPORARY","Sementara di mod Berperingkat bulan ini"
"TID_SKIN_INFO_PRO_PASS","KULIT PRO PASS"
"TID_PASS_RANDOM_HC","HIPERCAS RAWAK"
"TID_HERO_INFO_PROJECTILE_DAMAGE_SELF","Kerosakan Projektil (Sendiri)"
"TID_HERO_INFO_PROJECTILE_SPEED_ALLIES","Kelajuan Projektil (Sekutu)"
"TID_HERO_INFO_PROJECTILE_SPEED_ENEMIES","Kelajuan Projektil (Musuh)"
"TID_COMPETITIVE_PASS_AUTOCOLLECT_TITLE","Ganjaran Pro Pass <NAME>"
"TID_COMPETITIVE_PASS_AUTOCOLLECT","Ganjaran Pro Pass <NAME> anda telah dikumpul secara automatik."
"TID_SKIN_INFO_PROPASS","PRO PASS"
"TID_RANKED_DROP_NAME","GANJARAN MOD BERPERINGKAT"
"TID_SHOWDOWN_613","Mistik Tiga Puluh Tiga"
"TID_SHOWDOWN_601","Bentuk Gelombang"
"TID_SHOWDOWN_602","Teras Orbit"
"TID_SHOWDOWN_603","Dusun Lili"
"TID_BATTLE_CARD_UNLOCKED","Kad pertempuran dibuka!"
"TID_RANKED_MASTERS_I","JAGUH I"
"TID_RANKED_MASTERS_II","JAGUH II"
"TID_RANKED_MASTERS_III","JAGUH III"
"TID_RANKED_PRO","PRO"
"TID_MSG_RANKED_ABANDON_MATCH_ELO_PENALTY","Mata kedudukan telah turun kerana meninggalkan perlawanan.\n\nKesalahan berulang akan mengakibatkan penggantungan daripada perlawanan Berperingkat dan hilang lagi banyak mata."
"TID_PROGRESSION_SKIN_UNLOCKED","KULIT DIBUKA"
"TID_COMPETITIVE_TRACK_CARD_TOOLTIP","BUKA KAD PERTEMPURAN <RANK> 2025!"
"TID_SKIN_UPGRADE_CARD_TRACK_ANIM_TEXT","PENINGKATAN KULIT!"
"TID_VILLAN_BIBI_SKIN","BIBI PENJAGA KEADILAN"
"TID_VILLAN_BIBI_SKIN_SHOP","BIBI\nPENJAGA KEADILAN"
"TID_VILLAN_PINK_BIBI_SKIN","BIBI PENGHUKUM"
"TID_VILLAN_PINK_BIBI_SKIN_SHOP","BIBI\nPENGHUKUM"
"TID_VILLAN_BLUE_BIBI_SKIN","BIBI MULIA"
"TID_VILLAN_BLUE_BIBI_SKIN_SHOP","BIBI\nMULIA"
"TID_CARL_STAG_SKIN","CARL SERANGGA"
"TID_CARL_STAG_SKIN_SHOP","CARL\nSERANGGA"
"TID_MISTICO_SAM_SKIN","SAM MENARIK"
"TID_MISTICO_SAM_SKIN_SHOP","SAM\nMENARIK"
"TID_PHOENIX_JANET_SKIN","JANET SAYAP API"
"TID_PHOENIX_JANET_SKIN_SHOP","JANET\nSAYAP API"
"TID_LORD_OF_GOD_GROM_SKIN","GROM PELINDUNG"
"TID_LORD_OF_GOD_GROM_SKIN_SHOP","GROM\nPELINDUNG"
"TID_CHUCK_ELECTRO_SKIN","CHUCK ELEKTRIK"
"TID_CHUCK_ELECTRO_SKIN_SHOP","CHUCK ELEKTRIK"
"TID_TIME_PROTECTOR_BUSTER_SKIN","BUSTER KESEIMBANGAN"
"TID_TIME_PROTECTOR_BUSTER_SKIN_SHOP","BUSTER\nKESEIMBANGAN"
"TID_DARK_KNIGHT_LUMI_SKIN","LUMI KESATRIA JAHAT"
"TID_DARK_KNIGHT_LUMI_SKIN_SHOP","LUMI\nKESATRIA JAHAT"
"TID_JURASSIC_FINX_SKIN","FINX JURASIK"
"TID_JURASSIC_FINX_SKIN_SHOP","FINX JURASIK"
"TID_FIENDISH_AMBER_SKIN","AMBER SYAITAN"
"TID_FIENDISH_AMBER_SKIN_SHOP","AMBER SYAITAN"
"TID_BEACH_BELLE_SKIN","BELLE PANTAI"
"TID_BEACH_BELLE_SKIN_SHOP","BELLE PANTAI"
"TID_FIRST_MATE_FANG_SKIN","FANG PEGAWAI KEDUA"
"TID_FIRST_MATE_FANG_SKIN_SHOP","FANG PEGAWAI KEDUA"
"TID_CORED_EVE_SKIN","EVE TERAS"
"TID_CORED_EVE_SKIN_SHOP","EVE\nTERAS"
"TID_TRUE_GOLD_JUJU_SKIN","JUJU EMAS"
"TID_TRUE_GOLD_JUJU_SKIN_SHOP","JUJU\nEMAS"
"TID_TRUE_SILVER_JUJU_SKIN","JUJU PERAK"
"TID_TRUE_SILVER_JUJU_SKIN_SHOP","JUJU PERAK"
"TID_TRUE_GOLD_MEEPLE_SKIN","MEEPLE EMAS"
"TID_TRUE_GOLD_MEEPLE_SKIN_SHOP","MEEPLE\nEMAS"
"TID_TRUE_SILVER_MEEPLE_SKIN","MEEPLE PERAK"
"TID_TRUE_SILVER_MEEPLE_SKIN_SHOP","MEEPLE\nPERAK"
"TID_TRUE_GOLD_OLLIE_SKIN","OLLIE EMAS"
"TID_TRUE_GOLD_OLLIE_SKIN_SHOP","OLLIE\nEMAS"
"TID_TRUE_SILVER_OLLIE_SKIN","OLLIE PERAK"
"TID_TRUE_SILVER_OLLIE_SKIN_SHOP","OLLIE\nPERAK"
"TID_TRUE_GOLD_SHADE_SKIN","SHADE EMAS"
"TID_TRUE_GOLD_SHADE_SKIN_SHOP","SHADE\nEMAS"
"TID_TRUE_SILVER_SHADE_SKIN","SHADE PERAK"
"TID_TRUE_SILVER_SHADE_SKIN_SHOP","SHADE\nPERAK"
"TID_INBOX_COMPETITIVE_POINTS_UNCLAIMABLE","Buka mod Berperingkat pada 1000 trofi"
"TID_COMPETITIVE_PASS_UNLOCK_PASS","Aktifkan PRO PASS untuk membuka ganjaran premium!"
"TID_COMPETITIVE_PASS_GET_MORE_POINTS","Memperoleh lebih XP Pro Pass untuk membuka ganjaran ini!"
"TID_INBOX_MSG_RANKED_ELO_RESTORED","<ELO> mata dipulihkan secara manual ke mata kedudukan anda."
"TID_DAILY_STREAK_RESET_IN","<TIME>"
"TID_ALTERNATOR","JAE YONG"
"TID_ALTERNATOR_DESC","Pada sebelah pagi, Jae-yong ialah pekerja pejabat. Pada sebelah malam, dia PAKAR karaoke... itu pendapat dia sendiri. Perkara ini masih belum mencapai persetujuan semua."
"TID_ALTERNATOR_WEAPON","BEKERJA DAN BERPESTA"
"TID_ALTERNATOR_WEAPON_DESC","Menembak projektil yang menusuk dengan kesan berbeza bergantung pada mod Jae Yong.\nKERJA: Melakukan lebih kurang kerosakan tetapi mencipta aliran gelincir dengan projektil yang memberikan galakan kelajuan kepada rakan sepasukan dan diri sendiri.\nPESTA: Menyembuhkan rakan sepasukan dengan projektil yang menusuk dan merosakkan."
"TID_ALTERNATOR_ULTI","GABUNGKANNYA!"
"TID_ALTERNATOR_ULTI_DESC","Beralih antara mod Kerja & Pesta Jae-yong! Penukaran ini mengubah serangan utama Jae-yong dan mengaktifkan keupayaan padanan.\nKERJA: Memberikan galakan kelajuan pergerakan sementara kepada semua rakan sepasukan yang berdekatan.\nPESTA: Menyembuhkan semua rakan sepasukan yang berdekatan."
"TID_ALTERNATOR_SP_1","SORAKAN GEMURUH"
"TID_ALTERNATOR_SP_1_DESC","Kelajuan Jae-yong meningkat sebanyak <c00cc00><VALUE1>%</c> untuk setiap rakan sepasukan yang berdekatannya."
"TID_ALTERNATOR_SP_2","NOT LAGI TINGGI"
"TID_ALTERNATOR_SP_2_DESC","Serangan utama kini melakukan <c00cc00><VALUE1>%</c> kerosakan tambahan terhadap setiap sasaran ditusuk."
"TID_ALTERNATOR_GADGET_1","PAHLAWAN HUJUNG MINGGU"
"TID_ALTERNATOR_GADGET_1_DESC","Melakukan kerosakan kawasan dan meningkatkan kerosakan serangan selama <c00cc00><VALUE1></c> saat."
"TID_ALTERNATOR_GADGET_2","LAGU SENTIMENTAL"
"TID_ALTERNATOR_GADGET_2_DESC","Jae-yong memperlahankan musuh di sekelilingnya dan serangannya akan meninggalkan kertas yang memperlahankan selama <c00cc00><VALUE1></c> saat."
"TID_ALTERNATOR_OVERCHARGE","PENGGEMBIRA KHALAYAK"
"TID_ALTERNATOR_OVERCHARGE_DESC","Super Jae menggurangkan tempoh bertenang ketika hipercas, dan setiap pengaktifan Super digalakkan."
"TID_TITLE_MASTERY_JAE","Sayang Nasib"
"TID_GEISHA","KAZE"
"TID_GEISHA_DESC","Kaze dibesarkan sebagai senjata oleh ibu bapanya, tetapi ini bukan kehidupan yang dia inginkan. Selepas melarikan dari Starr Park bersama Kenji, dia kini menjalani hidup idaman dia. Namun, dia masih berbelah bagi di antara dua aspek kehidupannya, geisha yang rendah diri dan ninja yang kejam."
"TID_GEISHA_WEAPON","PERKHIDMATAN PENGHANTARAN KAZE"
"TID_GEISHA_WEAPON_DESC","Kaze memecut dari jarak dekat dan menyerang sasaran terdekat. Kaze ada 'Tempat Serangan' pada sudut tetap di sekelilingnya.\nMenyerang musuh di Tempat Serangan akan melakukan <c00cc00><VALUE1>%</c> kerosakan dan set semula Tempat Serangan ke kedudukan baharu."
"TID_GEISHA_ULTI","RIBUT KIPAS"
"TID_GEISHA_ULTI_DESC","Kaze melemparkan kipas dan mewujudkan ribut kipas yang memautkan dalam satu kawasan. Penglihatan musuh dalam kawasan Ribut Kipas akan terhalang. Ribut Kipas juga akan melakukan kerosakan terhadap musuh yang tersentuhnya."
"TID_GEISHA_TRANSFORMED_WEAPON","SHURIKEN SENYAP"
"TID_GEISHA_TRANSFORMED_WEAPON_DESC","Kaze melemparkan dua pisau berturut-turut, melakukan kerosakan yang meningkat terhadap sasaran yang lebih dekat."
"TID_GEISHA_TRANSFORMED_ULTI","TUMBUKAN BRAWL STAR"
"TID_GEISHA_TRANSFORMED_ULTI_DESC","Kaze memecut jauh ke depan dan menandai musuh yang dia lalui. Tanda meletup selepas <c00cc00><VALUE1></c> saat."
"TID_GEISHA_SP_1","TEKNIK LANJUTAN"
"TID_GEISHA_SP_1_DESC","Menyerang musuh di Tempat Serangan juga akan memperlahankan mereka sebanyak <c00cc00><VALUE1>%</c> selama <c00cc00><VALUE2></c> saat."
"TID_GEISHA_SP_1_DESC_EXTRA","Apabila musuh yang ditandai ditewaskan, mereka akan melakukan kerosakan kawasan terhadap musuh lain."
"TID_GEISHA_SP_2","TERMASUK GANJARAN"
"TID_GEISHA_SP_2_DESC","Mengeluarkan <c00cc00><VALUE1>%</c> peluru daripada brawler yang pada mulanya terperangkap dalam Ribut Kipas."
"TID_GEISHA_SP_2_DESC_EXTRA","Meningkatkan tempoh kesan alat sebanyak <c00cc00><VALUE2>%</c>."
"TID_GEISHA_GADGET_0","DASAR ALAT KAZE"
"TID_GEISHA_GADGET_1","LAYANAN MESRA"
"TID_GEISHA_GADGET_1_DESC","Tukar kepada aspek Ninja dan memperoleh <c00cc00><VALUE1>%</c> kelajuan pergerakan selama <c00cc00><VALUE2></c> saat."
"TID_GEISHA_GADGET_1_DESC_EXTRA","Tukar kepada aspek Geisha dan menyembuh sebanyak <c00cc00><VALUE3>%</c> daripada nilai nyawa maksimum."
"TID_GEISHA_GADGET_2","HENSOJUTSU"
"TID_GEISHA_GADGET_2_DESC","Bertukar kepada Aspek Ninja dan menjadi halimunan sebentar"
"TID_GEISHA_GADGET_2_DESC_EXTRA","Bertukar kepada aspek Geisha dan pecut ke depan."
"TID_TITLE_MASTERY_GEISHA","Ninja"
"TID_GEISHA_OVERCHARGE","TENAGA PURBA"
"TID_GEISHA_OVERCHARGE_DESC","Pusat Ribut Kipas merosakkan musuh mengikut masa."
"TID_GEISHA_OVERCHARGE_DESC_EXTRA","Kaze mendapat peningkatan kelajuan pecutan dan tandanya segera melakukan kerosakan jika nilai nyawa sasaran cukup rendah untuk ditewaskan."
"TID_COMPETITIVE_PASS_PURCHASE_LATE_WARNING","<cff0000>AMARAN</c> PRO PASS ini hampir tamat. Anda tidak akan dapat mengumpul XP Pro Pass dengan memenangi permainan Berperingkat. Beli juga?"
"TID_COMPETITIVE_PASS_PURCHASE_LATE_WARNING_BUTTON","BELI"
"TID_CLUB_TUNA_NEXT_EVENT_TIME","Bermula dalam <TIME>"
"TID_CLUB_TUNA_EVENT_ENDED_TITLE","Acara BUFET MEGA\nberakhir!"
"TID_CLUB_TUNA_EVENT_ENDED_SMASH_TITLE","KUMPUL GANJARAN ANDA!"
"TID_CLUB_INFO_TAB_TUNA","BUFET MEGA"
"TID_CLUB_TUNA_CONTRIBUTED_WINS","Menyumbang kemenangan kepada BUFET MEGA"
"TID_CLUB_TUNA_NOT_CONTRIBUTED","Tiada sumbangan kemenangan kepada BUFET MEGA:"
"TID_CLUB_TUNA_HOMESCREEN_TICKET_TOOLTIP","Baki Tiket untuk Bufet Mega. Setiap kemenangan dengan tiket akan membawa anda ke ganjaran seterusnya!"
"TID_CLUB_TUNA_EVENT_NAME","BUFET MEGA"
"TID_NOTIFICATION_CLUB_SUSHI_EVENT_END","Acara BUFET MEGA telah tamat. Anda telah meraih <WINS> kemenangan untuk kelab anda! Baki ganjaran telah dikumpul secara automatik."
"TID_NOTIFICATION_CLUB_SUSHI_EVENT_END_NO_UNCLAIMED","Acara BUFET MEGA telah tamat. Anda telah meraih <WINS> kemenangan untuk kelab anda dan menuntut semua ganjaran!"
"TID_CLUB_TUNA_MORE_TICKETS","Tiket baharu untuk BUFET MEGA!"
"TID_CLUB_TUNA_LEVEL_COUNTER","TAHAP SELESAI: <NUM>"
"TID_CLUB_PIGGY_SUSHI_EMPTY","DAPATKAN SUSYI"
"TID_CLUB_PIGGY_SUSHI_CLAIM","KUMPUL SUSYI"
"TID_SHOP_OFFER_TITLE_67","KOTAK TROFI MUSIM"
"TID_SHOP_OFFER_INFO_67","Buka Kotak Trofi Musim"
"TID_COLLAB_KATANA_TITLE_TOP_PART","PERTEMPURAN DEMI"
"TID_COLLAB_KATANA_TITLE_BOTTOM_PART","KERAJAAN KATANA"
"TID_COLLAB_KATANA_TITLE","PERTEMPURAN DEMI KERAJAAN KATANA"
"TID_COLLAB_KATANA_SUSHI_METER_TITLE","METER SUSYI"
"TID_COLLAB_KATANA_SUSHI_METER_SUBTITLE","SUSYI DIPEROLEH"
"TID_COLLAB_KATANA_CHAPTER_CALENDAR","Bab baharu dalam:"
"TID_COLLAB_KATANA_HC_SKIN_REWARD","PENINGKATAN KULIT HIPERCAS!"
"TID_COLLAB_KATANA_SKIN_REWARD","KULIT BAHARU!"
"TID_COLLAB_KATANA_EPIC_BRAWLER_REWARD","EPIK!"
"TID_COLLAB_KATANA_CALENDAR_TITLE","KALENDAR ACARA"
"TID_COLLAB_KATANA_CALENDAR_WEEK","MINGGU <AMOUNT>"
"TID_COLLAB_KATANA_CHAPTER_START","BAB <AMOUNT> BERMULA"
"TID_COLLAB_KATANA_WATCH_NOW","LIHAT SEKARANG!"
"TID_COLLAB_KATANA_COMING_SOON","AKAN DATANG"
"TID_COLLAB_KATANA_SUSHI_ROLLS_SUBTITLE","Dapatkan Gulungan Susyi untuk peluang menemukan Kuasa Wasabi"
"TID_COLLAB_KATANA_SUSHI_ROLLS_BUTTON","DAPATKAN SUSYI"
"TID_COLLAB_KATANA_WASABI_POWERS","KUASA WASABI"
"TID_COLLAB_KATANA_EVENT_HUB","HAB ACARA"
"TID_COLLAB_KATANA_SKIN_COLLECTION","KOLEKSI KULIT"
"TID_COLLAB_KATANA_EPIC_BRAWLER_REWARD_OR","ATAU"
"TID_GAME_MODE_59","PEMBURUAN VIP"
"TID_GAME_MODE_59_DESC","Lindungi VIP pasukan anda, tewaskan VIP musuh."
"TID_KINGHUNT_INTRO_TEXT","Lindungi VIP anda!"
"TID_COLLAB_8","KERAJAAN KATANA"
"TID_COLLAB_KATANA_CALENDAR_WEEK_1","MINGGU 1"
"TID_COLLAB_KATANA_CALENDAR_WEEK_2","MINGGU 2"
"TID_COLLAB_KATANA_CALENDAR_WEEK_3","MINGGU 3"
"TID_COLLAB_KATANA_CALENDAR_WEEK_4","MINGGU 4"
"TID_COLLAB_KATANA_CALENDAR_DAY_1","1 MEI"
"TID_COLLAB_KATANA_CALENDAR_DAY_2","8 MEI"
"TID_COLLAB_KATANA_CALENDAR_DAY_3","15 MEI"
"TID_COLLAB_KATANA_CALENDAR_DAY_4","22 MEI"
"TID_COLLAB_KATANA_CHAPTER_1","BAB 1"
"TID_COLLAB_KATANA_CHAPTER_2","BAB 2"
"TID_COLLAB_KATANA_CHAPTER_3","BAB 3"
"TID_COLLAB_KATANA_CHAPTER_4","BAB 4"
"TID_COLLAB_KATANA_CHAPTER_TITLE_1","\qJalan Wasabi\q"
"TID_COLLAB_KATANA_CHAPTER_TITLE_2","\qKebangkitan Lima Futomaki\q"
"TID_COLLAB_KATANA_CHAPTER_TITLE_3","\qRasa Dendam\q"
"TID_COLLAB_KATANA_CHAPTER_TITLE_4","\qAyunan Terakhir\q"
"TID_COLLAB_KATANA_CALENDAR_WEEK_CONTENT_1","HENTAMAN SAMURAI\nHADIAH PERCUMA KEDAI\nXP BERGANDA HUJUNG MINGGU"
"TID_COLLAB_KATANA_CALENDAR_WEEK_CONTENT_2","ACARA KELAB\nKEGILAAN PENGUASAAN HUJUNG MINGGU"
"TID_COLLAB_KATANA_CALENDAR_WEEK_CONTENT_3","PEMBURUAN ONI\nRANTAIAN HADIAH PERCUMA!\nXP BERGANDA HUJUNG MINGGU"
"TID_COLLAB_KATANA_CALENDAR_WEEK_CONTENT_4","PERTANDINGAN HARIAN\nx2 GANJARAN STARR HUJUNG MINGGU"
"TID_WASABI_EVENT_MENU_SHORTCUT_1","HAB ACARA"
"TID_WASABI_EVENT_MENU_SHORTCUT_2","KUASA WASABI"
"TID_WASABI_EVENT_MENU_SHORTCUT_3","KOLEKSI KULIT"
"TID_ARENA_BOSS_HAS_APPEARED","KAIJU TELAH MUNCUL"
"TID_ARENA_YOUR_TEAM_HAS_DESTROYED_A_TOWER","PASUKAN ANDA TELAH MUSNAHKAN KEDUA-DUA MENARA!"
"TID_ARENA_ENEMIE_TEAM_HAS_DESTROYED_A_TOWER","PASUKAN MUSUH TELAH MUSNAHKAN KEDUA-DUA MENARA!"
"TID_ARENA_YOUR_TEAM_HAS_DEFEATED_THE_KAIJU","PASUKAN ANDA TELAH MENEWASKAN KAIJU"
"TID_ARENA_ENEMIES_HAVE_DEFEATED_THE_KAIJU","PASUKAN MUSUH TELAH MENEWASKAN KAIJU"
"TID_M_5","Arena Kemuliaan"
"TID_M_6","Arena Khayalan"
"TID_ARENA_BOSS_ALERT","TEWASKAN KAIJU!"
"TID_COLLAB_KATANA_CHAPTER_ASSED_BUTTON","MANGA SEBELUMNYA"
"TID_NOTIFICATION_ARENA","Peta ARENA BRAWL baharu tersedia! Masa untuk memenangi ganjaran baharu!"
"TID_ARENA_INTRO_TEXT","Musnahkan pangkalan musuh untuk menang!"
"TID_GAME_MODE_48","ARENA BRAWL"
"TID_GAME_MODE_48_DESC","Musnahkan pangkalan musuh untuk menang dalam pertempuran 3 lwn 3 yang sengit ini! Anda akan menjadi lebih kuat sepanjang perlawanan apabila meraih XP Arena. Berhati-hati dengan Kaiju, kuasa besar yang boleh mengubah keputusan permainan jika ditewaskan, dan robot yang boleh ditewaskan untuk memperoleh XP Arena. Pasukan pertama yang memusnahkan pangkalan lawan akan menang, jadi susun strategi dengan baik dan bekerjasama untuk meraih kemenangan!"
"TID_COLLAB_KATANA_WASABI_POWERS_TIME","Tersedia untuk: <TIME>"
"TID_COLLAB_KATANA_WASABI_POWERS_AVAILABLE_MODE","Aktif dalam mod permainan dengan pengubah suai WASABI"
"TID_COLLAB_KATANA_WASABI_POWERS_INFO_TAP","Ketik brawler untuk melihat Kuasa Wasabi"
"TID_COLLAB_KATANA_WASABI_POWERS_RARITY_1","PEDAS"
"TID_COLLAB_KATANA_WASABI_POWERS_RARITY_2","EKSTRA PEDAS"
"TID_COLLAB_KATANA_WASABI_POWERS_RARITY_3","PEDAS GILA"
"TID_COLLAB_KATANA_WASABI_POWERS_RARITY_4","NERAKA"
"TID_COLLAB_KATANA_WASABI_POWERS_FOUND","<FOUND>/<TOTAL>\nDitemukan"
"TID_FULLSCREEN_WEBVIEW_LOAD_ERROR_TITLE","Gagal membuka kandungan"
"TID_FULLSCREEN_WEBVIEW_LOAD_ERROR_DESC","Halaman gagal dimuatkan, sila cuba sebentar lagi."
"TID_EVENT_MODIFIER_44","AWAN MEREBAK"
"TID_EVENT_MODIFIER_DESC_44","Awan beracun mendekat dari arah rawak!"
"TID_FIRE_DUDE_OVERCHARGE","TUMPAHAN MINYAK"
"TID_FIRE_DUDE_OVERCHARGE_DESC","Kawasan tumpahan minyak Super ditingkatkan. Minyak terus membakar selama 3 saat selepas dibakar."
"TID_NOTIFICATION_DAILY_STREAK","Anda bakal hilang <PARAM> rantaian anda! Log masuk dan tuntut ganjaran untuk mengekalkannya!"
"TID_NOTIFICATION_DAILY_STREAK_2","Log masuk untuk menuntut ganjaran bagi mengekalkan rantaian log masuk anda!"
"TID_EDIT_CONTROLS_OPACITY_TITLE","KELEGAPAN"
"TID_EDIT_CONTROLS_OPACITY_INFO","Gunakan gelongsor untuk menukar kelegapan"
"TID_SAMURAI_OVERCHARGE","MAKANAN BERSELERAK"
"TID_SAMURAI_OVERCHARGE_DESC","Kenji menarik musuh berdekatan ke bahagian tengah Supernya."
"TID_NOTIFICATION_EVENT_8_2_REWARD","Anda mendapat ganjaran kerana mencapai <MILESTONE> mata dalam PERTEMPURAN DEMI KERAJAAN KATANA!"
"TID_COLLAB_KATANA_TIMER_TITLE","Acara tamat:"
"TID_ASSAULT_SHOTGUN_OVERCHARGE","PELEPASAN CUKAI"
"TID_ASSAULT_SHOTGUN_OVERCHARGE_DESC","Wang Griff bertambah di jarak maksimum sebelum kembali, wang baharu pula kembali selepas seketika. Wang ini juga menembusi halangan."
"TID_ARENA_DOUBLE_TROPHIES","TROFI BERGANDA!"
"TID_ARENA_CHALLENGE_TEASER","Bersedia untuk Cabaran Arena Brawl yang akan datang..."
"TID_ARENA_BUTTON_TITLE","Cara baharu untuk bermain!"
"TID_ARENA_BUTTON_INFO","MAKLUMAT LANJUT"
"TID_ARENA_INFO_POPUP_TITLE","ARENA BRAWL"
"TID_ARENA_INFO_POPUP_SUBTITLE","Musnahkan menara dan pangkalan musuh!"
"TID_ARENA_INFO_POPUP_HEADER1","NAIK TAHAP SEMASA PERLAWANAN!"
"TID_ARENA_INFO_POPUP_HEADER2","TEWASKAN MUSUH!"
"TID_ARENA_INFO_POPUP_HEADER3","SERANG ROBOT DAN KAIJU!"
"TID_ARENA_INFO_POPUP_INFO1","Menjadi lebih kuat dengan meraih XP Arena!"
"TID_ARENA_INFO_POPUP_INFO2","Mengikuti rakan sepasukan anda untuk mendapatkan XP Arena daripada penyingkiran mereka!"
"TID_ARENA_INFO_POPUP_INFO3","Semakin besar saiznya, semakin banyak XP Arena yang anda akan memperoleh!"
"TID_ARENA_INFO_POPUP_INFO4","GALAKAN KAIJU!"
"TID_VALUE_LIST_BUTTON","SENARAI NILAI"
"TID_KENJI_CURSED_SKIN","KENJI TERSIHIR"
"TID_KENJI_CURSED_SKIN_SHOP","KENJI\nTERSIHIR"
"TID_KENJI_ONI_SKIN_RANKED","KENJI ONI"
"TID_KENJI_ONI_SKIN_RANKED_SHOP","KENJI\nONI"
"TID_GRAY_WIP_RONIN_SKIN","GRAY KELANA"
"TID_GRAY_WIP_RONIN_SKIN_SHOP","GRAY\nKELANA"
"TID_TARA_WIP_CHUKEI_SKIN","TARA SHUKUTEKI"
"TID_TARA_WIP_CHUKEI_SKIN_SHOP","TARA\nSHUKUTEKI"
"TID_PIPER_WIP_GEISHA_SKIN","PIPER KASA OBAKE"
"TID_PIPER_WIP_GEISHA_SKIN_SHOP","PIPER\nKASA OBAKE"
"TID_PIPER_WIP_GEISHA_ALT_COLOR_#1_SKIN","PIPER YOKAI"
"TID_PIPER_WIP_GEISHA_ALT_COLOR_#1_SKIN_SHOP","PIPER\nYOKAI"
"TID_PIPER_WIP_GEISHA_ALT_COLOR_#2_SKIN","PIPER TSUKUMOGAMI"
"TID_PIPER_WIP_GEISHA_ALT_COLOR_#2_SKIN_SHOP","PIPER\nTSUKUMOGAMI"
"TID_SPROUT_TANUKI_SKIN","SPROUT TANUKI"
"TID_SPROUT_TANUKI_SKIN_SHOP","SPROUT\nTANUKI"
"TID_ANGELO_TENGU_SKIN","ANGELO TENGU"
"TID_ANGELO_TENGU_SKIN_SHOP","ANGELO\nTENGU"
"TID_ASH_SHINOBI_SKIN","ASH SHINOBI"
"TID_ASH_SHINOBI_SKIN_SHOP","ASH\nSHINOBI"
"TID_GRIFF_INTERGALACTIC_SKIN","GRIFF PEJUANG GALAKSI"
"TID_GRIFF_INTERGALACTIC_SKIN_SHOP","GRIFF\nPEJUANG GALAKSI"
"TID_FINX_MECHA_SKIN","FINX ROBOT"
"TID_FINX_MECHA_SKIN_SHOP","FINX\nROBOT"
