"TID","MS"
"TID_INBOX_BUDDY_GEAR_COMPENSATION_TEXT","Item pelengkap <RARITY> berikut telah dikeluarkan dan diberi pampasan:\n<GEAR_LIST>"
"TID_VAULT_UNLOCK_BRAWLERS","MEMBUKA SEBARANG BRAWLER"
"TID_VAULT_UNLOCK_SKINS","MEMBUKA SEBARANG KULIT BRAWL PASS!"
"TID_VAULT_UNLOCK_CURRENCIES","DAPATKAN SUMBER!"
"TID_VAULT_UNLOCK_BUFFIES","MEMBUKA SEBARANG BUFFIE!"
"TID_VAULT_NEW_SKIN_SET_LABEL","KULIT BAHARU DALAM BILIK KEBAL!"
"TID_VAULT_PASS_VAULT","BILIK KEBAL"
"TID_VAULT_SEASON_SKIN_SET","SET KULIT MUSIM <SEASON>"
"TID_VAULT_BRAWLERS_COMMON","BIASA"
"TID_VAULT_BRAWLERS_RARE","JARANG"
"TID_VAULT_BRAWLERS_SUPER_RARE","SUPERJARANG"
"TID_VAULT_BRAWLERS_EPIC","EPIK"
"TID_VAULT_BRAWLERS_MYTHIC","MITOS"
"TID_VAULT_BRAWLERS_LEGENDARY","LEGENDA"
"TID_VAULT_BRAWLERS_ULTRA_LEGENDARY","ULTRA"
"TID_VAULT_TYPE_CURRENCY","KUNCI SUMBER"
"TID_VAULT_TYPE_BRAWLER","KUNCI BRAWLER"
"TID_VAULT_TYPE_SKIN","KUNCI KULIT"
"TID_VAULT_TYPE_BUDDY","KUNCI BUFFIE"
"TID_VAULT_KEY_CLAIM_SUBTITLE","Buka ganjaran di bilik kebal!"
"TID_VAULT_RESOURCES_TITLE","SUMBER"
"TID_VAULT_BRAWLERS_TITLE","BRAWLER"
"TID_VAULT_SKIN_SETS_TITLE","KULIT"
"TID_VAULT_BUDDIES_TITLE","BUFFIE"
"TID_NOT_ENOUGH_VAULT_RESOURCE_KEYS","Tidak cukup Kunci Sumber. Kumpul lagi daripada Brawl Pass!"
"TID_NOT_ENOUGH_VAULT_BRAWLER_KEYS","Tidak cukup Kunci Brawler. Kumpul lagi daripada Brawl Pass!"
"TID_NOT_ENOUGH_VAULT_SKIN_KEYS","Tidak cukup Kunci Kulit. Kumpul lagi daripada Brawl Pass!"
"TID_NOT_ENOUGH_VAULT_BUDDY_KEYS","Tidak cukup Kunci Buffie. Kumpul lagi daripada Brawl Pass!"
"TID_BP_CONTENT_KEY_SKINS","<AMOUNT> KUNCI KULIT"
"TID_BP_CONTENT_KEY_BRAWLER","<AMOUNT> KUNCI BRAWLER"
"TID_BP_CONTENT_KEY_CURRENCY","<AMOUNT> KUNCI SUMBER"
"TID_BP_CONTENT_KEY_BUDDY","<AMOUNT> KUNCI BUFFIE"
"TID_BP_SKINS_INFO_VAULT","Kulit Brawl Pass akan tersedia di Kedai setahun selepas pelancaran kecuali M46–M53"
"TID_VAULT_ALL_BRAWLERS_UNLOCKED","SEMUA BRAWLER DIKUMPUL!"
"TID_VAULT_CHECK_NEXT_SEASON","GANJARAN BAHARU MUSIM SETERUSNYA!"
"TID_VAULT_ALL_SKINS_UNLOCKED","SEMUA KULIT DIKUMPUL!"
"TID_VAULT_ALL_BUDDIES_UNLOCKED","SEMUA BUFFIE DIKUMPUL!"
"TID_VAULT_PURCHASE_SCREEN_TEXT_1","KUNCI BILIK KEBAL"
"TID_VAULT_PURCHASE_SCREEN_TEXT_2","BANYAK SUMBER!"
"TID_VAULT_PURCHASE_SCREEN_TEXT_3","MISI, PIN & BANYAK LAGI!"
"TID_VAULT_PURCHASE_SCREEN_TEXT_4","SEMUA"
"TID_VAULT_PURCHASE_SCREEN_TEXT_5","GANJARAN"
"TID_VAULT_PURCHASE_SCREEN_TEXT_6","KEMAJUAN SEGERA <AMOUNT>%!"
"TID_VAULT_PURCHASE_SCREEN_TEXT_7","<AMOUNT> PERMATA LAGI!"
"TID_VAULT_PURCHASE_SCREEN_TEXT_8","<AMOUNT> KUNCI BILIK KEBAL!"
"TID_VAULT_PURCHASE_SCREEN_TEXT_9","TAWARAN TERBAIK DALAM BRAWL STARS!"
"TID_VAULT_PURCHASE_SCREEN_TEXT_10","PILIH GANJARAN ANDA!"
"TID_VAULT_SKIN_SET_1","SET KULIT <VALUE>"
"TID_VAULT_DISCOUNT_TIME","Diskaun untuk <TIME>"
"TID_VAULT_PASS_PURCHASE_TITLE","DAPATKAN PAS ANDA!"
"TID_BUFFIE_BUFFED","BUFFIE AKTIF"
"TID_DOWNLOAD_INDICATOR","Sedang Memuat..."
"TID_BUTTON_NAVI_BUDDY_SHOP","BUFFIE"
"TID_BUFFIE_NEW_BUFFIE","BUFFIE BAHARU"
"TID_BUFFIE_GADGETS_BUFFED","BUFFIE ALAT AKTIF!"
"TID_BUFFIE_STAR_POWERS_BUFFED","BUFFIE KUASA BINTANG AKTIF!"
"TID_BUFFIE_HYPERCHARGE_BUFFED","BUFFIE HIPERCAS AKTIF!"
"TID_BUFFIE_TAP_TO_BUFF_GADGETS","Ketik untuk MENGUATKAN ALAT"
"TID_BUFFIE_TAP_TO_BUFF_STAR_POWERS","Ketik untuk MENGUATKAN KUASA BINTANG"
"TID_BUFFIE_TAP_TO_BUFF_HYPERCHARGE","Ketik untuk MENGUATKAN HIPERCAS"
"TID_BUFFIE_BUFF_BRAWLER","KUATKAN BRAWLER"
"TID_VAULT_TAIL_REWARD_PANEL","PILIH GANJARAN ANDA!"
"TID_VAULT_TAIL_REWARD_TITLE","BONUS!"
"TID_VAULT_TAIL_REWARD_SUBTITLE","Pilih ganjaran bonus anda untuk setiap"
"TID_SHOP_OFFER_PURCHASE_ERROR_21","Buka <HERONAME> untuk membeli!"
"TID_SHOP_OFFER_PURCHASE_ERROR_22","Buka <HERONAME> dan tingkatkan ke Tahap Kuasa <LEVEL> untuk membeli!"
"TID_VAULT_SKIN_POPUP_SET_LABEL","Set Kulit! (3 Kulit)"
"TID_VAULT_YOU_CHOOSE","PILIH!"
"TID_VAULT_PLUS_EXCLUSIVE","BP PLUS SAHAJA"
"TID_GAME_MODE_68","LETUPAN CINTA"
"TID_GAME_MODE_68_DESC","Tembak bom ke arah musuh untuk mendapatkan mata. Pasukan pertama yang mencapai <MAX_SCORE> mata akan menang!\n\nTiada penyingkiran, sebaliknya akan pegun apabila nilai nyawa Brawler menjadi sifar!"
"TID_DODGEBALL_2V2_INTRO_TEXT","Bom musuh anda!"
"TID_GAME_MODE_70","LETUPAN PETI"
"TID_GAME_MODE_70_DESC","Lindungi Peti pasukan anda yang berharga sambil cuba mengebom Peti pasukan musuh! Kerosakan biasa tidak berkesan terhadap Peti, hanya bom! Pasukan pertama yang memecah Peti musuh akan menang.\n\nJika masa tamat, pasukan yang menyebabkan lebih banyak kerosakan kepada Peti akan menang.\n\nSerangan biasa tidak berkesan terhadap Peti, hanya bom. Berhati-hati, bom akan meletup selepas beberapa saat apabila diambil!"
"TID_BOMB_HEIST_INTRO_TEXT","Baling bom ke peti keselamatan musuh!"
"TID_BUFFIE","BUFFIE"
"TID_HYPER","HIPER"
"TID_BUFFED","BUFFIE AKTIF!"
"TID_BUDDY_TITLE","BUFFIE"
"TID_BUDDY_REACH_TROPHIES","Dibuka di"
"TID_BUDDY_REACH_TROPHIES_SHOP","Buffie dibuka pada <TROPHIES> trofi"
"TID_BUDDY_ALREADY_OWNED_SHOP","Anda sudah memiliki Buffie ini"
"TID_BUDDY_UNAVAILABLE","Tidak tersedia"
"TID_BRAWLPASS_POPUP_PAST_SEASON_UNLOCKED","Musim Brawl Pass lalu dibuka! Ganjaran akan dikumpul secara automatik!"
"TID_BUDDY_CHANCE_FROM_CLAW","PELUANG MESIN CEKAU"
"TID_VAULT_PURCHASE_SCREEN_TEXT_8b","TERMASUK KUNCI BUFFIE!"
"TID_SHOP_OFFER_TITLE_83","GANJARAN HURU-HARA"
"TID_BUDDY_INFO_TXT_1","Kuatkan <c0AFF09>Alat</c>, <cF8A123>Kuasa Bintang</c> & <cFB5FFF>Hipercas</c>!"
"TID_BUDDY_INFO_TXT_2","Dapatkan BUFFIE setiap kali dari Mesin Cekau atau dengan permata!"
"TID_BUDDY_INFO_TXT_3","Buffie akan mengikuti Brawler anda dan menjadikan mereka *sekurang-kurangnya* 10% lebih bergaya."
"TID_BUDDY_INFO_TXT_4","Mesin Cekau hanya ada Buffie untuk Brawler yang telah anda miliki!"
"TID_BUFFIE_GADGET_BUFFIE","BUFFIE ALAT"
"TID_BUFFIE_STAR_BUFFIE","BUFFIE BINTANG"
"TID_BUFFIE_HYPER_BUFFIE","BUFFIE HIPER"
"TID_BUFFIE_BLING_BUFFIE","BUFFIE BLING"
"TID_BUDDY_GADGET_LOCKED","Perlukan Alat"
"TID_BUDDY_STAR_POWER_LOCKED","Perlukan Kuasa Bintang"
"TID_BUDDY_HYPERCHARGE_LOCKED","Perlukan Hipercas"
"TID_BUDDY_HYERPCHARGE_DURATION","TEMPOH HIPERCAS: +2 saat"
"TID_BUFFIE_ATTACK_BUFF_WHEN_HYPERCHARGED","Serangan diperkuat apabila hipercas:"
"TID_VAULT_INFO_POPUP_INFO1","Dapatkan Buffie pilihan anda!"
"TID_VAULT_INFO_POPUP_INFO2","Dapatkan syiling, mata kuasa atau Bling!"
"TID_VAULT_INFO_POPUP_INFO3","Dapatkan Brawler Ultra, Legenda, Mitos atau Epik!"
"TID_VAULT_INFO_POPUP_INFO4","Dapatkan kulit dari musim semasa atau sebelumnya!"
"TID_VAULT_INFO_POPUP_TITLE","BILIK KEBAL BRAWL PASS"
"TID_VAULT_INFO_POPUP_SUBTITLE","Kunci Bilik Kebal Baharu!"
"TID_BAN_INTERVENTION_NOTIFICATION_TITLE","MAKLUMAT AKAUN"
"TID_BAN_INTERVENTION_NOTIFICATION_BUTTON_OK","SAYA FAHAM"
"TID_INBOX_CAPTION_BAN_INTERVENTION","MAKLUMAT AKAUN:"
"TID_VAULT_NEW_SKIN_SETS","Set kulit baharu!"
"TID_BUDDY_GO","JOM"
"TID_BUDDY_UNLOCK_NOW","BUKA SEKARANG"
"TID_BUDDY_GET","DAPATKAN"
"TID_BUDDY_CLAW_CHANCES","PELUANG CEKAU"
"TID_TITLE_BATTLEPASSPLUS_SEASON46","Bos Jenayah"
"TID_TITLE_BATTLEPASSPLUS_SEASON47","BRAWLENTINE ANDA"
"TID_BRAWL_PASS_SEASON_45","STEAMPUNK"
"TID_BRAWL_PASS_SEASON_46","HARI BRAWLENTINE"
"TID_DODGEBALL_2V2_1","Lorong Kekasih"
"TID_DODGEBALL_2V2_2","Hati Terkurung"
"TID_DODGEBALL_2V2_3","Ciuman Meletup"
"TID_DODGEBALL_2V2_4","Cinta Membara"
"TID_BOMB_HEIST_1","Tapak Letupan"
"TID_BOMB_HEIST_2","Laluan Serbuk Letupan"
"TID_BOMB_HEIST_3","Pertaruhan Selamat"
"TID_BOMB_HEIST_4","Lorong Ledakan Pantas"
"TID_BOMB_HEIST_5","Pengunduran Ganas"
"TID_INBOX_CAPTION_84_13","Pemberian Buffie Alat <ABI> kepada <NAME>"
"TID_INBOX_CAPTION_84_15","Pemberian Buffie Kuasa Bintang <ABI> kepada <NAME>"
"TID_INBOX_CAPTION_84_16","Pemberian Buffie Hiper <ABI> kepada <NAME>"
"TID_GADGET_BUDDY_PANEL_OFFER_TITLE","BUFFIE ALAT\n <NAME>"
"TID_SP_BUDDY_PANEL_OFFER_TITLE","BUFFIE BINTANG\n <NAME>"
"TID_HC_BUDDY_PANEL_OFFER_TITLE","BUFFIE HIPER\n <NAME>"
"TID_SKIN_BUDDY_PANEL_OFFER_TITLE","BUFFIE BLING\n <NAME>"
"TID_BUDDY_SHOP_NEED_MORE_HEROES_1","Buka <HERO1> untuk tambah Buffie mereka ke Mesin Cekau!"
"TID_BUDDY_SHOP_NEED_MORE_HEROES_2","Buka <HERO1> atau <HERO2> untuk tambah Buffie mereka ke Mesin Cekau!"
"TID_BUDDY_SHOP_NEED_MORE_HEROES_3","Buka <HERO1>, <HERO2> atau <HERO3> untuk tambah Buffie mereka ke Mesin Cekau!"
"TID_BUDDY_SHOP_NEED_MORE_HEROES_4","Buka <HERO1>, <HERO2>, <HERO3> atau <HERO4> untuk tambah Buffie mereka ke Mesin Cekau!"
"TID_BUDDY_SHOP_NEED_MORE_HEROES_5","Buka <HERO1>, <HERO2>, <HERO3>, <HERO4> atau <HERO5> untuk tambah Buffie mereka ke Mesin Cekau!"
"TID_BUDDY_SHOP_NEED_MORE_HEROES_6","Buka <HERO1>, <HERO2>, <HERO3>, <HERO4>, <HERO5> atau <HERO6> untuk tambah Buffie mereka ke Mesin Cekau!"
"TID_GADGET_BUDDY_COLLECTION_POPOVER","BUFFIE ALAT <NAME>"
"TID_SP_BUDDY_COLLECTION_POPOVER","BUFFIE BINTANG <NAME>"
"TID_HC_BUDDY_COLLECTION_POPOVER","BUFFIE HIPER <NAME>"
"TID_SKIN_BUDDY_COLLECTION_POPOVER","BUFFIE BLING <NAME>"
"TID_BUDDY_CLAW_GET_ANY","DAPATKAN BUFFIE BAHARU!"
"TID_VAULT_PASS_SEASON","MUSIM <NUM>"
"TID_VAULT_PURCHASE_SCREEN_BUDDIES_TITLE","BUFFIE!"
"TID_VAULT_CHROMAS_BLING","2 KROMA + <AMOUNT>"
"TID_BUDDY_GUARANTEED","BUFFIE TERJAMIN"
"TID_BUDDY_FREE","PERCUMA"
"TID_SHOTGUNGIRL_BUDDY_GADGET_1_DIFF","Tidak menerima kerosakan ketika memecut."
"TID_SHOTGUNGIRL_BUDDY_GADGET_2_DIFF","Serang musuh perlahan. Setiap serangan akan meningkatkan tempoh."
"TID_SHOTGUNGIRL_BUDDY_STARPOWER_1_DIFF","Menggunakan peluru terpaten Draco Dragonbreath, Shelly meninggalkan kawasan terbakar dengan Supernya."
"TID_SHOTGUNGIRL_BUDDY_STARPOWER_2_DIFF","Dapat <c00cc00><!buddy.trait.statusEffect.speedBoostPercent>%</c> kelajuan pergerakan untuk <c00cc00><!buddy.trait.statusEffect.duration.ticksAsSeconds></c> saat."
"TID_SHOTGUNGIRL_BUDDY_OVERCHARGE_DIFF","Kelajuan projektil serangan utama bertambah banyak ketika hipercas."
"TID_GUNSLINGER_BUDDY_GADGET_1_DIFF","Setiap serangan curi 0.5 peluru."
"TID_GUNSLINGER_BUDDY_GADGET_2_DIFF","Tembak peluru lebih besar yang melakukan lebih kerosakan."
"TID_GUNSLINGER_BUDDY_STARPOWER_1_DIFF","Kelajuan pergerakan bertambah apabila melakukan kerosakan."
"TID_GUNSLINGER_BUDDY_STARPOWER_2_DIFF","Kerosakan meningkat terhadap sasaran yang jauh."
"TID_GUNSLINGER_BUDDY_OVERCHARGE_DIFF","Menembak peluru lebih pantas ketika hipercas."
"TID_CACTUS_BUDDY_GADGET_1_DIFF","Sasaran yang diserang dengan 2 jarum akan terpaku selama <c00cc00><!buddy.accessory.skill.projectile.statusEffectEnemy.duration.ticksAsSeconds></c> saat."
"TID_CACTUS_BUDDY_GADGET_2_DIFF","Apabila dimusnahkan, tanaman juga melakukan <c00cc00><!buddy.accessory.skill.summonedCharacter.autoAttackDamage.scaleToLevel></c> kerosakan kawasan yang menolak musuh ke belakang."
"TID_CACTUS_BUDDY_STARPOWER_1_DIFF","Kelajuan projektil super <c00cc00><!buddy.trait.value>%</c> lebih pantas."
"TID_CACTUS_BUDDY_STARPOWER_2_DIFF","Jangkauan serangan duri melengkung telah dipanjangkan."
"TID_CACTUS_BUDDY_OVERCHARGE_DIFF","Grenad jarum serangan utama meletup dua kali!"
"TID_MUMMY_BUDDY_GADGET_1_DIFF","Tolak musuh ke belakang lebih jauh dan memegun mereka selama <c00cc00><!buddy.accessory.skill.projectile.customUniquePropertyValue.ticksAsSeconds></c> saat jika terlanggar dinding."
"TID_MUMMY_BUDDY_GADGET_2_DIFF","Memperlahankan musuh apabila diserang."
"TID_MUMMY_BUDDY_STARPOWER_1_DIFF","Kurangkan kerosakan yang dilakukan oleh musuh yang terkena serangan utama Emz sebanyak <c00cc00><!buddy.trait.statusEffect.damageReducePercent>%</c> selama <c00cc00><!buddy.trait.statusEffect.duration.ticksAsSeconds></c> saat."
"TID_MUMMY_BUDDY_STARPOWER_2_DIFF","Emz tidak menerima sebarang kerosakan selama <c00cc00><!buddy.trait.statusEffect.duration.ticksAsSeconds></c> saat apabila mengaktifkan Super."
"TID_MUMMY_BUDDY_OVERCHARGE_DIFF","Semburan akan meracuni musuh!"
"TID_HAMMERDUDE_BUDDY_GADGET_1_DIFF","Gelombang bunyi juga memusnahkan projektil musuh."
"TID_HAMMERDUDE_BUDDY_GADGET_2_DIFF","Musuh diperlahankan selama <c00cc00><!buddy.accessory.skill.projectile.statusEffectEnemy.duration.ticksAsSeconds></c> saat apabila diserang."
"TID_HAMMERDUDE_BUDDY_STARPOWER_1_DIFF","Mengalahkan Brawler akan meningkatkan kerosakan serangan sebanyak <c00cc00><!card.value1>%</c> selama <!card.value2> saat. Pulihkan <c00cc00><!buddy.trait.statusEffect.healingTotal.scaleToLevel></c> nyawa selama <!buddy.trait.statusEffect.duration.ticksAsSeconds> saat."
"TID_HAMMERDUDE_BUDDY_STARPOWER_2_DIFF","Kerosakan kurang <c00cc00><!buddy.component.statusEffect.shieldPercent>%</c> apabila nyawa melebihi <c00cc00><!buddy.component.value>%</c>."
"TID_HAMMERDUDE_BUDDY_OVERCHARGE_DIFF","Kelajuan serangan utama ditingkatkan kepada maksimum semasa Frank dalam hipercas!"
"TID_UNDERTAKER_BUDDY_GADGET_1_DIFF","Melakukan kerosakan meningkat kepada musuh yang mempunyai nyawa rendah."
"TID_UNDERTAKER_BUDDY_GADGET_2_DIFF","Melakukan <c00cc00><!buddy.accessory.skill.damage.scaleToLevel></c> kerosakan apabila melepasi musuh dan menyembuh sebanyak kerosakan yang dilakukan."
"TID_UNDERTAKER_BUDDY_STARPOWER_1_DIFF","Mendapat <c00cc00><!buddy.trait.value.scaleToLevel></c> nyawa maksimum tambahan sehingga dikalahkan (boleh ditindan)."
"TID_UNDERTAKER_BUDDY_STARPOWER_2_DIFF","Menerima <c00cc00><!buddy.trait.statusEffect.shieldPercent>%</c> kurang kerosakan semasa pecutan jauh."
"TID_UNDERTAKER_BUDDY_OVERCHARGE_DIFF","Selepas serangan utama, serangan fantom mengenai kawasan yang sama selepas berlengah sebentar."
"TID_BUDDY_BLING_NEW","KULIT BUFFIE BAHARU"
"TID_BUDDY_BLING_DESCRIPTION","Buffie yang paling dicari di Starr Park, Buffie Bling ialah varian kulit jarang!"
"TID_BUDDY_BLING_TITLE","BUFFIE BLING"
"TID_BUDDY_TAP_AND_HOLD","KETIK DAN TAHAN"
"TID_BUDDY_DROP_THE_CLAW","TURUNKAN CEKAU"
"TID_SKIN_INFO_STEAMPUNK","STEAMPUNK"
"TID_BUDDY_SHOP_TITLE","KEDAI"
"TID_BUDDY_WATCH","TONTON"
"TID_BUDDY_WATCH_DESCRIPTION","Seperti dilihat di Starr Park TV!"
"TID_COLLAB_BRAWLENTINES_INFO_LOVE_BOMBING_01","Lemparkan bom cinta pada musuh untuk dapatkan mata!"
"TID_COLLAB_BRAWLENTINES_INFO_LOVE_BOMBING_02","Pasukan pertama capai mata maksimum akan menang! Tiada penyingkiran, hanya pegun."
"TID_BUDDY_GOT_ALL","Semua Buffie telah dikumpul!"
"TID_VAULT_TAIL_REWARD_INFO_TOOLTIP","Memperoleh XP selepas menyelesaikan Brawl Pass untuk mendapatkan ganjaran bonus, termasuk ganjaran rawak seperti Ganjaran Malaikat atau sumber.\nGanjaran boleh dinaik taraf dengan permata!"
"TID_BUDDY_GET_MORE_BRAWLERS","Buka brawler ini dengan lebih Buffie"
"TID_BUDDY_TAP_TO_OPEN","Ketik untuk buka!"
"TID_BUDDY_TAP_TO_CONTINUE","Ketik untuk teruskan..."
"TID_VAULT_KEY_DROP_MULTIPLIER","<NAME> x<NUM>"
"TID_USE_CLAIMED_VAULT_KEYS","Gunakan Kunci Bilik Kebal untuk buka Bilik Kebal!"
"TID_COLLAB_BOMB_HEIST_TEXT_1","Bom Peti pasukan lain untuk memecahkannya!"
"TID_COLLAB_BOMB_HEIST_TEXT_2","AWAS! Bom meletup sejurus selepas diambil!"
"TID_COLLAB_STEAMPUNK_SHOWDOWN_TEXT_1","Main Showdown... dalam kegelapan!"
"TID_COLLAB_STEAMPUNK_SHOWDOWN_TEXT_2","Brawlers hanya boleh melihat jarak tertentu di sekeliling mereka. Kini masa serangan hendap!"
"TID_COLLAB_STEAMPUNK_GEMGRAB_TEXT_1","Rebut Permata kembali dengan versi 'gelap'…"
"TID_COLLAB_STEAMPUNK_GEMGRAB_TEXT_2","Lampu telah dipadamkan! Brawler hanya boleh melihat jarak tertentu di sekeliling mereka."
"TID_COLLAB_STEAMPUNK_BOUNTY_TEXT_1","Setiap orang mempunyai baunti sendiri tetapi di manakah mereka?"
"TID_COLLAB_STEAMPUNK_BOUNTY_TEXT_2","Brawlers hanya boleh melihat jarak tertentu di sekeliling mereka. Kini masa serangan hendap!"
"TID_STEAMPUNK_GAME_MODE_GEMGRAB","REBUT PERMATA SELEPAS GELAP"
"TID_STEAMPUNK_GAME_MODE_WANTED","BURUAN MALAM"
"TID_STEAMPUNK_GAME_MODE_SHOWDOWN","SHOWDOWN BUTA"
"TID_BRAWLER_EARLY_ACCESS_GENERIC_INFO_1","Dapatkan brawler baharu secara PERCUMA!"
"TID_BRAWLER_EARLY_ACCESS_GENERIC_INFO_2","Gunakan TIKET untuk bermain."
"TID_BRAWLER_EARLY_ACCESS_GENERIC_INFO_3","Dapatkan KOTAK BRAWLER setiap 2 kemenangan!!"
"TID_BRAWLER_EARLY_ACCESS_GENERIC_EVENT_INFO_3","Kotak Brawler boleh mengandungi BRAWLER BAHARU, kosmetik, kemajuan dan sumber!"
"TID_VAULT_NO_MORE_BRAWLERS","Anda memiliki semua brawler dari bilik kebal! Kembali lagi untuk lebih banyak!"
"TID_VAULT_NO_MORE_BUDDIES","Anda memiliki semua Buffie dari bilik kebal! Kembali lagi musim seterusnya untuk lebih banyak!"
"TID_VAULT_NO_MORE_RESOURCES","Anda memiliki semua sumber dari bilik kebal! Kembali lagi musim seterusnya untuk lebih banyak!"
"TID_VAULT_NO_MORE_SKIN_SETS","Anda memiliki semua set kulit dari bilik kebal! Kembali lagi musim seterusnya untuk lebih banyak!"
"TID_VAULT_CHECK_NEXT_SEASON_BUFFIES","SEMAK LAGI NANTI!"
"TID_TITLE_MASTERY_PIERCE","Kencing di dalam kolam renang"
"TID_TITLE_MASTERY_GLOWBERT","Tidur bersama ikan"
"TID_RARITY_ULTRA","ULTRA"
"TID_HINT_BOMB_BASE","Bom Peti musuh dan lindungi Peti anda sendiri!"
"TID_BOMB_HEIST_OWN_SAFE_DAMAGED","PETI ANDA menerima kerosakan!"
"TID_BOMB_HEIST_ENEMY_SAFE_DAMAGED","PETI MUSUH menerima kerosakan!"
"TID_BOMB_HEIST_OWN_SAFE_ONE_HIT","PETI ANDA hampir musnah"
"TID_BOMB_HEIST_ENEMY_SAFE_ONE_HIT","PETI MUSUH hampir musnah"
"TID_MEGA_BOSS_SQUEAK_1","Squeak Ubat Pengasih Mega"
"TID_MEGA_BOSS_SHADE_1","Shade Beruang Mega"
"TID_MEGA_BOSS_ANGELO_1","Angelo Brawlentine Mega"
"TID_MEGA_BOSS_RICO_2","Rico Patah Hati Mega"
"TID_GAME_MODE_69","BOS MEGA DUO"
"TID_GAME_MODE_69_DESC","Setiap kali anda mengalahkan Bos, dia kembali dengan lebih kuat!"
"TID_MEGABOSS_INGAME_NEXT_STAGE","<ccccc00>Bos hidup semula! Kuasa ditingkatkan!</c>"
"TID_KNOCKOUT_5V5_651","Perancang Utama"
"TID_DEATHMATCH_651","BERJALAN DI ATAS PASIR PANAS"
"TID_DEATHMATCH_652","Gimik Berlebihan 2"
"TID_HOTZONE_651","Pelarian Cukai"
"TID_HOTZONE_652","Tujuh Tonggak Kemanusiaan"
"TID_BALL_651","Bumi Terbakar"
"TID_BALL_652","Buah Pala"
"TID_BANKHEIST_651","Kegersangan"
"TID_BANKHEIST_652","Kuintilion"
"TID_GEMGRAB_651","Sarang Ular"
"TID_GEMGRAB_652","Kubu Tumbang"
"TID_KNOCKOUT_651","Konnakol"
"TID_TAGTEAM_651","Zon Kelumpuhan"
"TID_WANTED_651","Memeluk Dinding"
"TID_WANTED_652","Bilik Koir"
"TID_AIR_HOCKEY_651","P untuk Percutian"
"TID_AIR_HOCKEY_652","Ruang Hiper"
"TID_KNOCKOUT_652","Terkepung"
"TID_SHOWDOWN_651","Stesen Taman Utara"
"TID_GAME_MODE_16_TROPHY_THIEVES","PENCURI TROFI"
"TID_GAME_MODE_16_DESC_TROPHY_THIEVES","Rampas trofi daripada pasukan lawan dan bawanya ke pangkalan anda! Trofi anda sendiri tidak boleh hilang. Perlawanan tamat apabila satu pasukan dapat dua trofi atau apabila masa tamat."
"TID_GAME_MODE_16_PRESENT_PLUNDER","RAMPAS HADIAH"
"TID_GAME_MODE_16_DESC_PRESENT_PLUNDER","Rampas hadiah daripada pasukan lawan dan bawanya ke pangkalan anda! Perlawanan tamat apabila satu pasukan mendapat dua hadiah atau masa tamat."
"TID_PRESENT_PLUNDER_INTRO_TEXT","Rampas 2 hadiah untuk menang!"
"TID_PRESENT_PLUNDER_GOAL","<name>\ntelah mencuri hadiah!"
"TID_PRESENT_PLUNDER_GOAL_MATCH_OVER","<name>\ntelah mencuri hadiah!\n\nPerlawanan tamat."
"TID_SHOP_OFFER_TITLE_84","KOTAK CINTA"
"TID_SHOP_OFFER_INFO_84","Dapatkan kulit Brawlentine dan banyak lagi!"
"TID_BLING_BUDDIES_ONLY","BUFFIE BLING SAHAJA"
"TID_EVENT_MODIFIER_49","???"
"TID_EVENT_MODIFIER_DESC_49","Tiada apa-apa yang luar biasa di sini."
"TID_BUDDY_SKINS","KULIT BUFFIE"
"TID_EVENT_POPUP_GMV_LABEL_MEGA_BOSS_2P","Kalahkan Bos Mega bersama seorang rakan!"
"TID_OVERCHARGE_STAT4_DESC","TEMPOH"
"TID_OVERCHARGE_STAT4_VALUE","<VALUE>s"
"TID_OVERCHARGE_BUDDY_INFO_ATTACK","SERANGAN"
"TID_FAME_TIER_STARRFORCE1","KEMASYHURAN STARR FORCE I"
"TID_FAME_TIER_STARRFORCE2","KEMASYHURAN STARR FORCE II"
"TID_FAME_TIER_STARRFORCE3","KEMASYHURAN STARR FORCE III"
"TID_BATTLE_CARD_NAME_STARRFORCE_FAME","KEMASYHURAN STARR FORCE"
"TID_COLLAB_FEATURED_SPECIAL_EVENT_STEAMPUNK_TITLE","STEAMPUNK"
"TID_COLLAB_FEATURED_SPECIAL_EVENT_BRAWLENTINES_TITLE","HARI BRAWLENTINE"
"TID_PIERCE_BLADE_SKIN","PIERCE: PEMBURU PUNTIANAK"
"TID_PIERCE_BLADE_SKIN_SHOP","PIERCE:\nPEMBURU PUNTIANAK"
"TID_PIERCE_BLADE_CHROMA1_SKIN","PIERCE GELAP"
"TID_PIERCE_BLADE_CHROMA1_SKIN_SHOP","PIERCE\nGELAP"
"TID_PIERCE_BLADE_CHROMA2_SKIN","PIERCE PENGAMBIL RISIKO"
"TID_PIERCE_BLADE_CHROMA2_SKIN_SHOP","PIERCE\nPENGAMBIL RISIKO"
"TID_ALLI_VALENTINE_SKIN","ALLI SI JAHAT"
"TID_ALLI_VALENTINE_SKIN_SHOP","ALLI\nSI JAHAT"
"TID_STEAMPUNK_SAM_SKIN","SAM BERGAYA"
"TID_STEAMPUNK_SAM_SKIN_SHOP","SAM\nBERGAYA"
"TID_RICO_BRAWLENTINE_CHROMA1_SKIN","RICO PUTUS CINTA"
"TID_RICO_BRAWLENTINE_CHROMA1_SKIN_SHOP","RICO\nPUTUS CINTA"
