TID,FR
TID_CLUB_LEAGUE_INFO_PAGE_3_MARKER,Quêtes du club
TID_CLUB_LEAGUE_INFO_PAGE_3_TITLE,<cFCBC22>QUÊTES DU CLUB</c>
TID_CLUB_LEAGUE_INFO_PAGE_3_DESC,"Pendant la semaine, vous pourrez terminer des <cFCBC22>quêtes spéciales</c> réservées au club.\n\nElles permettent de gagner des <cFCBC22>points</c> et des récompenses. Terminez au moins une quête du club pour avoir accès aux récompenses.\n\nBonus : jouez avec d'autres membres de votre club pour <cFCBC22>doubler la progression d'une quête</c> !"
TID_CLUB_LEAGUE_INFO_PAGE_4_MARKER,Magasin du club
TID_CLUB_LEAGUE_INFO_PAGE_4_TITLE,<cFCBC22>MAGASIN DU CLUB</c>
TID_CLUB_LEAGUE_INFO_PAGE_4_DESC,Participez aux jeux de club pour gagner des <cFCBC22>pièces de club</c>. Utilisez-les ensuite dans le magasin du club !\n\nIl propose des <cFCBC22>skins exclusifs</c> et des <cFCBC22>boosts</c> pour accélérer votre progression jusqu'à +50 % !
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_1,AFFRONTEZ 7 AUTRES CLUBS
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_2,3 JOURS D'ÉVÉNEMENT
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_3,PARTICIPEZ ET GAGNEZ DES TROPHÉES DE CLUB
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_4,SOYEZ AU TOP CHAQUE JOUR...
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_5,POUR GRIMPER DANS LE CLASSEMENT !
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_1,UTILISEZ VOS TICKETS
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_2,NOUVEAUX TICKETS CHAQUE JOUR D'ÉVÈNEMENT
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_3,UTILISEZ TOUS LES TICKETS POUR OBTENIR LES RÉCOMPENSES MAX.
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_1,LA SAISON S'ACHÈVE À LA FIN DU JOUR 3
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_2,LES MEILLEURS CLUBS SONT PROMUS
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_3,LES MOINS BONS SONT RELÉGUÉS
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_4,TOUS LES PARTICIPANTS REÇOIVENT DES PIÈCES DE CLUB
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_1,OUVREZ LE MAGASIN DU CLUB POUR...
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_2,DES SKINS EXCLUSIFS !
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_3,DES POINTS DE POUVOIR POUR N'IMPORTE QUEL BRAWLER !
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_4,DES ÉQUIPEMENTS POUR LES BRAWLERS AU NIVEAU DE POUVOIR 10+ !
TID_CLUB_LEAGUE_ONBOARDING_TITLE,LIGUE DES CLUBS
TID_CLUB_LEAGUE_ONBOARDING_WELCOME,Compétition hebdomadaire entre clubs
TID_CLUB_LEAGUE_ONBOARDING_COMPETE_DESC,8 clubs s'affrontent chaque saison
TID_CLUB_LEAGUE_ONBOARDING_TAP_TO_CONTINUE,Touchez pour continuer
TID_CLUB_LEAGUE_ONBOARDING_LETS_GO,C'EST PARTI
TID_CLUB_LEAGUE_ONBOARDING_EVENT_DAYS,3 jours d'événement
TID_CLUB_LEAGUE_ONBOARDING_TEAM_UP,Jouez avec les membres de votre club !
TID_CLUB_LEAGUE_ONBOARDING_EVENTS,ÉVÉNEMENTS
TID_CLUB_LEAGUE_ONBOARDING_TICKETS,Utilisez des tickets pour participer
TID_CLUB_LEAGUE_ONBOARDING_CLUB_TROPHIES,Gagnez des trophées de club
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_1,Plus de trophées
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_2,Égal plus de points
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_3,Pour monter au classement
TID_CLUB_LEAGUE_ONBOARDING_CLUB_COIN_REWARDS,Recevez des pièces de club à la fin de la semaine !
TID_CLUB_LEAGUE_ONBOARDING_CLUB_SHOP,Dépensez-les dans le magasin du club !
TID_CLUB_LEAGUE_ONBOARDING_DAY_1,JOUR 1
TID_CLUB_LEAGUE_ONBOARDING_DAY_2,JOUR 2
TID_CLUB_LEAGUE_ONBOARDING_DAY_3,JOUR 3
TID_CLUB_LEAGUE_SEASON_MAX_REWARD,Récompense max :
TID_CLUB_SHOP_TITLE,MAGASIN DU CLUB
TID_CLUB_SHOP_BUTTON,MAGASIN DU CLUB
TID_CLUB_SHOP_DESC,Accélérez votre progression et achetez des skins exclusifs !
TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED,Brawler verrouillé
TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED_DESC,Le brawler doit être débloqué pour acheter ce skin !
TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION,Fin de la semaine : votre club a atteint le rang <RANKING>. Vous gagnez <COINS> <cEE1B39>pièces de club</c> !
TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION_NO_REWARD,Fin de la semaine : votre club a atteint le rang <RANKING>. Vous n'avez pas participé cette semaine. Participez la semaine prochaine pour gagner des pièces de club !
TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_TITLE,RÉCOMPENSES MAX. DE FIN DE SEMAINE
TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_SUBTITLE,Jouez tous vos tickets de la semaine pour recevoir un maximum de récompenses !
TID_CLUB_LEAGUE_SEASON_REWARD_MAX,MAX
TID_CLUB_LEAGUE_SEASON_PROMOTING_DESC,Promotion en ligue supérieure
TID_CLUB_LEAGUE_SEASON_DEMOTING_DESC,Relégation en ligue inférieure
TID_CLUB_LEAGUE_LOOKING_FOR_TEAM,Recherche d'équipe :
TID_CLUB_LEAGUE_LOOKING_FOR_PLAYERS,Recherche de joueurs :
TID_CLUB_INFO_TAB_PLAYER_RANKS,RANG
TID_CLUB_INFO_TAB_LEAGUE_SEASON,SEMAINE DE LIGUE DES CLUBS
TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY,JOUR D'ÉVÉNEMENT <NUM>
TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY_NONE,JOUR D'ÉVÉNEMENT
TID_CLUB_MEMBER_LEAGUE_TICKETS,<NUM>/<MAX>
TID_CLUB_UNLOCK_ALREADY_IN_CLUB,Vous faites déjà partie d'un club.
TID_LOOKING_FOR_CLUB_TEAM_FOUND_SUGGESTION,Il y a déjà une équipe du club.
TID_LOOKING_FOR_CLUB_PLAYERS_FOUND_SUGGESTION,Des membres du club sont en ligne.
TID_CLUB_MIGRATION_POPUP_TITLE,Bienvenue dans votre nouveau club
TID_CLUB_MIGRATION_POPUP_DESC,Tous les clubs qui participent à la ligue des clubs peuvent avoir jusqu'à <NUM> membres. Voici votre nouveau club pour participer à la compétition !\n\nAmusez-vous bien dans votre nouveau club et dans les ligues !
TID_CLUB_MIGRATION_LETS_GO,C'est parti !
TID_CLUB_MIGRATION_NEW_CLUB_DESC,Vous avez rejoint :
TID_FRIEND_STATUS_POWER_MATCH,Match Star
TID_CLAN_MEMBER_ONLINE_STATUS_16,<cE8004C>MATCH STAR</c>
TID_TEAM_MEMBER_STATUS_16,<cE8004C>MATCH STAR</c>
TID_TEAM_MEMBER_STATUS_NEW_16,MATCH STAR
TID_CLUB_INFO_COLUMN_TROPHIES,TROPHÉES
TID_CLUB_INFO_COLUMN_POWER_LEAGUE_RANK,RANG EN COUPE STAR
TID_CLUB_INFO_COLUMN_LAST_ONLINE,STATUT
TID_CLUB_INFO_COLUMN_NAME,NOM
TID_CLUB_INFO_COLUMN_TICKETS_USED,TICKETS UTILISÉS
TID_CLUB_INFO_COLUMN_CLUB_TROPHIES,TROPHÉES DE CLUB
TID_BATTLE_LOG_RANKED_CLUB_LEAGUE,MATCH STAR EN LIGUE DES CLUBS
TID_BATTLE_LOG_REPLAY_INFO_REPLAYS_RANKED_CLUB_LEAGUE,Atteignez le rang <RANK> pour débloquer les replays de matchs Star.
TID_RANKED_COOLDOWN_FLOATER_CLUB_LEAGUE,Impossible de lancer un match. Vous êtes suspendu des matchs Star en ligue des clubs pendant <TIME>.
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH,"Vous avez quitté un match Star en ligue des clubs avant sa fin. Si vous quittez trop de matchs, vous risquez une suspension temporaire des matchs Star en ligue des clubs."
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH_BANNED,"Vous avez quitté trop de matchs Star en ligue des clubs et vous êtes temporairement suspendu.\n\nSi vous quittez d'autres matchs, vous recevrez une suspension plus longue."
TID_CLUB_EVENT_INFO_WIN_MATCH,VICTOIRE
TID_CLUB_EVENT_INFO_DRAW_MATCH,ÉGALITÉ
TID_CLUB_EVENT_INFO_LOSE_MATCH,DÉFAITE
TID_CLUB_EVENT_INFO_TEAM_UP_RANDOMS,Équipe avec joueurs aléatoires
TID_CLUB_EVENT_INFO_TEAM_UP_CLUB_MEMBERS,Équipe avec membres du club
TID_CLUB_EVENT_INFO_CLUB_TROPHY_REWARDS,TROPHÉES DE CLUB
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_RACE_MESSAGE,Oups ! Vous arrivez trop tard pour cette semaine.\n\nVous pouvez toujours assister aux matchs de votre club avant la semaine prochaine !
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_SHOP_MESSAGE,Parcourez le magasin du club !
TID_CLUB_LEAGUE_FLOW_END_OF_SEASON_LEADERBOARD_TITLE,Résultats finaux :
TID_CLUB_LEAGUE_TEASER_TITLE,LIGUE DES CLUBS
TID_CLUB_LEAGUE_TEASER_JOIN_CLUB,REJOINDRE UN CLUB
TID_CLUB_LEAGUE_TEASER_MESSAGE,Jouez avec votre club pour accélérer votre progression et gagner des skins exclusifs !
TID_CLUB_LEAGUE_TEASER_REACH_TROPHIES_TO_UNLOCK,Atteignez <NUM> trophées pour débloquer les clubs.
TID_CLUB_LEAGUE_TEASER_JOIN_A_CLUB,Rejoignez un club !
TID_CLUB_LEAGUE_TEASER_FIND_OUT_MORE,En savoir plus
TID_CLUB_LEAGUE_EVENTS_DAYS_CURRENT_SEASON,Programme :
TID_CLUB_LEAGUE_EVENTS_DAYS_NEXT_SEASON,Semaine prochaine :
TID_CLUB_LEAGUE_EVENTS_DAY_STARTS_IN,Début : <TIME>
TID_CLUB_LEAGUE_EVENTS_DAY_ENDS_IN,Fin : <TIME>
TID_CLUB_LEAGUE_EVENTS_INFO_BUTTON,QU'EST-CE QUE LA LIGUE DES CLUBS ?
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_CURRENT_SEASON,SEMAINE ACTUELLE
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_ENDS_IN,Fin dans <TIME>
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_NEXT_SEASON,SEMAINE PROCHAINE
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_STARTS_IN,Début dans <TIME>
TID_CLUBS_MEMBERS_CLUB_TROPHIES,Trophées de club
TID_CLUBS_MEMBERS_TICKETS_USED,Tickets utilisés
TID_CLUBS_MEMBERS_POWER_LEAGUE_RANK,Rang en Coupe star
TID_CLUB_TEAM_INVITE,JOUER AVEC LES MEMBRES DU CLUB
TID_SHOP_SCMAKE_INFO,Ensemble de skins
TID_SKIN_GROUP_OWNED,<NUM>/<MAX> possédé(s)
TID_SHOP_SCMAKE_SKINS,SKINS SUPERCELL MAKE
TID_SKIN_INFO_LEGENDARYSET_SKINS,Skins légendaires
TID_SHOP_LEGENDARYSET_SKINS_GROUP,Skins légendaires
TID_SHOP_LEGENDARYSET_TITLE,LÉGENDAIRES
TID_SHOP_LEGENDARYSET_INFO,Ensemble de skins
TID_SHOP_HERO_OFFER_LABEL,NOUVEAU BRAWLER : <BRAWLER>
TID_MATCHMAKE_FAILED_24,Pas assez de tickets !
TID_EMOTE_BUNDLE_BRAWLOWEEN_PACK,Pack d'émotes d'Halloween
TID_SKIN_INFO_BRAWLYWOOD,Skins de Brawlywood
TID_SHOP_BRAWLYWOOD_INFO,Ensemble de skins
TID_SHOP_BRAWLYWOOD_TITLE,BRAWLYWOOD
TID_SHOP_BRAWLYWOOD_SKINS,Skins de Brawlywood
TID_SHOP_OFFER_INFO_STARTER_PACK_GUARANTEED_BOX,Brawler <RARITY> aléatoire !
TID_TEAM_SETTING_TOURNAMENT_MODE,Mode tournoi
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_TITLE,FERRAILLE
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_DESC,Utilisez de la ferraille pour améliorer vos équipements.
TID_TEAM_ERROR_49,Échec de la demande. Vous ne faites pas partie du même club.
TID_TEAM_ERROR_50,Impossible de rejoindre l'équipe. Vous ne faites pas partie du même club.
TID_GHOST_SQUEAK_SKIN,SQUEAK FANTÔME
TID_SURGE_KONG_SKIN,SURGE KONG
TID_HEADLESS_RIDER_STU_SKIN,STU CAVALIER SANS TÊTE
TID_COUNT_PENGULA_MRP_SKIN,COMTE PINGULA
TID_SWAMP_GENE_SKIN,D'JINN DES MARAIS
TID_GHOST_SQUEAK_SKIN_SHOP,SQUEAK\nFANTÔME
TID_SURGE KONG_SKIN_SHOP,SURGE\nKONG
TID_HEADLESS_RIDER_STU_SKIN_SHOP,STU\nCAVALIER SANS TÊTE
TID_COUNT_PENGULA_MRP_SKIN_SHOP,COMTE\nPINGULA
TID_SWAMP_GENE_SKIN_SHOP,D'JINN\nDES MARAIS
TID_DIRECTOR_BUZZ_SKIN,BUZZ RÉALISATEUR
TID_DIRECTOR_BUZZ_SKIN_SHOP,BUZZ\nRÉALISATEUR
TID_CAT_BURGLAR_JESSIE_SKIN,JESSIE VOLEUSE FÉLINE
TID_CAT_BURGLAR_JESSIE_SKIN_SHOP,JESSIE\nVOLEUSE FÉLINE
TID_CAPTAIN_CROW_SKIN,CAPITAINE CORBAC
TID_CAPTAIN_CROW_SKIN_SHOP,CAPITAINE\nCORBAC
TID_SQUEAKBUSTER_GALE_SKIN,GAËL SOS SQUEAK
TID_SQUEAKBUSTER_GALE_SKIN_SHOP,GAËL\nSOS SQUEAK
TID_B800_BULL_SKIN,B-800
TID_B800_BULL_SKIN_SHOP,B-800
TID_TRUE_GOLD_BIBI_SKIN,BILLIE OR MASSIF
TID_TRUE_GOLD_BIBI_SKIN_SHOP,BILLIE\nOR MASSIF
TID_TRUE_SILVER_BIBI_SKIN,BILLIE ARGENT MASSIF
TID_TRUE_SILVER_BIBI_SKIN_SHOP,BILLIE\nARGENT MASSIF
TID_TRUE_GOLD_CARL_SKIN,CARL OR MASSIF
TID_TRUE_GOLD_CARL_SKIN_SHOP,CARL\nOR MASSIF
TID_TRUE_SILVER_CARL_SKIN,CARL ARGENT MASSIF
TID_TRUE_SILVER_CARL_SKIN_SHOP,CARL\nARGENT MASSIF
TID_TRUE_GOLD_AMBER_SKIN,AMBRE OR MASSIF
TID_TRUE_GOLD_AMBER_SKIN_SHOP,AMBRE\nOR MASSIF
TID_TRUE_SILVER_AMBER_SKIN,AMBRE ARGENT MASSIF
TID_TRUE_SILVER_AMBER_SKIN_SHOP,AMBRE\nARGENT MASSIF
TID_TRUE_GOLD_COLETTE_SKIN,COLETTE OR MASSIF
TID_TRUE_GOLD_COLETTE_SKIN_SHOP,COLETTE\nOR MASSIF
TID_TRUE_SILVER_COLETTE_SKIN,COLETTE ARGENT MASSIF
TID_TRUE_SILVER_COLETTE_SKIN_SHOP,COLETTE\nARGENT MASSIF
TID_TRUE_GOLD_DYNAMIKE_SKIN,DYNAMIKE OR MASSIF
TID_TRUE_GOLD_DYNAMIKE_SKIN_SHOP,DYNAMIKE\nOR MASSIF
TID_TRUE_SILVER_DYNAMIKE_SKIN,DYNAMIKE ARGENT MASSIF
TID_TRUE_SILVER_DYNAMIKE_SKIN_SHOP,DYNAMIKE\nARGENT MASSIF
TID_MATCHMAKE_FAILED_8,Échec de la recherche : l'événement est indisponible.
TID_TEAM_ERROR_51,Échec de la demande : l'événement est indisponible.
TID_TEAM_ERROR_52,Impossible de rejoindre l'équipe. L'événement est indisponible.
TID_TEAM_ERROR_53,Il vous faut plus de membres dans l'équipe.
TID_TEAM_ERROR_54,"Impossible de sélectionner l'événement, il est réservé aux membres d'un club."
TID_CROSS_BOMBER,GROM
TID_CROSS_BOMBER_SHORT_DESC,ARTILLERIE
TID_CROSS_BOMBER_DESC,"Grom est un gardien et sa priorité, c'est de monter la garde. Il lance son fidèle talkie-walkie sur ses adversaires. Son super est une giga bombe qui détruit les murs et repousse les ennemis."
TID_CROSS_BOMBER_WEAPON,POTE EXPLOSIF
TID_CROSS_BOMBER_WEAPON_DESC,"Grom lance Bud, son talkie-walkie explosif ! L'explosion se disperse dans une zone en forme de X, infligeant des dégâts à tous les ennemis sur son passage."
TID_CROSS_BOMBER_ULTI,BOMBE DE GROM
TID_CROSS_BOMBER_ULTI_DESC,"Grom utilise Bud pour lancer une bombe dévastatrice, infligeant de lourds dégâts et détruisant les murs. L'onde de choc de l'explosion repousse tous les ennemis."
TID_SPEC_ABI_CROSS_BOMBER_1,PATROUILLAGE
TID_SPEC_ABI_CROSS_BOMBER_1_DESC,"Quand le super de Grom est chargé, sa vitesse de déplacement augmente de <c00cc00><VALUE1> %</c>."
TID_SPEC_ABI_CROSS_BOMBER_2,X-FACTOR
TID_SPEC_ABI_CROSS_BOMBER_2_DESC,L'onde causée par l'attaque principale de Grom inflige jusqu'à <c00cc00><VALUE1> %</c> de dégâts supplémentaires selon la distance qu'elle parcourt.
TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER,TOUR DE GARDE
TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER_DESC,"Grom sort une tour de garde de sa bombe, permettant à tous les alliés de voir dans les buissons sur une large zone. La tour perd ses points de santé petit à petit."
TID_HOMEPAGE_GUIDE_FIRST_GEAR,Emplacement débloqué !
TID_HOMEPAGE_GUIDE_FIRST_GEAR_2,Le premier équipement est gratuit !
TID_ITEMS_HUB_GUIDE_GADGET,Vous pouvez choisir et acheter des gadgets uniques pour <BRAWLER> ici
TID_ITEMS_HUB_GUIDE_GADGET_TAB,Les gadgets sont disponibles ici
TID_ITEMS_HUB_GUIDE_STARPOWER,Vous pouvez choisir et acheter des pouvoirs star uniques pour <BRAWLER> ici
TID_ITEMS_HUB_GUIDE_STARPOWER_TAB,Les pouvoirs star sont disponibles ici
TID_HEROSCREEN_GUIDE_FIRST_GADGET,Les gadgets sont disponibles ici
TID_HEROSCREEN_GUIDE_FIRST_STARPOWER,Les pouvoirs star sont disponibles ici
TID_FIRST_GEAR_TUTORIAL_TITLE,ÉQUIPEMENTS
TID_FIRST_GEAR_TUTORIAL_TITLE_DESC,DÉBLOQUÉ !
TID_FIRST_GEAR_TUTORIAL_HEADER,Équipement
TID_FIRST_GEAR_TUTORIAL_HEADER_DESC,Ajoutez des capacités supplémentaires aux brawlers de votre choix.
TID_FIRST_GEAR_TUTORIAL_UNLOCK,Les brawlers obtiennent un premier emplacement au niveau de pouvoir 10.
TID_FIRST_GEAR_TUTORIAL_COLLECT,Récupérez des objets pour fabriquer les équipements.
TID_FIRST_GEAR_TUTORIAL_CRAFT,Fabriquez vos équipements : ils ont tous trois niveaux !
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS,Essayez de fabriquer votre premier équipement !
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS_DESC,Voici les objets dont vous avez besoin :
TID_FIRST_GEAR_TUTORIAL_BUTTON_NEXT,C'est parti !
TID_FIRST_GEAR_TUTORIAL_BUTTON_COLLECT,Récupérer
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER,POUVOIR
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER_AMOUNT,10
TID_SETTINGS_HAPTICS,RETOUR HAPTIQUE
TID_HERO_INFO_GEAR_BLOCKED,Améliorez <HERONAME> grâce à un équipement ! Cet emplacement est disponible après avoir atteint le niveau <LEVEL> de pouvoir.
TID_BRAWL_PASS_SEASON_8,BRAWLYWOOD
TID_CHOLLA_SKIN,LOLA REBELLE
TID_CHOLLA_SKIN_SHOP,LOLA\nREBELLE
TID_SKIN_INFO_WF_2021,Skin finale du mondial 2021
TID_POTATO_SQUEAK_SKIN,SQUEAK PATATE
TID_POTATO_SQUEAK_SKIN_SHOP,SQUEAK\nPATATE
TID_RANCID_MIKE_SKIN,MIKE MOISI
TID_RANCID_MIKE_SKIN_SHOP,MIKE\nMOISI
TID_CHICKEN_RICO_SKIN,RICOQ
TID_CHICKEN_RICO_SKIN_SHOP,RICOQ
TID_TEAM_AD_JOIN_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,Impossible de rejoindre. Vous ne faites pas partie de l'équipe de ligue des clubs cette saison.
TID_TEAM_REQUEST_INVITE_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,Impossible d'inviter. Ce joueur ne participe pas à la saison de ligue des clubs.
TID_CLUB_LEAGUE_MIGRATION_REMAIN,"Bonne nouvelle : vous n'avez pas changé de club ! La réduction de la taille des clubs ne vous a pas affecté. Si vous vous demandez ce qui est arrivé à certains membres de votre club, nous les avons transférés dans d'autres clubs."
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_LEADER,"En raison de la réduction de taille des clubs, nous vous avons affecté à un nouveau club. Vous avez ainsi été promu au rang de président du club.\n\nUtilisez vos nouveaux pouvoirs avec sagesse..."
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_MEMBER,"En raison de la réduction de taille des clubs, nous vous avons affecté à un nouveau club, mais vous n'êtes pas seul : certains de vos anciens camarades de club vous ont accompagné. Si vous préférez chercher un autre club, n'hésitez pas !"
TID_CLUB_LEAGUE_MIGRATION_KICKED,"En raison de la réduction de taille des clubs, vous avez été exclu pour inactivité. Si vous voulez participer à la ligue des clubs, n'hésitez pas à chercher un nouveau club !"
TID_CLUB_LEAGUE_MIGRATION_NO_CLUB_FOUND,"Nous n'avons pas réussi à vous trouver un club approprié. Si vous souhaitez participer à la ligue des clubs, la meilleure option dont vous disposez est de chercher un nouveau club."
TID_LOOKING_TOGGLE_LOOKING_FOR_A_TEAM,Les autres joueurs en ligne peuvent voir que vous êtes à la recherche d'une équipe.
TID_LOOKING_TOGGLE_LOOKING_FOR_PLAYERS,Les autres joueurs en ligne peuvent voir que votre équipe est à la recherche de joueurs.
TID_CLUB_JOIN_FAIL_FEATURE_LOCKED,Impossible de rejoindre un club. Débloquez les clubs en atteignant <NUM> trophées.
TID_CLUB_LEAGUE_LEAGUES_POPUP_CURRENT_LEAGUE,LIGUE ACTUELLE
TID_CLUB_LEAGUE_LEAGUES_POPUP_MESSAGE,Essayez de progresser dans la ligue des clubs semaine après semaine !\nDécrochez le plus de récompenses possible.
TID_CLUB_LEAGUE_LEAGUES_POPUP_BUTTON,O.K.
TID_CLUB_LEAGUE_LEAGUES_POPUP_TITLE,LIGUES
TID_IMPORTANT_MESSAGE_TITLE,ANNONCE IMPORTANTE
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH_BANNED_AND_TICKET_PENALTY,"Vous avez abandonné trop de matchs et avez donc été banni temporairement des matchs Star de la ligue de clubs. Une pénalité en tickets de club vous sera également infligée.\n\nTout abandon de match supplémentaire sera sanctionné par un bannissement plus long, ainsi que le retrait de plus de tickets."
TID_TEAM_ERROR_127,L'invitation a échoué. Le joueur ne peut pas participer à la saison en cours.
TID_TEAM_ERROR_128,L'invitation a échoué. Le joueur n'a pas assez de tickets.
TID_TEAM_ERROR_129,La demande a échoué. Vous ne pouvez pas participer à la saison en cours.
TID_TEAM_ERROR_130,Impossible de rejoindre l'équipe. Vous ne pouvez pas participer à la saison en cours.
TID_TEAM_ERROR_131,La demande a échoué. Vous n'avez pas assez de tickets.
TID_TEAM_ERROR_132,Impossible de rejoindre l'équipe. Vous n'avez pas assez de tickets.
TID_TEAM_AD_JOIN_FAIL_NOT_ENOUGH_TICKETS_PLAYER,Impossible de rejoindre l'équipe. Le joueur n'a pas assez de tickets.
TID_TEAM_AD_JOIN_FAIL_NOT_ENOUGH_TICKETS_YOU,Impossible de rejoindre l'équipe. Vous n'avez pas assez de tickets.
TID_TEAM_REQUEST_INVITE_FAIL_NOT_ENOUGH_TICKETS_YOU,Invitation impossible. Vous n'avez pas assez de tickets.
TID_TEAM_REQUEST_INVITE_FAIL_NOT_ENOUGH_TICKETS_PLAYER,Invitation impossible. Le joueur n'a pas assez de tickets.
TID_KICKER_DUDE,FANG
TID_KICKER_DUDE_SHORT_DESC,ASSASSINAT
TID_KICKER_DUDE_DESC,Fang frappe vite et bien. Son attaque principale est un grand coup de pied qui envoie sa chaussure dans les airs ! Son super peut se répercuter sur plusieurs ennemis proches les uns des autres.
TID_KICKER_DUDE_WEAPON,WU-SHAUSSURE
TID_KICKER_DUDE_WEAPON_DESC,"Fang lance un coup de pied rapide doté d'une botte secrète : s'il manque sa cible, sa chaussure s'envole sur sa lancée !"
TID_KICKER_DUDE_ULTI,COUP SUR COUP
TID_KICKER_DUDE_ULTI_DESC,"Fang lance un terrible coup de pied qui, au contact de sa cible, peut déclencher 3 autres coups de pied consécutifs sur des ennemis à proximité."
TID_SPEC_ABI_KICKER_DUDE_1,REMISE SUR PIED
TID_SPEC_ABI_KICKER_DUDE_1_DESC,"Lorsque Fang élimine un ennemi avec son super, il est immédiatement rechargé, ce qui lui permet de le réutiliser aussitôt."
TID_SPEC_ABI_KICKER_DUDE_2,BON PIED BON ŒIL
TID_SPEC_ABI_KICKER_DUDE_2_DESC,"Réduit de <c00cc00><VALUE2></c> les dégâts subis, une fois toutes les <c00cc00><VALUE1></c> secondes. La réduction maximale est de <c00cc00><VALUE3> %</c> des dégâts subis."
TID_ACCESSORY_KICKER_DUDE_GADGET,POP-CORN-FU
TID_ACCESSORY_KICKER_DUDE_GADGET_DESC,Fang lance une poignée de maïs en l'air pour faire pleuvoir du pop-corn ! Chaque grain inflige <c00cc00><VALUE1></c> points de dégâts.
TID_GAME_MODE_24,DUELS
TID_GAME_MODE_24_DESC,"Assemblez une équipe de 3 brawlers pour affronter une équipe adverse en duel éliminatoire. Chaque round est un combat en 1c1 et se termine lorsqu'un brawler est vaincu. Gagnez 3 rounds pour remporter le match !\n\nPour mettre toutes les chances de votre côté, sélectionnez une équipe efficace de brawlers dans le bon ordre."
TID_NOTIFICATION_TAG_TEAM,Nouvelle carte en mode Duels. Gagnez des récompenses !
TID_TAG_TEAM_INTRO_TEXT,Battez tous les brawlers ennemis !
TID_REWARD_INFO_RESOURCE_CLUBCOINS,<AMOUNT> pièces de club récupérées
TID_REWARD_INFO_RESOURCE_GEARSCRAP,<AMOUNT> unités de ferraille récupérées
TID_SKIN_INFO_PIRATES,Skins de pirate
TID_SKIN_INFO_BRAWLENTINES,Skins de la Saint-Brawlentin
TID_SHOP_BRAWLIDAYS_TITLE,FÊTES BRAWL
TID_SHOP_BRAWLIDAYS_INFO,Ensemble de skins
TID_DONATION_GEAR_AND_LEVEL,Don d'équipement : <NAME> (niveau <LEVEL>)
TID_BRAWLER_INDEX,BRAWLER <NUM>
TID_DUPLICATE_HERO_START_GAME,Un brawler ne peut être choisi qu'une fois.
TID_SHOP_BRAWLENTINES_SKINS,Skins de la Saint-Brawlentin
TID_SHOP_BRAWLENTINES_TITLE,SAINT-BRAWLENTIN
TID_SHOP_BRAWLENTINES_INFO,Ensemble de skins
