"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"KickerDudeOcto","KickerDudeOcto","","DEEPSEA","emoji_fang_deepsea","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_OCTO_FANG_SKIN","TID_OCTO_FANG_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","fang_octo_tex.pvr","fang_octo_tex.pvr","fang_octo_tex.pvr","fang_octo_tex.pvr","","","","","","","","",""
"SilencerDefaultAddonStarfish","SilencerDefaultAddonStarfish","","","","","","","","","","","","","","","","","","","","","","","otis_tex.pvr","otis_tex.pvr","otis_tex.pvr","otis_tex.pvr","","","","","","","","",""
"CrossBomberGold","CrossBomberGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_GROM_SKIN","TID_TRUE_GOLD_GROM_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","grom_gold_tex.pvr","grom_gold_tex.pvr","grom_gold_tex.pvr","grom_gold_tex.pvr","","","","","","","","",""
"CrossBomberSilver","CrossBomberSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_GROM_SKIN","TID_TRUE_SILVER_GROM_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","grom_silver_tex.pvr","grom_silver_tex.pvr","grom_silver_tex.pvr","grom_silver_tex.pvr","","","","","","","","",""
"FleaGold","FleaGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_EVE_SKIN","TID_TRUE_GOLD_EVE_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","eve_gold_tex.pvr","eve_gold_tex.pvr","eve_gold_tex.pvr","eve_gold_tex.pvr","","","","","","","","",""
"FleaSilver","FleaSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_EVE_SKIN","TID_TRUE_SILVER_EVE_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","eve_silver_tex.pvr","eve_silver_tex.pvr","eve_silver_tex.pvr","eve_silver_tex.pvr","","","","","","","","",""
"JetpackGirlGold","JetpackGirlGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_JANET_SKIN","TID_TRUE_GOLD_JANET_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","janet_gold_tex.pvr","janet_gold_tex.pvr","janet_gold_tex.pvr","janet_gold_tex.pvr","","","","","","","","",""
"JetpackGirlSilver","JetpackGirlSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_JANET_SKIN","TID_TRUE_SILVER_JANET_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","janet_silver_tex.pvr","janet_silver_tex.pvr","janet_silver_tex.pvr","janet_silver_tex.pvr","","","","","","","","",""
"CannonGirlGold","CannonGirlGold","","GOLD","","","","","","","CannonGirlSmallGold","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_BONNIE_SKIN","TID_TRUE_GOLD_BONNIE_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","bonnie_gold_tex.pvr","bonnie_gold_tex.pvr","bonnie_gold_tex.pvr","bonnie_gold_tex.pvr","","","","","","","","",""
"CannonGirlSilver","CannonGirlSilver","","SILVER","","","","","","","CannonGirlSmallSilver","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_BONNIE_SKIN","TID_TRUE_SILVER_BONNIE_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","bonnie_silver_tex.pvr","bonnie_silver_tex.pvr","bonnie_silver_tex.pvr","bonnie_silver_tex.pvr","","","","","","","","",""
"KickerDudeGold","KickerDudeGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_FANG_SKIN","TID_TRUE_GOLD_FANG_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","fang_gold_tex.pvr","fang_gold_tex.pvr","fang_gold_tex.pvr","fang_gold_tex.pvr","","","","","","","","",""
"KickerDudeSilver","KickerDudeSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_FANG_SKIN","TID_TRUE_SILVER_FANG_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","fang_silver_tex.pvr","fang_silver_tex.pvr","fang_silver_tex.pvr","fang_silver_tex.pvr","","","","","","","","",""
"ArtilleryDudeCoverDefault","ArtilleryDudeCoverDefault","","","","","","","","","","","","","","","","","","","","","","","penny_barrel_gadget_tex.pvr","penny_barrel_gadget_tex.pvr","penny_barrel_gadget_tex.pvr","penny_barrel_gadget_tex.pvr","","","","","","","","",""
"SilencerPharaohAddonStarfish","SilencerPharaohAddonStarfish","","","","","","","","","","","","","","","","","","","","","","","otis_phara_tex.pvr","otis_phara_tex.pvr","otis_phara_tex.pvr","otis_phara_tex.pvr","","","","","","","","",""
"CannonGirlSmallGold","CannonGirlSmallGold","","GOLD","","","","","","","","","","","","","","","","","","","","gold_materials.scw","bonnie_gold_tex.pvr","bonnie_gold_tex.pvr","bonnie_gold_tex.pvr","bonnie_gold_tex.pvr","","","","","","","","",""
"CannonGirlSmallSilver","CannonGirlSmallSilver","","SILVER","","","","","","","","","","","","","","","","","","","","silver_materials.scw","bonnie_silver_tex.pvr","bonnie_silver_tex.pvr","bonnie_silver_tex.pvr","bonnie_silver_tex.pvr","","","","","","","","",""
"MinigunDudeBroker","MinigunDudeBroker","","","","","","","","","HealingStationBroker","","","","2750","79","69","","SUPER_RARE","TID_BROKER_PAM_SKIN","TID_BROKER_PAM_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","","","","","","NinjaGhost","","","","","","",""
"NinjaGhost","NinjaGhost","","BRAWLOWEEN","emoji_leon_ghost","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_BRAWLOWEEN_LEON_SKIN","TID_BRAWLOWEEN_LEON_SKIN_SHOP","MODEL,TEXTURE","","","leon_ghost_tex.pvr","leon_ghost_tex.pvr","leon_ghost_tex.pvr","leon_ghost_tex.pvr","","","","","","","","",""
"UndertakerMecha","UndertakerMecha","","MECHA","","1","","","","","","","","","","299","","","LEGENDARY","TID_MECHA_MORIS_SKIN","TID_MECHA_MORTIS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE","","","","","","","","","500","","","","","",""
"WeaponThrowerDefault","WeaponThrowerDefault","","","","","","","","","","","","","","","","","","","","","","","bronson_tex.pvr","bronson_tex.pvr","bronson_tex.pvr","bronson_tex.pvr","","","","","","","","",""
"SoulCollectorDefault","SoulCollectorDefault","","","","","","","","","","","","","","","","","","","","","","","gus_tex.pvr","gus_tex.pvr","gus_tex.pvr","gus_tex.pvr","","","","","","","","",""
"CrowVulture","CrowVulture","","OUTLAW","emoji_crow_gang","","","","","","","","","","5000","149","129","","EPIC","TID_OUTLAW_CROW","TID_OUTLAW_CROW_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","crow_outlaw_tex.pvr","crow_outlaw_tex.pvr","crow_outlaw_tex.pvr","crow_outlaw_tex.pvr","","","","","","","","",""
"DeadMariachiOutlaw","DeadMariachiOutlaw","","BRAWLPASS","emoji_poco_gang","","3","3","","","","","","","5000","149","","","EPIC","TID_OUTLAW_POCO_SKIN","TID_OUTLAW_POCO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","poco_dark_horse_tex.pvr","poco_dark_horse_tex.pvr","poco_dark_horse_tex.pvr","poco_dark_horse_tex.pvr","","","-300","","","","","",""
"","","","OUTLAW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WeaponThrowerEmperor","WeaponThrowerEmperor","","BRAWLPASS","","","3","3","","","","","","","5000","149","","","EPIC","TID_CAESAR_BRONSON_SKIN","TID_CAESAR_BRONSON_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bronson_emperor_tex.pvr","bronson_emperor_tex.pvr","bronson_emperor_tex.pvr","bronson_emperor_tex.pvr","","","","","","","","",""
"BossBotOld","BossBotOld","","","","","","","","","","","","","","","","","","","","","","","bossbot_tex.pvr","bossbot_tex.pvr","bossbot_tex.pvr","bossbot_tex.pvr","","","","","","","","",""
"MeleeBotOld","MeleeBotOld","","","","","","","","","","","","","","","","","","","","","","","meleebot_tex.pvr","meleebot_tex.pvr","meleebot_tex.pvr","meleebot_tex.pvr","","","","","","","","",""
"RangedBotOld","RangedBotOld","","","","","","","","","","","","","","","","","","","","","","","rangedbot_tex.pvr","rangedbot_tex.pvr","rangedbot_tex.pvr","rangedbot_tex.pvr","","","","","","","","",""
"MeleeFastBotOld","MeleeFastBotOld","","","","","","","","","","","","","","","","","","","","","","","fastmeleebot_tex.pvr","fastmeleebot_tex.pvr","fastmeleebot_tex.pvr","fastmeleebot_tex.pvr","","","","","","","","",""
"DuplicatorOutlaw","DuplicatorOutlaw","","RANKED_OLD","emoji_lolla_gang","","3","3","","","DuplicatorOutlaw","","","","5000","149","","","EPIC","TID_OUTLAW_LOLA_SKIN","TID_OUTLAW_LOLA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","lolla_outlow_tex.pvr","lolla_outlow_tex.pvr","lolla_outlow_tex.pvr","lolla_outlow_tex.pvr","","","","","","","","",""
"","","","OUTLAW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"StickyBombRabbit","StickyBombRabbit","","LUNAREVENT","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_MOON_FESTIVAL_SQUEAK_SKIN","TID_MOON_FESTIVAL_SQUEAK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","squeak_rabbit_tex.pvr","squeak_rabbit_tex.pvr","squeak_rabbit_tex.pvr","squeak_rabbit_tex.pvr","","","","","","","","",""
"AssaultShotgunGold","AssaultShotgunGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_GRIFF_SKIN","TID_TRUE_GOLD_GRIFF_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","griff_gold_tex.pvr","griff_gold_tex.pvr","griff_gold_tex.pvr","griff_gold_tex.pvr","","","","","","","","",""
"AssaultShotgunSilver","AssaultShotgunSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_GRIFF_SKIN","TID_TRUE_SILVER_GRIFF_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","griff_silver_tex.pvr","griff_silver_tex.pvr","griff_silver_tex.pvr","griff_silver_tex.pvr","","","","","","","","",""
"EnragerGold","EnragerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_EDGAR_SKIN","TID_TRUE_GOLD_EDGAR_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","edgar_gold_tex.pvr","edgar_gold_tex.pvr","edgar_gold_tex.pvr","edgar_gold_tex.pvr","","","","","","","","",""
"EnragerSilver","EnragerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_EDGAR_SKIN","TID_TRUE_SILVER_EDGAR_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","edgar_silver_tex.pvr","edgar_silver_tex.pvr","edgar_silver_tex.pvr","edgar_silver_tex.pvr","","","","","","","","",""
"SilencerGold","SilencerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_OTIS_SKIN","TID_TRUE_GOLD_OTIS_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","otis_gold_tex.pvr","otis_gold_tex.pvr","otis_gold_tex.pvr","otis_gold_tex.pvr","","","","","","","","",""
"SilencerSilver","SilencerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_OTIS_SKIN","TID_TRUE_SILVER_OTIS_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","otis_silver_tex.pvr","otis_silver_tex.pvr","otis_silver_tex.pvr","otis_silver_tex.pvr","","","","","","","","",""
"SnakeOilGold","SnakeOilGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_BYRON_SKIN","TID_TRUE_GOLD_BYRON_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","byron_gold_tex.pvr","byron_gold_tex.pvr","byron_gold_tex.pvr","byron_gold_tex.pvr","","","","","","","","",""
"SnakeOilSilver","SnakeOilSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_BRYON_SKIN","TID_TRUE_SILVER_BYRON_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","byron_silver_tex.pvr","byron_silver_tex.pvr","byron_silver_tex.pvr","byron_silver_tex.pvr","","","","","","","","",""
"StickyBombGold","StickyBombGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_SQUEAK_SKIN","TID_TRUE_GOLD_SQUEAK_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","squeak_gold_tex.pvr","squeak_gold_tex.pvr","squeak_gold_tex.pvr","squeak_gold_tex.pvr","","","","","","","","",""
"StickyBombSilver","StickyBombSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_SQUEAK_SKIN","TID_TRUE_SILVER_SQUEAK_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","squeak_silver_tex.pvr","squeak_silver_tex.pvr","squeak_silver_tex.pvr","squeak_silver_tex.pvr","","","","","","","","",""
"HealingStationBroker","HealingStationBroker","","","","","","","","","","","","","","","","","","","","","","","pam_broker_turret_tex.pvr","pam_broker_turret_tex.pvr","pam_broker_turret_tex.pvr","pam_broker_turret_tex.pvr","","","","","","","","",""
"UndertakerChromaLight","UndertakerChromaLight","","MECHA","","1","","","","","","","","","","49","","","LEGENDARY","TID_LIGHT_MECHA_MORTIS_SKIN","TID_LIGHT_MECHA_MORTIS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE","","","","","","","","","","","","","UndertakerMecha","",""
"UndertakerChromaDark","UndertakerChromaDark","","MECHA","","1","","","","","","","","","","49","","","LEGENDARY","TID_DARK_MECHA_MORTIS_SKIN","TID_DARK_MECHA_MORTIS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE","","","","","","","","","","","","","UndertakerMecha","",""
"KnightPizza","KnightPizza","","CLUBLEAGUE","","","","","","","KnightPetPizza","","2500","","","","","","","TID_BRICK_OVEN_ASH_SKIN","TID_BRICK_OVEN_ASH_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","ash_pizza_tex.pvr","ash_pizza_tex.pvr","ash_pizza_tex.pvr","ash_pizza_tex.pvr","","","","","","","","",""
"KnightPetPizza","KnightPetPizza","","","","","","","","","","","","","","","","","","","","","","","ash_pizza_tex.pvr","ash_pizza_tex.pvr","ash_pizza_tex.pvr","ash_pizza_tex.pvr","","","","","","","","",""
"BarrelBotOmegabox","BarrelBotOmegabox","","LASTBOX","","","4","4","true","","","","","","5000","149","","","EPIC","TID_MEGA_MEGABOX_DARRYL_SKIN","TID_MEGA_MEGABOX_DARRYL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","darryl_omegabox_tex.pvr","darryl_omegabox_tex.pvr","darryl_omegabox_tex.pvr","darryl_omegabox_tex.pvr","","","","","","","","",""
"ShieldTankDefault","ShieldTankDefault","","","","","","","","","","","","","","","","","","","","","","","buster_tex.pvr","buster_tex.pvr","buster_tex.pvr","buster_tex.pvr","","","","","","","","",""
"CrossBomberFranken","CrossBomberFranken","","BRAWLOWEEN","","","3","3","","","","","","","5000","149","","","EPIC","TID_GHOST_TRAIN_GROM_SKIN","TID_GHOST_TRAIN_GROM_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","grom_franken_tex.pvr","grom_franken_tex.pvr","grom_franken_tex.pvr","grom_franken_tex.pvr","","","","","","","","",""
"PercenterInspector","PercenterInspector","","RANKED","","","","","","","MechanicTurretTanuki","","","","5000","149","","","EPIC","TID_GHOST_TRAIN_COLETTE_SKIN","TID_GHOST_TRAIN_COLETTE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","colette_ghost_tex.pvr","colette_ghost_tex.pvr","colette_ghost_tex.pvr","colette_ghost_tex.pvr","","","100","-700","","","","",""
"ArtilleryDudeZombie","ArtilleryDudeZombie","","BRAWLPASS","","","3","3","","","ArtilleryDudeTurretZombie","ArtilleryDudeCoverDefault","","","5000","149","","","EPIC","TID_GHOST_METRO_PENNY_SKIN","TID_GHOST_METRO_PENNY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","penny_ghost_tex.pvr","penny_ghost_tex.pvr","penny_ghost_tex.pvr","penny_ghost_tex.pvr","","","","","","","","",""
"ArtilleryDudeTurretZombie","ArtilleryDudeTurretZombie","","","","","","","","","","","","","","","","","","","","","","","penny_ghost_tex.pvr","penny_ghost_tex.pvr","penny_ghost_tex.pvr","penny_ghost_tex.pvr","","","","","","","","",""
"RocketGirlGhost","RocketGirlGhost","","BRAWLOWEEN","","","3","3","","","","","","","1000","29","","","RARE","TID_ZOMBIE_BROCK_SKIN","TID_ZOMBIE_BROCK_SKIN_SHOP","MODEL,TEXTURE","","","brock_ghost_tex.pvr","brock_ghost_tex.pvr","brock_ghost_tex.pvr","brock_ghost_tex.pvr","","","","","","","","",""
"BlackHoleWorldfinal","BlackHoleWorldfinal","","WF_2022","","","3","3","","","","","","","5000","149","","","EPIC","TID_BSWF22_TARA_SKIN","TID_BSWF22_TARA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","tara_world_finals_tex.pvr","tara_world_finals_tex.pvr","tara_world_finals_tex.pvr","tara_world_finals_tex.pvr","","","","","","","","",""
"JetpackGirlTopgun","JetpackGirlTopgun","","ACTION","","","","","","","","","","","1000","29","","","RARE","TID_TOPGUN_JANET_SKIN","TID_TOPGUN_JANET_SKIN_SHOP","MODEL,TEXTURE","","","janet_topgunny_tex.pvr","janet_topgunny_tex.pvr","janet_topgunny_tex.pvr","janet_topgunny_tex.pvr","","","","","","","","",""
"ShieldTankChainsaw","ShieldTankChainsaw","","BRAWLPASS","","","3","3","","","","","","","5000","149","","","EPIC","TID_CHAINSAW_BUSTER_SKIN","TID_CHAINSAW_BUSTER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","buster_ash_tex.pvr","buster_ash_tex.pvr","buster_ash_tex.pvr","buster_ash_tex.pvr","","","","","","","","",""
"JesterDefault","JesterDefault","","","","","","","","","","","","","","","","","","","","","","","chester_tex.pvr","chester_tex.pvr","chester_tex.pvr","chester_tex.pvr","","","","","","","","",""
"BarrelBotCupcake","BarrelBotCupcake","","CANDYLAND","emoji_darryl_cupcake","","","","","","","","","","5000","149","129","","EPIC","TID_CUPCAKE_DARRYL_SKIN","TID_CUPCAKE_DARRYL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","darryl_cupcake_tex.pvr","darryl_cupcake_tex.pvr","darryl_cupcake_tex.pvr","darryl_cupcake_tex.pvr+value(masks/darryl/darryl_msk.png,0.698000)","","","","","","","","",""
"FireDudeFrost","FireDudeFrost","","DARKMAS","emoji_amber_ice","","","","","","","","","","5000","149","","","EPIC","TID_FROST_QUEEN_AMBER_SKIN","TID_FROST_QUEEN_AMBER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","amber_frost_tex.pvr","amber_frost_tex.pvr","amber_frost_tex.pvr","amber_frost_tex.pvr","","","","","","","","",""
"DoorManDefault","DoorManDefault","","","","","","","","","","","","","","","","","","","","","","","gray_tex.pvr","gray_tex.pvr","gray_tex.pvr","gray_tex.pvr","","","","","","","","",""
"KnightPinata","KnightPinata","","RANKED_OLD","","","3","3","","","KnightPetPinata","","","","5000","149","","","EPIC","TID_PINATA_ASH_SKIN","TID_PINATA_ASH_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","ash_pinata_tex.pvr","ash_pinata_tex.pvr","ash_pinata_tex.pvr","ash_pinata_tex.pvr","","","","","","","","",""
"KnightPetPinata","KnightPetPinata","","","","","","","","","","","","","","","","","","","","","","","ash_pinata_tex.pvr","ash_pinata_tex.pvr","ash_pinata_tex.pvr","ash_pinata_tex.pvr","","","","","","","","",""
"BeamerDefault","BeamerDefault","","","","","","","","","","","","","","","","","","","","","","","mandy_tex.pvr","mandy_tex.pvr","mandy_tex.pvr","mandy_tex.pvr","","","","","","","","",""
"RopeDudeLollipop","RopeDudeLollipop","","CANDYLAND","emoji_buzz_buzzette","","","","","","","","","","5000","149","129","","EPIC","TID_BUZZETTE_SKIN","TID_BUZZETTE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","","","","","","","-150","","","","","",""
"KnightKrampus","KnightKrampus","","DARKMAS","emoji_ash_krampus","","","","","","KnightPetKrampus","","","","2750","79","","","SUPER_RARE","TID_KRAMPUS_ASH_SKIN","TID_KRAMPUS_ASH_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","ash_krampus_tex.pvr","ash_krampus_tex.pvr","ash_krampus_tex.pvr","ash_krampus_tex.pvr","","","","","","","","",""
"KnightPetKrampus","KnightPetKrampus","","","","","","","","","","","","","","","","","","","","","","","ash_krampus_tex.pvr","ash_krampus_tex.pvr","ash_krampus_tex.pvr","ash_krampus_tex.pvr","","","","","","","","",""
"WeaponThrowerYeti","WeaponThrowerYeti","","DARKMAS","emoji_bronson_yeti","","","","","","","","","","5000","149","","","EPIC","TID_YETI_SAM_SKIN","TID_YETI_SAM_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bronson_yeti_tex.pvr","bronson_yeti_tex.pvr","bronson_yeti_tex.pvr","bronson_yeti_tex.pvr","","","200","","","","","",""
"ShamanGummybear","ShamanGummybear","","BRAWLPASS","emoji_nita_gummy","","3","3","","","ShamanPetGummybear","","","","2750","79","","","SUPER_RARE","TID_GUMMYBEAR_NITA_SKIN","TID_GUMMYBEAR_NITA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","nita_gummybear_tex.pvr","nita_gummybear_tex.pvr","nita_gummybear_tex.pvr","nita_gummybear_tex.pvr","","","","","","","","",""
"","","","CANDYLAND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ShamanPetGummybear","ShamanPetGummybear","","","","","","","","","","","","","","","","","","","","","","","nita_gummybear_bear_tex.pvr","nita_gummybear_bear_tex.pvr","nita_gummybear_bear_tex.pvr","nita_gummybear_bear_tex.pvr","","","","","","","","",""
"BeamerLavaQueen","BeamerLavaQueen","","BRAWLPASS","","","3","3","","","","","","","5000","149","","","EPIC","TID_MAGMA_MANDY_SKIN","TID_MAGMA_MANDY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","mandy_lava_tex.pvr","mandy_lava_tex.pvr","mandy_lava_tex.pvr","mandy_lava_tex.pvr","","","","","","","","",""
"JesterGhost","JesterGhost","","","","","","","","","","","","","1000","29","","","RARE","TID_DARK_CHESTER_SKIN","TID_DARK_CHESTER_SKIN_SHOP","MODEL,TEXTURE","","","chester_ghostly_tex.pvr","chester_ghostly_tex.pvr","chester_ghostly_tex.pvr","chester_ghostly_tex.pvr","","","","","","","","",""
"AssaultShotgunArcade","AssaultShotgunArcade","","LNY","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_ARCADE_GRIFF_SKIN","TID_ARCADE_GRIFF_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","griff_arcade_tex.pvr","griff_arcade_tex.pvr","griff_arcade_tex.pvr","griff_arcade_tex.pvr","","","","","","","","",""
"FleaBiker","FleaBiker","","LNY","","","3","3","","","FleaBigEggBiker","FleaPetBiker","","","5000","149","","","EPIC","TID_RIDER_EVE_SKIN","TID_RIDER_EVE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","eve_biker_tex.pvr","eve_biker_tex.pvr","eve_biker_tex.pvr","eve_biker_tex.pvr","","","","","","","","",""
"ShotgunGirloldschool","ShotgunGirloldschool","","ANNIVERSARY2022","","","3","3","","","","","","","1000","29","","","RARE","TID_CLASSIC_SHELLY_SKIN","TID_CLASSIC_SHELLY_SKIN_SHOP","MODEL,TEXTURE","","","shelly_xmas_tex.pvr","shelly_xmas_tex.pvr","shelly_xmas_tex.pvr","shelly_xmas_tex.pvr","","","","","","","","",""
"BeamerMC","BeamerMC","","","","","","","","","","","","","1000","29","","","RARE","TID_MC_MANDY_SKIN","TID_MC_MANDY_SKIN_SHOP","MODEL,TEXTURE","","","mandy_mc_tex.pvr","mandy_mc_tex.pvr","mandy_mc_tex.pvr","mandy_mc_tex.pvr","","","","","","","","",""
"DoorManRunaway","DoorManRunaway","","","","","","","","","","","","","1000","29","","","RARE","TID_RUNAWAY_GRAY_SKIN","TID_RUNAWAY_GRAY_SKIN_SHOP","MODEL,TEXTURE","","","gray_runaway_tex.pvr","gray_runaway_tex.pvr","gray_runaway_tex.pvr","gray_runaway_tex.pvr","","","","","","","","",""
"SoulCollectorworldfinals","SoulCollectorworldfinals","","WC_2022","","","3","3","","","","","","","5000","149","","","EPIC","TID_WF_GUS_SKIN","TID_WF_GUS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","gus_worldfinals_tex.pvr","gus_worldfinals_tex.pvr","gus_worldfinals_tex.pvr","gus_worldfinals_tex.pvr","","","","","","","","",""
"FleaPetBiker","FleaPetBiker","","","","","","","","","","","","","","","","","","","","","","","eve_biker_tex.pvr","eve_biker_tex.pvr","eve_biker_tex.pvr","eve_biker_tex.pvr","","","","","","","","",""
"FleaBigEggBiker","FleaBigEggBiker","","","","","","","","","","","","","","","","","","","","","","","eve_biker_tex.pvr","eve_biker_tex.pvr","eve_biker_tex.pvr","eve_biker_tex.pvr","","","","","","","","",""
"WeaponThrowerValentines","WeaponThrowerValentines","","BRAWLENTINES","","","","","","","","","","","1000","29","","","RARE","TID_TEDDY_SAM_SKIN","TID_TEDDY_SAM_SKIN_SHOP","MODEL,TEXTURE","","","bronson_valentines_tex.pvr","bronson_valentines_tex.pvr","bronson_valentines_tex.pvr","bronson_valentines_tex.pvr","","","","","","","","",""
"HammerDudeknight","HammerDudeknight","","SC_MAKE","","","","","","","","","","","5000","149","","","EPIC","TID_SPIRIT_KNIGHT_FRANK_SKIN","TID_SPIRIT_KNIGHT_FRANK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","Winkyxsq","","frank_make_tex.pvr","frank_make_tex.pvr","frank_make_tex.pvr","frank_make_tex.pvr","","","","","","","","",""
"DuplicatorKitsune","DuplicatorKitsune","","MASKS","emoji_lola_mask","","","","","","DuplicatorKitsune","","","","5000","149","","","EPIC","TID_KITSUNE_LOLA_SKIN","TID_KITSUNE_LOLA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","lolla_kitsune_tex.pvr","lolla_kitsune_tex.pvr","lolla_kitsune_tex.pvr","lolla_kitsune_tex.pvr","","","","","","","","",""
