"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"CocoonerCocoonDefault","CocoonerCocoonDefault","","","","","","","","","","","","","","","","","","","","","","","charlie_tex.ktx","charlie_tex.ktx","charlie_tex.ktx","charlie_tex.ktx","","","","","","","","",""
"CocoonerPetDefault","CocoonerPetDefault","","","","","","","","","","","","","","","","","","","","","","","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","","","","","","","","",""
"ShotgunGirlBrawloween","ShotgunGirlBrawloween","","BRAWLOWEEN","","","3","3","","","","","","","","199","","","MYTHIC","TID_HOOT_HOOT_SHELLY_SKIN","TID_HOOT_HOOT_SHELLY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","shelly_witch_redux_portrait.glb","","","","","","","","","","","","",""
"ShamanDarkcircus","ShamanDarkcircus","","CIRCUS","","","","","","","ShamanPetDarkcircus","","","","","299","","","LEGENDARY","TID_TUSKED_NITA_SKIN","TID_TUSKED_NITA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","nita_beast_master_tex.ktx","nita_beast_master_tex.ktx","nita_beast_master_tex.ktx","nita_beast_master_tex.ktx","","","50","-100","","","","",""
"ShamanPetDarkcircus","ShamanPetDarkcircus","","","","","","","","","","","","","","","","","","","","","","","nita_beast_master_elephant_tex.ktx","nita_beast_master_elephant_tex.ktx","nita_beast_master_elephant_tex.ktx","nita_beast_master_elephant_tex.ktx","","","","","","","","",""
"KickerDudeMake","KickerDudeMake","","SC_MAKE","","","","","","","","","","","5000","149","","","EPIC","TID_KABOCHA_FANG_SKIN","TID_KABOCHA_FANG_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","GlowingShark","","fang_make_tex.ktx","fang_make_tex.ktx","fang_make_tex.ktx","fang_make_tex.ktx","","","","","","","","",""
"","","","BRAWLOWEEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DuplicatorDarkcircus","DuplicatorDarkcircus","","RANKED","","","","","","","DuplicatorDarkcircus","","","","5000","149","","","EPIC","TID_COBRA_LOLA_SKIN","TID_COBRA_LOLA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","lola_snake_charmer_tex.ktx","lola_snake_charmer_tex.ktx","lola_snake_charmer_tex.ktx","lola_snake_charmer_tex.ktx","","","100","100","","","","",""
"","","","CIRCUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NinjaBrawloween","NinjaBrawloween","","BRAWLOWEEN","","","3","3","","","","","","","","199","","","MYTHIC","TID_WHITE_WOLF_LEON_SKIN","TID_WHITE_WOLF_LEON_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","leon_white_wolf_tex.ktx","leon_white_wolf_tex.ktx","leon_white_wolf_tex.ktx","leon_white_wolf_tex.ktx","","","100","100","","","","",""
"CocoonerRosie","CocoonerRosie","","BRAWLPASS","","","7","7","","","CocoonerCocoonRosie","CocoonerPetRosie","","","5000","149","","","EPIC","TID_ROSIE_CHARLIE_SKIN","TID_ROSIE_CHARLIE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","","","","","","","","",""
"DuplicatorCholaChroma","DuplicatorCholaChroma","","RETRO","","","3","3","","","","","","","5000","149","","","EPIC","TID_LAVISH_LOLA_SKIN","TID_LAVISH_LOLA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","lolla_chola_chroma_tex.ktx","lolla_chola_chroma_tex.ktx","lolla_chola_chroma_tex.ktx","lolla_chola_chroma_tex.ktx","","","","","","","","",""
"SoulCollectorRare","SoulCollectorRare","","MISC","","","","","","","","","","","1000","29","","","RARE","TID_BOY_SCOUT_GUS_SKIN","TID_BOY_SCOUT_GUS_SKIN_SHOP","MODEL,TEXTURE","","","gus_scout_tex.ktx","gus_scout_tex.ktx","gus_scout_tex.ktx","gus_scout_tex.ktx","","","","","","","","",""
"BowDudeHinduChroma","BowDudeHinduChroma","","HINDU","","","","","","","BowDudeTotemDefault","","","","","199","","","MYTHIC","TID_BROTHER_BO_SKIN","TID_BROTHER_BO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bo_ram_chroma_tex.ktx","bo_ram_chroma_tex.ktx","bo_ram_chroma_tex.ktx","bo_ram_chroma_tex.ktx","","","-200","400","","","","",""
"CocoonerRare","CocoonerRare","","MAXFORCE","","","","","","","CocoonerCocoonRare","CocoonerPetRare","","","1000","29","","","RARE","TID_AMAZING_CHARLIE_SKIN","TID_AMAZING_CHARLIE_SKIN_SHOP","MODEL,TEXTURE","","","charlie_29_gem_tex.ktx","charlie_29_gem_tex.ktx","charlie_29_gem_tex.ktx","charlie_29_gem_tex.ktx","","","","","","","","",""
"CocoonerCocoonRare","CocoonerCocoonRare","","","","","","","","","","","","","","","","","","","","","","","charlie_29_gem_tex.ktx","charlie_29_gem_tex.ktx","charlie_29_gem_tex.ktx","charlie_29_gem_tex.ktx","","","","","","","","",""
"CocoonerCocoonRosie","CocoonerCocoonRosie","","","","","","","","","","","","","","","","","","","","","","","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","","","","","","","","",""
"CocoonerPetRosie","CocoonerPetRosie","","","","","","","","","","","","","","","","","","","","","","","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","","","","","","","","",""
"CocoonerPetRare","CocoonerPetRare","","","","","","","","","","","","","","","","","","","","","","","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","charlie_rosie_tex.ktx","","","","","","","","",""
"fd6a7e0d574ebcf7f3a610c0c8504bb4c3d175be","BallDefault","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LeaperDefault","LeaperDefault","","","","1","","","","","","","","","","","","","","","","","","","mico_tex.ktx","mico_tex.ktx","mico_tex.ktx","mico_tex.ktx","","","","","","","","",""
"AttacherDefault","AttacherDefault","","","","1","","","","","","","","","","","","","","","","","","","kit_tex.ktx","kit_tex.ktx","kit_tex.ktx","kit_tex.ktx","","","","","","","","",""
"HammerDudeClashKingChromaRed","HammerDudeClashKingChromaRed","","CLASHIP","","","3","3","","","","","","","","299","","","LEGENDARY","TID_RED_KING_FRANK_SKIN","TID_RED_KING_FRANK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","frank_king_tex.ktx","frank_king_tex.ktx","frank_king_tex.ktx","frank_king_tex.ktx","","","","","","","","",""
"RollerChristmas","RollerChristmas","","BRAWLIDAYS","","","3","3","","","","","","","","149","","","EPIC","TID_SANTA_STU_SKIN","TID_SANTA_STU_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","stu_santa_tex.ktx","stu_santa_tex.ktx","stu_santa_tex.ktx","stu_santa_tex.ktx","","","500","","","","","",""
"SilencerWorldfinals","SilencerWorldfinals","","WC_2023","","","3","3","","","","","","","","149","","","EPIC","TID_W_OTS_SKIN","TID_W_OTS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","otis_world_finals_tex.ktx","otis_world_finals_tex.ktx","otis_world_finals_tex.ktx","otis_world_finals_tex.ktx","","","","","","","","",""
"SniperCarnival","SniperCarnival","","CARNAVAL","","","","","","","","","","","5000","149","","","EPIC","TID_FLAG_BEARER_PIPER_SKIN","TID_FLAG_BEARER_PIPER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","piper_carnival_tex.ktx","piper_carnival_tex.ktx","piper_carnival_tex.ktx","piper_carnival_tex.ktx","","","","","","","","",""
"LuchadorSuperbowl","LuchadorSuperbowl","","SUPERBOWL","","","","","","","","","","","","199","","","MYTHIC","TID_EL_QUARTERBACK_SKIN","TID_EL_QUARTERBACK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","primo_world_finals_tex.ktx","primo_world_finals_tex.ktx","primo_world_finals_tex.ktx","primo_world_finals_tex.ktx","","","250","","","","","",""
"Leaperwukong","Leaperwukong","","LNY","","1","3","3","","","","","","","","299","","","LEGENDARY","TID_WUKONG_MICO_SKIN","TID_WUKONG_MICO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","mico_wukong_tex.ktx","mico_wukong_tex.ktx","mico_wukong_tex.ktx","mico_wukong_tex.ktx","","","","-200","","","","",""
"LeaperRare","LeaperRare","","CITY","","1","","","","","","","","","1000","29","","","RARE","TID_MACARON_MICO_SKIN","TID_MACARON_MICO_SKIN_SHOP","MODEL,TEXTURE","","","mico_french_mono_tex.ktx","mico_french_mono_tex.ktx","mico_french_mono_tex.ktx","mico_french_mono_tex.ktx","","","","","","","","",""
"KickerDudeFuriousChroma","KickerDudeFuriousChroma","","LNY","","","3","3","","","","","","","5000","149","","","EPIC","TID_FEROCIOUS_FANG_SKIN","TID_FEROCIOUS_FANG_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","fang_furious_chroma_tex.ktx","fang_furious_chroma_tex.ktx","fang_furious_chroma_tex.ktx","fang_furious_chroma_tex.ktx","","","","","","","","",""
"HammerDudeClashKingChromaBlue","HammerDudeClashKingChromaBlue","","CLASHIP","","","3","3","","","","","","","","299","","","LEGENDARY","TID_BLUE_KING_FRANK_SKIN","TID_BLUE_KING_FRANK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","frank_king_blue_tex.ktx","frank_king_blue_tex.ktx","frank_king_blue_tex.ktx","frank_king_blue_tex.ktx","","","","","","","","",""
"TwinsDefault","TwinsDefault","","","","","","","","","TwinsPetDefault","","","","","","","","","","","","","","twins_good_tex.ktx","twins_good_tex.ktx","twins_good_tex.ktx","twins_good_tex.ktx","","","","","","","","",""
"TwinsPetDefault","TwinsPetDefault","","","","","","","","","","","","","","","","","","","","","","","twins_bad_tex.ktx","twins_bad_tex.ktx","twins_bad_tex.ktx","twins_bad_tex.ktx","","","","","","","","",""
"Cactuscartoon","Cactuscartoon","","CARTOON","","","","","","","","","","","","299","","","LEGENDARY","TID_TOON_SPIKE_SKIN","TID_TOON_SPIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,TAKEDOWN","","","spike_powerpuff_tex.ktx","spike_powerpuff_tex.ktx","spike_powerpuff_tex.ktx","spike_powerpuff_tex.ktx","impostor_outline_white","","","","","","","",""
"LeaperDarkXmas","LeaperDarkXmas","","DARKMAS","","1","","","","","","","","","5000","149","","","EPIC","TID_GROUCH_MICO_SKIN","TID_GROUCH_MICO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","mico_dark_xmas_tex.ktx","mico_dark_xmas_tex.ktx","mico_dark_xmas_tex.ktx","mico_dark_xmas_tex.ktx","","","","","","","","",""
"MechanicDoll","MechanicDoll","","BRAWLENTINES","","","","","","","MechanicTurretDoll","","","","1000","29","","","RARE","TID_DOLL_JESSIE_SKIN","TID_DOLL_JESSIE_SKIN_SHOP","MODEL,TEXTURE","","","jessie_valentines_tex.ktx","jessie_valentines_tex.ktx","jessie_valentines_tex.ktx","jessie_valentines_tex.ktx","","","","","","","","",""
"MechanicTurretDoll","MechanicTurretDoll","","","","","","","","","","","","","","","","","","","","","","","jessie_valentines_turret_tex.ktx","jessie_valentines_turret_tex.ktx","jessie_valentines_turret_tex.ktx","jessie_valentines_turret_tex.ktx","","","","","","","","",""
"Percenteranime","Percenteranime","","BRAWLPASS","","","7","7","","","MechanicTurretTanuki","","","","5000","149","","","EPIC","TID_PINKU_PAWLETTE_SKIN","TID_PINKU_PAWLETTE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","colette_catmaid_tex.ktx","colette_catmaid_tex.ktx","colette_catmaid_tex.ktx","colette_catmaid_tex.ktx","impostor_outline_empty","","","-150","","","","",""
"","","","CARTOON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AttacherBoxer","AttacherBoxer","","BRAWLPASS","","1","7","7","","","","","","","5000","149","","","EPIC","TID_KITBOXER_SKIN","TID_KITBOXER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","kit_t70_tex.ktx","kit_t70_tex.ktx","kit_t70_tex.ktx","kit_t70_tex.ktx","","","","","","","","",""
"","","","LNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DeadMariachiorigins","DeadMariachiorigins","","STARRPARK","","","","","","","","","","","5000","149","","","EPIC","TID_CCTV_POCO_SKIN","TID_CCTV_POCO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","poco_origins_tex.ktx","poco_origins_tex.ktx","poco_origins_tex.ktx","poco_origins_tex.ktx","","","250","150","","","","",""
"TrickshotDudeDevil","TrickshotDudeDevil","","RANKED","","","3","3","","","","","","","5000","149","","","EPIC","TID_FINAL_BOSS_RICO_SKIN","TID_FINAL_BOSS_RICO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","rico_devil_tex.ktx","rico_devil_tex.ktx","rico_devil_tex.ktx","rico_devil_tex.ktx","impostor_outline_thin","","","","","","","",""
"TwinsRare","TwinsRare","","GAMING","","","","","","","TwinsPetRare","","","","1000","29","","","RARE","TID_LARRY_&_LAWRIE_CONTROLLERS_SKIN","TID_LARRY_&_LAWRIE_CONTROLLERS_SKIN_SHOP","MODEL,TEXTURE","","","twins_good_skin_29_gem_tex.ktx","twins_good_skin_29_gem_tex.ktx","twins_good_skin_29_gem_tex.ktx","twins_good_skin_29_gem_tex.ktx","","","","","","","","",""
"AttacherRare","AttacherRare","","PIRATES","","1","","","","","","","","","1000","29","","","RARE","TID_BILLY_THE_KIT_SKIN","TID_BILLY_THE_KIT_SKIN_SHOP","MODEL,TEXTURE","","","kit_bandit_tex.ktx","kit_bandit_tex.ktx","kit_bandit_tex.ktx","kit_bandit_tex.ktx","","","","","","","","",""
"GunslingerDarkAngel","GunslingerDarkAngel","","SC_MAKE","","","","","","","","","","","5000","149","","","EPIC","TID_DARK_ANGEL_COLT_SKIN","TID_DARK_ANGEL_COLT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","KDA Poltergeist","","colt_dark_angel_tex.ktx","colt_dark_angel_tex.ktx","colt_dark_angel_tex.ktx","colt_dark_angel_tex.ktx","","","","-250","","","","",""
"PercenteranimeChromaGreen","PercenteranimeChromaGreen","","BRAWLPASS","","","7","7","","","MechanicTurretTanuki","","","","5000","149","","","EPIC","TID_MIDORI_PAWLETTE_SKIN","TID_MIDORI_PAWLETTE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","colette_catmaid_green_tex.ktx","colette_catmaid_green_tex.ktx","colette_catmaid_green_tex.ktx","colette_catmaid_green_tex.ktx","impostor_outline_empty","","","-150","","","","",""
"","","","CARTOON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PercenteranimeChromaYellow","PercenteranimeChromaYellow","","BRAWLPASS","","","7","7","","","MechanicTurretTanuki","","","","5000","149","","","EPIC","TID_KIIRO_PAWLETTE_SKIN","TID_KIIRO_PAWLETTE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","colette_catmaid_yellow_tex.ktx","colette_catmaid_yellow_tex.ktx","colette_catmaid_yellow_tex.ktx","colette_catmaid_yellow_tex.ktx","impostor_outline_empty","","","-150","","","","",""
"","","","CARTOON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ArcadeVirusChroma","ArcadeVirusChroma","","LNY","","","3","3","","","DamageBoosterVirusChroma","","","","","299","","","LEGENDARY","TID_8BIT_ANTIVIRUS_SKIN","TID_8BIT_ANTIVIRUS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","8bit_chroma_virus_tex.ktx","8bit_chroma_virus_tex.ktx","8bit_chroma_virus_tex.ktx","8bit_chroma_virus_tex.ktx","","","","","","","","",""
"AttacherBoxerChromaGoldpaw","AttacherBoxerChromaGoldpaw","","BRAWLPASS","","1","7","7","","","","","","","5000","149","","","EPIC","TID_KITBOXER_GOLDPAW_SKIN","TID_KITBOXER_GOLDPAW_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","kit_t70_goldpaw_tex.ktx","kit_t70_goldpaw_tex.ktx","kit_t70_goldpaw_tex.ktx","kit_t70_goldpaw_tex.ktx","","","","","","","","",""
"","","","LNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AttacherBoxerChromaDarkpaw","AttacherBoxerChromaDarkpaw","","BRAWLPASS","","1","7","7","","","","","","","5000","149","","","EPIC","TID_KITBOXER_DARKPAW_SKIN","TID_KITBOXER_DARKPAW_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","kit_t70_blue_tex.ktx","kit_t70_blue_tex.ktx","kit_t70_blue_tex.ktx","kit_t70_blue_tex.ktx","","","","","","","","",""
"","","","LNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TwinsPetRare","TwinsPetRare","","","","","","","","","","","","","","","","","","","","","","","twins_bad_skin_29_gem_tex.ktx","twins_bad_skin_29_gem_tex.ktx","twins_bad_skin_29_gem_tex.ktx","twins_bad_skin_29_gem_tex.ktx","","","","","","","","",""
"DamageBoosterVirusChroma","DamageBoosterVirusChroma","","","","","","","","","","","","","","","","","","","","","","","8bit_chroma_virus_tex.ktx","8bit_chroma_virus_tex.ktx","8bit_chroma_virus_tex.ktx","8bit_chroma_virus_tex.ktx","","","","","","","","",""
"EnragerThief","EnragerThief","","LANTERN","","","","","","","","","","","","199","","","MYTHIC","TID_THIEF_EDGAR_SKIN","TID_THIEF_EDGAR_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","edgar_thief_tex.ktx","edgar_thief_tex.ktx","edgar_thief_tex.ktx","edgar_thief_tex.ktx","","","150","200","","","","",""
"ShotgunGirlDancer","ShotgunGirlDancer","","BRAWLPASS","","","7","7","","","","","","","5000","149","","","EPIC","TID_SHELLY_DANCER_SKIN","TID_SHELLY_DANCER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","shelly_noble_tex.ktx","shelly_noble_tex.ktx","shelly_noble_tex.ktx","shelly_noble_tex.ktx","","","","","","","","",""
"","","","LANTERN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NinjaMecha","NinjaMecha","","MECHA","","","","","","","","","","","","299","","","LEGENDARY","TID_MECHA_LEON_SKIN","TID_MECHA_LEON_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","leon_mecha_tex.ktx","leon_mecha_tex.ktx","leon_mecha_tex.ktx","leon_mecha_tex.ktx","","","-250","400","","","","",""
"StickyBombOffice","StickyBombOffice","","MISC","","","","","","","","","","","1000","29","","","RARE","TID_SQUEAKY_NOTE_SKIN","TID_SQUEAKY_NOTE_SKIN_SHOP","MODEL,TEXTURE","","","squeak_office_tex_hd.ktx","squeak_office_tex_hd.ktx","squeak_office_tex_hd.ktx","squeak_office_tex_hd.ktx","","","","","","","","",""
"AxeJugglerDefault","AxeJugglerDefault","","","","","","","","","","","","","","","","","","","","","","","melodie_tex.ktx","melodie_tex.ktx","melodie_tex.ktx","melodie_tex.ktx","","","","","","","","",""
"LuchadorBabyShark","LuchadorBabyShark","","BABYSHARK","","","3","3","","","","","","","","149","","","EPIC","TID_EL_BABY_SHARK_SKIN","TID_EL_BABY_SHARK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","primo_baby_shark_tex.ktx","primo_baby_shark_tex.ktx","primo_baby_shark_tex.ktx","primo_baby_shark_tex.ktx","","","250","","","","","",""
"TntDudeDynastic","TntDudeDynastic","","RANKED","","","","","","","","","","","5000","149","","","EPIC","TID_DYNASTY_MIKE_SKIN","TID_DYNASTY_MIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","dynamike_dynastic_tex.ktx","dynamike_dynastic_tex.ktx","dynamike_dynastic_tex.ktx","dynamike_dynastic_tex.ktx","","","200","200","","","","",""
"","","","LANTERN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"InsectManDefault","InsectManDefault","","","","","","","","","","","","","","","","","","","","","","","angelo_tex.ktx","angelo_tex.ktx","angelo_tex.ktx","angelo_tex.ktx","","","","","","","","",""
"CactusPoop","CactusPoop","","APRILFOOLS","","","","","","","","","","","","199","","","MYTHIC","TID_POOP_SPIKE_SKIN","TID_POOP_SPIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","spike_poop_tex.ktx","spike_poop_tex.ktx","spike_poop_tex.ktx","spike_poop_tex.ktx","","","70","","","","","",""
"MechanicSkadi","MechanicSkadi","","NORSEGODS","","","","","","","MechanicTurretSkadi","","","","","199","","","MYTHIC","TID_SKADI_JESSIE_SKIN","TID_SKADI_JESSIE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","jessie_skadi_tex.ktx","jessie_skadi_tex.ktx","jessie_skadi_tex.ktx","jessie_skadi_tex.ktx","","","300","","","","","",""
"MechanicTurretSkadi","MechanicTurretSkadi","","","","","","","","","","","","","","","","","","","","","","","jessie_skadi_turret_tex.ktx","jessie_skadi_turret_tex.ktx","jessie_skadi_turret_tex.ktx","jessie_skadi_turret_tex.ktx","","","","","","","","",""
"SoulCollectorSally","SoulCollectorSally","","LINE","","","","","","","","","","","","79","","","SUPER_RARE","TID_BALLOON_SALLY_SKIN","TID_BALLOON_SALLY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","gus_sally_tex.ktx","gus_sally_tex.ktx","gus_sally_tex.ktx","gus_sally_tex.ktx","","","600","300","","","","",""
"RocketGirlBrown","RocketGirlBrown","","LINE","","","","","","","","","","","","149","","","EPIC","TID_ROCKET_BROWN_SKIN","TID_ROCKET_BROWN_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","brock_brown_tex.ktx","brock_brown_tex.ktx","brock_brown_tex.ktx","brock_brown_tex.ktx","","","50","-150","","","","",""
"BaseballThor","BaseballThor","","NORSEGODS","","","","","","","","","","","","299","","","LEGENDARY","TID_THOR_BIBI_SKIN","TID_THOR_BIBI_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","bibi_thor_tex.ktx","bibi_thor_tex.ktx","bibi_thor_tex.ktx","bibi_thor_tex.ktx","","","","","","","","",""
"PowerLevelerGenie","PowerLevelerGenie","","LANTERN","","","","","","","","","","","5000","149","","","EPIC","TID_SURGENIE_SKIN","TID_SURGENIE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","surge_genie_tex.ktx","surge_genie_tex.ktx","surge_genie_tex.ktx","surge_genie_tex.ktx","","","","","","","","",""
"ConductorScorpion","ConductorScorpion","","LANTERN","","","","","","","","","","","","299","","","LEGENDARY","TID_DESERT_SCORPION_CHUCK_SKIN","TID_DESERT_SCORPION_CHUCK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","chuck_pincer_tex.ktx","chuck_pincer_tex.ktx","chuck_pincer_tex.ktx","chuck_pincer_tex.ktx","","","250","","","","","",""
"ShotgunGirlDancerBlue","ShotgunGirlDancerBlue","","BRAWLPASS","","","7","7","","","","","","","5000","149","","","EPIC","TID_SHELLY_DANCER_IRIS_SKIN","TID_SHELLY_DANCER_IRIS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","shelly_noble_chroma_01_tex.ktx","shelly_noble_chroma_01_tex.ktx","shelly_noble_chroma_01_tex.ktx","shelly_noble_chroma_01_tex.ktx","","","","","","","ShotgunGirlDancer","",""
"","","","LANTERN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ShotgunGirlDancerPurple","ShotgunGirlDancerPurple","","BRAWLPASS","","","7","7","","","","","","","5000","149","","","EPIC","TID_SHELLY_DANCER_DAHLIA_SKIN","TID_SHELLY_DANCER_DAHLIA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","shelly_noble_chroma_02_tex.ktx","shelly_noble_chroma_02_tex.ktx","shelly_noble_chroma_02_tex.ktx","shelly_noble_chroma_02_tex.ktx","","","","","","","ShotgunGirlDancer","",""
"","","","LANTERN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RopeDudeFenrir","RopeDudeFenrir","","BRAWLPASS","","","7","7","","","","","","","5000","149","","","EPIC","TID_FENRIR_BUZZ_SKIN","TID_FENRIR_BUZZ_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","buzz_fenrir_tex.ktx","buzz_fenrir_tex.ktx","buzz_fenrir_tex.ktx","buzz_fenrir_tex.ktx","","","100","200","","","","",""
"","","","NORSEGODS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KickerDudeBaseballRed","KickerDudeBaseballRed","","SUPERBOWL","","","","","","","","","","","5000","149","","","EPIC","TID_RED_PITCHER_FANG_SKIN","TID_RED_PITCHER_FANG_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","fang_baseball_tex.ktx","fang_baseball_tex.ktx","fang_baseball_tex.ktx","fang_baseball_tex.ktx","","","200","","","","","",""
"GunslingerMecha","GunslingerMecha","","MECHA","","","","","","","","","","","","299","","","LEGENDARY","TID_MECHA_COLT_SKIN","TID_MECHA_COLT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","colt_mecha_tex.ktx","colt_mecha_tex.ktx","colt_mecha_tex.ktx","colt_mecha_tex.ktx","","","","","","","","",""
"PercenterCony","PercenterCony","","LINE","","","","","","","MechanicTurretTanuki","","","","","79","","","SUPER_RARE","TID_FANGIRL_CONY_SKIN","TID_FANGIRL_CONY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","colette_cony_tex.ktx","colette_cony_tex.ktx","colette_cony_tex.ktx","colette_cony_tex.ktx","","","-150","","","","","",""
"RopeDudeFenrirRed","RopeDudeFenrirRed","","BRAWLPASS","","","7","7","","","","","","","5000","149","","","EPIC","TID_ELDR_FENRIR_BUZZ_SKIN","TID_ELDR_FENRIR_BUZZ_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","buzz_fenrir_tex_chroma_01_tex.ktx","buzz_fenrir_tex_chroma_01_tex.ktx","buzz_fenrir_tex_chroma_01_tex.ktx","buzz_fenrir_tex_chroma_01_tex.ktx","","","100","200","","","RopeDudeFenrir","",""
"","","","NORSEGODS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DuelistOdin","DuelistOdin","","NORSEGODS","","","","","","","","","","","5000","149","","","EPIC","TID_ODIN_CORDELIUS_SKIN","TID_ODIN_CORDELIUS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","cordelius_odin_tex.ktx","cordelius_odin_tex.ktx","cordelius_odin_tex.ktx","cordelius_odin_tex.ktx","","","-50","-50","","","","",""
