"Name","Version","VersionCN","FileName","ExportName","Character","Skin","GiveOnSkinUnlock","Rarity","EffectColorR","EffectColorG","EffectColorB","FlipSprayForEnemies","LockedForChronos","SprayBundles","IsDefaultBattleSpray","Texture","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","UseShineVFX","ExtraCatalogCampaign","HideFromCatalogMainCategory","DisableFromCatalogIfNotOwned","BrawlerTrophyRewards","OdditiesShopAvailability"
"spray_bp_starrforce","","","sc/sprays_1.sc","spray_bp_starrforce","","","","COLLECTORS","255","223","64","TRUE","","","","spray_bp_starrforce.png","1000","29","TRUE","","","","TRUE","STARRFORCE","","","","AVAILABLE"
"spray_ranked_starrforce","","","sc/sprays_1.sc","spray_ranked_starrforce","","","","COLLECTORS","106","255","50","TRUE","","","","spray_ranked_starrforce.png","","","TRUE","","","","TRUE","STARRFORCE","","","","NEVER"
"spray_xmas_1","","","sc/sprays_1.sc","spray_xmas_1","","","","COLLECTORS","66","240","255","TRUE","","","","spray_xmas_1.png","","","TRUE","","","","","BRAWLIDAYS","","","","NEVER"
"spray_meeple","","","sc/sprays_1.sc","spray_meeple","Meeple","","","COMMON","255","1","255","TRUE","","","","spray_meeple.png","","","TRUE","","","","","","","","TrophyRewardsMeeple","NEVER"
"spray_ollie","","","sc/sprays_1.sc","spray_ollie","Skater","","","COMMON","140","79","255","TRUE","","","","spray_ollie.png","","","TRUE","","","","","","","","TrophyRewardsSkater","NEVER"
"spray_overcharge_ash","","","sc/sprays_1.sc","spray_overcharge_ash","Knight","KnightDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_ash.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_berry","","","sc/sprays_1.sc","spray_overcharge_berry","Painter","PainterDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_berry.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_eve","","","sc/sprays_1.sc","spray_overcharge_eve","Flea","FleaDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_eve.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_gray","","","sc/sprays_1.sc","spray_overcharge_gray","DoorMan","DoorManDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_gray.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_janet","","","sc/sprays_1.sc","spray_overcharge_janet","JetpackGirl","JetpackGirlDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_janet.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_melodie","","","sc/sprays_1.sc","spray_overcharge_melodie","AxeJuggler","AxeJugglerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_melodie.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_penny_toy","","","sc/sprays_1.sc","spray_penny_toy","ArtilleryDude","ArtilleryGalToy","TRUE","COMMON","255","21","87","TRUE","","","","spray_penny_toy.png","","","TRUE","","","","","TOYS","","","","NEVER"
"spray_bsc24","","","sc/sprays_1.sc","spray_bsc24","","","","COLLECTORS","255","188","33","TRUE","","","","spray_bsc24.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_zerof","","","sc/sprays_1.sc","spray_zerof","","","","COLLECTORS","255","156","49","TRUE","","","","spray_zerof.png","1000","29","TRUE","","","","","MISC","","","","AVAILABLE"
"spray_super2","","","sc/sprays_1.sc","spray_super2","","","","COLLECTORS","5","91","255","TRUE","","","","spray_super2.png","","","TRUE","","","","","SUPERHEROES","","","",""
"spray_super1","","","sc/sprays_1.sc","spray_super1","","","","COLLECTORS","255","232","17","TRUE","","","","spray_super1.png","1000","29","TRUE","","","","","SUPERHEROES","","","","AVAILABLE"
"spray_bp_super","","","sc/sprays_1.sc","spray_bp_super","","","","COLLECTORS","255","0","0","TRUE","","","","spray_bp_super.png","1000","29","TRUE","","","","","SUPERHEROES","","","","AVAILABLE"
"spray_bp_darksands","","","sc/sprays_1.sc","spray_bp_darksands","","","","COLLECTORS","255","232","17","TRUE","","","","spray_bp_darksands.png","1000","29","TRUE","","","","","DARKSANDS","","","","AVAILABLE"
"spray_ranked1_1","","","sc/sprays_1.sc","spray_ranked1_1","","","","COLLECTORS","255","0","0","TRUE","","","","spray_ranked1_1.png","","","TRUE","","","","","RANKED","","","","NEVER"
"spray_ranked1_2","","","sc/sprays_1.sc","spray_ranked1_2","","","","COLLECTORS","5","91","255","TRUE","","","","spray_ranked1_2.png","","","TRUE","","","","","RANKED","","","","NEVER"
"spray_uno1","","","sc/sprays_1.sc","spray_uno1","","","","COLLECTORS","255","0","0","TRUE","","","","spray_uno1.png","","","TRUE","","","","","UNO","","","","NEVER"
"spray_uno2","","","sc/sprays_1.sc","spray_uno2","","","","COLLECTORS","73","230","0","TRUE","","","","spray_uno2.png","","","TRUE","","","","","UNO","","","","NEVER"
"spray_uno3","","","sc/sprays_1.sc","spray_uno3","","","","COLLECTORS","255","0","0","TRUE","","","","spray_uno3.png","","","TRUE","","","","","UNO","","","","NEVER"
"spray_colt_ranked","","","sc/sprays_1.sc","spray_colt_ranked","Gunslinger","GunSlinger2025RankedProgrsesionSkinLevel2","TRUE","COMMON","248","0","255","TRUE","","","","spray_colt_ranked.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_mandy_carneval","","","sc/sprays_1.sc","spray_mandy_carneval","Beamer","BeamerCarnival","TRUE","COMMON","213","31","255","TRUE","","","","spray_mandy_carneval.png","","","TRUE","","","","","CARNAVAL","","","","NEVER"
"spray_propass_touchgrass","","","sc/sprays_1.sc","spray_propass_touchgrass","","","","COLLECTORS","112","255","29","TRUE","","","","spray_propass_touchgrass.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_gas","","","sc/sprays_1.sc","spray_propass_gas","","","","COLLECTORS","112","255","29","TRUE","","","","spray_propass_gas.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_overcharge_bea","","","sc/sprays_1.sc","spray_overcharge_bea","BeeSniper","BeeSniperDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_bea.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_bo","","","sc/sprays_1.sc","spray_overcharge_bo","BowDude","BowDudeDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_bo.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_mrp","","","sc/sprays_1.sc","spray_overcharge_mrp","SpawnerDude","SpawnerDudeDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_mrp.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_meg","","","sc/sprays_1.sc","spray_overcharge_meg","MechaDude","MechaDudeDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_meg.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_lola","","","sc/sprays_1.sc","spray_overcharge_lola","Duplicator","DuplicatorDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_lola.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_hank","","","sc/sprays_1.sc","spray_overcharge_hank","FishTank","FishTankDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_hank.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_grom","","","sc/sprays_1.sc","spray_overcharge_grom","CrossBomber","CrossBomberDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_grom.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_chester","","","sc/sprays_1.sc","spray_overcharge_chester","Jester","JesterDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_chester.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_mandy","","","sc/sprays_1.sc","spray_overcharge_mandy","Beamer","BeamerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_mandy.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_sam","","","sc/sprays_1.sc","spray_overcharge_sam","WeaponThrower","WeaponThrowerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_sam.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_carl","","","sc/sprays_1.sc","spray_overcharge_carl","Whirlwind","WhirlwindDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_carl.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_buster","","","sc/sprays_1.sc","spray_overcharge_buster","ShieldTank","ShieldTankDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_buster.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_finx","","","sc/sprays_1.sc","spray_finx","Chronomancer","","","COMMON","185","0","224","TRUE","","","","spray_finx.png","","","TRUE","","","","","","","","TrophyRewardsChronomancer","NEVER"
"spray_pamegg","","","sc/sprays_1.sc","spray_pamegg","MinigunDude","MinigunDudeAprilFools","TRUE","COMMON","255","11","111","TRUE","","","","spray_pamegg.png","","","TRUE","","","","","APRILFOOLS","","","","NEVER"
"spray_gromlordofgod","","","sc/sprays_1.sc","spray_gromlordofgod","CrossBomber","CrossBomberSupercellMake","TRUE","COMMON","62","113","255","TRUE","","","","spray_gromlordofgod.png","","","TRUE","","","","","SUPERHEROES","","","","NEVER"
"spray_ricoegg","","","sc/sprays_1.sc","spray_ricoegg","TrickshotDude","TrickshotDudeAprilFools","TRUE","COMMON","255","185","29","TRUE","","","","spray_ricoegg.png","","","TRUE","","","","","APRILFOOLS","","","","NEVER"
"spray_lumi","","","sc/sprays_1.sc","spray_lumi","Morningstar","","","COMMON","125","244","162","TRUE","","","","spray_lumi.png","","","TRUE","","","","","","","","TrophyRewardsMorningstar","NEVER"
"spray_team_graffiti_fut","","","sc/sprays_1.sc","spray_team_graffiti_fut","","","","COMMON","255","0","48","TRUE","","","","spray_team_graffiti_fut.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_graffiti_geng","","","sc/sprays_1.sc","spray_team_graffiti_geng","","","","COMMON","170","138","0","TRUE","","","","spray_team_graffiti_geng.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_graffiti_heretics","","","sc/sprays_1.sc","spray_team_graffiti_heretics","","","","COMMON","193","175","113","TRUE","","","","spray_team_graffiti_heretics.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_graffiti_loud","","","sc/sprays_1.sc","spray_team_graffiti_loud","","","","COMMON","208","217","191","TRUE","","","","spray_team_graffiti_loud.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_graffiti_navi","","","sc/sprays_1.sc","spray_team_graffiti_navi","","","","COMMON","255","238","0","TRUE","","","","spray_team_graffiti_navi.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_graffiti_sk","","","sc/sprays_1.sc","spray_team_graffiti_sk","","","","COMMON","106","0","223","TRUE","","","","spray_team_graffiti_sk.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_graffiti_ssg","","","sc/sprays_1.sc","spray_team_graffiti_ssg","","","","COMMON","244","178","35","TRUE","","","","spray_team_graffiti_ssg.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_graffiti_totem","","","sc/sprays_1.sc","spray_team_graffiti_totem","","","","COMMON","0","177","64","TRUE","","","","spray_team_graffiti_totem.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_graffiti_tribe","","","sc/sprays_1.sc","spray_team_graffiti_tribe","","","","COMMON","234","0","41","TRUE","","","","spray_team_graffiti_tribe.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_graffiti_zeta","","","sc/sprays_1.sc","spray_team_graffiti_zeta","","","","COMMON","206","255","0","TRUE","","","","spray_team_graffiti_zeta.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_dynamike_moldy","","","sc/sprays_1.sc","spray_dynamike_moldy","TntDude","TntDudeToxic","TRUE","COMMON","218","255","0","TRUE","","","","spray_dynamike_moldy.png","","","TRUE","","","","","","","","","NEVER"
"spray_feudaljapan_lily","","","sc/sprays_1.sc","spray_feudaljapan_lily","","","","COMMON","255","184","248","TRUE","","","","spray_feudaljapan_lily.png","750","19","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_bp_feudaljapan","","","sc/sprays_1.sc","spray_bp_feudaljapan","","","","COLLECTORS","19","252","0","TRUE","","","","spray_bp_feudaljapan.png","1000","29","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_bp_kaiju","","","sc/sprays_1.sc","spray_bp_kaiju","","","","COLLECTORS","80","44","255","TRUE","","","","spray_bp_kaiju.png","1000","29","TRUE","","","","","KAIJU","","","","AVAILABLE"
"spray_feudaljapan_katana","","","sc/sprays_1.sc","spray_feudaljapan_katana","","","","COMMON","255","0","0","TRUE","","","","spray_feudaljapan_katana.png","750","19","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_feudaljapan_mask","","","sc/sprays_1.sc","spray_feudaljapan_mask","","","","COMMON","165","87","255","TRUE","","","","spray_feudaljapan_mask.png","","","TRUE","","","","","FEUDALJAPAN","","","","NEVER"
"spray_feudaljapan_stinky","","","sc/sprays_1.sc","spray_feudaljapan_stinky","","","","COMMON","152","255","62","TRUE","","","","spray_feudaljapan_stinky.png","750","19","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_feudaljapan_weapon","","","sc/sprays_1.sc","spray_feudaljapan_weapon","","","","COMMON","139","55","255","TRUE","","","","spray_feudaljapan_weapon.png","750","19","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_finx_mecha","","","sc/sprays_1.sc","spray_finx_mecha","Chronomancer","ChronomancerKaiju","TRUE","COMMON","108","34","255","TRUE","","","","spray_finx_mecha.png","","","TRUE","","","","","","","","","NEVER"
"spray_comedian_mic","","","sc/sprays_1.sc","spray_comedian_mic","","","","COMMON","184","74","255","TRUE","","","","spray_comedian_mic.png","750","19","TRUE","","","","","MISC","","","","AVAILABLE"
"spray_feudaljapan_frame","","","sc/sprays_1.sc","spray_feudaljapan_frame","","","","COMMON","255","6","6","TRUE","","","","spray_feudaljapan_frame.png","750","19","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_feudaljapan_sushi","","","sc/sprays_1.sc","spray_feudaljapan_sushi","","","","COMMON","24","124","24","TRUE","","","","spray_feudaljapan_sushi.png","750","19","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_icecreamcactus","","","sc/sprays_1.sc","spray_icecreamcactus","","","","COMMON","165","232","0","TRUE","","","","spray_icecreamcactus.png","750","19","TRUE","","","","","MEAL","","","","AVAILABLE"
"spray_overcharge_willow","","","sc/sprays_1.sc","spray_overcharge_willow","Puppeteer","PuppeteerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_willow.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_gus","","","sc/sprays_1.sc","spray_overcharge_gus","SoulCollector","SoulCollectorDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_gus.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_kaiju_win","","","sc/sprays_1.sc","spray_kaiju_win","","","","COMMON","80","44","255","TRUE","","","","spray_kaiju_win.png","750","19","TRUE","","","","","KAIJU","","","","AVAILABLE"
"spray_feudaljapan_wasabee","","","sc/sprays_1.sc","spray_feudaljapan_wasabee","","","","COMMON","168","255","0","TRUE","","","","spray_feudaljapan_wasabee.png","750","19","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_feudaljapan_eye","","","sc/sprays_1.sc","spray_feudaljapan_eye","","","","COMMON","255","69","171","TRUE","","","","spray_feudaljapan_eye.png","750","19","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_kenji_feudaljapan","","","sc/sprays_1.sc","spray_kenji_feudaljapan","Samurai","SamuraiJapan","","COMMON","255","29","51","TRUE","","","","spray_kenji_feudaljapan.png","","","TRUE","","","","","FEUDALJAPAN","","","","NEVER"
"spray_kaze_assassin","","","sc/sprays_1.sc","spray_kaze_assassin","","","","COMMON","22","117","3","TRUE","","","","spray_kaze_assassin.png","750","19","TRUE","","","","","FEUDALJAPAN","","","","AVAILABLE"
"spray_kaze_geisha","","","sc/sprays_1.sc","spray_kaze_geisha","Geisha","","","COMMON","255","34","61","TRUE","","","","spray_kaze_geisha.png","","","TRUE","","","","","","","","TrophyRewardsGeisha","NEVER"
"spray_jae","","","sc/sprays_1.sc","spray_jae","Alternator","","","COMMON","0","216","255","TRUE","","","","spray_jae.png","","","TRUE","","","","","","","","TrophyRewardsAlternator","NEVER"
"spray_overcharge_kaze","","","sc/sprays_1.sc","spray_overcharge_kaze","Geisha","GeishaDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_kaze.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_kenji","","","sc/sprays_1.sc","spray_overcharge_kenji","Samurai","SamuraiDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_kenji.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_amber","","","sc/sprays_1.sc","spray_overcharge_amber","FireDude","FireDudeDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_amber.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_clancy","","","sc/sprays_1.sc","spray_overcharge_clancy","Crab","CrabDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_clancy.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_griff","","","sc/sprays_1.sc","spray_overcharge_griff","AssaultShotgun","AssaultShotgunDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_griff.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_lily","","","sc/sprays_1.sc","spray_overcharge_lily","Ambusher","AmbusherDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_lily.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_bonnie","","","sc/sprays_1.sc","spray_overcharge_bonnie","CannonGirl","CannonGirlDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_bonnie.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_shade","","","sc/sprays_1.sc","spray_overcharge_shade","Ghost","GhostDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_shade.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_moe","","","sc/sprays_1.sc","spray_overcharge_moe","Digger","DiggerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_moe.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_draco","","","sc/sprays_1.sc","spray_overcharge_draco","DragonRider","DragonRiderDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_draco.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_chuck","","","sc/sprays_1.sc","spray_overcharge_chuck","Conductor","ConductorDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_chuck.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_bp_greekmortis","","","sc/sprays_1.sc","spray_bp_greekmortis","","","","COLLECTORS","255","194","0","TRUE","","","","spray_bp_greekmortis.png","1000","29","TRUE","","","","","DARKGREEK","","","","AVAILABLE"
"spray_bp_fantasybo","","","sc/sprays_1.sc","spray_bp_fantasybo","","","","COLLECTORS","255","194","0","TRUE","","","","spray_bp_fantasybo.png","1000","29","TRUE","","","","","FANTASY","","","","AVAILABLE"
"spray_darkgreek_sheep","","","sc/sprays_1.sc","spray_darkgreek_sheep","","","","COMMON","255","255","255","TRUE","","","","spray_darkgreek_sheep.png","750","19","TRUE","","","","","DARKGREEK","","","","AVAILABLE"
"spray_fantasy_torch","","","sc/sprays_1.sc","spray_fantasy_torch","","","","COMMON","195","51","255","TRUE","","","","spray_fantasy_torch.png","","","TRUE","","","","","FANTASY","","","",""
"spray_comic","","","sc/sprays_1.sc","spray_comic","","","","COMMON","0","104","255","TRUE","","","","spray_comic.png","","","TRUE","","","","","MISC","","","","NEVER"
"spray_rosesad","","","sc/sprays_1.sc","spray_rosesad","","","","COMMON","255","0","0","TRUE","","","","spray_rosesad.png","","","TRUE","","","","","MISC","","","","NEVER"
"spray_fantasy_greenfire","","","sc/sprays_1.sc","spray_fantasy_greenfire","","","","COMMON","34","196","0","TRUE","","","","spray_fantasy_greenfire.png","","","TRUE","","","","","FANTASY","","","","NEVER"
"spray_comic_gold","","","sc/sprays_1.sc","spray_comic_gold","","","","COMMON","255","212","0","TRUE","","","","spray_comic_gold.png","","","TRUE","","","","TRUE","MISC","","","","NEVER"
"spray_alli","","","sc/sprays_1.sc","spray_alli","Stalker","","","COMMON","255","62","255","TRUE","","","","spray_alli.png","","","TRUE","","","","","","","","TrophyRewardsStalker","NEVER"
"spray_trunk","","","sc/sprays_1.sc","spray_trunk","Domain","","","COMMON","255","62","255","TRUE","","","","spray_trunk.png","","","TRUE","","","","","","","","TrophyRewardsDomain","NEVER"
"spray_belle_fantasy","","","sc/sprays_1.sc","spray_belle_fantasy","ElectroSniper","ElectroSniperFantasy","TRUE","COLLECTORS","0","249","255","TRUE","","","","spray_belle_fantasy.png","","","TRUE","","","","","FANTASY","","","","NEVER"
"spray_bull_demon","","","sc/sprays_1.sc","spray_bull_demon","BullDude","BullDudeDemon","TRUE","COLLECTORS","0","249","255","TRUE","","","","spray_bull_demon.png","","","TRUE","","","","","ANGELDEMONS","","","","NEVER"
"spray_jacky_fantasy","","","sc/sprays_1.sc","spray_jacky_fantasy","Driller","DrillerFantasy","TRUE","COLLECTORS","255","151","161","TRUE","","","","spray_jacky_fantasy.png","","","TRUE","","","","","FANTASY","","","","NEVER"
"spray_lily_fantasy","","","sc/sprays_1.sc","spray_lily_fantasy","Ambusher","AmbusherFantasy","TRUE","COLLECTORS","255","94","0","TRUE","","","","spray_lily_fantasy.png","","","TRUE","","","","","FANTASY","","","","NEVER"
"spray_propass_dynamike","","","sc/sprays_1.sc","spray_propass_dynamike","TntDude","TntGuyProgressionSkinLevel2","TRUE","COLLECTORS","255","119","255","TRUE","","","","spray_propass_dynamike.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_sandy_darkgreek","","","sc/sprays_1.sc","spray_sandy_darkgreek","Sandstorm","SandstormGreekGod","TRUE","COLLECTORS","56","255","0","TRUE","","","","spray_sandy_darkgreek.png","","","TRUE","","","","","DARKGREEK","","","","NEVER"
"spray_propass_62_1","","","sc/sprays_1.sc","spray_propass_62_1","","","","COLLECTORS","195","245","39","TRUE","","","","spray_propass_62_1.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_62_2","","","sc/sprays_1.sc","spray_propass_62_2","","","","COLLECTORS","195","245","39","TRUE","","","","spray_propass_62_2.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_62_3","","","sc/sprays_1.sc","spray_propass_62_3","","","","COLLECTORS","198","229","242","TRUE","","","","spray_propass_62_3.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_angeldemon_pet","","","sc/sprays_1.sc","spray_angeldemon_pet","","","","COMMON","229","0","93","TRUE","","","","spray_angeldemon_pet.png","750","19","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"spray_fantasy_sword","","","sc/sprays_1.sc","spray_fantasy_sword","","","","COMMON","255","170","0","TRUE","","","","spray_fantasy_sword.png","","","TRUE","","","","","FANTASY","","","",""
"spray_angel_door","","","sc/sprays_1.sc","spray_angel_door","","","","COLLECTORS","108","220","255","TRUE","","","","spray_angel_door.png","","","TRUE","","","","TRUE","ANGELDEMONS","","","","NEVER"
"spray_angel_helmet","","","sc/sprays_1.sc","spray_angel_helmet","","","","COMMON","255","255","46","TRUE","","","","spray_angel_helmet.png","750","19","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"spray_angel_wing","","","sc/sprays_1.sc","spray_angel_wing","","","","COMMON","108","220","255","TRUE","","","","spray_angel_wing.png","750","19","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"spray_angeldemon_fanfare","","","sc/sprays_1.sc","spray_angeldemon_fanfare","","","","COMMON","108","220","255","TRUE","","","","spray_angeldemon_fanfare.png","750","19","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"spray_demon_door","","","sc/sprays_1.sc","spray_demon_door","","","","COLLECTORS","255","36","55","TRUE","","","","spray_demon_door.png","","","TRUE","","","","TRUE","ANGELDEMONS","","","","NEVER"
"spray_demon_helmet","","","sc/sprays_1.sc","spray_demon_helmet","","","","COMMON","255","60","25","TRUE","","","","spray_demon_helmet.png","750","19","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"spray_demon_wing","","","sc/sprays_1.sc","spray_demon_wing","","","","COMMON","255","36","55","TRUE","","","","spray_demon_wing.png","750","19","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"spray_overcharge_doug","","","sc/sprays_1.sc","spray_overcharge_doug","Reviver","ReviverDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_doug.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_kit","","","sc/sprays_1.sc","spray_overcharge_kit","Attacher","AttacherDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_kit.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_lumi","","","sc/sprays_1.sc","spray_overcharge_lumi","Morningstar","MorningstarDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_lumi.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_rt","","","sc/sprays_1.sc","spray_overcharge_rt","Splitter","SplitterDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_rt.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_brawloween_candy","","","sc/sprays_1.sc","spray_brawloween_candy","","","","COLLECTORS","255","107","0","TRUE","","","","spray_brawloween_candy.png","","","TRUE","","","","TRUE","BRAWLOWEEN","","","","NEVER"
"spray_rt_brawloween","","","sc/sprays_1.sc","spray_rt_brawloween","Splitter","SplitterBrawloween","TRUE","COLLECTORS","0","173","173","TRUE","","","","spray_rt_brawloween.png","","","TRUE","","","","TRUE","BRAWLOWEEN","","","","NEVER"
"spray_rico_brawloween","","","sc/sprays_1.sc","spray_rico_brawloween","TrickshotDude","TrickshotBrawloween","TRUE","COLLECTORS","69","255","0","TRUE","","","","spray_rico_brawloween.png","","","TRUE","","","","TRUE","BRAWLOWEEN","","","","NEVER"
"spray_tick_brawloween","","","sc/sprays_1.sc","spray_tick_brawloween","ClusterBombDude","ClusterBombBrawloween","TRUE","COLLECTORS","173","124","255","TRUE","","","","spray_tick_brawloween.png","","","TRUE","","","","TRUE","BRAWLOWEEN","","","","NEVER"
"spray_hank_street","","","sc/sprays_1.sc","spray_hank_street","FishTank","FishTankSurfer","TRUE","COLLECTORS","242","84","255","TRUE","","","","spray_hank_street.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_poco_hc_street","","","sc/sprays_1.sc","spray_poco_hc_street","DeadMariachi","PocoSurferOvercharge","TRUE","COLLECTORS","255","151","0","TRUE","","","","spray_poco_hc_street.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_poco_street","","","sc/sprays_1.sc","spray_poco_street","","","","COMMON","72","29","176","TRUE","","","","spray_poco_street.png","","","TRUE","","","","","STREET","","","","NEVER"
"spray_carreta_1","","","sc/sprays_1.sc","spray_carreta_1","","","","COMMON","255","202","0","TRUE","","","","spray_carreta_1.png","750","19","TRUE","","","","","CARRETA","","","","AVAILABLE"
