Name,FileName,StartFrame,EndFrame,FaceFreezeFrame,Speed,TransitionInMs,TransitionOutMs,AutoFadeMs,Looping,Priority
AssaultShotgunArcadeWinloop,griff_arcade_win.glb,71,97,-1,,,,,TRUE,
AssaultShotgunArcadeLose,griff_arcade_lose.glb,,138,-1,,50,,,,
AssaultShotgunArcadeLoseloop,griff_arcade_lose.glb,64,138,-1,,,,,TRUE,
AssaultShotgunArcadePortrait,griff_arcade_portrait.glb,,-1,-1,,,,,,
DoorManDefaultIdle,gray_idle.glb,,-1,,,100,100,,TRUE,
DoorManDefaultWalk,gray_walk.glb,,-1,,125,100,100,,TRUE,1
DoorManDefaultPrimary,gray_attack.glb,,-1,,,100,200,100,,spine_lower_s#3
DoorManDefaultSecondary,gray_super.glb,,-1,,,200,200,100,,spine_lower_s#3
DoorManDefaultRecoil,gray_attack.glb,1,10,,,100,100,200,,spine_lower_s#4
DoorManDefaultRecoil2,gray_super.glb,1,10,,,100,100,200,,spine_lower_s#4
DoorManDefaultReload,gray_idle.glb,1,3,,,800,800,800,,spine_lower_s#4
DoorManDefaultPushback,gray_walk.glb,,-1,,,100,100,100,,5
DoorManDefaultWin,gray_win.glb,,206,,,,,,,
DoorManDefaultWinloop,gray_win.glb,206,238,,,,,,TRUE,
DoorManDefaultLose,gray_lose.glb,1,196,,,,,200,,
DoorManDefaultLoseloop,gray_lose.glb,196,196,,,,,200,TRUE,
DoorManDefaultProfile,gray_portrait.glb,30,31,,,,,,,
FleaBikerIdle,eve_biker_idle.glb,1,-1,-1,,400,400,,TRUE,
FleaBikerWalk,eve_biker_walk.glb,,-1,-1,,400,400,,TRUE,1
FleaBikerAttack,eve_biker_attack.glb,,31,-1,,,,,,3
FleaBikerSuper,eve_biker_super.glb,,-1,-1,,,,,TRUE,3
FleaBikerAttackRecoil,eve_biker_attack.glb,5,-1,-1,,,100,300,,4
FleaBikerSuperRecoil,eve_biker_super.glb,,-1,-1,,,100,100,,4
FleaBikerPushback,eve_biker_pushback.glb,,25,-1,,,400,500,,5
FleaBikerHappy,eve_biker_win.glb,,141,-1,,,,,,
FleaBikerHappyLoop,eve_biker_win.glb,141,174,-1,,,,,TRUE,
FleaBikerSad,eve_biker_lose.glb,,109,-1,,,,,,
FleaBikerSadLoop,eve_biker_lose.glb,109,109,-1,,,,,TRUE,
FleaBikerSadEnter,eve_biker_lose.glb,,,-1,,,,,,
FleaBikerProfile,eve_biker_portrait_cam.glb,101,-1,-1,,,,,,
SoulCollectorworldfinalsIdle,gus_world_finals_idle.glb,,-1,-1,,200,200,200,TRUE,
SoulCollectorworldfinalsWalk,gus_world_finals_walk.glb,1,28,-1,,200,200,200,TRUE,1
SoulCollectorworldfinalsPrimary,gus_world_finals_attack.glb,,4,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
SoulCollectorworldfinalsPrimaryRecoil,gus_world_finals_attack.glb,,23,-1,,,100,250,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SoulCollectorworldfinalsPushback,gus_world_finals_pushback.glb,,15,-1,,20,250,250,,
SoulCollectorworldfinalsWin,gus_world_finals_win.glb,,200,-1,,,,,,
SoulCollectorworldfinalsWinloop,gus_world_finals_win.glb,118,158,-1,,,,,TRUE,
SoulCollectorworldfinalsLose,gus_world_finals_lose.glb,,148,-1,,,,,,
SoulCollectorworldfinalsLoseloop,gus_world_finals_lose.glb,117,150,-1,,,,,TRUE,
SoulCollectorworldfinalsPortrait,gus_worldfinals_pose.glb,,,-1,,,,,,
WeaponThrowerValentinesIdle,bronson_idle.glb,1,73,,,100,100,,TRUE,
WeaponThrowerValentinesWalk,bronson_walk.glb,1,29,,,100,100,,TRUE,1
WeaponThrowerValentinesAttack,bronson_attack.glb,12,25,,,,,10,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
WeaponThrowerValentinesAttackRecoil,bronson_attack.glb,22,30,,,10,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
WeaponThrowerValentinesAttackRecoil2,bronson_attack.glb,30,35,,,1,100,100,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
WeaponThrowerValentinesUltRecoil,bronson_super.glb,10,50,,,1,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
WeaponThrowerValentinesUltRecoil2,bronson_small_super.glb,,-1,,,1,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
WeaponThrowerValentinesWin,bronson_valentines_win.glb,1,86,,,100,200,500,,
WeaponThrowerValentinesWinloop,bronson_valentines_win.glb,86,159,,,500,100,300,TRUE,
WeaponThrowerValentinesLose,bronson_lose.glb,,108,,,100,100,200,,
WeaponThrowerValentinesLoseloop,bronson_lose.glb,71,108,,,1,100,200,TRUE,
WeaponThrowerValentinesProfile,bronson_teddy_portrait.glb,1,1,,,,,,TRUE,
EveBabyBikerIdle,eve_baby_biker_idle.glb,,13,-1,,100,100,,TRUE,
EveBabyBikerWalk,eve_baby_biker_walk.glb,,14,-1,,100,100,,TRUE,
EveBabyBikerAttack,eve_baby_biker_attack.glb,,13,-1,,100,100,,TRUE,
EveEggBikerIdle,eve_egg_biker_idle.glb,,-1,-1,,100,100,,TRUE,
BeamerDefaultIdle_transform,mandy_idle_transform.glb,1,21,,,200,250,,TRUE,
BeamerLavaQueenIdle_transform,mandy_idle_transform.glb,1,21,,,200,250,,TRUE,
BeamerDefaultEnv,mandy_env.glb,1,854,,,,,,TRUE,
JesterDefaultEnv,chester_env.glb,1,300,,,,,,TRUE,
ShotgunGirloldschoolIdle,shelly_xmas_idle.glb,,-1,,,100,100,,TRUE,
ShotgunGirloldschoolWalk,shelly_xmas_walk.glb,1,30,,,100,100,,TRUE,1
ShotgunGirloldschoolPrimary,shelly_xmas_attack.glb,1,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ShotgunGirloldschoolSecondary,shelly_xmas_attack.glb,1,5,,,,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ShotgunGirloldschoolRecoil,shelly_xmas_attack.glb,6,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ShotgunGirloldschoolReload,shelly_xmas_idle.glb,1,-1,,,,,100,,hips_s#0+L_upperLeg_s#0+R_upperLeg_s#0+R_clavicle_s#4+R_shoulder_s#4+R_elbow_s#4+R_forearm_twist_s#4+R_wrist_s#4+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4
ShotgunGirloldschoolPushback,shelly_pushback.scw,,-1,,,100,100,100,,5
ShotgunGirloldschoolWin,shelly_xmas_win.glb,1,59,,,,,,,5
ShotgunGirloldschoolWinloop,shelly_xmas_win.glb,60,102,,,,,,TRUE,1
ShotgunGirloldschoolLose,shelly_lose.scw,1,50,,,,,,,5
ShotgunGirloldschoolLoseloop,shelly_lose.scw,50,130,,,,,,TRUE,1
ShotgunGirloldschoolProfile,shelly_win.scw,80,80,,,,,,TRUE,
ShotgunGirloldschoolIntro,shelly_intro_pose.scw,,,,,,,,,
DoorManRunawayIdle,gray_idle.glb,,-1,,,100,100,,TRUE,
DoorManRunawayWalk,gray_walk.glb,,-1,,125,100,100,,TRUE,1
DoorManRunawayPrimary,gray_attack.glb,,-1,,,100,200,100,,spine_lower_s#3
DoorManRunawaySecondary,gray_super.glb,,-1,,,200,200,100,,spine_lower_s#3
DoorManRunawayRecoil,gray_attack.glb,1,10,,,100,100,200,,spine_lower_s#4
DoorManRunawayRecoil2,gray_super.glb,1,10,,,100,100,200,,spine_lower_s#4
DoorManRunawayReload,gray_idle.glb,1,3,,,800,800,800,,spine_lower_s#4
DoorManRunawayPushback,gray_walk.glb,,-1,,,100,100,100,,5
DoorManRunawayWin,gray_runaway_win.glb,,206,,,,,,,
DoorManRunawayWinloop,gray_runaway_win.glb,206,238,,,,,,TRUE,
DoorManRunawayLose,gray_lose.glb,1,196,,,,,200,,
DoorManRunawayLoseloop,gray_lose.glb,196,196,,,,,200,TRUE,
DoorManRunawayProfile,gray_portrait.glb,30,31,,,,,,,
SilencerOniIdle,otis_oni_idle.glb,1,60,,,100,100,,TRUE,
SilencerOniWalk,otis_oni_walk.glb,1,29,,115,100,100,,TRUE,1
SilencerOniAttack,otis_oni_attack.glb,8,15,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
SilencerOniSecondary,otis_oni_super.glb,,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
SilencerOniRecoil,otis_oni_attack.glb,12,23,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SilencerOniSecondaryRecoil,otis_oni_super.glb,6,40,,,,,175,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SilencerOniWin,otis_oni_win.glb,,179,,,,,,,5
SilencerOniWinloop,otis_oni_win.glb,137,179,,,,,,TRUE,1
SilencerOniLose,otis_oni_lose.glb,,158,,,,,,,
SilencerOniLoseloop,otis_oni_lose.glb,122,182,,,,,,TRUE,
SilencerOniPortrait,otis_oni_portrait.glb,60,-1,,,,,,TRUE,
SilencerOniAddonStarfishIdle,starfish_addon_idle.glb,,-1,,,,,,TRUE,
SilencerOniAddonStarfishSpawn,starfishphara_addon_spawn.glb,1,-1,,,,,200,,5
ArtilleryDudeDarkBunnyIdle,penny_bunny_dark_redux_idle.glb,1,30,,,100,100,,TRUE,
ArtilleryDudeDarkBunnyWalk,penny_bunny_dark_redux_walk.glb,1,29,,,100,100,,TRUE,1
ArtilleryDudeDarkBunnyPrimary,penny_bunny_dark_redux_attack.glb,1,20,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryDudeDarkBunnyUltiAttack,penny_bunny_dark_redux_ulti.glb,,5,,,,,10,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryDudeDarkBunnyRecoil,penny_bunny_dark_redux_attack.glb,1,20,,,,,150,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryDudeDarkBunnyUltiRecoil,penny_bunny_redux_ulti.glb,5,22,,,,,250,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryDudeDarkBunnyReload,penny_bunny_dark_redux_idle.glb,,5,,,200,200,200,,
ArtilleryDudeDarkBunnyPushback,penny_bunny_dark_redux_idle.glb,,18,,,100,100,200,,5
ArtilleryDudeDarkBunnyWin,penny_bunny_dark_redux_win.glb,1,150,,,,,,,
ArtilleryDudeDarkBunnyWinloop,penny_bunny_dark_redux_win.glb,107,150,,,,,,TRUE,
ArtilleryDudeDarkBunnyLose,penny_bunny_dark_redux_lose.glb,1,105,,,,,,,
ArtilleryDudeDarkBunnyLoseloop,penny_bunny_dark_redux_lose.glb,90,105,,,,,,TRUE,
ArtilleryDudeDarkBunnyProfile,penny_bunny_redux_portrait.glb,,,,,,,,TRUE,
MechanicSummerIdle,jessie_beach_idle_geo.glb,,-1,,,100,100,,TRUE,
MechanicSummerWalk,jessie_beach_walk_geo.glb,,-1,,,100,100,,TRUE,1
MechanicSummerPrimary,jessie_beach_attack_geo.glb,,4,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MechanicSummerUltiAttack,jessie_beach_idle_geo.glb,,-1,,,200,200,10,TRUE,5
MechanicSummerRecoil,jessie_beach_attack_geo.glb,1,15,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MechanicSummerUltiRecoil,jessie_beach_idle_geo.glb,,-1,,,200,200,100,,5
MechanicSummerReload,jessie_beach_idle_geo.glb,,,,,200,200,200,,chest_s#2
MechanicSummerPushback,jessie_beach_pushback_geo.glb,,10,,,100,100,100,TRUE,5
MechanicSummerWin,jessie_beach_win_geo.glb,1,150,,,,,,,
MechanicSummerWinloop,jessie_beach_win_geo.glb,101,150,,,,,,TRUE,
MechanicSummerLose,jessie_beach_lose_geo.glb,1,99,,,,,,,
MechanicSummerLoseloop,jessie_beach_lose_geo.glb,98,135,,,,,,TRUE,
MechanicSummerProfile,jessie_beach_portrait.glb,,,,,,,,TRUE,
TurretSummertimeIdle,jessie_turret_idle.glb,,-1,-1,,50,50,,TRUE,
TurretSummertimeAttack,jessie_turret_attack.glb,,11,-1,,,,20,,
TurretSummertimeSpawn,jessie_turret_spawn.glb,,-1,-1,,,,50,,
DuplicatorKitsuneIdle,lolla_kitsune_idle.glb,,-1,-1,,100,100,,TRUE,
DuplicatorKitsuneWalk,lolla_kitsune_walk.glb,,-1,-1,,100,100,,TRUE,1
DuplicatorKitsuneAttack,lolla_kitsune_attack.glb,,4,-1,,50,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DuplicatorKitsuneSuper,lolla_kitsune_super.glb,,4,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DuplicatorKitsuneRecoil,lolla_kitsune_attack.glb,5,17,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DuplicatorKitsuneSuperRecoil,lolla_kitsune_super.glb,4,18,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DuplicatorKitsunePushback,lolla_kitsune_pushback.glb,,10,-1,,20,,100,,
DuplicatorKitsuneWin,lolla_kitsune_win.glb,,148,-1,,,,800,,
DuplicatorKitsuneWinloop,lolla_kitsune_win.glb,102,148,-1,,,,,TRUE,
DuplicatorKitsuneLose,lolla_kitsune_lose.glb,,188,-1,,,,,,
DuplicatorKitsuneLoseloop,lolla_kitsune_lose.glb,154,188,-1,,,,,TRUE,
DuplicatorKitsunePortrait,lolla_kitsune_portrait.glb,,,-1,,,,,,
DoorManDetectiveIdle,gray_investigator_idle.glb,,-1,,,100,100,,TRUE,
DoorManDetectiveWalk,gray_investigator_walk.glb,,-1,,125,100,100,,TRUE,1
DoorManDetectivePrimary,gray_investigator_attack.glb,,-1,,,100,200,100,,spine_lower_s#3
DoorManDetectiveSecondary,gray_investigator_super.glb,,-1,,,200,200,100,,spine_lower_s#3
DoorManDetectiveRecoil,gray_investigator_attack.glb,1,10,,,100,100,200,,spine_lower_s#4
DoorManDetectiveRecoil2,gray_investigator_super.glb,1,10,,,100,100,200,,spine_lower_s#4
DoorManDetectiveReload,gray_investigator_idle.glb,1,3,,,800,800,800,,spine_lower_s#4
DoorManDetectivePushback,gray_investigator_walk.glb,,-1,,,100,100,100,,5
DoorManDetectiveWin,gray_investigator_win.glb,,226,,,,,,,
DoorManDetectiveWinloop,gray_investigator_win.glb,176,226,,,,,,TRUE,
DoorManDetectiveLose,gray_investigator_lose.glb,1,169,,,,,200,,
DoorManDetectiveLoseloop,gray_investigator_lose.glb,169,204,,,,,200,TRUE,
DoorManDetectiveProfile,gray_investigator_portrait.glb,2,2,,,,,,,
ControllerEasterIdle,nani_easter_idle.glb,1,45,,,100,100,,TRUE,
ControllerEasterWalk,nani_easter_walk.glb,1,27,,,100,100,,TRUE,1
ControllerEasterAttack,nani_easter_attack.glb,,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ControllerEasterSecondary,nani_super.scw,,-1,,,100,100,,TRUE,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ControllerEasterRecoil,nani_easter_attack.glb,,23,,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ControllerEasterReload,nani_easter_idle.glb,,10,,,200,200,100,,
ControllerEasterPushback,nani_easter_pushback.glb,,-1,,,50,,100,,5
ControllerEasterWin,nani_easter_win.glb,,209,,,,,,,1
ControllerEasterWinloop,nani_easter_win.glb,168,209,,,,,,TRUE,1
ControllerEasterLose,nani_easter_lose.glb,,-1,,,,,,,1
ControllerEasterLoseloop,nani_easter_lose.glb,113,173,,,,,,TRUE,1
ControllerEasterPortrait,nani_easter_portrait.glb,,-1,,,,,,,
LuchadorButlerIdle,primo_butler_idle.glb,1,49,,,200,200,,TRUE,
LuchadorButlerWalk,primo_butler_walk.glb,1,27,,120,150,150,,TRUE,1
LuchadorButlerPrimary,primo_butler_attack.glb,,5,,,1,100,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorButlerSecondary,primo_butler_super.glb,,-1,,,100,100,,,5
LuchadorButlerRecoil,primo_butler_attack.glb,5,12,,,,,50,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorButlerRecoil2,primo_butler_attack.glb,16,24,,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorButlerPushback,primo_butler_idle.glb,,20,,,100,100,400,,5
LuchadorButlerWin,primo_butler_win.glb,1,211,,,,,,,5
LuchadorButlerWinloop,primo_butler_win.glb,149,211,,,,,,TRUE,1
LuchadorButlerLose,primo_butler_lose.glb,1,178,,,,,200,,5
LuchadorButlerLoseloop,primo_butler_lose.glb,178,178,,,,,,TRUE,1
LuchadorButlerProfile,primo_butler_portrait.glb,74,74,,,,,,TRUE,5
LuchadorButlerIntro,primo_intro_pose.scw,,,,,,,,,
HammerDudeknightIdle,frank_make_idle.glb,,-1,,,500,500,,TRUE,
HammerDudeknightWalk,frank_make_walk.glb,1,29,,120,300,300,,TRUE,5
HammerDudeknightPrimary,frank_make_attack_geo.glb,1,45,,,,,100,,5
HammerDudeknightSecondary,frank_make_super.glb,1,50,,,100,100,,TRUE,5
HammerDudeknightRecoil,frank_make_attack_geo.glb,22,35,,,,,200,,5
HammerDudeknightRecoil2,frank_make_super.glb,36,50,,,1,1,100,,5
HammerDudeknightReloading,frank_make_idle.glb,,6,,,,,50,,
HammerDudeknightPushback,frank_pushback.scw,,-1,,,120,120,400,,5
HammerDudeknightWin,frank_make_win.glb,1,118,,,,,,,5
HammerDudeknightWinloop,frank_make_win.glb,118,168,,,,,,TRUE,1
HammerDudeknightLose,frank_make_lose.glb,1,100,,,,,,,5
HammerDudeknightLoseloop,frank_make_lose.glb,100,119,,,,,,TRUE,1
HammerDudeknightProfile,frank_make_portrait.glb,44,44,,,,,,TRUE,
HammerDudeknightIntro,frank_intro_pose.scw,,,,,,,,,
BullDudeAlleycatIdle,bull_alleycat_idle.glb,,29,,,150,150,,TRUE,
BullDudeAlleycatWalk,bull_alleycat_walk.glb,,21,,,100,100,,TRUE,1
BullDudeAlleycatPrimary,bull_alleycat_attack.glb,,19,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BullDudeAlleycatSecondary,bull_alleycat_super.glb,,21,,150,66,66,133,TRUE,5
BullDudeAlleycatRecoil,bull_alleycat_attack.glb,4,20,,,50,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BullDudeAlleycatReload,bull_alleycat_idle.glb,1,10,,200,250,250,250,,ChestBone#2
BullDudeAlleycatPushback,bull_rock_pushback.scw,,-1,,,100,100,100,,5
BullDudeAlleycatWin,bull_alleycat_win.glb,,157,,,,,,,5
BullDudeAlleycatWinloop,bull_alleycat_win.glb,157,201,,,,,,TRUE,5
BullDudeAlleycatLose,bull_alleycat_lose.glb,,136,,,,,,,5
BullDudeAlleycatLoseloop,bull_alleycat_lose.glb,136,190,,,,,,TRUE,5
BullDudeAlleycatProfile,bull_alleycat_portrait.glb,,,,,,,,TRUE,5
TntDudeTenguIdle,dynamike_tengu_idle.glb,,-1,,,100,100,,TRUE,0
TntDudeTenguWalk,dynamike_tengu_walk.glb,1,29,,150,100,100,,TRUE,1
TntDudeTenguPrimary,dynamike_tengu_attack.glb,1,5,,,,,10,,hips_s#3
TntDudeTenguSecondary,dynamike_tengu_super.glb,1,5,,,,,10,TRUE,hips_s#3
TntDudeTenguRecoil,dynamike_tengu_attack.glb,5,20,,,,,100,,hips_s#4
TntDudeTenguUlti,dynamike_tengu_super.glb,5,20,,,,,100,,hips_s#4
TntDudeTenguReload,dynamike_tengu_walk.glb,1,5,,150,66,66,6,,spine_lower_s#0
TntDudeTenguPushback,dynamike_tengu_pushback.glb,,-1,,,100,100,100,,5
TntDudeTenguWin,dynamike_tengu_win.glb,1,118,,,,,,,
TntDudeTenguWinloop,dynamike_tengu_win.glb,118,160,,80,,,,TRUE,
TntDudeTenguLose,dynamike_tengu_lose.glb,,152,,,,,,,
TntDudeTenguLoseloop,dynamike_tengu_lose.glb,152,185,,,,,,TRUE,
TntDudeTenguProfile,dynamike_tengu_portrait.glb,20,20,,,,,,TRUE,
WhirlwindRamadanIdle,carl_ramadan_idle.glb,1,180,,,100,100,,TRUE,
WhirlwindRamadanWalk,carl_ramadan_walk.glb,1,20,,,100,100,,TRUE,1
WhirlwindRamadanAttack,carl_ramadan_attack.glb,1,35,,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
WhirlwindRamadanSecondary,carl_ramadan_super.glb,1,35,,,200,200,200,TRUE,5
WhirlwindRamadanAttackRecoil,carl_ramadan_attack.glb,1,35,,,100,200,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
WhirlwindRamadanSecondaryRecoil,carl_ramadan_super.glb,1,35,,,,,,TRUE,5
WhirlwindRamadanReload,carl_ramadan_attack.glb,17,25,,,100,100,100,,5
WhirlwindRamadanWin,carl_ramadan_win.glb,1,200,,,,,,,
WhirlwindRamadanWinloop,carl_ramadan_win.glb,171,200,,,,,,TRUE,
WhirlwindRamadanLose,carl_ramadan_lose.glb,1,192,,,,,,,
WhirlwindRamadanLoseloop,carl_ramadan_lose.glb,153,192,,,,,,TRUE,
WhirlwindRamadanProfile,carl_ramadan_portrait.glb,3,3,,,,,,TRUE,
ArtilleryGalElfIdle,penny_elf_redux_idle.glb,,-1,,,100,100,,TRUE,
ArtilleryGalElfWalk,penny_elf_redux_walk.glb,,19,,,100,100,,TRUE,1
ArtilleryGalElfPrimary,penny_elf_redux_attack.glb,1,4,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryGalElfUltiAttack,penny_elf_redux_attack.glb,,5,,,,,10,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryGalElfRecoil,penny_elf_redux_attack.glb,1,20,,,,,150,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryGalElfUltiRecoil,penny_elf_redux_attack.glb,5,22,,,,,250,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryGalElfReload,penny_elf_redux_idle.glb,,5,,,200,200,200,,
ArtilleryGalElfPushback,penny_elf_redux_idle.glb,,-1,,,100,100,200,,5
ArtilleryGalElfWin,penny_elf_redux_win.glb,1,146,,,,,,,
ArtilleryGalElfWinloop,penny_elf_redux_win.glb,147,201,,,,,,TRUE,
ArtilleryGalElfLose,penny_elf_redux_lose.glb,1,158,,,,,,,
ArtilleryGalElfLoseloop,penny_elf_redux_lose.glb,159,196,,,,,,TRUE,
ArtilleryGalElfProfile,penny_elf_portrait_redux.glb,1,1,,,,,,TRUE,
ArtilleryDudeSmugglerIdle,penny_smuggler_idle.glb,,-1,,,100,100,,TRUE,
ArtilleryDudeSmugglerArtilleryGalWalk,mari_walk.scw,,28,,150,100,100,,TRUE,1
ArtilleryDudeSmugglerArtilleryGalPrimary,mari_attack.scw,1,20,,,,,1,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryDudeSmugglerArtilleryGalUltiAttack,mari_attack.scw,1,5,,,,,10,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryDudeSmugglerArtilleryGalRecoil,mari_attack.scw,5,20,,,,,150,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryDudeSmugglerArtilleryGalUltiRecoil,mari_ult.scw,5,22,,,,,250,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArtilleryDudeSmugglerArtilleryGalReload,mari_idle.scw,,5,,,200,200,200,,
ArtilleryDudeSmugglerArtilleryGalPushback,mari_attack.scw,,-1,,,100,100,200,,5
ArtilleryDudeSmugglerWin,penny_smuggler_win.glb,,289,-1,,,,,,
ArtilleryDudeSmugglerWinloop,penny_smuggler_win.glb,212,289,-1,,,,,TRUE,
ArtilleryDudeSmugglerArtilleryGalLose,mari_lose.scw,1,105,,,,,,,
ArtilleryDudeSmugglerArtilleryGalLoseloop,mari_lose.scw,40,50,,,,,,TRUE,
ArtilleryDudeSmugglerPortrait,penny_portrait.glb,1,1,-1,,,,,TRUE,
ArtilleryTurretElfIdle,penny_elf_turret_redux_spawn.glb,38,-1,,,,,,TRUE,
ArtilleryTurretElfAttack,penny_elf_turret_redux_attack.glb,,-1,,,,,1,,4
ArtilleryTurretElfSpawn,penny_elf_turret_redux_spawn.glb,,-1,,,,,1,,3
SniperMariposaIdle,piper_noir_idle.glb,1,41,,,100,100,,TRUE,
SniperMariposaWalk,piper_noir_walk.glb,1,20,,,100,100,,TRUE,1
SniperMariposaAttack,piper_noir_attack.glb,1,12,,,,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperMariposaSecondary,piper_noir_super.glb,,-1,,,50,50,50,,5
SniperMariposaRecoil,piper_noir_attack.glb,1,25,,,,,200,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperMariposaReload,piper_noir_idle.glb,,10,,,100,100,500,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperMariposaPushback,piper_noir_pushback.glb,1,10,,,50,50,100,,5
SniperMariposaWin,piper_noir_win.glb,1,147,,,,,,,5
SniperMariposaWinloop,piper_noir_win.glb,147,188,,,,,,TRUE,1
SniperMariposaLose,piper_noir_lose.glb,1,160,,,,,,,5
SniperMariposaLoseloop,piper_noir_lose.glb,125,160,,,,,,TRUE,1
SniperMariposaProfile,piper_noir_portrait.glb,,,,,,,,,5
JetpackGirlPopstarIdle,janet_popstar_idle.glb,,-1,-1,,100,100,,TRUE,
JetpackGirlPopstarWalk,janet_popstar_walk.glb,,-1,-1,80,100,100,,TRUE,1
JetpackGirlPopstarAttack,janet_popstar_attack.glb,,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
JetpackGirlPopstarSuper,janet_popstar_super.glb,,-1,-1,,200,200,250,TRUE,4
JetpackGirlPopstarAttackRecoil,janet_popstar_attack.glb,1,-1,-1,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
JetpackGirlPopstarPushback,janet_pushback.glb,,10,-1,,10,,200,,
JetpackGirlPopstarWin,janet_popstar_win.glb,,220,-1,,100,,,,
JetpackGirlPopstarWinloop,janet_popstar_win.glb,178,220,-1,,,,,TRUE,
JetpackGirlPopstarLose,janet_popstar_lose.glb,,134,-1,,,,,,
JetpackGirlPopstarLoseloop,janet_popstar_lose.glb,143,184,-1,,,,,TRUE,
JetpackGirlPopstarPortrait,janet_popstar_portrait.glb,,-1,-1,,,,,,
PuppeteerDefaultIdle,willow_idle.glb,,31,,,100,100,,TRUE,
PuppeteerDefaultWalk,willow_walk.glb,1,23,,,100,100,,TRUE,1
PuppeteerDefaultPrimary,willow_attack.glb,1,29,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
PuppeteerDefaultSecondary,willow_wasteland_attack.glb,1,29,,,,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
PuppeteerDefaultRecoil,willow_attack.glb,6,29,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
PuppeteerDefaultWin,willow_win.glb,1,227,,,,,,,5
PuppeteerDefaultWinloop,willow_win.glb,184,227,,,,,,TRUE,1
