Name,USD,TID,Type,TypeCN,Disabled,ExistsApple,ExistsAndroid,ExistsCN,DisabledCN,ExistsAppleCN,ExistsAndroidCN,GeoSet,Diamonds,BonusPercentage,Order,RMB,TencentID,IconExportName,FrameNumber,StarterPackNumber,XpLevelReq,ValueFactor,LabelTID,LabelValue,TagLabelTID,Bg,Decor,IsPromotion,Coins,RefundGemValue,PricingValueEqualGems,SCIDStore,PremiumPass,PremiumPlusPass,BundledTierCount,DiscountOf,BundledXP,FirstValidBrawlPassSeason,LastValidBrawlPassSeason
com.supercell.laser.coda.seasonpass.plus,999,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,0,,0,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,,0,44
com.supercell.laser.midas.seasonpass.basic,699,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,0,,0,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,,0,44
com.supercell.laser.midas.seasonpass.plus,999,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,0,,0,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,,0,44
com.supercell.laser.carry.seasonpass.basic,699,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,0,,0,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,,0,44
com.supercell.laser.carry.seasonpass.plus,999,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,0,,0,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,,0,44
com.supercell.laser.scid.seasonpass.basic,699,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
com.supercell.laser.scid.seasonpass.plus,999,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.scid.specialoffertier0.free,0,TID_SHOP_SPECIAL_OFFER,6,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,0,,0,,,,,,,,,,,,,,,0,,TRUE,FALSE,FALSE,,,,,
com.supercell.laser.seasonpass.basic.discounted,299,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic,,0,44
com.supercell.laser.gempack6,19999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.scid.gempack6,19999,TID_SUPERCELL_STORE_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,4300,,7,,,shop_gem_5,5,,,,,,,,,,,4300,,TRUE,FALSE,FALSE,,,,,
com.supercell.laser.bundle19999,19999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,4000,,,FALSE,,,,,
com.supercell.laser.competitivepass,2499,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,100,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.scid.competitivepass,2499,TID_COMPETITIVE_PASS_PREMIUM,8,,,,,,TRUE,,,100,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.bundle039,39,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,6,,,FALSE,,,,,
com.supercell.laser.bundle049,49,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,7,,,FALSE,,,,,
com.supercell.laser.bundle059,59,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,9,,,FALSE,,,,,
com.supercell.laser.bundle069,69,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,10,,,FALSE,,,,,
com.supercell.laser.bundle089,89,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,13,,,FALSE,,,,,
com.supercell.laser.bundle109,109,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,16,,,FALSE,,,,,
com.supercell.laser.bundle119,119,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,18,,,FALSE,,,,,
com.supercell.laser.bundle129,129,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,19,,,FALSE,,,,,
com.supercell.laser.bundle139,139,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,21,,,FALSE,,,,,
com.supercell.laser.bundle149,149,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,22,,,FALSE,,,,,
com.supercell.laser.bundle159,159,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,24,,,FALSE,,,,,
com.supercell.laser.bundle169,169,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,25,,,FALSE,,,,,
com.supercell.laser.bundle179,179,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,27,,,FALSE,,,,,
com.supercell.laser.bundle189,189,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,28,,,FALSE,,,,,
com.supercell.laser.bundle209,209,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,31,,,FALSE,,,,,
com.supercell.laser.bundle219,219,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,33,,,FALSE,,,,,
com.supercell.laser.bundle229,229,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,35,,,FALSE,,,,,
com.supercell.laser.bundle239,239,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,37,,,FALSE,,,,,
com.supercell.laser.bundle249,249,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,39,,,FALSE,,,,,
com.supercell.laser.bundle259,259,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,40,,,FALSE,,,,,
com.supercell.laser.bundle269,269,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,42,,,FALSE,,,,,
com.supercell.laser.bundle279,279,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,44,,,FALSE,,,,,
com.supercell.laser.bundle289,289,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,46,,,FALSE,,,,,
com.supercell.laser.bundle329,329,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,52,,,FALSE,,,,,
com.supercell.laser.bundle349,349,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,56,,,FALSE,,,,,
com.supercell.laser.bundle379,379,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,60,,,FALSE,,,,,
com.supercell.laser.bundle429,429,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,68,,,FALSE,,,,,
com.supercell.laser.bundle449,449,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,72,,,FALSE,,,,,
com.supercell.laser.bundle479,479,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,76,,,FALSE,,,,,
com.supercell.laser.bundle549,549,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,91,,,FALSE,,,,,
com.supercell.laser.bundle649,649,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,110,,,FALSE,,,,,
com.supercell.laser.bundle749,749,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,127,,,FALSE,,,,,
com.supercell.laser.bundle849,849,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,144,,,FALSE,,,,,
com.supercell.laser.bundle949,949,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,161,,,FALSE,,,,,
com.supercell.laser.bundle2099,2099,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,383,,,FALSE,,,,,
com.supercell.laser.bundle2199,2199,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,406,,,FALSE,,,,,
com.supercell.laser.bundle2299,2299,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,429,,,FALSE,,,,,
com.supercell.laser.bundle2399,2399,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,452,,,FALSE,,,,,
com.supercell.laser.bundle2599,2599,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,494,,,FALSE,,,,,
com.supercell.laser.bundle2699,2699,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,513,,,FALSE,,,,,
com.supercell.laser.bundle2899,2899,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,551,,,FALSE,,,,,
com.supercell.laser.bundle3099,3099,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,589,,,FALSE,,,,,
com.supercell.laser.bundle3199,3199,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,608,,,FALSE,,,,,
com.supercell.laser.bundle3299,3299,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,627,,,FALSE,,,,,
com.supercell.laser.bundle3399,3399,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,646,,,FALSE,,,,,
com.supercell.laser.bundle3499,3499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,665,,,FALSE,,,,,
com.supercell.laser.bundle3599,3599,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,684,,,FALSE,,,,,
com.supercell.laser.bundle3699,3699,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,703,,,FALSE,,,,,
com.supercell.laser.bundle3799,3799,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,722,,,FALSE,,,,,
com.supercell.laser.bundle3899,3899,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,741,,,FALSE,,,,,
com.supercell.laser.bundle4099,4099,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,779,,,FALSE,,,,,
com.supercell.laser.bundle4199,4199,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,798,,,FALSE,,,,,
com.supercell.laser.bundle4299,4299,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,817,,,FALSE,,,,,
com.supercell.laser.bundle4399,4399,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,836,,,FALSE,,,,,
com.supercell.laser.bundle4499,4499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,855,,,FALSE,,,,,
com.supercell.laser.bundle4599,4599,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,874,,,FALSE,,,,,
com.supercell.laser.bundle4699,4699,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,893,,,FALSE,,,,,
com.supercell.laser.bundle4799,4799,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,912,,,FALSE,,,,,
com.supercell.laser.bundle4899,4899,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,931,,,FALSE,,,,,
com.supercell.laser.bundle5299,5299,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1013,,,FALSE,,,,,
com.supercell.laser.bundle5499,5499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1055,,,FALSE,,,,,
com.supercell.laser.bundle5799,5799,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1118,,,FALSE,,,,,
com.supercell.laser.bundle5999,5999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1160,,,FALSE,,,,,
com.supercell.laser.bundle6299,6299,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1223,,,FALSE,,,,,
com.supercell.laser.bundle6499,6499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1265,,,FALSE,,,,,
com.supercell.laser.bundle6799,6799,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1328,,,FALSE,,,,,
com.supercell.laser.bundle6999,6999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1370,,,FALSE,,,,,
com.supercell.laser.bundle7299,7299,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1433,,,FALSE,,,,,
com.supercell.laser.bundle7499,7499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1475,,,FALSE,,,,,
com.supercell.laser.bundle7799,7799,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1538,,,FALSE,,,,,
com.supercell.laser.bundle7999,7999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1580,,,FALSE,,,,,
com.supercell.laser.bundle8299,8299,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1643,,,FALSE,,,,,
com.supercell.laser.bundle8499,8499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1685,,,FALSE,,,,,
com.supercell.laser.bundle8799,8799,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1748,,,FALSE,,,,,
com.supercell.laser.bundle8999,8999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1790,,,FALSE,,,,,
com.supercell.laser.bundle9299,9299,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1853,,,FALSE,,,,,
com.supercell.laser.bundle9499,9499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1895,,,FALSE,,,,,
com.supercell.laser.bundle9799,9799,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,1958,,,FALSE,,,,,
com.supercell.laser.bundle10499,10499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,2100,,,FALSE,,,,,
com.supercell.laser.bundle10999,10999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,2200,,,FALSE,,,,,
com.supercell.laser.bundle11499,11499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,2300,,,FALSE,,,,,
com.supercell.laser.bundle11999,11999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,2400,,,FALSE,,,,,
com.supercell.laser.bundle12499,12499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,2500,,,FALSE,,,,,
com.supercell.laser.bundle12999,12999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,2600,,,FALSE,,,,,
com.supercell.laser.bundle13499,13499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,2700,,,FALSE,,,,,
com.supercell.laser.bundle13999,13999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,2800,,,FALSE,,,,,
com.supercell.laser.bundle14499,14499,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,2900,,,FALSE,,,,,
com.supercell.laser.bundle14999,14999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,3000,,,FALSE,,,,,
com.supercell.laser.bundle15999,15999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,3200,,,FALSE,,,,,
com.supercell.laser.bundle16999,16999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,3400,,,FALSE,,,,,
com.supercell.laser.bundle17999,17999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,3600,,,FALSE,,,,,
com.supercell.laser.bundle18999,18999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,3800,,,FALSE,,,,,
com.supercell.laser.gempack0.t50,99,TID_SHOP_GEM_PACK_1_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,50,30,,1,,,shop_gem_0,0,,,,,,,,,,,30,,,,FALSE,,,,,
com.supercell.laser.gempack0.t60,119,TID_SHOP_GEM_PACK_1_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,60,30,,1,,,shop_gem_0,0,,,,,,,,,,,30,,,,FALSE,,,,,
com.supercell.laser.gempack1.t50,249,TID_SHOP_GEM_PACK_2_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,50,80,0,2,,,shop_gem_1,1,,,,TID_SHOP_LABEL_BREAKDOWN,5,,,,,,80,,,,FALSE,,,,,
com.supercell.laser.gempack1.t60,299,TID_SHOP_GEM_PACK_2_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,60,80,0,2,,,shop_gem_1,1,,,,TID_SHOP_LABEL_BREAKDOWN,5,,,,,,80,,,,FALSE,,,,,
com.supercell.laser.gempack2.t50,499,TID_SHOP_GEM_PACK_3_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,50,170,5,3,,,shop_gem_2,2,,,,TID_SHOP_LABEL_BREAKDOWN,19,TID_SHOP_LABEL_POPULAR,,,,,170,,,,FALSE,,,,,
com.supercell.laser.gempack2.t60,599,TID_SHOP_GEM_PACK_3_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,60,170,5,3,,,shop_gem_2,2,,,,TID_SHOP_LABEL_BREAKDOWN,19,TID_SHOP_LABEL_POPULAR,,,,,170,,,,FALSE,,,,,
com.supercell.laser.gempack3.t50,999,TID_SHOP_GEM_PACK_4_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,50,360,15,4,,,shop_gem_3,3,,,,TID_SHOP_LABEL_BREAKDOWN,59,,,,,,360,,,,FALSE,,,,,
com.supercell.laser.gempack3.t60,1199,TID_SHOP_GEM_PACK_4_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,60,360,15,4,,,shop_gem_3,3,,,,TID_SHOP_LABEL_BREAKDOWN,59,,,,,,360,,,,FALSE,,,,,
com.supercell.laser.gempack4.t50,2499,TID_SHOP_GEM_PACK_5_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,50,950,20,5,,,shop_gem_4,4,,,,TID_SHOP_LABEL_BREAKDOWN,196,,,,,,950,,,,FALSE,,,,,
com.supercell.laser.gempack4.t60,2999,TID_SHOP_GEM_PACK_5_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,60,950,20,5,,,shop_gem_4,4,,,,TID_SHOP_LABEL_BREAKDOWN,196,,,,,,950,,,,FALSE,,,,,
com.supercell.laser.gempack5.t50,4999,TID_SHOP_GEM_PACK_6_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,50,2000,25,6,,,shop_gem_5,5,,,,TID_SHOP_LABEL_BREAKDOWN,493,TID_SHOP_LABEL_BEST_VALUE,,,,,2000,,,,FALSE,,,,,
com.supercell.laser.gempack5.t60,5999,TID_SHOP_GEM_PACK_6_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,60,2000,25,6,,,shop_gem_5,5,,,,TID_SHOP_LABEL_BREAKDOWN,493,TID_SHOP_LABEL_BEST_VALUE,,,,,2000,,,,FALSE,,,,,
com.supercell.laser.gempack6.t50,9999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,50,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.gempack6.t60,11999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,60,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.seasonpass.basic.discounted.t50,149,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic.t50,,0,44
com.supercell.laser.seasonpass.basic.discounted.t60,179,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic.t60,,0,44
com.supercell.laser.seasonpass.basic.t50,349,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,2800,,FALSE,TRUE,FALSE,,,,0,44
com.supercell.laser.seasonpass.basic.t60,419,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,2800,,FALSE,TRUE,FALSE,,,,0,44
com.supercell.laser.seasonpass.plus.t50,499,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,5000,,FALSE,TRUE,TRUE,,,,0,44
com.supercell.laser.seasonpass.plus.t60,599,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,5000,,FALSE,TRUE,TRUE,,,,0,44
com.supercell.laser.seasonpass.upgrade.t50,199,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,0,44
com.supercell.laser.seasonpass.upgrade.t60,239,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,0,44
com.supercell.laser.bundle029,29,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,4,,,FALSE,,,,,
