"TID","FR"
"TID_SETTINGS_SCREEN_TITLE","Paramètres"
"TID_SETTINGS_MUSIC","MUSIQUE"
"TID_SETTINGS_SFX","EFFETS SONORES"
"TID_SETTINGS_OFF","Non"
"TID_SETTINGS_ON","Oui"
"TID_SETTINGS_LANGUAGE","LANGUE"
"TID_ACCOUNT","Appareils"
"TID_LINK_DEVICE_BUTTON","Connecter un appareil"
"TID_SETTINGS_FACEBOOK","AMIS"
"TID_CHANGE_NAME_BUTTON","Changer de nom"
"TID_CREDITS_BUTTON","Crédits"
"TID_PRIVACY_POLICY_BUTTON","Politique de confidentialité"
"TID_PARENTS_GUIDE_BUTTON","Guide parental"
"TID_MULTIDEVICE_INFO","Connectez-vous à votre compte Game Center pour sauvegarder votre progression et jouer sur différents appareils iOS."
"TID_SETTINGS_GOOGLE","Connexion Google Play"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","Connecté"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","Connexion"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED_UP","CONNECTÉ"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED_UP","CONNEXION"
"TID_FAQ_BUTTON","Aide et assistance"
"TID_ABOUT","Crédits\n\n<names>\n\nBrawl Stars ™ <version>\nCopyright 2016-2018 Supercell Ltd. Tous droits réservés.\nToute utilisation de ce logiciel est régie par les Conditions d'utilisation et la Politique de confidentialité indiquée sur www.supercell.com."
"TID_IAP_TRANSACTION_PENDING","Veuillez patienter. Transaction en cours."
"TID_RATE_APP_TITLE","Noter Brawl Stars"
"TID_RATE_APP_MESSAGE","Notez Brawl Stars dans l'App Store et donnez-nous votre avis !"
"TID_BUTTON_RATE_APP_LATER","Plus tard"
"TID_BUTTON_RATE_APP_REVIEW","Commenter"
"TID_BUTTON_RATE_APP_NEVER","Jamais"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","Déblocage de compte indisponible"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","Le déblocage de compte n'est pas disponible actuellement. Veuillez réessayer plus tard."
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","Réessayer"
"TID_ACCOUNT_LOCKED_INVALID_CODE","Code de déblocage incorrect"
"TID_ACCOUNT_LOCKED_TITLE","Compte bloqué"
"TID_ACCONT_LOCKED_TEXT","Votre compte a été bloqué pour des raisons de sécurité. Saisissez le code de déblocage pour le récupérer."
"TID_ACCOUNT_LOCKED_TEXT2","Saisissez le code de déblocage ici :"
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","Touchez pour confirmer."
"TID_NOT_ENOUGH_GEMS_TITLE","Pas assez de gemmes"
"TID_NOT_ENOUGH_GEMS_INFO","\n\nVous n'avez plus de gemmes. Vous pouvez en acheter au magasin."
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","Aller au magasin"
"TID_COIN_DOUBLER_TITLE","Acheter doubleur de jetons"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","Ajouter des jetons au doubleur"
"TID_COIN_DOUBLER_INFO","Double les <c2edd1b><AMOUNT></c> prochains jetons gagnés lors de combats."
"TID_COIN_DOUBLER_INFO_WITH_COINS","Ajoute <c2edd1b><AMOUNT></c> jetons au doubleur de jetons.\n\nLe doubleur de jetons double les jetons gagnés lors de combats."
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","Dégâts par dynamite"
"TID_STARS_1","Attention, vous avez une <ce662f9>gemme</c> !"
"TID_STARS_2","Attention, vous avez des <ce662f9>gemmes</c> !"
"TID_STARS_3","Attention, vous avez beaucoup de <ce662f9>gemmes</c> !"
"TID_STARS_4","Attention, vous avez une tonne de <ce662f9>gemmes</c> !"
"TID_GATCHA_BUTTON_TITLE","BOÎTE BRAWL"
"TID_1ST_WIN_CHEST_BUTTON_TITLE","GROSSE BOÎTE"
"TID_EVENT_LOCKED","Bloqué"
"TID_SPECIAL_EVENT_TITLE_TOP","ÉVÉNEMENT SPÉCIAL"
"TID_SPECIAL_EVENT_STATUS_ACTIVE","actif pendant"
"TID_SPECIAL_EVENT_STATUS_FUTURE","début dans"
"TID_EVENT_COMING_UP_INFO","Cet événement commencera dans <TIME>."
"TID_ROCKET_BEACH_SKIN","BROCK À LA PLAGE"
"TID_CACTUS_PINK_SKIN","SPIKE ROSE"
"TID_SHAMAN_PANDA_SKIN","NITA PANDA"
"TID_CROW_WHITE_SKIN","CORBAC BLANC"
"TID_BULL_HAIR_SKIN","BULL VIKING"
"TID_TRICKSHOT_GOLD_SKIN","RICOCHET MÉDAILLE D'OR"
"TID_BARKEEP_GOLD_SKIN","BARTABA D'OR"
"TID_GUNSLINGER_ROCKSTAR_SKIN","COLT LE ROCKEUR"
"TID_STAT_HEAL","Soins"
"TID_LUCHADOR_RUDO_SKIN","EL GRO COSTO"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","Acheter"
"TID_EVENTS_NEW_EVENT","Nouvel événement"
"TID_SETTINGS_BRAWLHINTS","Indices de combat"
"TID_COLLECTED_COINS_INFO","Vous avez récupéré <CURRENT> jetons pour un maximum de <MAX> dans <PLANET>."
"TID_COLLECTED_COINS_INFO_CAPPED","Vous avez récupéré tous les jetons disponibles dans <PLANET>."
"TID_FIRST_WIN_INFO","Gagnez un <cff8E1b>jeton star</c> grâce à votre première victoire face à des adversaires."
"TID_TICKET_COUNTER_INFO","Vous trouverez des tickets d'événement dans les boîtes Brawl.\n\nUtilisez vos tickets ici."
"TID_NOT_ENOUGH_TICKETS","Pas assez de tickets"
"TID_EVENT_LIST_GAME_ROOMS","NOUVELLE ÉQUIPE"
"TID_EVENT_LIST_WELCOME","Bienvenue dans Brawl Stars !"
"TID_COOP","Brawl coopératif"
"TID_COOP_NOT_SUPPORTED","Le brawl coopératif n'est pas disponible pour cet événement."
"TID_PRACTISE_NOT_SUPPORTED","L'entraînement n'est pas disponible pour cet événement."
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","Nouvelle connexion Facebook"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","Voulez-vous associer votre partie à ce compte Facebook ?"
"TID_BUTTON_OKAY","O.K."
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","Débloquez <HERO> pour cet avatar."
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","Invitez vos amis\npour jouer ensemble."
"TID_EVENT_POPUP_HIGHSTAKES_INFO","Vous pouvez utiliser plusieurs tickets par partie pour obtenir de meilleures récompenses."
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3 vs 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","Dernier survivant"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5 vs 1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","Trois joueurs vs robots bandits"
"TID_HIGHSTAKES_REWARDS","Récompenses x<COUNT>"
"TID_HIGHSTAKES_COST","Tickets : <COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","Quitter Brawl Stars ?"
"TID_POPUP_ANDROID_EXIT","Voulez-vous vraiment quitter Brawl Stars ?"
"TID_ROOM_NOT_SUPPORTED","Les équipes ne sont pas disponibles pour cet événement."
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","Échec de l'achat"
"TID_ERROR_POP_UP_PURCHASE_FAILED","Le serveur de facturation ne répond pas. Veuillez réessayer plus tard."
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","O.K."
"TID_IAP_NOT_AVAILABLE","Veuillez activer les achats intégrés dans les paramètres de votre appareil."
"TID_NEWS_TITLE","INFOS"
"TID_STAT_DAMAGE_PER_ARROW","Dégâts par flèche"
"TID_STAT_DAMAGE_PER_MINE","Dégâts par piège"
"TID_STAT_DAMAGE_PER_SPIKE","Dégâts par épine"
"TID_STAT_DAMAGE_PER_DAGGER","Dégâts par dague"
"TID_FRIENDS_FACEBOOK_CONNECTED","Connecté à Facebook"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","Connectez-vous à Facebook pour trouver vos amis dans le jeu."
"TID_FRIENDS_NO_FRIENDS","Aucun ami"
"TID_FRIENDS_SUGGESTIONS_SEND_REQUEST","ENVOYER DEMANDE D'AMI"
"TID_FRIENDS_TITLE_1_NO_COUNT","AMIS"
"TID_FRIENDS_TITLE_1","AMIS (<COUNT>)"
"TID_FRIENDS_TITLE_2","AMIS SUGGÉRÉS"
"TID_FRIENDS_TITLE_3","INVITATIONS"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_MULT","<COUNT> PARTIES JOUÉES ENSEMBLE RÉCEMMENT"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_ONE","UNE PARTIE JOUÉE ENSEMBLE RÉCEMMENT"
"TID_FRIENDS_NO_ENTRIES_TAB_2","AUCUN AMI SUGGÉRÉ"
"TID_FRIENDS_NO_ENTRIES_TAB_3","AUCUNE INVITATION"
"TID_FRIENDS_CANNOT_REMOVE_FRIEND","Vous ne pouvez pas supprimer les amis de vos comptes de réseaux sociaux."
"TID_FRIEND_REQUEST_ACCEPT","ACCEPTER"
"TID_FRIEND_REQUEST_REJECT","REFUSER"
"TID_FRIEND_REQUEST_REASON_1","DANS UN CLUB"
"TID_FRIEND_REQUEST_REASON_2","DANS UNE ÉQUIPE"
"TID_FRIEND_REQUEST_REASON_3","<AMOUNT> PARTIES JOUÉES ENSEMBLE RÉCEMMENT"
"TID_FRIEND_REQUEST_REASON_4","<AMOUNT> PARTIES JOUÉES ENSEMBLE RÉCEMMENT"
"TID_FRIEND_POPOVER_PROFILE","PROFIL"
"TID_FRIEND_POPOVER_REMOVE","SUPPRIMER"
"TID_FRIEND_POPOVER_SPECTATE","REGARDER"
"TID_FRIEND_POPOVER_YOU","C'est vous."
"TID_REMOVE_FRIEND_POPUP_REMOVE","SUPPRIMER"
"TID_REMOVE_FRIEND_POPUP_CANCEL","ANNULER"
"TID_REMOVE_FRIEND_POPUP_TITLE","CONFIRMER LA SUPPRESSION"
"TID_REMOVE_FRIEND_POPUP_BODY","Voulez-vous vraiment supprimer <NAME> de votre liste d'amis ?"
"TID_UNLOCK_SKIN_CONTENT","\n\nACHETER SKIN : <NAME>"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Connexion perdue"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Un autre appareil se connecte à cette partie."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Recharger"
"TID_BAD_CONNECTION","Mauvaise connexion réseau"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Avertissement Facebook"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","Ce compte Facebook est déjà associé à une autre partie de Brawl Stars. L'associer à la partie en cours à la place ?"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","Récompense gratuite de l'événement récupérée"
"TID_GEM_BUY_CONFIRMATION","<AMOUNT> gemmes reçues"
"TID_BLOCKED_TEAM_READY","Ne peut pas être affiché une fois prêt"
"TID_TEAM_CANNOT_INVITE_WHILE_READY","Impossible d'inviter une fois prêt"
"TID_SHOTGUN_BANDITA_SKIN","SHELLY BANDITA"
"TID_SHUTDOWN_STARTED","Le jeu va fermer pour une courte maintenance dans 5 minutes."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","Les serveurs sont en cours de maintenance. Veuillez réessayer dans quelques heures."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","Les serveurs sont en cours de maintenance. Veuillez réessayer dans deux heures environ."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Les serveurs sont en cours de maintenance. Veuillez réessayer dans une heure et demie environ."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","Les serveurs sont en cours de maintenance. Veuillez réessayer dans une heure environ."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","Les serveurs sont en cours de maintenance. Veuillez réessayer dans <value> minutes environ."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","Les serveurs sont en cours de maintenance. Veuillez réessayer dans quelques minutes."
"TID_SHUTDOWN_BATTLE_DISABLED","Le jeu va fermer pour maintenance dans quelques minutes. Impossible de commencer une nouvelle partie jusqu'à la fin de la maintenance."
"TID_TEAM_SEARCH_NO_TEAM_CODE","Saisissez le code d'équipe."
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","Vous ne pouvez pas accepter ou rejeter de demandes."
"TID_CLAN_RESPONSE_71","Il y a une période d'attente entre deux exclusions pour les séniors."
"TID_STAT_MAX_DAMAGE","Dégâts à distance max."
"TID_STAT_DAMAGE_PER_BOMB","Dégâts par grenade"
"TID_ELDER_KICK_FAIL_COOLDOWN","Vous avez récemment exclu un membre de votre club. Réessayez dans <time>."
"TID_LUCHADOR_KING_SKIN","EL REY COSTO"
"TID_PLAYER_DEFEATED_BR","Brawler vaincu"
"TID_BALL_1","Ligue junior"
"TID_HINT_GET_BALL","Attrapez le <cdaa520>ballon</c> !"
"TID_LASER_BALL_INTRO_TEXT","Marquez deux buts pour gagner."
"TID_AFK_WARNING","Attention, il faut participer !"
"TID_AFK_DISCONNECTED_MSG","Vous avez été déconnecté(e) du combat parce que vous ne participiez pas ou à cause d'une mauvaise connexion."
"TID_AFK_BANNED_MSG","Vous avez été exclu(e) du combat en cours parce que vous ne participiez pas ou à cause d'une mauvaise connexion. Vous pourrez de nouveau jouer une fois ce combat terminé."
"TID_AFK_DISCONNECTED_TITLE","Déconnexion pour non-participation"
"TID_AFK_BANNED_TITLE","Exclu(e) du combat"
"TID_AFK_RELOAD","Recharger"
"TID_GAME_MODE_7","COMBAT DE GÉANT"
"TID_GAME_MODE_7_DESC","Cinq brawlers s'efforcent d'éliminer le brawler ennemi géant.\n\nSi vous êtes le brawler géant, vous êtes surpuissant, votre santé est beaucoup plus élevée et elle descend lentement. Combattez pour rester dans la partie aussi longtemps que possible !\n\nSi vous êtes dans l'équipe de cinq brawlers, vous devez coopérer pour éliminer le brawler géant aussi vite que possible !"
"TID_BOSS_INTRO_TEXT_ATTACK","Battez le brawler géant aussi vite que possible."
"TID_BOSS_INTRO_TEXT_DEFEND","Vous êtes le brawler géant ! Survivez aussi longtemps que vous pouvez."
"TID_BOSS_1","Canyon Calamiteux"
"TID_SEASON_END_POPUP_TITLE","SAISON TERMINÉE"
"TID_SEASON_END_POPUP_REWARD","RÉCOMPENSE DE FIN DE SAISON"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_COIN_META_MIGRATION_TITLE","Changements importants"
"TID_COIN_META_MIGRATION_OK","FAIRE LE TUTORIEL"
"TID_COIN_META_MIGRATION_TXT_1","Brawl Stars a un nouveau système d'amélioration : un brawler passera au niveau supérieur après avoir récupéré assez de points de pouvoir. Votre progression jusqu'à aujourd'hui sera convertie en niveaux de brawlers."
"TID_COIN_META_MIGRATION_TXT_2","Vous recevrez des boîtes Brawl en échange des jetons d'amélioration non-utilisés, plus quelques jetons supplémentaires pour que vous ne perdiez pas votre progression."
"TID_COIN_META_MIGRATION_TXT_3","Le jeu est désormais en mode paysage avec deux joysticks pour le contrôler."
"TID_COIN_META_MIGRATION_TXT_4","Le boost de pièces disparaîtra et sera converti en gemmes."
"TID_BOLTS_MIGRATION_TITLE","Changements importants"
"TID_BOLTS_MIGRATION_OK","O.K."
"TID_BOLTS_MIGRATION_INFO","Le nouveau système d'amélioration n'utilisera plus d'élixir. <BOLTS> jetons d'amélioration vous ont été remboursés pour votre élixir et améliorations de brawlers précédentes. Utilisez ces jetons pour améliorer vos brawlers.\n\nLes doublons de brawlers ainsi que les \qchips\q ont été retirés du jeu. <GEMS> gemmes vous ont été remboursées pour vos \qchips\q. Amusez-vous bien !"
"TID_BOLTS_MIGRATION_ELIXER_TOKEN","VOTRE ÉLIXIR A ÉTÉ CONVERTI EN JETONS D'AMÉLIORATION."
"TID_BOLTS_MIGRATION_CHIP_GEM","VOS \qCHIPS\q ONT ÉTÉ CONVERTIS EN GEMMES."
"TID_STAT_HEALING_PER_SEC","Soins par seconde"
"TID_STAT_DAMAGE_PER_CARD","Dégâts par carte"
"TID_OVERTIME","Temps additionnel"
"TID_STARTER_PACK_XP_REQ","Offre spéciale pour avoir atteint le niveau <XPLEVEL>"
"TID_VALUE","valeur"
"TID_SHOP_ONE_TIME_PURCHASE","Offre valable une seule fois !"
"TID_HINT_MAKE_GOAL_1","Faites glisser le <ccc0033>joystick rouge</c> pour viser."
"TID_BALL_2","Triple dribble"
"TID_BALL_3","Tir au but"
"TID_STARTER_PACK_1","Pack niveau 5"
"TID_STARTER_PACK_2","Pack niveau 15"
"TID_STARTER_PACK_3","Pack niveau 25"
"TID_IAP_XMAS2018_PACK","Pack des fêtes"
"TID_IAP_XMAS2018_PACK_DESC","Ho, ho, ho !"
"TID_BLACKHOLE_DEFAULT_SKIN","Par défaut"
"TID_GOLD_CAP_HIT","Limite de jetons atteinte"
"TID_GATCHA_BUTTON_BOX_STACK_FULL","Réserve de boîtes pleine"
"TID_COOP_1","Parc Pachinko"
"TID_GAME_MODE_8","ROBOTS À GOGO"
"TID_GAME_MODE_8_DESC","Protégez le coffre-fort contre les robots bandits ! Plus vous tiendrez longtemps, meilleure sera la récompense.\n\nLes robots vous attaquent de toutes parts et leur nombre ne cesse de croître. Tenez aussi longtemps que possible !"
"TID_COOP_INTRO_TEXT","Protégez le coffre aussi longtemps que possible."
"TID_SELECT_EVENT_POPUP_TITLE","Choix de l'événement"
"TID_BARREL_BOT","DARRYL"
"TID_BARREL_BOT_DESC","Darryl tire avec ses fusils à double canon. Pour son super, il rentre dans son tonneau et déboule à travers l'arène !"
"TID_BARREL_BOT_WEAPON","COUP DOUBLE"
"TID_BARREL_BOT_WEAPON_DESC","Darryl fait feu avec ses fusils à double canon, infligeant de gros dégâts à courte portée."
"TID_BARREL_BOT_ULTI","FLIPPER TONNEAU"
"TID_BARREL_BOT_ULTI_DESC","Darryl rentre dans son tonneau et se met à rouler, repoussant les ennemis et rebondissant sur les murs. Son super se recharge avec le temps !"
"TID_ARTILLERY_DUDE","PENNY"
"TID_ARTILLERY_DUDE_DESC","Penny tire des sacs de pièces, causant des dégâts sur sa cible et ceux qui se trouvent derrière. Son super, c'est un canon !"
"TID_ARTILLERY_DUDE_WEAPON","COUP DE TROMBLON"
"TID_ARTILLERY_DUDE_WEAPON_DESC","Tire une bourse d'or en toc. Si la bourse touche un adversaire, elle explose et les pièces infligent des dégâts aux cibles derrière lui."
"TID_ARTILLERY_DUDE_ULTI","BON VIEUX BOULET"
"TID_ARTILLERY_DUDE_ULTI_DESC","Penny pose son canon pour qu'il tire sur les adversaires à longue portée, même ceux derrière des obstacles."
"TID_ITEM_NAME_SPECIAL","POUVOIR STAR"
"TID_HERO_INFO_ITEM_LOCKED","Vous le trouverez au niveau <LEVEL>."
"TID_HERO_INFO_LOCKED_INFO","Débloquez ce brawler grâce aux boîtes Brawl."
"TID_HERO_INFO_LOCKED_INFO_RANK_TRACK","Atteignez un total de <SCORE> trophées pour débloquer."
"TID_SPEC_ABI_FREEZE","Étourdi"
"TID_SPEC_ABI_BERSERKER","Berserk"
"TID_SPEC_SELF_DESTRUCT","Vengeance"
"TID_SPEC_ABI_CACTUS_HEAL","Fertilisant"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","Usage médical"
"TID_SPEC_ABI_REPAIR_TURRET","Décharge"
"TID_SPEC_ABI_PET_LIFESTEAL","Bonne patte"
"TID_SPEC_ABI_STEAL_SOULS","Moissombre"
"TID_SPEC_ABI_SPOT","Aigle sentinelle"
"TID_SPEC_ABI_AMBUSH","Embuscade"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","Portail sombre"
"TID_SPEC_ABI_SPEED","Bottes neuves"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","Câlin magique"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","Super rebond"
"TID_SPEC_ABI_FIRE_DOT_ULTI","El Fuego"
"TID_SPEC_LAST_STAND","Chant du cygne"
"TID_SPEC_BURN","Incendiaire"
"TID_SPEC_CRIPPLE","Extratoxique"
"TID_SPEC_ABI_BARREL_DEFENSE","Anneaux de fer"
"TID_SPEC_HEAL_MAIN_ATTACK","Da capo"
"TID_SPEC_ABI_FREEZE_DESC","La super chevrotine de Shelly ralentit les ennemis pendant <c00cc00><VALUE1></c> secondes."
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","+ <c00cc00><VALUE2></c> de dégâts avec l'arme et le super contre les brawlers avec <VALUE1> % ou moins de santé"
"TID_SPEC_ABI_BERSERKER_DESC","Quand Bull a moins de <c00cc00><VALUE1> %</c> de santé, il recharge deux fois plus vite."
"TID_SPEC_SELF_DESTRUCT_DESC","Si Dynamike est vaincu, il lance six bâtons de dynamite qui infligent <c00cc00><VALUE1></c> points de dégâts chacun."
"TID_SPEC_ABI_CACTUS_HEAL_DESC","Après avoir utilisé son super et s'il reste dans la zone de portée, Spike régénère <c00cc00><VALUE1></c> points de santé par seconde."
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","Bartaba gagne <c00cc00><VALUE1></c> points de santé par attaque."
"TID_SPEC_ABI_REPAIR_TURRET_DESC","Jessie peut réparer sa tourelle et lui rendre <c00cc00><VALUE1></c> points de santé en la touchant avec son attaque."
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","Nita recouvre <c00cc00><VALUE1></c> points de santé quand son ours inflige des dégâts à un ennemi. Quand Nita inflige des dégâts, son ours recouvre <c00cc00><VALUE2></c> points de santé."
"TID_SPEC_ABI_STEAL_SOULS_DESC","Mortis peut voir et récolter l'essence de vie des brawlers ennemis. La récupérer restaure <c00cc00><VALUE1></c> de ses points de vie."
"TID_SPEC_SPOT_FROM_AIR_DESC","Quand il utilise son super, Corbac peut voir les ennemis cachés depuis les airs. Ses coéquipiers peuvent les voir aussi."
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","Quand l'attaque de Poco touche des brawlers alliés, ils recouvrent <c00cc00><VALUE1></c> points de santé."
"TID_SPEC_ABI_SPOT_DESC","Bo détecte les ennemis cachés dans les buissons de très loin. Il partage cette capacité avec ses équipiers !"
"TID_SPEC_ABI_AMBUSH_DESC","L'attaque de Polly inflige <c00cc00>+<VALUE1></c> points de dégâts supplémentaires (à distance maximale) quand elle est cachée dans les buissons."
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","Le super de Tara ouvre un portail dimensionnel. Une Tara d'ombre apparaît et attaque les ennemis."
"TID_SPEC_ABI_TODO_DESC","Capacité spéciale non définie"
"TID_SPEC_ABI_SPEED_DESC","La vitesse de déplacement de Colt augmente grâce à ses belles bottes toutes neuves."
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","Dynamike surfe sur l'onde de choc créée par ses explosifs pour sauter par-dessus les obstacles."
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","Quand Pam touche les ennemis avec sa déferlante, elle restaure <c00cc00><VALUE1></c> de ses propres points de santé et de ceux de ses équipiers."
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","Les balles de Ricochet, pour son attaque et son super, se chargent en ricochant et infligent <c00cc00><VALUE1></c> points de dégâts supplémentaires."
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","Les ennemis pris dans le super d'El Costo brûleront pendant 4 secondes, subissant <c00cc00><VALUE1></c> points de dégâts en tout."
"TID_SPEC_LAST_STAND_DESC","Poco joue son chant du cygne quand il est éliminé. Les brawlers alliés autour de lui recouvrent <c00cc00><VALUE1></c> points de santé."
"TID_SPEC_BURN_DESC","L'attaque de Brock met le feu à la zone touchée. Les ennemis alentour reçoivent <c00cc00><VALUE1></c> points de dégâts par seconde."
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","Le super de Darryl renforce son tonneau, réduisant les dégâts qu'il reçoit de <c00cc00><VALUE2> %</c> pendant <c00cc00><VALUE1></c> secondes."
"TID_SPEC_CRIPPLE_DESC","Le poison de Corbac sape l'énergie de ses ennemis : ils infligent <c00cc00><VALUE1> %</c> de dégâts en moins tant qu'ils sont affectés."
"TID_SEASON_ENDED_NOTI","La saison est terminée. Récupérez vos récompenses !"
"TID_BATTLE_ROYALE_7","Double danger"
"TID_GAME_MODE_9","SURVIVANT DUO"
"TID_GAME_MODE_9_COMBINED","SURVIVANT"
"TID_GAME_MODE_9_DESC","Éliminez les quatre autres équipes. Si vous êtes vaincu, vous pourrez revenir si votre équipier est toujours en jeu."
"TID_WAVE_APPROACHING","Vague <number>"
"TID_TEAMS_LEFT","Équipes restantes : <num>"
"TID_TEAM_MATE_RESPAWNING","Retour du coéquipier dans : <num>"
"TID_BOSS_APPROACHING","Vague <number> : <ccc0000>un robot énorme arrive</c> !"
"TID_COOP_2","Jonction ferraillée"
"TID_BOSS_2","Cour du roi taupe"
"TID_BEAR_DAMAGE","Dégâts de l'ours"
"TID_BEAR_HEALTH","Santé de l'ours"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","Équipes de deux"
"TID_SPEC_ABI_PUSHBACK_SELF","Saut dynamike"
"TID_VIEW_PROFILE_BUTTON","Voir le profil"
"TID_REPORT_PLAYER_BUTTON","SIGNALER"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","Signaler <name> ?"
"TID_CHAT_REPORT_CONFIRMATION","\n\nVoulez-vous vraiment signaler <name> pour comportement déplacé ?"
"TID_PLAYER_ALREADY_REPORTED","Ce joueur a déjà été signalé !"
"TID_STARTER_PACK_4","Pack niveau 35"
"TID_NEED_HERO","Impossible d'acheter le skin. Vous devez d'abord débloquer ce brawler."
"TID_EVENT_ENDING","<GAMEMODE> est bientôt terminé !"
"TID_TEAM_DISPLAY_TITLE_CLAN","ÉQUIPES DU CLUB"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","ÉQUIPES D'AMIS"
"TID_TICKETS_REVEIVED","<AMOUNT> tickets d'événement reçus"
"TID_TUTORIAL_12","On a les gemmes. Direction la sortie !"
"TID_NO_TARGET_HINT","Aucune cible à viser avec le tir rapide."
"TID_CAN_NOT_AUTOSHOOT","Le tir rapide n'est pas disponible avec ce super."
"TID_VS","VS"
"TID_VS_SHOWDOWN","Chaque brawler pour soi !"
"TID_HAS_LASER_BALL_HINT","Impossible d'utiliser le tir rapide quand vous avez le ballon."
"TID_CLAN_RESPONSE_44","Échec : vous êtes déjà dans un club."
"TID_SHOTGUN_GIRL_SHORT_DESC","COMBATTANT"
"TID_GUNSLINGER_SHORT_DESC","TIREUR D'ÉLITE"
"TID_BULL_DUDE_SHORT_DESC","POIDS LOURD"
"TID_ROCKET_GIRL_SHORT_DESC","TIREUR D'ÉLITE"
"TID_TNT_DUDE_SHORT_DESC","LANCEUR"
"TID_LUCHADOR_SHORT_DESC","POIDS LOURD"
"TID_TRICKSHOT_DUDE_SHORT_DESC","TIREUR D'ÉLITE"
"TID_CACTUS_SHORT_DESC","TIREUR D'ÉLITE"
"TID_BARKEEP_SHORT_DESC","LANCEUR"
"TID_MECHANIC_SHORT_DESC","COMBATTANT"
"TID_SHAMAN_SHORT_DESC","COMBATTANT"
"TID_UNDERTAKER_SHORT_DESC","ASSASSIN FRINGANT"
