"TID","JP"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","購入"
"TID_EVENTS_NEW_EVENT","新イベント！"
"TID_SETTINGS_BRAWLHINTS","バトルのヒント"
"TID_COLLECTED_COINS_INFO","<PLANET>のトークン、最大<MAX>個のうち<CURRENT>個を回収しました"
"TID_COLLECTED_COINS_INFO_CAPPED","<PLANET>で入手できるすべてのトークンを回収しました"
"TID_FIRST_WIN_INFO","他のプレイヤーを相手に初勝利をあげて、<cff8E1b>スタートークン</c>を獲得しましょう。"
"TID_TICKET_COUNTER_INFO","ブロスタボックスからイベントチケットを入手しましょう。\n\nここで戦うにはチケットが必要です！"
"TID_NOT_ENOUGH_TICKETS","チケットが足りません"
"TID_EVENT_LIST_GAME_ROOMS","新チーム"
"TID_EVENT_LIST_WELCOME","ブロスタへようこそ！"
"TID_COOP","タッグ戦"
"TID_COOP_NOT_SUPPORTED","このイベントにはタッグ戦はありません"
"TID_PRACTISE_NOT_SUPPORTED","このイベントには練習はありません"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","新しいFacebookの連携"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","現在プレイ中のゲームを\nこのFacebookアカウントに接続しますか？"
"TID_BUTTON_OKAY","OK"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","このアイコンを選ぶには\n<HERO>が必要です"
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","フレンドを誘って\n一緒にプレイ！"
"TID_EVENT_POPUP_HIGHSTAKES_INFO","ゲームで複数のチケットを使うと、より豪華な報酬をもらえます。"
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3対3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","最後の生存者"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5対1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","プレイヤー3人VS盗賊ロボット"
"TID_HIGHSTAKES_REWARDS","報酬 <COUNT>倍"
"TID_HIGHSTAKES_COST","チケット：<COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","ブロスタをやめますか？"
"TID_POPUP_ANDROID_EXIT","本当にブロスタを終了しますか？"
"TID_ROOM_NOT_SUPPORTED","このイベントではチームプレイができません"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","購入エラー"
"TID_ERROR_POP_UP_PURCHASE_FAILED","課金処理サーバーが応答していません。また後ほどお試しください"
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","OK"
"TID_IAP_NOT_AVAILABLE","お使いのデバイスの機能制限設定から、アプリ内購入を有効にしてください。"
"TID_NEWS_TITLE","ブロスタニュース"
"TID_STAT_DAMAGE_PER_ARROW","矢のダメージ"
"TID_STAT_DAMAGE_PER_MINE","トラップのダメージ"
"TID_STAT_DAMAGE_PER_SPIKE","トゲのダメージ"
"TID_STAT_DAMAGE_PER_DAGGER","短剣のダメージ"
"TID_FRIENDS_FACEBOOK_CONNECTED","Facebookに接続済み"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","Facebookに接続して、\nFacebookの友達とプレイしましょう！"
"TID_FRIENDS_NO_FRIENDS","フレンドがいません"
"TID_FRIENDS_SUGGESTIONS_SEND_REQUEST","フレンド申請を送る"
"TID_FRIENDS_TITLE_1_NO_COUNT","フレンド"
"TID_FRIENDS_TITLE_1","フレンド（<COUNT>人）"
"TID_FRIENDS_TITLE_2","オススメ"
"TID_FRIENDS_TITLE_3","フレンド申請"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_MULT","最近一緒に<COUNT>ゲームプレイしました"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_ONE","最近一緒に1ゲームプレイしました"
"TID_FRIENDS_NO_ENTRIES_TAB_2","オススメのフレンドはいません"
"TID_FRIENDS_NO_ENTRIES_TAB_3","フレンド申請はありません"
"TID_FRIENDS_CANNOT_REMOVE_FRIEND","あなたのSNSから友達を削除することはできません。"
"TID_FRIEND_REQUEST_ACCEPT","承認"
"TID_FRIEND_REQUEST_REJECT","拒否"
"TID_FRIEND_REQUEST_REASON_1","クラブから"
"TID_FRIEND_REQUEST_REASON_2","チームから"
"TID_FRIEND_REQUEST_REASON_3","最近一緒に<AMOUNT>ゲームプレイしました"
"TID_FRIEND_REQUEST_REASON_4","最近一緒に<AMOUNT>ゲームプレイしました"
"TID_FRIEND_POPOVER_PROFILE","プロフィール"
"TID_FRIEND_POPOVER_REMOVE","削除"
"TID_FRIEND_POPOVER_SPECTATE","観戦"
"TID_FRIEND_POPOVER_YOU","これはあなた自身です"
"TID_REMOVE_FRIEND_POPUP_REMOVE","削除"
"TID_REMOVE_FRIEND_POPUP_CANCEL","キャンセル"
"TID_REMOVE_FRIEND_POPUP_TITLE","フレンドを削除します"
"TID_REMOVE_FRIEND_POPUP_BODY","本当に<NAME>をあなたのフレンドリストから削除しますか？"
"TID_UNLOCK_SKIN_CONTENT","\n\n<NAME>のスキンを購入"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","接続が切断されました"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","他のデバイスがこのゲームアカウントに接続しようとしています。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","再読み込み"
"TID_BAD_CONNECTION","接続が不安定です"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebookの警告"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","このFacebookアカウントは、すでに他のブロスタのゲームアカウントと接続しています。今プレイしているゲームに接続しなおしますか？"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","無料のイベント報酬を受け取りました"
"TID_GEM_BUY_CONFIRMATION","<AMOUNT>エメラルドを受け取りました！"
"TID_BLOCKED_TEAM_READY","準備完了を選ぶと表示できません"
"TID_TEAM_CANNOT_INVITE_WHILE_READY","準備完了を選ぶと招待できません"
"TID_SHOTGUN_BANDITA_SKIN","女盗賊 シェリー"
"TID_SHUTDOWN_STARTED","5分後に短時間のメンテナンスを開始します。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","申し訳ございません。現在、サーバーのメンテナンスを実施中です。数時間後にもう一度お試しください。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","申し訳ございません。現在、サーバーのメンテナンスを実施中です。2時間ほどお待ちになってから、もう一度お試しください。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","申し訳ございません。現在、サーバーのメンテナンスを実施中です。1時間半ほどお待ちになってから、もう一度お試しください。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","申し訳ございません。現在、サーバーのメンテナンスを実施中です。2時間ほどお待ちになってから、もう一度お試しください。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","申し訳ございません。現在、サーバーのメンテナンスを実施中です。<value>分ほどお待ちになってから、もう一度お試しください。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","申し訳ございません。現在、サーバーのメンテナンスを実施中です。数分後にもう一度お試しください。"
"TID_SHUTDOWN_BATTLE_DISABLED","まもなくメンテナンスを開始します。メンテナンスが終了するまで、新しくバトルを開始することはできません。"
"TID_TEAM_SEARCH_NO_TEAM_CODE","チームコードを入力"
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","参加リクエストを承認または拒否する権限がありません。"
"TID_CLAN_RESPONSE_71","シニアには追放の後にクールダウンが発生します"
"TID_STAT_MAX_DAMAGE","最大射程でのダメージ"
"TID_STAT_DAMAGE_PER_BOMB","グレネードのダメージ"
"TID_ELDER_KICK_FAIL_COOLDOWN","あなたはクラブからメンバーを追放したばかりです。<time>待ってから再度お試しください。"
"TID_LUCHADOR_KING_SKIN","キング・プリモ"
"TID_PLAYER_DEFEATED_BR","キャラが倒されました"
"TID_BALL_1","鉄壁の護り"
"TID_HINT_GET_BALL","<cdaa520>ボール</c>を奪おう！"
"TID_LASER_BALL_INTRO_TEXT","2ゴール先取で勝利！"
"TID_AFK_WARNING","長時間止まっています！動いてください！"
"TID_AFK_DISCONNECTED_MSG","長時間操作がなかったか接続不良により、バトルから退出しました"
"TID_AFK_BANNED_MSG","長時間操作がなかったか接続不良により、現在のバトルから退出しました。バトルが終了するとゲームに戻れるようになります。"
"TID_AFK_DISCONNECTED_TITLE","長時間停止による退出"
"TID_AFK_BANNED_TITLE","バトルから退出しました"
"TID_AFK_RELOAD","再読み込み"
"TID_GAME_MODE_7","ビッグゲーム"
"TID_GAME_MODE_7_DESC","5人のプレイヤーが1人のプレイヤー扮する巨大キャラに挑む。\n\n巨大キャラはサイズもさることながら、非常に強力なパワーを持ち、膨大なHPは時間とともに少しずつ減少していく。5人の敵を撃退して、できる限り長く生き延びよう！\n\n5人のうちの1人としてプレイする場合は、他のプレイヤーと協力して巨大キャラを出来るだけ早い撃破を目指す！"
"TID_BOSS_INTRO_TEXT_ATTACK","できる限り早く巨大キャラを倒そう"
"TID_BOSS_INTRO_TEXT_DEFEND","あなたが巨大キャラです！\nできる限り長く生き延びよう！"
"TID_BOSS_1","災いの谷"
"TID_SEASON_END_POPUP_TITLE","シーズンが終了しました"
"TID_SEASON_END_POPUP_REWARD","シーズン後の報酬"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_COIN_META_MIGRATION_TITLE","重要な変更点！"
"TID_COIN_META_MIGRATION_OK","チュートリアルをプレイ"
"TID_COIN_META_MIGRATION_TXT_1","ブロスタに新しいシステムが追加されました。パワーポイントを集めたら、キャラクターがレベルアップできます。現在の進捗はキャラクターのレベルに換算されました。"
"TID_COIN_META_MIGRATION_TXT_2","未使用のアップグレードトークンに代わって、ブロスタボックスが届きました。その他にも、これまでの進捗を失わないようにいくつかのアイテムをお受け取りください。"
"TID_COIN_META_MIGRATION_TXT_3","今後、ゲームは横向きになり、操作も2本のジョイスティックで行います。"
"TID_COIN_META_MIGRATION_TXT_4","コインブースターはなくなり、エメラルドに換算されました。"
"TID_BOLTS_MIGRATION_TITLE","重要な変更点！"
"TID_BOLTS_MIGRATION_OK","OK"
"TID_BOLTS_MIGRATION_INFO","今回のブロスタのアップデート以降、ゲームでエリクサーは使用しません。エリクサーと以前のキャラクターアップグレードに代わって、アップグレードトークン<BOLTS>個を補填しました。アップグレードトークンを使ってキャラをアップグレードしましょう！\n\n重複したキャラやチップもゲームから削除されました。チップに代わって、<GEMS>エメラルドが補填されています。どうぞご活用ください！"
"TID_BOLTS_MIGRATION_ELIXER_TOKEN","エリクサーがアップグレードトークンになりました"
"TID_BOLTS_MIGRATION_CHIP_GEM","チップがエメラルドに変換されました"
"TID_STAT_HEALING_PER_SEC","毎秒の回復量"
"TID_STAT_DAMAGE_PER_CARD","カードのダメージ"
"TID_OVERTIME","延長タイム！"
"TID_STARTER_PACK_XP_REQ","XPレベル<XPLEVEL>への到達を\n祝した特別セール品！"
"TID_VALUE","お得"
"TID_SHOP_ONE_TIME_PURCHASE","このセール品の購入は1回限定です！"
"TID_HINT_MAKE_GOAL_1","<ccc0033>赤いコントローラー</c>をドラッグしてボールを狙いましょう！"
"TID_BALL_2","トリプル・ドリブル"
"TID_BALL_3","狭き門"
"TID_STARTER_PACK_1","レベル5パック"
"TID_STARTER_PACK_2","レベル15パック"
"TID_STARTER_PACK_3","レベル25パック"
"TID_IAP_XMAS2018_PACK","クリスマスパック"
"TID_IAP_XMAS2018_PACK_DESC","ほーっほっほっ！"
"TID_BLACKHOLE_DEFAULT_SKIN","デフォルト"
"TID_GOLD_CAP_HIT","トークンの上限に達しました。"
"TID_GATCHA_BUTTON_BOX_STACK_FULL","箱の山"
"TID_COOP_1","パチンコパーク"
"TID_GAME_MODE_8","ロボットファイト"
"TID_GAME_MODE_8_DESC","金庫を強欲な盗賊ロボットから守ろう！長く守るほど報酬が大きくなる！\n\nロボットは、あらゆる方向からどんどん数を増やして金庫に押し寄せる。できるだけ長く守り抜こう！"
"TID_COOP_INTRO_TEXT","できるだけ長く金庫を守ろう！"
"TID_SELECT_EVENT_POPUP_TITLE","イベントを選択"
"TID_BARREL_BOT","ダリル"
"TID_BARREL_BOT_DESC","ダリルの相棒は、強力なダブルバレルのショットガン。必殺技は、タルに入ってあちこちへ転がること！"
"TID_BARREL_BOT_WEAPON","ダブル・ダブル"
"TID_BARREL_BOT_WEAPON_DESC","ダブルバレルのショットガンから、至近距離で大ダメージを与える強力な2連射を放つ。"
"TID_BARREL_BOT_ULTI","バレルロール"
"TID_BARREL_BOT_ULTI_DESC","胴体のタルに入って転がることで、壁で跳ね返りながら敵をなぎ倒す。彼の必殺技ゲージは時間とともに溜まっていく！"
"TID_ARTILLERY_DUDE","ペニー"
"TID_ARTILLERY_DUDE_DESC","ペニーは、標的とその後ろにいる敵にダメージを与えるコインが入った袋を発射する。必殺技では、迫撃砲タイプの大砲を設置する！"
"TID_ARTILLERY_DUDE_WEAPON","ラッパ銃"
"TID_ARTILLERY_DUDE_WEAPON_DESC","金貨が入った袋を発射する。敵に当たると袋が破けて金貨が飛び散り、さらに後ろにいる標的にまでダメージを与える。"
"TID_ARTILLERY_DUDE_ULTI","伝家の砲台"
"TID_ARTILLERY_DUDE_ULTI_DESC","長年愛用している自慢の大砲を設置する！その射程は長く、障害物に隠れた敵まで狙うことができる。"
"TID_ITEM_NAME_SPECIAL","スターパワー"
"TID_HERO_INFO_ITEM_LOCKED","レベル<LEVEL>以上で登場します。"
"TID_HERO_INFO_LOCKED_INFO","ブロスタボックスからアンロック"
"TID_HERO_INFO_LOCKED_INFO_RANK_TRACK","合計<SCORE>トロフィーでアンロック"
"TID_SPEC_ABI_FREEZE","シェルショック"
"TID_SPEC_ABI_BERSERKER","暴れウシ"
"TID_SPEC_SELF_DESTRUCT","リベンジ"
"TID_SPEC_ABI_CACTUS_HEAL","栄養補給"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","百薬の長"
"TID_SPEC_ABI_REPAIR_TURRET","リチャージ"
"TID_SPEC_ABI_PET_LIFESTEAL","森の絆"
"TID_SPEC_ABI_STEAL_SOULS","魂狩り"
"TID_SPEC_ABI_SPOT","鷹の目"
"TID_SPEC_ABI_AMBUSH","待ち伏せ"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","影武者"
"TID_SPEC_ABI_SPEED","すいすいブーツ"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","ママの抱擁"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","スーパーバウンド"
"TID_SPEC_ABI_FIRE_DOT_ULTI","バーニングドロップ"
"TID_SPEC_LAST_STAND","白鳥の唄"
"TID_SPEC_BURN","ファイアロケット"
"TID_SPEC_CRIPPLE","猛毒"
"TID_SPEC_ABI_BARREL_DEFENSE","鋼の盾"
"TID_SPEC_HEAL_MAIN_ATTACK","ダ・カーポ！"
"TID_SPEC_ABI_FREEZE_DESC","スーパーシェルが敵の動きを<c00cc00><VALUE1></c>秒間鈍らせる！"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","HPが<VALUE1>%以下の敵に対して、攻撃と必殺技のダメージが<c00cc00><VALUE2></c>増加。"
"TID_SPEC_ABI_BERSERKER_DESC","HPが<c00cc00><VALUE1>%</c>以下になると、リロード速度が2倍に！"
"TID_SPEC_SELF_DESTRUCT_DESC","倒される間際に、<c00cc00><VALUE1></c>ダメージのダイナマイトを6本投げる。"
"TID_SPEC_ABI_CACTUS_HEAL_DESC","必殺技を使用した際、自身がその効果範囲に入ることでHPが1秒につき<c00cc00><VALUE1></c>回復する。"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","通常攻撃をするたびにHPが<c00cc00><VALUE1></c>回復する。"
"TID_SPEC_ABI_REPAIR_TURRET_DESC","自分の攻撃でタレットに電気を送り込むことで、失ったHPを<c00cc00><VALUE1></c>回復できる。"
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","クマが敵を攻撃するたびにニタのHPが<c00cc00><VALUE1></c>回復し、ニタが敵にダメージを与えるとクマのHPが<c00cc00><VALUE2></c>回復する。"
"TID_SPEC_ABI_STEAL_SOULS_DESC","彼には倒した敵の魂が見える... それらを狩ることで、HPが<c00cc00><VALUE1></c>回復する。"
"TID_SPEC_SPOT_FROM_AIR_DESC","必殺技の使用時に、隠れている敵を空からすべて見渡せる。さらに、チームメイトにもその能力が共有される。"
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","彼の攻撃が仲間に当たると、その仲間のHPが<c00cc00><VALUE1></c>回復する。"
"TID_SPEC_ABI_SPOT_DESC","やぶに隠れた敵を、遥かかなたから見つけることができる。その視界はチームメイトとも共有される。"
"TID_SPEC_ABI_AMBUSH_DESC","やぶに隠れた状態で攻撃すると、最大射程において<c00cc00>+<VALUE1></c>の追加ダメージが発生する。"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","神秘の力で次元の扉が開かれる...！ 彼女の影が現れて、次々に敵を攻撃します。"
"TID_SPEC_ABI_TODO_DESC","特殊能力未定"
"TID_SPEC_ABI_SPEED_DESC","真新しいブーツのおかげで移動速度が向上する。"
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","自ら生み出す爆風に乗って、障害物を飛び越える！"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","メタルストームで敵を攻撃するたび、自身と周辺の仲間のHPが<c00cc00><VALUE1></c>回復する。"
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","通常の攻撃および必殺技の弾丸が、最初のバウンドでさらにエネルギーを帯び、ダメージが<c00cc00><VALUE1></c>増加する。"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","彼の必殺技の標的となった敵は、4秒間にわたり炎に包まれ<c00cc00><VALUE1></c>ダメージを受ける。"
"TID_SPEC_LAST_STAND_DESC","倒される間際に最後の1曲を奏でる。周辺にいる仲間のHPが<c00cc00><VALUE1></c>回復する！"
"TID_SPEC_BURN_DESC","ロケットの衝撃で地面が火の海と化し、範囲内の敵は1秒につき<c00cc00><VALUE1></c>ダメージを受ける。"
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","必殺技の発動時、<c00cc00><VALUE1></c>秒間タルが強化されて、受けるダメージがすべて<c00cc00><VALUE2>%</c>低減される。"
"TID_SPEC_CRIPPLE_DESC","毒がまわった敵はパワーを奪われ、その間に与えるダメージが<c00cc00><VALUE1>％</c>低減する。"
"TID_SEASON_ENDED_NOTI","シーズンが終了しました！シーズン報酬があなたを待っています！"
"TID_BATTLE_ROYALE_7","ダブルトラブル"
"TID_GAME_MODE_9","デュオ バトルロイヤル"
"TID_GAME_MODE_9_COMBINED","バトルロイヤル"
"TID_GAME_MODE_9_DESC","他の4チームと激突！チームメイトが生き残っている限り、倒されてもしばらくするとリスポーンできる！"
"TID_WAVE_APPROACHING","ウェーブ <number>"
"TID_TEAMS_LEFT","生存チーム：<num>"
"TID_TEAM_MATE_RESPAWNING","チームメイトのリスポーンまで：<num>"
"TID_BOSS_APPROACHING","ウェーブ<number>：<ccc0000>ボスロボが来るぞ！</c>"
"TID_COOP_2","鋼の交差点"
"TID_BOSS_2","モグラ王の広間"
"TID_BEAR_DAMAGE","クマのダメージ"
"TID_BEAR_HEALTH","クマのHP"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","2人組"
"TID_SPEC_ABI_PUSHBACK_SELF","爆風ジャンプ"
"TID_VIEW_PROFILE_BUTTON","プロフィールを見る"
"TID_REPORT_PLAYER_BUTTON","報告"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","<name>を報告しますか？"
"TID_CHAT_REPORT_CONFIRMATION","\n\n本当に<name>を迷惑行為ユーザーとして報告しますか？"
"TID_PLAYER_ALREADY_REPORTED","このプレイヤーはすでに報告されています！"
"TID_STARTER_PACK_4","レベル35パック"
"TID_NEED_HERO","スキンを購入できません。まずキャラをアンロックしてください。"
"TID_EVENT_ENDING","まもなく<GAMEMODE>が終了します！"
"TID_TEAM_DISPLAY_TITLE_CLAN","クラブチーム"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","フレンドチーム"
"TID_TICKETS_REVEIVED","イベントチケット<AMOUNT>枚を受け取りました！"
"TID_TUTORIAL_12","エメラルドも手に入れたし、出口へ向かいましょう！"
"TID_NO_TARGET_HINT","オートエイムを使えるターゲットがいません！"
"TID_CAN_NOT_AUTOSHOOT","この必殺技ではオートエイムが使えません"
"TID_VS","VS"
"TID_VS_SHOWDOWN","信じられる者は自分のみ！"
"TID_HAS_LASER_BALL_HINT","ボールを持っている間はオートエイムできません"
"TID_CLAN_RESPONSE_44","参加不可：すでにクラブに所属しています"
"TID_SHOTGUN_GIRL_SHORT_DESC","ファイター"
"TID_GUNSLINGER_SHORT_DESC","シャープシューター"
"TID_BULL_DUDE_SHORT_DESC","ヘビーウェイト"
"TID_ROCKET_GIRL_SHORT_DESC","シャープシューター"
"TID_TNT_DUDE_SHORT_DESC","スローワー"
"TID_LUCHADOR_SHORT_DESC","ヘビーウェイト"
"TID_TRICKSHOT_DUDE_SHORT_DESC","シャープシューター"
"TID_CACTUS_SHORT_DESC","シャープシューター"
"TID_BARKEEP_SHORT_DESC","スローワー"
"TID_MECHANIC_SHORT_DESC","ファイター"
"TID_SHAMAN_SHORT_DESC","ファイター"
"TID_UNDERTAKER_SHORT_DESC","スピーディーアサシン"
"TID_CROW_SHORT_DESC","ポイズンアサシン"
"TID_DEAD_MARIACHI_SHORT_DESC","ヒーラー"
"TID_BOW_DUDE_SHORT_DESC","ファイター"
"TID_SNIPER_SHORT_DESC","シャープシューター"
"TID_MINIGUN_DUDE_SHORT_DESC","ヒーラー"
"TID_BLACK_HOLE_SHORT_DESC","スカーミッシャー"
"TID_BARREL_BOT_SHORT_DESC","ヘビーウェイト"
"TID_CLAN_INTRO_SUGGESTED_CLANS","オススメのクラブ"
"TID_CLAN_INTRO_CREATE_TITLE","自分のクラブを作ろう"
"TID_CLAN_INTRO_HEADER","クラブ"
"TID_CLAN_INFO_TITLE","クラブ情報"
"TID_CLAN_INFO_NO_DESCRIPTION","クラブの紹介文がありません"
"TID_EVENT_POPUP_TITLE","いざ、バトルへ！"
"TID_GOLDRUSH_8","サファイアの草原"
"TID_USE_AUTOFIRE_TUTORIAL","<ccc0033>赤いコントローラー</c>をタップして近くの敵を攻撃しましょう！"
"TID_BRAWL_BOX_INFO_2","ブロスタボックスにはそれぞれ、新しいキャラクター、パワーポイント&コイン、スターパワーのうちいずれか1つが入っています。さらに、ボーナスとしてダブルトークンまたはイベントチケットを入手できる可能性もあります。\n\n各報酬の入手確率は次のとおりです：\n\nパワーポイント&コイン：<NUM1>%\nレアキャラクター：<NUM2>%\nスーパーレアキャラクター：<NUM3>%\nハイパーレアキャラクター：<NUM4>%\nウルトラレアキャラクター：<NUM5>%\nレジェンドレアキャラクター：<NUM6>%\nスターパワー：<NUM7>%\n\nまた、ボーナスの入手確率はイベントチケットが25%、エメラルドが9%、ダブルトークンが3%です。スターパワーは、レベル9に到達したキャラクターしか入手できません。特定のレア度のキャラクターなど、一部の報酬をすべてアンロックした場合は、その他の報酬の入手確率が増加します。ブロスタボックスの開封においては公平性を保つため、レジェンドレアキャラクターの入手確率を左右するラッキー指数システムを導入しています。新しいキャラクターを含まないボックスを開けることであなたのラッキー指数が増加し、新しいキャラクターを入手するたび、そのレア度に基づいてラッキー指数が減少します。ラッキー指数が十分上がるとレジェンドレアキャラクターの入手確率が高まり、逆にラッキー指数が低いとレジェンドレアキャラクターの入手も困難になります。プレイ初期のブロスタボックスの中身は、全プレイヤーが公平なスタートを切られるよう予め決められています。"
"TID_POWER_DROP_VALUE","+<VALUE>"
"TID_COLLECT","回収"
"TID_PAGE_FRIENDS_TITLE","フレンド"
"TID_PAGE_FRIENDS_TITLE2","フレンドとバトル！"
"TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN","Facebookに接続するかゲーム内でフレンドを見つけて、一緒にプレイしましょう！"
"TID_PAGE_FRIENDS_NO_FRIENDS","Facebookに接続するかゲーム内でフレンドを見つけて、一緒にプレイしましょう！"
"TID_FRIENDS_TITLE","フレンド <COUNT>人"
"TID_FRIENDS_TAB_1","フレンド"
"TID_FRIENDS_TAB_2","オススメ"
"TID_FRIENDS_TAB_3","申請"
"TID_TOTAL","合計"
"TID_BRAWL_BOX_INFO_TITLE_2","ブロスタボックス情報"
"TID_BRAWL_BOX_INFO_TITLE_3","メガボックス情報"
"TID_BRAWL_BOX_INFO_3","各メガボックスには、ブロスタボックス10個分に相当する報酬が入っています。ただし、一度に入手するパワーポイントはキャラクター数名分のみです。\n\nその10個分の配当はランダムですが、1個分に含まれる報酬の入手確率は次のとおりです：\n\nパワーポイント&コイン：<NUM1>%\nレアキャラクター：<NUM2>%\nスーパーレアキャラクター：<NUM3>%\nハイパーレアキャラクター：<NUM4>%\nウルトラレアキャラクター：<NUM5>%\nレジェンドレアキャラクター：<NUM6>%\nスターパワー：<NUM7>%\n\nまた、ボーナスの入手確率はイベントチケットが25%、エメラルドが9%、ダブルトークンが3%です。スターパワーは、レベル9に到達したキャラクターしか入手できません。特定のレア度のキャラクターなど、一部の報酬をすべてアンロックした場合は、その他の報酬の入手確率が増加します。ブロスタボックスの開封においては公平性を保つため、レジェンドレアキャラクターの入手確率を左右するラッキー指数システムを導入しています。新しいキャラクターを含まないボックスを開けることであなたのラッキー指数が増加し、新しいキャラクターを入手するたび、そのレア度に基づいてラッキー指数が減少します。ラッキー指数が十分上がるとレジェンドレアキャラクターの入手確率が高まり、逆にラッキー指数が低いとレジェンドレアキャラクターの入手も困難になります。プレイ初期に入手する報酬は、全プレイヤーが公平なスタートを切られるよう予め決められています。"
"TID_HERO_BUNDLE_0","シェリーの秘宝"
"TID_HERO_BUNDLE_1","コルトの銃ケース"
"TID_HERO_BUNDLE_2","ブルの袋"
"TID_HERO_BUNDLE_3","ブロックの箱"
"TID_HERO_BUNDLE_4","リコシェの金庫"
"TID_HERO_BUNDLE_5","スパイクの穀物倉"
"TID_HERO_BUNDLE_6","バーリーのワインセラー"
"TID_HERO_BUNDLE_7","ジェシーのがらくた山"
"TID_HERO_BUNDLE_8","ニタの巣穴"
"TID_HERO_BUNDLE_9","ダイナマイクの袋"
"TID_HERO_BUNDLE_10","エル・プリモの箱"
"TID_HERO_BUNDLE_11","貯蔵庫セール"
"TID_HERO_BUNDLE_12","クロウのコレクション"
"TID_HERO_BUNDLE_13","ポコの小袋"
"TID_HERO_BUNDLE_14","ボウの小包"
"TID_HERO_BUNDLE_15","エリザベスのハンドバッグ"
"TID_HERO_BUNDLE_16","パムのバッグ"
"TID_HERO_BUNDLE_17","タラの金庫"
"TID_HERO_BUNDLE_18","ダリルのタル"
"TID_OFFER_ALSO_INCLUDES","以下も含みます"
"TID_OFFER_VALUE_TITLE","お得！"
"TID_OFFER_VALUE","+<VALUE>%"
"TID_SHOP_OFFER_COUNTDOWN","<TIME>"
"TID_USE_ULTI_TUTORIAL","<cff9900>黄色いコントローラー</c>をドラッグして狙いを定めましょう！"
"TID_HERO_STATS_TITLE","キャラクターステータス"
"TID_GATCHA_SCREEN_ITEMS_REMAINING","残りのアイテム："
"TID_GATCHA_SCREEN_BONUS_ITEMS_REMAINING","残りのボーナス："
"TID_GATCHA_SCREEN_YOU_GOT","入手："
"TID_GATCHA_SCREEN_BONUSES","ボーナスアイテム："
