"Name","ParentAreaEffectForSkin","Disabled","FileName","OwnExportName","BlueExportName","RedExportName","NeutralExportName","Layer","ExportNameTop","ExportNameTopRed","ExportNameObject","Effect","LoopingEffect","ScaleLoopingEffect","HitEffect","AllowEffectInterrupt","PlaybackType","RotationType","Scale","TimeMs","MinTimeMs","Radius","Damage","DontOverrideDmg","DamageScaleType","CustomValue","CustomValue2","Type","StatusEffectSelf","StatusEffectAlly","StatusEffectEnemy","StatusEffectTickInterval","DelayFirstTick","IsPersonal","TargetEnemiesOnly","BulletExplosionBullet","BulletExplosionBulletDistance","BulletExplosionBulletOffset","BulletExplosionItem","ExpandOnDistance","BulletAngleOffset","BulletApplyAngle","DestroysEnvironment","DestroysDecorations","DestroysOnlyBushes","PushbackStrength","PushbackStrengthSelf","PushbackDeadzone","CanStopGrapple","StunTicks","SlowStrength","FreezeTicks","IgnoreFadeout","ShouldShowEvenIfOutsideScreen","SameAreaEffectCanNotDamageMs","RelatedImmunityAreas","DontShowToEnemy","RequireLineOfSight","ChainAreaEffect","ChainAreaEffect2","ChainAreaEffect3","OverchargedChainAreaEffect","OverchargedChainAreaEffect2","OverchargedChainAreaEffect3","SkinnedCustomValue","SpawnItem","SnapToTile","DamageScaleDistanceNear","DamageScaleDistanceFar","SourceType","OverHealTicks","StackOverHeal","MaxOverHeal","OverHealMultiplier","AffectOnlyHeroes","AffectProjectiles","IgnoreCharacters","InnerRadius","InnerRadiusDamagePercent","ExpireTypes","CurveBall","CurveBallAddDistance"
"MegaKenjiWarning360","","","sc/effects_brawler.sc","warning_bosskenji_spread","warning_bosskenji_spread","warning_bosskenji_spread","","GroundHigh","","","","boss_warning","","100","","","","","400","1000","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaKenjiPushBack","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","165","700","","1200","1200","","","","","Damage","","","","","","","","","","","","","","","","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaKenjiBulletExplosion360","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","800","","600","500","","","15","","BulletExplosion","","","","","","","","MegaKenjiProjectileFast360","80","300","","","","","","","","","","","","","","","","","","","","","MegaKenjiBulletExplosion3602","","","","","","","","","","","","","","","","","","","","","","",""
"SamuraiSmashSpawn","","","sc/effects.sc","","","","","Above","","","","mode_hold_spawn","","100","","","","","100","700","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SamuraiSmashSpawnIncoming","","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","meteor_warning","","100","","","","","100","5000","","450","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","SamuraiSpawnExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"SamuraiSmashSpawnIncomingBoss","","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","boss_warning","","100","","","","","200","5000","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","SamuraiSpawnExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"PercenterAreaEffectMutant","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","","100","","5","4","","BulletExplosion","","","","","","","","PercenterProjectile","15","","","","45","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SamuraiSpawnExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","explosion_generic_small","","100","","","","","100","700","","550","","","","","","Damage","","","","","","","","","","","","","","","","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HeistSafePushback","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mode_heist_push","","100","","","","","350","100","","1200","1","","","","","Pushback","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaKenjiBulletExplosion3602","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","1000","","600","500","","","18","","BulletExplosion","","","","","","","","MegaKenjiProjectileFast360","80","300","","","","","","","","","","","","","","","","","","","","","MegaKenjiBulletExplosion3603","","","","","","","","","","","","","","","","","","","","","","",""
"MegaKenjiBulletExplosion3603","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","1000","","600","500","","","20","","BulletExplosion","","","","","","","","MegaKenjiProjectileFast360","80","300","","","","","","","","","","","","","","","","","","","","","MegaKenjiBulletExplosion3604","","","","","","","","","","","","","","","","","","","","","","",""
"MegaKenjiBulletExplosion3604","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","1000","","600","500","","","25","","BulletExplosion","","","","","","","","MegaKenjiProjectileFast360","80","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SamuraiItemPickup","","","sc/effects.sc","","","","","Above","","","","mode_pickup_pole","","100","","","","","100","700","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DemonicAreaEffect","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","toy_demon_small_explosion","","100","","","","","165","700","","450","300","true","5","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AngelicAreaEffect","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","toy_angel_rebirth_push","","100","","","","","165","300","","800","300","true","5","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DemonicBulletAreaEffect","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","200","","600","300","true","","6","","BulletExplosion","","","","","","","","DemonicProjectile","15","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"StalkerWeaponJumpArea","","","sc/effects.sc","","","","","GroundHigh","","","","alli_def_atk2_area","","100","","","","1","100","300","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","",""
"DomainDamageArea","","","sc/effects.sc","","","","","GroundHigh","","","","trunk_def_atk_area","","100","","","","","100","300","","1000","1400","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DomainOwnedArea","","","","","","","","","","","","","","","","","","","800","75","","",""
"DomainDamageWarningArea","","","sc/effects_brawler_trunk.sc","trunk_def_atk_area_casting","trunk_def_atk_area_casting","trunk_def_atk_area_casting_red","","GroundHigh","","","","","","100","","","","","100","350","","","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DomainOwnedArea","","","sc/effects_brawler_trunk.sc","trunk_def_atk_domain","trunk_def_atk_domain_ally","trunk_def_atk_domain_red","","GroundHigh","","","","trunk_def_atk_domain","","100","","true","","2","60","20000","","500","","","","","","StatusEffect","DomainOnAreaBuff","","","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DomainOwnedAreaBig","","","sc/effects_brawler_trunk.sc","trunk_def_gadget1_domain","trunk_def_gadget1_domain_ally","trunk_def_gadget1_domain_red","","GroundHigh","","","","trunk_def_gadget1_domain","","100","","","","2","100","20000","","850","","","","","","StatusEffect","DomainOnAreaBuff","","","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DemonicAreaEffectFire","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","toy_demon_area_ground","","100","","","","","28","2900","","300","300","true","5","","","Dot","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AngelicBulletAreaEffect","","","sc/effects.sc","","","","","GroundHigh","","","","toy_angel_rebirth_push","","100","","","","","100","200","","600","300","true","","12","","BulletExplosion","","","","","","","","AngelicProjectile","12","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DodgeballScore","","","sc/effects.sc","","","","","GroundHigh","","","","dodgeball_score","","100","","","","","100","700","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DodgeballStun","","","sc/effects.sc","","","","","GroundHigh","","","","dodgeball_stun","","100","","","","","100","700","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TrainModeAreaEffect","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","subway_skill_hoverboard_ground","","100","","","","","100","100","","800","","","","","","StatusEffect","","","CannonGirlOverchargedStun","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OutOfLineArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","surbway_hurdle_spawn","","100","","","","","100","500","","700","","","","23","23","MeepleWallSpawn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SuperSneakersSpeed","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","1000","","500","350","","","50","","SpeedBuff","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TrailRunWaypointActivation","","","sc/effects.sc","","","","","GroundHigh","","","","trailrun_waypoint_activation","","100","","","","","100","700","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OutOfLineArea_lvl3","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","surbway_hurdle_spawn","","100","","","","","100","500","","700","","","","24","24","MeepleWallSpawn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FuryWarning","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","ziggy_def_atk_warning","","100","","","","","100","800","","450","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FuryExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"FuryWarningCrit","FuryWarning","","sc/effects_brawler.sc","","","","","GroundHigh","","","","ziggy_def_atk_warning_crit","","100","","","","","100","800","","450","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FuryExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"FuryExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","ziggy_def_atk_explode","","100","","","","","100","600","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FuryUltiArea","","","sc/effects_brawler_ziggy.sc","ziggy_def_ulti_plazma_ground","ziggy_def_ulti_plazma_ground","ziggy_def_ulti_plazma_ground_red","","GroundHigh","","","","","ziggy_def_ulti_storm","100","ziggy_def_ulti_hit","TRUE","","","100","10000","3000","1500","700","","","","","Dot","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","followTargetGone","",""
"FuryOverchargedUltiArea","","","sc/effects_brawler_ziggy.sc","ziggy_def_oc_ulti_plazma_ground","ziggy_def_oc_ulti_plazma_ground","ziggy_def_oc_ulti_plazma_ground_red","","GroundHigh","","","","","ziggy_def_oc_ulti_storm","100","ziggy_def_oc_ulti_hit","TRUE","","","100","10000","","1500","700","","","","","Dot","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","followTargetGone","",""
"FuryGadgetTeleport","","","sc/effects.sc","","","","","GroundHigh","","","","ziggy_def_gadget1_teleport","","100","","","","","70","700","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fury002Warning","FuryWarning","","sc/effects_brawler.sc","","","","","GroundHigh","","","","ziggy_002_atk_warning","","100","","","","","100","600","","450","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fury002Explosion","","","","","","","","","","","","","","","","","","","","","","",""
"Fury002WarningCrit","FuryWarningCrit","","sc/effects_brawler.sc","","","","","GroundHigh","","","","ziggy_002_atk_warning_crit","","100","","","","","100","600","","450","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fury002Explosion","","","","","","","","","","","","","","","","","","","","","","",""
"Fury002Explosion","FuryExplosion","","sc/effects.sc","","","","","GroundHigh","","","","ziggy_002_atk_explode","","100","","","","","100","600","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fury002UltiArea","FuryUltiArea","","sc/effects_brawler_ziggy.sc","ziggy_002_ulti_ground","ziggy_002_ulti_ground","ziggy_002_ulti_ground_red","","GroundHigh","","","","","ziggy_002_ulti_storm","100","ziggy_002_ulti_hit","TRUE","","","100","10000","3000","1500","700","","","","","Dot","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","followTargetGone","",""
"HealBoomBox","","","sc/effects.sc","","","","","GroundHigh","","","","pam_def_ulti_area_active","subway_skill_stereoblast_heal","100","","","","","125","5000","","1000","-300","","0","","","Hot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PushbackBoomBox","","","sc/effects.sc","","","","","GroundHigh","","","","subway_skill_stereoblast_wave","","100","","","","","70","300","","450","","","","10","","Pushback","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PushbackBoomBoxLvL3","","","sc/effects.sc","","","","","GroundHigh","","","","subway_skill_stereoblast_wave_lv3","","100","","","","","70","300","","650","","","","10","","Pushback","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DancerBlockProjectiles","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mina_def_gadget1_active","mina_def_gadget1","100","","","","","100","3000","","600","","","","","","BlockProjectiles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RogueliteDancerBlockProjectiles","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mina_def_gadget1_active","mina_def_gadget1","80","","","","","100","3000","","480","","","","","","BlockProjectiles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CollectionEventModifierSpawn","","","sc/effects.sc","power_area_effect_blue","power_area_effect_blue","power_area_effect_blue","","GroundHigh","","","","powerup_indicator","","100","","","","","40","1000","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","EventCollectToken","","","","","","","","","","","","","","","",""
"MegaBossCactusSpikeExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","300","","","","12","","BulletExplosion","","","","","","","","CactusSpike","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTrickshotDude360PushAwayBullet","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","800","","600","600","","","10","","BulletExplosion","","","","","","","","MegaBossTrickshotDudeUltiProjectile","20","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTrickshotDude360PushAwayArea","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","133","700","","600","600","","","","","Damage","","","","","","","","","","","","","","","true","","","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTrickshotDude360Madness","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","800","","600","400","","","8","","BulletExplosion","","","","","","","","MegaBossTrickshotDudeProjectile","20","300","","","","","","","","","","","","","","","","","","","","","MegaTrickshotDude360Madness2","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTrickshotDude360Madness2","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","800","","600","400","","","15","","BulletExplosion","","","","","","","","MegaBossTrickshotDudeProjectile","20","300","","","","","","","","","","","","","","","","","","","","","MegaTrickshotDude360Madness3","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTrickshotDude360Madness3","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","800","","600","600","","","10","","BulletExplosion","","","","","","","","MegaBossTrickshotDudeUltiProjectile","20","300","","","","","","","","","","","","","","","","","","","","","MegaTrickshotDude360Madness4","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTrickshotDude360Madness4","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","800","","600","800","","","6","","BulletExplosion","","","","","","","","MegaBossTrickshotDudeProjectileLarge","20","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SubwayTrainRushProjectileSpeedTrail","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","subway_skill_trainrush_twinkle","","100","","","","","20","2500","","200","","","","","","StatusEffect","AlternatorProjectileSpeedTrail","AlternatorProjectileSpeedTrail","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","",""
"MegaBossCrowJumpKnifes","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","300","","","","10","","BulletExplosion","","","","","","","","MegaBossCrowJumpProjectile","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowSwamp","","","sc/effects.sc","","","","","GroundHigh","","","","mega_crow_swamp_small","","100","","","","","45","4000","","400","","","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","","","","","1000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowSwampStatus","","","sc/effects.sc","","","","","GroundHigh","","","","mega_crow_swamp_small","","100","","","","","45","4000","","400","","","","","","StatusEffect","","","MegaCrowPoisonVirus","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowSwampLarge","","","sc/effects.sc","","","","","GroundHigh","","","","mega_crow_swamp_large","","100","","","","","90","2000","","400","","","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","","","","","1000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowSwampStatusLarge","","","sc/effects.sc","","","","","GroundHigh","","","","mega_crow_swamp_large","","100","","","","","90","2000","","400","","","","","","StatusEffect","","","MegaCrowPoisonVirus","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowUltiIndicator","","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","","","100","","","","","200","2500","","600","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowJumpKnifesSmall","","","sc/effects.sc","","","","","GroundHigh","","","","crow_009_ulti","","100","","","","","100","700","","300","","","","3","","BulletExplosion","","","","","","","","MegaBossCrowJumpProjectile","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowJumpKnifesPushAway","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","300","","","","5","","BulletExplosion","","","","","","","","MegaBossCrowProjectile","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowJumpKnifesPushAwayArea","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","133","700","","600","500","","","","","Damage","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowJumpKnifesExplode","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","150","700","","800","500","","","6","","Damage","","","","","","","","MegaBossCrowJumpProjectile","","","","","","","","","","","","","","","","","","","","","","","MegaBossCrowJumpKnifes","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTickPushAwayArea","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","133","700","","600","800","","","","","Damage","","","","","","","","","","","","","","","true","","","60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTickPushAwayBoom","","","sc/effects.sc","","","","","GroundHigh","","","","tick_009_atk1_explode_red","","100","","","","","100","700","","300","500","","","6","","BulletExplosion","","","","","","","","","8","","MegaTickMine","90","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossClusterBombExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","tick_009_atk1_explode_red","","100","","","","","100","700","","300","","","","6","","BulletExplosion","","","","","","","","","6","","MegaTickMine","90","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossClusterBombExplosion2","","","sc/effects.sc","","","","","GroundHigh","","","","tick_009_atk1_explode_red","","100","","","","","100","700","","300","","","","10","","BulletExplosion","","","","","","","","","13","","MegaTickMine","90","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossClusterBombPetExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","100","700","","600","99","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossClusterBombPetExplosionMid","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","125","700","","600","99","","","","","Damage","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossClusterBombPetExplosionLarge","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","150","700","","600","99","","","","","Damage","","","","","","","","","","","","","","","true","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTickMeteorite","","","sc/effects_brawler_tick.sc","tick_009_boss_meteor_target_red","tick_009_boss_meteor_target_red","tick_009_boss_meteor_target_red","","GroundHigh","tick_009_boss_pumpkin_prj","tick_009_boss_pumpkin_prj","","tick_009_boss_candy","","100","","","","","95","800","","850","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","MegaTickMeteoriteExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTickMeteoriteExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","tick_009_boss_explosion","","100","","","","","100","100","","850","","","","","","Damage","","","","","","","","","","","","","","","","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaTickSlowArea","","","sc/effects.sc","","","","","GroundHigh","","","","","gadget_bea_honeypot","100","","","","","70","600000","","840","","","","","","Slow","","","","","","","","","","","","","","","","","","","","","","","350","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaSplitterLegsDamageAreaPushAway","","","sc/effects.sc","","","","","GroundHigh","","","","rt_005_ulti","","100","","","","","100","300","","1000","500","","","200","","DamageAndStatusEffect","","","MegaBossSplitterTag","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaSplitterLegsDamageArea","","","sc/effects.sc","","","","","GroundHigh","","","","rt_005_ulti","","100","","","","","100","300","","1000","500","","","200","","DamageAndStatusEffect","","","MegaBossSplitterTag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaSplitterLegs360","","","sc/effects.sc","","","","","GroundHigh","","","","rt_005_ulti","","100","","","","","100","1000","","1000","500","","","6","","BulletExplosion","","","MegaBossSplitterTag","","","","","MegaBossSplitterProjectileSlow","25","","","","","","","","","","","","","","","","","","","","","","MegaSplitterLegs360Chain1","","","","","","","","","","","","","","","","","","","","","","10","50"
"MegaSplitterLegs360Chain1","","","sc/effects.sc","","","","","GroundHigh","","","","rt_005_ulti","","100","","","","","100","1000","","1000","500","","","8","","BulletExplosion","","","MegaBossSplitterTag","","","","","MegaBossSplitterProjectileSlow","25","","","","","","","","","","","","","","","","","","","","","","MegaSplitterLegs360Chain2","","","","","","","","","","","","","","","","","","","","","","10","50"
"MegaSplitterLegs360Chain2","","","sc/effects.sc","","","","","GroundHigh","","","","rt_005_ulti","","100","","","","","100","1000","","1000","500","","","10","","BulletExplosion","","","MegaBossSplitterTag","","","","","MegaBossSplitterProjectileSlow","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","50"
"MegaCactusExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","spike_009_atk1_explosion","","100","","","","","70","700","","300","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaCactusSpikeExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","300","","","","8","","BulletExplosion","","","","","","","","MegaBossCactusFrag","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","300"
"MegaCactusSpikeExplosionSecond","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","300","","","","10","","BulletExplosion","","","","","","","","MegaBossCactusFrag","20","","","","","","","","","","","","","","","","","","","","","","MegaCactusSpikeExplosionSecondChain1","","","","","","","","","","","","","","","","","","","","","","",""
"MegaCactusSpikeExplosionSecondChain1","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","300","","","","8","","BulletExplosion","","","","","","","","MegaBossCactusFrag","25","","","","","","","","","","","","","","","","","","","","","","MegaCactusSpikeExplosionSecondChain2","","","","","","","","","","","","","","","","","","","","","","",""
"MegaCactusSpikeExplosionSecondChain2","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","300","","","","6","","BulletExplosion","","","","","","","","MegaBossCactusFrag","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaCactusUltiExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","mega_spike_explosion_small","","100","","","","","119","4500","","560","800","","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","350","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaCactusUltiExplosionLarge","","","sc/effects.sc","","","","","GroundHigh","","","","mega_spike_explosion_large","","100","","","","","119","4500","","1120","800","","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","350","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossBoomPushAwayArea","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","140","700","","600","500","","","","","Damage","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCactusPushAwaySpike","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","300","","","","10","","BulletExplosion","","","","","","","","MegaBossCactusPushAwayFrag","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
