"Name","Type","Index","ProgressStart","Progress","League","Tier","Season","HeroPowerUnlock","PrimaryLvlUpRewardType","PrimaryLvlUpRewardCount","PrimaryLvlUpRewardExtraData","PrimaryLvlUpRewardData","SecondaryLvlUpRewardType","SecondaryLvlUpRewardCount","SecondaryLvlUpRewardExtraData","SecondaryLvlUpRewardData","DependsOnIndex","RankAssetFrame","RankNumberValue","RankFaceFrame","RankHexTextColor"
"Goal_9_37_16",9,16,6750,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_37_17",9,17,7700,950,0,0,37,0,19,1,0,"emoji_bp_feudaljapan_gg",1,10,,,-1,,,,
"Goal_9_37_18",9,18,8650,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_37_19",9,19,9600,950,0,0,37,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_37_20",9,20,10550,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_37_21",9,21,11500,950,0,0,37,0,35,1,0,"spray_bp_feudaljapan",1,10,,,-1,,,,
"Goal_9_37_22",9,22,12450,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_37_23",9,23,13400,950,0,0,37,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_37_24",9,24,14350,950,0,0,37,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_37_25",9,25,15300,950,0,0,37,0,51,1000,0,,-1,,,,-1,,,,
"Goal_9_37_26",9,26,16250,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_37_27",9,27,17200,950,0,0,37,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_37_28",9,28,18150,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_37_29",9,29,19100,950,0,0,37,0,19,1,0,"emoji_bp_feudaljapan_phew",1,10,,,-1,,,,
"Goal_9_37_30",9,30,20050,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_37_31",9,31,21000,950,0,0,37,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_37_32",9,32,21950,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_37_33",9,33,22900,950,0,0,37,0,19,1,0,"emoji_bp_feudaljapan_sad",1,10,,,-1,,,,
"Goal_9_37_34",9,34,23850,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_37_35",9,35,24800,950,0,0,37,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_37_36",9,36,25750,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_37_37",9,37,26700,950,0,0,37,0,19,1,0,"emoji_bp_feudaljapan_thanks",1,10,,,-1,,,,
"Goal_9_37_38",9,38,27650,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_37_39",9,39,28600,950,0,0,37,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_37_40",9,40,29550,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_37_41",9,41,30500,950,0,0,37,0,19,1,0,"emoji_bp_feudaljapan_special",1,10,,,-1,,,,
"Goal_9_37_42",9,42,31450,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_37_43",9,43,32400,950,0,0,37,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_37_44",9,44,33350,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_37_45",9,45,34300,950,0,0,37,0,25,1,0,"player_icon_bp_feudaljapan",1,10,,,-1,,,,
"Goal_9_37_46",9,46,35250,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_37_47",9,47,36200,950,0,0,37,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_37_48",9,48,37150,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_37_49",9,49,38100,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_37_50",9,50,39050,950,0,0,37,0,4,1,0,"SniperJapan",1,10,,,-1,,,,
"Goal_10_37_0",10,0,-1,1,0,0,37,0,41,500,0,,-1,,,,-1,,,,
"Goal_10_37_1",10,1,0,50,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_2",10,2,50,200,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_3",10,3,250,200,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_4",10,4,450,200,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_37_5",10,5,650,200,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_6",10,6,850,200,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_7",10,7,1050,200,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_8",10,8,1250,200,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_37_9",10,9,1450,200,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_10",10,10,1650,350,0,0,37,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_37_11",10,11,2000,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_12",10,12,2950,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_13",10,13,3900,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_14",10,14,4850,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_37_15",10,15,5800,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_16",10,16,6750,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_17",10,17,7700,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_18",10,18,8650,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_37_19",10,19,9600,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_20",10,20,10550,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_37_21",10,21,11500,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_22",10,22,12450,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_23",10,23,13400,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_24",10,24,14350,950,0,0,37,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_37_25",10,25,15300,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_26",10,26,16250,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_27",10,27,17200,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_28",10,28,18150,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_37_29",10,29,19100,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_30",10,30,20050,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_37_31",10,31,21000,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_32",10,32,21950,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_33",10,33,22900,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_34",10,34,23850,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_37_35",10,35,24800,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_36",10,36,25750,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_37",10,37,26700,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_38",10,38,27650,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_37_39",10,39,28600,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_40",10,40,29550,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_37_41",10,41,30500,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_42",10,42,31450,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_37_43",10,43,32400,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_44",10,44,33350,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_37_45",10,45,34300,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_46",10,46,35250,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_47",10,47,36200,950,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_37_48",10,48,37150,950,0,0,37,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_37_49",10,49,38100,950,0,0,37,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_37_50",10,50,39050,950,0,0,37,0,49,1,5,,-1,,,,-1,,,,
"BP_Tail_37_0",11,0,0,0,0,0,37,0,50,1,0,,-1,,,,-1,,,,
"Goal_12_37_0",12,0,-1,1,0,0,37,0,45,1500,0,,-1,,,,-1,,,,
"Goal_12_37_4",12,4,450,200,0,0,37,0,1,1500,0,,-1,,,,-1,,,,
"Goal_12_37_8",12,8,1250,200,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_37_10",12,10,1650,350,0,0,37,0,41,1500,0,,-1,,,,-1,,,,
"Goal_12_37_18",12,18,8650,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_37_28",12,28,18150,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_37_38",12,38,27650,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_37_42",12,42,31450,950,0,0,37,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_37_44",12,44,33350,950,0,0,37,0,1,1500,0,,-1,,,,-1,,,,
"Goal_12_37_46",12,46,35250,950,0,0,37,0,4,1,0,"SniperJapanChromaBlue",1,10,,,-1,,,,
"Goal_12_37_48",12,48,37150,950,0,0,37,0,4,1,0,"SniperJapanChromaGreen",1,10,,,-1,,,,
"Goal_12_37_50",12,50,39050,950,0,0,37,0,43,1,0,"TitleBP38",1,10,,,-1,,,,
"Goal_9_38_0",9,0,-1,1,0,0,38,0,45,1000,0,,-1,,,,-1,,,,
"Goal_9_38_1",9,1,0,50,0,0,38,0,19,1,0,"emoji_bp_kaiju",1,10,,,-1,,,,
"Goal_9_38_2",9,2,50,200,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_3",9,3,250,200,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_4",9,4,450,200,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_38_5",9,5,650,200,0,0,38,0,19,1,0,"emoji_bp_kaiju_angry",1,10,,,-1,,,,
"Goal_9_38_6",9,6,850,200,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_7",9,7,1050,200,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_8",9,8,1250,200,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_38_9",9,9,1450,200,0,0,38,0,19,1,0,"emoji_bp_kaiju_clap",1,10,,,-1,,,,
"Goal_9_38_10",9,10,1650,350,0,0,38,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_38_11",9,11,2000,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_12",9,12,2950,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_13",9,13,3900,950,0,0,38,0,19,1,0,"emoji_bp_kaiju_happy",1,10,,,-1,,,,
"Goal_9_38_14",9,14,4850,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_38_15",9,15,5800,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_16",9,16,6750,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_17",9,17,7700,950,0,0,38,0,19,1,0,"emoji_bp_kaiju_gg",1,10,,,-1,,,,
"Goal_9_38_18",9,18,8650,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_38_19",9,19,9600,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_20",9,20,10550,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_38_21",9,21,11500,950,0,0,38,0,35,1,0,"spray_bp_kaiju",1,10,,,-1,,,,
"Goal_9_38_22",9,22,12450,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_23",9,23,13400,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_24",9,24,14350,950,0,0,38,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_38_25",9,25,15300,950,0,0,38,0,51,1000,0,,-1,,,,-1,,,,
"Goal_9_38_26",9,26,16250,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_27",9,27,17200,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_28",9,28,18150,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_38_29",9,29,19100,950,0,0,38,0,19,1,0,"emoji_bp_kaiju_phew",1,10,,,-1,,,,
"Goal_9_38_30",9,30,20050,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_38_31",9,31,21000,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_32",9,32,21950,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_33",9,33,22900,950,0,0,38,0,19,1,0,"emoji_bp_kaiju_sad",1,10,,,-1,,,,
"Goal_9_38_34",9,34,23850,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_38_35",9,35,24800,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_36",9,36,25750,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_37",9,37,26700,950,0,0,38,0,19,1,0,"emoji_bp_kaiju_thanks",1,10,,,-1,,,,
"Goal_9_38_38",9,38,27650,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_38_39",9,39,28600,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_40",9,40,29550,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_38_41",9,41,30500,950,0,0,38,0,19,1,0,"emoji_bp_kaiju_special",1,10,,,-1,,,,
"Goal_9_38_42",9,42,31450,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_38_43",9,43,32400,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_44",9,44,33350,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_38_45",9,45,34300,950,0,0,38,0,25,1,0,"player_icon_bp_kaiju",1,10,,,-1,,,,
"Goal_9_38_46",9,46,35250,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_47",9,47,36200,950,0,0,38,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_38_48",9,48,37150,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_38_49",9,49,38100,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_38_50",9,50,39050,950,0,0,38,0,4,1,0,"EnragerKaiju",1,10,,,-1,,,,
"Goal_10_38_0",10,0,-1,1,0,0,38,0,41,500,0,,-1,,,,-1,,,,
"Goal_10_38_1",10,1,0,50,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_2",10,2,50,200,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_3",10,3,250,200,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_4",10,4,450,200,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_38_5",10,5,650,200,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_6",10,6,850,200,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_7",10,7,1050,200,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_8",10,8,1250,200,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_38_9",10,9,1450,200,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_10",10,10,1650,350,0,0,38,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_38_11",10,11,2000,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_12",10,12,2950,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_13",10,13,3900,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_14",10,14,4850,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_38_15",10,15,5800,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_16",10,16,6750,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_17",10,17,7700,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_18",10,18,8650,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_38_19",10,19,9600,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_20",10,20,10550,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_38_21",10,21,11500,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_22",10,22,12450,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_23",10,23,13400,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_24",10,24,14350,950,0,0,38,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_38_25",10,25,15300,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_26",10,26,16250,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_27",10,27,17200,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_28",10,28,18150,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_38_29",10,29,19100,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_30",10,30,20050,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_38_31",10,31,21000,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_32",10,32,21950,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_33",10,33,22900,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_34",10,34,23850,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_38_35",10,35,24800,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_36",10,36,25750,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_37",10,37,26700,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_38",10,38,27650,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_38_39",10,39,28600,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_40",10,40,29550,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_38_41",10,41,30500,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_42",10,42,31450,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_38_43",10,43,32400,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_44",10,44,33350,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_38_45",10,45,34300,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_46",10,46,35250,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_47",10,47,36200,950,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_38_48",10,48,37150,950,0,0,38,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_38_49",10,49,38100,950,0,0,38,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_38_50",10,50,39050,950,0,0,38,0,49,1,5,,-1,,,,-1,,,,
"BP_Tail_38_0",11,0,0,0,0,0,38,0,50,1,0,,-1,,,,-1,,,,
"Goal_12_38_0",12,0,-1,1,0,0,38,0,45,1500,0,,-1,,,,-1,,,,
"Goal_12_38_4",12,4,450,200,0,0,38,0,1,1500,0,,-1,,,,-1,,,,
"Goal_12_38_8",12,8,1250,200,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_38_10",12,10,1650,350,0,0,38,0,41,1500,0,,-1,,,,-1,,,,
"Goal_12_38_18",12,18,8650,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_38_28",12,28,18150,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_38_38",12,38,27650,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_38_42",12,42,31450,950,0,0,38,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_38_44",12,44,33350,950,0,0,38,0,1,1500,0,,-1,,,,-1,,,,
"Goal_12_38_46",12,46,35250,950,0,0,38,0,4,1,0,"EnragerKaijuChroma1",1,10,,,-1,,,,
"Goal_12_38_48",12,48,37150,950,0,0,38,0,4,1,0,"EnragerKaijuChroma2",1,10,,,-1,,,,
"Goal_12_38_50",12,50,39050,950,0,0,38,0,43,1,0,"TitleBP39",1,10,,,-1,,,,
"Goal_9_39_0",9,0,-1,1,0,0,39,0,45,1000,0,,-1,,,,-1,,,,
"Goal_9_39_1",9,1,0,50,0,0,39,0,19,1,0,"emoji_bp_darkgreek",1,10,,,-1,,,,
"Goal_9_39_2",9,2,50,200,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_39_3",9,3,250,200,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_4",9,4,450,200,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_5",9,5,650,200,0,0,39,0,19,1,0,"emoji_bp_darkgreek_angry",1,10,,,-1,,,,
"Goal_9_39_6",9,6,850,200,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_39_7",9,7,1050,200,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_8",9,8,1250,200,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_9",9,9,1450,200,0,0,39,0,19,1,0,"emoji_bp_darkgreek_clap",1,10,,,-1,,,,
"Goal_9_39_10",9,10,1650,350,0,0,39,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_39_11",9,11,2000,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_12",9,12,2950,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_13",9,13,3900,950,0,0,39,0,19,1,0,"emoji_bp_darkgreek_happy",1,10,,,-1,,,,
"Goal_9_39_14",9,14,4850,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_39_15",9,15,5800,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_16",9,16,6750,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_17",9,17,7700,950,0,0,39,0,19,1,0,"emoji_bp_darkgreek_gg",1,10,,,-1,,,,
"Goal_9_39_18",9,18,8650,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_39_19",9,19,9600,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_20",9,20,10550,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_39_21",9,21,11500,950,0,0,39,0,35,1,0,"spray_bp_greekmortis",1,10,,,-1,,,,
"Goal_9_39_22",9,22,12450,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_23",9,23,13400,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_24",9,24,14350,950,0,0,39,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_39_25",9,25,15300,950,0,0,39,0,51,1000,0,,-1,,,,-1,,,,
"Goal_9_39_26",9,26,16250,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_27",9,27,17200,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_28",9,28,18150,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_39_29",9,29,19100,950,0,0,39,0,19,1,0,"emoji_bp_darkgreek_phew",1,10,,,-1,,,,
"Goal_9_39_30",9,30,20050,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_39_31",9,31,21000,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_32",9,32,21950,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_33",9,33,22900,950,0,0,39,0,19,1,0,"emoji_bp_darkgreek_sad",1,10,,,-1,,,,
"Goal_9_39_34",9,34,23850,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_39_35",9,35,24800,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_36",9,36,25750,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_37",9,37,26700,950,0,0,39,0,19,1,0,"emoji_bp_darkgreek_thanks",1,10,,,-1,,,,
"Goal_9_39_38",9,38,27650,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_39_39",9,39,28600,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_40",9,40,29550,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_39_41",9,41,30500,950,0,0,39,0,19,1,0,"emoji_bp_darkgreek_special",1,10,,,-1,,,,
"Goal_9_39_42",9,42,31450,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_39_43",9,43,32400,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_44",9,44,33350,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_39_45",9,45,34300,950,0,0,39,0,25,1,0,"player_icon_bp_darkgreek",1,10,,,-1,,,,
"Goal_9_39_46",9,46,35250,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_47",9,47,36200,950,0,0,39,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_39_48",9,48,37150,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_39_49",9,49,38100,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_39_50",9,50,39050,950,0,0,39,0,4,1,0,"UndertakerGreekGod",1,10,,,-1,,,,
"Goal_10_39_0",10,0,-1,1,0,0,39,0,1,500,0,,-1,,,,-1,,,,
"Goal_10_39_1",10,1,0,50,0,0,39,0,41,500,0,,-1,,,,-1,,,,
"Goal_10_39_2",10,2,50,200,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_39_3",10,3,250,200,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_4",10,4,450,200,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_5",10,5,650,200,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_6",10,6,850,200,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_39_7",10,7,1050,200,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_8",10,8,1250,200,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_9",10,9,1450,200,0,0,39,0,50,1,0,,-1,,,,-1,,,,
