"TID","CNT"
"TID_YOOZOO_LOGIN_BUTTON","登入"
"TID_YOOZOO_LOGIN_DESC","本網路遊戲適合年滿12歲以上的用戶使用，\n請你確認已如實進行實名認證。為了你的健康，請合理控制遊戲時間。\n健康遊戲忠告 抵制不良遊戲 拒絕盜版遊戲 注意自我保護 謹防受騙上當\n適度遊戲益腦 沉迷遊戲傷身 合理安排時間 享受健康生活"
"TID_SETTINGS_LOGOUT_BUTTON","登出"
"TID_ACCESSORY_BLOWER_TRAMPOLINE","緊急彈跳板"
"TID_ACCESSORY_BLOWER_TRAMPOLINE_DESC","格爾在腳下放置一塊彈簧板，把隊友或敵人彈上天。"
"TID_ACCESSORY_CONTROLLER_EXPLODE","爆炸位移"
"TID_ACCESSORY_CONTROLLER_EXPLODE_DESC","納妮引爆皮皮，然後傳送至皮皮所在的位置。"
"TID_ACCESSORY_BLOCKED_MISSING_GUIDED_PROJECTILE","未啟動超級技能！"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_1","由於你尚未實名認證，已被納入防沉迷系統，每日22：00至次日8:00 不允許進行遊戲。請前往官網進行實名，若已實名，請稍後重試。"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_2","由於你尚未實名認證，已被納入防沉迷系統，法定假日已達到最高遊戲時間上限3小時。請前往官網進行實名，若已實名，請稍後重試。"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_3","由於你尚未實名認證，已被納入防沉迷系統，非法定假日已達到最高遊戲時間上限1.5小時。請前往官網進行實名，若已實名，請稍後重試。"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_15MIN_WARNING","由於你尚未實名認證，已被納入防沉迷系統，今日可遊戲時間剩餘<MINS>分鐘。"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_1","由於你尚未成年，已被納入防沉迷系統，每日晚22：00至次日8:00 不允許遊戲。"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_2","由於你尚未成年，已被納入防沉迷系統，法定假日已達到最高遊戲時間上限3小時。"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_3","由於你尚未成年，已被納入防沉迷系統，非法定假日已達到最高遊戲時間上限1.5小時。"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_15MIN_WARNING","由於你尚未成年，已被納入防沉迷系統，今日可遊戲時間剩餘<MINS>分鐘。"
"TID_ANTIADDICTION_WARNING_TITLE","警告"
"TID_SETTINGS_SOCIAL_TITLE_YOOZOO","游族"
"TID_SETTINGS_SOCIAL_TITLE_TENCENT","社交"
"TID_SETTINGS_BUTTON_YOOZOO_LOGOUT","登出"
"TID_SETTINGS_BUTTON_QQ_LOGIN","QQ登入"
"TID_SETTINGS_BUTTON_WECHAT_LOGIN","微信登入"
"TID_SETTINGS_WECHAT_LOGGED_IN","已登入微信"
"TID_SETTINGS_QQ_LOGGED_IN","已登入QQ"
"TID_SETTINGS_BUTTON_WECHAT_LOGOUT","登出"
"TID_SETTINGS_BUTTON_QQ_LOGOUT","登出"
"TID_SETTINGS_WECHAT_NOT_INSTALLED","你尚未安裝微信"
"TID_BRAWL_PASS_BUTTON","亂鬥通行券"
"TID_ACCESSORY_BLOCKED_INVALID_SPAWN_POSITION","無法在此處放置武裝配件！"
"TID_TENCENT_MULTIPLE_LOGINS","同時間內，你只能登入一個帳號，請先登出當前帳號。"
"TID_TENCENT_CONFIRM_LOG_OUT_TITLE","登出"
"TID_TENCENT_CONFIRM_LOG_OUT","你要登出當前帳號嗎？"
"TID_API_TOKEN_COPIED","API TOKEN已複製到剪貼簿"
"TID_API_TOKEN_COPY","API TOKEN：\n<TOKEN>"
"TID_API_TOKEN_SHOW","API Token"
"TID_BOXES_EXTRA_INFO","你今天已購買<AMOUNT>個寶箱，每天最多可購買<MAX>個"
"TID_BRAWL_BOX_INFO_LIMIT","\n\n今天已購買寶箱：<AMOUNT>。每天最多可購買：<MAX>"
"TID_YOOZOO_ORDER_DELIVERY_FAILED","如果你在購買時遇到問題，請聯繫玩家支援團隊。"
"TID_CHINESE_APP_STORE_CONFLICT_MESSAGE","此微信/QQ帳號已經綁定從其他Android應用商店下載的相同遊戲，不能再次綁定。如果你希望使用該微信/QQ帳號重新開始遊戲，請從遊戲內聯繫Supercell玩家支援團隊。"
"TID_IAP_SC10_1","SC 10周年特惠"
"TID_IAP_SC10_2","SC 10周年特惠"
"TID_IAP_0620","6月特惠"
"TID_IAP_0720","歡慶7月"
"TID_IAP_0520C","物超所值"
"TID_IAP_0620C","歡慶新服"
"TID_IAP_0620D","歡慶新服"
"TID_IAP_MS20_1","仲夏節快樂！"
"TID_IAP_MS20_2","仲夏節快樂！"
"TID_IAP_MS20_3","仲夏節快樂！"
"TID_IAP_COINS_0620","超值金幣特惠包"
"TID_HOMEPAGE_GUIDE_START_BATTLE_1","點擊此處開始對戰！"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_1","你已獲得榮耀之路獎勵！\n請點擊此處領取。"
"TID_HOMEPAGE_GUIDE_UPGRADE_SHELLY_1","來學習如何升級英雄吧！\n請點擊此處！"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_2","你已解鎖一位新英雄！\n請點擊此處領取。"
"TID_HOMEPAGE_GUIDE_START_SELECT_NITA","現在，點擊此處選擇新英雄！"
"TID_HOMEPAGE_GUIDE_START_BRAWL_PASS","已解鎖亂鬥主題季獎勵！請點擊此處領取獎勵！"
"TID_HOMEPAGE_GUIDE_START_BATTLE_2","快來進行對戰，試試升級後的英雄吧！"
"TID_HOMEPAGE_GUIDE_SHOP_FREE","商店中有免費物品囉，\n請點擊此處前往領取！"
"TID_SKIN_INFO_CAMPAIGN_8_NOT_AVAILABLE","該造型即將被移至紀念冊！"
"TID_SKIN_INFO_CAMPAIGN_9_NOT_AVAILABLE","紀念冊造型 - 不會出現在每日商店的循環中！"
"TID_SKIN_INFO_CAMPAIGN_10_NOT_AVAILABLE","Supercell 10周年"
"TID_SKIN_INFO_CAMPAIGN_11_NOT_AVAILABLE","亂鬥通行券"
"TID_SKIN_INFO_CAMPAIGN_12_NOT_AVAILABLE","歡慶新服"
"TID_HOMEPAGE_GUIDE_NEW_EVENT","已解鎖新活動！"
"TID_HOMEPAGE_GUIDE_NEW_BRAWLER","已解鎖新英雄！"
"TID_HOMEPAGE_GUIDE_QUESTS_UNLOCKED","已解鎖任務！"
"TID_BRAWL_PASS_SEASON_0","塔拉的市集"
"TID_BRAWL_PASS_TAB_REWARDS","獎勵"
"TID_BRAWL_PASS_TAB_QUESTS","任務"
"TID_BRAWL_PASS_TAB_PAST_REWARDS","上一主題季"
"TID_BRAWL_PASS_PREMIUM","亂鬥通行券"
"TID_BRAWL_PASS_FREE","暢玩券"
"TID_BRAWL_PASS_BUY","啟用"
"TID_BRAWL_PASS_SEASON_HEADER","亂鬥主題季"
"TID_QUEST_NEW_BATCH_IN","新任務解鎖倒數："
"TID_QUEST_NEW_DAILY_IN","每日任務刷新倒數："
"TID_BRAWL_PASS_OLD_BOXES_BUTTON","打開以前的寶箱"
"TID_BRAWL_PASS_TIER_INFO","贏得代幣以解鎖該階獎勵。代幣可透過對戰和完成任務獲得。"
"TID_BRAWL_PASS_TIER_SHORTCUT","第<NUM>階獎勵：<REWARD>"
"TID_BRAWL_PASS_TAIL_TITLE","額外大型寶箱！"
"TID_BRAWL_PASS_TAIL_INFO","解鎖所有亂鬥主題季獎勵後，每獲得<NUM>代幣，你就可以獲得一個大型寶箱！"
"TID_BRAWL_PASS_PURCHASE_OR","或"
"TID_EMOTES_POPUP_TITLE","出戰表情"
"TID_EMOTES_POPUP_TEXT","選擇在對戰中使用的表情。"
"TID_BRAWL_PASS_INFO_TITLE_0","亂鬥通行券包括"
"TID_BRAWL_PASS_INFO_TEXT_0","豐厚額外獎勵等你贏取：\n\n全新星虹英雄格爾！\n\n專屬造型：大漠商販\n\n專屬表情以及其他幾款格爾的酷炫表情\n\n<NUM>個超級寶箱！\n\n金幣和能量點數！\n\n\n額外任務，幫助你更快解鎖亂鬥通行券獎勵！"
"TID_EVIL_GENE_SKIN","神燈惡魔"
"TID_EVIL_GENE_SKIN_SHOP","神燈惡魔"
"TID_ROGUE_MORTIS_SKIN","古墓盜賊"
"TID_ROGUE_MORTIS_SKIN_SHOP","古墓盜賊"
"TID_GUARD_RICO_SKIN","綠洲侍衛"
"TID_GUARD_RICO_SKIN_SHOP","綠洲侍衛"
"TID_MERCHANT_GALE_SKIN","大漠商販"
"TID_MERCHANT_GALE_SKIN_SHOP","大漠商販"
"TID_RED_DRAGON_JESSIE_SKIN","東方功夫龍"
"TID_RED_DRAGON_JESSIE_SKIN_SHOP","東方功夫龍"
"TID_BARBARIAN_KING_BULL_SKIN","狂牛蠻王"
"TID_BARBARIAN_KING_BULL_SKIN_SHOP","狂牛蠻王"
"TID_HOLIDAY_PAM_SKIN","盛夏假期"
"TID_HOLIDAY_PAM_SKIN_SHOP","盛夏假期"
"TID_TROPICAL_SPROUT_SKIN","熱帶樹芽"
"TID_TROPICAL_SPROUT_SKIN_SHOP","熱帶樹芽"
"TID_CONSTRUCTOR_JACKY_SKIN","建築工頭"
"TID_CONSTRUCTOR_JACKY_SKIN_SHOP","建築工頭"
"TID_NOTIFICATION_BP_SEASON_STARTED","全新亂鬥主題季開始啦！"
"TID_NOTIFICATION_BP_SEASON_ENDING","亂鬥主題季即將結束，還有更多獎勵等著你解鎖！"
"TID_NOTIFICATION_QUEST_REFRESH","有新任務可以接囉！"
"TID_EMOTE_DROP_CHANCE_INFO","該表情包包含<NUM>款普通表情和1款特殊表情。特殊表情分為稀有和史詩兩種，機率分別為：\n\n稀有表情：<Rare>%\n史詩表情：<Epic>%"
"TID_EMOTE_DROP_CHANCE_INFO_2","該表情包包含<NUM>款普通表情和1款特殊表情。特殊表情分為稀有、史詩和傳奇三種，機率分別為：\n\n稀有表情：<Rare>%\n史詩表情：<Epic>%\n傳奇表情：<LEGENDARY>%"
"TID_ROBO_WARS_15","木箱工廠"
"TID_ROBO_WARS_16","圍攻作戰"
"TID_ROBO_WARS_17","勝利橄欖枝"
"TID_WANTED_27","熱浪滾滾"
"TID_WANTED_28","蛛絲馬跡"
"TID_BANKHEIST_27","交通阻塞"
"TID_BANKHEIST_28","十字路口"
"TID_EMOTE_RARITY_NAME_0","普通"
"TID_EMOTE_RARITY_NAME_1","稀有"
"TID_EMOTE_RARITY_NAME_2","史詩"
"TID_EMOTE_RARITY_NAME_3","傳奇"
"TID_EMOTE_RARITY_NAME_4","典藏"
"TID_ZONE_CAPTURED_OPPONENT","對方控制據點了！"
"TID_ZONE_CAPTURED_OPPONENT_GAME_OVER","對方控制據點了！\n對戰結束！"
"TID_ZONE_CAPTURED","我方控制據點了！"
"TID_ZONE_CAPTURED_GAME_OVER","我方控制據點了！\n對戰結束！"
"TID_BRAWL_PASS_NEW_SEASON","全新主題季！"
"TID_BRAWL_PASS_UNLOCK_PASS","獲取亂鬥通行券，解鎖專屬獎勵"
"TID_BRAWL_PASS_GET_MORE_POINTS","獲取更多代幣以解鎖此階獎勵！"
"TID_RANK_GET_MORE_TROPHIES","獲取更多獎盃以解鎖此獎勵！"
"TID_RANK_COLLECT_PREVIOUS_REWARD","請先收集之前的獎勵！"
"TID_BRAWL_PASS_GET_MORE_POINTS_TAIL","獲取更多代幣以獲得額外獎勵！"
"TID_BRAWL_PASS_SEASON","亂鬥主題季："
"TID_IAP_0520G","寶石滿滿！"
"TID_EMOTE_BUNDLE_1","大漠商販表情組合"
"TID_GOLDRUSH_47","神秘寶石"
"TID_GOLDRUSH_48","東方飾品"
"TID_GOLDRUSH_49","真鑽原石"
"TID_GOLDRUSH_50","扒竊天堂"
"TID_GOLDRUSH_51","翡翠歷險"
"TID_GOLDRUSH_52","珠寶地毯"
"TID_GOLDRUSH_53","奇妙市集"
"TID_QUESTS_NEXT_BATCH_IN","新任務開始：<time>"
"TID_QUESTS_THIS_BATCH_IN","離開始還有：<time>"
"TID_QUESTS_BATCH_EXPIRES_IN","離結束還有：<time>"
"TID_QUESTS_DAILY_REFRESH_IN","離刷新還有：<time>"
"TID_BRAWL_PASS_SEASON_END_TITLE","離賽季結束還有"
"TID_QUESTS_DAILY","每日任務"
"TID_QUESTS_SEASON","主題季任務"
"TID_QUESTS_SPECIAL","特別活動任務"
"TID_QUESTS_LVL","等級<NUM>"
"TID_CONTEXT_MENU_INVITE_ONLINE","邀請上線"
"TID_CONTEXT_MENU_INVITE_TO_TEAM","邀請加入小隊"
"TID_TENCENT_INVITE_TO_TEAM_TITLE","邀請加入小隊"
"TID_TENCENT_INVITE_TO_TEAM","你要邀請<c<COLOR>><NAME></c>加入小隊一起遊戲嗎？"
"TID_TENCENT_INVITE_FRIENDS","邀請好友"
"TID_TENCENT_INVITE_WECHAT_FRIENDS","邀請微信好友"
"TID_TENCENT_INVITE_QQ_FRIENDS","邀請QQ好友"
"TID_REGION_CHINA","中國"
"TID_QUALIFIED_TITLE_CHINA","已解鎖線上資格賽！"
"TID_QUALIFIED_INFO_CHINA","你已成功完成全球錦標賽挑戰，太神啦！\n你可以前往<cFFE400><URL></c>，根據指引完成賽事報名，繼續荒野亂鬥全球錦標賽之旅。"
"TID_CHINA_REAL_NAME_REGULATION","實名註冊"
"TID_CHINA_LOGIN_DESC","本網路遊戲適合年滿13歲以上的用戶使用，。為了你的健康，請合理控制遊戲時間。滬網文【2018】8544-517號 新出網證（滬）字33號 著作權人：超級細胞有限公司（SUPERCELL OY）出版單位：上海游族信息技術有限公司 國新出審【2020】552號 出版物號：ISBN 978-7-498-07472-0 抵制不良遊戲，拒絕盜版遊戲。注意自我保護，謹防受騙上當。適度遊戲益腦，沉迷遊戲傷身。合理安排時間，享受健康生活。"
"TID_POWER_LEVELER","奔騰"
"TID_POWER_LEVELER_SHORT_DESC","鬥士"
"TID_POWER_LEVELER_DESC","奔騰是一位超嗨的派對守護者，他的普通攻擊是發射一道能量飲料，命中敵人後還會一分為二。他的超級技能可以提升自己的能力最多3次，而且還能讓一身的機甲變得更酷炫！"
"TID_POWER_LEVELER_WEAPON","正義射擊"
"TID_POWER_LEVELER_WEAPON_DESC","奔騰發射一道能量飲料，如果命中敵人還會一分為二。"
"TID_POWER_LEVELER_ULTI","機甲變形"
"TID_POWER_LEVELER_ULTI_DESC","每次使用超級技能，奔騰都能強化自己的能力，最高可強化3個階段。如果奔騰被擊倒，將失去所有強化。\n\n第1階段：提升移動速度\n第2階段：增加普通攻擊射程\n第3階段：普通攻擊的分裂數量從2提升至6"
"TID_SPEC_ABI_POWER_LEVELER_1","爆裂"
"TID_SPEC_ABI_POWER_LEVELER_1_DESC","奔騰的普通攻擊在擊中障礙物時也會分裂。"
"TID_SPEC_ABI_POWER_LEVELER_2","急凍冰息"
"TID_SPEC_ABI_POWER_LEVELER_2_DESC","獲得第1階段的強化後，奔騰在整場對戰中都將保持此階段的強化效果。"
"TID_ACCESSORY_POWER_LEVELER_BLINK","電湧傳送器"
"TID_ACCESSORY_POWER_LEVELER_BLINK_DESC","奔騰超載自己的線路，將自己向前方傳送一小段距離。"
"TID_FRIEND_INVITE_POST_SHARE_TITLE","加我好友，一起亂鬥吧！"
"TID_YOOZOO_TERMS_CHECK_REQUIRED","為了保護您個人的隱私與安全，\n請詳細閱讀並同意用戶協議和隱私政策"
"TID_POPUP_BRAWLTV_TEXT_CN","觀看《荒野亂鬥》頂尖玩家的對戰"
"TID_PRO_LEAGUE_INFO_POPUP_RANK_INFO_CN","躋身排行榜前列\n可獲得的額外獎勵"
"TID_PRO_LEAGUE_POPUP_INFO_CN","在星光競賽中證明自己的實力！每天可參加3場星光競賽對戰，在賽季排行榜上邁向更高排名。賽季結束後，您將根據自己的積分和在排行榜上的排名獲得星徽點數獎勵。"
"TID_QUALIFIED_INFO_CN","你已成功完成全球錦標賽挑戰，太神啦！\n你可以前往<cFFE400><URL></c>，根據指引完成賽事報名，繼續荒野亂鬥全球錦標賽之旅。"
"TID_GAME_MODE_18","城市大激鬥"
"TID_GAME_MODE_18_DESC","和兩名隊友組成正義小隊，擊敗超級怪獸，拯救城市！只要還有隊友存活，你就可以不斷復活並重回戰場。隊伍全滅或所有建築被毀，戰鬥結束！\n\n城市大激鬥的難度分為普通到瘋狂多個等級。你每次成功擊敗超級怪獸後，挑戰難度都會提升。"
"TID_TENCENT_TEAM_INVITED_FAILED_901203","發送邀請已經達到次數上限。"
"TID_TENCENT_TEAM_INVITED_FAILED_901204","該用戶接收邀請已經達到次數上限。"
"TID_TENCENT_TEAM_INVITED_FAILED_901205","每天最多只能發送1次邀請給該用戶。"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS_TOWN_CRUSHER","3名玩家 vs 超級怪獸"
"TID_BUILDINGS_LEFT","剩餘建築：<num>"
"TID_ONLINE_FRIENDS_POPUP_CODE_TITLE","組隊亂鬥"
"TID_TEAM_INVITE_BUTTON_LABEL_SHORT","邀請組隊"
"TID_CLAN_INTRO_INVITE_SHORT","邀請好友"
"TID_ALLIANCE_INVITE_TITLE","戰隊邀請"
"TID_RAID_TOWN_CRUSH_1","超級英雄城"
"TID_GUEST_LOGIN_IAP_BLOCKED_TITLE","警告"
"TID_GUEST_LOGIN_IAP_BLOCKED","根據防沉迷系統最新規則，未完成實名認證的遊客帳號無法進行付費。為了確保最佳遊戲體驗，我們建議您透過微信或QQ綁定帳號以完成實名認證。如果您是透過遊客帳號登入，也可以在\q設定\q-\q社交\q中綁定微信或QQ。"
"TID_TENCENT_GUEST_LOGIN_WARNING_TITLE","確定使用遊客帳號登入？"
"TID_TENCENT_GUEST_LOGIN_WARNING","根據防沉迷系統最新規則，使用遊客帳號登入的用戶無法進行實名認證，15天內只能累計遊戲1小時。為了確保最佳遊戲體驗，我們建議您透過微信或QQ進入遊戲以完成實名認證。如果您是透過遊客帳號登入，也可以在\q設定\q-\q社交\q中綁定微信或QQ。"
"TID_ACCESSORY_CROW_POISON_TRIGGER","緩速毒液"
"TID_ACCESSORY_CROW_POISON_TRIGGER_DESC","啟動後，所有受到淬毒飛刀影響的敵人都將被減速<c00cc00><VALUE1></c>秒。"
"TID_ACCESSORY_ARTILLERY_BARRAGE","船長羅盤"
"TID_ACCESSORY_ARTILLERY_BARRAGE_DESC","佩妮命令艦炮對自己目前所在的位置進行一輪炮擊。"
"TID_ACCESSORY_SHELLY_FOCUS","射擊飛靶"
"TID_ACCESSORY_SHELLY_FOCUS_DESC","啟動後，雪莉下一次普通攻擊的射程將會提升，而且彈丸也會集中在更窄的區域內。"
"TID_ACCESSORY_BO_MINE_TRIGGER","地雷引線"
"TID_ACCESSORY_BO_MINE_TRIGGER_DESC","啟動武裝配件後，鷹獵人的地雷會在<c00cc00><VALUE1></c>秒後爆炸。延遲引爆期間，敵人無法探測到地雷位置。"
"TID_ACCESSORY_UNDERTAKER_RELOAD","特製握柄"
"TID_ACCESSORY_UNDERTAKER_RELOAD_DESC","在<c00cc00><VALUE1></c>秒內加快莫提斯的裝彈速度。"
"TID_ACCESSORY_SNIPER_SEEKER","家傳秘方"
"TID_ACCESSORY_SNIPER_SEEKER_DESC","啟動後，小辣椒的下一次普通攻擊會自動追蹤敵人。"
"TID_ACCESSORY_LUCHADOR_METEOR","流星腰帶"
"TID_ACCESSORY_LUCHADOR_METEOR_DESC","艾爾普里莫召喚一顆小流星砸向最近的敵人，可造成<c00cc00><VALUE1></c>傷害且能摧毀障礙物。"
"TID_ACCESSORY_BARKEEP_HEAL_POTION","養生特調"
"TID_ACCESSORY_BARKEEP_HEAL_POTION_DESC","保力朝附近的每位隊友丟出一瓶治療藥水，為效果範圍內的友軍每秒恢復<c00cc00><VALUE1></c>生命值。"
"TID_ACCESSORY_TNT_STUN","震爆炸彈"
"TID_ACCESSORY_TNT_STUN_DESC","啟動後，下一次普通攻擊能將敵人擊暈<c00cc00><VALUE1></c>秒。"
"TID_ACCESSORY_MECHANIC_TURRET_BUFF","炮台零件"
"TID_ACCESSORY_MECHANIC_TURRET_BUFF_DESC","在<c00cc00><VALUE1></c>秒內使炮台的攻擊速度加倍。"
"TID_ACCESSORY_BLOCKED_MISSING_MINES","沒有地雷時無法啟動！"
"TID_BRAWLPASS_POPUP_UNLOCKED","亂鬥通行券已解鎖！"
"TID_BRAWL_PASS_SEASON_1","怪獸酷夏"
"TID_BRAWL_PASS_INFO_TEXT_1","豐厚的額外獎勵：\n\n全新星虹英雄奔騰！\n\n專屬造型：<SKIN_1>！\n\n專屬造型：<SKIN_2>！\n\n多款奔騰的超酷及通行券專屬表情\n\n<NUM>個超級寶箱！\n\n額外金幣和能量點數！\n\n\n額外任務，幫助你更快解鎖亂鬥主題季獎勵！\n\n專屬星虹名稱，持續整個主題季！"
"TID_EMOTE_EQUIP_NOT_OWNED","該表情可透過表情包開出！"
"TID_RAID_BOSS_TOWN_CRUSHER_INTRO_TEXT","擊敗超級怪獸！"
"TID_EMOTE_CATEGORY_1","欄位1"
"TID_EMOTE_CATEGORY_2","欄位2"
"TID_EMOTE_CATEGORY_3","欄位3"
"TID_EMOTE_CATEGORY_4","欄位1"
"TID_EMOTE_CATEGORY_5","欄位2"
"TID_EMOTE_CATEGORY_BRAWLER_PINS","<BRAWLER>表情"
"TID_EMOTE_CATEGORY_PLAYER_PINS","通用表情"
"TID_EDIT_MUTE_EMOTES","在對戰中封鎖表情"
"TID_ACCESSORY_BLOCKED_ALREADY_ACTIVE","已啟動武裝配件！"
"TID_SETTINGS_PLAYER_ID","玩家標籤：<ID>"
"TID_NAME_COLOR_REQUIRES_BRAWL_PASS","獲取亂鬥通行券，解鎖專屬星虹名稱，持續整個主題季！"
"TID_RANK_COLLECT_PREVIOUS_REWARD_SPECIFIC","請先收集之前的獎勵"
"TID_MEGA_BEETLE_BEA_SKIN","甲蟲霸主"
"TID_MEGA_BEETLE_BEA_SKIN_SHOP","甲蟲霸主"
"TID_STREETWEAR_MAX_SKIN","潮能女俠"
"TID_STREETWEAR_MAX_SKIN_SHOP","潮能女俠"
"TID_KING_CRAB_TICK_SKIN","巨螯王者"
"TID_KING_CRAB_TICK_SKIN_SHOP","巨螯王者"
"TID_ULTRA_DRILLER_JACKY_SKIN","電鑽超人"
"TID_ULTRA_DRILLER_JACKY_SKIN_SHOP","電鑽超人"
"TID_RETRO_NANI_SKIN","懷舊機型"
"TID_RETRO_NANI_SKIN_SHOP","懷舊機型"
"TID_MECHA_PALADIN_SURGE_SKIN","機甲聖騎"
"TID_MECHA_PALADIN_SURGE_SKIN_SHOP","機甲聖騎"
"TID_TRUE_SILVER_EMZ_SKIN","閃耀銀艾謎"
"TID_TRUE_SILVER_EMZ_SKIN_SHOP","閃耀銀艾謎"
"TID_TRUE_SILVER_EL_PRIMO_SKIN","閃耀銀艾爾普里莫"
"TID_TRUE_SILVER_EL_PRIMO_SKIN_SHOP","閃耀銀\n艾爾普里莫"
"TID_TRUE_SILVER_SHELLY_SKIN","閃耀銀雪莉"
"TID_TRUE_SILVER_SHELLY_SKIN_SHOP","閃耀銀雪莉"
"TID_TRUE_SILVER_PIPER_SKIN","閃耀銀小辣椒"
"TID_TRUE_SILVER_PIPER_SKIN_SHOP","閃耀銀小辣椒"
"TID_TRUE_SILVER_LEON_SKIN","閃耀銀里昂"
"TID_TRUE_SILVER_LEON_SKIN_SHOP","閃耀銀里昂"
"TID_TRUE_GOLD_EMZ_SKIN","璀璨金艾謎"
"TID_TRUE_GOLD_EMZ_SKIN_SHOP","璀璨金艾謎"
"TID_TRUE_GOLD_EL_PRIMO_SKIN","璀璨金艾爾普里莫"
"TID_TRUE_GOLD_EL_PRIMO_SKIN_SHOP","璀璨金\n艾爾普里莫"
"TID_TRUE_GOLD_SHELLY_SKIN","璀璨金雪莉"
"TID_TRUE_GOLD_SHELLY_SKIN_SHOP","璀璨金雪莉"
"TID_TRUE_GOLD_PIPER_SKIN","璀璨金小辣椒"
"TID_TRUE_GOLD_PIPER_SKIN_SHOP","璀璨金小辣椒"
"TID_TRUE_GOLD_LEON_SKIN","璀璨金里昂"
"TID_TRUE_GOLD_LEON_SKIN_SHOP","璀璨金里昂"
"TID_SUPER_RANGER_BROCK_SKIN","超能戰士"
"TID_SUPER_RANGER_BROCK_SKIN_SHOP","超能戰士"
"TID_SKIN_INFO_CAMPAIGN_13_NOT_AVAILABLE","閃耀銀造型"
"TID_SKIN_INFO_CAMPAIGN_14_NOT_AVAILABLE","璀璨金造型"
"TID_BATTLE_ROYALE_45","迷蹤洞穴"
"TID_BATTLE_ROYALE_46","衝撞角鬥場"
"TID_BATTLE_ROYALE_47","環形河畔"
"TID_BATTLE_ROYALE_48","四葉綻放"
"TID_BATTLE_ROYALE_49","暗影精神"
"TID_BATTLE_ROYALE_50","殘破蛋殼"
"TID_BATTLE_ROYALE_51","螢火意志"
"TID_BATTLE_ROYALE_52","凱旋峽谷"
"TID_BATTLE_ROYALE_53","蓊鬱谷地"
"TID_GOLDRUSH_54","袖珍小鎮"
"TID_GOLDRUSH_55","大舉入侵"
"TID_GOLDRUSH_56","孤注一擲"
"TID_WANTED_29","一帆風順"
"TID_WANTED_30","捉迷藏"
"TID_BANKHEIST_29","眾目睽睽"
"TID_BANKHEIST_30","高聳雲梯"
"TID_KING_OF_HILL_16","此路不通"
"TID_KING_OF_HILL_17","黃蜂巢穴"
"TID_KING_OF_HILL_18","環形防線"
"TID_KING_OF_HILL_19","湖光山色"
"TID_KING_OF_HILL_20","一分為二"
"TID_KING_OF_HILL_21","壓軸好戲"
"TID_KING_OF_HILL_22","開門大吉"
"TID_KING_OF_HILL_23","平行遊戲"
"TID_KING_OF_HILL_24","小徑漫步"
"TID_KING_OF_HILL_25","三重區域"
"TID_KING_OF_HILL_26","命運轉盤"
"TID_KING_OF_HILL_27","垂直分割"
"TID_KING_OF_HILL_28","絕對控制"
"TID_EMOTE_EQUIP_NOT_OWNED_SPECIAL","典藏表情！該表情無法透過一般途徑獲得！"
"TID_LOGIN_WITH_FACEBOOK","使用Facebook登入"
"TID_TERMS_OF_SERVICE_BUTTON_TENCENT","騰訊遊戲許可及服務協議"
"TID_PRIVACY_POLICY_BUTTON_TENCENT","騰訊遊戲隱私保護指南"
"TID_PARENTS_GUIDE_BUTTON_TENCENT","騰訊遊戲兒童隱私保護指南"
"TID_TENCENT_LOGIN_AGREEMENTS","我已經詳細閱讀並同意<TOS>、<PP>和<CHILDREN>"
"TID_TENCENT_LOGIN_TOS","騰訊遊戲用戶協議"
"TID_TENCENT_LOGIN_PP","隱私保護指南"
"TID_TENCENT_LOGIN_CHILDREN","兒童隱私保護指南"
"TID_TENCENT_LOGIN_AGREEMENT_NOTE","尊敬的用戶，您需要詳細閱讀並同意<TOS>、\n<PP>和<CHILDREN>，才可進入遊戲唷。"
"TID_KING_OF_HILL_29","能量奔湧"
"TID_QUESTS_GMV_NOT_AVAILABLE","該遊戲模式目前無法使用"
"TID_IAP_SOM_072001","夏日特惠"
"TID_IAP_SOM_072002","樂迎8月"
"TID_IAP_SOM_072003","歡度9月"
"TID_IAP_SOM_072004","物超所值"
"TID_IAP_SOM_072005","物超所值"
"TID_IAP_SOM_072006","寶石滿滿！"
"TID_IAP_SOM_072007","寶石滿滿！"
"TID_IAP_SOM_072008","主題季特惠包"
"TID_IAP_SOM_072009","來張亂鬥通行券？"
"TID_IAP_SOM_072010","金幣多多！"
"TID_BRAWL_PASS_INFO_EXTRA_CHINA","乱斗金券每个主题季只能购买一次"
"TID_VALUE_MULTIPLIER","<NUM>x"
"TID_DEVICE_LINK_CODE_VALID_TIME","代碼有效時間："
"TID_CONFIRM_DEVICE_LINKING","確認連結"
"TID_CONFIRM_DEVICE_LINK_TEXT","您確定要刪除當前遊戲進度並替換為："
