"TID","MS"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_15MIN_WARNING","Memandangkan anda di bawah umur, anda kini berada dalam pengehadan sistem anti-ketagihan. Anda ada baki <MINS> minit untuk bermain pada hari ini."
"TID_ANTIADDICTION_WARNING_TITLE","Amaran"
"TID_SETTINGS_SOCIAL_TITLE_YOOZOO","YOOZOO"
"TID_SETTINGS_SOCIAL_TITLE_TENCENT","SOSIAL"
"TID_SETTINGS_BUTTON_YOOZOO_LOGOUT","Log keluar"
"TID_SETTINGS_BUTTON_QQ_LOGIN","Log masuk QQ"
"TID_SETTINGS_BUTTON_WECHAT_LOGIN","Log masuk WeChat"
"TID_SETTINGS_WECHAT_LOGGED_IN","Telah log masuk ke WeChat"
"TID_SETTINGS_QQ_LOGGED_IN","Telah log masuk ke QQ"
"TID_SETTINGS_BUTTON_WECHAT_LOGOUT","Log keluar"
"TID_SETTINGS_BUTTON_QQ_LOGOUT","Log keluar"
"TID_SETTINGS_WECHAT_NOT_INSTALLED","Anda belum memasang WeChat"
"TID_BRAWL_PASS_BUTTON","BRAWL PASS"
"TID_ACCESSORY_BLOCKED_INVALID_SPAWN_POSITION","Tidak boleh menggunakan alat di sini!"
"TID_TENCENT_MULTIPLE_LOGINS","Anda hanya boleh log masuk ke satu akaun pada satu masa. Sila log keluar dulu."
"TID_TENCENT_CONFIRM_LOG_OUT_TITLE","Log keluar"
"TID_TENCENT_CONFIRM_LOG_OUT","Adakah anda mahu log keluar dari akaun semasa?"
"TID_API_TOKEN_COPIED","TOKEN API DISALIN KE PAPAN KERATAN"
"TID_API_TOKEN_COPY","TOKEN API:\n<TOKEN>"
"TID_API_TOKEN_SHOW","Token API"
"TID_BOXES_EXTRA_INFO","Pembelian Kotak Harian: <AMOUNT>, terhad kepada <MAX>"
"TID_BRAWL_BOX_INFO_LIMIT","\n\nPembelian Kotak Harian selesai: <AMOUNT>. Terhad kepada <MAX>."
"TID_YOOZOO_ORDER_DELIVERY_FAILED","Sekiranya gagal membeli produk, sila hubungi Bantuan dan Sokongan untuk menyelesaikannya."
"TID_CHINESE_APP_STORE_CONFLICT_MESSAGE","此微信/QQ账号已经关联了从其他安卓应用商店下载的相同游戏，不能再次关联。如果您希望使用该微信/QQ账号重新开始游戏，请从游戏内联系Supercell玩家支持团队。"
"TID_IAP_SC10_1","TAWARAN ULANG TAHUN"
"TID_IAP_SC10_2","TAWARAN ULANG TAHUN"
"TID_IAP_0620","MENGALU-ALUKAN JUN!"
"TID_IAP_0720","MENGALU-ALUKAN JULAI!"
"TID_IAP_0520C","NILAI BESAR"
"TID_IAP_0620C","SAMBUTAN PELANCARAN DI CHINA"
"TID_IAP_0620D","SAMBUTAN PELANCARAN DI CHINA"
"TID_IAP_MS20_1","PERTENGAHAN MUSIM PANAS!"
"TID_IAP_MS20_2","PERTENGAHAN MUSIM PANAS!"
"TID_IAP_MS20_3","PERTENGAHAN MUSIM PANAS!"
"TID_IAP_COINS_0620","PEK SYILING NILAI HEBAT"
"TID_HOMEPAGE_GUIDE_START_BATTLE_1","Ketik sini untuk mulakan pertempuran!"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_1","Anda dapat ganjaran Kemajuan Trofi!\nKetik untuk KUMPUL."
"TID_HOMEPAGE_GUIDE_UPGRADE_SHELLY_1","Mari belajar menaik taraf Brawler.\nKetik di sini untuk mula!"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_2","Anda telah membuka kunci Brawler baharu!\nKetik di sini untuk KUMPUL."
"TID_HOMEPAGE_GUIDE_START_SELECT_NITA","Sekarang, ketik di sini untuk pilih Brawler baharu!"
"TID_HOMEPAGE_GUIDE_START_BRAWL_PASS","Peringkat Brawl Pass telah dibuka kunci! Ketik di sini untuk KUMPUL ganjaran!"
"TID_HOMEPAGE_GUIDE_START_BATTLE_2","Sekarang, cuba main dengan Brawler yang telah dinaik taraf!"
"TID_HOMEPAGE_GUIDE_SHOP_FREE","Anda mempunyai item PERCUMA di kedai.\nKetik di sini untuk KUMPULNYA sekarang!"
"TID_SKIN_INFO_CAMPAIGN_8_NOT_AVAILABLE","Kulit ini akan dipindahkan ke arkib tidak lama lagi!"
"TID_SKIN_INFO_CAMPAIGN_9_NOT_AVAILABLE","Kulit Arkib - tiada dalam penggiliran kulit biasa!"
"TID_SKIN_INFO_CAMPAIGN_10_NOT_AVAILABLE","10 tahun Supercell"
"TID_SKIN_INFO_CAMPAIGN_11_NOT_AVAILABLE","Brawl Pass"
"TID_SKIN_INFO_CAMPAIGN_12_NOT_AVAILABLE","Selamat datang, China!"
"TID_HOMEPAGE_GUIDE_NEW_EVENT","Acara baharu dibuka!"
"TID_HOMEPAGE_GUIDE_NEW_BRAWLER","Brawler baharu dibuka!"
"TID_HOMEPAGE_GUIDE_QUESTS_UNLOCKED","Misi dibuka!"
"TID_BRAWL_PASS_SEASON_0","BAZAR TARA"
"TID_BRAWL_PASS_TAB_REWARDS","GANJARAN"
"TID_BRAWL_PASS_TAB_QUESTS","MISI"
"TID_BRAWL_PASS_TAB_PAST_REWARDS","MUSIM SEBELUMNYA"
"TID_BRAWL_PASS_PREMIUM","BRAWL PASS"
"TID_BRAWL_PASS_FREE","PERCUMA"
"TID_BRAWL_PASS_BUY","AKTIFKAN"
"TID_BRAWL_PASS_SEASON_HEADER","MUSIM BRAWL PASS"
"TID_QUEST_NEW_BATCH_IN","Misi baharu akan dibuka dalam:"
"TID_QUEST_NEW_DAILY_IN","Misi harian segar semula dalam:"
"TID_BRAWL_PASS_OLD_BOXES_BUTTON","BUKA KOTAK LAMA"
"TID_BRAWL_PASS_TIER_INFO","Dapatkan token untuk membuka kunci peringkat ini. Anda boleh mendapat token dari pertempuran dan dengan menyelesaikan misi."
"TID_BRAWL_PASS_TIER_SHORTCUT","PERINGKAT <NUM>: <REWARD>"
"TID_BRAWL_PASS_TAIL_TITLE","Kotak Besar Bonus!"
"TID_BRAWL_PASS_TAIL_INFO","Sebaik sahaja anda menyelesaikan Brawl Pass, anda akan dapat Kotak Besar untuk setiap <NUM> token!"
"TID_BRAWL_PASS_PURCHASE_OR","ATAU"
"TID_EMOTES_POPUP_TITLE","PIN PERTEMPURAN"
"TID_EMOTES_POPUP_TEXT","Pilih pin untuk digunakan di dalam pertempuran."
"TID_BRAWL_PASS_INFO_TITLE_0","BRAWL PASS TERMASUK"
"TID_BRAWL_PASS_INFO_TEXT_0","Dapatkan longgokan ganjaran tambahan termasuk:\n\nGALE, Brawler kenadiran Kromatik baharu!\n\nKulit Eksklusif: GALE PEDAGANG\n\nPin eksklusif dan pin hebat lain untuk GALE\n\n<NUM> Kotak Mega!\n\nSyiling dan Mata Kuasa!\n\n\nMempercepat Brawl Pass anda dengan misi tambahan!"
"TID_EVIL_GENE_SKIN","GENE JAHAT"
"TID_EVIL_GENE_SKIN_SHOP","GENE\nJAHAT"
"TID_ROGUE_MORTIS_SKIN","MORTIS PENYANGAK"
"TID_ROGUE_MORTIS_SKIN_SHOP","MORTIS\nPENYANGAK"
"TID_GUARD_RICO_SKIN","RICO PENGAWAL"
"TID_GUARD_RICO_SKIN_SHOP","RICO\nPENGAWAL"
"TID_MERCHANT_GALE_SKIN","GALE PEDAGANG"
"TID_MERCHANT_GALE_SKIN_SHOP","GALE\nPEDAGANG"
"TID_RED_DRAGON_JESSIE_SKIN","JESSIE NAGA MERAH"
"TID_RED_DRAGON_JESSIE_SKIN_SHOP","JESSIE\nNAGA MERAH"
"TID_BARBARIAN_KING_BULL_SKIN","BULL RAJA ORANG GASAR"
"TID_BARBARIAN_KING_BULL_SKIN_SHOP","BULL\nRAJA ORANG GASAR"
"TID_HOLIDAY_PAM_SKIN","PAM PERCUTIAN"
"TID_HOLIDAY_PAM_SKIN_SHOP","PAM\nPERCUTIAN"
"TID_TROPICAL_SPROUT_SKIN","SPROUT TROPIKA"
"TID_TROPICAL_SPROUT_SKIN_SHOP","SPROUT\nTROPIKA"
"TID_CONSTRUCTOR_JACKY_SKIN","JACKY PEMBINA"
"TID_CONSTRUCTOR_JACKY_SKIN_SHOP","JACKY\nPEMBINA"
"TID_NOTIFICATION_BP_SEASON_STARTED","MUSIM BRAWL PASS baharu telah bermula!"
"TID_NOTIFICATION_BP_SEASON_ENDING","MUSIM BRAWL PASS hampir berakhir. Anda masih boleh buka lebih banyak ganjaran!"
"TID_NOTIFICATION_QUEST_REFRESH","Anda mempunyai misi baharu!"
"TID_EMOTE_DROP_CHANCE_INFO","Pek Pin ini mengandungi <NUM> Pin Biasa dan satu Pin Istimewa. Pin Istimewa mungkin Jarang atau Epik, dengan kebarangkalian berikut:\n\nPin Jarang: <Rare>%\nPin Epik: <Epic>%"
"TID_EMOTE_DROP_CHANCE_INFO_2","Pek Pin ini mengandungi <NUM> Pin Biasa dan satu Pin Istimewa. Pin Istimewa mungkin Jarang, Epik atau Legenda, dengan kebarangkalian berikut:\n\nPin Jarang: <Rare>%\nPin Epik: <Epic>%\nPin Legenda: <LEGENDARY>%"
"TID_ROBO_WARS_15","Kilang Bersalut"
"TID_ROBO_WARS_16","Terperangkap"
"TID_ROBO_WARS_17","Dusun Zaitun"
"TID_WANTED_27","Gelombang Haba"
"TID_WANTED_28","Sawang"
"TID_BANKHEIST_27","Kesesakan Lalu Lintas"
"TID_BANKHEIST_28","Simpang Jalan"
"TID_EMOTE_RARITY_NAME_0","Biasa"
"TID_EMOTE_RARITY_NAME_1","Jarang"
"TID_EMOTE_RARITY_NAME_2","Epik"
"TID_EMOTE_RARITY_NAME_3","Legenda"
"TID_EMOTE_RARITY_NAME_4","Koleksi"
"TID_ZONE_CAPTURED_OPPONENT","Musuh telah menawan Zon Panas!"
"TID_ZONE_CAPTURED_OPPONENT_GAME_OVER","Musuh telah tawan Zon Panas!\nPerlawanan tamat"
"TID_ZONE_CAPTURED","Pasukan anda telah menawan Zon Panas!"
"TID_ZONE_CAPTURED_GAME_OVER","Pasukan telah tawan Zon Panas!\nPerlawanan tamat"
"TID_BRAWL_PASS_NEW_SEASON","MUSIM BAHARU!"
"TID_BRAWL_PASS_UNLOCK_PASS","Dapatkan BRAWL PASS untuk membuka ganjaran premium!"
"TID_BRAWL_PASS_GET_MORE_POINTS","Dapatkan lebih token untuk membuka peringkat ini!"
"TID_RANK_GET_MORE_TROPHIES","Dapatkan lebih trofi untuk membuka ganjaran ini!"
"TID_RANK_COLLECT_PREVIOUS_REWARD","Anda mesti mengumpul ganjaran sebelumnya dahulu!"
"TID_BRAWL_PASS_GET_MORE_POINTS_TAIL","Dapatkan lebih token untuk mendapat ganjaran BONUS!"
"TID_BRAWL_PASS_SEASON","MUSIM BRAWL PASS:"
"TID_IAP_0520G","NAK LEBIH PERMATA!"
"TID_EMOTE_BUNDLE_1","SET PIN GALE PEDAGANG"
"TID_GOLDRUSH_47","Permata Misteri"
"TID_GOLDRUSH_48","Hiasan Oriental"
"TID_GOLDRUSH_49","Berlian Kasar"
"TID_GOLDRUSH_50","Syurga Pencopet"
"TID_GOLDRUSH_51","Kembara Zamrud"
"TID_GOLDRUSH_52","Ambal dan Delima"
"TID_GOLDRUSH_53","Bazar Pelik"
"TID_QUESTS_NEXT_BATCH_IN","Misi baharu dalam <time>"
"TID_QUESTS_THIS_BATCH_IN","Bermula dalam <time>"
"TID_QUESTS_BATCH_EXPIRES_IN","TAMAT DALAM <time>"
"TID_QUESTS_DAILY_REFRESH_IN","SEGAR SEMULA DALAM <time>"
"TID_BRAWL_PASS_SEASON_END_TITLE","MUSIM TAMAT DALAM"
"TID_QUESTS_DAILY","MISI HARIAN"
"TID_QUESTS_SEASON","MISI MUSIM"
"TID_QUESTS_SPECIAL","MISI ACARA ISTIMEWA"
"TID_QUESTS_LVL","THP: <NUM>"
"TID_CONTEXT_MENU_INVITE_ONLINE","JEMPUT KE DALAM TALIAN"
"TID_CONTEXT_MENU_INVITE_TO_TEAM","JEMPUT KE PASUKAN"
"TID_TENCENT_INVITE_TO_TEAM_TITLE","JEMPUT KE PASUKAN"
"TID_TENCENT_INVITE_TO_TEAM","Adakah anda ingin jemput <c<COLOR>><NAME></c> untuk bermain dalam pasukan anda?"
"TID_TENCENT_INVITE_FRIENDS","JEMPUT RAKAN"
"TID_TENCENT_INVITE_WECHAT_FRIENDS","JEMPUT RAKAN WECHAT"
"TID_TENCENT_INVITE_QQ_FRIENDS","JEMPUT RAKAN QQ"
"TID_REGION_CHINA","China"
"TID_QUALIFIED_TITLE_CHINA","线上资格赛已解锁！"
"TID_QUALIFIED_INFO_CHINA","您已成功完成全球锦标赛挑战，真棒！\n您可以前往<cFFE400><URL></c>，通过引导完成赛事报名，继续荒野乱斗全球锦标赛之旅！"
"TID_CHINA_REAL_NAME_REGULATION","Telah didaftar dengan nama sebenar"
"TID_CHINA_LOGIN_DESC","本网络游戏适合年满13周岁以上的用户使用；为了你的健康，请合理控制游戏时间。沪网文【2018】8544-517号 新出网证（沪）字33号 著作权人：超级细胞有限公司（SUPERCELL OY）出版单位：上海游族信息技术有限公司 国新出审【2020】552号 出版物号：ISBN 978-7-498-07472-0 抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。"
"TID_POWER_LEVELER","SURGE"
"TID_POWER_LEVELER_SHORT_DESC","PEJUANG"
"TID_POWER_LEVELER_DESC","Dia ni pelindung yang suka berparti!! Surge menyerang musuh dengan letupan minuman tenaga yang berpecah apabila tersentuh. Supernya menaik taraf statistiknya dalam 3 peringkat dan dilengkapi mod badan hebat!"
"TID_POWER_LEVELER_WEAPON","JUS KEADILAN"
"TID_POWER_LEVELER_WEAPON_DESC","Surge menembak titisan jus yang berpecah menjadi dua apabila terkena musuh."
"TID_POWER_LEVELER_ULTI","SILAP MATA PARTI"
"TID_POWER_LEVELER_ULTI_DESC","Kekuatan Surge ditingkatkan dengan setiap super (MAKSIMUM 3). Kekuatan hilang apabila Surge dikalahkan.\n\nPERINGKAT 1: Kelajuan pergerakan ditingkatkan\nPERINGKAT 2: Julat senjata bertambah\nPERINGKAT 3: Serangan utama pecah kepada 6 (bukan 2)."
"TID_SPEC_ABI_POWER_LEVELER_1","KESAN MAKSIMUM!"
"TID_SPEC_ABI_POWER_LEVELER_1_DESC","Serangan utama Surge kini berpecah apabila mengenai dinding."
"TID_SPEC_ABI_POWER_LEVELER_2","MINUMAN BERAIS"
"TID_SPEC_ABI_POWER_LEVELER_2_DESC","Kekuatan Super PERINGKAT 1 Surge akan kekal sepanjang tempoh perlawanan."
"TID_ACCESSORY_POWER_LEVELER_BLINK","LONJAKAN KUASA"
"TID_ACCESSORY_POWER_LEVELER_BLINK_DESC","Surge terlebih beban litarnya dan teleport ke depan sedikit."
"TID_FRIEND_INVITE_POST_SHARE_TITLE","Jom main bersama!"
"TID_YOOZOO_TERMS_CHECK_REQUIRED","Sila baca dan menyetujui perjanjian pengguna dan dasar privasi terlebih dahulu\nuntuk memastikan privasi peribadi dan keselamatan anda."
"TID_POPUP_BRAWLTV_TEXT_CN","Lihat pemain terbaik bermain Brawl Stars!"
"TID_PRO_LEAGUE_INFO_POPUP_RANK_INFO_CN","跻身排行榜前列\n可获得的额外奖励"
"TID_PRO_LEAGUE_POPUP_INFO_CN","在星徽竞技场中证明自己的实力！每天可参加3场星徽竞技场对战，在赛季排行榜上冲击更高排名。赛季结束后，您将根据自己的积分和在排行榜上的排名获得星光点数奖励。"
"TID_QUALIFIED_INFO_CN","您已成功完成全球锦标赛挑战，真棒！\n您可以前往<cFFE400><URL></c>，通过引导完成赛事报名，继续荒野乱斗全球锦标赛之旅！"
"TID_GAME_MODE_18","HURU-HARA BANDAR"
"TID_GAME_MODE_18_DESC","Bolehkah anda menewaskan Raksasa Mega dan menyelamatkan bandar? Bekerjasama dengan dua rakan pasukan untuk menewaskan Raksasa Mega. Anda boleh kembali bertempur asalkan sekurang-kurangnya seorang rakan pasukan anda masih hidup. Perlawanan akan tamat jika semua pemain tewas ATAU semua bangunan dimusnahkan!\n\nTahap Cabaran akan meningkat daripada Biasa sehingga Gila setiap kali Raksasa Mega berjaya ditewaskan."
"TID_TENCENT_TEAM_INVITED_FAILED_901203","Gagal menjemput. Had jemputan tercapai!"
"TID_TENCENT_TEAM_INVITED_FAILED_901204","Gagal menjemput. Had jemputan penerima tercapai!"
"TID_TENCENT_TEAM_INVITED_FAILED_901205","Gagal menjemput. Anda hanya boleh hantar satu mesej kepada setiap rakan setiap hari!"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS_TOWN_CRUSHER","Tiga pemain lwn RAKSASA MEGA"
"TID_BUILDINGS_LEFT","Baki Bangunan: <num>"
"TID_ONLINE_FRIENDS_POPUP_CODE_TITLE","BENTUK PASUKAN!"
"TID_TEAM_INVITE_BUTTON_LABEL_SHORT","JEMPUTAN PASUKAN"
"TID_CLAN_INTRO_INVITE_SHORT","JEMPUT"
"TID_ALLIANCE_INVITE_TITLE","SERTAI KELAB SAYA"
"TID_RAID_TOWN_CRUSH_1","BANDAR SUPER"
"TID_GUEST_LOGIN_IAP_BLOCKED_TITLE","AMARAN"
"TID_GUEST_LOGIN_IAP_BLOCKED","Selaras dengan peraturan anti-ketagihan terkini, anda tidak boleh melakukan pembelian dalam permainan ketika log masuk menggunakan akaun tetamu. Untuk memastikan pengalaman permainan terbaik, kami mengesyorkan anda log masuk menggunakan QQ atau WeChat dan melengkapkan pengesahan nama sebenar anda. Jika anda telah log masuk menggunakan akaun tetamu, anda boleh menyambungkan akaun ke QQ atau WeChat dari halaman Tetapan permainan."
"TID_TENCENT_GUEST_LOGIN_WARNING_TITLE","Log masuk sebagai tetamu?"
"TID_TENCENT_GUEST_LOGIN_WARNING","Selaras dengan peraturan anti-ketagihan terkini, anda tidak akan dapat melengkapkan pengesahan nama sebenar apabila log masuk menggunakan akaun tetamu, dan masa bermain anda dihadkan kepada 1 jam setiap 15 hari. Untuk memastikan pengalaman permainan terbaik, kami mengesyorkan anda log masuk menggunakan QQ atau WeChat dan melengkapkan pengesahan nama sebenar anda."
"TID_ACCESSORY_CROW_POISON_TRIGGER","TOKSIN MEMPERLAHANKAN"
"TID_ACCESSORY_CROW_POISON_TRIGGER_DESC","Semua musuh yang terkena racun kini diperlahankan selama <c00cc00><VALUE1></c> saat."
"TID_ACCESSORY_ARTILLERY_BARRAGE","KOMPAS KAPTEN"
"TID_ACCESSORY_ARTILLERY_BARRAGE_DESC","Penny menyeru serangan artileri dari meriamnya ke lokasinya."
"TID_ACCESSORY_SHELLY_FOCUS","TEMBAKAN TERTUMPU"
"TID_ACCESSORY_SHELLY_FOCUS_DESC","Apabila diaktifkan, serangan utama Shelly seterusnya akan bertumpu ke kawasan lebih kecil dengan jarak serangan dipertingkatkan."
"TID_ACCESSORY_BO_MINE_TRIGGER","TALI BELANTIK"
"TID_ACCESSORY_BO_MINE_TRIGGER_DESC","Bo mencetus semua periuk apinya selepas <c00cc00><VALUE1></c> saat. Pihak lawan tidak akan dapat kesan periuk api sebelum dicetuskan."
"TID_ACCESSORY_UNDERTAKER_RELOAD","PENYODOK PANTAS"
"TID_ACCESSORY_UNDERTAKER_RELOAD_DESC","Mortis memuat semula lebih cepat selama <c00cc00><VALUE1></c> saat."
"TID_ACCESSORY_SNIPER_SEEKER","RESIPI BUATAN SENDIRI"
"TID_ACCESSORY_SNIPER_SEEKER_DESC","Apabila diaktifkan, serangan utama Piper seterusnya akan terus terkena musuh."
"TID_ACCESSORY_LUCHADOR_METEOR","TALI PINGGANG ASTEROID"
"TID_ACCESSORY_LUCHADOR_METEOR_DESC","El Primo menyeru meteor kecil untuk menyerang musuh terdekat. Ia melakukan <c00cc00><VALUE1></c> kerosakan dan memusnahkan benteng."
"TID_ACCESSORY_BARKEEP_HEAL_POTION","TONIK HERBA"
"TID_ACCESSORY_BARKEEP_HEAL_POTION_DESC","Barley melemparkan posyen penyembuhan pada sekutu berdekatan yang membentuk kawasan yang menyembuhkan <c00cc00><VALUE1></c> nilai nyawa sesaat."
"TID_ACCESSORY_TNT_STUN","PEGUN KEJUT"
"TID_ACCESSORY_TNT_STUN_DESC","Apabila diaktifkan, serangan utama seterusnya juga memegun musuh selama <c00cc00><VALUE1></c> saat."
"TID_ACCESSORY_MECHANIC_TURRET_BUFF","SPRING PILIN"
"TID_ACCESSORY_MECHANIC_TURRET_BUFF_DESC","Kelajuan serangan turet digandakan selama <c00cc00><VALUE1></c> saat."
"TID_ACCESSORY_BLOCKED_MISSING_MINES","Tidak dapat mengaktifkan tanpa periuk api!"
"TID_BRAWLPASS_POPUP_UNLOCKED","BRAWL PASS DIBUKA KUNCI!"
"TID_BRAWL_PASS_SEASON_1","MUSIM PANAS RAKSASA"
"TID_BRAWL_PASS_INFO_TEXT_1","Dapatkan banyak ganjaran tambahan termasuk:\n\nSURGE- Brawler kenandiran Kromatik baharu!\n\nKULIT EKSKLUSIF: <SKIN_1>!\n\nKULIT EKSKLUSIF: <SKIN_2>!\n\nPIN HEBAT dan EKSKLUSIF untuk SURGE\n\n<NUM> KOTAK MEGA!\n\nSYILING dan MATA KUASA TAMBAHAN!\n\n\nMISI TAMBAHAN untuk menyelesaikan Brawl Pass lebih cepat!\n\nNAMA KROMATIK EKSKLUSIF sepanjang musim!"
"TID_EMOTE_EQUIP_NOT_OWNED","Cari pin ini di dalam Pek Pin!"
"TID_RAID_BOSS_TOWN_CRUSHER_INTRO_TEXT","KALAHKAN RAKSASA MEGA!"
"TID_EMOTE_CATEGORY_1","SLOT 1"
"TID_EMOTE_CATEGORY_2","SLOT 2"
"TID_EMOTE_CATEGORY_3","SLOT 3"
"TID_EMOTE_CATEGORY_4","SLOT 1"
"TID_EMOTE_CATEGORY_5","SLOT 2"
"TID_EMOTE_CATEGORY_BRAWLER_PINS","PIN <BRAWLER>"
"TID_EMOTE_CATEGORY_PLAYER_PINS","PIN PEMAIN"
"TID_EDIT_MUTE_EMOTES","Bisukan pin dalam pertempuran"
"TID_ACCESSORY_BLOCKED_ALREADY_ACTIVE","Alat sudah aktif!"
"TID_SETTINGS_PLAYER_ID","ID Pemain: <ID>"
"TID_NAME_COLOR_REQUIRES_BRAWL_PASS","BELI BRAWL PASS untuk membuka kunci nama warna kromatik untuk sepanjang musim!"
"TID_RANK_COLLECT_PREVIOUS_REWARD_SPECIFIC","Anda mesti kumpul ganjaran sebelumnya dahulu!"
"TID_MEGA_BEETLE_BEA_SKIN","BEA KUMBANG MEGA"
"TID_MEGA_BEETLE_BEA_SKIN_SHOP","BEA\nKUMBANG MEGA"
"TID_STREETWEAR_MAX_SKIN","MAX PAKAIAN SIAR"
"TID_STREETWEAR_MAX_SKIN_SHOP","MAX\nPAKAIAN SIAR"
"TID_KING_CRAB_TICK_SKIN","TICK KETAM RAJA"
"TID_KING_CRAB_TICK_SKIN_SHOP","TICK\nKETAM RAJA"
"TID_ULTRA_DRILLER_JACKY_SKIN","JACKY JURUGERUDI ULTRA"
"TID_ULTRA_DRILLER_JACKY_SKIN_SHOP","JACKY\nJURUGERUDI ULTRA"
"TID_RETRO_NANI_SKIN","NANI RETRO"
"TID_RETRO_NANI_SKIN_SHOP","NANI\nRETRO"
"TID_MECHA_PALADIN_SURGE_SKIN","SURGE PAHLAWAN MECHA"
"TID_MECHA_PALADIN_SURGE_SKIN_SHOP","SURGE\nPAHLAWAN MECHA"
"TID_TRUE_SILVER_EMZ_SKIN","EMZ PERAK"
"TID_TRUE_SILVER_EMZ_SKIN_SHOP","EMZ\nPERAK"
"TID_TRUE_SILVER_EL_PRIMO_SKIN","EL PRIMO PERAK"
"TID_TRUE_SILVER_EL_PRIMO_SKIN_SHOP","EL PRIMO\nPERAK"
"TID_TRUE_SILVER_SHELLY_SKIN","SHELLY PERAK"
"TID_TRUE_SILVER_SHELLY_SKIN_SHOP","SHELLY\nPERAK"
"TID_TRUE_SILVER_PIPER_SKIN","PIPER PERAK"
"TID_TRUE_SILVER_PIPER_SKIN_SHOP","PIPER\nPERAK"
"TID_TRUE_SILVER_LEON_SKIN","LEON PERAK"
"TID_TRUE_SILVER_LEON_SKIN_SHOP","LEON\nPERAK"
"TID_TRUE_GOLD_EMZ_SKIN","EMZ EMAS"
"TID_TRUE_GOLD_EMZ_SKIN_SHOP","EMZ\nEMAS"
"TID_TRUE_GOLD_EL_PRIMO_SKIN","EL PRIMO EMAS"
"TID_TRUE_GOLD_EL_PRIMO_SKIN_SHOP","EL PRIMO\nEMAS"
"TID_TRUE_GOLD_SHELLY_SKIN","SHELLY EMAS"
"TID_TRUE_GOLD_SHELLY_SKIN_SHOP","SHELLY\nEMAS"
"TID_TRUE_GOLD_PIPER_SKIN","PIPER EMAS"
"TID_TRUE_GOLD_PIPER_SKIN_SHOP","PIPER\nEMAS"
"TID_TRUE_GOLD_LEON_SKIN","LEON EMAS"
"TID_TRUE_GOLD_LEON_SKIN_SHOP","LEON\nEMAS"
"TID_SUPER_RANGER_BROCK_SKIN","BROCK RENJER SUPER"
"TID_SUPER_RANGER_BROCK_SKIN_SHOP","BROCK\nRENJER SUPER"
"TID_SKIN_INFO_CAMPAIGN_13_NOT_AVAILABLE","Kulit Perak."
"TID_SKIN_INFO_CAMPAIGN_14_NOT_AVAILABLE","Kulit Emas."
"TID_BATTLE_ROYALE_45","auG apmeG"
"TID_BATTLE_ROYALE_46","Colosseum Clash"
"TID_BATTLE_ROYALE_47","Gelanggang Tepi Sungai"
"TID_BATTLE_ROYALE_48","Klover Empat Daun"
"TID_BATTLE_ROYALE_49","Roh Bayangan"
"TID_BATTLE_ROYALE_50","Kulit Telur"
"TID_BATTLE_ROYALE_51","Lampu Berkerlip"
"TID_BATTLE_ROYALE_52","Lembah Pemenang"
"TID_BATTLE_ROYALE_53","Gaung Berumput"
"TID_GOLDRUSH_54","Bandar Kecil"
"TID_GOLDRUSH_55","Serangan Besar-besaran"
"TID_GOLDRUSH_56","Pengembaraan"
"TID_WANTED_29","Pelayaran Lancar"
"TID_WANTED_30","Sorok-sorok"
"TID_BANKHEIST_29","Pemandangan Penuh"
"TID_BANKHEIST_30","Tembok Panjat"
"TID_KING_OF_HILL_16","Sekatan Pintu Belakang"
"TID_KING_OF_HILL_17","Sarang Penyengat"
"TID_KING_OF_HILL_18","Perimeter"
"TID_KING_OF_HILL_19","Bayu Tasik"
"TID_KING_OF_HILL_20","Belahan"
"TID_KING_OF_HILL_21","Karya Agung"
"TID_KING_OF_HILL_22","Operasi Terbuka"
"TID_KING_OF_HILL_23","Permainan Selari"
"TID_KING_OF_HILL_24","Lorong Memotong"
"TID_KING_OF_HILL_25","Zon Bertiga"
"TID_KING_OF_HILL_26","Rolet"
"TID_KING_OF_HILL_27","Potongan Tegak"
"TID_KING_OF_HILL_28","Kawalan Utama"
"TID_EMOTE_EQUIP_NOT_OWNED_SPECIAL","Pin Pengumpul! Ini pin jarang!"
"TID_LOGIN_WITH_FACEBOOK","Log masuk dengan Facebook"
"TID_TERMS_OF_SERVICE_BUTTON_TENCENT","Lesen dan Perjanjian Khidmat Tencent Game"
"TID_PRIVACY_POLICY_BUTTON_TENCENT","Panduan Perlindungan Privasi Tencent Game"
"TID_PARENTS_GUIDE_BUTTON_TENCENT","Panduan Perlindungan Privasi Kanak-kanak Tencent Game"
"TID_TENCENT_LOGIN_AGREEMENTS","Saya telah membaca dengan teliti dan bersetuju dengan <TOS>, <PP> dan <CHILDREN>."
"TID_TENCENT_LOGIN_TOS","Lesen dan Perjanjian Khidmat Tencent Game"
"TID_TENCENT_LOGIN_PP","Panduan Perlindungan Privasi Tencent Game"
"TID_TENCENT_LOGIN_CHILDREN","Panduan Perlindungan Privasi Kanak-kanak Tencent Game"
