"TID","CN"
"TID_SPEC_BURN_DESC","布洛克的普通攻击在爆炸时会点燃地面，每秒对范围内的敌人造成<c00cc00><VALUE1></c>伤害！"
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","达里尔的加固木桶可以在超级技能持续时间内为他提供保护，使其受到的伤害降低<c00cc00><VALUE1>%</c>。"
"TID_SPEC_CRIPPLE_DESC","黑鸦的毒药可以削弱敌人。在毒药效果持续期间，敌人造成的伤害将减少<c00cc00><VALUE1>%</c>。"
"TID_SEASON_ENDED_NOTI","赛季已结束！请领取赛季奖励。"
"TID_BATTLE_ROYALE_TEAM_1","幽暗溪流"
"TID_GAME_MODE_9","组队荒野决战"
"TID_GAME_MODE_9_DESC","击败其他四支队伍。只要您仍有队友存活，您的英雄在被击败后将在一会后重新回到战场！"
"TID_WAVE_APPROACHING","第<number>波"
"TID_TEAMS_LEFT","剩余队伍：<num>"
"TID_TEAM_MATE_RESPAWNING","队友将于<num>后重生"
"TID_BOSS_APPROACHING","第<number>波：<ccc0000>首领接近中！</c>"
"TID_COOP_2","钢铁结点"
"TID_BOSS_2","鼹鼠国王大厅"
"TID_BEAR_DAMAGE","熊灵伤害"
"TID_BEAR_HEALTH","熊灵生命值"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","二人小队"
"TID_SPEC_ABI_PUSHBACK_SELF","反冲跳跃"
"TID_VIEW_PROFILE_BUTTON","查看资料"
"TID_REPORT_PLAYER_BUTTON","举报"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","举报<name>？"
"TID_CHAT_REPORT_CONFIRMATION","\n\n确定要举报<name>的不文明行为吗？"
"TID_PLAYER_ALREADY_REPORTED","该玩家已被举报！"
"TID_STARTER_PACK_4","新手礼包4"
"TID_NEED_HERO","无法购买皮肤，请先解锁英雄。"
"TID_EVENT_ENDING","<GAMEMODE>即将结束！"
"TID_TEAM_DISPLAY_TITLE_CLAN","战队游戏房间"
"TID_TICKETS_REVEIVED","收到<AMOUNT>张活动门票！"
"TID_TUTORIAL_12","我们已有足够的宝石，赶紧前往出口！"
"TID_NO_TARGET_HINT","自动射击无有效目标！"
"TID_CAN_NOT_AUTOSHOOT","该超级技能不能自动射击"
"TID_VS","VS"
"TID_VS_SHOWDOWN","每个英雄各自为战！"
"TID_HAS_LASER_BALL_HINT","带球时无法自动射击"
"TID_CLAN_RESPONSE_44","加入失败，您已经加入了一个战队"
"TID_SHOTGUN_GIRL_SHORT_DESC","战士"
"TID_GUNSLINGER_SHORT_DESC","神射手"
"TID_BULL_DUDE_SHORT_DESC","肉盾 冲锋"
"TID_ROCKET_GIRL_SHORT_DESC","火箭炮手"
"TID_TNT_DUDE_SHORT_DESC","投弹手"
"TID_LUCHADOR_SHORT_DESC","肉盾 战士"
"TID_TRICKSHOT_DUDE_SHORT_DESC","特技射手"
"TID_CACTUS_SHORT_DESC","团控"
"TID_BARKEEP_SHORT_DESC","投弹手"
"TID_MECHANIC_SHORT_DESC","召唤 战士"
"TID_SHAMAN_SHORT_DESC","召唤 战士"
"TID_UNDERTAKER_SHORT_DESC","突袭刺客"
"TID_CROW_SHORT_DESC","施毒 刺客"
"TID_DEAD_MARIACHI_SHORT_DESC","治疗 战士"
"TID_BOW_DUDE_SHORT_DESC","陷阱 战士"
"TID_SNIPER_SHORT_DESC","狙击手"
"TID_MINIGUN_DUDE_SHORT_DESC","肉盾 治疗"
"TID_BLACK_HOLE_SHORT_DESC","团控"
"TID_BARREL_BOT_SHORT_DESC","肉盾 滚桶"
"TID_CLAN_INTRO_SUGGESTED_CLANS","为您推荐的战队"
"TID_CLAN_INTRO_CREATE_TITLE","创建您自己的战队"
"TID_CLAN_INTRO_HEADER","战队"
"TID_CLAN_INFO_TITLE","战队信息"
"TID_CLAN_INFO_NO_DESCRIPTION","无战队描述"
"TID_EVENT_POPUP_TITLE","立即开战！"
"TID_GOLDRUSH_8","青草矿井"
"TID_USE_AUTOFIRE_TUTORIAL","点击红色摇杆，朝最近的目标射击。"
"TID_BRAWL_BOX_INFO_2","乱斗宝箱可能开出新英雄、能量点数和金币或能力之星。\n\n还有可能开出额外的双倍金币奖励或活动门票。\n\n乱斗宝箱可能包含的奖励概率如下：\n能量点数和金币：88%\n普通英雄：6.38%\n稀有英雄：2.57%\n罕见英雄：1.17%\n史诗英雄：0.53%\n神秘英雄：0.24%\n传奇英雄：0.11%\n能力之星：1%\n\n此外，每个乱斗宝箱有额外35%的概率开出活动门票，3%的概率开出双倍金币加成。\n注意，只有当您的英雄达到满级（9级）后，才有机会从宝箱中开出能力之星。\n注意，只有当您的英雄达到满级（9级）后，才有机会从宝箱中开出能力之星。\n如果您无法获得某一项奖励，例如您已经获得了全部的普通英雄或者还无法开出能力之星，那么您开出其他奖励的概率将提高。"
"TID_POWER_DROP_VALUE","+<VALUE>"
"TID_COLLECT","收集"
"TID_PAGE_FRIENDS_TITLE","好友"
"TID_PAGE_FRIENDS_TITLE2","与好友组队作战！"
"TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN","登录Facebook或Game Center，与您的好友并肩作战！"
"TID_PAGE_FRIENDS_NO_FRIENDS","您登录了Facebook和Game Center后，就可以在这里看到您的Facebook和Game Center好友。"
"TID_FRIEND_ENTRY_ONLINE_MEMBERS","<COUNT>名好友在线"
"TID_FRIEND_ENTRY_ONLINE_MEMBER","<COUNT>名好友在线"
"TID_FRIEND_ENTRY_ONLINE_NO_MEMBERS","无好友在线"
"TID_TOTAL","总计"
"TID_BRAWL_BOX_INFO_TITLE_2","乱斗宝箱信息"
"TID_BRAWL_BOX_INFO_TITLE_3","大型宝箱信息"
"TID_BRAWL_BOX_INFO_3","打开一个大型宝箱相当于同时打开10个乱斗宝箱，但能量点数将更加集中地分配给少数英雄，这些英雄将分别得到更多能量点数。\n\n这10个乱斗宝箱，每个宝箱可能包含的奖励概率如下：\n能量点数+金币：88%\n普通英雄：6.38%\n稀有英雄：2.57%\n罕见英雄：1.17%\n史诗英雄：0.53%\n神秘英雄：0.24%\n传奇英雄：0.11%\n能力之星：1%\n\n此外，每个乱斗宝箱有额外35%的概率开出活动门票，3%的概率开出双倍金币加成。\n注意，只有当您的英雄达到满级（9级）后，才有机会从宝箱中开出能力之星。\n注意，只有当您的英雄达到满级（9级）后，才有机会从宝箱中开出能力之星。\n如果您无法获得某一项奖励，例如您已经获得了全部的普通英雄或者还无法开出能力之星，那么您开出其他奖励的概率将提高。"
"TID_HERO_BUNDLE_0","雪莉特惠包"
"TID_HERO_BUNDLE_1","柯尔特特惠包"
"TID_HERO_BUNDLE_2","公牛特惠包"
"TID_HERO_BUNDLE_3","布洛克特惠包"
"TID_HERO_BUNDLE_4","弹射机器人特惠包"
"TID_HERO_BUNDLE_5","斯派克特惠包"
"TID_HERO_BUNDLE_6","巴利特惠包"
"TID_HERO_BUNDLE_7","杰西特惠包"
"TID_HERO_BUNDLE_8","妮塔特惠包"
"TID_HERO_BUNDLE_9","爆破麦克特惠包"
"TID_HERO_BUNDLE_10","艾尔·普里莫特惠包"
"TID_HERO_BUNDLE_11","莫提斯特惠包"
"TID_HERO_BUNDLE_12","黑鸦特惠包"
"TID_HERO_BUNDLE_13","波科特惠包"
"TID_HERO_BUNDLE_14","阿博特惠包"
"TID_HERO_BUNDLE_15","小胡椒特惠包"
"TID_HERO_BUNDLE_16","帕姆特惠包"
"TID_HERO_BUNDLE_17","塔拉特惠包"
"TID_HERO_BUNDLE_18","达里尔特惠包"
"TID_OFFER_ALSO_INCLUDES","特惠还包含"
"TID_OFFER_VALUE_TITLE","超值"
"TID_OFFER_VALUE","+<VALUE>%"
"TID_SHOP_OFFER_COUNTDOWN","<TIME>"
"TID_USE_ULTI_TUTORIAL","使用超级技能！"
"TID_HERO_STATS_TITLE","英雄数据"
"TID_GATCHA_SCREEN_ITEMS_REMAINING","剩余物品："
"TID_GATCHA_SCREEN_BONUS_ITEMS_REMAINING","剩余奖励："
"TID_GATCHA_SCREEN_YOU_GOT","YOU GOT:"
"TID_GATCHA_SCREEN_BONUSES","BONUS ITEMS:"
"TID_GATCHA_SCREEN_SUMMARY_UNLOCKED","UNLOCKED!"
"TID_HERO_LIST_ITEM_UPGRADE","升级"
"TID_SHOP_CLAMIMED","Claimed"
"TID_SHOP_OFFER_PURCHASE_ERROR_CLAIMED","This item has already been claimed"
