"TID","ID"
"TID_NAME_CHANGE_IN_PROGRESS","Tidak dapat mengganti nama. Penggantian nama sebelumnya sedang diproses."
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW","Ganti nama tersedia mulai dari level XP <level>"
"TID_CONFIRM_CONFIRM","Ketik \q<confirmword>\q dan ketuk Oke untuk menyelesaikan tindakan"
"TID_CONFIRM_WORD","KONFIRMASI"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Yakin ingin mengganti namamu?\nNama barumu adalah:"
"TID_BUTTON_CONFIRM","Oke"
"TID_EVENTS_TIME","<cFFFFFF><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","Acara berikutnya dalam"
"TID_EVENTS_TIME_LEFT","Sisa waktu"
"TID_EVENTS_NEW","BARU!"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","Semua XP diambil"
"TID_EVENTS_EVENT_LOCKED","TERKUNCI"
"TID_EVENTS_TROPHY_REQ","Capai <c00ffff><COUNT></c> total Trofi untuk membuka"
"TID_GAME_STARTING","Laga dimulai dalam <LOCATION>. Ayo gabung!"
"TID_WEEKEND_EVENT","Acara XP ganda"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_TEMPORARILY_DISABLED","Toko tutup sementara"
"TID_GATCHA_TEMPORARILY_DISABLED","Membuka Kotak Jagoan dinonaktifkan untuk sementara"
"TID_SHOP_WELCOME_TITLE","SELAMAT DATANG DI TOKO"
"TID_SHOP_WELCOME","Bagian baru di toko akan terbuka seiring progresmu dalam game!\n\nPastikan untuk kembali secara reguler untuk mendapatkan penawaran baru!"
"TID_SHOP_SPECIAL_OFFER","PENAWARAN SPESIAL"
"TID_SHOP_COIN_BOOSTERS","PENINGKAT"
"TID_SHOP_GEM_PACKS","PAKET PERMATA"
"TID_SHOP_PURCHASED","Telah Dibeli"
"TID_SHOP_OBTAINED","Telah Diraih"
"TID_SHOP_INVALIDATED","Kedaluwarsa"
"TID_SHOP_ACTIVE","Aktif"
"TID_SHOP_DOUBLE_COINS_TITLE","PENGGANDA TOKEN"
"TID_SHOP_DOUBLE_COINS_INFO","Gandakan berikutnya"
"TID_SHOP_DOUBLE_COINS_INFO_2","yang diraih dari Laga"
"TID_SHOP_DOUBLE_COINS_INFO_COMBINED","Menggandakan <AMOUNT> Token berikutnya yang diraih dari Laga"
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","Sisa token:"
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","Permata tidak cukup"
"TID_SHOP_OFFER_PURCHASE_ERROR_3","Penawaran ini sudah dibeli"
"TID_SHOP_OFFER_PURCHASE_ERROR_4","Tidak bisa membeli penawaran ini. Kamu sudah memiliki satu atau beberapa barang dari penawaran ini"
"TID_SHOP_OFFER_TITLE","Penawaran Berbatas Waktu"
"TID_SHOP_GEM_PACK_1_TITLE","Segenggam Permata"
"TID_SHOP_GEM_PACK_2_TITLE","Kantung Permata"
"TID_SHOP_GEM_PACK_3_TITLE","Tas Permata"
"TID_SHOP_GEM_PACK_4_TITLE","Ember Permata"
"TID_SHOP_GEM_PACK_5_TITLE","Peti Permata"
"TID_SHOP_GEM_PACK_6_TITLE","Kontainer Permata"
"TID_SHOP_HEROES_OF_RARITY","JAGOAN DIJAMIN"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c> JAGOAN"
"TID_SHOP_HERO_OF_RARITY_BOX","Kotak Jagoan"
"TID_SHOP_HERO_POWER_TITLE","<cffffff>+<AMOUNT></c> KEKUATAN"
"TID_SHOP_GATCHA_BOXES","KOTAK"
"TID_SHOP_GATCHA_BOX_1","KOTAK BESAR"
"TID_SHOP_GATCHA_BOX_2","KOTAK JAGOAN"
"TID_SHOP_GATCHA_BOX_3","KOTAK MEGA"
"TID_SHOP_GATCHA_BOX_PURCHASE_ERROR_3","Tidak bisa membeli kotak lagi hari ini"
"TID_SHOP_TICKETS","TIKET ACARA"
"TID_SHOP_TICKET_PACK_0","Paket Tiket"
"TID_SHOP_TICKET_PACK_1","Tumpukan Tiket"
"TID_SHOP_TICKET_PACK_2","Gulungan Tiket"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","PAKET KOIN"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","Segenggam Koin"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","Kantung Koin"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","Karung Koin"
"TID_HERO_LVL_MATERIAL_RECEIVED","<AMOUNT> Koin dibeli"
"TID_SHOP_DAILY_OFFERS","PROMOSI HARIAN"
"TID_SHOP_SKINS","KOSTUM"
"TID_SHOP_LEGENDARY_SKINS","TOKO BINTANG"
"TID_SHOP_STAR_BOXES","KOTAK BINTANG"
"TID_SHOP_FREE","GRATIS"
"TID_SHOP_CLAIM","KLAIM"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","<TIME>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-<AMOUNT>%"
"TID_SHOP_OFFER_TITLE_0","KOTAK GRATIS"
"TID_SHOP_OFFER_TITLE_1","KOIN"
"TID_SHOP_OFFER_TITLE_6","KOTAK JAGOAN"
"TID_SHOP_OFFER_TITLE_7","TIKET"
"TID_SHOP_OFFER_TITLE_8","POIN KEKUATAN"
"TID_SHOP_OFFER_TITLE_9","PENGGANDA TOKEN"
"TID_SHOP_OFFER_TITLE_10","KOTAK MEGA"
"TID_SHOP_OFFER_TITLE_12","POIN KEKUATAN"
"TID_SHOP_OFFER_TITLE_14","KOTAK BESAR"
"TID_SHOP_OFFER_TITLE_15","KOTAK JAGOAN"
"TID_SHOP_OFFER_TITLE_16","PERMATA"
"TID_SHOP_OFFER_DESC_GOLD","Gunakan Koin untuk meningkatkan Jagoan"
"TID_SHOP_OFFER_ANY_BRAWLER","UNTUK JAGOAN\nMANA SAJA"
"TID_PURCHASE_OFFER_POPUP_TITLE","Konfirmasi pembelian"
"TID_PURCHASE_OFFER_POPUP_TITLE_FREE","Hadiah Gratis"
"TID_SHOP_OFFER_NEW_HERO_LABEL","JAGOAN"
"TID_SHOP_OFFER_NEW_SKIN_LABEL","KOSTUM"
"TID_SHOP_OFFER_HERO_POWER_TITLE","POIN KEKUATAN"
"TID_SHOP_TICKET_PURCHASE_ERROR_4","Tidak dapat membeli. Hanya boleh membeli 1 per paket di setiap acara"
"TID_SHOP_OFFER_NEW","BARU"
"TID_GATCHA_BOX_TITLE_2","KOTAK JAGOAN"
"TID_GATCHA_BOX_TITLE_3","KOTAK MEGA"
"TID_SHOP_HERO_PURCHASE_CONFIRM_LABEL","JAGOAN BARU"
"TID_GATCHA_BOX_INFO_2","Berisi Jagoan baru atau Kekuatan Bintang, atau Koin dan Poin Kekuatan untuk dua Jagoan. Beberapa kotak berisi bonus Tiket Acara atau Pengganda Token!"
"TID_GATCHA_BOX_INFO_3","\n\n<AMOUNT> kali ukuran satu Kotak Jagoan."
"TID_SHOP_OFFER_INFO_0","Ini gratis. Nikmatilah!"
"TID_SHOP_OFFER_INFO_1","Berisi <AMOUNT> Koin. Gunakan Koin untuk meningkatkan Jagoan."
"TID_SHOP_OFFER_INFO_2","Buka Jagoan <RARITY> acak!"
"TID_SHOP_OFFER_INFO_3","Buka Jagoan baru!"
"TID_SHOP_OFFER_INFO_6","Kotak Jagoan bisa berisi Jagoan, Poin Kekuatan, Koin dan banyak lagi!"
"TID_SHOP_OFFER_INFO_7","Berisi <AMOUNT> Tiket Acara. Gunakan Tiket Acara untuk main di Acara Tiket."
"TID_SHOP_OFFER_INFO_8","Berisi <AMOUNT> Poin Kekuatan. Kumpulkan Poin Kekuatan untuk membuka peningkatan Jagoan!"
"TID_SHOP_OFFER_INFO_9","Gandakan <AMOUNT> Token berikutnya yang diraih dari Laga!"
"TID_SHOP_OFFER_INFO_10","Kotak Mega berisi hadiah 10x lipat daripada Kotak Jagoan ukuran reguler!"
"TID_SHOP_OFFER_INFO_12","Kamu bisa memilih Jagoan yang menerima Poin Kekuatan"
"TID_SHOP_OFFER_INFO_13","Buka slot acara baru"
"TID_SHOP_OFFER_INFO_14","Kotak Besar berisi hadiah 3x lipat daripada Kotak Jagoan ukuran reguler!"
"TID_SHOP_OFFER_HOR_NEW","BARU"
"TID_SHOP_OFFER_HOR_RARITY","<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_BRAWLER","JAGOAN"
"TID_SHOP_OFFER_HOR_POPUP_RARITY","BARU <c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_POPUP_BRAWLER","JAGOAN"
"TID_SHOP_SKIN_OFFER","PENAWARAN KOSTUM"
"TID_SHOP_OFFER_EXPIRED","Penawaran tidak berlaku lagi"
"TID_SKINS_AD_TITLE","KOSTUM BARU TERSEDIA"
"TID_SKINS_AD_OK","Oke"
"TID_SKINS_AD_INFO","Lihat Kostum baru di layar Jagoan!"
"TID_TERMS_OF_SERVICE_BUTTON","Ketentuan Layanan"
"TID_IMMUNE","Kebal"
"TID_BATTLE_END_PROCEED","LANJUT"
"TID_HINT_TAP_TO_MOVE_1","Kumpulkan <ce662f9>PERMATA</c> dari tengah peta"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL_1","Bidik Serangan Super ke arah lawan!"
"TID_HINT_SHOOT_1","<ce662f9>PERMATA</c> keluar dari tambang di tengah!"
"TID_HINT_DRAG_TO_ULTI_1","Sekarang tembakkan SUPER dengan stik merah!"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","Masuk Game Center Baru"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","Simpan game saat ini di akun Game Center ini?"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Pemberitahuan Akun Google"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","Ingin memuat akun <name> dengan level XP <number>? Peringatan: Progres game saat ini akan hilang."
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","Muat game?"
"TID_BUTTON_VILLAGE_LOAD","Muat"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Pemberitahuan Game Center"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","Ingin memuat akun <name> dengan level XP <number>? Peringatan: Progres game saat ini akan hilang."
"TID_BUTTON_AVATAR_LOAD","Muat"
"TID_SETTINGS_SCREEN_TITLE","Setelan"
"TID_SETTINGS_MUSIC","MUSIK"
"TID_SETTINGS_SFX","EFEK SUARA"
"TID_SETTINGS_OFF","NONAKTIF"
"TID_SETTINGS_ON","AKTIF"
"TID_SETTINGS_LANGUAGE","BAHASA"
"TID_ACCOUNT","Perangkat"
"TID_LINK_DEVICE_BUTTON","Tautkan perangkat"
"TID_SETTINGS_FACEBOOK","TEMAN"
"TID_CHANGE_NAME_BUTTON","Ganti Nama"
"TID_CREDITS_BUTTON","Kredit"
"TID_PRIVACY_POLICY_BUTTON","Kebijakan Privasi"
"TID_PARENTS_GUIDE_BUTTON","Panduan Orang Tua"
"TID_MULTIDEVICE_INFO","Masuk dengan akun Game Center untuk bermain di beberapa perangkat iOS dan mengamankan progresmu."
"TID_SETTINGS_GOOGLE","Masuk Google Play"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","Tersambung"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","Sambungkan"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED_UP","TERSAMBUNG"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED_UP","SAMBUNGKAN"
"TID_FAQ_BUTTON","Bantuan dan dukungan"
"TID_ABOUT","Kredit\n\n<names>\n\nBrawl Stars ™ <version>\nHak cipta 2016-2019 Supercell Ltd. Semua Hak Dilindungi Undang-Undang.\nSemua penggunaan perangkat lunak ini tunduk pada Syarat dan Ketentuan serta Kebijakan Privasi di www.supercell.com."
"TID_IAP_TRANSACTION_PENDING","Mohon tunggu. Transaksi sedang diproses."
"TID_RATE_APP_TITLE","Beri nilai Brawl Stars"
"TID_RATE_APP_MESSAGE","Mohon beri nilai atau ulas Brawl Stars di App Store untuk memberi kami masukan berharga!"
"TID_BUTTON_RATE_APP_LATER","Nanti"
"TID_BUTTON_RATE_APP_REVIEW","Ulas"
"TID_BUTTON_RATE_APP_NEVER","Jangan Pernah"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","Pembukaan kunci akun tidak tersedia"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","Pembukaan kunci akun tak tersedia saat ini. Coba lagi nanti!"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","Coba lagi"
"TID_ACCOUNT_LOCKED_INVALID_CODE","Kode pembuka tidak valid!"
"TID_ACCOUNT_LOCKED_TITLE","Akun Terkunci"
"TID_ACCONT_LOCKED_TEXT","Akun terkunci karena alasan keamanan. Masukkan kode pembuka untuk memulihkan akun."
"TID_ACCOUNT_LOCKED_TEXT2","Masukkan kode pembuka di sini:"
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","Ketuk untuk konfirmasi"
"TID_NOT_ENOUGH_GEMS_TITLE","Permata tidak cukup"
"TID_NOT_ENOUGH_GEMS_INFO","\n\nPermata habis. Kunjungi Toko untuk dapat lebih banyak!"
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","Kunjungi Toko"
"TID_COIN_DOUBLER_TITLE","Beli Pengganda Token"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","Tambahkan Token ke Pengganda Token"
"TID_COIN_DOUBLER_INFO","Gandakan <c2edd1b><AMOUNT></c> Token berikutnya yang diraih dari Laga."
"TID_COIN_DOUBLER_INFO_WITH_COINS","Tambahkan <c2edd1b><AMOUNT></c> Token ke Pengganda Token.\n\nPengganda Token akan menggandakan Token yang diraih dari laga."
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","Kerusakan per dinamit"
"TID_STARS_1","Awas: Kamu punya <ce662f9>PERMATA</c>!"
"TID_STARS_2","Awas: Kamu punya <ce662f9>PERMATA</c>!"
"TID_STARS_3","Awas: Kamu punya banyak <ce662f9>PERMATA</c>!"
"TID_STARS_4","Awas: Kamu punya banyak <ce662f9>PERMATA</c>!"
"TID_GATCHA_BUTTON_TITLE","KOTAK JAGOAN"
"TID_1ST_WIN_CHEST_BUTTON_TITLE","KOTAK BESAR"
"TID_EVENT_LOCKED","Terkunci"
"TID_SPECIAL_EVENT_TITLE_TOP","ACARA SPESIAL:"
"TID_SPECIAL_EVENT_STATUS_ACTIVE","aktif selama"
"TID_SPECIAL_EVENT_STATUS_FUTURE","mulai dalam"
"TID_EVENT_COMING_UP_INFO","Acara ini akan terbuka dalam <TIME>"
"TID_ROCKET_BEACH_SKIN","BROCK PANTAI"
"TID_CACTUS_PINK_SKIN_OLD","SPIKE PINK"
"TID_SHAMAN_PANDA_SKIN","NITA PANDA"
"TID_CROW_WHITE_SKIN","CROW PUTIH"
"TID_BULL_HAIR_SKIN","BULL VIKING"
"TID_TRICKSHOT_GOLD_SKIN_OLD","RICHOCHET MEDALI EMAS"
"TID_BARKEEP_GOLD_SKIN","BARLEY EMAS"
"TID_GUNSLINGER_ROCKSTAR_SKIN","COLT BINTANG ROCK"
"TID_STAT_HEAL","Sembuhkan"
"TID_LUCHADOR_RUDO_SKIN","EL RUDO PRIMO"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","Beli"
"TID_EVENTS_NEW_EVENT","Acara Baru!"
"TID_SETTINGS_BRAWLHINTS","Kiat Laga"
"TID_COLLECTED_COINS_INFO","<CURRENT> Token dari maksimal <MAX> dari <PLANET> telah terkumpul"
"TID_COLLECTED_COINS_INFO_CAPPED","Semua Token yang tersedia di <PLANET> telah terkumpul"
"TID_FIRST_WIN_INFO","Dapatkan <cff8E1b>Token Bintang</c> untuk kemenangan pertamamu menghadapi pemain lain."
"TID_TICKET_COUNTER_INFO","Temukan Tiket Acara dari Kotak Jagoan.\n\nGunakan Tiket untuk berlaga di sini!"
"TID_NOT_ENOUGH_TICKETS","Tiket tidak cukup"
"TID_EVENT_LIST_GAME_ROOMS","TIM BARU"
"TID_EVENT_LIST_WELCOME","Selamat datang di Brawl Stars!"
"TID_COOP","Laga Kerja Sama"
"TID_COOP_NOT_SUPPORTED","Laga Kerja Sama tidak tersedia untuk acara ini"
"TID_PRACTISE_NOT_SUPPORTED","Latihan tidak tersedia untuk acara ini"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","Masuk Facebook baru"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","Sambungkan game saat ini ke akun Facebook ini?"
"TID_BUTTON_OKAY","Oke"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","Buka <HERO> untuk mendapatkan ikon ini"
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","Undang teman\ndan main bersama"
"TID_EVENT_POPUP_HIGHSTAKES_INFO","Kamu bisa menggunakan lebih dari satu tiket di tiap game untuk mendapatkan hadiah yang lebih besar."
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3 vs 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","Jagoan Terakhir"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5 vs 1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","Tiga pemain vs Bandit Robot"
"TID_HIGHSTAKES_REWARDS","Hadiah x<COUNT>"
"TID_HIGHSTAKES_COST","Tiket: <COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","Keluar dari Brawl Stars?"
"TID_POPUP_ANDROID_EXIT","Yakin ingin keluar dari Brawl Stars?"
"TID_ROOM_NOT_SUPPORTED","Tim tidak didukung di acara ini"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","Pembelian gagal"
"TID_ERROR_POP_UP_PURCHASE_FAILED","Server penagihan tidak menanggapi. Coba lagi nanti."
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","Oke"
"TID_IAP_NOT_AVAILABLE","Aktifkan Pembelian Dalam Aplikasi di setelan pembatasan perangkatmu."
"TID_NEWS_TITLE","BERITA"
"TID_STAT_DAMAGE_PER_ARROW","Kerusakan per panah"
"TID_STAT_DAMAGE_PER_MINE","Kerusakan per jebakan"
"TID_STAT_DAMAGE_PER_SPIKE","Kerusakan per duri"
"TID_STAT_DAMAGE_PER_DAGGER","Kerusakan per belati"
"TID_FRIENDS_FACEBOOK_CONNECTED","Facebook tersambung"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","Sambungkan Facebook untuk melihat teman Facebook di sini!"
"TID_FRIENDS_CONNECT_INFO","Sambungkan ke jejaring sosial untuk melihat temanmu di sana!"
"TID_FRIENDS_NO_FRIENDS","Tidak ada teman"
"TID_FRIENDS_SUGGESTIONS_SEND_REQUEST","MINTA BERTEMAN"
"TID_FRIENDS_TITLE_1_NO_COUNT","TEMAN"
"TID_FRIENDS_TITLE_1","TEMAN (<COUNT>)"
"TID_FRIENDS_TITLE_2","REKOMENDASI TEMAN"
"TID_FRIENDS_TITLE_3","UNDANGAN PERTEMANAN"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_MULT","<COUNT> LAGA DIMAINKAN BERSAMA BARU-BARU INI"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_ONE","SATU LAGA DIMAINKAN BERSAMA BARU-BARU INI"
"TID_FRIENDS_NO_ENTRIES_TAB_2","TIDAK ADA SARAN TEMAN"
"TID_FRIENDS_NO_ENTRIES_TAB_3","TIDAK ADA UNDANGAN PERTEMANAN"
"TID_FRIENDS_CANNOT_REMOVE_FRIEND","Tidak dapat menghapus teman dari jejaring sosialmu."
"TID_FRIEND_REQUEST_ACCEPT","TERIMA"
"TID_FRIEND_REQUEST_REJECT","TOLAK"
"TID_FRIEND_REQUEST_REASON_0","<EMPTY>"
"TID_FRIEND_REQUEST_REASON_1","DARI GENG"
"TID_FRIEND_REQUEST_REASON_2","DARI TIM"
"TID_FRIEND_REQUEST_REASON_3","<AMOUNT> LAGA DIMAINKAN BERSAMA BARU-BARU INI"
"TID_FRIEND_REQUEST_REASON_4","<AMOUNT> LAGA DIMAINKAN BERSAMA BARU-BARU INI"
"TID_FRIEND_POPOVER_PROFILE","PROFIL"
"TID_FRIEND_POPOVER_REMOVE","HAPUS"
"TID_FRIEND_POPOVER_SPECTATE","TONTON"
"TID_FRIEND_POPOVER_YOU","Ini adalah kamu"
"TID_REMOVE_FRIEND_POPUP_REMOVE","HAPUS"
"TID_REMOVE_FRIEND_POPUP_CANCEL","BATAL"
"TID_REMOVE_FRIEND_POPUP_TITLE","KONFIRMASI HAPUS TEMAN"
"TID_REMOVE_FRIEND_POPUP_BODY","Yakin ingin menghapus <NAME> dari daftar temanmu?"
"TID_UNLOCK_SKIN_CONTENT","\n\nBELI <NAME> KOSTUM"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Koneksi terputus"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Perangkat lain tersambung ke game ini."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Muat ulang"
"TID_BAD_CONNECTION","Koneksi jaringan jelek"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Peringatan Facebook"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","Akun Facebook ini sudah disambungkan ke game Brawl Stars lain. Tautkan ke game saat ini?"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT_TITLE","Pemberitahuan Kakao"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT","Akun Kakao ini sudah disambungkan ke game Brawl Stars lain. Tautkan ke game saat ini?"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT_TITLE","Pemberitahuan LINE"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT","Akun LINE ini sudah disambungkan ke game Brawl Stars lain. Tautkan ke game saat ini?"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","Hadiah acara gratis diklaim"
"TID_GEM_BUY_CONFIRMATION","<AMOUNT> permata diterima!"
"TID_BLOCKED_TEAM_READY","Tidak dapat menampilkan ini saat siap"
"TID_TEAM_CANNOT_INVITE_WHILE_READY","Tidak dapat mengundang saat SIAP"
"TID_SHOTGUN_BANDITA_SKIN","SHELLY SI BANDIT"
"TID_SHUTDOWN_STARTED","Game akan ditutup untuk jeda pemeliharaan singkat dalam 5 menit."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","Maaf, server sedang dalam pemeliharaan. Coba lagi dalam beberapa jam."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","Maaf, server sedang dalam pemeliharaan. Coba lagi dalam beberapa jam."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Maaf, server sedang dalam pemeliharaan. Coba sekitar satu setengah jam lagi."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","Maaf, server sedang dalam pemeliharaan. Coba sekitar satu jam lagi."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","Maaf, server sedang dalam pemeliharaan. Coba sekitar <value> menit lagi."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","Maaf, server sedang dalam pemeliharaan. Coba lagi dalam beberapa menit."
"TID_SHUTDOWN_BATTLE_DISABLED","Game akan ditutup untuk pemeliharaan dalam beberapa menit. Laga baru tidak dapat dimulai hingga pemeliharaan selesai."
"TID_TEAM_SEARCH_NO_TEAM_CODE","Masukkan kode tim."
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","Kamu tidak memiliki akses untuk menerima atau menolak permintaan bergabung."
"TID_CLAN_RESPONSE_71","Senior memiliki masa tenang di antara tendang keluar"
"TID_STAT_MAX_DAMAGE","Kerusakan di jangkauan maks"
"TID_STAT_DAMAGE_PER_BOMB","Kerusakan per granat"
"TID_ELDER_KICK_FAIL_COOLDOWN","Kamu baru-baru ini menendang keluar seorang anggota Geng. Coba lagi dalam <time>."
"TID_LUCHADOR_KING_SKIN","EL REY PRIMO"
"TID_PLAYER_DEFEATED_BR","Jagoan dikalahkan"
"TID_BALL_1","Boling Pekarangan"
"TID_HINT_GET_BALL","Rebut <cdaa520>Bolanya</c>!"
"TID_LASER_BALL_INTRO_TEXT","Cetak dua gol untuk menang!"
"TID_AFK_WARNING","Jangan Diam! Ayo gerak!"
"TID_AFK_DISCONNECTED_MSG","Kamu keluar dari laga karena tidak memberi respons atau jaringan buruk"
"TID_AFK_BANNED_MSG","Kamu diblokir dari laga saat ini karena tidak memberi respons atau jaringan yang buruk. Kamu boleh kembali saat laga berakhir."
"TID_AFK_DISCONNECTED_TITLE","Terputus karena Diam"
"TID_AFK_BANNED_TITLE","Diblokir dari Laga"
"TID_AFK_RELOAD","Muat ulang"
"TID_GAME_MODE_7","LAGA BERBURU"
"TID_GAME_MODE_7_DESC","Lima pemain berjuang bersama mengalahkan satu JAGOAN BESAR yang dikendalikan seorang pemain.\n\nSebagai JAGOAN BESAR, kamu memiliki keunggulan berupa kekuatan masif serta kesehatan dalam jumlah besar yang akan turun seiring waktu!\n\nSebagai salah satu dari lima pemburu, kamu harus bekerja sama dengan tim untuk menumbangkan JAGOAN BESAR secepat mungkin!"
"TID_BOSS_INTRO_TEXT_ATTACK","Kalahkan JAGOAN BESAR!"
"TID_BOSS_INTRO_TEXT_DEFEND","Kamu jadi JAGOAN BESAR!"
"TID_BOSS_1","Ngarai Malapetaka"
"TID_SEASON_END_POPUP_TITLE","MUSIM TELAH BERAKHIR"
"TID_SEASON_END_POPUP_REWARD","HADIAH AKHIR MUSIM"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_COIN_META_MIGRATION_TITLE","Perubahan Penting!"
"TID_COIN_META_MIGRATION_OK","MAIN TUTORIAL"
"TID_COIN_META_MIGRATION_TXT_1","Brawl Stars memiliki sistem peningkatan baru: Jagoan bisa naik level setelah Poin Kekuatannya cukup. Progres yang ada telah diubah menjadi Level Jagoan."
"TID_COIN_META_MIGRATION_TXT_2","Kamu mendapatkan Kotak Jagoan untuk Token Peningkatan yang belum digunakan, dan beberapa ekstra untuk memastikan kamu tak kehilangan progres."
"TID_COIN_META_MIGRATION_TXT_3","Game kini dimainkan secara lanskap dan dikendalikan dengan dua kontrol."
"TID_COIN_META_MIGRATION_TXT_4","PEMACU KOIN kini ditiadakan dan dikonversi menjadi permata."
"TID_BOLTS_MIGRATION_TITLE","Perubahan Penting!"
"TID_BOLTS_MIGRATION_OK","Oke"
"TID_BOLTS_MIGRATION_INFO","Sistem peningkatan Jagoan kini tak lagi menggunakan Eliksir. <BOLTS> Token Peningkatan untuk Eliksir serta peningkatan Jagoan sebelumnya telah dikembalikan! Gunakan Token Peningkatan untuk meningkatkan Jagoanmu!\n\nDuplikasi Jagoan dan kini Keping juga dihapus dari game. Kamu mendapat <GEMS> Permata sebagai ganti Keping. Nikmatilah!"
