Name,Character,Model,ModelCNOverride,GadgetModel,PortraitCameraFile,MirrorIntro,IdleAnim,WalkAnim,PrimarySkillAnim,SecondarySkillAnim,OverchargeSkillAnim,PrimarySkillRecoilAnim,PrimarySkillRecoilAnim2,SecondarySkillRecoilAnim,SecondarySkillRecoilAnim2,ReloadingAnim,PushbackAnim,DeployAnim,HappyAnim,HappyLoopAnim,RecruitRoadOverrideAnim,SadAnim,SadLoopAnim,LobbyAnim,LobbyLoopAnim,HeroScreenIdleAnim,HeroScreenAnim,HeroScreenLoopAnim,SignatureAnim,GachaOverrideAnim,HappyEnterAnim,SadEnterAnim,ProfileAnim,ShopGroupProfileAnim,BrawlPassPopupProfileAnim,IntroAnim,EnvAnim,BossAutoAttackAnim,BossAutoAttackRecoilAnim,BossAutoAttackRecoilAnim2,GadgetActiveAnim,GadgetRecoilAnim,IdleFace,WalkFace,HappyFace,HappyLoopFace,RecruitRoadOverrideFace,SadFace,SadLoopFace,LobbyFace,LobbyLoopFace,HeroScreenIdleFace,HeroScreenFace,HeroScreenLoopFace,SignatureFace,ProfileFace,IntroFace,LobbyEffect,HeroScreenEffect,SignatureEffect,HappyEffect,SadEffect,PetInSameSprite,AttackLocksAttackAngle,UltiLocksAttackAngle,MainAttackProjectile,MainAttackOverchargedProjectile,SecondaryProjectile,ThirdProjectile,UltiProjectile,OverchargedUltiProjectile,MainAttackEffect,MainAttackEffect2,UltiAttackEffect,UltiAttackEffect2,OverchargedUltiAttackEffect,OverchargedUltiAttackEffect2,ShieldEffect,UseBlueTextureInMenus,MainAttackUseEffect,UltiUseEffect,OverchargedUltiUseEffect,UltiEndEffect,MeleeHitEffect,SpawnEffect,ReloadEffect,UltiLoopEffect,UltiLoopEffect2,OverchargedUltiLoopEffect,OverchargedUltiLoopEffect2,StarPower1Effect,StarPower2Effect,AreaEffect,AreaEffectStarPower,AreaEffectStarPower2,AreaEffectAttack,AreaEffectAttack2,AreaEffectUlti,AreaEffectUlti2,OverchargedAreaEffectUlti,OverchargedAreaEffectUlti2,PetrolEffect,SpawnedItem,SpawnedItem2,KillCelebrationSoundVO,InLeadCelebrationSoundVO,StartSoundVO,UseUltiSoundVO,TakeDamageSoundVO,DeathSoundVO,AttackSoundVO,UnlockVO,UnlockVOIndex,BoneEffect1,BoneEffectUse1,BoneEffect2,BoneEffectUse2,BoneEffect3,BoneEffectUse3,BoneEffect4,BoneEffectUse4,BoneEffect5,BoneEffectUse5,BoneEffect6,BoneEffectUse6,AutoAttackProjectile,ProjectileForShockyStarPower,OverchargedProjectileForShockyStarPower,IncendiaryStarPowerAreaEffect,KillEffect,DeathEffect,MoveEffect,MoveEffect2,ChargeMoveEffect,StillEffect,StillEffect2,LoopingEffect,ChargedShotEffect,DisableHeadRotation,PoisonEffect,BuffEffect,AttackBuildUpEffect,SpecialMaterialSetup,FaceCoversWholeTexture,CustomEffect1,CustomEffect2,LifeSaverDeathEffect,LifeSaverSpawnEffect,WingType,WingPivot_Std,WingOffset_Std,WingScalePercent_Std,WingPivot_Spc,WingOffset_Spc,WingScalePercent_Spc,HaloPivot,HaloOffset,HaloScalePercent,HaloRotateEuler,NothingHereAfterIsExtension,WidgetEffects,ClientShowToHeroSkin,ClientShowPivot,ClientShowOffset,ClientShowPercent,ClientShowRotateEuler,MainAttackOverchargedProjectile,OverchargedProjectileForShockyStarPower
MaisieSnake,Maisie,maisie_snake_geo.glb,,,maisie_portrait.glb,,MaisieSnakeIdle,MaisieSnakeWalk,MaisieSnakePrimary,MaisieSnakeSecondary,MaisieSnakeSecondary,MaisieSnakeRecoil,,MaisieSnakeRecoil,,,,,MaisieSnakeWin,MaisieSnakeWinloop,,MaisieSnakeLose,MaisieSnakeLoseloop,MaisieSnakeWin,MaisieSnakeWinloop,MaisieSnakeIdle,MaisieSnakeWin,MaisieSnakeWinloop,MaisieSnakeWin,,MaisieSnakeIdle,MaisieSnakeIdle,MaisieSnakeProfile,,,MaisieSnakeIntro,ShellyIdle,,,,,,Maisie002Still,Maisie002Still,Maisie002Win,Maisie002WinLoop,,Maisie002Lose,Maisie002LoseLoop,Maisie002Win,Maisie002WinLoop,Maisie002WinLoop,Maisie002Win,Maisie002WinLoop,Maisie002Win,Maisie002Profile,Maisie002Still,maisie_002_lobby,maisie_002_lobby,maisie_002_lobby,maisie_002_lobby,,,TRUE,TRUE,Maisie002Projectile,,,,,,maisie_002_atk,,,,,,,,,maisie_002_ulti,,,,,,,,,,,,,,,,,Maisie002UltiShockwave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.6;-1.3,70,chest_s,0;-1.9;-1.1,55,head_s,0;0;170,65,0;0;-6,,,,,,,,,
DuelistDefault,Duelist,cordelius_geo.glb,,,cordelius_portrait.glb,,DuelistDefaultIdle,DuelistDefaultWalk,DuelistDefaultAttack,DuelistDefaultSecondary,DuelistDefaultSecondary,DuelistDefaultRecoil,DuelistDefaultRecoil2,DuelistDefaultRecoil,,DuelistDefaultReload,DuelistDefaultPushback,,DuelistDefaultWin,DuelistDefaultWinloop,,DuelistDefaultLose,DuelistDefaultLoseloop,DuelistDefaultWin,DuelistDefaultWinloop,DuelistDefaultIdle,DuelistDefaultWin,DuelistDefaultWinloop,DuelistDefaultWin,,DuelistDefaultIdle,DuelistDefaultIdle,DuelistDefaultProfile,,,DuelistDefaultIntro,LeonIdle,,,,,,CordeliusStill,CordeliusStill,CordeliusWin,CordeliusWinLoop,,CordeliusLose,CordeliusLoseLoop,CordeliusWin,CordeliusWinLoop,CordeliusWinLoop,CordeliusWin,CordeliusWinLoop,CordeliusWin,CordeliusStill,CordeliusStill,cordelius_def_lobby,cordelius_def_lobby,cordelius_def_lobby,cordelius_def_lobby,cordelius_def_lobby_lose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0;-3.7,85,chest_s,0;-2.6;-3.7,68,head_s,0;0;180,80,0;0;13,,,,,,,,,
ReviverDefault,Reviver,doug_geo.glb,,,doug_portrait.glb,,ReviverDefaultIdle,ReviverDefaultWalk,ReviverDefaultAttack,ReviverDefaultAttack,ReviverDefaultAttack,ReviverDefaultRecoil,,,,ReviverDefaultIdle,ReviverDefaultIdle,,ReviverDefaultHappy,ReviverDefaultHappyLoop,,ReviverDefaultLose,ReviverDefaultLoseloop,ReviverDefaultHappy,ReviverDefaultHappyLoop,ReviverDefaultIdle,ReviverDefaultHappy,ReviverDefaultHappyLoop,ReviverDefaultHappy,,ReviverDefaultIdle,ReviverDefaultIdle,ReviverDefaultPortrait,,,ReviverDefaultIntro,JackyIdle,,,,,,DougStill,DougStill,DougWin,DougWinLoop,,DougLose,DougLoseLoop,DougWin,DougWinLoop,DougWinLoop,DougWin,DougWinLoop,DougWin,DougStill,DougStill,doug_def_lobby,doug_def_lobby,doug_def_lobby,doug_def_lobby,doug_def_lobby_lose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,doug_def_ulti_target,,,,doug_def_ulti_revive,doug_def_ulti_spawn,doug_def_ulti_revive,doug_def_ulti_spawn,,chest_s,0;-0.5;-2.5,85,chest_s,0;-1;-2.4,60,head_s,0;0;196,75,0;0;35,,,,,,,,,
IceDudeStonetroll,IceDude,lou_troll_geo.glb,,,lou_troll_portrait.glb,,IceDudeStonetrollIdle,IceDudeStonetrollWalk,IceDudeStonetrollAttack,IceDudeStonetrollSuper,IceDudeStonetrollSuper,IceDudeStonetrollRecoil,,IceDudeStonetrollRecoil,,IceDudeStonetrollIdle,IceDudeStonetrollIdle,,IceDudeStonetrollWin,IceDudeStonetrollWinloop,,IceDudeStonetrollLose,IceDudeStonetrollLoseloop,IceDudeStonetrollWin,IceDudeStonetrollWinloop,IceDudeStonetrollIdle,IceDudeStonetrollWin,IceDudeStonetrollWinloop,IceDudeStonetrollWin,,IceDudeStonetrollIdle,IceDudeStonetrollIdle,IceDudeStonetrollPortrait,IceDudeStonetrollWinloop,,IceDudeStonetrollIdle,LouIdle,,,,,,Lou005Still,Lou005Still,Lou005Win,Lou005WinLoop,,Lou005Lose,Lou005LoseLoop,Lou005Win,Lou005WinLoop,Lou005WinLoop,Lou005Win,Lou005WinLoop,Lou005Win,Lou005Still,Lou005Still,lou_005_lobby,lou_005_lobby,lou_005_lobby,lou_005_lobby,lou_005_lobby_lose,,,,Lou005Projectile,,,,Lou005UltiProjectile,,lou_005_atk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-1;-3,75,chest_s,0;-2;-2.9,62,head_s,0;0;210,75,0;0;-10,,,,,,,,,
AssaultShotgunTreasure,AssaultShotgun,griff_treasure_geo.glb,,,griff_treasure_portrait.glb,,AssaultShotgunTreasureIdle,AssaultShotgunTreasureWalk,AssaultShotgunTreasureAttack,AssaultShotgunTreasureAttack,AssaultShotgunTreasureAttack,AssaultShotgunTreasureRecoil,,AssaultShotgunTreasureRecoil,,,AssaultShotgunTreasureIdle,,AssaultShotgunTreasureWin,AssaultShotgunTreasureWinloop,,AssaultShotgunTreasureLose,AssaultShotgunTreasureLoseloop,AssaultShotgunTreasureWin,AssaultShotgunTreasureWinloop,AssaultShotgunTreasureIdle,AssaultShotgunTreasureWin,AssaultShotgunTreasureWinloop,AssaultShotgunTreasureWin,,AssaultShotgunTreasureIdle,AssaultShotgunTreasureIdle,AssaultShotgunTreasurePortrait,AssaultShotgunTreasureWinloop,,AssaultShotgunTreasureIdle,GriffIdle,,,,,,Griff002Still,Griff002Still,Griff002Win,Griff002WinLoop,,Griff002Lose,Griff002LoseLoop,Griff002Win,Griff002WinLoop,Griff002WinLoop,Griff002Win,Griff002WinLoop,Griff002Win,Griff002Still,Griff002Still,griff_004_lobby,griff_004_lobby,griff_004_lobby,griff_004_lobby,,,TRUE,TRUE,Griff004Projectile,,,,Griff004UltiProjectile,,griff_004_atk,,griff_004_ulti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.2;-3.7,90,spine_upper_s,0;-4.2;-5.5,75,head_s,0;0;335,88,0;0;-22,,,,,,,,,
JesterWoodspirit,Jester,chester_wood_geo.glb,,,chester_portrait.glb,,JesterWoodspiritIdle,JesterWoodspiritWalk,JesterWoodspiritAttack,JesterWoodspiritSecondary,JesterWoodspiritSecondary,JesterWoodspiritRecoil,JesterWoodspiritRecoil2,JesterWoodspiritRecoil,,JesterWoodspiritReload,JesterWoodspiritPushback,,JesterWoodspiritWin,JesterWoodspiritWinloop,,JesterWoodspiritLose,JesterWoodspiritLoseloop,JesterWoodspiritWin,JesterWoodspiritWinloop,JesterWoodspiritIdle,JesterWoodspiritWin,JesterWoodspiritWinloop,JesterWoodspiritWin,,JesterWoodspiritIdle,JesterWoodspiritIdle,JesterWoodspiritProfile,JesterWoodspiritWinloop,,JesterWoodspiritIntro,LeonIdle,,,,,,Chester003Still,Chester003Still,Chester003Win,Chester003WinLoop,,Chester003Lose,Chester003LoseLoop,Chester003Win,Chester003WinLoop,Chester003WinLoop,Chester003Win,Chester003WinLoop,Chester003Win,Chester003Still,Chester003Still,chester_002_lobby,chester_002_lobby,chester_002_lobby,chester_002_lobby,chester_002_lobby_lose,,,,Chester002Projectile,,,,Chester002UltiProjectileExploding;Chester002UltiProjectileStunning;Chester002UltiProjectilePoisoning;;,,chester_002_atk,,Dummy_effect;Dummy_effect;Dummy_effect;Dummy_effect;Dummy_effect,,,,,,,Dummy_effect;chester_002_ulti_stun;Dummy_effect;Dummy_effect;chester_002_ulti_heal,,,,,,,,,,,,,,,,,Chester002UltiDamageArea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.5;-3,80,chest_s,0;-0.6;-3.4,45,head_s,0;0;195,75,0;0;15,,,,,,,,,
BaseballPirate,Baseball,bibi_pirate_geo.glb,,,bibi_base_cam.scw,,BaseballPirateIdle,BaseballPirateWalk,BaseballPiratePrimary,BaseballPirateSecondary,BaseballPirateSecondary,BaseballPirateRecoil,,BaseballPirateRecoil2,,,BaseballPiratePushback,,BaseballPirateWin,BaseballPirateWinloop,,BaseballPirateLose,BaseballPirateLoseloop,BaseballPirateWin,BaseballPirateWinloop,BaseballPirateIdle,BaseballPirateWin,BaseballPirateWinloop,BaseballPirateWin,,BaseballPirateIdle,BaseballPirateIdle,BaseballPirateProfile,BaseballPirateWinloop,,BaseballPirateProfile,BibiIdle,,,,,,Bibi008Still,Bibi008Still,Bibi008Win,Bibi008WinLoop,,Bibi008Lose,Bibi008LoseLoop,Bibi008Win,Bibi008WinLoop,Bibi008WinLoop,Bibi008Win,Bibi008WinLoop,Bibi008Win,Bibi008Still,Bibi008Still,bibi_006_lobby,bibi_006_lobby,bibi_006_lobby,bibi_006_lobby,bibi_006_lobby_lose,,,,,,,,Bibi006UltiProjectile,,bibi_006_atk,,bibi_006_ulti,,,,,,,,,,bibi_006_atk_hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;0;-1.7,70,chest_s,0;0.2;-1.6,48,head_s,0;0;170,75,0;0;15,,,,,,,,,
ArcadeHauntedHouse,Arcade,8bit_haunted_house_geo.glb,,,8bit_base_cam.scw,,ArcadeHauntedHouseIdle,ArcadeHauntedHouseWalk,ArcadeHauntedHouseAttack,ArcadeHauntedHouseIdle,ArcadeHauntedHouseIdle,ArcadeHauntedHouseRecoil,,ArcadeHauntedHouseIdle,,ArcadeHauntedHouseReload,ArcadeHauntedHousePushback,,ArcadeHauntedHouseWin,ArcadeHauntedHouseWinloop,,ArcadeHauntedHouseLose,ArcadeHauntedHouseLoseloop,ArcadeHauntedHouseWin,ArcadeHauntedHouseWinloop,ArcadeHauntedHouseWinloop,ArcadeHauntedHouseWin,ArcadeHauntedHouseWinloop,ArcadeHauntedHouseWin,,ArcadeHauntedHouseIdle,ArcadeHauntedHouseIdle,ArcadeHauntedHouseProfile,ArcadeHauntedHouseWinloop,,ArcadeHauntedHouseProfile,8bitIdle,,,,,,Arcade005Still,Arcade005Still,Arcade005Win,Arcade005WinLoop,,Arcade005Lose,Arcade005LoseLoop,Arcade005Win,Arcade005WinLoop,Arcade005WinLoop,Arcade005Win,Arcade005WinLoop,Arcade005Win,Arcade005Still,Arcade005Still,,,,,arcade_005_lobby_lose,,,,Arcade005Projectile,,,,Arcade005UltiProjectile,,arcade_005_atk,,,,,,,TRUE,,,,,,,,,,,,,,Arcade005Ulti,Arcade005Ulti_larger,DamageBoostPlugIn005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arcade_005_moving,,,,,,,,,,,,,,,,,,chest_s,0;-1;-3.9,85,chest_s,0;-1.5;-3.4,69,chest_s,0;0;310,95,0;0;8,,,,,,,,,
MechaDudePirate,MechaDude,meg_pirate_geo.glb,,,meg_portrait.glb,,MechaDudePirateIdle,MechaDudePirateWalk,MechaDudePirateAttack,MechaDudePirateSuper,MechaDudePirateSuper,MechaDudePirateRecoil,,MechaDudePirateSuperRecoil,,MechaDudePirateReload,MechaDudePirateBeaPushback,,MechaDudePirateWin,MechaDudePirateWinloop,,MechaDudePirateLose,MechaDudePirateLoseloop,MechaDudePirateWin,MechaDudePirateWinloop,MechaDudePirateIdle,MechaDudePirateWin,MechaDudePirateWinloop,MechaDudePirateWin,,MechaDudePirateIdle,MechaDudePirateLose,MechaDudePiratePortrait,MechaDudePirateIdle,,MechaDudePiratePortrait,BeaIdle,,,,,,Meg005Still,Meg005Still,Meg005Win,Meg005WinLoop,,Meg005Lose,Meg005LoseLoop,Meg005Win,Meg005WinLoop,Meg005WinLoop,Meg005Win,Meg005WinLoop,Meg005Win,Meg005Still,Meg005Still,mecha_005_lobby,mecha_005_lobby,mecha_005_lobby,mecha_005_lobby,mecha_005_lobby_lose,,TRUE,TRUE,Mecha005Projectile,,,,,,mecha_005_atk1,,,,,,,,,mecha_005_ulti1_spawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bea_def_atk_charged,,,,,,,,,,,,chest_s,0;-0.7;-3.8,75,chest_s,0;-0.4;-0.7,37,head_s,0;20;195,70,0;0;10,,,,,,,,,
MechaDudeBigPirate,MechaDudeBig,meg_pirate_mecha_geo.glb,,,darryl_base_cam.scw,,MechaDudeBigPirateIdle,MechaDudeBigPirateWalk,MechaDudeBigPirateAttack,MechaDudeBigPirateSuper,MechaDudeBigPirateSuper,MechaDudeBigPirateRecoilL,MechaDudeBigPirateRecoilR,MechaDudeBigPirateSuperRecoil,,MechaDudeBigPirateDarrylDroidReload,MechaDudeBigPirateDarrylDroidPushback,,MechaDudeBigPirateIdle,MechaDudeBigPirateIdle,,MechaDudeBigPirateIdle,MechaDudeBigPirateIdle,MechaDudeBigPirateWin,MechaDudeBigPirateWin,MechaDudeBigPirateWin,MechaDudeBigPirateWin,MechaDudeBigPirateWin,MechaDudeBigPirateWin,,MechaDudeBigPirateIdle,MechaDudeBigPirateIdle,MechaDudeBigPirateWin,,,MechaDudeBigPirateWin,DarrylDroidIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Mecha005UltiProjectile,,,,,,mecha_005_atk2,,mecha_005_ulti,,,,,,,,,,,mecha_005_ulti1_spawnEnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mecha_005_ulti2_death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MechaDudeBigPirateAddon,,meg_pirate_geo.glb,,,,,MegAddonIdle,MegAddonWalk,MegAddonAttack,MegAddonSuper,MegAddonSuper,MegAddonRecoilL,MegAddonRecoilR,MegAddonSuperRecoil,,,BeaPushback,,MegAddonIdle,MegAddonIdle,,MegAddonIdle,MegAddonIdle,BeaWin,BeaWinloop,BeaIdle,BeaWin,BeaWinloop,BeaWin,,MegAddonIdle,MegAddonIdle,BeaPortrait,,,BeaPortrait,BeaIdle,,,,,,Meg005Still,Meg005Still,Meg005Win,Meg005WinLoop,,Meg005Lose,Meg005LoseLoop,Meg005Win,Meg005WinLoop,Meg005WinLoop,Meg005Win,Meg005WinLoop,Meg005Win,Meg005Still,Meg005Still,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CannonGirlUnicorn,CannonGirl,clyde_unicorn_geo.glb,,,clyde_portrait_pose.glb,,CannonGirlDefaultIdle,CannonGirlDefaultWalk,CannonGirlDefaultAttack,,,CannonGirlDefaultAttackRecoil,,,,CannonGirlDefaultReload,CannonGirlDefaultPushback,,CannonGirlDefaultWin,CannonGirlDefaultWinloop,,CannonGirlDefaultLose,CannonGirlDefaultLoseloop,CannonGirlDefaultWin,CannonGirlDefaultWinloop,CannonGirlDefaultIdle,CannonGirlDefaultWin,CannonGirlDefaultWinloop,CannonGirlDefaultWin,,CannonGirlDefaultIdle,CannonGirlDefaultIdle,CannonGirlDefaultProfile,CannonGirlDefaultWinloop,,CannonGirlDefaultProfile,CarlPirateIdle,,,,,,BonnieStill,BonnieStill,BonnieWin,BonnieWinLoop,,BonnieLose,BonnieLoseLoop,BonnieWin,BonnieWinLoop,BonnieWinLoop,BonnieWin,BonnieWinLoop,BonnieWin,BonnieStill,BonnieStill,bonnie_def_lobby,bonnie_def_lobby,bonnie_def_lobby,bonnie_def_lobby,,,TRUE,,,,,,,,bonnie_def_atk,,,,,,,,,,,,,,,,,,,,,,,,,,CannonGirlExplosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bonnie_def_fire,,,,,,,,,,,,,,,chest_bonnie_s,0;-0.5;-2,60,chest_bonnie_s,0;-0.8;-2,40,head_s,0;0;220,70,0;0;-15,,,,,,,,,
CannonGirlSmallUnicorn,CannonGirlSmall,bonnie_unicorn_geo.glb,,,clyde_portrait_cam.glb,,CannonGirlSmallDefaultIdle,CannonGirlSmallDefaultWalk,CannonGirlSmallDefaultAttack,CannonGirlSmallDefaultMegSuper,CannonGirlSmallDefaultMegSuper,CannonGirlSmallDefaultRecoil,CannonGirlSmallDefaultRecoil2,CannonGirlSmallDefaultMegSuperRecoil,CannonGirlSmallDefaultLouchadorSecondary,CannonGirlSmallDefaultReload,CannonGirlSmallDefaultPushback,,CannonGirlSmallDefaultWin,CannonGirlSmallDefaultWinloop,,CannonGirlSmallDefaultLose,CannonGirlSmallDefaultLoseloop,CannonGirlSmallDefaultWin,CannonGirlSmallDefaultWinloop,CannonGirlSmallDefaultIdle,CannonGirlSmallDefaultWin,CannonGirlSmallDefaultWinloop,CannonGirlSmallDefaultWin,,CannonGirlSmallDefaultIdle,CannonGirlSmallDefaultIdle,CannonGirlSmallDefaultProfile,,,CannonGirlSmallDefaultProfile,LeonIdle,,,,,,BonnieStill,BonnieStill,BonnieWin,BonnieWinLoop,,BonnieLose,BonnieLoseLoop,BonnieWin,BonnieWinLoop,BonnieWinLoop,BonnieWin,BonnieWinLoop,BonnieWin,BonnieStill,BonnieStill,,,,,,,,,,,,,,,bonnie_def_atk_small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,driller_def_moving,,bonnie_def_atk_fly_smoke,,,,,,,,,,,,,,,,chest_s,0;-0.5;-2,60,,,,head_s,0;0;220,70,0;0;-15,,,,,,,,,
DamageBoosterHauntedHouse,DamageBooster,8bit_haunted_house_turret_geo.glb,,,portrait_cam.scw,,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseIdle,,DamageBoosterHauntedHouseIdle,,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseIdle,,DamageBoosterHauntedHouseSpawn,DamageBoosterHauntedHouseIdle,,,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseSpawn,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseIdle,,DamageBoosterHauntedHouseIdle,,,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseIdle,DamageBoosterHauntedHouseIdle,,,DamageBoosterHauntedHouseIdle,8bitTurretIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PowerLevelerKraken,PowerLeveler,surge_kraken_geo.glb,,,surge_kraken_portrait.glb,,PowerLevelerKrakenIdle,PowerLevelerKrakenWalk,,PowerLevelerKrakenSecondary,PowerLevelerKrakenSecondary,PowerLevelerKrakenAttackRecoil,,,,PowerLevelerKrakenReload,PowerLevelerKrakenPushback,,PowerLevelerKrakenWin,PowerLevelerKrakenWinloop,,PowerLevelerKrakenLose,PowerLevelerKrakenLoseloop,PowerLevelerKrakenWin,PowerLevelerKrakenWinloop,PowerLevelerKrakenIdle,PowerLevelerKrakenWin,PowerLevelerKrakenWinloop,PowerLevelerKrakenWin,,PowerLevelerKrakenIdle,PowerLevelerKrakenIdle,PowerLevelerKrakenProfile,PowerLevelerKrakenWinloop,,PowerLevelerKrakenIdle,SurgeIdle,,,,,,Surge001Still,Surge001Still,Surge001Win,Surge001WinLoop,,Surge001Lose,Surge001LoseLoop,Surge001Win,Surge001WinLoop,Surge001WinLoop,Surge001Win,Surge001WinLoop,Surge001Win,Surge001Still,Surge001Still,surge_005_lobby,surge_005_lobby,surge_005_lobby,surge_005_lobby,surge_005_lobby_lose,,TRUE,TRUE,Surge005Projectile,,,,,,surge_005_atk,,,,,,,,,surge_005_ulti_use,,surge_005_ulti_ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-4;-3.5,110,chest_s,0;-4.4;-5.5,110,head_s,0;0;310,100,0;0;-10,,,,,,,,,
JetpackGirlDarkFairy,JetpackGirl,janet_darkfairy_geo.glb,,,janet_portrait.glb,,JetpackGirlDarkFairyIdle,JetpackGirlDarkFairyWalk,JetpackGirlDarkFairyAttack,JetpackGirlDarkFairySuper,JetpackGirlDarkFairySuper,JetpackGirlDarkFairyAttackRecoil,,,,JetpackGirlDarkFairyIdle,JetpackGirlDarkFairyPushback,,JetpackGirlDarkFairyWin,JetpackGirlDarkFairyWinloop,,JetpackGirlDarkFairyLose,JetpackGirlDarkFairyLoseloop,JetpackGirlDarkFairyWin,JetpackGirlDarkFairyWinloop,JetpackGirlDarkFairyIdle,JetpackGirlDarkFairyWin,JetpackGirlDarkFairyWinloop,JetpackGirlDarkFairyWin,,JetpackGirlDarkFairyIdle,JetpackGirlDarkFairyIdle,JetpackGirlDarkFairyPortrait,JanetWinloop,,JetpackGirlDarkFairyIdle,CrowMechaIdle,,,,,,Janet004Still,Janet004Still,Janet004Win,Janet004WinLoop,,Janet004Lose,Janet004LoseLoop,Janet004Win,Janet004WinLoop,Janet004WinLoop,Janet004Win,Janet004WinLoop,Janet004Win,Janet004Still,Janet004Still,janet_004_lobby,janet_004_lobby,janet_004_lobby,janet_004_lobby,janet_004_lobby_lose,,TRUE,,JetpackGirl004Projectile,,,,JetpackGirl004UltiProjectile,,janet_004_atk,,,,,,,,fang_003_ulti_dummy,,,,,,,janet_height_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.6;-4,95,chest_s,0;-1.2;-3.3,68,head_s,0;50;240,70,,,,,,,,,,
CannonGirlSoccer,CannonGirl,clyde_soccer_geo.glb,,,clyde_soccer_portrait.glb,,CannonGirlSoccerIdle,CannonGirlSoccerWalk,CannonGirlSoccerAttack,,,CannonGirlSoccerAttackRecoil,,,,CannonGirlSoccerReload,CannonGirlSoccerPushback,,CannonGirlSoccerWin,CannonGirlSoccerWinloop,,CannonGirlSoccerLose,CannonGirlSoccerLoseloop,CannonGirlSoccerWin,CannonGirlSoccerWinloop,CannonGirlSoccerIdle,CannonGirlSoccerWin,CannonGirlSoccerWinloop,CannonGirlSoccerWin,,CannonGirlSoccerIdle,CannonGirlSoccerIdle,CannonGirlSoccerProfile,CannonGirlDefaultWinloop,,CannonGirlSoccerProfile,CarlPirateIdle,,,,,,BonnieStill,BonnieStill,BonnieWin,BonnieWinLoop,,BonnieLose,BonnieLoseLoop,BonnieWin,BonnieWinLoop,BonnieWinLoop,BonnieWin,BonnieWinLoop,BonnieWin,BonnieStill,BonnieStill,bonnie_def_lobby_soccer,bonnie_def_lobby_soccer,bonnie_def_lobby_soccer,bonnie_def_lobby_soccer,,,TRUE,,,,,,,,bonnie_def_atk,,,,,,,,,,,,,,,,,,,,,,,,,,CannonGirlExplosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bonnie_def_fire,,,,,,,,,,,,,,,chest_bonnie_s,0;-0.5;-2,60,chest_bonnie_s,0;-0.8;-2,40,head_s,0;0;165,70,0;0;-15,,,,,,,,,
