"Name","Disable","Traits","Rarity","TitleTID","DescriptionTID","SWF","IconExportName","ExcludeBrawlers","LinkedToCharacterProgress","Family","Level"
"nano_finx_1",,"Nano_Finx_Attack","mega_epic",,"TID_NANO_FINX_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_finx_2",,"Nano_Finx_Area","mega_epic",,"TID_NANO_FINX_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_finx_3",,"Nano_Finx_FollowArea","mega_epic",,"TID_NANO_FINX_3_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_frank_1",,"Nano_Frank_Attack;Nano_Frank_Spread","epic",,"TID_NANO_FRANK_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_frank_2",,"Nano_Frank_Super_Range","epic",,"TID_NANO_FRANK_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_frank_3",,"Nano_Frank_HP;Nano_Frank_Scale;Nano_Frank_Speed","epic",,"TID_NANO_FRANK_3_DESC","sc/ui_roguelite.sc","icon_power_card_health",,,,
"nano_gale_1",,"Nano_Gale_Attck_MoreBullet","epic",,"TID_NANO_GALE_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_gale_2",,"Nano_Gale_Super_MoreBullet","epic",,"TID_NANO_GALE_2_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_gale_3",,"Nano_Gale_Freeze_Attack;Nano_Gale_Freeze_Super","epic",,"TID_NANO_GALE_3_DESC","sc/ui_roguelite.sc","icon_power_card_freeze",,,,
"nano_gene_1",,"Nano_Gene_Chain_Number;Nano_Gene_Chain_Spread","mega_epic",,"TID_NANO_GENE_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_gene_2",,"Nano_Gene_Super_Range;Nano_Gene_Super_Damage","mega_epic",,"TID_NANO_GENE_2_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_gene_3",,"Nano_Gene_Trigger","mega_epic",,"TID_NANO_GENE_3_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_gray_1",,"Nano_Gray_Attack","mega_epic",,"TID_NANO_GRAY_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_gray_2",,"Nano_Gray_Portal;Nano_Gray_Charge","mega_epic",,"TID_NANO_GRAY_2_DESC","sc/ui_roguelite.sc","icon_power_card_super",,,,
"nano_gray_3",,"Nano_Gray_Trigger","mega_epic",,"TID_NANO_GRAY_3_DESC","sc/ui_roguelite.sc","icon_power_card_destroy",,,,
"nano_griff_1",,"Nano_Griff_Range","epic",,"TID_NANO_GRIFF_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_griff_2",,"Nano_Griff_Super","epic",,"TID_NANO_GRIFF_2_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_griff_3",,"Nano_Griff_Special","epic",,"TID_NANO_GRIFF_3_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_grom_1",,"Nano_Grom_Chain_Distance;Nano_Grom_Chain_Effect","epic",,"TID_NANO_GROM_1_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_grom_2",,"Nano_Grom_Super_Time;Nano_Grom_Super_MS","epic",,"TID_NANO_GROM_2_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_grom_3",,"Nano_Grom_Size;Nano_Grom_Speed","epic",,"TID_NANO_GROM_3_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_gus_1",,"Nano_Gus_Size;Nano_Gus_Size_Item","super_rare",,"TID_NANO_GUS_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_gus_2",,"Nano_Gus_Super_Shield_Amount;Nano_Gus_Super_Shield_Decay;Nano_Gus_Super_Shield_Size","super_rare",,"TID_NANO_GUS_2_DESC","sc/ui_roguelite.sc","icon_power_card_damage_reduction_shield",,,,
"nano_gus_3",,"Nano_Gus_Balloon_1;Nano_Gus_Balloon_2;Nano_Gus_Balloon_3","super_rare",,"TID_NANO_GUS_3_DESC","sc/ui_roguelite.sc","icon_power_card_drop",,,,
"nano_hank_1",,"Nano_Hank_Range_1;Nano_Hank_Range_2;Nano_Hank_Range_3","epic",,"TID_NANO_HANK_1_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_hank_2",,"Nano_Hank_Super_BulletNumber;Nano_Hank_Super_Heal","epic",,"TID_NANO_HANK_2_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_hank_3",,"Nano_Hank_Trigger","epic",,"TID_NANO_HANK_3_DESC","sc/ui_roguelite.sc","icon_power_card_destroy",,,,
"nano_jacky_1",,"Nano_Jacky_Attack_Range","super_rare",,"TID_NANO_JACKY_1_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_jacky_2",,"Nano_Jacky_Super_Shield","super_rare",,"TID_NANO_JACKY_2_DESC","sc/ui_roguelite.sc","icon_power_card_damage_reduction_shield",,,,
"nano_jacky_3",,"Nano_Jacky_Charge","super_rare",,"TID_NANO_JACKY_3_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_jae-yong_1",,"Nano_Jae_Attack","mega_epic",,"TID_NANO_JAE-YONG_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_jae-yong_2",,"Nano_Jae_Charge","mega_epic",,"TID_NANO_JAE-YONG_2_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_jae-yong_3",,"Nano_Jae_Area","mega_epic",,"TID_NANO_JAE-YONG_3_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_janet_1",,"Nano_Janet_Range","mega_epic",,"TID_NANO_JANET_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_janet_2",,"Nano_Janet_Super_Attack","mega_epic",,"TID_NANO_JANET_2_DESC","sc/ui_roguelite.sc","icon_power_card_reload",,,,
"nano_janet_3",,"Nano_Janet_Jetpack","mega_epic",,"TID_NANO_JANET_3_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_jessie_1",,"Nano_Jessie_ShootTwice_1;Nano_Jessie_ShootTwice_2","super_rare",,"TID_NANO_JESSIE_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_jessie_2",,"Nano_Jessie_SuperUse;Nano_Jessie_Super_MaxSpawn","super_rare",,"TID_NANO_JESSIE_2_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_jessie_3",,"Nano_Jessie_Chain_1;Nano_Jessie_Chain_2","super_rare",,"TID_NANO_JESSIE_3_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_juju_1",,"Nano_Juju_Damage;Nano_Juju_Range;Nano_Juju_Area","mega_epic",,"TID_NANO_JUJU_1_DESC","sc/ui_roguelite.sc","icon_power_card_god_mode",,,,
"nano_juju_2",,"Nano_Juju_Grigri_Speed;Nano_Juju_Grigri_Attack;Nano_Juju_Grigri_Size","mega_epic",,"TID_NANO_JUJU_2_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_juju_3",,"Nano_Juju_AutoCharge","mega_epic",,"TID_NANO_JUJU_3_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_kaze_1",,"Nano_Kaze_Attack_1;Nano_Kaze_Attack_2;Nano_Kaze_Attack_3","legendary",,"TID_NANO_KAZE_1_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_kaze_2",,"Nano_Kaze_Range_1;Nano_Kaze_Range_2","legendary",,"TID_NANO_KAZE_2_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_kaze_3",,"Nano_Kaze_Super","legendary",,"TID_NANO_KAZE_3_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_kenji_1",,"Nano_Kenji_Range_Slash;Nano_Kenji_Range_Effect","legendary",,"TID_NANO_KENJI_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_kenji_2",,"Nano_Kenji_Super_Size;Nano_Kenji_Super_Teleport;Nano_Kenji_Super_Rate","legendary",,"TID_NANO_KENJI_2_DESC","sc/ui_roguelite.sc","icon_power_card_assassin",,,,
"nano_kenji_3",,"Nano_Kenji_Heal","legendary",,"TID_NANO_KENJI_3_DESC","sc/ui_roguelite.sc","icon_power_card_heal",,,,
"nano_kit_1",,"Nano_Kit_Range_1;Nano_Kit_Range_2","legendary",,"TID_NANO_KIT_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_kit_2",,"Nano_Kit_Attach","legendary",,"TID_NANO_KIT_2_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_kit_3",,"Nano_Kit_PowerCubeOnKill","legendary",,"TID_NANO_KIT_3_DESC","sc/ui_roguelite.sc","icon_power_card_power_cube",,,,
"nano_larrylawrie_1",,"Nano_Larry_Size_1;Nano_Larry_Size_2","epic",,"TID_NANO_LARRYLAWRIE_1_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_larrylawrie_2",,"Nano_Larry_Pet_1;Nano_Larry_Pet_2;Nano_Larry_Pet_3","epic",,"TID_NANO_LARRYLAWRIE_2_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_larrylawrie_3",,"Nano_Larry_Reborn","epic",,"TID_NANO_LARRYLAWRIE_3_DESC","sc/ui_roguelite.sc","icon_power_card_lifesteal",,,,
"nano_leon_1",,"Nano_Leon_Attack","legendary",,"TID_NANO_LEON_1_DESC","sc/ui_roguelite.sc","icon_power_card_invisible",,,,
"nano_leon_2",,"Nano_Leon_Super_1;Nano_Leon_Super_2;Nano_Leon_Super_3","legendary",,"TID_NANO_LEON_2_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_leon_3",,"Nano_Leon_Kill","legendary",,"TID_NANO_LEON_3_DESC","sc/ui_roguelite.sc","icon_power_card_assassin",,,,
"nano_lily_1",,"Nano_Lily_Attack_Ammo","mega_epic",,"TID_NANO_LILY_1_DESC","sc/ui_roguelite.sc","icon_power_card_reload",,,,
"nano_lily_2",,"Nano_Lily_Super_Damage;Nano_Lily_Super_Home_1;Nano_Lily_Super_Home_2;Nano_Lily_Super_Home_3;Nano_Lily_Super_Home_4","mega_epic",,"TID_NANO_LILY_2_DESC","sc/ui_roguelite.sc","icon_power_card_homing",,,,
"nano_lily_3",,"Nano_Lily_Gadget","mega_epic",,"TID_NANO_LILY_3_DESC","sc/ui_roguelite.sc","icon_power_card_gadget_cooldown",,,,
"nano_lola_1",,"Nano_Lola_Attack","epic",,"TID_NANO_LOLA_1_DESC","sc/ui_roguelite.sc","icon_power_card_pierce",,,,
"nano_lola_2",,"Nano_Lola_Pet_1;Nano_Lola_Pet_2","epic",,"TID_NANO_LOLA_2_DESC","sc/ui_roguelite.sc","icon_power_card_super",,,,
"nano_lola_3",,"Nano_Lola_Special","epic",,"TID_NANO_LOLA_3_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_lou_1",,"Nano_Lou_Attack_Size","mega_epic",,"TID_NANO_LOU_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_lou_2",,"Nano_Lou_Super_Size","mega_epic",,"TID_NANO_LOU_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_lou_3",,"Nano_Lou_Freeze_Super","mega_epic",,"TID_NANO_LOU_3_DESC","sc/ui_roguelite.sc","icon_power_card_freeze",,,,
"nano_lumi_1",,"Nano_Lumi_Attack_Size;Nano_Lumi_Item_Size","mega_epic",,"TID_NANO_LUMI_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_lumi_2",,"Nano_Lumi_Super_Size","mega_epic",,"TID_NANO_LUMI_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_lumi_3",,"Nano_Lumi_Projectile_Speed","mega_epic",,"TID_NANO_LUMI_3_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_speed",,,,
"nano_maisie_1",,"Nano_Maisie_Swap","epic",,"TID_NANO_MAISIE_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_maisie_2",,"Nano_Maisie_Super;Nano_Maisie_Super_Charge","epic",,"TID_NANO_MAISIE_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_maisie_3",,"Nano_Maisie_Dash","epic",,"TID_NANO_MAISIE_3_DESC","sc/ui_roguelite.sc","icon_power_card_assassin",,,,
"nano_mandy_1",,"Nano_Mandy_Attack_Range","epic",,"TID_NANO_MANDY_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_mandy_2",,"Nano_Mandy_Super_Size;Nano_Mandy_Super_Rate","epic",,"TID_NANO_MANDY_2_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_mandy_3",,"Nano_Mandy_Camera_Distance;Nano_Mandy_Camera_Vision","epic",,"TID_NANO_MANDY_3_DESC","sc/ui_roguelite.sc","icon_power_card_god_mode",,,,
"nano_max_1",,"Nano_Max_Projectile_Speed","mega_epic",,"TID_NANO_MAX_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_speed",,,,
"nano_max_2",,"Nano_Max_Super_Speedup","mega_epic",,"TID_NANO_MAX_2_DESC","sc/ui_roguelite.sc","icon_power_card_speed",,,,
"nano_max_3",,"Nano_Max_Reload","mega_epic",,"TID_NANO_MAX_3_DESC","sc/ui_roguelite.sc","icon_power_card_reload",,,,
"nano_meeple_1",,"Nano_Meeple_HomeInMore","epic",,"TID_NANO_MEEPLE_1_DESC","sc/ui_roguelite.sc","icon_power_card_homing",,,,
"nano_meeple_2",,"Nano_Meeple_Area_1;Nano_Meeple_Area_2","epic",,"TID_NANO_MEEPLE_2_DESC","sc/ui_roguelite.sc","icon_power_card_super",,,,
"nano_meeple_3",,"Nano_Meeple_Duration","epic",,"TID_NANO_MEEPLE_3_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_meg_1",,"Nano_Meg_Attack;Nano_Meg_Spread","legendary",,"TID_NANO_MEG_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_meg_2",,"Nano_Meg_Super_1;Nano_Meg_Super_2;Nano_Meg_Super_3","legendary",,"TID_NANO_MEG_2_DESC","sc/ui_roguelite.sc","icon_power_card_destroy",,,,
"nano_meg_3",,"Nano_Meg_HP;Nano_Meg_Scale","legendary",,"TID_NANO_MEG_3_DESC","sc/ui_roguelite.sc","icon_power_card_health",,,,
"nano_melodie_1",,"Nano_Melodie_Attack_Chain;Nano_Melodie_Notes","mega_epic",,"TID_NANO_MELODIE_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_melodie_2",,"Nano_Melodie_SuperUse;Nano_Melodie_Super_ChargeSpeed","mega_epic",,"TID_NANO_MELODIE_2_DESC","sc/ui_roguelite.sc","icon_power_card_super",,,,
"nano_melodie_3",,"Nano_Melodie_Orbit_Larger;Nano_Melodie_Orbit_Faster","mega_epic",,"TID_NANO_MELODIE_3_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_speed",,,,
"nano_mico_1",,"Nano_Mico_Range","mega_epic",,"TID_NANO_MICO_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_mico_2",,"Nano_Mico_Super_Size;Nano_Mico_Super_Damage","mega_epic",,"TID_NANO_MICO_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_mico_3",,"Nano_Mico_Reload","mega_epic",,"TID_NANO_MICO_3_DESC","sc/ui_roguelite.sc","icon_power_card_reload",,,,
"nano_mina_1",,"Nano_Mina_Heal","mega_epic",,"TID_NANO_MINA_1_DESC","sc/ui_roguelite.sc","icon_power_card_lifesteal",,,,
"nano_mina_2",,"Nano_Mina_Shield","mega_epic",,"TID_NANO_MINA_2_DESC","sc/ui_roguelite.sc","icon_power_card_damage_reduction_shield",,,,
"nano_mina_3",,"Nano_Mina_Reload","mega_epic",,"TID_NANO_MINA_3_DESC","sc/ui_roguelite.sc","icon_power_card_reload",,,,
"nano_moe_1",,"Nano_Moe_Attack_Range;Nano_Moe_Attack_Damage","mega_epic",,"TID_NANO_MOE_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_moe_2",,"Nano_Moe_Super_Charge","mega_epic",,"TID_NANO_MOE_2_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_moe_3",,"Nano_Moe_Drill;Nano_Moe_Drill_Range","mega_epic",,"TID_NANO_MOE_3_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_mortis_1",,"Nano_Mortis_Range;Nano_Mortis_DashSpeed","mega_epic",,"TID_NANO_MORTIS_1_DESC","sc/ui_roguelite.sc","icon_power_card_assassin",,,,
"nano_mortis_2",,"Nano_Mortis_Super_Rate","mega_epic",,"TID_NANO_MORTIS_2_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_mortis_3",,"Nano_Mortis_Heal","mega_epic",,"TID_NANO_MORTIS_3_DESC","sc/ui_roguelite.sc","icon_power_card_lifesteal",,,,
"nano_mrp_1",,"Nano_Mrp_Attack_Size;Nano_Mrp_Attack_Area","mega_epic",,"TID_NANO_MRP_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_mrp_2",,"Nano_Mrp_Super_Passive","mega_epic",,"TID_NANO_MRP_2_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_mrp_3",,"Nano_Mrp_Spawn","mega_epic",,"TID_NANO_MRP_3_DESC","sc/ui_roguelite.sc","icon_power_card_damage_reduction_shield",,,,
"nano_nani_1",,"Nano_Nani_Attack_Bullet;Nano_Nani_Attack_Spread;Nano_Nani_Attack_Damage","epic",,"TID_NANO_NANI_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_nani_2",,"Nano_Nani_Super_Damage;Nano_Nani_Super_Time","epic",,"TID_NANO_NANI_2_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_nani_3",,"Nano_Nani_Reflect","epic",,"TID_NANO_NANI_3_DESC","sc/ui_roguelite.sc","icon_power_card_damage_reduction_shield",,,,
"nano_nita_1",,"Nano_Nita_Attack","rare",,"TID_NANO_NITA_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_nita_2",,"Nano_Nita_Super_Auto","rare",,"TID_NANO_NITA_2_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_nita_3",,"Nano_Nita_Bear_HP;Nano_Nita_Bear_Size","rare",,"TID_NANO_NITA_3_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_ollie_1",,"Nano_Olli_Bullet;Nano_Olli_Spread;Nano_Olli_Damage","mega_epic",,"TID_NANO_OLLIE_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_ollie_2",,"Nano_Olli_Taunt","mega_epic",,"TID_NANO_OLLIE_2_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_ollie_3",,"Nano_Olli_Gadget","mega_epic",,"TID_NANO_OLLIE_3_DESC","sc/ui_roguelite.sc","icon_power_card_gadget_cooldown",,,,
"nano_otis_1",,"Nano_Otis_ActiveTime","mega_epic",,"TID_NANO_OTIS_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_otis_2",,"Nano_Otis_Super_Pierce_1;Nano_Otis_Super_Pierce_2","mega_epic",,"TID_NANO_OTIS_2_DESC","sc/ui_roguelite.sc","icon_power_card_pierce",,,,
"nano_otis_3",,"Nano_Otis_Duration","mega_epic",,"TID_NANO_OTIS_3_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_pam_1",,"Nano_Pam_HomeIn","epic",,"TID_NANO_PAM_1_DESC","sc/ui_roguelite.sc","icon_power_card_homing",,,,
"nano_pam_2",,"Nano_Pam_AreaSize","epic",,"TID_NANO_PAM_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_pam_3",,"Nano_Pam_Health;Nano_Pam_Size","epic",,"TID_NANO_PAM_3_DESC","sc/ui_roguelite.sc","icon_power_card_health",,,,
"nano_pearl_1",,"Nano_Pearl_Swap","epic",,"TID_NANO_PEARL_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_pearl_2",,"Nano_Pearl_Super_Area","epic",,"TID_NANO_PEARL_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_pearl_3",,"Nano_Pearl_Heat","epic",,"TID_NANO_PEARL_3_DESC","sc/ui_roguelite.sc","icon_power_card_burn_on_hit",,,,
"nano_penny_1",,"Nano_Penny_Chain_1;Nano_Penny_Chain_2","super_rare",,"TID_NANO_PENNY_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_penny_2",,"Nano_Penny_Super_1;Nano_Penny_Super_2","super_rare",,"TID_NANO_PENNY_2_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_penny_3",,"Nano_Penny_AttackSpeed","super_rare",,"TID_NANO_PENNY_3_DESC","sc/ui_roguelite.sc","icon_power_card_reload",,,,
"nano_piper_1",,"Nano_Piper_Swap","epic",,"TID_NANO_PIPER_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_piper_2",,"Nano_Piper_SuperRate;Nano_Piper_SuperSpeed","epic",,"TID_NANO_PIPER_2_DESC","sc/ui_roguelite.sc","icon_power_card_super",,,,
"nano_piper_3",,"Nano_Piper_Attack_FarDamage","epic",,"TID_NANO_PIPER_3_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_poco_1",,"Nano_Poco_Spread;Nano_Poco_Bullet;Nano_Poco_Pattern","rare",,"TID_NANO_POCO_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_poco_2",,"Nano_Poco_Super_Heal;Nano_Poco_Super_Range;Nano_Poco_Super_Heal_Self","rare",,"TID_NANO_POCO_2_DESC","sc/ui_roguelite.sc","icon_power_card_heal",,,,
"nano_poco_3",,"Nano_Poco_Damage","rare",,"TID_NANO_POCO_3_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_r-t_1",,"Nano_RT_Swap","mega_epic",,"TID_NANO_R-T_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_r-t_2",,"Nano_RT_Bullet_Area","mega_epic",,"TID_NANO_R-T_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_r-t_3",,";Nano_RT_Mark_Damage","mega_epic",,"TID_NANO_R-T_3_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_rico_1",,"Nano_Rico_Trigger","super_rare",,"TID_NANO_RICO_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_party",,,,
"nano_rico_2",,"Nano_Rico_Super_Bounce_1;Nano_Rico_Super_Bounce_2;Nano_Rico_Super_Bounce_3","super_rare",,"TID_NANO_RICO_2_DESC","sc/ui_roguelite.sc","icon_power_card_bounce",,,,
"nano_rico_3",,"Nano_Rico_BulletSize","super_rare",,"TID_NANO_RICO_3_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_rosa_1",,"Nano_Rosa_SpawnBushOnAttack","rare",,"TID_NANO_ROSA_1_DESC","sc/ui_roguelite.sc","icon_power_card_area_bush",,,,
"nano_rosa_2",,"Nano_Rosa_Shield;Nano_Rosa_Effect","rare",,"TID_NANO_ROSA_2_DESC","sc/ui_roguelite.sc","icon_power_card_damage_reduction_shield",,,,
"nano_rosa_3",,"Nano_Rosa_Bush_Speed;Nano_Rosa_Bush_Damage","rare",,"TID_NANO_ROSA_3_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_ruffs_1",,"Nano_Ruff_Bullet","mega_epic",,"TID_NANO_RUFFS_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_ruffs_2",,"Nano_Ruff_Super_Damage;Nano_Ruff_Super_Size","mega_epic",,"TID_NANO_RUFFS_2_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_ruffs_3",,"Nano_Ruff_HC","mega_epic",,"TID_NANO_RUFFS_3_DESC","sc/ui_roguelite.sc","icon_power_card_hypercharge",,,,
"nano_sam_1",,"Nano_Sam_Attack","epic",,"TID_NANO_SAM_1_DESC","sc/ui_roguelite.sc","icon_power_card_speed",,,,
"nano_sam_2",,"Nano_Sam_Slow","epic",,"TID_NANO_SAM_2_DESC","sc/ui_roguelite.sc","icon_power_card_slowdown",,,,
"nano_sam_3",,"Nano_Sam_Charge","epic",,"TID_NANO_SAM_3_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_sandy_1",,"Nano_Sandy_Range","legendary",,"TID_NANO_SANDY_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_sandy_2",,"Nano_Sandy_Super","legendary",,"TID_NANO_SANDY_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_sandy_3",,"Nano_Sandy_Trigger;Nano_Sandy_Trigger_Effect","legendary",,"TID_NANO_SANDY_3_DESC","sc/ui_roguelite.sc","icon_power_card_invisible",,,,
"nano_shade_1",,"Nano_Shade_AttackRange_1;Nano_Shade_AttackRange_2","epic",,"TID_NANO_SHADE_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_shade_2",,"Nano_Shade_SuperLastTime","epic",,"TID_NANO_SHADE_2_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_shade_3",,"Nano_Shade_Charge","epic",,"TID_NANO_SHADE_3_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_shelly_1",,"Nano_Shelly_Attack_Range;Nano_Shelly_Attack_Spread","rare",,"TID_NANO_SHELLY_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_shelly_2",,"Nano_Shelly_Super_Double_1;Nano_Shelly_Super_Double_2","rare",,"TID_NANO_SHELLY_2_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_shelly_3",,"Nano_Shelly_Heal","rare",,"TID_NANO_SHELLY_3_DESC","sc/ui_roguelite.sc","icon_power_card_heal",,,,
"nano_spike_1",,"Nano_Spike_BulletMore","legendary",,"TID_NANO_SPIKE_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_spike_2",,"Nano_Spike_Super_1;Nano_Spike_Super_2","legendary",,"TID_NANO_SPIKE_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_spike_3",,"Nano_Spike_Revive","legendary",,"TID_NANO_SPIKE_3_DESC","sc/ui_roguelite.sc","icon_power_card_health",,,,
"nano_sprout_1",,"Nano_Sprout_Attack_Size;Nano_Sprout_Attack_Area","mega_epic",,"TID_NANO_SPROUT_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_sprout_2",,"Nano_Sprout_Super_Damage","mega_epic",,"TID_NANO_SPROUT_2_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_sprout_3",,"Nano_Sprunt_Passive","mega_epic",,"TID_NANO_SPROUT_3_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
