"Name","Version","VersionCN","LegacyExpLevelLimit","RequiredTotalTrophies","RequiredHero","IconSWF","IconExportName","SortOrder","IsReward","IsAvailableForOffers","LockedForChronos","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","HideInCatalogWhenNotOwned","CatalogNewDaysAdjustment","CatalogPreRequirementSkin","GiveOnSkinUnlock","NotInCatalogTID","ExtraCatalogCampaign","ExtraCatalogHero","HideFromCatalogMainCategory","UnlockedByFame","BrawlerTrophyRewards","ShouldDownweight","OdditiesShopAvailability"
"player_icon_propass_64_1","","","0","0","","sc/player_icons_1.sc","player_icon_propass_64_1","3638","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_propass_64_2","","","0","0","","sc/player_icons_1.sc","player_icon_propass_64_2","3639","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_propass_64_3","","","0","0","","sc/player_icons_1.sc","player_icon_propass_64_3","3640","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_st_hat","","","0","0","","sc/player_icons_1.sc","player_icon_st_hat","3641","","true","","","","TRUE","","","","","","","STRANGERTHINGS","","","","","","NEVER"
"player_icon_st_vecna","","","0","0","","sc/player_icons_1.sc","player_icon_st_vecna","3642","","true","","","","TRUE","","","","","","","STRANGERTHINGS","","","","","","NEVER"
"player_icon_bp_mecha","","","0","0","","sc/player_icons_1.sc","player_icon_bp_mecha","3643","true","","","750","19","TRUE","","","","","","","MECHA","","","","","","AVAILABLE"
"player_icon_mecha_box","","","0","0","","sc/player_icons_1.sc","player_icon_mecha_box","3644","","true","","750","19","TRUE","","","","","","","MECHA","","","","","","AVAILABLE"
"player_icon_st_demogorgon","","","0","0","","sc/player_icons_1.sc","player_icon_st_demogorgon","3645","","true","","","","TRUE","","","","","","","STRANGERTHINGS","","","","","","NEVER"
"player_icon_thumb_creator","","","0","0","","sc/player_icons_1.sc","player_icon_thumb_creator","3646","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_thumb_player","","","0","0","","sc/player_icons_1.sc","player_icon_thumb_player","3647","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_mina_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_mina_overcharge","6093","","true","","","","TRUE","","true","","","","","","Dancer","","","","","NEVER"
"player_icon_ziggy_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_ziggy_overcharge","6094","","true","","","","TRUE","","true","","","","","","Fury","","","","","NEVER"
"player_icon_alli_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_alli_overcharge","6095","","true","","","","TRUE","","true","","","","","","Stalker","","","","","NEVER"
"player_icon_pam_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_pam_overcharge","6096","","true","","","","TRUE","","true","","","","","","MinigunDude","","","","","NEVER"
"player_icon_propass_64_5","","","0","0","","sc/player_icons_1.sc","player_icon_propass_64_5","3648","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_propass_64_4","","","0","0","","sc/player_icons_1.sc","player_icon_propass_64_4","3649","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_anniversary7","","-1","0","0","","sc/player_icons_1.sc","player_icon_anniversary7","3650","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_gigi_scarecrow","","","0","0","","sc/player_icons_1.sc","player_icon_gigi_scarecrow","3651","","true","","","","TRUE","","","","DaredevilScarecrow","","","","","","","","","NEVER"
"player_icon_teddybear","","","0","0","","sc/player_icons_1.sc","player_icon_teddybear","3652","","true","","","","TRUE","","","","","","","BRAWLENTINES","","","","","","NEVER"
"player_icon_brawlentine_gift","","","0","0","","sc/player_icons_1.sc","player_icon_brawlentine_gift","3653","","true","","750","19","TRUE","","","","","","","BRAWLENTINES","","","","","","AVAILABLE"
"player_icon_lny26_Omamori","","","0","0","","sc/player_icons_1.sc","player_icon_lny26_Omamori","3654","","true","","","","TRUE","","","","","","","LNY","","","","","","NEVER"
"player_icon_lny26_papercut","","","0","0","","sc/player_icons_1.sc","player_icon_lny26_papercut","3655","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_glowbert_box","","","0","0","","sc/player_icons_1.sc","player_icon_glowbert_box","3656","","true","","","","TRUE","","","","","","","BOXES","","","","","","NEVER"
"player_icon_nani_xmas","","","0","0","","sc/player_icons_1.sc","player_icon_nani_xmas","3657","","true","","","","TRUE","","","","ControllerXmas","TRUE","","","","","","","","NEVER"
"player_icon_pierce_box","","","0","0","","sc/player_icons_1.sc","player_icon_pierce_box","3658","","true","","","","TRUE","","","","","","","BOXES","","","","","","NEVER"
"player_icon_xmas_fireplace","","","0","0","","sc/player_icons_1.sc","player_icon_xmas_fireplace","3659","","true","","750","19","TRUE","","","","","","","BRAWLIDAYS","","","","","","AVAILABLE"
"player_icon_vault","","","0","0","","sc/player_icons_1.sc","player_icon_vault","3660","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_xmas_nutcracker champie","","","0","0","","sc/player_icons_1.sc","player_icon_xmas_nutcracker champie","3661","","true","","","","TRUE","","","","","","","BRAWLIDAYS","","","","","","NEVER"
"player_icon_xmas_panoro","","","0","0","","sc/player_icons_1.sc","player_icon_xmas_panoro","3662","","true","","750","19","TRUE","","","","","","","BRAWLIDAYS","","","","","","AVAILABLE"
"player_icon_alli_brawlentines","","","0","0","","sc/player_icons_1.sc","player_icon_alli_brawlentines","3663","","true","","","","TRUE","","","","StalkerBrawlentine","TRUE","","","","","","","","NEVER"
"player_icon_angelo_brawlentines","","","0","0","","sc/player_icons_1.sc","player_icon_angelo_brawlentines","3664","","true","","","","TRUE","","","","InsectManBrawlentine","TRUE","","","","","","","","NEVER"
"player_icon_bp_brawlentine","","","0","0","","sc/player_icons_1.sc","player_icon_bp_brawlentine","3665","true","","","750","19","TRUE","","","","","","","BRAWLENTINES","","","","","","AVAILABLE"
"player_icon_bp_steampunk","","","0","0","","sc/player_icons_1.sc","player_icon_bp_steampunk","3666","true","","","750","19","TRUE","","","","","","","STEAMPUNK","","","","","","AVAILABLE"
"player_icon_brock_steampunk","","","0","0","","sc/player_icons_1.sc","player_icon_brock_steampunk","3667","","true","","","","TRUE","","","","RocketGirlSteamPunk","TRUE","","","","","","","","NEVER"
"player_icon_champioship_hand","","","0","0","","sc/player_icons_1.sc","player_icon_champioship_hand","3668","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_champioship_phone1","","","0","0","","sc/player_icons_1.sc","player_icon_champioship_phone1","3669","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_champioship_phone2","","","0","0","","sc/player_icons_1.sc","player_icon_champioship_phone2","3670","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_gale_steampunk","","","0","0","","sc/player_icons_1.sc","player_icon_gale_steampunk","3671","","true","","","","TRUE","","","","BlowerSteamPunk","TRUE","","","","","","","","NEVER"
"player_icon_glowbert1","","","0","0","","sc/player_icons_1.sc","player_icon_glowbert1","2093","true","","","","","TRUE","","","","MenderDefault","","","","","","","TrophyRewardsMender","","NEVER"
"player_icon_kaze_steampunk","","","0","0","","sc/player_icons_1.sc","player_icon_kaze_steampunk","3672","","true","","","","TRUE","","","","GeishaSteamPunk","TRUE","","","","","","","","NEVER"
"player_icon_lny26_luck","","","0","0","","sc/player_icons_1.sc","player_icon_lny26_luck","3673","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_max_championship","","","0","0","","sc/player_icons_1.sc","player_icon_max_championship","3674","","true","","","","TRUE","","","","SpeedyEsports","TRUE","","","","","","","","NEVER"
"player_icon_perfect_spike","","","0","0","","sc/player_icons_1.sc","player_icon_perfect_spike","3675","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_pierce_hunter","","","0","0","","sc/player_icons_1.sc","player_icon_pierce_hunter","3676","","true","","","","TRUE","","","","Bulletstorm199Gem","TRUE","","","","","","","","NEVER"
"player_icon_pierce1","","","0","0","","sc/player_icons_1.sc","player_icon_pierce1","2094","true","","","","","TRUE","","","","BulletstormDefault","","","","","","","TrophyRewardsBulletstorm","","NEVER"
"player_icon_rico_brawlentines","","","0","0","","sc/player_icons_1.sc","player_icon_rico_brawlentines","3677","","true","","","","TRUE","","","","TrickshotBrawlentine","TRUE","","","","","","","","NEVER"
"player_icon_sam_steampunk","","","0","0","","sc/player_icons_1.sc","player_icon_sam_steampunk","3678","","true","","","","TRUE","","","","WeaponThrowerSteamPunk","TRUE","","","","","","","","NEVER"
"player_icon_shade_brawlentines","","","0","0","","sc/player_icons_1.sc","player_icon_shade_brawlentines","3679","","true","","","","TRUE","","","","GhostBrawlentine","TRUE","","","","","","","","NEVER"
"player_icon_squeak_brawlentines","","","0","0","","sc/player_icons_1.sc","player_icon_squeak_brawlentines","3680","","true","","","","TRUE","","","","StickyBombBrawlentine","TRUE","","","","","","","","NEVER"
"player_icon_steampunk_bulb","","","0","0","","sc/player_icons_1.sc","player_icon_steampunk_bulb","3681","","true","","750","19","TRUE","","","","","","","STEAMPUNK","","","","","","AVAILABLE"
"player_icon_steampunk_skull","","","0","0","","sc/player_icons_1.sc","player_icon_steampunk_skull","3682","","true","","750","19","TRUE","","","","","","","STEAMPUNK","","","","","","AVAILABLE"
"player_icon_stu_steampunk","","","0","0","","sc/player_icons_1.sc","player_icon_stu_steampunk","3683","","true","","","","TRUE","","","","RollerSteamPunk","TRUE","","","","","","","","NEVER"
"player_icon_willow_lny","","","0","0","","sc/player_icons_1.sc","player_icon_willow_lny","3684","","true","","","","TRUE","","","","PuppeteerLNY","TRUE","","","","","","","","NEVER"
"hero99","","","0","0","Bulletstorm","sc/player_icons_1.sc","player_icon_pierce","746","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero100","","","0","0","Mender","sc/player_icons_1.sc","player_icon_glowbert","747","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_gigi_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_gigi_overcharge","6097","","true","","","","TRUE","","true","","","","","","Daredevil","","","","","NEVER"
"player_icon_fame_starrforce","","","0","0","","sc/player_icons_1.sc","player_icon_fame_starrforce","7008","true","","","","","TRUE","","","","","","","","","","StarrForce2","","","NEVER"
"player_icon_fut_26","","","0","0","","sc/player_icons_66.sc","player_icon_fut_26","3685","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"hero101","","","0","0","Shadowdemon","sc/player_icons_1.sc","player_icon_sirius","748","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_zeta_26","","","0","0","","sc/player_icons_66.sc","player_icon_zeta_26","3686","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_heretics_26","","","0","0","","sc/player_icons_66.sc","player_icon_heretics_26","3687","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_hmble_26","","","0","0","","sc/player_icons_66.sc","player_icon_hmble_26","3688","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_loud_26","","","0","0","","sc/player_icons_66.sc","player_icon_loud_26","3689","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_navi_26","","","0","0","","sc/player_icons_66.sc","player_icon_navi_26","3690","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_sk_26","","","0","0","","sc/player_icons_66.sc","player_icon_sk_26","3691","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_totem_26","","","0","0","","sc/player_icons_66.sc","player_icon_totem_26","3692","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_tribe_26","","","0","0","","sc/player_icons_66.sc","player_icon_tribe_26","3693","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_aprilfools","","","0","0","","sc/player_icons_66.sc","player_icon_aprilfools","3694","","true","","750","19","TRUE","","","","","","","APRILFOOLS","","","","","","AVAILABLE"
"player_icon_fairy","","","0","0","","sc/player_icons_66.sc","player_icon_fairy","3695","","true","","750","19","TRUE","","","","","","","ONCEUPON","","","","","","AVAILABLE"
"player_icon_propass_1","","","0","0","","sc/player_icons_66.sc","player_icon_propass_1","3696","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_propass_free_2","","","0","0","","sc/player_icons_66.sc","player_icon_propass_free_2","3697","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_propass_3","","","0","0","","sc/player_icons_66.sc","player_icon_propass_3","3698","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_propass_4","","","0","0","","sc/player_icons_66.sc","player_icon_propass_4","3699","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_frank_fairy","","","0","0","","sc/player_icons_66.sc","player_icon_frank_fairy","3700","","true","","","","TRUE","","","","FrankFairies","TRUE","","","","","","","","NEVER"
"player_icon_prestige_8bit","","","0","0","","sc/ui.sc","player_icon_prestige_8bit","8001","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_alli","","","0","0","","sc/ui.sc","player_icon_prestige_alli","8002","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_amber","","","0","0","","sc/ui.sc","player_icon_prestige_amber","8003","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_angelo","","","0","0","","sc/ui.sc","player_icon_prestige_angelo","8004","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_ash","","","0","0","","sc/ui.sc","player_icon_prestige_ash","8005","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_barley","","","0","0","","sc/ui.sc","player_icon_prestige_barley","8006","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_bea","","","0","0","","sc/ui.sc","player_icon_prestige_bea","8007","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_belle","","","0","0","","sc/ui.sc","player_icon_prestige_belle","8008","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_berry","","","0","0","","sc/ui.sc","player_icon_prestige_berry","8009","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_bibi","","","0","0","","sc/ui.sc","player_icon_prestige_bibi","8010","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_bo","","","0","0","","sc/ui.sc","player_icon_prestige_bo","8011","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_bonnie","","","0","0","","sc/ui.sc","player_icon_prestige_bonnie","8012","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_brock","","","0","0","","sc/ui.sc","player_icon_prestige_brock","8013","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_bull","","","0","0","","sc/ui.sc","player_icon_prestige_bull","8014","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_buster","","","0","0","","sc/ui.sc","player_icon_prestige_buster","8015","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_buzz","","","0","0","","sc/ui.sc","player_icon_prestige_buzz","8016","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_byron","","","0","0","","sc/ui.sc","player_icon_prestige_byron","8017","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_carl","","","0","0","","sc/ui.sc","player_icon_prestige_carl","8018","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_charlie","","","0","0","","sc/ui.sc","player_icon_prestige_charlie","8019","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_chester","","","0","0","","sc/ui.sc","player_icon_prestige_chester","8020","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_chuck","","","0","0","","sc/ui.sc","player_icon_prestige_chuck","8021","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_clancy","","","0","0","","sc/ui.sc","player_icon_prestige_clancy","8022","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_colette","","","0","0","","sc/ui.sc","player_icon_prestige_colette","8023","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_colt","","","0","0","","sc/ui.sc","player_icon_prestige_colt","8024","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_cornelius","","","0","0","","sc/ui.sc","player_icon_prestige_cornelius","8025","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_crow","","","0","0","","sc/ui.sc","player_icon_prestige_crow","8026","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_darryl","","","0","0","","sc/ui.sc","player_icon_prestige_darryl","8027","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_digger","","","0","0","","sc/ui.sc","player_icon_prestige_digger","8028","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_doug","","","0","0","","sc/ui.sc","player_icon_prestige_doug","8029","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_draco","","","0","0","","sc/ui.sc","player_icon_prestige_draco","8030","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_dynamike","","","0","0","","sc/ui.sc","player_icon_prestige_dynamike","8031","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_edgar","","","0","0","","sc/ui.sc","player_icon_prestige_edgar","8032","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_emz","","","0","0","","sc/ui.sc","player_icon_prestige_emz","8033","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_eve","","","0","0","","sc/ui.sc","player_icon_prestige_eve","8034","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_fang","","","0","0","","sc/ui.sc","player_icon_prestige_fang","8035","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_finx","","","0","0","","sc/ui.sc","player_icon_prestige_finx","8036","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_frank","","","0","0","","sc/ui.sc","player_icon_prestige_frank","8037","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_gale","","","0","0","","sc/ui.sc","player_icon_prestige_gale","8038","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_gene","","","0","0","","sc/ui.sc","player_icon_prestige_gene","8039","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_gigi","","","0","0","","sc/ui.sc","player_icon_prestige_gigi","8040","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_glowbert","","","0","0","","sc/ui.sc","player_icon_prestige_glowbert","8041","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_gray","","","0","0","","sc/ui.sc","player_icon_prestige_gray","8042","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_griff","","","0","0","","sc/ui.sc","player_icon_prestige_griff","8043","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_grom","","","0","0","","sc/ui.sc","player_icon_prestige_grom","8044","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_gus","","","0","0","","sc/ui.sc","player_icon_prestige_gus","8045","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_hank","","","0","0","","sc/ui.sc","player_icon_prestige_hank","8046","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_jacky","","","0","0","","sc/ui.sc","player_icon_prestige_jacky","8047","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_jae","","","0","0","","sc/ui.sc","player_icon_prestige_jae","8048","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_janet","","","0","0","","sc/ui.sc","player_icon_prestige_janet","8049","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_jessie","","","0","0","","sc/ui.sc","player_icon_prestige_jessie","8050","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_juju","","","0","0","","sc/ui.sc","player_icon_prestige_juju","8051","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_kaze","","","0","0","","sc/ui.sc","player_icon_prestige_kaze","8052","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_kenji","","","0","0","","sc/ui.sc","player_icon_prestige_kenji","8053","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_kit","","","0","0","","sc/ui.sc","player_icon_prestige_kit","8054","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_leon","","","0","0","","sc/ui.sc","player_icon_prestige_leon","8055","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_lili","","","0","0","","sc/ui.sc","player_icon_prestige_lili","8056","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_lola","","","0","0","","sc/ui.sc","player_icon_prestige_lola","8057","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_lou","","","0","0","","sc/ui.sc","player_icon_prestige_lou","8058","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_lumi","","","0","0","","sc/ui.sc","player_icon_prestige_lumi","8059","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_maisie","","","0","0","","sc/ui.sc","player_icon_prestige_maisie","8060","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_mandy","","","0","0","","sc/ui.sc","player_icon_prestige_mandy","8061","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_max","","","0","0","","sc/ui.sc","player_icon_prestige_max","8062","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_meeple","","","0","0","","sc/ui.sc","player_icon_prestige_meeple","8063","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_meg","","","0","0","","sc/ui.sc","player_icon_prestige_meg","8064","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_melodie","","","0","0","","sc/ui.sc","player_icon_prestige_melodie","8065","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_miko","","","0","0","","sc/ui.sc","player_icon_prestige_miko","8066","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_mina","","","0","0","","sc/ui.sc","player_icon_prestige_mina","8067","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_mortis","","","0","0","","sc/ui.sc","player_icon_prestige_mortis","8068","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_mrp","","","0","0","","sc/ui.sc","player_icon_prestige_mrp","8069","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_najia","","","0","0","","sc/ui.sc","player_icon_prestige_najia","8070","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_nani","","","0","0","","sc/ui.sc","player_icon_prestige_nani","8071","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_nita","","","0","0","","sc/ui.sc","player_icon_prestige_nita","8072","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_ollie","","","0","0","","sc/ui.sc","player_icon_prestige_ollie","8073","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_otis","","","0","0","","sc/ui.sc","player_icon_prestige_otis","8074","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_pam","","","0","0","","sc/ui.sc","player_icon_prestige_pam","8075","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_pearl","","","0","0","","sc/ui.sc","player_icon_prestige_pearl","8076","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_penny","","","0","0","","sc/ui.sc","player_icon_prestige_penny","8077","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_pierce","","","0","0","","sc/ui.sc","player_icon_prestige_pierce","8078","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_piper","","","0","0","","sc/ui.sc","player_icon_prestige_piper","8079","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_poco","","","0","0","","sc/ui.sc","player_icon_prestige_poco","8080","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_primo","","","0","0","","sc/ui.sc","player_icon_prestige_primo","8081","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_rico","","","0","0","","sc/ui.sc","player_icon_prestige_rico","8082","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_rosa","","","0","0","","sc/ui.sc","player_icon_prestige_rosa","8083","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_rt","","","0","0","","sc/ui.sc","player_icon_prestige_rt","8084","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_ruffs","","","0","0","","sc/ui.sc","player_icon_prestige_ruffs","8085","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_sam","","","0","0","","sc/ui.sc","player_icon_prestige_sam","8086","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_sandy","","","0","0","","sc/ui.sc","player_icon_prestige_sandy","8087","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_shade","","","0","0","","sc/ui.sc","player_icon_prestige_shade","8088","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_shelly","","","0","0","","sc/ui.sc","player_icon_prestige_shelly","8089","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_sirius","","","0","0","","sc/ui.sc","player_icon_prestige_sirius","8090","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_spike","","","0","0","","sc/ui.sc","player_icon_prestige_spike","8091","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_sprout","","","0","0","","sc/ui.sc","player_icon_prestige_sprout","8092","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_squeak","","","0","0","","sc/ui.sc","player_icon_prestige_squeak","8093","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_stu","","","0","0","","sc/ui.sc","player_icon_prestige_stu","8094","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_surge","","","0","0","","sc/ui.sc","player_icon_prestige_surge","8095","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_tara","","","0","0","","sc/ui.sc","player_icon_prestige_tara","8096","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_tick","","","0","0","","sc/ui.sc","player_icon_prestige_tick","8097","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_trunk","","","0","0","","sc/ui.sc","player_icon_prestige_trunk","8098","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_twins","","","0","0","","sc/ui.sc","player_icon_prestige_twins","8099","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_willow","","","0","0","","sc/ui.sc","player_icon_prestige_willow","8100","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
