"Name","LogicProjectile","Disabled","FileName","BlueSCW","RedSCW","SCWLayer","BlueExportName","RedExportName","Layer","ShadowExportName","ShadowLayer","BlueGroundGlowExportName","RedGroundGlowExportName","GroundGlowLayer","PreExplosionExportFileName","PreExplosionBlueExportName","PreExplosionRedExportName","PreExplosionScale","HitEffectEnv","HitEffectChar","MaxRangeReachedEffect","CancelEffect","MirrorReachedEffects","HideTime","Scale","RandomStartFrame","TrailEffect","SpecialTrailEffect","SpecialTrailEffect2","TrailBehaviorType","MirrorTrailEffects","TargetedToSourceEffect","TargetedToSourceEffectOnTarget","Rendering","AnimateByDistanceTravelled","SpecialVisualState","HideFaster","UseColorMod","RedAdd","GreenAdd","BlueAdd","RedMul","GreenMul","BlueMul","GroundBasis","AppliedEffectVisualType","VisualizeEndPoint","CustomObject","CustomObject2","Components"
"MegaBossDragonFireProjectile","MegaBossDragonFireProjectile","","sc/effects_brawler_crow.sc","","","","crow_010_atk_projectile_bossFire","crow_010_atk_projectile_bossFire","","shadow_normal_circle","","","","","","","","","crow_010_oc_ulti_reached_fire","crow_010_oc_ulti_reached_fire","crow_010_oc_ulti_reached_fire","","","0","220","2","crow_010_oc_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossDragonCrowSummon","MegaBossDragonCrowSummon","","sc/effects_brawler.sc","","","","","","","","","","","","","","","","","","","","","0","100","","","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossDragonCirclingProjectile","MegaBossDragonCirclingProjectile","","sc/effects_brawler.sc","","","","amber_roundfire","amber_roundfire_red","","shadow_normal_circle","","","","","","","","","bea_def_atk2_hitenv","gadget_bea_circlingbea_hit","bea_def_atk2_hitenv","","","0","100","","gadget_amber_fire","","","","","","","","","","","","","","","","","","","","","","",""
"BullDudeGadgetSkillMarkEnemyProjectileBuddy","BullDudeGadgetSkillMarkEnemyProjectileBuddy","","sc/effects_brawler_bull.sc","","","","bull_def_buddy_gadget1_projectile","bull_def_buddy_gadget1_projectile_red","","shadow_normal_circle","","","","","","","","","bull_def_buddy_gadget1_atk_hit","bull_def_buddy_gadget1_atk_hit","bull_def_buddy_gadget1_atk_reached","","","0","100","","bull_def_buddy_gadget1_trail","","","","","","","","","","","","","","","","","","","","","","",""
"LeonDefOverchargedProjectile","LeonDefOverchargedProjectile","","sc/effects_brawler_leon.sc","","","","leon_def_buddy_oc_projectile","leon_def_buddy_oc_projectile_red","","shadow_normal_circle","","","","","","","","","leon_def_buddy_oc_hit_env","leon_def_buddy_oc_hit","leon_def_buddy_oc_reached","","","0","80","1","leon_def_buddy_oc_trail","","","","","","","","true","","","","","","","","","","","","","","",""
"BowDudeOverchargedProjectile","BowDudeOverchargedProjectile","","sc/effects_brawler_bo.sc","","","","bo_def_buddy_oc_projectile","bo_def_buddy_oc_projectile_red","","","","","","","","","","","","","","","","0","100","","bo_def_buddy_oc_trail","","","","","","","","","","true","","","","","","","","","","","","",""
"MegaBossMaisieSummonTurret","MegaBossMaisieSummonTurret","","sc/effects_brawler_maisie.sc","","","","maisie_005_atk_projectile_red_turret","maisie_005_atk_projectile_red_turret","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","120","","spike_009_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossMaisieTurretProjectile","MegaBossMaisieTurretProjectile","","sc/effects_brawler_maisie.sc","","","","maisie_005_atk_projectile_red","maisie_005_atk_projectile_red","","shadow_normal_circle","","","","","","","","","maisie_def_atk_hitenv","maisie_def_atk_hit","maisie_def_atk_reached","","","0","75","","maisie_def_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"BowDudeProjectileTripWireBuddy","BowDudeProjectileTripWireBuddy","","sc/effects_brawler_bo.sc","","","","bo_def_buddy_gadget2_projectile","bo_def_buddy_gadget2_projectile_red","","shadow_normal_circle","","","","","","","","","bo_def_buddy_gadget2_hit","bo_def_buddy_gadget2_hit","bo_def_buddy_gadget2_hit","","","0","100","","bo_def_buddy_gadget2_trail","","","","","","","","","","true","","","","","","","","","","","","",""
"SandstormModifierProjectile","SandstormModifierProjectile","","sc/effects_brawler.sc","","","","","","","","","","","","","","","","","","","","","0","175","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossShamanBearUltiProjectile","MegaBossShamanBearUltiProjectile","","sc/effects_brawler.sc","","","","nita_def_ulti_projectile_blue","nita_def_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","110","","nita_def_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossDragonFireProjectileBig","MegaBossDragonFireProjectileBig","","sc/effects_brawler_crow.sc","","","","crow_010_atk_projectile_bossFire","crow_010_atk_projectile_bossFire","","shadow_normal_circle","","","","","","","","","crow_010_oc_ulti_reached_fire","crow_010_oc_ulti_reached_fire","crow_010_oc_ulti_reached_fire","","","0","330","2","crow_010_oc_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"GladiatorProjectile","GladiatorProjectile","","sc/effects_brawler_damian.sc","sc3d/damian_def_atk_projectile_hand_blue.glb","sc3d/damian_def_atk_projectile_hand_red.glb","","damian_def_atk1_projectile","damian_def_atk1_projectile_red","","","","","","","","","","","","damian_def_atk1_hit","","","","0","90","","primo_014_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"GladiatorProjectileFire","GladiatorProjectileFire","","sc/effects_brawler_damian.sc","sc3d/damian_def_atk_projectile_leg_blue.glb","sc3d/damian_def_atk_projectile_leg_red.glb","","damian_def_atk2_projectile","damian_def_atk2_projectile_red","","","","","","","","","","","","damian_def_atk2_hit","","","","0","90","","damian_def_atk2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"GladiatorUltiProjectile","GladiatorUltiProjectile","","sc/effects_brawler.sc","","","","meeple_def_ulti_projectile","meeple_def_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","","","","","","0","100","","meeple_def_ulti_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Gladiator002Projectile","GladiatorProjectile","","sc/effects_brawler_damian.sc","sc3d/damian_002_atk_projectile_hand_blue.glb","sc3d/damian_002_atk_projectile_hand_blue.glb","","damian_002_atk1_projectile","damian_002_atk1_projectile_red","","","","","","","","","","","","damian_002_atk1_hit","","","","0","90","","damian_002_atk1_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Gladiator002ProjectileFire","GladiatorProjectileFire","","sc/effects_brawler_damian.sc","sc3d/damian_002_atk_projectile_leg_blue.glb","sc3d/damian_002_atk_projectile_leg_blue.glb","","damian_002_atk2_projectile","damian_002_atk2_projectile_red","","","","","","","","","","","","damian_002_atk2_hit","","","","0","90","","damian_002_atk2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Gladiator002UltiProjectile","GladiatorUltiProjectile","","sc/effects_brawler.sc","","","","meeple_def_ulti_projectile","meeple_def_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","","","","","","0","100","","meeple_def_ulti_trail","","","","","","","","","","","","","","","","","","","","","","",""
"GladiatorOverchargedUltiProjectile","GladiatorOverchargedUltiProjectile","","sc/effects_brawler_meeple.sc","","","","meeple_def_oc_ulti_projectile","meeple_def_oc_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","","","","","","0","100","","meeple_def_oc_ulti_trail","","","","","","","","","","","","","","","","","","","","","","",""
"AssaultShotgunGadgetProjectileCoinShower","AssaultShotgunGadgetProjectileCoinShower","","sc/effects_brawler_griff.sc","","","","griff_def_gadget2_projectile","griff_def_gadget2_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","griff_def_gadget2_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"AssaultShotgunGadgetProjectileCoinShowerBuddy","AssaultShotgunGadgetProjectileCoinShowerBuddy","","sc/effects_brawler_griff.sc","","","","griff_def_buddy_gadget2_projectile","griff_def_buddy_gadget2_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","griff_def_buddy_gadget2_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"SuperNovaCactusProjectile","SuperNovaCactusProjectile","","sc/effects_brawler_spike.sc","","","","spike_010_atk1_projectile","spike_010_atk1_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","120","1","spike_010_atk1_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaCactusUltiProjectile","SuperNovaCactusUltiProjectile","","sc/effects_brawler_spike.sc","","","","spike_010_ulti_projectile","spike_010_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","spike_010_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"SuperNovaCactusSpikeChain","SuperNovaCactusSpikeChain","","sc/effects_brawler_spike.sc","","","","spike_010_atk2_projectile","spike_010_atk2_projectile_red","","shadow_normal_circle_big","","","","","","","","","spike_010_atk2_reached","spike_010_atk_hit","spike_010_atk2_reached","","","0","100","2","","","","","","","","","","","","","","","","","","","","","","","",""
"SuperNovaCactusSpike","SuperNovaCactusSpike","","sc/effects_brawler_spike.sc","","","","spike_010_atk2_projectile","spike_010_atk2_projectile_red","","shadow_normal_circle_big","","","","","","","","","spike_010_atk2_reached","spike_010_atk_hit","spike_010_atk2_reached","","","0","100","2","","","","","","","","","","","","","","","","","","","","","","","",""
"SuperNovaCactusSpikeCurve","SuperNovaCactusSpikeCurve","","sc/effects_brawler_spike.sc","","","","spike_010_atk2_projectile","spike_010_atk2_projectile_red","","shadow_normal_circle_big","","","","","","","","","spike_010_atk2_reached","spike_010_atk_hit","spike_010_atk2_reached","","","0","100","2","","","","","","","","","","","","","","","","","","","","","","","",""
"SuperNovaBeeSniperProjectile","SuperNovaBeeSniperProjectile","","sc/effects_brawler_bea.sc","","","","bea_008_atk1_projectile","bea_008_atk1_projectile_red","","shadow_normal_circle_big","","","","","","","","","bea_008_atk1_reached","bea_008_atk1_hit","bea_008_atk1_reached","","","0","110","","bea_008_atk1_trail","","","","","","","","","","","","","","","","","","","","","","",""
"SuperNovaBeeSniperChargedProjectile","SuperNovaBeeSniperChargedProjectile","","sc/effects_brawler_bea.sc","","","","bea_008_atk2_projectile","bea_008_atk2_projectile_red","","shadow_normal_circle_big","","","","","","","","","bea_008_atk2_reached","bea_008_atk2_hit","bea_008_atk2_reached","","","0","250","","bea_008_atk2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"SuperNovaBeeSniperUltiProjectile","SuperNovaBeeSniperUltiProjectile","","sc/effects_brawler_bea.sc","","","","bea_008_ulti_projectile","bea_008_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","bea_008_ulti_reached","bea_008_ulti_hit","bea_008_ulti_reached","","","0","80","","bea_008_ulti_trail","","","","","","","","","","","","","","","","","","","","","","",""
"SuperNovaVoodooProjectileEarth","SuperNovaVoodooProjectileEarth","","sc/effects_brawler_juju.sc","","","","juju_003_atk1_projectile","juju_003_atk1_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_no_hit","gen_no_hit","","","","0","70","","juju_003_atk1_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaVoodooProjectileEarthChain1","SuperNovaVoodooProjectileEarthChain1","","sc/effects_brawler_juju.sc","","","","juju_003_atk1_projectile","juju_003_atk1_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_no_hit","gen_no_hit","","","","0","95","","juju_003_atk1_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaVoodooProjectileEarthChain2","SuperNovaVoodooProjectileEarthChain2","","sc/effects_brawler_juju.sc","","","","juju_003_atk1_projectile","juju_003_atk1_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_no_hit","gen_no_hit","","","","0","120","","juju_003_atk1_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaVoodooProjectileForest","SuperNovaVoodooProjectileForest","","sc/effects_brawler_juju.sc","","","","juju_003_atk2_projectile","juju_003_atk2_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_no_hit","gen_no_hit","","","","0","70","","juju_003_atk2_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaVoodooProjectileForestChain1","SuperNovaVoodooProjectileForestChain1","","sc/effects_brawler_juju.sc","","","","juju_003_atk2_projectile","juju_003_atk2_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_no_hit","gen_no_hit","","","","0","95","","juju_003_atk2_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaVoodooProjectileForestChain2","SuperNovaVoodooProjectileForestChain2","","sc/effects_brawler_juju.sc","","","","juju_003_atk2_projectile","juju_003_atk2_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_no_hit","gen_no_hit","","","","0","120","","juju_003_atk2_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaVoodooProjectileWater","SuperNovaVoodooProjectileWater","","sc/effects_brawler_juju.sc","","","","juju_003_atk3_projectile","juju_003_atk3_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_no_hit","gen_no_hit","","","","0","70","","juju_003_atk3_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaVoodooProjectileWaterChain1","SuperNovaVoodooProjectileWaterChain1","","sc/effects_brawler_juju.sc","","","","juju_003_atk3_projectile","juju_003_atk3_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_no_hit","gen_no_hit","","","","0","95","","juju_003_atk3_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaVoodooProjectileWaterChain2","SuperNovaVoodooProjectileWaterChain2","","sc/effects_brawler_juju.sc","","","","juju_003_atk3_projectile","juju_003_atk3_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_no_hit","gen_no_hit","","","","0","120","","juju_003_atk3_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"SuperNovaVoodooUltiProjectile","SuperNovaVoodooUltiProjectile","","sc/effects_brawler_juju.sc","","","","juju_003_ulti1_projectile","juju_003_ulti1_projectile_red","","","","juju_003_atk_emissive","juju_003_atk_emissive_red","","","","","","gen_hit","gen_hit_brawler","","","","0","100","2","juju_003_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"SuperNovaVoodooPetProjectile","SuperNovaVoodooPetProjectile","","sc/effects_brawler_juju.sc","","","","juju_003_ulti2_projectile","juju_003_ulti2_projectile_red","","shadow_normal_circle","","","","","","","","","juju_003_ulti2_hit","juju_003_ulti2_hit","","","","0","100","","juju_003_ulti_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"SuperNovaFireDudeProjectile","SuperNovaFireDudeProjectile","","sc/effects_brawler_amber.sc","","","","amber_006_atk_projectile","amber_006_atk_projectile_red","","shadow_normal_circle","","","","","","","","","amber_006_atk_reached","amber_006_atk_hit","amber_006_atk_reached","","","0","100","2","amber_006_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"SuperNovaFireDudeUltiProjectile","SuperNovaFireDudeUltiProjectile","","sc/effects_brawler_amber.sc","","","","amber_006_ulti_projectile","amber_006_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_no_hit","gen_no_hit","gen_no_hit","","","0","70","1","amber_006_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MagicalGirlProjectile","MagicalGirlProjectile","","sc/effects_brawler_stella.sc","","","","stella_def_atk_projectile","stella_def_atk_projectile_red","","shadow_normal_circle","","","","","","","","","stella_def_atk_hit","stella_def_atk_hit","stella_def_atk_reached","","","0","100","2","stella_def_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MagicalGirlProjectile2","MagicalGirlProjectile2","","sc/effects_brawler_stella.sc","","","","stella_def_atk_projectile","stella_def_atk_projectile_red","","shadow_normal_circle","","","","","","","","","stella_def_atk_hit","stella_def_atk_hit","stella_def_atk_reached","","","0","100","2","stella_def_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MagicalGirlProjectileHealingSP","MagicalGirlProjectileHealingSP","","sc/effects_brawler_stella.sc","","","","stella_def_sp2_projectile","stella_def_sp2_projectile_red","","","","","","","","","","","stella_def_sp2_hit","stella_def_sp2_hit","stella_def_atk_reached","","","0","100","2","stella_def_sp2_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MagicalGirlProjectile2HealingSP","MagicalGirlProjectile2HealingSP","","sc/effects_brawler_stella.sc","","","","stella_def_sp2_projectile","stella_def_sp2_projectile_red","","","","","","","","","","","stella_def_sp2_hit","stella_def_sp2_hit","stella_def_atk_reached","","","0","100","2","stella_def_sp2_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MagicalGirlBonusSkillFlyAreaProjectile","MagicalGirlBonusSkillFlyAreaProjectile","","sc/effects_brawler_stella.sc","","","","stella_def_gadget1_projectile","stella_def_gadget1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","stella_def_gadget1_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MagicalGirlBonusSkillProjectileHealing","MagicalGirlBonusSkillProjectileHealing","","sc/effects_brawler_stella.sc","","","","stella_def_gadget2_projectile","stella_def_gadget2_projectile_red","","shadow_normal_circle","","","","","","","","","stella_def_gadget2_reached","stella_def_atk_hit","stella_def_gadget2_reached","","","0","100","","stella_def_gadget2_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossFinxTimebendProjectile","MegaBossFinxTimebendProjectile","","sc/effects_brawler_finx.sc","","","","finx_def_ulti_projectile","finx_def_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","boss_finx_spawn_red","finx_def_ulti_explode","","","0","100","","finx_def_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossFinxProjectile","MegaBossFinxProjectile","","sc/effects_brawler_finx.sc","","","","finx_boss_projectile_red","finx_boss_projectile_red","","shadow_normal_circle_big","","","","","","","","","finx_003_atk_reached_red","finx_003_atk_hit_red","finx_003_atk_reached_red","","","0","100","","boss_finx_atk_trail_red","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossFinxProjectileSecondary","MegaBossFinxProjectileSecondary","","sc/effects_brawler_finx.sc","","","","finx_boss_sub_projectile_red","finx_boss_sub_projectile_red","","shadow_normal_circle","","","","","","","","","finx_003_atk_sub_reached_red","finx_003_atk_sub_hit_red","finx_003_atk_sub_reached_red","","","0","60","","boss_finx_atk_sub_trail_red","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossFinxTimeStopProjectile","MegaBossFinxTimeStopProjectile","","sc/effects_brawler_finx.sc","","","","finx_boss_time_stop_projectile_red","finx_boss_time_stop_projectile_red","","shadow_normal_circle","","","","","","","","","finx_003_atk_sub_reached_red","finx_003_atk_sub_hit_red","finx_003_atk_sub_reached_red","","","0","80","1","boss_finx_atk_trail_red","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossFinxTimeRiftProjectile","MegaBossFinxTimeRiftProjectile","","sc/effects_brawler_finx.sc","","","","finx_boss_time_rift_projectile_red","finx_boss_time_rift_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","finx_003_atk_hit_red","finx_003_atk_reached_red","","","0","180","1","boss_finx_atk_trail_red","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossFinxSpawnKittensProjectile","MegaBossFinxSpawnKittensProjectile","","sc/effects_brawler_finx.sc","","","","finx_boss_spawn_projectile_red","finx_boss_spawn_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","finx_003_atk_hit_red","boss_finx_spawn_impact_red","","","0","100","","boss_finx_spawn_trail_red","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MegaBossFinxReturnChronomancerProjectile","MegaBossFinxReturnChronomancerProjectile","","sc/effects_brawler_finx.sc","","","","finx_003_atk_projectile","finx_003_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","finx_003_atk_reached","finx_003_atk_hit","finx_003_atk_reached","","","0","100","","finx_003_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossFinxReturnChronomancerProjectileSecondary","MegaBossFinxReturnChronomancerProjectileSecondary","","sc/effects_brawler_finx.sc","","","","finx_003_atk_sub_projectile","finx_003_atk_sub_projectile_red","","shadow_normal_circle","","","","","","","","","finx_003_atk_sub_reached","finx_003_atk_sub_hit","finx_003_atk_sub_reached","","","0","60","","finx_003_atk_sub_trail","","","","","","","","","","","","","","","","","","","","","","",""
"GladiatorGadgetSkillProjectileAmp","GladiatorGadgetSkillProjectileAmp","","sc/effects_brawler_damian.sc","","","","damian_def_gadget1_projectile","damian_def_gadget1_projectile_red","","shadow_normal_circle","","","","","","","","","","","damian_def_gadget1_spawn","","","0","100","","damian_def_gadget1_trail","","","","","","","DoNotRotateClip","","","true","","","","","","","","","","","","",""
"GladiatorGadgetSkillProjectileWall","GladiatorGadgetSkillProjectileWall","","sc/effects_brawler_damian.sc","","","","damian_def_gadget2_projectile","damian_def_gadget2_projectile_red","","shadow_normal_circle","","","","","","","","","","","","","","0","100","","damian_def_gadget2_trail","","","","","","","UseVerticalMirroring","","","true","","","","","","","","","","","","",""
"NanoPercenterProjectile","NanoPercenterProjectile","","sc/effects_brawler_colette.sc","","","","colette_def_gadget1_projectile","colette_def_gadget1_projectile_red","","shadow_normal_circle","","","","","","","","","colette_def_gadget1_reached","colette_def_gadget1_hit","colette_def_gadget1_reached","","","0","130","1","colette_def_gadget1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossFinxCreateKit","MegaBossFinxCreateKit","","sc/effects_brawler.sc","","","","","","","","","","","","","","","","","","boss_finx_spawn_red","","","0","100","2","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossPercenterProjectile","MegaBossPercenterProjectile","","sc/effects_brawler_colette.sc","","","","colette_009_atk_projectile","colette_009_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","colette_009_atk_reached","colette_009_atk_hit","colette_009_atk_reached","","","0","130","1","colette_009_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossPercenterProjectileSmall","MegaBossPercenterProjectile","","sc/effects_brawler_colette.sc","","","","colette_009_atk_projectile","colette_009_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","colette_009_atk_reached","colette_009_atk_hit","colette_009_atk_reached","","","0","100","1","colette_009_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossPercenterThrowProjectile","MegaBossPercenterThrowProjectile","","sc/effects_brawler_colette.sc","","","","colette_009_atk_projectile","colette_009_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","colette_009_atk_reached","colette_009_atk_hit","colette_009_atk_reached","","","0","130","1","colette_009_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossPercenterProjectileLarge","MegaBossPercenterProjectileLarge","","sc/effects_brawler_colette.sc","","","","colette_009_atk_projectile","colette_009_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","colette_009_atk_reached","colette_009_atk_hit","colette_009_atk_reached","","","0","260","1","colette_009_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossPercenterSpawnTurrentProjectile","MegaBossPercenterSpawnTurrentProjectile","","sc/effects_brawler_colette.sc","","","","colette_009_atk_projectile","colette_009_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","colette_009_atk_reached","colette_009_atk_hit","colette_009_atk_reached","","","0","200","1","colette_009_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossPercenterTurrentPetProjectile","MegaBossPercenterTurrentPetProjectile","","sc/effects_brawler_colette.sc","","","","","","","","","","","","","","","","","","","","","0","200","1","","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"KatanaKidProjectile","KatanaKidProjectile","","sc/effects_brawler_koji.sc","sc3d/nori_def_atk_prj.glb","sc3d/nori_def_atk_prj_red.glb","","nori_def_atk_projectile","nori_def_atk_projectile_red","","shadow_normal_circle","","","","","","","","","nori_def_atk_hitenv","nori_def_atk_hitenv","nori_def_atk_reached","","","0","100","","nori_def_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"KatanaKidFullChargeProjectile","KatanaKidFullChargeProjectile","","sc/effects_brawler_koji.sc","sc3d/nori_def_atk_prj.glb","sc3d/nori_def_atk_prj_red.glb","","nori_def_atk_projectile_max","nori_def_atk_projectile_max_red","","shadow_normal_circle","","","","","","","","","nori_def_atk_max_hitenv","nori_def_atk_max_hitenv","nori_def_atk_max_reached","","","0","100","","nori_def_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"KatanaKidGadgetSkillFishNetProjectile","KatanaKidGadgetSkillFishNetProjectile","","sc/effects_brawler_koji.sc","","","","nori_def_gadget2_projectile","nori_def_gadget2_projectile_red","","shadow_normal_circle","","","","","","","","","nori_def_gadget2_hitenv","nori_def_gadget2_hit","nori_def_gadget2_hitenv","","","0","100","","nori_def_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"FutureGirlProjectile","FutureGirlProjectile","","sc/effects_brawler_wendy.sc","","","","wendy_def_atk_projectile","wendy_def_atk_projectile_red","","shadow_normal_circle","","","","","","","","","wendy_def_atk_hitenv","wendy_def_atk_hit","wendy_def_atk_reached","","","0","100","","wendy_def_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"FutureGirlUltiProjectile","FutureGirlUltiProjectile","","sc/effects_brawler_wendy.sc","","","","wendy_def_ulti_projectile","wendy_def_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","","","","","","0","100","","wendy_def_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"FutureGirlOverchargedUltiProjectile","FutureGirlOverchargedUltiProjectile","","sc/effects_brawler_wendy.sc","","","","wendy_def_oc_ulti_projectile","wendy_def_oc_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","","","","","","0","100","","wendy_def_oc_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"FutureGirlTurretTetherProjectile","FutureGirlTurretTetherProjectile","","sc/effects_brawler.sc","","","","gen_particle_empty","gen_particle_empty","","","","","","","","","","","","","","","","0","10","","wendy_def_ulti_line","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"FutureGirlTurretTetherOverchargedProjectile","FutureGirlTurretTetherOverchargedProjectile","","sc/effects_brawler.sc","","","","gen_particle_empty","gen_particle_empty","","","","","","","","","","","","","","","","0","10","","wendy_def_oc_ulti_line","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"FutureGirlGadgetProjectile","FutureGirlGadgetProjectile","","sc/effects_brawler_wendy.sc","","","","wendy_def_gadget2_projectile","wendy_def_gadget2_projectile_red","","","","wendy_gadget2_shadow","wendy_gadget2_shadow_red","","","","","","","","","","","0","80","","wendy_def_gadget2_trail","","","","","","","","","","","","","","","","","","","","","","",""
