"TID","EN","AR","CN","CNT","DE","ES","FI","FR","HE","ID","IT","JP","KR","MS","NL","PL","PT","RU","TH","TR","VI"
"TID_FOOTBALL_BONNIE_SKIN","FOOTBONNIE","بوني الهدّافة","足球邦妮","足球小將","FUSSBALL BONNIE","BONNIEPIÉ","JALKKIS-BONNIE","FOOTBONNIE","פוטבוני","BONNIE BOLA","BONNIE CAPOCANNONIERA","サッカー ボニー","볼보니","BONNIE BOLA SEPAK","VOETBAL-BONNIE","PIŁKARSKA BONNIE","BONNIE CRAQUE","ФУТБОННИ","ฟุตบอนนี่","TOPÇU BONNIE","BONNIE BÓNG ĐÁ"
"TID_FOOTBALL_BONNIE_SKIN_SHOP","FOOTBONNIE","بوني الهدّافة","足球邦妮","足球小將","FUSSBALL\nBONNIE","BONNIEPIÉ","JALKKIS-\nBONNIE","FOOTBONNIE","פוטבוני","BONNIE BOLA","BONNIE CAPOCANNONIERA","サッカー\nボニー","볼보니","BONNIE\nBOLA SEPAK","VOETBAL-\nBONNIE","PIŁKARSKA BONNIE","BONNIE\nCRAQUE","ФУТБОННИ","ฟุตบอนนี่","TOPÇU BONNIE","BONNIE\nBÓNG ĐÁ"
"TID_GAME_MODE_3_DESC","Collect Stars for your team by defeating players on the enemy team. Every time you defeat an enemy, the bounty on your head increases by one Star, up to seven Stars. Don't give them to the enemy!\n\nThe team that collects 20 stars first or has more Stars when the clock runs out wins. In the case of a tie, the team holding the blue star wins.","اجمع النجوم لصالح فريقك بهزيمة أعضاء الفريق الخصم. تزداد المكافأة على رأسك بنجمة واحدة في كل مرة تهزم فيها عدوًا، وقد تصل إلى 7 نجوم. لا تدع العدو يستولي عليها.\n\nيفوز الفريق الذي يجمع 20 نجمة أو يحتفظ بأعلى عدد من النجوم عند نفاد الوقت. في حال وقوع تعادل، سيفوز الفريق الذي بحوزته النجمة الزرقاء.","击败对方英雄，为自己的队伍赢得赏金之星。您每击败一名对方英雄，头顶的赏金之星就会增加1颗，最多7颗。保护好您的赏金之星，可别让敌人给抢走了！\n\n率先收集到20颗赏金之星，或时间结束时赏金之星数量更多的一方，将会赢得对战。如果双方星数相同，则持有蓝色赏金之星的一方获胜。","擊敗敵方英雄，為自己的隊伍贏得賞金之星。你每擊敗一名敵方英雄，頭頂的賞金之星就會增加1顆，最多7顆。保護好你的賞金之星，別讓敵人搶走了！\n\n率先收集到20顆賞金之星，或對戰時間結束時獲得更多賞金之星的一方贏得對戰。如果雙方賞金之星數量相同，則持有藍色賞金之星的一方獲得勝利。","Sammle Sterne für dein Team, indem du Gegner besiegst. Jedes Mal, wenn du einen Gegner besiegst, erhöht sich das auf dich ausgesetzte Kopfgeld um einen Stern. So kannst du bis zu sieben Sterne für das gegnerische Team wert sein - lass dich nicht erwischen!\n\nDas Team, das zuerst 20 Sterne oder nach Ablauf der Zeit die meisten Sterne gesammelt hat, gewinnt. Bei einem Unentschieden gewinnt das Team, das den blauen Stern hat.","Derrota a los jugadores del equipo contrario para obtener estrellas para tu equipo. Cada vez que elimines a un jugador, conseguirás una estrella. Podrás tener hasta siete estrellas. ¡Que no te las quiten!\n\nEl equipo que consiga 20 estrellas o tenga más cuando el tiempo se acabe ganará el combate. Si se produce un empate, el equipo que tenga la estrella azul ganará.","Kerää joukkueellesi tähtiä päihittämällä vastustajajoukkueen pelaajia. Joka kerta, kun päihität vastustajan, pääsi päällä näkyvään palkkioon lisätään yksi tähti. Tähtiä voi olla jopa seitsemän - älä luovuta omiasi vastustajalle!\n\nVoittaja on joukkue, joka kerää ensimmäisenä 20 tähteä tai jolla on enemmän tähtiä ajan päättyessä. Tasapelitilanteessa voittaa se joukkue, jolla on sininen tähti.","Récupérez des étoiles en éliminant vos adversaires. À chaque ennemi vaincu, la prime sur votre tête monte d'une étoile et ce, jusqu'à sept. Ne les donnez pas à l'ennemi !\n\nL'équipe ayant gagné 20 étoiles, ou le plus d'étoiles possible à la fin du temps imparti remporte la victoire. En cas d'égalité, c'est l'équipe avec l'étoile bleue qui gagne.","יש לצבור כוכבים עבור הקבוצה שלך באמצעות הבסת השחקנים שבקבוצה היריבה. בכל פעם שאויב מובס על ידך, הפרס על ראשך עולה בכוכב אחד, עד שבעה כוכבים. זהירות - לא לתת אותם לאויב!\n\nהקבוצה הראשונה שצוברת 20 כוכבים או שברשותה יותר כוכבים כשהזמן נגמר, היא הקבוצה המנצחת. במקרה של תיקו, מנצחת הקבוצה שבידה הכוכב הכחול.","Kumpulkan Bintang untuk timmu dengan menumbangkan Jagoan tim lawan. Setiap kali kamu menumbangkan lawan, nilai buronanmu bertambah satu Bintang hingga maksimal tujuh. Jangan sampai tumbang!\n\nTim pertama yang meraih 20 Bintang atau tim dengan Bintang paling banyak saat waktu habis akan menang. Bintang Biru akan menjadi penentu hasil seri!","Raccogli le stelle per la squadra eliminando gli avversari. Guadagnerai una stella per ogni nemico sconfitto, per un massimo di sette stelle. Tienitele strette!\n\nVince la squadra che colleziona per prima 20 stelle o che ne possiede il maggior numero allo scadere del tempo. Nel caso di un pareggio, vince la squadra che ha la stella blu.","敵チームのプレイヤーを倒して星を集めよう。敵を倒すたびに、プレイヤーの頭上に表示される賞金の星が1つずつ、最大7つまで増える。敵チームに自分の星を奪われないよう、全力で生き延びよう！\n\n終了時に相手より先に星を20個集めたチーム、または相手より星が多いチームが勝利！引き分けの場合は、青い星を持っているチームが勝利する！","상대 팀 멤버를 처치하고 별을 모으세요! 상대를 처치할 때마다 자신의 머리 위에 별이 1개씩 추가되며, 최대 7개까지 모을 수 있습니다. 처치되면 별을 잃게 되니 조심하세요!\n\n별 20개를 먼저 모으거나 제한 시간 안에 더 많은 별을 모은 팀이 승리합니다! 무승부인 경우 파란색 별을 가진 팀이 승리합니다.","Kumpul bintang untuk pasukan anda dengan mengalahkan pemain pasukan musuh. Setiap kali anda mengalahkan seorang musuh, satu bintang akan bertambah di atas kepala anda sehingga mencapai tujuh bintang. Jangan serahkannya kepada musuh!\n\nPasukan yang mengumpul 20 bintang dahulu atau mempunyai lebih banyak bintang apabila masa tamat akan menang. Jika seri, pasukan yang memegang bintang biru akan menang.","Verzamel sterren voor je team door spelers van het vijandelijke team te verslaan. Elke keer dat je een vijand verslaat, wordt de premie op je hoofd verhoogt met één ster, met een maximum van zeven sterren. Geef ze niet aan de vijand!\n\nHet team dat als eerste 20 sterren verzamelt of de meeste sterren heeft als de tijd voorbij is, wint. Bij een gelijkspel wint het team dat de blauwe ster heeft.","Zbieraj gwiazdki dla swojej drużyny, pokonując graczy drużyny przeciwnej. Za każdym razem gdy pokonasz wroga, wyznaczona za ciebie nagroda zwiększy się o jedną gwiazdkę (maks. do siedmiu gwiazdek). Nie pozwól, żeby wpadły w ręce wroga!\n\nWygrywa drużyna, która pierwsza zbierze 20 gwiazdek lub będzie miała ich więcej, gdy skończy się czas. W razie remisu zwycięża drużyna z niebieską gwiazdką.","Junte estrelas para sua equipe ao derrotar jogadores da equipe inimiga. Sempre que você derrotar um inimigo, uma estrela aparecerá acima do seu personagem, até o máximo de sete. Não deixe o inimigo pegá-las!\n\nVence a equipe que alcançar 20 estrelas ou que tiver mais estrelas quando o tempo terminar. Caso haja empate, a equipe com a estrela azul vence.","Собирай звёзды для команды, побеждая участников команды врага. С каждой победой награда за твою голову будет увеличиваться на одну звезду, пока не достигнет семи звёзд. Не дай врагу отобрать их!\n\nПобеждает команда, первой собравшая 20 звёзд или больше звёзд по истечении времени. В случае ничьей побеждает команда, захватившая синюю звезду.","สะสมดาวให้กับทีมของคุณด้วยการกำจัดผู้เล่นของทีมศัตรู ทุกครั้งที่คุณกำจัดศัตรูหนึ่งคน ดาวค่าหัวบนหัวของคุณจะเพิ่มขึ้นหนึ่งดวง โดยจะมีได้สูงสุดเจ็ดดวง อย่าพลาดท่าให้ศัตรูเชียว!\n\nทีมที่เก็บดาวได้ 20 ดวงก่อนหรือมีดาวมากกว่าเมื่อหมดเวลาจะเป็นฝ่ายชนะ ในกรณีที่เสมอ ทีมที่มีดาวสีฟ้าจะเป็นฝ่ายชนะ","Düşman takımındaki oyuncuları yok ederek takımın için yıldız topla. Yok ettiğin her düşman için başındaki ödül bir yıldız artar ve yedi yıldıza kadar çıkar. Yıldızlarını düşmana kaptırma!\n\n20 yıldıza ilk ulaşan veya süre bittiğinde daha çok yıldıza sahip olan takım kazanır. Beraberlik durumunda mavi yıldıza sahip olan takım kazanır.","Thu thập Sao cho đội của bạn bằng cách hạ gục người chơi bên đội đối phương. Mỗi khi bạn tiêu diệt một kẻ địch, giá trị thưởng trên đầu bạn sẽ tăng thêm một Sao, tối đa là bảy Sao. Đừng để đối phương cướp được Sao của bạn!\n\nĐội nào thu thập được 20 Sao trước hoặc có nhiều Sao hơn khi đồng hồ báo hết giờ sẽ giành chiến thắng. Nếu hai đội có số Sao bằng nhau thì đội nào có ngôi sao màu xanh sẽ chiến thắng."
"TID_PAYLOAD_16","Midlands","الأراضي الوسطى","中部地区","中部地區","Mittelländer","Tierras medias","Sisämaat","Terres du milieu","מידלנדס","Bumi Tengah","Terre di mezzo","ミッドランズ","미들랜드","Bahagian Tengah","Middenland","Środkowe Lądy","Região central","Срединные земли","มิดแลนด์","İç Taraflar","Vùng trung du"
"TID_PAYLOAD_19","Iron Center","المركز الحديدي","钢铁中心","鋼鐵中心","Eisernes Zentrum","Centro férreo","Rautainen keskus","Centre ferré","מרכז ברזל","Inti Besi","Centro di ferro","アイアンセンター","아이언 센터","Pusat Besi","IJzeren centrum","Żelazny środek","Centro de ferro","Железное ядро","ใจกลางเหล็กกล้า","Demir Çekirdek","Trung tâm sắt"
"TID_BRAWL_PASS_QUESTS_CLAIM_TR_REWARDS","Claim Trophy Road rewards to unlock Quests!","طالب بمكافآت مسار الكؤوس لفتح المهام.","领取荣誉之路奖励以解锁任务！","領取榮耀之路獎勵以解鎖任務！","Fordere Trophäenpfad-Belohnungen ein, um Quests freizuschalten!","¡Consigue recompensas de trofeos para desbloquear misiones!","Avaa tehtävät lunastamalla palkinnot pokaalipolulta!","Débloquez les quêtes sur la voie des trophées !","קבלו פרסים מצבירת הגביעים כדי לפתוח נעילת קווסטים!","Klaim Hadiah Ambang Trofi untuk membuka Tugas!","Ritira i premi del Cammino dei trofei per sbloccare le missioni!","トロフィー目標報酬を回収してクエストをアンロックしましょう！","트로피 진척도 보상을 받아 퀘스트를 잠금 해제하세요!","Ambil ganjaran kemajuan trofi untuk buka misi!","Haal trofeeënpadbeloningen op om opdrachten te ontgrendelen!","Odbierz nagrody Alei Pucharów, aby odblokować misje!","Resgate as recompensas para desbloquear as missões!","Получай награды пути к славе, чтобы разблокировать квесты!","รับรางวัลจากถนนถ้วยรางวัลเพื่อปลดล็อคเควสต์!","Görevleri açmak için kupa yolu ödüllerini toplamalısın!","Nhận phần thưởng Cột mốc Cúp để mở khóa Nhiệm vụ!"
"TID_SHARK_MEG_SKIN","MEGALODON","ميج القرش","巨齿鲨梅格","深海巨齒鯊","MEGALODON","MEGALODÓN","MEGALODON","MEGALODON","מגלודון","MEGALODON","MEGALODONTE","メグロドン","메갈로돈 메그","MEGALODON","MEGALODON","MEGALODON","MEG ALODONTE","МЭГАЛОДОН","เม็กกาโลดอน","MEGALODON","MEG CÁ MẬP"
"TID_SHARK_MEG__SKIN_SHOP","MEGALODON","ميج القرش","巨齿鲨梅格","深海巨齒鯊","MEGALODON","MEGALODÓN","MEGALODON","MEGALODON","מגלודון","MEGALODON","MEGALODONTE","メグロドン","메갈로돈 메그","MEGALODON","MEGALODON","MEGALODON","MEG\nALODONTE","МЭГАЛОДОН","เม็กกาโลดอน","MEGALODON","MEG\nCÁ MẬP"
"TID_QUEST_MODE_CONDITION_2","\nIN <MODE_1> OR <MODE_2>","\nفي <MODE_1> أو <MODE_2>","\n参与<MODE_1>或<MODE_2>模式","\n參與<MODE_1>或<MODE_2>模式","\nIM MODUS <MODE_1> ODER <MODE_2>","\nEN <MODE_1> O <MODE_2>","\nPELITILASSA <MODE_1> TAI <MODE_2>","\nEN <MODE_1> OU <MODE_2>","\nב<MODE_1> או <MODE_2>","\nDI <MODE_1> ATAU <MODE_2>","\nIN <MODE_1> O <MODE_2>","\nモード：<MODE_1>または<MODE_2>","\n모드: <MODE_1> 또는 <MODE_2>","\nDALAM <MODE_1> ATAU <MODE_2>","\nIN <MODE_1> OF <MODE_2>","\n(<MODE_1> lub <MODE_2>)","\nEM <MODE_1> OU <MODE_2>","\nВ РЕЖИМЕ «<MODE_1>» ИЛИ «<MODE_2>»","\nในโหมด <MODE_1> หรือ <MODE_2>","\n(<MODE_1> VEYA <MODE_2> MODU)","\nTRONG <MODE_1> HOẶC <MODE_2>"
"TID_SHOP_SHORTCUT_COSMETICS","COSMETICS","الملحقات الجمالية","装扮","外觀","DESIGN-ITEMS","PERSONALIZACIÓN","EHOSTUKSET","COSMÉTIQUES","אביזרים","KOSMETIK","PERSONALIZZAZIONI","カスタマイズアイテム","꾸미기","KOSMETIK","COSMETISCHE ITEMS","PRZEDMIOTY KOSMETYCZNE","VISUAIS","ОФОРМЛЕНИЕ","ความสวยงาม","KOSTÜMLER","PHỤ KIỆN THẨM MỸ"
"TID_CHROMATIC_OWNED_BP_REACH_TIER","Unlock <HERO> at TIER <NUM> of this BRAWL PASS season","افتح <HERO> عند المستوى <NUM> من موسم BRAWL PASS","通过本主题季乱斗金券第<NUM>级奖励解锁<HERO>","達到亂鬥主題季第<NUM>階獎勵以解鎖<HERO>","Schalte <HERO> auf STUFE <NUM> in dieser BRAWLPASS-Saison frei.","Desbloquea a <HERO> en la marca de recompensas <NUM> de esta temporada del Brawl Pass.","Avaa <HERO> tämän BRAWL PASS -kauden tasolla <NUM>.","Débloquez <HERO> au palier <NUM> de cette saison du Pass Brawl","פתחו <HERO> בדרגה <NUM> של עונת BRAWL PASS זו","Buka <HERO> di TINGKAT <NUM> dari Musim Brawl Pass saat ini","Sblocca <HERO> alla <NUM>ª SOGLIA del BRAWL PASS di questa stagione.","<HERO>はブロスタパスの現行シーズンのグレード<NUM>でアンロック可能です","<HERO>: 이번 시즌 브롤 패스의 티어 <NUM>에 도달해 획득하세요.","Buka <HERO> di PERINGKAT <NUM> dalam musim BRAWL PASS ini.","Ontgrendel <HERO> op drempel <NUM> van de Brawl Pass van dit seizoen.","Odblokuj: <HERO> na POZIOMIE <NUM> tego sezonu KARNETU ZADYMIARSKIEGO","Libere <HERO> no patamar <NUM> desta temporada do BRAWL PASS.","Разблокируй бойца <HERO> в BRAWL PASS этого сезона на <NUM>-М УРОВНЕ","ปลดล็อค <HERO> ที่ขั้น <NUM> ของ Brawl Pass ฤดูกาลนี้","<HERO>, bu Brawl Pass sezonunun <NUM>. kademesinde açılır.","Mở khóa <HERO> ở BẬC <NUM> của VÉ BRAWL PASS trong mùa giải này"
"TID_DUELIST_ULTI","THIS IS MY DOMAIN","هذه أرضي","异界决斗","蘑界決鬥","HIER REGIERE ICH","ESTE ES MI DOMINIO","MINUN REVIIRINI","ICI C'EST CHEZ MOI","זה השטח שלי","ZONA TERITORIAL","QUI COMANDO IO!","俺の庭","나만의 영역","INI ALAMKU","MIJN DOMEIN","TO JEST MOJA KRAINA","OUTRA DIMENSÃO","МОЁ ЦАРСТВО","นี่คืออาณาจักรของข้า","BURANIN SAHİBİ BENİM","ĐÂY LÀ LÃNH ĐỊA CỦA TÔI"
"TID_SPEC_ABI_DUELIST_1_DESC","Hitting the second mushroom to the same target as the first, deals <c00cc00><VALUE1>%</c> extra damage.","عند إصابة نفس الهدف بقذيفة فطر ثانية، فإنها تلحق ضررًا إضافيًا بنسبة <c00cc00><VALUE1>%</c>.","普通攻击的两朵蘑菇命中同一个目标时，第二朵蘑菇可造成<c00cc00><VALUE1>%</c>的额外伤害。","普通攻擊的2朵蘑菇命中相同目標，第2朵蘑菇可造成<c00cc00><VALUE1>%</c>的額外傷害。","Wenn der zweite Pilz dasselbe Ziel trifft wie der erste, richtet er <c00cc00><VALUE1> %</c> zusätzlichen Schaden an.","Al golpear al mismo objetivo con el segundo champiñón, inflige un <c00cc00><VALUE1> %</c> de daño extra.","Toinen sieni aiheuttaa <c00cc00><VALUE1> %</c> lisätuhoa osuessaan samaan kohteeseen kuin ensimmäinen.","Si le deuxième champi touche la même cible que le premier, il inflige <c00cc00><VALUE1> %</c> de dégâts supplémentaires.","יריית פטרייה שנייה אל אותה מטרה כמו הראשונה, גורמת <c00cc00>%<VALUE1></c> יותר נזק.","Saat jamur kedua mengenai target yang sama dengan jamur pertama, kerusakan yang diberikan akan jadi <c00cc00><VALUE1></c> lebih besar.","Se entrambi i funghi sparati dall'attacco base colpiscono lo stesso bersaglio, il secondo fungo causerà il <c00cc00><VALUE1>%</c> di danni in più.","2発目のキノコを同じ敵に命中させると、<c00cc00><VALUE1>％</c>の追加ダメージを与える。","두 번째 버섯이 동일한 적에게 명중하면, <c00cc00><VALUE1>%</c>의 추가 피해를 줍니다.","Jika cendawan kedua terkena sasaran yang sama dengan yang pertama, ini akan melakukan <c00cc00><VALUE1>%</c> kerosakan tambahan.","Als de tweede paddenstoel hetzelfde doelwit raakt als de eerste, wordt er <c00cc00><VALUE1>%</c> extra schade toegebracht.","Trafienie tego samego celu drugim grzybem zadaje <c00cc00><VALUE1>%</c> dodatkowych obrażeń.","Acertar o segundo cogumelo no mesmo alvo que o primeiro causa <c00cc00><VALUE1>%</c> de dano extra.","Второй гриб, попавший в ту же цель, что и первый, наносит на <c00cc00><VALUE1> %</c> больше урона.","เห็ดดอกที่สองที่ยิงถูกเป้าหมายเดิมจะสร้างความเสียหายเพิ่มเติม <c00cc00><VALUE1>%</c>","İkinci mantar da ilk mantarla aynı hedefe isabet ederse <c00cc00>%<VALUE1></c> fazla hasar verir.","Bắn cây nắm thứ hai vào cùng mục tiêu với cây nấm thứ nhất và gây thêm <c00cc00><VALUE1>%</c> sát thương."
"TID_CATALOG_ITEM_BRAWLER_REQUIRED_TO_UNLOCK_DESC","<HERO> is required to purchase this item","يلزم توفر <HERO> لشراء هذا العنصر","要购买该物品\n需先解锁<HERO>","解鎖<HERO>以購買此物品","Für dieses Item wird <HERO> benötigt.","Se requiere a <HERO> para comprar este objeto.","Tämän tuotteen ostamiseen tarvitaan <HERO>.","Débloquez <HERO> pour acheter cet objet !","צריך <HERO> כדי לרכוש פריט זה","<HERO> diperlukan untuk membeli item ini","Hai bisogno di <HERO> per acquistare quest'oggetto.","購入には<HERO>が必要です","획득하려면 <HERO> 필요","Memerlukan <HERO> untuk membeli item ini","<HERO> is vereist om dit item te kopen.","Do zakupu tego przedmiotu wymagany jest Zadymiarz <HERO>","É necessário ter <HERO> para comprar este item.","Для покупки необходим боец <HERO>","ต้องมี <HERO>\nเพื่อซื้อไอเท็มนี้","Bu öğeyi almak için <HERO> gerekli.","Cần có <HERO> để mua vật phẩm này"
"TID_INBOX_BOX_REIMBURSEMENT","Brawl Boxes are no more! All your previously stored boxes have been auto claimed.","أزلنا صناديق العراك من اللعبة، وجمعنا كل صناديقك المخزنة بالنيابة عنك.","乱斗宝箱机制已移除，您之前拥有的宝箱已被自动领取。","亂鬥寶箱機制已移除，你之前擁有的全部寶箱都已被自動領取。","Es gibt keine Brawlboxen mehr! Alle deine nicht geöffneten Boxen wurden automatisch eingefordert.","¡Las cajas brawl ya no existen! Todas las que tenías acumuladas se han reclamado automáticamente.","Rähinälippaita ei enää ole! Kaikki aiemmin säilyttämäsi lippaat on lunastettu automaattisesti.","Les boîtes Brawl ont été supprimées ! Toutes vos boîtes en stock ont été ouvertes automatiquement.","כבר לא משתמשים בתיבות בראולר! כל התיבות שאגרת בעבר מומשו אוטומטית.","Kotak Jagoan kini sudah tiada! Semua Kotak yang sebelumnya disimpan telah diklaim secara otomatis.","Abbiamo rimosso le casse brawl dal gioco e tutte quelle che avevi ottenuto, ma che non avevi ritirato, sono state aperte per te automaticamente.","ブロスタボックスが廃止されました！お持ちのボックスはすべて自動的に回収されました。","이제 브롤 상자는 없습니다! 이전에 받은 모든 상자의 내용물을 자동으로 받았습니다.","Tiada lagi kotak brawl! semua kotal disimpan sebelum ini telah dikumpul secara automatik.","Knokdozen zijn niet meer! Al je bewaarde dozen zijn automatisch opgehaald.","Skrzynki Zadymiarza odchodzą! Wszystkie poprzednio zdobyte skrzynki zostały automatycznie odebrane.","Caixa Brawl é coisa do passado! As caixas que estavam armazenadas foram resgatadas automaticamente.","Ящиков больше нет! Содержимое всех хранившихся у тебя ящиков было получено автоматически.","ไม่มีกล่องบรอว์อีกต่อไป! คุณได้รับรางวัลในกล่องที่คุณสะสมไว้ทั้งหมดโดยอัตโนมัติแล้ว","Artık savaş kutuları yok! Önceden kalan tüm kutuların otomatik olarak alındı.","Hộp Brawl đã bị xóa bỏ! Tất cả các hộp được tích trữ trước đây của bạn đã được nhận tự động."
"TID_QUEST_HERO_CONDITION_3","\nWITH <HERO_1>, <HERO_2> OR <HERO_3>","\nباستخدام <HERO_1> أو <HERO_2> أو <HERO_3>","\n使用<HERO_1>、<HERO_2>或<HERO_3>","\n使用<HERO_1>、<HERO_2>或<HERO_3>","\nMIT <HERO_1>, <HERO_2> ODER <HERO_3>","\nCON <HERO_1>, <HERO_2> O <HERO_3>","\nRÄMÄPÄÄLLÄ <HERO_1>, <HERO_2> TAI <HERO_3>","\nAVEC <HERO_1>, <HERO_2> OU <HERO_3>","\nעם <HERO_1>, <HERO_2> או <HERO_3>","\nDENGAN <HERO_1>, <HERO_2> ATAU <HERO_3>","\nCON <HERO_1>, <HERO_2> O <HERO_3>","\nキャラクター：<HERO_1>、<HERO_2>または<HERO_3>","\n브롤러: <HERO_1>, <HERO_2>, 또는 <HERO_3>","\nDENGAN <HERO_1>, <HERO_2> ATAU <HERO_3>","\nMET <HERO_1>, <HERO_2> OF <HERO_3>","\nZ <HERO_1>, <HERO_2> LUB <HERO_3>","\nCOM <HERO_1>, <HERO_2> OU <HERO_3>","\nС БОЙЦОМ <HERO_1>, <HERO_2> ИЛИ <HERO_3>","\nโดยใช้ <HERO_1>, <HERO_2> หรือ <HERO_3>","\n(<HERO_1>, <HERO_2> VEYA<HERO_3>)","\nVỚI <HERO_1>, <HERO_2> HOẶC <HERO_3>"
"TID_COACH_MIKE_SKIN","COACH MIKE","مايك المدرب","教练麦克","火爆教頭","COACH MIKE","DYNAMIKE ENTRENADOR","VALMENTAJA-MIKE","MIKE ENTRAÎNEUR","מייק המאמן","MIKE PELATIH","CT DYNAMIKE","コーチ マイク","코치마이크","MIKE JURULATIH","TRAINER-MIKE","TRENER MIKE","TREINADOR DYNAMIKE","ТРЕНЕР МАЙК","โค้ชไมค์","KOÇ MIKE","MIKE HUẤN LUYỆN VIÊN"
"TID_COACH_MIKE_SKIN_SHOP","COACH\nMIKE","مايك\nالمدرب","教练麦克","火爆教頭","COACH\nMIKE","DYNAMIKE\nENTRENADOR","VALMENTAJA-\nMIKE","MIKE\nENTRAÎNEUR","מייק\nהמאמן","MIKE\nPELATIH","CT\nDYNAMIKE","コーチ\nマイク","코치마이크","MIKE\nJURULATIH","TRAINER-\nMIKE","TRENER\nMIKE","TREINADOR\nDYNAMIKE","ТРЕНЕР\nМАЙК","โค้ช\nไมค์","KOÇ\nMIKE","MIKE\nHUẤN LUYỆN VIÊN"
