TID,ID
TID_GEAR_SUPER_SHIELD_UPGRADE_TARGET,Badai Penguras Tenaga
TID_GEAR_SUPER_RANGE_TITLE,PANJANG TANGAN
TID_GEAR_SUPER_RANGE_INFO,Meningkatkan jangkauan Tangan Ajaib milik Gene.
TID_GEAR_SUPER_RANGE_UPGRADE_INFO,Tangan Ajaib milik Gene menjangkau lebih jauh
TID_GEAR_SUPER_RANGE_UPGRADE_TARGET,Panjang Tangan
TID_GEAR_UPGRADED,BUSTER DITINGKATKAN!
TID_GEAR_TITLE,BUSTER
TID_GEAR_NAME_LEVEL_TITLE,<NAME> LEVEL <NUM>
TID_GEAR_LEVEL_TITLE,LEVEL <NUM>
TID_GEAR_NOT_ENOUGH_GEAR_SCRAP,Fragmen Buster tidak cukup!
TID_GEAR_NOT_ENOUGH_GEAR_TOKENS,Token Buster tidak cukup!
TID_GEAR_LOCKED,Jagoan harus ditingkatkan ke Level <NUM> untuk membuka Buster
TID_GEAR_LOCKED_2,Jagoan harus ditingkatkan ke Level <NUM> untuk membuka Buster ini
TID_GEAR_UPGRADE_MAXED_OUT,Buster ini sudah mencapai LEVEL MAKS!
TID_GEAR_VALUE_PERCENT,<NUM>%
TID_GEAR_UPGRADE_VALUE,<OLDNUM> <c00ff00>+<NUM></c>
TID_GEAR_UPGRADE_VALUE_PERCENT,<OLDNUM>% <c00ff00>+<NUM>%</c>
TID_GEAR_INFO,Buster: <cde9700><NAME></c>\n<DESC>
TID_GEAR_IN_SLOT,BUSTER <SLOT>
TID_GEAR_ALREADY_SELECTED_IN_SLOT,Buster ini sudah dipilih di slot lain
TID_ITEMS_TITLE,ITEM
TID_TEAMUP_YOUR_SETTINGS_TITLE,SETELAN PERSONAL
TID_TRUE_SILVER_BROCK_SKIN,BROCK PERAK
TID_TRUE_GOLD_BROCK_SKIN,BROCK EMAS
TID_TRUE_SILVER_BROCK_SKIN_SHOP,BROCK\nPERAK
TID_TRUE_GOLD_BROCK_SKIN_SHOP,BROCK\nEMAS
TID_TRUE_SILVER_POCO_SKIN,POCO PERAK
TID_TRUE_GOLD_POCO_SKIN,POCO EMAS
TID_TRUE_SILVER_POCO_SKIN_SHOP,POCO\nPERAK
TID_TRUE_GOLD_POCO_SKIN_SHOP,POCO\nEMAS
TID_TRUE_SILVER_MAX_SKIN,MAX PERAK
TID_TRUE_GOLD_MAX_SKIN,MAX EMAS
TID_TRUE_SILVER_MAX_SKIN_SHOP,MAX\nPERAK
TID_TRUE_GOLD_MAX_SKIN_SHOP,MAX\nEMAS
TID_TRUE_SILVER_PAM_SKIN,PAM PERAK
TID_TRUE_GOLD_PAM_SKIN,PAM EMAS
TID_TRUE_SILVER_8-BIT_SKIN_SHOP,8-BIT\nPERAK
TID_TRUE_GOLD_8-BIT_SKIN_SHOP,8-BIT\nEMAS
TID_TRUE_SILVER_8-BIT_SKIN,8-BIT PERAK
TID_TRUE_GOLD_8-BIT_SKIN,8-BIT EMAS
TID_TRUE_SILVER_PAM_SKIN_SHOP,PAM\nPERAK
TID_TRUE_GOLD_PAM_SKIN_SHOP,PAM\nEMAS
TID_GLADIATOR_COLETTE_SKIN,COLETTE GLADIATOR
TID_GLADIATOR_COLETTE_SKIN_SHOP,COLETTE\nGLADIATOR
TID_V8-BIT_SKIN,V8-BIT
TID_V8-BIT_SKIN_SHOP,V8-BIT
TID_TEAM_LOOKING_2,Tim sedang mencari pemain:
TID_TEAM_PLAYER_2,Saya sedang mencari tim:
TID_TEAM_INVITE_TEAM_UP,<NAME> ingin membentuk tim denganmu!
TID_TEAM_INVITE_API,Kamu diundang ke laga turnamen!
TID_SHOWDOWN_63,Sungai Kering
TID_SHOWDOWN_66,Reruntuhan
TID_KNOCKOUT_13,Pembalasan Luis
TID_KNOCKOUT_15,Feniks Membara
TID_GEMGRAB_45,Tertikam
TID_GEMGRAB_46,Sumber Permata
TID_BOUNTY_23,Zona Elektrik
TID_BOUNTY_24,Kekuatan Kubus
TID_BRAWLBALL_45,Pegangan Erat
TID_BRAWLBALL_46,Kode Biner
TID_SIEGE_23,Ring Robot
TID_SIEGE_24,Arena Antik
TID_HEIST_30,Lorong Diagonal
TID_HEIST_32,Jurang Ular Derik
TID_HOTZONE_29,Suatu Malam di Museum
TID_HOTZONE_31,Zona Bahaya
TID_CLUB_LEAGUE_TITLE,LIGA GENG
TID_CLUB_LEAGUE_HOMESCREEN_TITLE,LIGA GENG
TID_CLUB_LEAGUE_NAME,LIGA <LEAGUE>
TID_CLUB_LEAGUE_TAB_PROGRESS,PROGRES
TID_CLUB_LEAGUE_TAB_REWARDS,HADIAH
TID_CLUB_LEAGUE_BUTTON_TICKETS,Tiket:
TID_CLUB_LEAGUE_EVENT_DAY,HARI ACARA <NUM>/<MAX>
TID_CLUB_LEAGUES_BUTTON_EVENT_DAY,Hari Acara <DAY>
TID_CLUB_LEAGUES_BUTTON_DAY_NEW,HARI BARU!
TID_CLUB_LEAGUES_BUTTON_NEXT_EVENTS,ACARA BERIKUTNYA
TID_CLUB_LEAGUES_BUTTON_RACE_COOLDOWN_DESC,Hari Acara berikutnya:
TID_CLUB_LEAGUES_BUTTON_SEASON_COOLDOWN_DESC,Minggu berikutnya:
TID_CLUB_LEAGUES_BUTTON_SEASON_RANK,Peringkat minggu ini: <RANK>
TID_CLUB_LEAGUES_BUTTON_SEASON_RANK_NOT_RANKED,Tidak ada peringkat minggu ini
TID_CLUB_LEAGUES_BUTTON_JOIN_CLUB_DESC,Gabung ke Geng untuk bermain
TID_CLUB_LEAGUES_BUTTON_REGISTRATION_CLOSED,Pendaftaran ditutup
TID_CLUB_LEAGUE_EVENT_TIME_LEFT,<TIME> tersisa
TID_CLUB_LEAGUE_EVENT_RACE_COOLDOWN_DESC,Hari Acara Berikutnya:
TID_CLUB_LEAGUE_EVENT_RACE_COOLDOWN_TIME,<TIME>
TID_CLUB_LEAGUE_EVENT_SEASON_COOLDOWN_TIME,Minggu berikutnya: <TIME>
TID_CLUB_LEAGUE_EVENT_SEASON_COOLDOWN_TITLE,LIGA GENG
TID_CLUB_LEAGUE_EVENT_SEASON_NEXT_EVENTS,Acara minggu depan:
TID_CLUB_LEAGUE_TICKETS_PER_PLAY,<NUM><cA4B7E0>/LAGA</c>
TID_CLUB_LEAGUE_TROPHIES_MAX_PER_WIN,Maks./Menang
TID_CLUB_LEAGUE_EVENT_TROPHY_WIN_DESC,Menang bersama Tim Geng:
TID_CLUB_LEAGUE_TEAM_MEMBERS_NO_TEAM,Tidak ada dalam Tim Geng
TID_CLUB_LEAGUE_TEAM_MEMBERS_PARTIAL,<NUM>/<MAX> anggota Geng dalam Tim
TID_CLUB_LEAGUE_TEAM_MEMBERS_CLUB,Dalam Tim Geng
TID_CLUB_LEAGUE_TEAM_MEMBERS_FULL,Anggota Geng Lengkap
TID_CLUB_LEAGUE_TROPHY_REWARD_PER_WIN,<NUM><cFFFFFF>/Menang</c>
TID_CLUB_LEAGUE_WARNING_NOT_IN_LEAGUE,Geng tidak dalam Liga
TID_CLUB_LEAGUE_WARNING_WAITING_LEAGUE,Menunggu Liga dimulai
TID_CLUB_LEAGUE_WARNING_NOT_ENOUGH_TICKETS,Tiket tidak cukup
TID_CLUB_LEAGUE_WARNING_MORE_TICKETS_NEEDED,Perlu <NUM> tiket lagi
TID_CLUB_LEAGUE_WARNING_MORE_TICKETS_NEEDED_SINGLE,Perlu <NUM> tiket lagi
TID_CLUB_LEAGUE_WARNING_NOT_ENOUGH_TICKETS_FLOATER,Tiket tidak cukup untuk bermain!
TID_BATTLE_END_CLUB_LEAGUE_TEAM_BONUS,BONUS TIM
TID_EVENT_NAME_CLUB_LEAGUE_COMPETITIVE,LAGA BINTANG
TID_EVENT_LOCATION_CLUB_LEAGUE_COMPETITIVE_DESC,Terbaik dari 3 Laga
TID_CLUB_LEAGUE_BRONZE_I,PERUNGGU I
TID_CLUB_LEAGUE_BRONZE_II,PERUNGGU II
TID_CLUB_LEAGUE_BRONZE_III,PERUNGGU III
TID_CLUB_LEAGUE_SILVER_I,PERAK I
TID_CLUB_LEAGUE_SILVER_II,PERAK II
TID_CLUB_LEAGUE_SILVER_III,PERAK III
TID_CLUB_LEAGUE_GOLD_I,EMAS I
TID_CLUB_LEAGUE_GOLD_II,EMAS II
TID_CLUB_LEAGUE_GOLD_III,EMAS III
TID_CLUB_LEAGUE_DIAMOND_I,BERLIAN I
TID_CLUB_LEAGUE_DIAMOND_II,BERLIAN II
TID_CLUB_LEAGUE_DIAMOND_III,BERLIAN III
TID_CLUB_LEAGUE_MYTHIC_I,MISTIS I
TID_CLUB_LEAGUE_MYTHIC_II,MISTIS II
TID_CLUB_LEAGUE_MYTHIC_III,MISTIS III
TID_CLUB_LEAGUE_LEGENDARY_I,LEGENDARIS I
TID_CLUB_LEAGUE_LEGENDARY_II,LEGENDARIS II
TID_CLUB_LEAGUE_LEGENDARY_III,LEGENDARIS III
TID_CLUB_LEAGUE_MASTERS,MASTER
TID_CLUB_LEAGUE_TIER_1,I
TID_CLUB_LEAGUE_TIER_2,II
TID_CLUB_LEAGUE_TIER_3,III
TID_CLUB_LEAGUE_SEASON_PROGRESS,PROGRES MINGGUAN
TID_CLUB_LEAGUE_SEASON_ENDS_IN,Berakhir dalam:
TID_CLUB_LEAGUE_WAITING_FINAL_RESULTS,Menunggu hasil akhir
TID_CLUB_LEAGUE_WAITING_FINAL_SEASON_RESULTS,Menunggu hasil minggu ini
TID_CLUB_LEAGUE_WAITING_FINAL_SEASON_RESULTS_DESC,Hasil mingguan sedang diproses. Kembalilah nanti untuk melihat hasil akhir!
TID_CLUB_LEAGUE_RESULTS_TITLE,Hasil:
TID_CLUB_LEAGUE_SEASON_OVER,MINGGU BERAKHIR!
TID_CLUB_LEAGUE_SEASON_OVER_2,MINGGU BERAKHIR
TID_CLUB_LEAGUE_MAX_TROPHIES_AVAILABLE,Trofi maks tersedia
TID_CLUB_LEAGUE_SEASON_PROGRESS_TITLE,PROGRES MINGGUAN
TID_CLUB_LEAGUE_SEASON_RESULTS_TITLE,HASIL MINGGUAN
TID_CLUB_LEAGUE_ITEM_PROMOTING,DIPROMOSIKAN
TID_CLUB_LEAGUE_ITEM_PROMOTING_MULTIPLE,DIPROMOSIKAN x<NUM>
TID_CLUB_LEAGUE_ITEM_DEMOTING,DIDEMOSIKAN
TID_CLUB_LEAGUE_ITEM_DEMOTING_MULTIPLE,DIDEMOSIKAN x<NUM>
TID_CLUB_LEAGUE_COLUMN_CLUB_NAME,NAMA GENG
TID_CLUB_LEAGUE_COLUMN_DAILY_RANKS,PERINGKAT HARIAN
TID_CLUB_LEAGUE_COLUMN_TOTAL_POINTS,POIN TOTAL
TID_CLUB_LEAGUE_COLUMN_MAX_REWARD,HADIAH MAKS
TID_CLUB_LEAGUE_SHOP_DESC,Raih progres lebih cepat dan beli kostum eksklusif!
TID_CLUB_LEAGUE_SHOP_BUTTON_DESC,RAIH PROGRES LEBIH CEPAT DAN BELI KOSTUM EKSKLUSIF:
TID_CLUB_LEAGUE_BUTTON_VISIT_CLUB_SHOP,BUKA TOKO GENG
TID_CLUB_LEAGUE_SEASON_END_REWARD_DESC,HADIAH AKHIR MINGGU
TID_CLUB_LEAGUE_SEASON_END_REWARD_CLAIMED,DIKLAIM
TID_CLUB_LEAGUE_NOT_YET_RANKED,BELUM BERPERINGKAT
TID_CLUB_LEAGUE_SEASON_REGISTRATION_CLOSED,PENDAFTARAN MINGGU INI DITUTUP
TID_CLUB_LEAGUE_SPECTATE_THIS_SEASON,TONTON LAGA MINGGU INI
TID_CLUB_LEAGUE_WAIT_NEXT_SEASON,Tunggu minggu berikutnya untuk bermain!
TID_CLUB_LEAGUE_NEXT_SEASONS_EVENTS,Acara minggu depan:
TID_CLUB_LEAGUE_NEXT_SEASON_STARTS_TIME,Minggu berikutnya: <TIME>
TID_CLUB_LEAGUE_SEASON_TICKETS_REWARD_DESC,Mainkan semua Tiket untuk memaksimalkan hadiah individu!
TID_CLUB_LEAGUE_SEASON_TICKETS_PLAYED_TITLE,TIKET DIMAINKAN:
TID_CLUB_LEAGUE_SEASON_TICKETS_PLAYED,<NUM>/<MAX>
TID_CLUB_LEAGUE_SEASON_CLUB_COIN_REWARD,<NUM>/<MAX>
TID_CLUB_LEAGUE_BUY,BELI
TID_CLUB_LEAGUE_BUY_OR,atau
TID_CLUB_LEAGUE_NOT_ENOUGH_TICKETS,TIKET TIDAK CUKUP
TID_CLUB_LEAGUE_NEED_MORE_GOLDEN_TICKETS,Kamu perlu <NUM> Tiket Emas lagi untuk bermain!
TID_CLUB_LEAGUE_NOT_ENOUGH_GOLDEN_TICKETS_AVAILABLE_TO_PURCHASE,Sudah tidak ada lagi Tiket Emas yang bisa dibeli
TID_CLUB_LEAGUE_FEATURE_UNAVAILABLE,Fitur ini belum tersedia saat ini
TID_CLUB_LEAGUE_NOT_IN_LEAGUE,Geng saat ini belum masuk liga
TID_CLUB_LEAGUE_NO_CURRENT_LEAGUE_SEASON,Geng tidak berpartisipasi di liga minggu ini!
TID_DUPLICATOR,LOLA
TID_DUPLICATOR_SHORT_DESC,PENYERANG
TID_DUPLICATOR_DESC,"Lola yang berprofesi sebagai pemandu wisata, aktris, sekaligus diva ini sering mengaku kalau dia adalah bintang top di Brawlywood.\n\nDia menyerang dengan syal miliknya dan akan menggunakan Ego sebagai Kekuatan Super."
TID_DUPLICATOR_WEAPON,MATA BERLIAN
TID_DUPLICATOR_WEAPON_DESC,"Aksesori favorit Lolla juga menjadi senjata favoritnya! Dengannya, Lola akan menembak dengan penuh gaya dan gemerlap!"
TID_DUPLICATOR_ULTI,PENGIKUT SETIA
TID_DUPLICATOR_ULTI_DESC,"Lola mengerahkan Ego yang menirukan semua gerakannya. Namun jika terlalu dekat dengan Lola, kerusakan Ego akan berkurang."
TID_SPEC_ABI_DUPLICATOR_1,IMPROVISASI
TID_SPEC_ABI_DUPLICATOR_1_DESC,"Saat amunisi miliknya hanya tersisa satu, Lola akan memberikan kerusakan ekstra sebesar <c00cc00><VALUE2>%</c>."
TID_SPEC_ABI_DUPLICATOR_2,CIUMAN SAYANG
TID_SPEC_ABI_DUPLICATOR_2_DESC,Proyektil dari Ego milik Lola akan menyembuhkan rekan yang berada di jalurnya sebesar <c00cc00><VALUE1></c> kesehatan.
TID_ACCESSORY_DUPLICATOR_GADGET,JEDA POSE
TID_ACCESSORY_DUPLICATOR_GADGET_DESC,"Sembari berpose, Ego Lola akan berhenti bergerak untuk mengaktifkan perisai sebesar <c00cc00><VALUE1>%</c> selama <c00cc00><VALUE2></c> detik."
TID_CLUB_UNLOCK_TITLE_CLUBS,GENG
TID_CLUB_UNLOCK_TITLE_UNLOCKED,Terbuka!
TID_CLUB_UNLOCK_SEARCHING_FOR_CLUB,Mencari Geng terbaik untukmu ...
TID_CLUB_UNLOCK_CLUB_LEAGUE_TITLE,LIGA GENG
TID_CLUB_UNLOCK_JOIN_NEXT_SEASON,Ikuti minggu berikutnya untuk memenangkan hadiah eksklusif!
TID_CLUB_UNLOCK_CLUB_FOUND,GENG DITEMUKAN!
TID_CLUB_UNLOCK_WELCOME_TO_CLUB,SELAMAT DATANG DI GENG!
TID_CLUB_UNLOCK_LETS_GO,AYO
TID_CLUB_UNLOCK_REQUIRED_TROPHIES,TROFI MINIMUM
TID_CLUB_UNLOCK_INFO_TITLE,Kamu sekarang anggota:
TID_CLUB_UNLOCK_FOUND_DESC,Kami rasa Geng ini cocok untukmu! Kamu bisa keluar kapan saja dan mencari Geng lain jika mau. Kamu juga bisa membuat Geng sendiri!
TID_CLUB_UNLOCK_FOUND_CLUB_DESC,Selamat datang di Geng baru! Ayo berlaga bersama rekan Geng dan capai puncak Liga!
TID_CLUB_UNLOCK_STAT_TAG,Tagar Geng
TID_CLUB_UNLOCK_STAT_TYPE,Tipe
TID_SHOP_BRAWLOWEEN_TITLE,BRAWL-O-WEEN
TID_SHOP_BRAWLOWEEN_INFO,Set kostum
TID_SKIN_INFO_BRAWLOWEEN,Kostum Brawl-o-ween
TID_CLUB_LEAGUE_FLOW_NEW_SEASON,Minggu Baru!
TID_CLUB_LEAGUE_FLOW_SEASON_ENDED,Minggu telah berakhir
TID_CLUB_LEAGUE_FLOW_CLUB_LEAGUE,LIGA GENG
TID_CLUB_LEAGUE_FLOW_DAY_NEW,BARU!
TID_CLUB_LEAGUE_FLOW_EVENT_DAY_STARTED,HARI ACARA <NUM> DIMULAI!
TID_CLUB_LEAGUE_FLOW_EVENT_DAY_ENDED,HARI ACARA <NUM> BERAKHIR!
TID_CLUB_LEAGUE_FLOW_BUTTON_GO,OKE
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_SEASON_START,AYO
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_SEASON_END,OKE
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_DAY_START,AYO
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_DAY_END,OKE
TID_CLUB_LEAGUE_FLOW_BUTTON_GO_LEAGUE_PROMOTION,OKE
TID_CLUB_LEAGUE_FLOW_SEASON_RANK,Peringkat Mingguan
TID_CLUB_LEAGUE_FLOW_END_OF_SEASON_REWARD,HADIAH AKHIR MINGGU
TID_CLUB_LEAGUE_FLOW_TICKETS_PLAYED_TITLE,Tiket dimainkan
TID_CLUB_LEAGUE_FLOW_TICKETS_PLAYED,<NUM><cA4B7E0>/<MAX></c>
TID_CLUB_LEAGUE_FLOW_CLUB_COIN_REWARD,<NUM>/<MAX>
TID_CLUB_LEAGUE_FLOW_PROMOTED,DIPROMOSIKAN
TID_CLUB_LEAGUE_FLOW_TICKET_REFILL,Isi ulang!
TID_CLUB_LEAGUE_TICKET_REFILL_BUBBLE,Terisi lagi di Hari Acara berikutnya
TID_CLUB_LEAGUE_BUY_GOLD_TICKETS_ERROR_1,Pembelian gagal
TID_CLUB_LEAGUE_BUY_GOLD_TICKETS_ERROR_NOT_ENOUGH_COINS,Koin tidak cukup!
TID_CLUB_LEAGUE_BUY_GOLD_TICKETS_ERROR_NOT_ENOUGH_GEMS,Permata tidak cukup!
TID_CLUB_LEAGUE_BUY_GOLD_TICKETS_ERROR_3,Tiket tidak tersedia untuk dibeli!
TID_CLUB_LEAGUE_SEASON_ENDS_IN_TIME,Minggu berakhir dalam: <TIME>
TID_CLUB_LEAGUE_TICKET_SHOP_TITLE,TIKET EMAS
TID_CLUB_LEAGUE_TICKET_SHOP_INFO,"Kamu bisa memainkan hingga <cFEA305><NUM> Tiket Emas </c> selama musim Liga Geng. Gunakan Tiket Emas tersebut untuk memainkan pertandingan tambahan dan mendapatkan lebih banyak Trofi Geng. Dengan Tiket Emas, Geng bisa meraih peringkat yang lebih tinggi di Hari Acara saat tiket digunakan.\n\nDi akhir musim, Tiket Emas yang tersisa akan secara otomatis ditransfer ke musim berikutnya.\n\nTiket Emas tidak diperhitungkan dalam kalkulasi hadiah akhir musim."
TID_CLUB_LEAGUE_TICKETS_GET_MORE,Dapatkan lebih banyak ...
TID_CLUB_LEAGUE_TICKETS_GET_MORE_ONE,Dapatkan satu Tiket Emas lagi!
TID_CLUB_LEAGUE_TICKETS_GET_MORE_UP_TO_NUM,Dapatkan hingga <NUM> Tiket Emas lagi!
TID_CLUB_LEAGUE_TICKETS_NO_MORE_TICKETS,Tiket Emas tidak tersedia untuk dibeli
TID_CLUB_LEAGUE_TICKETS_OWNED,Kamu punya: <NUM>
TID_CLUB_LEAGUE_TICKETS_PLAYED,<NUM>/<MAX> dimainkan
TID_CLUB_LEAGUE_YOUR_GOLDEN_TICKETS_THIS_SEASON,Tiket Emas musim ini:
TID_CLUB_LEAGUE_GOLDEN_TICKET_PACK,PAKET TIKET EMAS
TID_CLUB_LEAGUE_GOLDEN_TICKET,TIKET EMAS
TID_CLUB_LEAGUE_TICKET_OUT_OF_STOCK,Stok habis
TID_CLUB_LEAGUE_TICKET_NOT_ENOUGH_SPACE,Penyimpanan sudah penuh
TID_CLUB_LEAGUE_GOLDEN_TICKETS_NOT_AVAILABLE,Pembelian tiket saat ini tidak tersedia
TID_CLUB_LEAGUE_GOLDEN_TICKET_TUTORIAL,"Sepertinya kamu perlu lebih banyak tiket untuk terus bermain Liga Geng!\n\nKamu bisa membeli dan memainkan hingga <NUM> <cFEA305>Tiket Emas</c> per musim! Jika digunakan secara cermat, Tiket Emas dapat menaikkan peringkat harian Geng pada Hari Acara di mana Tiket tersebut digunakan."
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON,HARI ACARA
TID_CLUB_LEAGUE_EVENT_DAYS_TITLE,HARI ACARA
TID_CLUB_LEAGUE_EVENT_SCHEDULE_DAY_TITLE,HARI ACARA <NUM>
TID_CLUB_LEAGUE_EVENTS_TITLE,ACARA
TID_CLUB_LEAGUE_EVENT_UNLOCKS_AT,Terbuka di
TID_CLUB_LEAGUE_SHOW_TICKETS_TOGGLE,Tampilkan jumlah Trofi Geng <cFFDA14>maks</c> yang tersedia untuk dikumpulkan
TID_CLUB_LEAGUE_INFO_TITLE,INFO LIGA GENG
TID_CLUB_LEAGUE_INFO_PAGE_1_MARKER,Selamat Datang
TID_CLUB_LEAGUE_INFO_PAGE_1_TITLE,<cFCBC22>SELAMAT DATANG DI PERMAINAN GENG</c>
TID_CLUB_LEAGUE_INFO_PAGE_1_DESC,"Main dengan rekan Geng dan raih hadiah <cFCBC22>Toko Geng</c> setiap minggu!\n\nSatu Permainan Geng akan aktif setiap minggu:\n<cFCBC22>MINGGU LIGA GENG</c> - Ayo bersaing dengan Geng lain di Liga Geng untuk meraih hadiah di peringkat tertinggi dan mendaki liga.\n<cFCBC22>MINGGU TUGAS GENG</c> - Selesaikan tiga Tugas Geng dan raih poin untuk Geng. Makin banyak tugas yang diselesaikan oleh seluruh anggota Geng selama Minggu Tugas, makin tinggi hadiah yang akan diraih."
TID_CLUB_LEAGUE_INFO_PAGE_2_MARKER,Liga Geng
TID_CLUB_LEAGUE_INFO_PAGE_2_TITLE,<cFCBC22>MINGGU LIGA GENG</c>
TID_CLUB_LEAGUE_INFO_PAGE_2_DESC,"Dalam Liga Geng, 7 Geng dari Liga yang sama akan bersaing selama seminggu. Mainkan acara Liga Geng dalam <cFCBC22>3 hari terpisah</c> dan raih peringkat <cFCBC22>Trofi Geng</c> tertinggi. <cFCBC22>Tiket</c> diperlukan untuk bermain di Liga Geng.\n\nGeng dengan performa terbaik sepanjang minggu akan meraih hadiah terbaik. Geng bisa mendapatkan <cFCBC22>promosi</c> atau <cFCBC22>demosi</c> di akhir minggu.\n\nBonus: Main dengan rekan Geng untuk mendapatkan <cFCBC22>Trofi Geng Ekstra</c> dari laga."
TID_CLUB_LEAGUE_INFO_PAGE_3_MARKER,Tugas Geng
TID_CLUB_LEAGUE_INFO_PAGE_3_TITLE,<cFCBC22>MINGGU TUGAS GENG</c>
TID_CLUB_LEAGUE_INFO_PAGE_3_DESC,"Selama Minggu Tugas Geng, akan ada <cFCBC22>3 Tugas</c> untuk diselesaikan.\n\nKamu bisa menyumbang <cFCBC22>poin</c> untuk Geng dengan menyelesaikan Tugas Geng. Makin banyak poin yang diraih di akhir minggu, makin tinggi hadiah yang akan diterima semua anggota. Selesaikan setidaknya satu Tugas Geng untuk mendapatkan hadiah.\n\nBonus: Main dengan rekan Geng untuk <cFCBC22>menggandakan progres tugas</c>."
TID_CLUB_LEAGUE_INFO_PAGE_4_MARKER,Toko Geng
TID_CLUB_LEAGUE_INFO_PAGE_4_TITLE,<cFCBC22>APA ITU TOKO GENG?</c>
TID_CLUB_LEAGUE_INFO_PAGE_4_DESC,"Mainkan Permainan Geng untuk mendapatkan <cFCBC22>Koin Geng</c>. Belanjakan Koin Geng di Toko Geng!\n\nDi Toko Geng, kamu bisa <cFCBC22>mempercepat progres</c> hingga 50% dan menemukan <cFCBC22>Kostum Eksklusif</c>!"
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_1,BERLAGA MELAWAN 7 GENG
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_2,ACARA 3 HARI
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_3,MAIN DI ACARA DEMI MERAIH TROFI GENG
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_4,LAKUKAN YANG TERBAIK DI SETIAP HARI ACARA
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_5,GAPAI PUNCAK PAPAN PERINGKAT MUSIM!
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_1,ACARA MEMERLUKAN TIKET
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_2,KAMU AKAN MENDAPATKAN TIKET DI SETIAP HARI ACARA
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_3,MAINKAN SEMUA TIKET UNTUK MENDAPATKAN HADIAH TERBAIK
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_1,MUSIM BERAKHIR SETELAH ACARA HARI KE-3
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_2,GENG DI PERINGKAT TERTINGGI DIPROMOSIKAN
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_3,GENG DI PERINGKAT TERENDAH DIDEMOSIKAN
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_4,SETIAP PESERTA AKAN MENDAPATKAN HADIAH KOIN GENG
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_1,BUKA TOKO GENG UNTUK ...
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_2,KOSTUM EKSKLUSIF!
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_3,POIN KEKUATAN UNTUK JAGOAN MANA PUN!
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_4,ITEM BUSTER UNTUK JAGOAN DI ATAS LEVEL KEKUATAN 10!
TID_CLUB_LEAGUE_ONBOARDING_TITLE,LIGA GENG
TID_CLUB_LEAGUE_ONBOARDING_WELCOME,Kompetisi Geng Mingguan
TID_CLUB_LEAGUE_ONBOARDING_COMPETE_DESC,8 Geng berlomba setiap musim
TID_CLUB_LEAGUE_ONBOARDING_TAP_TO_CONTINUE,Ketuk untuk melanjutkan
TID_CLUB_LEAGUE_ONBOARDING_LETS_GO,AYO
TID_CLUB_LEAGUE_ONBOARDING_EVENT_DAYS,Acara 3 Hari
TID_CLUB_LEAGUE_ONBOARDING_TEAM_UP,Bentuk tim dengan Geng!
TID_CLUB_LEAGUE_ONBOARDING_EVENTS,ACARA
TID_CLUB_LEAGUE_ONBOARDING_TICKETS,Gunakan Tiket untuk berlaga
TID_CLUB_LEAGUE_ONBOARDING_CLUB_TROPHIES,Raih Trofi Geng
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_1,Lebih Banyak Trofi ...
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_2,Berarti lebih banyak poin ...
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_3,Untuk mendaki papan peringkat!
TID_CLUB_LEAGUE_ONBOARDING_CLUB_COIN_REWARDS,Hadiah Koin Geng diberikan di akhir setiap minggu!
TID_CLUB_LEAGUE_ONBOARDING_CLUB_SHOP,Belanjakan Koin Geng di Toko Geng!
TID_CLUB_LEAGUE_ONBOARDING_DAY_1,HARI 1
TID_CLUB_LEAGUE_ONBOARDING_DAY_2,HARI 2
TID_CLUB_LEAGUE_ONBOARDING_DAY_3,HARI 3
TID_CLUB_LEAGUE_SEASON_MAX_REWARD,Hadiah maks:
TID_CLUB_SHOP_TITLE,TOKO GENG
TID_CLUB_SHOP_BUTTON,TOKO GENG
TID_CLUB_SHOP_DESC,Raih progres lebih cepat dan beli kostum eksklusif!
TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED,Jagoan terkunci
