"Name","Disabled","DisabledCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory","UnlockedByFame"
"emoji_amber_ice_clap","","","sc/emoji.sc","emoji_amber_ice_clap","FireDude","FireDudeFrost","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","","",""
"emoji_amber_ice_gg","","","sc/emoji.sc","emoji_amber_ice_gg","FireDude","FireDudeFrost","true","","SPECIAL","COLLECTORS","GG","Amber_Ice_Start_VO","5","","","","","","","","","","",""
"emoji_amber_ice_happy","","","sc/emoji.sc","emoji_amber_ice_happy","FireDude","FireDudeFrost","true","","SPECIAL","COLLECTORS","HAPPY","Amber_Ice_Kill_VO","2","","","","","","","","","","",""
"emoji_amber_ice_sad","","","sc/emoji.sc","emoji_amber_ice_sad","FireDude","FireDudeFrost","true","","SPECIAL","COLLECTORS","SAD","Amber_Ice_Hurt_VO","1","","","","","","","","","","",""
"emoji_amber_ice_special","","","sc/emoji.sc","emoji_amber_ice_special","FireDude","FireDudeFrost","true","","SPECIAL","COLLECTORS","SPECIAL","Amber_Ice_Ulti_VO","2","","","","","","","","","","",""
"emoji_amber_ice_thanks","","","sc/emoji.sc","emoji_amber_ice_thanks","FireDude","FireDudeFrost","true","","SPECIAL","COLLECTORS","THANKS","Amber_Ice_Lead_VO","4","","","","","","","","","","",""
"emoji_bo_mecha_angry","","","sc/emoji.sc","emoji_bo_mecha_angry","BowDude","BoMecha","true","","SPECIAL","COLLECTORS","ANGRY","Mech_Bo_hurt","3","","","","","","","","","","",""
"emoji_bo_mecha_clap","","","sc/emoji.sc","emoji_bo_mecha_clap","BowDude","BoMecha","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","","",""
"emoji_bo_mecha_gg","","","sc/emoji.sc","emoji_bo_mecha_gg","BowDude","BoMecha","true","","SPECIAL","COLLECTORS","GG","Mech_Bo_ulti_vo","0","","","","","","","","","","",""
"emoji_bo_mecha_happy","","","sc/emoji.sc","emoji_bo_mecha_happy","BowDude","BoMecha","true","","SPECIAL","COLLECTORS","HAPPY","Mech_Bo_kill","0","","","","","","","","","","",""
"emoji_bo_mecha_phew","","","sc/emoji.sc","emoji_bo_mecha_phew","BowDude","BoMecha","true","","SPECIAL","COLLECTORS","PHEW","Mech_Bo_hurt","1","","","","","","","","","","",""
"emoji_bo_mecha_sad","","","sc/emoji.sc","emoji_bo_mecha_sad","BowDude","BoMecha","true","","SPECIAL","COLLECTORS","SAD","Mech_Bo_hurt","2","","","","","","","","","","",""
"emoji_bo_mecha_special","","","sc/emoji.sc","emoji_bo_mecha_special","BowDude","BoMecha","true","","SPECIAL","COLLECTORS","SPECIAL","Mech_Bo_start","0","","","","","","","","","","",""
"emoji_bo_mecha_thanks","","","sc/emoji.sc","emoji_bo_mecha_thanks","BowDude","BoMecha","true","","SPECIAL","COLLECTORS","THANKS","Mech_Bo_kill","0","","","","","","","","","","",""
"emoji_charlie_virus","","","sc/emoji.sc","emoji_charlie_virus","Cocooner","CocoonerVirus","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Charlie_Virus_Start_VO","5","","","","","","","","","","",""
"emoji_charlie_virus_angry","","","sc/emoji.sc","emoji_charlie_virus_angry","Cocooner","CocoonerVirus","true","","SPECIAL","COLLECTORS","ANGRY","Charlie_Virus_Hurt_VO","2","","","","","","","","","","",""
"emoji_charlie_virus_clap","","","sc/emoji.sc","emoji_charlie_virus_clap","Cocooner","CocoonerVirus","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","","",""
"emoji_charlie_virus_gg","","","sc/emoji.sc","emoji_charlie_virus_gg","Cocooner","CocoonerVirus","true","","SPECIAL","COLLECTORS","GG","Charlie_Virus_Lead_VO","5","","","","","","","","","","",""
"emoji_charlie_virus_happy","","","sc/emoji.sc","emoji_charlie_virus_happy","Cocooner","CocoonerVirus","true","","SPECIAL","COLLECTORS","HAPPY","Charlie_Virus_Lead_VO","3","","","","","","","","","","",""
"emoji_charlie_virus_phew","","","sc/emoji.sc","emoji_charlie_virus_phew","Cocooner","CocoonerVirus","true","","SPECIAL","COLLECTORS","PHEW","Charlie_Virus_Hurt_VO","8","","","","","","","","","","",""
"emoji_charlie_virus_sad","","","sc/emoji.sc","emoji_charlie_virus_sad","Cocooner","CocoonerVirus","true","","SPECIAL","COLLECTORS","SAD","Charlie_Virus_Die_VO","5","","","","","","","","","","",""
"emoji_charlie_virus_special","","","sc/emoji.sc","emoji_charlie_virus_special","Cocooner","CocoonerVirus","true","","SPECIAL","COLLECTORS","SPECIAL","Charlie_Virus_Kill_VO","1","","","","","","","","","","",""
"emoji_charlie_virus_thanks","","","sc/emoji.sc","emoji_charlie_virus_thanks","Cocooner","CocoonerVirus","true","","SPECIAL","COLLECTORS","THANKS","Charlie_Virus_Kill_VO","3","","","","","","","","","","",""
"emoji_brock_overcharge","","","sc/emoji.sc","emoji_brock_overcharge","RocketGirl","","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_gene_overcharge","","","sc/emoji.sc","emoji_gene_overcharge","HookDude","","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_max_overcharge","","","sc/emoji.sc","emoji_max_overcharge","Speedy","","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_nita_overcharge","","","sc/emoji.sc","emoji_nita_overcharge","Shaman","","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_sandy_overcharge","","","sc/emoji.sc","emoji_sandy_overcharge","Sandstorm","","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_tick_overcharge","","","sc/emoji.sc","emoji_tick_overcharge","ClusterBombDude","","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_hacker","","","sc/emoji.sc","emoji_hacker","","","","","DEFAULT","COLLECTORS","DEFAULT","","","","Hackers","","","","","","","","",""
"emoji_hacker_angry","","","sc/emoji.sc","emoji_hacker_angry","","","","","ANGRY","COLLECTORS","ANGRY","","","","Hackers","","","","","","","","",""
"emoji_hacker_clap","","","sc/emoji.sc","emoji_hacker_clap","","","","","SPECIAL","COLLECTORS","CLAP","","","","Hackers","","","","","","","","",""
"emoji_hacker_happy","","","sc/emoji.sc","emoji_hacker_happy","","","","","HAPPY","COLLECTORS","HAPPY","","","","Hackers","","","","","","","","",""
"emoji_hacker_gg","","","sc/emoji.sc","emoji_hacker_gg","","","","","SPECIAL","COLLECTORS","GG","","","","Hackers","","","","","","","","",""
"emoji_hacker_phew","","","sc/emoji.sc","emoji_hacker_phew","","","","","SPECIAL","COLLECTORS","PHEW","","","","Hackers","","","","","","","","",""
"emoji_hacker_sad","","","sc/emoji.sc","emoji_hacker_sad","","","","","SAD","COLLECTORS","SAD","","","","Hackers","","","","","","","","",""
"emoji_hacker_thanks","","","sc/emoji.sc","emoji_hacker_thanks","","","","","SPECIAL","COLLECTORS","THANKS","","","","Hackers","","","","","","","","",""
"emoji_hacker_special","","","sc/emoji.sc","emoji_hacker_special","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","Hackers","","","","","","","","",""
"emoji_squad_wizard","","","sc/emoji.sc","emoji_squad_wizard","","","","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","SQUAD","",""
"emoji_buzz_godzilla","","","sc/emoji.sc","emoji_buzz_godzilla","RopeDude","RopeDudeGodzilla","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Buzzilla_Kill_VO","0","","","","","","","","","","",""
"emoji_buzz_godzilla_angry","","","sc/emoji.sc","emoji_buzz_godzilla_angry","RopeDude","RopeDudeGodzilla","true","","SPECIAL","COLLECTORS","ANGRY","Buzzilla_Hurt_VO","6","","","","","","","","","","",""
"emoji_buzz_godzilla_clap","","","sc/emoji.sc","emoji_buzz_godzilla_clap","RopeDude","RopeDudeGodzilla","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","","",""
"emoji_buzz_godzilla_gg","","","sc/emoji.sc","emoji_buzz_godzilla_gg","RopeDude","RopeDudeGodzilla","true","","SPECIAL","COLLECTORS","GG","Buzzilla_Lead_VO","2","","","","","","","","","","",""
"emoji_buzz_godzilla_happy","","","sc/emoji.sc","emoji_buzz_godzilla_happy","RopeDude","RopeDudeGodzilla","true","","SPECIAL","COLLECTORS","HAPPY","Buzzilla_Kill_VO","3","","","","","","","","","","",""
"emoji_buzz_godzilla_phew","","","sc/emoji.sc","emoji_buzz_godzilla_phew","RopeDude","RopeDudeGodzilla","true","","SPECIAL","COLLECTORS","PHEW","Buzzilla_Kill_VO","6","","","","","","","","","","",""
"emoji_buzz_godzilla_thanks","","","sc/emoji.sc","emoji_buzz_godzilla_thanks","RopeDude","RopeDudeGodzilla","true","","SPECIAL","COLLECTORS","THANKS","Buzzilla_Start_VO","3","","","","","","","","","","",""
"emoji_buzz_godzilla_sad","","","sc/emoji.sc","emoji_buzz_godzilla_sad","RopeDude","RopeDudeGodzilla","true","","SPECIAL","COLLECTORS","SAD","Buzzilla_Hurt_VO","0","","","","","","","","","","",""
"emoji_buzz_godzilla_special","","","sc/emoji.sc","emoji_buzz_godzilla_special","RopeDude","RopeDudeGodzilla","true","","SPECIAL","COLLECTORS","SPECIAL","Buzzilla_Start_VO","9","","","","","","","","","","",""
"emoji_godzilla_brawlball","","","sc/emoji.sc","emoji_godzilla_brawlball","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","GODZILLA","",""
"emoji_godzilla_robot","","","sc/emoji.sc","emoji_godzilla_robot","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","GODZILLA","",""
"emoji_godzilla_starrpark","","","sc/emoji.sc","emoji_godzilla_starrpark","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","GODZILLA","",""
"emoji_godzilla_egg","","","sc/emoji.sc","emoji_godzilla_egg","","","","","DEFAULT","COLLECTORS","DEFAULT","","","","Godzillaegg","","","","","","","","",""
"emoji_godzilla_egg_angry","","","sc/emoji.sc","emoji_godzilla_egg_angry","","","","","ANGRY","COLLECTORS","ANGRY","","","","Godzillaegg","","","","","","","","",""
"emoji_godzilla_egg_clap","","","sc/emoji.sc","emoji_godzilla_egg_clap","","","","","SPECIAL","COLLECTORS","CLAP","","","","Godzillaegg","","","","","","","","",""
"emoji_godzilla_egg_gg","","","sc/emoji.sc","emoji_godzilla_egg_gg","","","","","SPECIAL","COLLECTORS","GG","","","","Godzillaegg","","","","","","","","",""
"emoji_godzilla_egg_happy","","","sc/emoji.sc","emoji_godzilla_egg_happy","","","","","HAPPY","COLLECTORS","HAPPY","","","","Godzillaegg","","","","","","","","",""
"emoji_godzilla_egg_phew","","","sc/emoji.sc","emoji_godzilla_egg_phew","","","","","SPECIAL","COLLECTORS","PHEW","","","","Godzillaegg","","","","","","","","",""
"emoji_godzilla_egg_sad","","","sc/emoji.sc","emoji_godzilla_egg_sad","","","","","SAD","COLLECTORS","SAD","","","","Godzillaegg","","","","","","","","",""
"emoji_godzilla_egg_special","","","sc/emoji.sc","emoji_godzilla_egg_special","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","Godzillaegg","","","","","","","","",""
"emoji_godzilla_egg_thanks","","","sc/emoji.sc","emoji_godzilla_egg_thanks","","","","","SPECIAL","COLLECTORS","THANKS","","","","Godzillaegg","","","","","","","","",""
"emoji_bea_hacker","","","sc/emoji.sc","emoji_bea_hacker","BeeSniper","BeeSniperVirus","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_brock_hacker","","","sc/emoji.sc","emoji_brock_hacker","RocketGirl","RocketGirlVirus","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_fang_hacker","","","sc/emoji.sc","emoji_fang_hacker","KickerDude","KickerDudeVirus","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_twin_hacker","","","sc/emoji.sc","emoji_twin_hacker","Twins","TwinsVirus","true","TRUE","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_8bit_ranked_chroma","","","sc/emoji.sc","emoji_8bit_ranked_chroma","Arcade","ArcadePiano_black","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_buzz_ranked_chroma","","","sc/emoji.sc","emoji_buzz_ranked_chroma","RopeDude","RopeDudeDirector_blue","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_penny_ranked_chroma","","","sc/emoji.sc","emoji_penny_ranked_chroma","ArtilleryDude","ArtilleryDudeSmuggler_orange","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_jacky_ranked_chroma","","","sc/emoji.sc","emoji_jacky_ranked_chroma","Driller","DrillerJetski_purple","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_nita_ranked_chroma","","","sc/emoji.sc","emoji_nita_ranked_chroma","Shaman","ShamanDragon_black","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_byron_ranked_chroma","","","sc/emoji.sc","emoji_byron_ranked_chroma","SnakeOil","SnakeOilWizard_white","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_champie_egg","","","sc/emoji.sc","emoji_champie_egg","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_mutation_heart","","","sc/emoji.sc","emoji_mutation_heart","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","GODZILLA","",""
"emoji_draco","","","sc/emoji.sc","emoji_draco","DragonRider","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Draco_Lead_VO","1","","","","","","","","","","",""
"emoji_draco_angry","","","sc/emoji.sc","emoji_draco_angry","DragonRider","","","","ANGRY","COMMON","ANGRY","Draco_Hurt_VO","7","","","","375","9","","","","","",""
"emoji_draco_happy","","","sc/emoji.sc","emoji_draco_happy","DragonRider","","","","HAPPY","COMMON","HAPPY","Draco_Kill_VO","0","","","","375","9","","","","","",""
"emoji_draco_gg","","","sc/emoji.sc","emoji_draco_gg","DragonRider","","","","SPECIAL","RARE","GG","Draco_Kill_VO","3","","","","750","19","","","","","",""
"emoji_draco_phew","","","sc/emoji.sc","emoji_draco_phew","DragonRider","","","","SPECIAL","EPIC","PHEW","Draco_Die_VO","1","","","","1500","39","","","","","",""
"emoji_draco_sad","","","sc/emoji.sc","emoji_draco_sad","DragonRider","","","","SAD","COMMON","SAD","Draco_Hurt_VO","1","","","","375","9","","","","","",""
"emoji_draco_special","","","sc/emoji.sc","emoji_draco_special","DragonRider","","","","SPECIAL","EPIC","SPECIAL","Draco_Lead_VO","3","","","","1500","39","","","","","",""
"emoji_draco_thanks","","","sc/emoji.sc","emoji_draco_thanks","DragonRider","","","","SPECIAL","EPIC","THANKS","Draco_Kill_VO","6","","","","1500","39","","","","","",""
"emoji_draco_clap","","","sc/emoji.sc","emoji_draco_clap","DragonRider","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_draco_facepalm","","","sc/emoji.sc","emoji_draco_facepalm","DragonRider","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","","",""
"emoji_brock_sentai_black","","","sc/emoji.sc","emoji_brock_sentai_black","RocketGirl","RocketGirlRanger_black","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_brock_sentai_blue","","","sc/emoji.sc","emoji_brock_sentai_blue","RocketGirl","RocketGirlRanger_blue","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_brock_sentai_pink","","","sc/emoji.sc","emoji_brock_sentai_pink","RocketGirl","RocketGirlRanger_pink","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_brock_sentai_red","","","sc/emoji.sc","emoji_brock_sentai_red","RocketGirl","RocketGirlRanger_red","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_brock_sentai_yellow","","","sc/emoji.sc","emoji_brock_sentai_yellow","RocketGirl","RocketGirlRanger_yellow","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_eve_godzilla","","","sc/emoji.sc","emoji_eve_godzilla","Flea","FleaGodzilla","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_nita_godzilla","","","sc/emoji.sc","emoji_nita_godzilla","Shaman","ShamanGodzilla","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_tick_godzilla_dark","","","sc/emoji.sc","emoji_tick_godzilla_dark","ClusterBombDude","ClusterBombDudeGodzillaDark","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_tick_godzilla_purple","","","sc/emoji.sc","emoji_tick_godzilla_purple","ClusterBombDude","ClusterBombDudeGodzillaGold","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_tick_godzilla","","","sc/emoji.sc","emoji_tick_godzilla","ClusterBombDude","ClusterBombDudeGodzilla","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_tara_streetninja_chroma","","","sc/emoji.sc","emoji_tara_streetninja_chroma","BlackHole","BlackHoleStreetNinja_remake","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_surge_paladin_chroma","","","sc/emoji.sc","emoji_surge_paladin_chroma","PowerLeveler","PowerLevelerKnight_red","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_shelly_squad","","","sc/emoji.sc","emoji_shelly_squad","ShotgunGirl","ShotgunGirlSquad","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bibi_heroine_chroma","","","sc/emoji.sc","emoji_bibi_heroine_chroma","Baseball","BaseballGamer_remake","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_lili","","","sc/emoji.sc","emoji_lili","Ambusher","","","TRUE","DEFAULT","DEFAULT","DEFAULT","","","","","","","","","","","","",""
"emoji_lili_thanks","","","sc/emoji.sc","emoji_lili_thanks","Ambusher","","","","SPECIAL","EPIC","THANKS","","","","","","1500","39","","","","","",""
"emoji_lili_special","","","sc/emoji.sc","emoji_lili_special","Ambusher","","","","SPECIAL","EPIC","SPECIAL","","","","","","1500","39","","","","","",""
"emoji_lili_sad","","","sc/emoji.sc","emoji_lili_sad","Ambusher","","","","SAD","COMMON","SAD","","","","","","375","9","","","","","",""
"emoji_lili_phew","","","sc/emoji.sc","emoji_lili_phew","Ambusher","","","","SPECIAL","EPIC","PHEW","","","","","","1500","39","","","","","",""
"emoji_lili_happy","","","sc/emoji.sc","emoji_lili_happy","Ambusher","","","","HAPPY","COMMON","HAPPY","","","","","","375","9","","","","","",""
"emoji_lili_gg","","","sc/emoji.sc","emoji_lili_gg","Ambusher","","","","SPECIAL","RARE","GG","","","","","","750","19","","","","","",""
"emoji_lili_facepalm","","","sc/emoji.sc","emoji_lili_facepalm","Ambusher","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","","",""
"emoji_lili_clap","","","sc/emoji.sc","emoji_lili_clap","Ambusher","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_lili_angry","","","sc/emoji.sc","emoji_lili_angry","Ambusher","","","","ANGRY","COMMON","ANGRY","","","","","","375","9","","","","","",""
"emoji_quiet","","","sc/emoji.sc","emoji_quiet","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","","",""
"emoji_mike_moldy","","","sc/emoji.sc","emoji_mike_moldy","TntDude","TntDudeToxic","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bea_monster","","","sc/emoji.sc","emoji_bea_monster","BeeSniper","BeeSniperMonster","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_colt_challenger","","","sc/emoji.sc","emoji_colt_challenger","Gunslinger","GunslingerPlayer","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_colette_navigator","","","sc/emoji.sc","emoji_colette_navigator","Percenter","PercenterCrew","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_brock_box","","","sc/emoji.sc","emoji_brock_box","RocketGirl","RocketGirlBoombox","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_goat","","","sc/emoji.sc","emoji_goat","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","CLASHIP","",""
"emoji_buzz_godzilla_red","","","sc/emoji.sc","emoji_buzz_godzilla_red","RopeDude","RopeDudeGodzillaRed","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_buzz_godzilla_dark","","","sc/emoji.sc","emoji_buzz_godzilla_dark","RopeDude","RopeDudeGodzillaBlack","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_brock_hacker_rgb","","","sc/emoji.sc","emoji_brock_hacker_rgb","RocketGirl","RocketGirlVirusRGB","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_brock_hacker_gold","","","sc/emoji.sc","emoji_brock_hacker_gold","RocketGirl","RocketGirlVirusGold","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_sandy_make","","","sc/emoji.sc","emoji_sandy_make","Sandstorm","SandstormMake","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_gene_make","","","sc/emoji.sc","emoji_gene_make","HookDude","HookDudeMake","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bp_greek","","","sc/emoji.sc","emoji_bp_greek","","","","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_bp_greek_angry","","","sc/emoji.sc","emoji_bp_greek_angry","","","","","ANGRY","COLLECTORS","ANGRY","","","","","","","","","","","","",""
"emoji_bp_greek_clap","","","sc/emoji.sc","emoji_bp_greek_clap","","","","","SPECIAL","COLLECTORS","CLAP","","","","","","","","","","","","",""
"emoji_bp_greek_happy","","","sc/emoji.sc","emoji_bp_greek_happy","","","","","HAPPY","COLLECTORS","HAPPY","","","","","","","","","","","","",""
"emoji_bp_greek_gg","","","sc/emoji.sc","emoji_bp_greek_gg","","","","","SPECIAL","COLLECTORS","GG","","","","","","","","","","","","",""
"emoji_bp_greek_phew","","","sc/emoji.sc","emoji_bp_greek_phew","","","","","SPECIAL","COLLECTORS","PHEW","","","","","","","","","","","","",""
"emoji_bp_greek_sad","","","sc/emoji.sc","emoji_bp_greek_sad","","","","","SAD","COLLECTORS","SAD","","","","","","","","","","","","",""
"emoji_bp_greek_thanks","","","sc/emoji.sc","emoji_bp_greek_thanks","","","","","SPECIAL","COLLECTORS","THANKS","","","","","","","","","","","","",""
"emoji_bp_greek_special","","","sc/emoji.sc","emoji_bp_greek_special","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bp_deep","","","sc/emoji.sc","emoji_bp_deep","","","","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_bp_deep_angry","","","sc/emoji.sc","emoji_bp_deep_angry","","","","","ANGRY","COLLECTORS","ANGRY","","","","","","","","","","","","",""
"emoji_bp_deep_clap","","","sc/emoji.sc","emoji_bp_deep_clap","","","","","SPECIAL","COLLECTORS","CLAP","","","","","","","","","","","","",""
"emoji_bp_deep_happy","","","sc/emoji.sc","emoji_bp_deep_happy","","","","","HAPPY","COLLECTORS","HAPPY","","","","","","","","","","","","",""
"emoji_bp_deep_gg","","","sc/emoji.sc","emoji_bp_deep_gg","","","","","SPECIAL","COLLECTORS","GG","","","","","","","","","","","","",""
"emoji_bp_deep_phew","","","sc/emoji.sc","emoji_bp_deep_phew","","","","","SPECIAL","COLLECTORS","PHEW","","","","","","","","","","","","",""
"emoji_bp_deep_sad","","","sc/emoji.sc","emoji_bp_deep_sad","","","","","SAD","COLLECTORS","SAD","","","","","","","","","","","","",""
"emoji_bp_deep_thanks","","","sc/emoji.sc","emoji_bp_deep_thanks","","","","","SPECIAL","COLLECTORS","THANKS","","","","","","","","","","","","",""
"emoji_bp_deep_special","","","sc/emoji.sc","emoji_bp_deep_special","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_angelo_overcharge","","","sc/emoji.sc","emoji_angelo_overcharge","InsectMan","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_piper_overcharge","","","sc/emoji.sc","emoji_piper_overcharge","Sniper","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_emz_overcharge","","","sc/emoji.sc","emoji_emz_overcharge","Mummy","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_barley_overcharge","","","sc/emoji.sc","emoji_barley_overcharge","Barkeep","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_frank_overcharge","","","sc/emoji.sc","emoji_frank_overcharge","HammerDude","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_gale_overcharge","","","sc/emoji.sc","emoji_gale_overcharge","Blower","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_rico_overcharge","","","sc/emoji.sc","emoji_rico_overcharge","TrickshotDude","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_classic_icon","","","sc/emoji.sc","emoji_classic_icon","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","","",""
"emoji_classic_counter","","","sc/emoji.sc","emoji_classic_counter","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","","",""
"emoji_classic_box_small","","","sc/emoji.sc","emoji_classic_box_small","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","","",""
"emoji_classic_box_mega","","","sc/emoji.sc","emoji_classic_box_mega","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","","",""
"emoji_classic_box_last","","","sc/emoji.sc","emoji_classic_box_last","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","","",""
"emoji_classic_box_big","","","sc/emoji.sc","emoji_classic_box_big","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","","",""
"emoji_sprout_deep","","","sc/emoji.sc","emoji_sprout_deep","Wally","WallyDeepsea","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
