"Name","Disabled","DisabledCN","LegacyExpLevelLimit","RequiredTotalTrophies","RequiredHero","IconSWF","IconExportName","SortOrder","IsReward","IsAvailableForOffers","LockedForChronos","PriceBling","PriceGems","DisableCatalogRelease","HideInCatalogWhenNotOwned","CatalogNewDaysAdjustment","CatalogPreRequirementSkin","GiveOnSkinUnlock","NotInCatalogTID","ExtraCatalogCampaign","ExtraCatalogHero","HideFromCatalogMainCategory","UnlockedByFame"
"player_icon_nani_overcharge","","","0","0","","sc/player_icons.sc","player_icon_nani_overcharge","6038","","true","","","","","true","","","","","","Controller","",""
"player_icon_surge_overcharge","","","0","0","","sc/player_icons.sc","player_icon_surge_overcharge","6039","","true","","","","","true","","","","","","PowerLeveler","",""
"player_icon_poco_overcharge","","","0","0","","sc/player_icons.sc","player_icon_poco_overcharge","6040","","true","","","","","true","","","","","","DeadMariachi","",""
"player_icon_mortis_overcharge","","","0","0","","sc/player_icons.sc","player_icon_mortis_overcharge","6041","","true","","","","","true","","","","","","Undertaker","",""
"player_icon_squeak_overcharge","","","0","0","","sc/player_icons.sc","player_icon_squeak_overcharge","6042","","true","","","","","true","","","","","","StickyBomb","",""
"player_icon_tara_overcharge","","","0","0","","sc/player_icons.sc","player_icon_tara_overcharge","6043","","true","","","","","true","","","","","","BlackHole","",""
"hero84","","","0","0","Digger","sc/player_icons.sc","player_icon_digger","731","","","","","","","","","","","","","","",""
"player_icon_charlie_rose","","","0","0","","sc/player_icons.sc","player_icon_charlie_rose","3312","","true","","","","","","","CocoonerRosie","TRUE","","","","",""
"player_icon_grom_frankengrom","","","0","0","","sc/player_icons.sc","player_icon_grom_frankengrom","3313","","true","","","","","","","CrossBomberFranken","TRUE","","","","",""
"player_icon_leon_werewolf","","","0","0","","sc/player_icons.sc","player_icon_leon_werewolf","3314","","true","","","","","","","NinjaWolf","TRUE","","","","",""
"player_icon_shelly_witch1","","","0","0","","sc/player_icons.sc","player_icon_shelly_witch1","3315","","true","","","","","","","ShotgunGirlWitch","TRUE","","","","",""
"player_icon_stu_headlessrider","","","0","0","","sc/player_icons.sc","player_icon_stu_headlessrider","3316","","true","","","","","","","RollerHeadless","TRUE","","","","",""
"player_icon_belle_scmake","","","0","0","","sc/player_icons.sc","player_icon_belle_scmake","3317","","true","","","","","","","ElectroSniperSCmake","TRUE","","","","",""
"player_icon_bad_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_bad_angelsdemons","3318","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_colette_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_colette_angelsdemons","3319","","true","","","","","","","PercenterChromaDemonRed","TRUE","","","","",""
"player_icon_colette_trixie","","","0","0","","sc/player_icons.sc","player_icon_colette_trixie","3320","","true","","","","","","","PercenterTrixie","TRUE","","","","",""
"player_icon_cordelious_toons","","","0","0","","sc/player_icons.sc","player_icon_cordelious_toons","3321","","true","","","","","","","DuelistToon","TRUE","","","","",""
"player_icon_edgar_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_edgar_angelsdemons","3322","","true","","","","","","","EnragerAngel","TRUE","","","","",""
"player_icon_emz_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_emz_angelsdemons","3323","","true","","","","","","","MummyDemon","TRUE","","","","",""
"player_icon_good_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_good_angelsdemons","3324","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_larry_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_larry_angelsdemons","3325","","true","","","","","","","TwinsAngel","TRUE","","","","",""
"player_icon_lily_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_lily_angelsdemons","3326","","true","","","","","","","AmbusherAngel","TRUE","","","","",""
"player_icon_lou_toons","","","0","0","","sc/player_icons.sc","player_icon_lou_toons","3327","","true","","","","","","","IceDudeToon","TRUE","","","","",""
"player_icon_maisie_toons","","","0","0","","sc/player_icons.sc","player_icon_maisie_toons","3328","","true","","","","","","","MaisieToon","TRUE","","","","",""
"player_icon_mortis_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_mortis_angelsdemons","3329","","true","","","","","","","UndertakerDemon","TRUE","","","","",""
"player_icon_otis_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_otis_angelsdemons","3330","","true","","","","","","","SilencerDemon","TRUE","","","","",""
"player_icon_rosa_toons","","","0","0","","sc/player_icons.sc","player_icon_rosa_toons","3331","","true","","","","","","","RosaToon","TRUE","","","","",""
"player_icon_brawl_friends1","","","0","0","","sc/player_icons.sc","player_icon_brawl_friends1","3332","","true","TRUE","","","","","","","","","","","",""
"player_icon_brawl_friends2","","","0","0","","sc/player_icons.sc","player_icon_brawl_friends2","3333","","true","TRUE","","","","","","","","","","","",""
"player_icon_brawl_friends3","","","0","0","","sc/player_icons.sc","player_icon_brawl_friends3","3334","","true","TRUE","","","","","","","","","","","",""
"player_icon_brawl_friends4","","","0","0","","sc/player_icons.sc","player_icon_brawl_friends4","3335","","true","TRUE","","","","","","","","","","","",""
"player_icon_angelsdemons1","","","0","0","","sc/player_icons.sc","player_icon_angelsdemons1","3336","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_angelsdemons2","","","0","0","","sc/player_icons.sc","player_icon_angelsdemons2","3337","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_angelsdemons3","","","0","0","","sc/player_icons.sc","player_icon_angelsdemons3","3338","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_angelsdemons4","","","0","0","","sc/player_icons.sc","player_icon_angelsdemons4","3339","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_angelsdemons5","","","0","0","","sc/player_icons.sc","player_icon_angelsdemons5","3340","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_bp_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_bp_angelsdemons","3341","true","","","","","","","","","","","ANGELDEMONS","","",""
"player_icon_bp_toons2","","","0","0","","sc/player_icons.sc","player_icon_bp_toons2","3342","true","","","","","","","","","","","CARTOON","","",""
"player_icon_max_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_max_angelsdemons","3343","","true","","","","","","","SpeedyAngel","TRUE","","","","",""
"player_icon_ranked_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_ranked_angelsdemons","1040","true","","","","","","","","","","","ANGELDEMONS","","",""
"player_icon_ranked_toons2","","","0","0","","sc/player_icons.sc","player_icon_ranked_toons2","1041","true","","","","","","","","","","","CARTOON","","",""
"hero85","","","0","0","Voodoo","sc/player_icons.sc","player_icon_juju","733","","","","","","","","","","","","","","",""
"hero86","","","0","0","Ghost","sc/player_icons.sc","player_icon_shade","734","","","","","","","","","","","","","","",""
"player_icon_angelsdemons6","","","0","0","","sc/player_icons.sc","player_icon_angelsdemons6","3344","","true","TRUE","","","","true","","","","","ANGELDEMONS","","",""
"player_icon_8bit_overcharge","","","0","0","","sc/player_icons.sc","player_icon_8bit_overcharge","6044","","true","","","","","true","","","","","","Arcade","",""
"player_icon_darryl_overcharge","","","0","0","","sc/player_icons.sc","player_icon_darryl_overcharge","6045","","true","","","","","true","","","","","","BarrelBot","",""
"player_icon_otis_overcharge","","","0","0","","sc/player_icons.sc","player_icon_otis_overcharge","6046","","true","","","","","true","","","","","","Silencer","",""
"player_icon_penny_overcharge","","","0","0","","sc/player_icons.sc","player_icon_penny_overcharge","6047","","true","","","","","true","","","","","","ArtilleryDude","",""
"player_icon_ruffs_overcharge","","","0","0","","sc/player_icons.sc","player_icon_ruffs_overcharge","6048","","true","","","","","true","","","","","","Ruffs","",""
"player_icon_stu_overcharge","","","0","0","","sc/player_icons.sc","player_icon_stu_overcharge","6049","","true","","","","","true","","","","","","Roller","",""
"player_icon_juju1","","","0","0","","sc/player_icons.sc","player_icon_juju1","2080","true","","","","","","","","VoodooDefault","","","","","",""
"player_icon_shade1","","","0","0","","sc/player_icons.sc","player_icon_shade1","2081","true","","","","","","","","GhostDefault","","","","","",""
"player_icon_colt_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_colt_angelsdemons","3345","","true","","","","","","","GunslingerDarkAngelChroma","TRUE","","","","",""
"player_icon_blingstar","","","0","0","","sc/player_icons.sc","player_icon_blingstar","3346","","true","TRUE","","","","","","","","","PROPASS","","",""
"player_icon_willow_angelsdemons","","","0","0","","sc/player_icons.sc","player_icon_willow_angelsdemons","3347","","true","","","","","","","PuppeteerDemon","TRUE","","","","",""
"player_icon_fang_furious","","","0","0","","sc/player_icons.sc","player_icon_fang_furious","3348","","true","","","","","","","KickerDudeFurious","TRUE","","","","",""
"player_icon_moe_alt","","","0","0","Digger","sc/player_icons.sc","player_icon_moe_alt","732","","","","","","","","","","","","","","",""
"player_icon_lola_lavish","","","0","0","","sc/player_icons.sc","player_icon_lola_lavish","3351","","true","","","","","","","DuplicatorChola","TRUE","","","","",""
"player_icon_zombiebox","","","0","0","","sc/player_icons.sc","player_icon_zombiebox","3352","","true","TRUE","","","","","","","","","","","",""
"player_icon_gus_champion","","","0","0","","sc/player_icons.sc","player_icon_gus_champion","3353","","true","","","","","","","SoulCollectorworldfinals","TRUE","","","","",""
"player_icon_bestfoodever","","","0","0","","sc/player_icons.sc","player_icon_bestfoodever","3354","","true","","","","","","","","","","","","",""
"player_icon_jessie_dragonknight","","","0","0","","sc/player_icons.sc","player_icon_jessie_dragonknight","3355","","true","","","","","","","MechanicKnight","TRUE","","","","",""
"player_icon_jessie_shadowknight","","","0","0","","sc/player_icons.sc","player_icon_jessie_shadowknight","3356","","true","","","","","","","MechanicDefault","TRUE","","","","",""
"player_icon_bonnie_xmas","","","0","0","","sc/player_icons.sc","player_icon_bonnie_xmas","3357","","true","","","","","","","CannonGirlChristmas","TRUE","","BRAWLIDAYS","","",""
"player_icon_gray_starrforce","","","0","0","","sc/player_icons.sc","player_icon_gray_starrforce","3358","","true","","","","","","","DoorManStarrForce","TRUE","","STARRFORCE","","",""
"player_icon_penny_toy","","","0","0","","sc/player_icons.sc","player_icon_penny_toy","3359","","true","","","","","","","ArtilleryGalToy","TRUE","","","","",""
"player_icon_bp_goodrandoms","","","0","0","","sc/player_icons.sc","player_icon_bp_goodrandoms","3360","true","","","","","","","","","","","GOODRANDOMS","","",""
"player_icon_starrforce1","","","0","0","","sc/player_icons.sc","player_icon_starrforce1","3361","","true","TRUE","","","","","","","","","STARRFORCE","","",""
"player_icon_starrforce2","","","0","0","","sc/player_icons.sc","player_icon_starrforce2","3362","","true","TRUE","","","","","","","","","STARRFORCE","","",""
"player_icon_starrforce3","","","0","0","","sc/player_icons.sc","player_icon_starrforce3","3363","","true","TRUE","","","","","","","","","STARRFORCE","","",""
"player_icon_ts_bibi","","","0","0","","sc/player_icons.sc","player_icon_ts_bibi","3364","","true","","","","","","","BaseballBopeep","TRUE","","TOYSTORY","","",""
"hero87","","","0","0","Lightyear","sc/player_icons.sc","player_icon_lightyear","3365","","","","","","","","","","","","","","",""
"player_icon_ts_colt","","","0","0","","sc/player_icons.sc","player_icon_ts_colt","3366","","true","","","","","","","GunSlingerWoody","TRUE","","TOYSTORY","","",""
"player_icon_ts_shark","","","0","0","","sc/player_icons.sc","player_icon_ts_shark","3367","","true","","","","","","","","","","TOYSTORY","","",""
"player_icon_ts_surge","","","0","0","","sc/player_icons.sc","player_icon_ts_surge","3368","","true","","","","","","","PowerLevelerBuzz","TRUE","","TOYSTORY","","",""
"player_icon_bp_starrforce","","","0","0","","sc/player_icons.sc","player_icon_bp_starrforce","3369","true","","","","","","","","","","","STARRFORCE","","",""
"player_icon_eve_starrforce","","","0","0","","sc/player_icons.sc","player_icon_eve_starrforce","3370","","true","","","","","","","FleaStarrForce","TRUE","","STARRFORCE","","",""
"player_icon_kenji_starrforce","","","0","0","","sc/player_icons.sc","player_icon_kenji_starrforce","3371","","true","","","","","","","SamuraiStarrForce","TRUE","","STARRFORCE","","",""
"player_icon_lola_toy","","","0","0","","sc/player_icons.sc","player_icon_lola_toy","3372","","true","","","","","","","DuplicatorGiftsToy","TRUE","","","","",""
"player_icon_moe_starrforce","","","0","0","","sc/player_icons.sc","player_icon_moe_starrforce","3373","","true","","","","","","","DiggerStarrForce","TRUE","","STARRFORCE","","",""
"player_icon_starrforce4","","","0","0","","sc/player_icons.sc","player_icon_starrforce4","3374","","true","TRUE","","","","","","","","","STARRFORCE","","",""
"player_icon_ranked_goodrandoms","","","0","0","","sc/player_icons.sc","player_icon_ranked_goodrandoms","1042","true","","","","","","","","","","","GOODRANDOMS","","",""
"player_icon_ranked_starrforce","","","0","0","","sc/player_icons.sc","player_icon_ranked_starrforce","1043","true","","","","","","","","","","","STARRFORCE","","",""
"player_icon_toystory_appicon","","","0","0","","sc/player_icons.sc","player_icon_toystory_appicon","3375","","true","TRUE","","","","","","","","","TOYSTORY","","",""
"player_icon_ts_buzz","","","0","0","","sc/player_icons.sc","player_icon_ts_buzz","3376","true","","","","","","","","","","","TOYSTORY","","",""
"player_icon_buzz_goodrandoms","","","0","0","","sc/player_icons.sc","player_icon_buzz_goodrandoms","3377","","true","","","","","","","RopeDudeGoodRandoms","TRUE","","GOODRANDOMS","","",""
"player_icon_melody_goodrandoms","","","0","0","","sc/player_icons.sc","player_icon_melody_goodrandoms","3378","","true","","","","","","","AxeJugglerGoodRandoms","TRUE","","GOODRANDOMS","","",""
"player_icon_poco_goodrandoms","","","0","0","","sc/player_icons.sc","player_icon_poco_goodrandoms","3379","","true","","","","","","","DeadMariachiGoodRandoms","TRUE","","GOODRANDOMS","","",""
"player_icon_brawlentine2024_1","","","0","0","","sc/player_icons.sc","player_icon_brawlentine2024_1","3380","","true","TRUE","","","","","","","","","BRAWLENTINES","","",""
"player_icon_brawlentine2024_2","","","0","0","","sc/player_icons.sc","player_icon_brawlentine2024_2","3381","","true","TRUE","","","","","","","","","BRAWLENTINES","","",""
"player_icon_ts_boot","","","0","0","","sc/player_icons.sc","player_icon_ts_boot","3382","","true","","","","","","","","","","TOYSTORY","","",""
"player_icon_toys1","","","0","0","","sc/player_icons.sc","player_icon_toys1","3383","","true","TRUE","","","","","","","","","TOYS","","",""
"player_icon_toys2","","","0","0","","sc/player_icons.sc","player_icon_toys2","3384","","true","TRUE","","","","","","","","","TOYS","","",""
"player_icon_starrforce5","","","0","0","","sc/player_icons.sc","player_icon_starrforce5","3385","","true","TRUE","","","","","","","","","STARRFORCE","","",""
"player_icon_starrforce6","","","0","0","","sc/player_icons.sc","player_icon_starrforce6","3386","","true","TRUE","","","","","","","","","STARRFORCE","","",""
"player_icon_toys3","","","0","0","","sc/player_icons.sc","player_icon_toys3","3387","","true","TRUE","","","","","","","","","TOYS","","",""
"player_icon_champie_gingerbread","","","0","0","","sc/player_icons.sc","player_icon_champie_gingerbread","3388","","true","","","","","","","","","","BRAWLIDAYS","","",""
"hero88","","","0","0","Meeple","sc/player_icons.sc","player_icon_meeple","735","","","","","","","","","","","","","","",""
"hero89","","","0","0","Skater","sc/player_icons.sc","player_icon_ollie","736","","","","","","","","","","","","","","",""
"player_icon_berry_overcharge","","","0","0","","sc/player_icons.sc","player_icon_berry_overcharge","6050","","true","","","","","true","","","","","","Painter","",""
"player_icon_melody_overcharge","","","0","0","","sc/player_icons.sc","player_icon_melody_overcharge","6051","","true","","","","","true","","","","","","AxeJuggler","",""
"player_icon_ash_overcharge","","","0","0","","sc/player_icons.sc","player_icon_ash_overcharge","6052","","true","","","","","true","","","","","","Knight","",""
"player_icon_eve_overcharge","","","0","0","","sc/player_icons.sc","player_icon_eve_overcharge","6053","","true","","","","","true","","","","","","Flea","",""
"player_icon_janet_overcharge","","","0","0","","sc/player_icons.sc","player_icon_janet_overcharge","6054","","true","","","","","true","","","","","","JetpackGirl","",""
"player_icon_gray_overcharge","","","0","0","","sc/player_icons.sc","player_icon_gray_overcharge","6055","","true","","","","","true","","","","","","DoorMan","",""
"player_icon_ollie1","","","0","0","","sc/player_icons.sc","player_icon_ollie1","2082","true","","","","","","","","SkaterDefault","","","","","",""
"player_icon_leon_esports","","","0","0","","sc/player_icons.sc","player_icon_leon_esports","3389","","true","","","","","","","NinjaChampionship","TRUE","","WF_2020","","",""
"player_icon_spike_cake","","","0","0","","sc/player_icons.sc","player_icon_spike_cake","3390","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_spike_demonfire1","","","0","0","","sc/player_icons.sc","player_icon_spike_demonfire1","3391","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_spike_demonfire2","","","0","0","","sc/player_icons.sc","player_icon_spike_demonfire2","3392","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_lny24_1","","","0","0","","sc/player_icons.sc","player_icon_lny24_1","3393","","true","TRUE","","","","","","","","","LNY","","",""
"player_icon_lny24_2","","","0","0","","sc/player_icons.sc","player_icon_lny24_2","3394","","true","TRUE","","","","","","","","","LNY","","",""
"player_icon_lny24_3","","","0","0","","sc/player_icons.sc","player_icon_lny24_3","3395","","true","TRUE","","","","","","","","","LNY","","",""
"player_icon_lny24_4","","","0","0","","sc/player_icons.sc","player_icon_lny24_4","3396","","true","TRUE","","","","","","","","","LNY","","",""
"player_icon_lny24_5","","","0","0","","sc/player_icons.sc","player_icon_lny24_5","3397","","true","TRUE","","","","","","","","","LNY","","",""
"player_icon_lny24_6","","","0","0","","sc/player_icons.sc","player_icon_lny24_6","3398","","true","TRUE","","","","","","","","","LNY","","",""
"player_icon_meeple1","","","0","0","","sc/player_icons.sc","player_icon_meeple1","2083","true","","","","","","","","MeepleDefault","","","","","",""
"player_icon_berry_starrforce","","","0","0","","sc/player_icons.sc","player_icon_berry_starrforce","3399","","true","","","","","","","PainterStarrForce","TRUE","","STARRFORCE","","",""
"player_icon_anniversary6","","","0","0","","sc/player_icons.sc","player_icon_anniversary6","3400","","true","TRUE","","","","","","","","","CANDYLAND","","",""
"player_icon_carl_biker","","","0","0","","sc/player_icons.sc","player_icon_carl_biker","3401","","true","","","","","","","WhirlwindBiker","TRUE","","","","",""
"player_icon_ruffs_ronin","","","0","0","","sc/player_icons.sc","player_icon_ruffs_ronin","3402","","true","","","","","","","RuffsRonin","TRUE","","","","",""
"player_icon_gale_nutcracker","","","0","0","","sc/player_icons.sc","player_icon_gale_nutcracker","3403","","true","","","","","","","BlowerNutcracker","TRUE","","BRAWLIDAYS","","",""
"player_icon_tara_ragequit","","","0","0","","sc/player_icons.sc","player_icon_tara_ragequit","3404","","true","","","","","","","BlackHoleWorldfinal","TRUE","","","","",""
"player_icon_rosa_major","","","0","0","","sc/player_icons.sc","player_icon_rosa_major","3405","","true","","","","","","","RosaBP","TRUE","","","","",""
"player_icon_maisie_junglequeen","","","0","0","","sc/player_icons.sc","player_icon_maisie_junglequeen","3406","","true","","","","","","","MaisieSnake","TRUE","","","","",""
"player_icon_colt_challenger","","","0","0","","sc/player_icons.sc","player_icon_colt_challenger","3407","","true","","","","","","","GunslingerPlayer","TRUE","","","","",""
"player_icon_colt_corsair","","","0","0","","sc/player_icons.sc","player_icon_colt_corsair","3408","","true","","","","","","","GunslingerPirate","TRUE","","","","",""
"player_icon_carl_captain","","","0","0","","sc/player_icons.sc","player_icon_carl_captain","3409","","true","","","","","","","WhirlwindPirate","TRUE","","","","",""
"player_icon_carl_captain_dark","","","0","0","","sc/player_icons.sc","player_icon_carl_captain_dark","3410","","true","","","","","","","WhirlwindDefault","TRUE","","","","",""
"player_icon_bull_starrforce","","","0","0","","sc/player_icons.sc","player_icon_bull_starrforce","3411","","true","","","","","","","BullDudeOx","TRUE","","","","",""
"player_icon_ash_ninja","","","0","0","","sc/player_icons.sc","player_icon_ash_ninja","3412","","true","","","","","","","KnightNinja","TRUE","","","","",""
"player_icon_belle_goldhand","","","0","0","","sc/player_icons.sc","player_icon_belle_goldhand","3413","","true","","","","","","","ElectroSniperBoss","TRUE","","","","",""
"player_icon_brock_liondance","","","0","0","","sc/player_icons.sc","player_icon_brock_liondance","3414","","true","","","","","","","RocketGirlCny","TRUE","","","","",""
"player_icon_jessie_catburglar","","","0","0","","sc/player_icons.sc","player_icon_jessie_catburglar","3415","","true","","","","","","","MechanicThief","TRUE","","","","",""
"player_icon_mandy_carneval","","","0","0","","sc/player_icons.sc","player_icon_mandy_carneval","3416","","true","","","","","","","BeamerCarnival","TRUE","","","","",""
"player_icon_surge_scarlet_paladin","","","0","0","","sc/player_icons.sc","player_icon_surge_scarlet_paladin","3417","","true","","","","","","","PowerLevelerKnight","TRUE","","","","",""
"player_icon_uno1","","","0","0","","sc/player_icons.sc","player_icon_uno1","3418","","true","TRUE","","","","","","","","","UNO","","",""
"player_icon_uno2","","","0","0","","sc/player_icons.sc","player_icon_uno2","3419","","true","TRUE","","","","","","","","","UNO","","",""
"player_icon_uno3","","","0","0","","sc/player_icons.sc","player_icon_uno3","3420","","true","TRUE","","","","","","","","","UNO","","",""
"player_icon_super1","","","0","0","","sc/player_icons.sc","player_icon_super1","3421","","true","TRUE","","","","","","","","","SUPERHEROES","","",""
"player_icon_bp_sandsoftime2","","","0","0","","sc/player_icons.sc","player_icon_bp_sandsoftime2","3422","true","","","","","","","","","","","DARKSANDS","","",""
"player_icon_bp_super","","","0","0","","sc/player_icons.sc","player_icon_bp_super","3423","true","","","","","","","","","","","SUPERHEROES","","",""
"player_icon_leek","","","0","0","","sc/player_icons.sc","player_icon_leek","3424","","true","TRUE","","","","","","","","","MEAL","","",""
"player_icon_sandsoftime1","","","0","0","","sc/player_icons.sc","player_icon_sandsoftime1","3425","","true","TRUE","","","","","","","","","DARKSANDS","","",""
"player_icon_sandsoftime3","","","0","0","","sc/player_icons.sc","player_icon_sandsoftime3","3426","","true","TRUE","","","","","","","","","DARKSANDS","","",""
"player_icon_sandsoftime4","","","0","0","","sc/player_icons.sc","player_icon_sandsoftime4","3427","","true","TRUE","","","","","","","","","DARKSANDS","","",""
"player_icon_ranked_sandsoftime2","","","0","0","","sc/player_icons.sc","player_icon_ranked_sandsoftime2","1044","true","","","","","","","","","","","RANKED","","",""
"player_icon_ranked_super","","","0","0","","sc/player_icons.sc","player_icon_ranked_super","1045","true","","","","","","","","","","","RANKED","","",""
"player_icon_bo_valentine_kiss","","","0","0","","sc/player_icons.sc","player_icon_bo_valentine_kiss","3428","","true","TRUE","","","","","","","","","BRAWLENTINES","","",""
"player_icon_geng","","","0","0","","sc/player_icons.sc","player_icon_geng","3429","","true","","","19","","","","","","","WF_2020","","",""
"player_icon_heretics","","","0","0","","sc/player_icons.sc","player_icon_heretics","3430","","true","","","19","","","","","","","WF_2020","","",""
"player_icon_loud","","","0","0","","sc/player_icons.sc","player_icon_loud","3431","","true","","","19","","","","","","","WF_2020","","",""
"player_icon_lumi1","","","0","0","","sc/player_icons.sc","player_icon_lumi1","2084","true","","","","","","","","MorningstarDefault","","","","","",""
"player_icon_mandy_magma","","","0","0","","sc/player_icons.sc","player_icon_mandy_magma","3432","","true","","","","","","","BeamerLavaQueen","TRUE","","","","",""
"player_icon_mrbat1","","","0","0","","sc/player_icons.sc","player_icon_mrbat1","3433","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_mrbat2","","","0","0","","sc/player_icons.sc","player_icon_mrbat2","3434","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_ollie_darksands","","","0","0","","sc/player_icons.sc","player_icon_ollie_darksands","3435","","true","","","","","","","SkaterSandsOfTimes","TRUE","","DARKSANDS","","",""
"player_icon_moai","","","0","0","","sc/player_icons.sc","player_icon_moai","3436","","true","TRUE","","","","","","","","","PROPASS","","",""
"player_icon_appicon_60","","","0","0","","sc/player_icons.sc","player_icon_appicon_60","3437","","true","TRUE","","","","","","","","","PROPASS","","",""
"player_icon_sam_overcharge","","","0","0","","sc/player_icons.sc","player_icon_sam_overcharge","6056","","true","","","","","true","","","","","","WeaponThrower","",""
"player_icon_buster_overcharge","","","0","0","","sc/player_icons.sc","player_icon_buster_overcharge","6057","","true","","","","","true","","","","","","ShieldTank","",""
"player_icon_grom_overcharge","","","0","0","","sc/player_icons.sc","player_icon_grom_overcharge","6058","","true","","","","","true","","","","","","CrossBomber","",""
"player_icon_lola_overcharge","","","0","0","","sc/player_icons.sc","player_icon_lola_overcharge","6059","","true","","","","","true","","","","","","Duplicator","",""
"player_icon_chester_overcharge","","","0","0","","sc/player_icons.sc","player_icon_chester_overcharge","6060","","true","","","","","true","","","","","","Jester","",""
"player_icon_mandy_overcharge","","","0","0","","sc/player_icons.sc","player_icon_mandy_overcharge","6061","","true","","","","","true","","","","","","Beamer","",""
"player_icon_mrp_overcharge","","","0","0","","sc/player_icons.sc","player_icon_mrp_overcharge","6062","","true","","","","","true","","","","","","SpawnerDude","",""
"player_icon_meg_overcharge","","","0","0","","sc/player_icons.sc","player_icon_meg_overcharge","6063","","true","","","","","true","","","","","","MechaDude","",""
"player_icon_bea_overcharge","","","0","0","","sc/player_icons.sc","player_icon_bea_overcharge","6064","","true","","","","","true","","","","","","BeeSniper","",""
"player_icon_bo_overcharge","","","0","0","","sc/player_icons.sc","player_icon_bo_overcharge","6065","","true","","","","","true","","","","","","BowDude","",""
"player_icon_hank_overcharge","","","0","0","","sc/player_icons.sc","player_icon_hank_overcharge","6066","","true","","","","","true","","","","","","FishTank","",""
"player_icon_carl_overcharge","","","0","0","","sc/player_icons.sc","player_icon_carl_overcharge","6067","","true","","","","","true","","","","","","Whirlwind","",""
"player_icon_carl_surfer","","","0","0","","sc/player_icons.sc","player_icon_carl_surfer","3438","","true","","","","","","","WhirlwindSurfer","TRUE","","","","",""
"player_icon_chuck_superheroes","","","0","0","","sc/player_icons.sc","player_icon_chuck_superheroes","3439","","true","","","","","","","ConductorSupercellMake","TRUE","","SUPERHEROES","","",""
"player_icon_colette_gladiator","","","0","0","","sc/player_icons.sc","player_icon_colette_gladiator","3440","","true","","","","","","","PercenterGladiator","TRUE","","","","",""
"player_icon_colt_jadeagent","","","0","0","","sc/player_icons.sc","player_icon_colt_jadeagent","3441","","true","","","","","","","GunslingerRoyalAgent","TRUE","","","","",""
"player_icon_colt_royalagent","","","0","0","","sc/player_icons.sc","player_icon_colt_royalagent","3442","","true","","","","","","","GunSlingerHanbok","TRUE","","","","",""
"player_icon_cordelius_sporemind","","","0","0","","sc/player_icons.sc","player_icon_cordelius_sporemind","3443","","true","","","","","","","DuelistBrain","TRUE","","","","",""
"player_icon_darryl_megabox","","","0","0","","sc/player_icons.sc","player_icon_darryl_megabox","3444","","true","","","","","","","BarrelBotMegabox","TRUE","","","","",""
"player_icon_darryl_omegabox","","","0","0","","sc/player_icons.sc","player_icon_darryl_omegabox","3445","","true","","","","","","","BarrelBotOmegabox","TRUE","","","","",""
"player_icon_edgar_doctor","","","0","0","","sc/player_icons.sc","player_icon_edgar_doctor","3446","","true","","","","","","","EnragerVine","TRUE","","","","",""
"player_icon_eve_spiky","","","0","0","","sc/player_icons.sc","player_icon_eve_spiky","3447","","true","","","","","","","FleaSpaceCactus","TRUE","","","","",""
"player_icon_gale_merchant","","","0","0","","sc/player_icons.sc","player_icon_gale_merchant","3448","","true","","","","","","","BlowerTrader","TRUE","","","","",""
"player_icon_lou_king","","","0","0","","sc/player_icons.sc","player_icon_lou_king","3449","","true","","","","","","","IceDudeKing","TRUE","","","","",""
"player_icon_nita_rednose","","","0","0","","sc/player_icons.sc","player_icon_nita_rednose","3450","","true","","","","","","","ShamanReindeer","TRUE","","","","",""
"player_icon_nita_reinbear","","","0","0","","sc/player_icons.sc","player_icon_nita_reinbear","3451","","true","","","","","","","ShamanChristmas","TRUE","","","","",""
"player_icon_otis_pharaotis","","","0","0","","sc/player_icons.sc","player_icon_otis_pharaotis","3452","","true","","","","","","","SilencerPharaoh","TRUE","","","","",""
