"TID","TR"
"TID_DYNAMIKE_FIRECRACKER_WIZARD_SKIN_SHOP","FİŞEK BÜYÜCÜSÜ\nMIKE"
"TID_MEG_WHISKED_SKIN","ÇIRPILMIŞ MEG"
"TID_MEG_WHISKED_SKIN_SHOP","ÇIRPILMIŞ\nMEG"
"TID_BULL_KANSAI_DRAGON_SKIN","KANSAI EJDERİ BULL"
"TID_BULL_KANSAI_DRAGON_SKIN_SHOP","KANSAI EJDERİ\nBULL"
"TID_SURGE_SECRET_SURGEVICE_SKIN","AJAN SURGE"
"TID_SURGE_SECRET_SURGEVICE_SKIN_SHOP","AJAN SURGE"
"TID_ASH_SANDCASTLE_SKIN","KUMDAN KALE ASH"
"TID_ASH_SANDCASTLE_SKIN_SHOP","KUMDAN KALE\nASH"
"TID_LOU_BANDITO_SKIN","HAYDUT LOU"
"TID_LOU_BANDITO_SKIN_SHOP","HAYDUT\nLOU"
"TID_ROSA_SUNFLOWER_SKIN","AY ÇİÇEĞİ ROSA"
"TID_ROSA_SUNFLOWER_SKIN_SHOP","AY ÇİÇEĞİ ROSA"
"TID_GROM_GROMMING_HOOD_SKIN","GROMBIN HOOD"
"TID_GROM_GROMMING_HOOD_SKIN_SHOP","GROMBIN\nHOOD"
"TID_GAME_MODE_60","SAMURAY SALDIRISI"
"TID_SAMURAI_SMASH_1","Ejder Resifi"
"TID_SAMURAI_SMASH_2","Wasabi Kalesi"
"TID_GAME_MODE_61","BOSS"
"TID_GAME_MODE_61_DESC","Boss her yok edildiğinde daha da güçlü şekilde geri döner!"
"TID_EVENT_POPUP_GMV_LABEL_MEGA_BOSS","Üç Oyuncu vs. Büyük Boss"
"TID_MEGA_BOSS_INTRO_TEXT","Boss'u yok et!"
"TID_MEGA_BOSS_1","Gözlerdeki Wasabi"
"TID_MEGA_BOSS_2","Soya Sosu Lekesi"
"TID_DAILY_STREAK_TITLE_SHORT","SERİ"
"TID_DAILY_STREAK_LOST_TITLE_SHORT","BOZULDU"
"TID_WELCOME_BACK_LEVEL_UP_TEXT","+<NUM>"
"TID_COLLAB_KATANA_SKIN_COLLECTION_COMPLETE_REWARD","Koleksiyon Tamamlama Ödülü"
"TID_MUTATION_DRAGON_RIDER_DESC","Draco, süperini etkinleştirdikten sonra yok edilene kadar ejderhasının üzerinde kalır."
"TID_MUTATION_8BIT_DESC","8-BIT'in daha fazla sağlığa sahip birden fazla tareti olur."
"TID_MUTATION_BULL_DESC","Süperini daha hızlı VE zaman içinde doldurur."
"TID_MUTATION_BARLEY_DESC","Temel saldırısındaki birikintiler daha uzun süre kalır."
"TID_MUTATION_JESSIE_DESC","Tareti daha fazla atış yapar, daha fazla sağlığa sahip olur ve büyür."
"TID_MUTATION_GUS_DESC","Temel saldırılarıyla her vuruşta ruhlar çağırır."
"TID_MUTATION_COLETTE_DESC","Süperini kullanırken yan taraflara atışlar yapar."
"TID_MUTATION_BERRY_DESC","Arkasında dondurmadan bir iz bırakır."
"TID_MUTATION_SHADE_DESC","Shade, merkezine aldığı bir düşmanı kucakladığında kısa süreliğine süperini etkinleştirir ve daha hızlı doldurur."
"TID_MUTATION_MEEPLE_DESC","Temel saldırısında daha fazla atış yapar ve atışların güdümü artar."
"TID_MUTATION_MORTIS_DESC","Uzun mesafeli ileri atıldığında süperi de ateşlenir."
"TID_MUTATION_TARA_DESC","Süperi daha fazla gölge çağırır."
"TID_MUTATION_GENE_DESC","Süperi artık hedeflere doğru yönelir."
"TID_MUTATION_MRP_DESC","Temel saldırısı ikinci kez sekince daha fazla bavula bölünür."
"TID_MUTATION_BYRON_DESC","Temel saldırısında daha fazla atış yapar."
"TID_MUTATION_FANG_DESC","Fang'in süperindeki ekstra tekmelerinin menzili çok daha uzar, sağlığı artar VE süperi daha hızlı dolar."
"TID_MUTATION_LILY_DESC","Süperi birden fazla kez sekebilir."
"TID_MUTATION_MOE_DESC","Kazıcı formu daha uzun sürer ve daha hızlı ileri atılır."
"TID_MUTATION_JUJU_DESC","Gris-Gris büyür ve sağlığı artar! Daha ne kadar ürkütücü olabilir?"
"TID_MUTATION_OLLI_DESC","Daha fazla sağlığa sahiptir ve düşmanları daha uzun süre hipnotize eder."
"TID_MUTATION_FINX_DESC","Süperi Finx'in çevresinde etkinleşir ve onunla birlikte hareket eder."
"TID_MUTATION_KENJI_DESC","Doldurma hızı aşırı artar."
"TID_SHOP_OFFER_TITLE_66","SUŞİ RULOSU"
"TID_COLLAB_KATANA_WASABI_POWER","WASABI GÜCÜ"
"TID_COLLAB_KATANA_WASABI_POWER_ACTIVE_FOR","Geçici etkin olma süresi: <TIME>"
"TID_COLLAB_KATANA_WASABI_POWERS_ACTIVE_IN","WASABI etkeninin olduğu modlarda etkindir."
"TID_ARENA_BLUE_TEAM_HAS_DEFEATED_THE_KAIJU","MAVİ TAKIM KAİJUYU YOK ETTİ"
"TID_ARENA_RED_TEAM_HAS_DEFEATED_THE_KAIJU","KIRMIZI TAKIM KAİJUYU YOK ETTİ"
"TID_COLLAB_KATANA_LETS_EAT","HADİ YİYELİM!"
"TID_COLLAB_KATANA_EVENT_CHAPTER_3_TEXT_1","Oni Kenji, her yok edildiğinde daha da güçlü şekilde geri döner!"
"TID_COLLAB_KATANA_EVENT_CHAPTER_3_TEXT_2","Usta ve çılgın zorlukları tamamlayarak suşi kazan!"
"TID_COLLAB_KATANA_EVENT_CHAPTER_1_TEXT_1","Yok edilen savaşçılardan ve robot samuraydan darumalar çıkar.\n50 daruma toplayan ilk takım kazanır!"
"TID_SAMURAI_POINTS_LEFT","Zafere <points> puan!"
"TID_SHOP_OFFER_INFO_66","Her suşi rulosunun bölünerek birden fazla ödüle (en fazla sekiz) çoğalma ihtimali vardır. Ödüller arasında geçici wasabi güçleri de yer alabilir."
"TID_ARENA_BLUE_TEAM_HAS_DESTROYED_A_TOWER","MAVİ TAKIM İKİ KULEYİ DE YOK ETTİ!"
"TID_ARENA_RED_TEAM_HAS_DESTROYED_A_TOWER","KIRMIZI TAKIM İKİ KULEYİ DE YOK ETTİ!"
"TID_COLLAB_KATANA_SKIN_COLLECTION_COMPLETE_REWARD_GET","Etkinliğe özel bu spreyi kaçırma!"
"TID_RAID_BOSS_LEVEL","MÜCADELE: <LEVEL>"
"TID_ARENA_XP_BOUNTY","ÖDÜL"
"TID_COLLAB_KATANA_CONTEST_WIN_SUSHI","SUŞİ KAZAN!"
"TID_COLLAB_KATANA_CONTEST_TITLE","FİNAL SAVAŞI"
"TID_COLLAB_KATANA_CONTEST_SUBTITLE","Günlük Yarışmalar"
"TID_COLLAB_KATANA_CONTEST_CHOOSE_TITLE","KADERİNİ SEÇ..."
"TID_COLLAB_KATANA_CONTEST_CHOOSE_SUBTITLE","...bugünün yarışması için!"
"TID_TILE_BATTLEPASSPLUS_SEASON38","Wasabi Savaşçısı"
"TID_TILE_BATTLEPASSPLUS_SEASON39","Durdurulamaz"
"TID_BRAWL_PASS_SEASON_37","KATANA KRALLIĞI SAVAŞI"
"TID_BRAWL_PASS_SEASON_38","KAIJU'YU YOK ET"
"TID_SKIN_ALBUM_GET_IT_BUTTON","ŞİMDİ AL!"
"TID_ARENA_DEFEND_YOUR_BASE","ÜS TEHLİKEDE!"
"TID_ULTRA_TRAIT_KAZE_DESCRIPTION","İki savaşçı özelliği arasında geçiş yap!"
"TID_ULTRA_GEISHA_INFO_TITLE","ULTRA ÖZELLİK"
"TID_ULTRA_GEISHA_INFO_TXT1","İKİ SAVAŞÇI BİR ARADA!"
"TID_ULTRA_GEISHA_INFO_TXT2","ÖZELLİĞİ DEĞİŞTİRMEK için AKSESUARI etkinleştir!"
"TID_ULTRA_GEISHA_INFO_TXT3","GEYŞA ÖZELLİĞİ"
"TID_ULTRA_GEISHA_INFO_TXT4","NİNJA ÖZELLİĞİ"
"TID_ULTRA_GEISHA_INFO_TXT5","Özelliklerin her birinde aksesuar, yıldız gücü ve hiperşarjların nitelikleri değişir."
"TID_GAME_MODE_60_DESC","Yok edilen düşman robotlar ve savaşçılardan çıkan <cFFDD00>darumaları</c> alarak puan topla.\n\n<cFFDD00><MAX_SCORE> puana</c> ulaşan ilk takım maçı kazanır!"
"TID_SAMURAI_SMASH_INTRO_TEXT","Darumaları topla!"
"TID_GAME_MODE_62","SAMURAY SALDIRISI"
"TID_GAME_MODE_62_DESC","Yok edilen düşman robotlar ve savaşçılardan çıkan <cFFDD00>darumaları</c> alarak puan topla.\n\n<cFFDD00><MAX_SCORE> puana</c> ulaşan ilk takım maçı kazanır!"
"TID_MUTATION_JAE_DESC","Arkasında takım arkadaşlarını hızlandıran bir iz bırakır. Ayrıca süperini daha hızlı doldurur."
"TID_COLLAB_KATANA_SAMURAI_SMASH_COVER_INFO","Savaşı kazanmak için samuray robotlarla savaş ve yeterince daruma topla!"
"TID_CONTEST_KATANA_INFO_TEXT_1","Her gün savaşacağın oyun modunu seç! Her maçın maliyeti bir bilettir."
"TID_CONTEST_KATANA_INFO_TEXT_2","Hasar vermek, rakipleri yok etmek, hedeflere ulaşmak ve kendini ya da takım arkadaşlarını iyileştirmek toplam puanını artırır. Takım arkadaşlarının puanı da senin puanına eklenir. Kazanan takımın puanı, süre bonusu ve zafer katlayıcıyla daha da artar!"
"TID_CONTEST_KATANA_INFO_TEXT_3","Her yarışmanın sonunda suşi ruloları kazanırsın. Sıralaman ne kadar yüksek olursa o kadar fazla suşi rulosu alırsın!"
"TID_CLUB_PIGGY_SUSHI_END_UNCOLLECTED_SUSHI","<NUM> SUŞİ TOPLANMAMIŞ"
"TID_CLUB_PIGGY_SUSHI_END_COLLECT_NOW","ŞİMDİ TOPLA!"
"TID_CLUB_PIGGY_SUSHI_END_CLOSED","BÜFE KAPANDI"
"TID_CLUB_PIGGY_SUSHI_END_CLUB_WINS","<NUM> KULÜP ZAFERİ"
"TID_CLUB_PIGGY_SUSHI_END_EARNED_SUSHI","<NUM> SUŞİ KAZANDIN"
"TID_CLUB_PIGGY_SUSHI_TIMER","BÜFE AÇIK"
"TID_CLUB_PIGGY_SUSHI_PROGRESS_BAR","<WINS> KULÜP ZAFERİ SONRA SUŞİ!"
"TID_COLLAB_KATANA_SUSHI_METER_INFO_TOOLTIP","Suşileri maç kazanarak, özel etkinlik modlarında oynayarak veya dükkandan kazanırsın!"
"TID_CONTEST_KATANA_INFO_TITLE_1","HER GÜN GİRİŞ YAP"
"TID_COLLAB_KATANA_INFO_POPUP_TEXT_1","Her hafta etkinliğin yeni bölümleri açılır!"
"TID_COLLAB_KATANA_INFO_POPUP_TEXT_2","Ödüller için suşi rulosu topla!"
"TID_COLLAB_KATANA_INFO_POPUP_TEXT_3","Özel wasabi güçleri aç!"
"TID_COLLAB_KATANA_INFO_POPUP_MODES","YENİ OYUN MODLARI"
"TID_COLLAB_KATANA_INFO_POPUP_MANGA","YENİ MANGA"
"TID_CONTEST_END_FLOW_REWARD","SUŞİ RULOSU"
"TID_CLUB_PIGGY_BANK_SUSHI_INFO_TITLE_1","ETKİNLİKTE OYNA"
"TID_CLUB_PIGGY_BANK_SUSHI_INFO_TEXT_1","Her gün Mega Büfe'de oynamanı sağlayan dört yeni bilet alırsın."
"TID_CLUB_PIGGY_BANK_SUSHI_INFO_TITLE_2","ZAFER TOPLA"
"TID_CLUB_PIGGY_BANK_SUSHI_INFO_TEXT_2","Mega Büfe oyunlarını kazandıkça suşi kazanırsın."
"TID_COLLAB_KATANA_SUSHI_SPLIT_CHANCES","BÖLÜNEREK ÇOĞALMA ŞANSI"
"TID_COLLAB_KATANA_SUSHI_CHANCE_TO_SPLIT","Her suşi rulosundan sekiz adede kadar ödül kazanabilirsin!"
"TID_COLLAB_KATANA_SUSHI_ROLLS","SUŞİ RULOSU"
"TID_COLLAB_KATANA_CLUB_DESCRIPTION","Kulübünle suşi topla!"
"TID_COLLAB_KATANA_PLUS_WASABI_POWERS","+ WASABI GÜCÜ"
"TID_COLLAB_KATANA_MORE_SUSHI","DAHA FAZLA SUŞİ!"
"TID_SKIN_INFO_FEUDALJAPAN","KATANA KRALLIĞI SAVAŞI"
"TID_SKIN_INFO_KAIJU","KAIJU İSTİLASI"
"TID_CLUB_PIGGY_BANK_SUSHI_INFO_TITLE_3","SUŞİLERİ AL"
"TID_CLUB_PIGGY_BANK_SUSHI_INFO_TEXT_3","Suşileri kazanır kazanmaz topla! Toplamadıkların otomatik olarak alınır."
"TID_MUTATION_CHARLIE_DESC","Hareket ederken sürekli olarak örümcekler çıkarır."
"TID_GEISHA_GADGET_AVAILABLE_POWER_1","1. SEVİYEDEN itibaren kullanılabilir"
"TID_COLLAB_KATANA_CLUB_WIN_DESCRIPTION","Suşi kazanmak için zafer topla!"
"TID_COLLAB_KATANA_CLUB_LETS_GO","DEVAM ET!"
"TID_COLLAB_KATANA_CLUB_CONTRIBUTE_DESCRIPTION","Suşi toplamak için en az bir zafer katkısında bulunmalısın!"
"TID_INBOX_VIEW_BAN","GÖRÜNTÜLE"
"TID_MUTATION_COOKER_DESC","Temel saldırıları ısı tüketmez ve maksimum ısıyla başlar."
"TID_COLLAB_KATANA_SUSHI_EVENT_SKIN","ETKİNLİK KOSTÜMÜ!"
"TID_COLLAB_KATANA_CHAPTER_NEXT_MANGA","SONRAKİ MANGA"
"TID_SAMURAI_SMASH_3","Sushimura Dağı"
"TID_SAMURAI_SMASH_4","Bento Savaşı Havzası"
"TID_SAMURAI_SMASH_5","Tempura Vadisi"
"TID_SAMURAI_SMASH_5V5_1","Maki Pazarı"
"TID_SAMURAI_SMASH_5V5_2","Sashimi Kıyıları"
"TID_SAMURAI_SMASH_5V5_3","Pirinç Adası"
"TID_SAMURAI_SMASH_5V5_4","Yükselen Güneş Adası"
"TID_SAMURAI_SMASH_5V5_5","Balık Kılıcı Adası"
"TID_COLLAB_KATANA_CONTEST_READY_TOOLTIP","Yarışma hazır!"
"TID_COLLAB_KATANA_CONTEST_CHOOSE_TOOLTIP","KADERİNİ seç!"
"TID_COLLAB_KATANA_UNLOCK_EPIC_BRAWLER_POPUP_INFO","<VALUE> suşi kazan"
"TID_SHOWDOWN_6101","Kristal Göz Kalesi"
"TID_SHOWDOWN_6102","Arayış"
"TID_KNOCKOUT_6101","Çift Katlı"
"TID_KNOCKOUT_6102","Adsız Sokaklar"
"TID_BALL_6101","Çimen Düğümü"
"TID_BALL_6102","Kontrolden Çıkış"
"TID_HOTZONE_6101","Abrakadabra"
"TID_HOTZONE_6102","Eşikte"
"TID_BANKHEIST_6101","Metro Yarışçıları"
"TID_BANKHEIST_6102","Uğursuz Lagün"
"TID_GEMGRAB_6101","Şansı Açık"
"TID_GEMGRAB_6102","Depolama Alanı"
"TID_HC_EVENT_BRAWLERS_SUBTITLE","10 rastgele savaşçı!"
"TID_NAME_CHANGE_BANNED_FROM_CHATTING","Sohbetten engellendin ve adını değiştiremezsin."
"TID_INBOX_CAPTION_BAN_WARNING","BİR UYARI ALDIN:"
"TID_INBOX_CAPTION_BAN_MUTE","SESSİZE ALINDIN:"
"TID_BAN_WARNING_NOTIFICATION_TITLE","BİR UYARI ALDIN"
"TID_BAN_WARNING_NOTIFICATION_BUTTON_OK","ANLADIM"
"TID_BAN_MUTE_NOTIFICATION_TITLE","SESSİZE ALINDIN"
"TID_BAN_MUTE_NOTIFICATION_BUTTON_OK","ANLADIM"
"TID_TRUE_GOLD_FINX_SKIN","SAF ALTIN FINX"
"TID_TRUE_GOLD_FINX_SKIN_SHOP","SAF ALTIN\nFINX"
"TID_TRUE_SILVER_FINX_SKIN","SAF GÜMÜŞ FINX"
"TID_TRUE_SILVER_FINX_SKIN_SHOP","SAF GÜMÜŞ\nFINX"
"TID_TRUE_GOLD_LUMI_SKIN","SAF ALTIN LUMI"
"TID_TRUE_GOLD_LUMI_SKIN_SHOP","SAF ALTIN\nLUMI"
"TID_TRUE_SILVER_LUMI_SKIN","SAF GÜMÜŞ LUMI"
"TID_TRUE_SILVER_LUMI_SKIN_SHOP","SAF GÜMÜŞ\nLUMI"
"TID_JAE_JAMMIN_SKIN","DOĞAÇLAMACI JAE"
"TID_JAE_JAMMIN_SKIN_SHOP","DOĞAÇLAMACI\nJAE"
"TID_KAZE_FRUITY_SKIN","MEYVELİ KAZE"
"TID_KAZE_FRUITY_SKIN_SHOP","MEYVELİ\nKAZE"
"TID_SAMURAI_ENEMY_POINTS_LEFT","Yenilgiye <points> puan kaldı!"
"TID_MUTED_FEATURE_DISABLED_MESSAGE","Sessize alındın. Ayrıntılar için lütfen Yardım ve Destek'i ziyaret et."
"TID_AVAILABILITY_UNO_TIME_LIMITED","Bu UNO kostümü sınırlı sürelidir. Eylül 2025'in sonuna kadar sadece belirli zamanlarda alınabilir."
"TID_DAILY_STREAK_RESET_DESCRIPTION","Otomatik olarak sıfırlanmasına: <TIME>"
"TID_GHOST_OVERCHARGE","KORKU VEREN"
"TID_GHOST_OVERCHARGE_DESC","Shade'in hiperşarjlı süperi sırasında yaptığı tüm saldırılar, düşman merkezde olmasa bile maksimum hasar verir."
"TID_HADES_MORTIS_SKIN","HADES MORTIS"
"TID_HADES_MORTIS_SKIN_SHOP","HADES\nMORTIS"
"TID_CHARIOTEER_BONNIE_SKIN","İKARUS BONNIE"
"TID_CHARIOTEER_BONNIE_SKIN_SHOP","İKARUS\nBONNIE"
"TID_EREBUS_LUMI_SKIN","PERSEFONİ LUMI"
"TID_EREBUS_LUMI_SKIN_SHOP","PERSEFONİ\nLUMI"
"TID_PEGASUS_BERRY_SKIN","PEGASUS BERRY"
"TID_PEGASUS_BERRY_SKIN_SHOP","PEGASUS\nBERRY"
"TID_POLYPHEMUS_DARRYL_SKIN","KOYUN DARRYL"
"TID_POLYPHEMUS_DARRYL_SKIN_SHOP","KOYUN\nDARRYL"
"TID_HYPNOS_SANDY_SKIN","HİPNOS SANDY"
"TID_HYPNOS_SANDY_SKIN_SHOP","HİPNOS\nSANDY"
"TID_FANTASY_BO_SKIN","FANTASTİK KRAL BO"
"TID_FANTASY_BO_SKIN_SHOP","FANTASTİK KRAL\nBO"
"TID_FANTASY_AMBER_SKIN","ŞÖVALYE AMBER"
"TID_FANTASY_AMBER_SKIN_SHOP","ŞÖVALYE\nAMBER"
"TID_FANTASY_DOUG_SKIN","ŞÖVALYE DOUG"
"TID_FANTASY_DOUG_SKIN_SHOP","ŞÖVALYE\nDOUG"
"TID_FANTASY_JACKY_SKIN","ŞÖVALYE JACKY"
"TID_FANTASY_JACKY_SKIN_SHOP","ŞÖVALYE\nJACKY"
"TID_FANTASY_LILY_SKIN","ŞÖVALYE LILY"
"TID_FANTASY_LILY_SKIN_SHOP","ŞÖVALYE\nLILY"
"TID_FANTASY_BELLE_SKIN","ŞÖVALYE BELLE"
"TID_FANTASY_BELLE_SKIN_SHOP","ŞÖVALYE\nBELLE"
"TID_ANGEL_BUSTER_SKIN","KUTSANMIŞ BUSTER"
"TID_ANGEL_BUSTER_SKIN_SHOP","KUTSANMIŞ\nBUSTER"
"TID_ANGEL_8BIT_SKIN","ERMİŞ 8-BIT"
"TID_ANGEL_8BIT_SKIN_SHOP","ERMİŞ\n8-BIT"
"TID_ANGEL_MEG_SKIN","FEDAİ MEG"
"TID_ANGEL_MEG_SKIN_SHOP","FEDAİ\nMEG"
"TID_DEMON_FANG_SKIN","ŞEYTAN FANG"
"TID_DEMON_FANG_SKIN_SHOP","ŞEYTAN\nFANG"
"TID_DEMON_BULL_SKIN","ZEBANİ BULL"
"TID_DEMON_BULL_SKIN_SHOP","ZEBANİ BULL"
"TID_DEMON_GUS_SKIN","İBLİS GUS"
"TID_DEMON_GUS_SKIN_SHOP","İBLİS\nGUS"
"TID_MUSKETEER_JESSIE_SKIN","SİLAHŞOR JESSIE"
"TID_MUSKETEER_JESSIE_SKIN_SHOP","SİLAHŞOR\nJESSIE"
"TID_BIKER_BUSTER_SKIN","MOTORCU BUSTER"
"TID_BIKER_BUSTER_SKIN_SHOP","MOTORCU\nBUSTER"
"TID_EGG_XPLOSIVE_TICK_SKIN","YUMURTA BOMBA TICK"
"TID_EGG_XPLOSIVE_TICK_SKIN_SHOP","YUMURTA BOMBA\nTICK"
"TID_CASINO_GRIFF_SKIN","BİNGO GRIFF"
"TID_CASINO_GRIFF_SKIN_SHOP","BİNGO\nGRIFF"
"TID_FANTASY_BO_CHROMA1_SKIN","OKÇU KRAL BO"
"TID_FANTASY_BO_CHROMA1_SKIN_SHOP","OKÇU KRAL\nBO"
"TID_FANTASY_BO_CHROMA2_SKIN","ŞÖVALYE BO"
"TID_FANTASY_BO_CHROMA2_SKIN_SHOP","ŞÖVALYE\nBO"
"TID_HADES_MORTIS_CHROMA1_SKIN","SERAPİS MORTIS"
"TID_HADES_MORTIS_CHROMA1_SKIN_SHOP","SERAPİS\nMORTIS"
"TID_HADES_MORTIS_CHROMA2_SKIN","PLÜTON MORTIS"
"TID_HADES_MORTIS_CHROMA2_SKIN_SHOP","PLÜTON\nMORTIS"
"TID_KIT_CHROMA1_SKIN","TEKİR KIT"
"TID_KIT_CHROMA1_SKIN_SHOP","TEKİR\nKIT"
"TID_KIT_CHROMA2_SKIN","PATİSKA KIT"
"TID_KIT_CHROMA2_SKIN_SHOP","PATİSKA\nKIT"
"TID_KIT_CHROMA3_SKIN","GUISMO KIT"
"TID_KIT_CHROMA3_SKIN_SHOP","GUISMO\nKIT"
"TID_KIT_CHROMA4_SKIN","MARIANO KIT"
"TID_KIT_CHROMA4_SKIN_SHOP","MARIANO KIT"
"TID_KIT_CHROMA5_SKIN","SİYAM KIT"
"TID_KIT_CHROMA5_SKIN_SHOP","SİYAM\nKIT"
"TID_KIT_CHROMA6_SKIN","YUKI KIT"
"TID_KIT_CHROMA6_SKIN_SHOP","YUKI\nKIT"
"TID_POCO_GHOST_SKIN","FANTOM POCO"
"TID_POCO_GHOST_SKIN_SHOP","FANTOM\nPOCO"
"TID_STALKER","ALLI"
"TID_STALKER_DESC","Alli, Aşk Bataklığının utangaç tamircisidir. İster bozuk makineleri onarmak olsun ister diğer savaşçıları sinsi sinsi takip etmek... Pis işlerden asla çekinmez. Gece geç saatte eve yürürken tuhaf bir ses duyarsan muhtemelen Alli sana selam vermeye çalışıyordur."
"TID_STALKER_WEAPON","BATAKLIK KOŞUSU"
"TID_STALKER_WEAPON_DESC","Alli ileri atılır, ilerledikçe ortalığı temizler. Çalıda veya sudaysa bunun yerine ileri doğru atlar. Bataklık koşusunun menzili, Alli'nin hareket hızıyla orantılıdır."
"TID_STALKER_ULTI","SİNSİ TAKİP"
"TID_STALKER_ULTI_DESC","Alli, gizlilik (dalgalanan görünmezlik) kazanır. Saldırı yapmak bu gizliliği bozmaz. Sonraki temel saldırısında düşmanın mevcut sağlık yüzdesine göre artan hasar verir. Mevcut sağlıkları ne kadar fazlaysa Alli'nin hasarı da o kadar çok olur!"
"TID_STALKER_SP_1","SÜRÜNGEN BACAKLARI"
"TID_STALKER_SP_1_DESC","Alli öfkelendiğinde saldırmadığı sürece yalnızca <c00cc00><VALUE1></c> saniyede sağlığını doldurur."
"TID_STALKER_SP_2","YA KOŞ YA SAKLAN"
"TID_STALKER_SP_2_DESC","Alli, öfkelendiğinde saldırısını <c00cc00>%<VALUE1></c> daha hızlı doldurur."
"TID_STALKER_GADGET_1","TİMSAH YEMEĞİ"
"TID_STALKER_GADGET_1_DESC","Alli'nin bir sonraki saldırısı onu iyileştirir. İyileştirme miktarı verdiği hasarın <c00cc00>%<VALUE1></c> kadarıdır."
"TID_STALKER_GADGET_2","SOĞUKKANLI"
"TID_STALKER_GADGET_2_DESC","Alli sonraki <c00cc00><VALUE2></c> saniye boyunca öfkelenir. Yalnızca görünen bir düşman olduğunda etkinleştirilebilir."
"TID_TITLE_MASTERY_STALKER","Sonra Görüşürüz"
"TID_EVENT_MODIFIER_12","PERİLİ TOP"
"TID_EVENT_MODIFIER_DESC_12","Bu topu periler sarmış!"
"TID_DRAGON_RIDER_OVERCHARGE","ATEŞ VE ALEVLER"
"TID_DRAGON_RIDER_OVERCHARGE_DESC","Draco'nun ejderhası daha geniş bir alanda ve daha uzun menzilde daha fazla alev püskürür."
"TID_EVENT_MODIFIER_45","DOST ATEŞİ"
"TID_EVENT_MODIFIER_DESC_45","Saldırılar takım arkadaşlarına hasar verir! Kötü rastgele oyuncuların dikkatine!"
"TID_SKIN_SLOT_DELIVERY_TITLE","YENİ BECERİ BÖLMESİ AÇILDI"
"TID_SKIN_SLOT_DELIVERY_SUBTITLE","Tüm savaşçıların için bir beceri seç!"
"TID_DOMAIN","TRUNK"
"TID_DOMAIN_DESC","Trunk, iç ürpertici görünen bir ağaçtır. Aslında hiper zeki karıncalardan oluşan bir koloninin kontrol ettiği mekanik bir ağaç olduğu için olamaz herhalde, değil mi? Yok canım, daha neler..."
"TID_DOMAIN_WEAPON","KARINCA SALDIRISI!"
"TID_DOMAIN_WEAPON_DESC","Trunk kısa bir gecikmeden sonra daire şeklinde dönerek düşmanlara hasar verir ve karıncalar bırakır. Karıncaların yakınındayken Trunk <c00cc00>%<VALUE1></c> hareket hızı artışı ve <c00cc00>%<VALUE2></c> hasar artışı kazanır. Saldırının sınırındaki düşmanlar daha fazla hasar alır."
"TID_DOMAIN_ULTI","İNTİKAM PEŞİNDE"
"TID_DOMAIN_ULTI_DESC","Trunk düşmanlara doğru atılır ve yol boyunca karıncalar bırakır! Duvarlardan da sekebilir."
"TID_DOMAIN_SP_1","KARINCA KARARINCA"
"TID_DOMAIN_SP_1_DESC","Karıncalar ayrıca düşmanların hasarını <c00cc00>%<VALUE1></c> azaltır."
"TID_DOMAIN_SP_2","KOLONİ GÖZCÜLERİ"
"TID_DOMAIN_SP_2_DESC","Karıncalar gizlenen düşmanları açığa çıkarır."
"TID_DOMAIN_GADGET_1","KRALİÇE İÇİN!"
"TID_DOMAIN_GADGET_1_DESC","Trunk anında büyük bir alana karıncalar saçar."
"TID_DOMAIN_GADGET_2","İŞÇİ KARINCALAR"
"TID_DOMAIN_GADGET_2_DESC","Trunk'ın ilk kaynaktan aldığı hasar <c00cc00><VALUE1></c> saniye boyunca iyileşir."
"TID_DOMAIN_STAT_DAMAGE_INNER","Merkez Hasarı"
"TID_DOMAIN_STAT_DAMAGE_OUTER","Uç Hasarı"
"TID_DOMAIN_STAT_DAMAGE_SUPER","Sürekli Hasar"
"TID_DOMAIN_OVERCHARGE","GÖREVE DÖNÜŞ"
"TID_DOMAIN_OVERCHARGE_DESC","Trunk'ın süper özelliği, düşmanların üzerine zaman içinde hasar veren karıncalar bırakmasını sağlar."
"TID_TITLE_MASTERY_TRUNK","Karıncaların Hizmetkârı"
"TID_DIGGER_OVERCHARGE","PEYNİR GEMİSİ"
"TID_DIGGER_OVERCHARGE_DESC","Moe'nin kazıcısı daha uzun sürer ve daha uzun menzilde etkili olur."
"TID_DEMONS_2025_EVENT_MENU_SHORTCUT_1","KADER KİTABI"
"TID_DEMONS_2025_EVENT_MENU_SHORTCUT_2","KOSTÜM KOLEKSİYONU"
"TID_DEMONS_2025_EQUIP_SKILL_INFO","Sol sayfadaki bir beceriye dokunup tüm savaşçılar için seçebilirsin."
"TID_DEMONS_2025_EQUIP_SKILL_TITLE","BECERİYİ SEÇ"
"TID_ARTIE_OVERCHARGE","360 DERECE İZLEME"
"TID_ARTIE_OVERCHARGE_DESC","Bir hiperşarjlı süper kullandıktan sonra R-T'yi ve bacaklarını hasar veren güvenlik lazerleri çevreler."
"TID_TROPHY_WORLD_COMPENSATION_TITLE","STARR PARK´A HOŞ GELDİN!"
"TID_TROPHY_WORLD_COMPENSATION_TEXT","Eski kupa yolundan ve ustalıklardan alınmamış ödüller otomatik olarak toplandı."
"TID_TROPHY_WORLD_COMPENSATION_COLLECTED_TITLE","İLERLEME GÜNCELLENDİ"
