TID,CN
TID_CLUB_EVENT_INFO_DRAW_MATCH,平局
TID_CLUB_EVENT_INFO_LOSE_MATCH,战败
TID_CLUB_EVENT_INFO_TEAM_UP_RANDOMS,与随机玩家组队
TID_CLUB_EVENT_INFO_TEAM_UP_CLUB_MEMBERS,与战队成员组队
TID_CLUB_EVENT_INFO_CLUB_TROPHY_REWARDS,战队奖杯奖励
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_RACE_MESSAGE,很遗憾，您目前已无法参加本周的比赛。\n\n不过，您可以先看看各项功能、观看自己战队的比赛，耐心等待下周比赛开始！
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_SHOP_MESSAGE,快来战队商店看看吧！
TID_CLUB_LEAGUE_FLOW_END_OF_SEASON_LEADERBOARD_TITLE,赛季结果：
TID_CLUB_LEAGUE_TEASER_TITLE,战队联赛
TID_CLUB_LEAGUE_TEASER_JOIN_CLUB,加入一个战队
TID_CLUB_LEAGUE_TEASER_MESSAGE,与战队成员并肩作战，加速战力提升，赢取专属皮肤！
TID_CLUB_LEAGUE_TEASER_REACH_TROPHIES_TO_UNLOCK,奖杯数达到<NUM>即可解锁战队
TID_CLUB_LEAGUE_TEASER_JOIN_A_CLUB,加入战队，一起畅玩！
TID_CLUB_LEAGUE_TEASER_FIND_OUT_MORE,了解更多
TID_CLUB_LEAGUE_EVENTS_DAYS_CURRENT_SEASON,本周日程：
TID_CLUB_LEAGUE_EVENTS_DAYS_NEXT_SEASON,下周日程：
TID_CLUB_LEAGUE_EVENTS_DAY_STARTS_IN,离开始还有：<TIME>
TID_CLUB_LEAGUE_EVENTS_DAY_ENDS_IN,离结束还有：<TIME>
TID_CLUB_LEAGUE_EVENTS_INFO_BUTTON,什么是战队联赛？
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_CURRENT_SEASON,本周
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_ENDS_IN,离结束还有：<TIME>
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_NEXT_SEASON,下周
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_STARTS_IN,离开始还有：<TIME>
TID_CLUBS_MEMBERS_CLUB_TROPHIES,战队奖杯
TID_CLUBS_MEMBERS_TICKETS_USED,已使用门票
TID_CLUBS_MEMBERS_POWER_LEAGUE_RANK,星光联赛段位
TID_CLUB_TEAM_INVITE,与战队成员组队
TID_SHOP_SCMAKE_INFO,系列皮肤
TID_SKIN_GROUP_OWNED,已拥有<NUM>/<MAX>
TID_SHOP_SCMAKE_SKINS,玩家创意皮肤
TID_SKIN_INFO_LEGENDARYSET_SKINS,传奇皮肤
TID_SHOP_LEGENDARYSET_SKINS_GROUP,传奇皮肤
TID_SHOP_LEGENDARYSET_TITLE,传奇
TID_SHOP_LEGENDARYSET_INFO,系列皮肤
TID_SHOP_HERO_OFFER_LABEL,新英雄：<BRAWLER>
TID_MATCHMAKE_FAILED_24,门票数量不足！
TID_EMOTE_BUNDLE_BRAWLOWEEN_PACK,乱斗万圣节表情礼包
TID_SKIN_INFO_BRAWLYWOOD,乱斗好莱坞皮肤
TID_SHOP_BRAWLYWOOD_INFO,系列皮肤
TID_SHOP_BRAWLYWOOD_TITLE,乱斗好莱坞
TID_SHOP_BRAWLYWOOD_SKINS,乱斗好莱坞皮肤
TID_SHOP_OFFER_INFO_STARTER_PACK_GUARANTEED_BOX,随机<RARITY>英雄！
TID_TEAM_SETTING_TOURNAMENT_MODE,锦标赛模式
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_TITLE,装备碎片
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_DESC,使用装备碎片升级强化装备
TID_TEAM_ERROR_49,组队请求失败，您与对方不在同一战队
TID_TEAM_ERROR_50,无法加入小队，您与对方不在同一战队
TID_GHOST_SQUEAK_SKIN,鬼马史魁克
TID_SURGE_KONG_SKIN,金刚瑟奇
TID_HEADLESS_RIDER_STU_SKIN,南瓜头斯图
TID_COUNT_PENGULA_MRP_SKIN,伯爵P先生
TID_SWAMP_GENE_SKIN,沼泽怪鱼吉恩
TID_GHOST_SQUEAK_SKIN_SHOP,鬼马史魁克
TID_SURGE KONG_SKIN_SHOP,金刚瑟奇
TID_HEADLESS_RIDER_STU_SKIN_SHOP,南瓜头斯图
TID_COUNT_PENGULA_MRP_SKIN_SHOP,伯爵P先生
TID_SWAMP_GENE_SKIN_SHOP,沼泽怪鱼吉恩
TID_DIRECTOR_BUZZ_SKIN,大导演巴兹
TID_DIRECTOR_BUZZ_SKIN_SHOP,大导演巴兹
TID_CAT_BURGLAR_JESSIE_SKIN,夜猫杰西
TID_CAT_BURGLAR_JESSIE_SKIN_SHOP,夜猫杰西
TID_CAPTAIN_CROW_SKIN,乱斗队长黑鸦
TID_CAPTAIN_CROW_SKIN_SHOP,乱斗队长黑鸦
TID_SQUEAKBUSTER_GALE_SKIN,捉魁特工格尔
TID_SQUEAKBUSTER_GALE_SKIN_SHOP,捉魁特工格尔
TID_B800_BULL_SKIN,B-800公牛
TID_B800_BULL_SKIN_SHOP,B-800公牛
TID_TRUE_GOLD_BIBI_SKIN,辉金比比
TID_TRUE_GOLD_BIBI_SKIN_SHOP,辉金比比
TID_TRUE_SILVER_BIBI_SKIN,铂银比比
TID_TRUE_SILVER_BIBI_SKIN_SHOP,铂银比比
TID_TRUE_GOLD_CARL_SKIN,辉金卡尔
TID_TRUE_GOLD_CARL_SKIN_SHOP,辉金卡尔
TID_TRUE_SILVER_CARL_SKIN,铂银卡尔
TID_TRUE_SILVER_CARL_SKIN_SHOP,铂银卡尔
TID_TRUE_GOLD_AMBER_SKIN,辉金琥珀
TID_TRUE_GOLD_AMBER_SKIN_SHOP,辉金琥珀
TID_TRUE_SILVER_AMBER_SKIN,铂银琥珀
TID_TRUE_SILVER_AMBER_SKIN_SHOP,铂银琥珀
TID_TRUE_GOLD_COLETTE_SKIN,辉金科莱特
TID_TRUE_GOLD_COLETTE_SKIN_SHOP,辉金科莱特
TID_TRUE_SILVER_COLETTE_SKIN,铂银科莱特
TID_TRUE_SILVER_COLETTE_SKIN_SHOP,铂银科莱特
TID_TRUE_GOLD_DYNAMIKE_SKIN,辉金麦克
TID_TRUE_GOLD_DYNAMIKE_SKIN_SHOP,辉金麦克
TID_TRUE_SILVER_DYNAMIKE_SKIN,铂银麦克
TID_TRUE_SILVER_DYNAMIKE_SKIN_SHOP,铂银麦克
TID_MATCHMAKE_FAILED_8,匹配失败：活动不可用
TID_TEAM_ERROR_51,组队请求失败：活动不可用
TID_TEAM_ERROR_52,无法加入小队：活动不可用
TID_TEAM_ERROR_53,小队需要更多成员
TID_TEAM_ERROR_54,无法选择活动，该活动仅适用于战队成员
TID_CROSS_BOMBER,格罗姆
TID_CROSS_BOMBER_SHORT_DESC,火力手
TID_CROSS_BOMBER_DESC,格罗姆是一名看守人，他最重要的事就是站岗！他扔出自己可靠耐用的对讲机攻击敌人。他的超级技能是扔出一枚威力强劲的终极爆弹，可摧毁墙壁，击退敌人！
TID_CROSS_BOMBER_WEAPON,火爆兄弟
TID_CROSS_BOMBER_WEAPON_DESC,格罗姆扔出他的老伙计巴迪，一台会爆炸的对讲机！爆炸产生的冲击波会呈十字形扩散，对路径上的所有敌人造成伤害。
TID_CROSS_BOMBER_ULTI,终极爆弹
TID_CROSS_BOMBER_ULTI_DESC,在巴迪的助力下，格罗姆发射一枚终极爆弹，可造成大量伤害，摧毁墙壁，冲击波还能击退敌人！
TID_SPEC_ABI_CROSS_BOMBER_1,快步巡逻
TID_SPEC_ABI_CROSS_BOMBER_1_DESC,在超级技能充能完毕的状态下，格罗姆的移动速度提升<c00cc00><VALUE1>%</c>！
TID_SPEC_ABI_CROSS_BOMBER_2,X因素
TID_SPEC_ABI_CROSS_BOMBER_2_DESC,格罗姆普通攻击产生的冲击波可对远处敌人造成额外伤害，距离越远，额外伤害越高！最多可造成<c00cc00><VALUE1>%</c>的额外伤害。
TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER,瞭望哨台
TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER_DESC,格罗姆扔出一个瞭望哨台，可以让所有友军看到大范围草丛中的敌人！瞭望哨台的生命值会随时间慢慢流失。
TID_HOMEPAGE_GUIDE_FIRST_GEAR,强化装备栏位已解锁！
TID_HOMEPAGE_GUIDE_FIRST_GEAR_2,免费获取您的首个强化装备
TID_ITEMS_HUB_GUIDE_GADGET,您可以在这里为<BRAWLER>选择和购买独特的随身妙具
TID_ITEMS_HUB_GUIDE_GADGET_TAB,在此获取随身妙具
TID_ITEMS_HUB_GUIDE_STARPOWER,您可以在这里为<BRAWLER>选择和购买独特的星徽之力
TID_ITEMS_HUB_GUIDE_STARPOWER_TAB,在此获取星徽之力
TID_HEROSCREEN_GUIDE_FIRST_GADGET,在此获取随身妙具
TID_HEROSCREEN_GUIDE_FIRST_STARPOWER,在此获取星徽之力
TID_FIRST_GEAR_TUTORIAL_TITLE,强化装备
TID_FIRST_GEAR_TUTORIAL_TITLE_DESC,已解锁！
TID_FIRST_GEAR_TUTORIAL_HEADER,强化装备
TID_FIRST_GEAR_TUTORIAL_HEADER_DESC,选择任意英雄，增添额外能力。
TID_FIRST_GEAR_TUTORIAL_UNLOCK,英雄战力等级达到10级后，会解锁首个强化装备栏位。
TID_FIRST_GEAR_TUTORIAL_COLLECT,收集制造强化装备所需物品
TID_FIRST_GEAR_TUTORIAL_CRAFT,制造您的强化装备！每个强化装备有3个等级！
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS,制造您的第一个强化装备吧！
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS_DESC,您需要收集这些物品
TID_FIRST_GEAR_TUTORIAL_BUTTON_NEXT,开始吧!
TID_FIRST_GEAR_TUTORIAL_BUTTON_COLLECT,收集!
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER,战力等级
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER_AMOUNT,10
TID_SETTINGS_HAPTICS,触控反馈
TID_HERO_INFO_GEAR_BLOCKED,使用强化装备，让<HERONAME>变得更强！英雄战力等级达到<LEVEL>级后即可解锁该装备栏位。
TID_BRAWL_PASS_SEASON_8,乱斗好莱坞
TID_CHOLLA_SKIN,酷辣萝拉
TID_CHOLLA_SKIN_SHOP,酷辣萝拉
TID_SKIN_INFO_WF_2021,2021全球总决赛皮肤
TID_POTATO_SQUEAK_SKIN,小土豆史魁克
TID_POTATO_SQUEAK_SKIN_SHOP,小土豆史魁克
TID_RANCID_MIKE_SKIN,臭芝士麦克
TID_RANCID_MIKE_SKIN_SHOP,臭芝士麦克
TID_CHICKEN_RICO_SKIN,战斗鸡瑞科
TID_CHICKEN_RICO_SKIN_SHOP,战斗鸡瑞科
TID_TEAM_AD_JOIN_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,无法加入，您未参加该小队所在的战队联赛赛季。
TID_TEAM_REQUEST_INVITE_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,无法邀请，该玩家未参加您的小队所在的战队联赛赛季。
TID_CLUB_LEAGUE_MIGRATION_REMAIN,好消息，您留在了原来的战队，未受战队人数上限调整的影响！另外，在本次调整中，我们已将您原战队的部分成员转移到了其他战队。
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_LEADER,受近期战队人数上限调整影响，您已被转移至一个新的战队。因此，您已被晋升为新战队的队长。\n\n能力越大，责任越大。
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_MEMBER,受近期战队人数上限调整影响，您已被转移至一个新的战队。不用担心，您之前战队的一些成员也和您一起加入了这个新战队。如果您不希望留在当前战队，您随时可以离开或寻找其他战队。
TID_CLUB_LEAGUE_MIGRATION_KICKED,受近期战队人数上限调整影响，您因活跃程度过低而被踢出战队。快去搜索加入新战队，参加战队联赛吧！您肯定能找到一个合适的战队！
TID_CLUB_LEAGUE_MIGRATION_NO_CLUB_FOUND,抱歉，我们无法为您找到合适的战队。如果您想参加战队联赛，我们建议您使用搜索战队功能，加入一个新的战队。
TID_LOOKING_TOGGLE_LOOKING_FOR_A_TEAM,其他在线玩家看到您当前状态为：正在寻找小队
TID_LOOKING_TOGGLE_LOOKING_FOR_PLAYERS,其他在线玩家看到您小队的当前状态为：正在寻找玩家
TID_CLUB_JOIN_FAIL_FEATURE_LOCKED,无法加入战队，奖杯数达到<NUM>可解锁战队。
TID_CLUB_LEAGUE_LEAGUES_POPUP_CURRENT_LEAGUE,当前赛季
TID_CLUB_LEAGUE_LEAGUES_POPUP_MESSAGE,战队联赛周结束时，战队有可能晋级或降级！\n全力以赴提升战队联赛段位，赢取更丰厚的战队币奖励。
TID_CLUB_LEAGUE_LEAGUES_POPUP_BUTTON,好的
TID_CLUB_LEAGUE_LEAGUES_POPUP_TITLE,联赛
TID_IMPORTANT_MESSAGE_TITLE,重要提示
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH_BANNED_AND_TICKET_PENALTY,由于多次离开战队联赛星光竞赛，您已被临时禁赛！作为惩罚，我们扣除了您的部分战队门票。\n\n如此类情况再次发生，您将面临更长时间的禁赛，并失去更多战队门票。
TID_TEAM_ERROR_127,邀请失败，玩家无法加入正在进行的战队联赛赛季！
TID_TEAM_ERROR_128,邀请失败，玩家门票数量不足！
TID_TEAM_ERROR_129,组队请求发送失败，您无法加入正在进行的战队联赛赛季！
TID_TEAM_ERROR_130,无法加入小队，您无法加入正在进行的战队联赛赛季！
TID_TEAM_ERROR_131,组队请求发送失败，您的门票数量不足！
TID_TEAM_ERROR_132,无法加入小队，您的门票数量不足！
TID_TEAM_AD_JOIN_FAIL_NOT_ENOUGH_TICKETS_PLAYER,无法加入小队，玩家门票数量不足！
TID_TEAM_AD_JOIN_FAIL_NOT_ENOUGH_TICKETS_YOU,无法加入小队，您的门票数量不足！
TID_TEAM_REQUEST_INVITE_FAIL_NOT_ENOUGH_TICKETS_YOU,无法邀请，您的门票数量不足！
TID_TEAM_REQUEST_INVITE_FAIL_NOT_ENOUGH_TICKETS_PLAYER,无法邀请，玩家门票数量不足！
TID_KICKER_DUDE,阿方
TID_KICKER_DUDE_SHORT_DESC,突袭者
TID_KICKER_DUDE_DESC,阿方腿法犀利，又快又狠！他的普通攻击是一记强力侧踢，还能让自己的鞋子飞向对手！阿方的超级技能是使出超猛飞踢，对聚在一起的多个敌人发动连锁攻击。
TID_KICKER_DUDE_WEAPON,龙骧虎步
TID_KICKER_DUDE_WEAPON_DESC,阿方使出一记暗藏玄机的迅猛侧踢。即使没踢中也不要紧，他的鞋子还能飞向敌人！
TID_KICKER_DUDE_ULTI,惊鸿掠水
TID_KICKER_DUDE_ULTI_DESC,阿方飞身向前，使出凌厉腿法！阿方踢中敌人后会发动连锁攻击，踢向附近其他敌人。最多可再连环踢击3名敌人。
TID_SPEC_ABI_KICKER_DUDE_1,狂澜再起
TID_SPEC_ABI_KICKER_DUDE_1_DESC,阿方使用超级技能击倒敌方英雄后，他的超级技能会立即完成充能，可再次使用！
TID_SPEC_ABI_KICKER_DUDE_2,真气护体
TID_SPEC_ABI_KICKER_DUDE_2_DESC,阿方每隔<c00cc00><VALUE1></c>秒可使自己受到的伤害减少<c00cc00><VALUE2></c>，但每次减少的伤害值不会超过所受伤害的<c00cc00><VALUE3>%</c>。
TID_ACCESSORY_KICKER_DUDE_GADGET,爆雨梨花
TID_ACCESSORY_KICKER_DUDE_GADGET_DESC,阿方抛出一大把玉米粒，落在地上炸成爆米花！每颗爆米花可造成<c00cc00><VALUE1></c>伤害。
TID_GAME_MODE_24,车轮擂台赛
TID_GAME_MODE_24_DESC,挑选3名英雄组建一支队伍，与对手的队伍展开淘汰制车轮战！每局对战均为1对1，一方英雄被击倒时当局结束。赢得3局对战即可获胜！\n\n挑选最合适的英雄组建队伍，合理安排英雄出场顺序，最大程度提升您的获胜几率。
TID_NOTIFICATION_TAG_TEAM,车轮擂台赛地图已更新，快来赢取新奖励吧！
TID_TAG_TEAM_INTRO_TEXT,击倒全部敌方英雄！
TID_REWARD_INFO_RESOURCE_CLUBCOINS,已领取<AMOUNT>枚战队币
TID_REWARD_INFO_RESOURCE_GEARSCRAP,已领取<AMOUNT>块装备碎片
TID_SKIN_INFO_PIRATES,海上传奇皮肤
TID_SKIN_INFO_BRAWLENTINES,乱斗情人节皮肤
TID_SHOP_BRAWLIDAYS_TITLE,乱斗圣诞节
TID_SHOP_BRAWLIDAYS_INFO,系列皮肤
TID_DONATION_GEAR_AND_LEVEL,补偿强化装备：<NAME>（<LEVEL>级）
TID_BRAWLER_INDEX,英雄<NUM>
TID_DUPLICATE_HERO_START_GAME,每名英雄只能选择一次！
TID_SHOP_BRAWLENTINES_SKINS,乱斗情人节皮肤
TID_SHOP_BRAWLENTINES_TITLE,乱斗情人节
TID_SHOP_BRAWLENTINES_INFO,系列皮肤
TID_EMOTE_BUNDLE_BRAWLENTINES_PACK,乱斗情人节皮肤表情包
TID_EMOTE_BUNDLE_BRAWLIDAYS_PACK,乱斗圣诞节皮肤表情包
TID_TAGTEAM_2,勇往直前
TID_TAGTEAM_3,潜影巨蛇
TID_TAGTEAM_4,见招拆招
TID_TAGTEAM_5,勇士之道
TID_TAGTEAM_6,斗士命运
TID_TAGTEAM_7,仙鹤草甸
TID_TAGTEAM_8,奇招破局
TID_TAGTEAM_9,坚硬沟壑
TID_TAGTEAM_10,猿猴迷阵
TID_TAGTEAM_11,猛虎陷阱
TID_TAGTEAM_12,危险密室
TID_MATCHMAKE_FAILED_10,不支持此功能
TID_RANKED_TEAM_SELECT_HINT_GEAR,选择您的强化装备
TID_SHORT_ORDINAL_1,第一
TID_SHORT_ORDINAL_2,第二
TID_SHORT_ORDINAL_3,第三
TID_SHORT_ORDINAL_4,第四
TID_SHORT_ORDINAL_5,第五
TID_SHORT_ORDINAL_6,第六
TID_SHORT_ORDINAL_7,第七
TID_SHORT_ORDINAL_8,第八
TID_SHORT_ORDINAL_9,第九
TID_SHORT_ORDINAL_10,第十
TID_RANKED_TEAM_SELECT_HINT_SP_GADGET_GEAR,选择您的星徽之力，随身妙具和强化装备
TID_CLUB_LEAGUE_SEASON_END_PROMOTION_INBOX,恭喜，您的战队在此次战队联赛赛季中最终排名第<POSITION>，晋级了<CLUBTIERS>个联赛段位。
TID_EMOTE_BUNDLE_LNY2022_PACK,新春大乱斗皮肤表情包
TID_POWER_LEVEL_INFO,升级战力等级可提升英雄的伤害和生命值，每次升级都需使用战力能量和金币。\n\n战力等级升至7级时可以解锁随身妙具，升至9级可解锁星徽之力，升至10级和11级可各解锁一个强化装备栏位。
TID_FURIOUS_FANG_SKIN,狂暴阿方
TID_FURIOUS_FANG_SKIN_SHOP,狂暴阿方
TID_CLASSIC MIKE_SKIN,经典麦克
TID_CLASSIC MIKE_SKIN_SHOP,经典麦克
TID_EL_PRIMO_VALENTINES,爱心普里莫
TID_EL_PRIMO_VALENTINES_SHOP,爱心普里莫
TID_GRIFF_SLEIGH_SKIN,雪橇格里夫
TID_GRIFF_SLEIGH_SKIN_SHOP,雪橇格里夫
TID_SANTA_BO_SKIN,圣诞老渤
TID_SANTA_BO_SKIN_SHOP,圣诞老渤
TID_LOG_SPIKE_SKIN,滚木圣诞斯派克
TID_LOG_SPIKE_SKIN_SHOP,滚木圣诞\n斯派克
TID_XMAS_GIFT_JACKY_SKIN,礼物快递雅琪
TID_XMAS_GIFT_JACKY_SKIN_SHOP,礼物快递雅琪
TID_EL_PRIMO_TIGER_SKIN,猛虎普里莫
TID_EL_PRIMO_TIGER_SKIN_SHOP,猛虎普里莫
TID_EDGAR_SERPENT_SKIN,大蛇艾德加
TID_EDGAR_SERPENT_SKIN_SHOP,大蛇艾德加
TID_DRUNKEN_MASTER_BARLEY_SKIN,宗师巴利
TID_DRUNKEN_MASTER_BARLEY_SKIN_SHOP,宗师巴利
TID_NIAN_NITA_SKIN,年兽妮塔
TID_NIAN_NITA_SKIN_SHOP,年兽妮塔
TID_ROSA_MILITARY_SKIN,少校罗莎
TID_ROSA_MILITARY_SKIN_SHOP,少校罗莎
TID_RANKED_FRIENDLY_TOGGLE_TITLE,星光竞赛
TID_RANKED_FRIENDLY_TOGGLE_DESC,与星光联赛规则相同，需禁用和挑选英雄，每场有多局对战
TID_RANKED_FRIENDLY_BEST_OF_TITLE,局数
TID_RANKED_FRIENDLY_BEST_OF_DESC,更改对战的局数
TID_RANKED_FRIENDLY_TIMER_TITLE,准备时间
TID_RANKED_FRIENDLY_TIMER_DESC,更改玩家选择英雄的时限
TID_RANKED_FRIENDLY_BEST_OF_3,3局2胜
TID_RANKED_FRIENDLY_BEST_OF_5,5局3胜
TID_RANKED_FRIENDLY_BEST_OF_7,7局4胜
TID_RANKED_FRIENDLY_SWAP_BRAWLER_TITLE,交换英雄？
TID_RANKED_FRIENDLY_SWAP_BRAWLER_DESC,使用：
TID_RANKED_FRIENDLY_TIMER_NORMAL,正常时长
TID_RANKED_FRIENDLY_TIMER_LONG,x1.5
TID_RANKED_FRIENDLY_TIMER_VERY_LONG,x2
TID_SHOP_LNY22_SKINS,新春大乱斗皮肤
TID_SHOP_LNY22_TITLE,新春大乱斗
TID_SHOP_LNY22_INFO,系列皮肤
TID_CLUB_LEAGUE_TODAYS_TICKETS,门票
TID_CLUB_LEAGUE_TODAYS_TICKETS_COUNT,x<NUM>
TID_CLUB_LEAGUE_TODAYS_TICKETS_TIMER,剩余时间：<TIME>
TID_CLUB_LEAGUE_TODAYS_MAX_POINTS,最高积分
TID_CLUB_LEAGUE_TODAYS_MAX_POINTS_EXTRA_PERCENT,+<PERCENT>%
TID_CLUB_LEAGUE_BONUS_DAY,超级活动日
TID_CLUB_LEAGUE_TROPHY_RESET,战队奖杯将在每个活动日结束时重置
TID_CLUB_LEAGUE_TROPHY_RESET_MESSAGE,参加今日战队联赛的比拼，努力赢取战队奖杯！每个活动日结束时战队奖杯将会重置。积极参与每个活动日的比赛，为战队贡献自己的一份力量！
TID_EMOTE_BUNDLE_LNY22_PACK,新春大乱斗皮肤表情包
TID_SKIN_INFO_CAMPAIGN_LUNAR_BRAWL_22,换上新春大乱斗皮肤，欢度喜庆新年！
TID_EVENT_POPUP_GMV_LABEL_DUEL,1对1
TID_RANKED_FRIENDLY_POWER_MATCH,星光竞赛友谊战
TID_RANKED_FRIENDLY_RANDOM_MODE,随机模式
TID_RANKED_FRIENDLY_RANDOM_MAP,随机地图
TID_RANKED_FRIENDLY_SWAP_BRAWLER_REQUEST,要求交换
TID_RANKED_FRIENDLY_SWAP,交换
TID_BRAWL_PASS_SEASON_9,虎虎生威
TID_TAGTEAM_TROPHY_INFO_TITLE,车轮擂台赛奖杯奖励
TID_TAGTEAM_TROPHY_INFO_LOSE_TITLE,比赛战败
TID_TAGTEAM_TROPHY_INFO_WIN_TITLE,比赛获胜
TID_TAGTEAM_TROPHY_INFO_LOSE_INFO,如果战败，每名英雄失去的奖杯数为普通对战的<VALUE>。
TID_TAGTEAM_TROPHY_INFO_WIN_INFO,如果获胜，每名英雄获得的奖杯数为普通对战的<VALUE>。
TID_TAGTEAM_TROPHY_INFO_WIN_INFO_EXTRA,如果3名英雄获得的奖杯总数小于他们单独赢得普通对战时单个英雄所能获得的最低奖杯数，则奖杯总数和该最低奖杯数之间的差额将随机分配给这3名英雄。
TID_TRUE_GOLD_ROSA_SKIN,辉金罗莎
TID_TRUE_GOLD_ROSA_SKIN_SHOP,辉金罗莎
TID_TRUE_GOLD_JACKY_SKIN,辉金雅琪
TID_TRUE_GOLD_JACKY_SKIN_SHOP,辉金雅琪
TID_TRUE_GOLD_LOU_SKIN,辉金小罗
TID_TRUE_GOLD_LOU_SKIN_SHOP,辉金小罗
TID_TRUE_GOLD_PENNY_SKIN,辉金潘妮
TID_TRUE_GOLD_PENNY_SKIN_SHOP,辉金潘妮
TID_TRUE_SILVER_ROSA_SKIN,铂银罗莎
TID_TRUE_SILVER_ROSA_SKIN_SHOP,铂银罗莎
TID_TRUE_SILVER_JACKY_SKIN,铂银雅琪
TID_TRUE_SILVER_JACKY_SKIN_SHOP,铂银雅琪
TID_TRUE_SILVER_LOU_SKIN,铂银小罗
TID_TRUE_SILVER_LOU_SKIN_SHOP,铂银小罗
TID_TRUE_SILVER_PENNY_SKIN,铂银潘妮
TID_TRUE_SILVER_PENNY_SKIN_SHOP,铂银潘妮
TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2021,2021周年庆皮肤
TID_REWARD_INFO_RESOURCE_GEARTOKENSDAMAGE,已领取<AMOUNT>个强攻零件
TID_REWARD_INFO_RESOURCE_GEARTOKENSHEAL,已领取<AMOUNT>个恢复零件
TID_REWARD_INFO_RESOURCE_GEARTOKENSRESISTANCE,已领取<AMOUNT>个韧性零件
TID_REWARD_INFO_RESOURCE_GEARTOKENSSHIELD,已领取<AMOUNT>个护盾零件
TID_REWARD_INFO_RESOURCE_GEARTOKENSSPEED,已领取<AMOUNT>个迅捷零件
TID_RESOURCE_REVOCATION,扣除<AMOUNT>个<NAME>
TID_CLAIM_VOUCHER_POPUP_TEXT,您希望现在领取奖励吗？
TID_CLAIM_VOUCHER_POPUP_TITLE,领取奖励
TID_CLAIM_VOUCHER_BUTTON_CLAIM,领取
TID_CLAIM_VOUCHER_BUTTON_CANCEL,取消
TID_SPELL_FACTORY_CLAIM_FAILED_TITLE,领取奖励出错
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_UNKNOWN,无法领取奖励。
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_ALREADY_CLAIMED,无法领取，该奖励已被领取。
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_INVALID_CODE,无法领取，代码无效。
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_EXPIRED,无法领取，该奖励已过期。
TID_RANKED_FRIENDLY_BEST_OF_TOGGLE_TITLE,最多局数
TID_FLEA,伊芙
TID_FLEA_SHORT_DESC,火力手
TID_FLEA_DESC,对伊芙来说，每个人都是有价值的，至少都可以为她家宝宝提供养料。
TID_FLEA_WEAPON,投蛋机
TID_FLEA_WEAPON_DESC,伊芙连续射出3颗宝宝蛋，它们的体积和伤害会依次增加。
TID_FLEA_ULTI,超级宝宝
TID_FLEA_ULTI_DESC,伊芙扔出一颗巨型宝宝蛋，可孵化出多个幼体。这些幼体会黏上敌人，造成持续伤害。
TID_SPEC_ABI_FLEA_1,逆转投射
TID_SPEC_ABI_FLEA_1_DESC,颠倒投蛋机发射宝宝蛋的顺序。
TID_SPEC_ABI_FLEA_2,意外惊喜
TID_SPEC_ABI_FLEA_2_DESC,每过<c00cc00><VALUE1></c>秒，投蛋机发射的最大的那颗宝宝蛋击中敌人时，会孵化出一个幼体。
TID_ACCESSORY_FLEA_JUMP,先走一步
TID_ACCESSORY_FLEA_JUMP_DESC,伊芙高高跳起并在身后留下一个幼体。
TID_ACCESSORY_FLEA_SYMBIOSIS,母性光辉
TID_ACCESSORY_FLEA_SYMBIOSIS_DESC,巨型宝宝蛋孵化出的幼体不再造成伤害，而是持续为队友恢复生命值。
TID_ACCESSORY_BLOCKED_MISSING_BIG_EGG,没有巨型宝宝蛋时不能使用！
TID_ACCESSORY_BLOCKED_BIG_EGG_TOO_FAR,巨型宝宝蛋距离太远！
TID_BIG_EGG_HEALTH,巨型宝宝蛋生命值
TID_HATCHLING_HEALTH,幼体生命值
TID_HATCHLING_DAMAGE,幼体伤害
TID_HATCHLING_COUNT,幼体数量
TID_ACCESSORY_DUPLICATOR_SWAP,救场替身
TID_ACCESSORY_DUPLICATOR_SWAP_DESC,萝拉和她的魅影分身互换位置，并为自己恢复<c00cc00><VALUE1></c>生命值。
TID_ACCESSORY_BLOCKED_EGO_TOO_FAR,魅影分身距离太远！
