"TID","EN"
"TID_COCOONER_SP_1","DIGESTIVE"
"TID_COCOONER_SP_1_DESC","Cocooned enemies lose <c00cc00><VALUE1>%</c> of their health while cocooned."
"TID_COCOONER_SP_2","SLIMY"
"TID_COCOONER_SP_2_DESC","Cocoon leaves a slimy trail behind it for <c00cc00><VALUE1></c> seconds that slows down enemies walking over it."
"TID_COCOONER_GADGET_1","SPIDERS"
"TID_COCOONER_GADGET_1_DESC","Charlie releases <c00cc00><VALUE1></c> spiders that seek and attack the nearest enemies."
"TID_COCOONER_GADGET_2","PERSONAL SPACE"
"TID_COCOONER_GADGET_2_DESC","Charlie cocoons herself, healing <c00cc00><VALUE1>%</c> of her total health."
"TID_COCOONER_OVERCHARGE","PESTILENCE"
"TID_COCOONER_OVERCHARGE_DESC","Cocoon spawns <c00cc00><VALUE1></c> spiders that seek and attack the nearest enemies."
"TID_STAT_COCOON_HEALTH","Cocoon Health"
"TID_CLUB_PIGGY_BANK_TICKETS_TITLE_TXT","TICKETS"
"TID_CLUB_PIGGY_BANK_WINS_TITLE_TXT","WINS"
"TID_CLUB_PIGGY_BANK_BONUS_TITLE_TXT","BONUS"
"TID_CLUB_INFO_TAB_PIGGY_BANK","MEGA PIG"
"TID_CCTV_POPUP_TITLE","TIME ANOMALY DETECTED"
"TID_CLUB_PIGGY_CONTRIBUTED_WINS","Contributed wins to the MEGA PIG"
"TID_CREATE_CLUB_POPUP_CONFIRMATION","Are you sure you want to create a new Club with Coins and Gems?"
"TID_CREATE_CLUB_POPUP_CONFIRMATION_GEMS_ONLY","Are you sure you want to create a new Club with Gems?"
"TID_SHOP_SKIN_COSMETICS_INCLUDED","EXCLUSIVE COSMETICS!"
"TID_EVENT_MODIFIER_0","NO MODIFIERS"
"TID_CLUB_CHAOS_GAME_MODE","MEGA PIG"
"TID_SHOP_SKIN_COSMETICS_INCLUDED_PIN_PACK","x9"
"TID_EMOTE_BUNDLE_DYNAMIKE_ROBOT_PACK","Robo Mike pin pack"
"TID_EMOTE_BUNDLE_PAM_EVILQUEEN_PACK","Evil Queen Pam pin pack"
"TID_EMOTE_BUNDLE_NITA_CIRCUS_PACK","Tusked Nita pin pack"
"TID_CLUB_CHAOS_EVENT_TITLE","MEGA PIG"
"TID_CLUB_CHAOS_DESCRIPTION","All Random!"
"TID_INBOX_CAPTION_REWARD_BUNDLE_SKIN_PLAYER_THUMBNAILS","Donation of skinned Player Icons:"
"TID_INBOX_CAPTION_REWARD_BUNDLE_SKIN_SPRAYS","Donation of skinned Sprays:"
"TID_SKIN_INFO_CAMPAIGN_HINDU","WARRIOR'S JOURNEY"
"TID_SKIN_INFO_CAMPAIGN_CIRCUS","BIZARRE CIRCUS"
"TID_RANKED_CLUB_PIGGY_TEAM_SELECT_HINT_BAN","PICK YOUR BRAWLER"
"TID_RANKED_CLUB_PIGGY_PICK_BRAWLER_TITLE","PICK YOUR BRAWLER"
"TID_RANKED_BAN_A_BRAWLER_TITLE","BAN A BRAWLER"
"TID_SKIN_FEATURE_PIN","- Exclusive Pin"
"TID_SKIN_FEATURE_PIN_PLAYER_ICON","- Pin and Player Icon"
"TID_SKIN_FEATURE_PIN_PLAYER_ICON_SPRAY","- Pin, Player Icon and Spray"
"TID_SKIN_FEATURE_PIN_PLAYER_ICON_SPRAY_SET","- Pin pack, Player Icon and Spray"
"TID_CLUB_PIGGY_PREVIOUS_CONTRIBUTED_WINS","Contributed wins"
"TID_EVENT_MODIFIER_20","SUPER BUSHY"
"TID_EVENT_MODIFIER_DESC_20","Bushes keep growing during the match."
"TID_EVENT_MODIFIER_21","UNLIMITED POWER"
"TID_EVENT_MODIFIER_DESC_21","Defeated enemies drop Power Cubes. Collect them to increase your Health and Damage."
"TID_EVENT_MODIFIER_23","CLASSIC"
"TID_EVENT_MODIFIER_DESC_23","Classic match with no modifiers."
"TID_ACCESSORY_BLOCKED_ALREADY_COCOONED","Already Cocooned!"
"TID_CLUB_COINS_CONVERSION_NOTIFICATION","The Club Shop has been removed to make way for a new Club Event! All your Club Coins have been converted to <AMOUNT_COINS> Coins and <AMOUNT_PP> Power Points."
"TID_CATALOGUE_SKIN_RARITIES_INFO_POPUP_TITLE","SKIN RARITIES"
"TID_SKIN_FEATURE_PIN_CATALOGUE","- Pins"
"TID_SKIN_FEATURE_PLAYERICON","- Player Icon"
"TID_SKIN_FEATURE_SPRAY","- Spray"
"TID_SKIN_FEATURE_DISCLAIMER","Some previously released skins might miss some of these features. They will be added in future updates."
"TID_CLUB_MEMBERS_ACTIVE","<NUM> members active"
"TID_CLUB_INVITES","INVITES"
"TID_CLUB_INVITED_TO_CLUB","<PLAYER> has invited you to join <CLUB>"
"TID_CLUB_ACTIVE_MEMBERS","Your Club has <NUM1>/<NUM2> active members!"
"TID_CLUB_RECRUIT_MORE_MEMBERS","Recruit more members for the event:"
"TID_CLUB_INVITE","INVITE"
"TID_CLUB_INVITE_FRIENDS","INVITE FRIENDS TO JOIN YOUR CLUB"
"TID_CLUB_INVITE_TO_CLUB","INVITE TO CLUB"
"TID_CLUB_JOIN_ACTIVE_CLUB","JOIN A MORE ACTIVE CLUB?"
"TID_CLUB_CLUB_INACTIVE","It looks like there's not much going on in this Club.\nHere's some more active Clubs to join:"
"TID_CLUB_FULL","This Club is full. Choose another Club!"
"TID_CLUB_JOIN_NEW_CLUB","JOIN NEW CLUB?"
"TID_CLUB_SWITCH_CLUBS","You will leave <OLDCLUB> and join <NEWCLUB>"
"TID_CLUB_PIGGY_BANK_INFO_TITLE","WHAT IS THE MEGA PIG?"
"TID_CLUB_PIGGY_BANK_INFO_TEXT_1","Every win from a Club member adds rewards to the MEGA PIG"
"TID_CLUB_PIGGY_BANK_INFO_TEXT_2","MEGA DROPS add Starr Drops!"
"TID_CLUB_PIGGY_BANK_INFO_TEXT_3","Smash the MEGA PIG at the end of the event to claim your share of the rewards"
"TID_CLUB_PIGGY_BANK_MAX_REWARDS","Per contributor, a MAX MEGA PIG gives:"
"TID_CLUB_PIGGY_BANK_OPEN_ALL","OPEN ALL"
"TID_CLUB_PIGGY_BANK_SHARE_OF_REWARDS","Your share of the MEGA PIG rewards:"
"TID_CLUB_PIGGY_BANK_BONUS_REWARDS_LOCKED","Bonus Starr Drops unlock at the first MEGA DROP.\n<NUM> more Club wins to unlock"
"TID_CLUB_SAY_SOMETHING","Say something..."
"TID_CLUB_PIGGY_BANK_JOIN_CLUB_TO_PLAY","JOIN A CLUB TO PLAY!"
"TID_CLUB_PIGGY_BANK_JOIN_CLUB","JOIN CLUB"
"TID_CLUB_PIGGY_BANK_PIG_FULL","MEGA PIG IS FULL!"
"TID_CLUB_PIGGY_BANK_MEGA_DROP","MEGA DROP!"
"TID_CLUB_PIGGY_BANK_NOT_CONTRIBUTED","No wins contributed to the MEGA PIG:"
"TID_CLUB_PIGGY_BANK_TOP_CONTRIBUTORS","TOP CONTRIBUTORS"
"TID_CLUB_PIGGY_WAITING_OTHERS_PICK","WAITING FOR OTHERS TO PICK!"
"TID_NOTIFICATION_CLUB_PIGGY_EVENT_END","MEGA PIG event is over. You achieved <WINS> wins for your Club!"
"TID_CLUB_PIGGY_BANK_STARR_DROPS_REMAINING","STARR DROPS REMAINING"
"TID_RANKED_CLUB_PIGGY_TEAM_SELECT_HINT_PICK","PICK YOUR BRAWLER"
"TID_CLUB_PIGGY_PICK_TURN","<cffffff>TIME TO PICK</c>"
"TID_SKIN_INFO_WF_2023","BSC 2023"
"TID_MATCHMAKE_FAILED_26","Not enough Brawlers to play this Event"
"TID_ROSA_OVERCHARGE","GRASPING ROOTS"
"TID_ROSA_OVERCHARGE_DESC","Rosa slows down all nearby enemies while her Super is active."
"TID_LOGIN_CALENDAR_RANDOM_REWARD_FINAL_REWARD_MESSAGE","COLLECT ALL STARRS!"
"TID_MAISIE_OVERCHARGE","AFTERMATH"
"TID_MAISIE_OVERCHARGE_DESC","Maisie's Super also shoots her basic attack projectiles around her to all directions."
"TID_QUEST_DESC_9","ACTIVATE HYPERCHARGE <AMOUNT> TIMES"
"TID_EVENT_SLOT_14_CONDITION","\nIN RANKED"
"TID_EVENT_SLOT_34_CONDITION","\n"
"TID_EVENT_SLOT_35_CONDITION","\nIN <EVENTNAME>"
"TID_LOU_OVERCHARGE","SLUSHIE STORM"
"TID_LOU_OVERCHARGE_DESC","Lou's Super instantly freezes enemies in the area."
"TID_CLUB_UNLOCK_FLOW_PIGGY_BANK_DESC","Play the MEGA PIG Event with your Club to win big rewards"
"TID_MECHANIC_OVERCHARGE","SCRAPPY 2.0"
"TID_MECHANIC_OVERCHARGE_DESC","Jessie's turret has <c00cc00><VALUE1>%</c> more health and deals <c00cc00><VALUE2>%</c> more damage."
"TID_EVENT_MODIFIER_24","EXTRA BALL"
"TID_EVENT_MODIFIER_DESC_24","Extra ball added! Two balls instead of one, no pause between goals."
"TID_SPRAYS_OFFER_TITLE","Spray offers"
"TID_HOCKEY_MORTIS_SKIN","HOCKEY MORTIS"
"TID_HOCKEY_MORTIS_SKIN_SHOP","HOCKEY\nMORTIS"
"TID_DASIS_GROM_SKIN","DASIS GROM"
"TID_DASIS_GROM_SKIN_SHOP","DASIS GROM"
"TID_SUPREME_BO_SKIN","SUPREME BO"
"TID_SUPREME_BO_SKIN_SHOP","SUPREME BO"
"TID_VANARA_FRANK_SKIN","VANARA FRANK"
"TID_VANARA_FRANK_SKIN_SHOP","VANARA\nFRANK"
"TID_DARK_CLOWN_SAM_SKIN","DARK CLOWN SAM"
"TID_DARK_CLOWN_SAM_SKIN_SHOP","DARK CLOWN\nSAM"
"TID_MECHA_EDGAR_01_SKIN","MECHA EDGAR UNIT-01"
"TID_MECHA_EDGAR_01_SKIN_SHOP","MECHA EDGAR\nUNIT-01"
"TID_MECHA_EDGAR_00_SKIN","MECHA EDGAR UNIT-00"
"TID_MECHA_EDGAR_00_SKIN_SHOP","MECHA EDGAR\nUNIT-00"
"TID_RINGMASTER_BYRON_SKIN","RINGMASTER BYRON"
"TID_RINGMASTER_BYRON_SKIN_SHOP","RINGMASTER\nBYRON"
"TID_HOOT_HOOT_SHELLY_SKIN","HOOT HOOT SHELLY"
"TID_HOOT_HOOT_SHELLY_SKIN_SHOP","HOOT HOOT\nSHELLY"
"TID_TUSKED_NITA_SKIN","TUSKED NITA"
"TID_TUSKED_NITA_SKIN_SHOP","TUSKED NITA"
"TID_KABOCHA_FANG_SKIN","KABOCHA FANG"
"TID_KABOCHA_FANG_SKIN_SHOP","KABOCHA FANG"
"TID_COBRA_LOLA_SKIN","COBRA LOLA"
"TID_COBRA_LOLA_SKIN_SHOP","COBRA LOLA"
"TID_WHITE_WOLF_LEON_SKIN","WHITE WOLF LEON"
"TID_WHITE_WOLF_LEON_SKIN_SHOP","WHITE WOLF\nLEON"
"TID_ROSIE_CHARLIE_SKIN","ROSIE CHARLIE"
"TID_ROSIE_CHARLIE_SKIN_SHOP","ROSIE CHARLIE"
"TID_BOY_SCOUT_GUS_SKIN","BOY SCOUT GUS"
"TID_BOY_SCOUT_GUS_SKIN_SHOP","BOY SCOUT\nGUS"
"TID_BROTHER_BO_SKIN","BROTHER BO"
"TID_BROTHER_BO_SKIN_SHOP","BROTHER BO"
"TID_AMAZING_CHARLIE_SKIN","AMAZING CHARLIE"
"TID_AMAZING_CHARLIE_SKIN_SHOP","AMAZING CHARLIE"
"TID_CLUB_PIGGY_BANK_INFO_EXTRA_RESOURCES","EXTRA RESOURCES"
"TID_CLUB_PIGGY_BANK_INFO_MEGA_DROP","More Starr Drops every MEGA DROP"
"TID_ESPORT_OFFER_SUBTITLE_SPRAYS","Sprays"
"TID_LAVISH_LOLA_SKIN","LAVISH LOLA"
"TID_LAVISH_LOLA_SKIN_SHOP","LAVISH LOLA"
"TID_CLUB_PIGGY_BANK_EVENT_TEASER_DESC","Event starts in"
"TID_CLUB_YOUR_CLUB","YOUR CLUB"
"TID_CLUB_JOIN_CLUB","JOIN CLUB"
"TID_CLUB_PIGGY_BANK_SKIP_OPENING","SKIP OPENING"
"TID_MATCHMAKE_FAILED_27","Out of Tickets. Support Clubmates that have Tickets!"
"TID_CLUB_FEATURE_LOCKED_TROPHIES_DESCRIPTION","Clubs unlock at <TROPHIES> Trophies! Collect more Trophies to join a Club, or to create your own Club!"
"TID_CLUB_PIGGY_BANK_TOP_CONTRIBUTOR_BONUS","TOP CONTRIBUTOR BONUS"
"TID_PERCENTER_OVERCHARGE","TEEN SPIRIT"
"TID_PERCENTER_OVERCHARGE_DESC","Colette's spirit follows her during her dash, damaging enemies on the way."
"TID_EMOTE_BUNDLE_BUSTER_CHAINSAW_PACK","Chainsaw Buster Pin pack"
"TID_BRAWL_PASS_SEASON_20","BIZARRE CIRCUS"
"TID_INBOX_CAPTION_STARR_DROP_DONATION","Donation of <NUM> <RARITY> Starr Drop"
"TID_INBOX_CAPTION_RANDOM_HYPERCHARGE_DONATION","Donation of <NUM> Random Hypercharge"
"TID_GEMGRAB_521","Stacking"
"TID_GEMGRAB_522","Warehouse"
"TID_HOTZONE_521","On the Train"
"TID_HOTZONE_522","Over the Top"
"TID_BRAWLBALL_521","Iron Bars"
"TID_BRAWLBALL_522","Deadly Deflections"
"TID_KNOCKOUT_521","Waters of Doom"
"TID_KNOCKOUT_522","Into Infinity"
"TID_SHOWDOWN_521","Vicious Vortex"
"TID_SHOWDOWN_522","Descending Dimensions"
"TID_HEIST_521","Hungry Hippos"
"TID_HEIST_522","Sultans of Swing"
"TID_TITLE_MASTERY_CHARLIE","The Amazing"
"TID_SHOP_STARR_DROP_OVERCHARGE","HYPERCHARGE STARR DROP"
"TID_CONTEXT_MENU_REPORT_CHAT","REPORT CHAT"
"TID_CONTEXT_MENU_REPORT_NAME","REPORT NAME"
"TID_CONTEXT_MENU_REPORT_PLAYER","REPORT..."
"TID_CONTEXT_MENU_KUDOS_PLAYER","KUDOS"
"TID_INBOX_CAPTION_RANDOM_STARR_DROP_DONATION","Donation of <NUM> Random Starr Drop"
"TID_LEAPER","MICO"
"TID_LEAPER_SHORT_DESC","ASSASSIN"
"TID_LEAPER_DESC","Mico's the sound guy in Brawlywood, but one could be forgiven for thinking he's actually a celebrity given all the bragging and name-dropping. Hot-tempered and unstable, he cannot take a joke. Don't ever call him funny..."
"TID_LEAPER_WEAPON","MIC BOOM"
"TID_LEAPER_WEAPON_DESC","Mico jumps forward for a short distance attacking with his mic boom and damaging nearby enemies after landing."
"TID_LEAPER_ULTI","OUT OF FRAME"
"TID_LEAPER_ULTI_DESC","Mico jumps out of frame, becoming invulnerable while controlling his landing position and damaging nearby enemies when landing."
"TID_LEAPER_SP_1","MONKEY BUSINESS"
"TID_LEAPER_SP_1_DESC","Every <c00cc00><VALUE1></c> seconds, Mico's basic attack steals ammo from his enemies after hitting them."
"TID_LEAPER_SP_2","RECORD SMASH"
"TID_LEAPER_SP_2_DESC","Mico deals <c00cc00><VALUE1>%</c> extra damage against non brawlers."
"TID_LEAPER_GADGET_1","CLIPPING SCREAM"
"TID_LEAPER_GADGET_1_DESC","Mico lets out a deafening scream towards the nearest enemy, dealing <c00cc00><VALUE1></c> damage and slowing down enemies for <c00cc00><VALUE2></c> seconds on hit."
"TID_LEAPER_GADGET_2","PRESTO"
"TID_LEAPER_GADGET_2_DESC","Mico's next jump has <c00cc00><VALUE1>%</c> longer range."
"TID_LEAPER_OVERCHARGE","SOUND CHECK"
"TID_LEAPER_OVERCHARGE_DESC","Mico's super also stuns nearby enemies after landing for <c00cc00><VALUE1></c> seconds."
"TID_ACCESSORY_BLOCKED_FLY_JUMP","Can not be used while flying!"
"TID_ATTACHER","KIT"
"TID_ATTACHER_SHORT_DESC","SUPPORT"
"TID_ATTACHER_DESC","Stuck giving autographs to his rabid fans at Starr Toon Studios, cartoony superstar Kit often daydreams of becoming relevant in the industry again, respected for his acting chops rather than his looks."
"TID_ATTACHER_WEAPON","CLAWS"
"TID_ATTACHER_WEAPON_DESC","Claw nearby enemies in a cone."
"TID_ATTACHER_WEAPON_ATTACHED","YARN BALLS"
"TID_ATTACHER_WEAPON_ATTACHED_DESC","Throw exploding yarn balls while attached to a friendly Brawler."
"TID_ATTACHER_ULTI","CARRY ME"
"TID_ATTACHER_ULTI_DESC","Jump and attach to the back of another Brawler. Heals allies and damages enemies over time."
"TID_ATTACHER_SP_1","POWER HUNGRY"
"TID_ATTACHER_SP_1_DESC","Kit gains <c00cc00><VALUE1>%</c> power from each Power Cube."
"TID_ATTACHER_SP_2","OVERLY ATTACHED"
"TID_ATTACHER_SP_2_DESC","Kit attaches to friendly brawlers for <c00cc00><VALUE1></c> seconds longer."
"TID_ATTACHER_GADGET_1","CARDBOARD BOX"
"TID_ATTACHER_GADGET_1_DESC","Hide in a cardboard box becoming invisible for <c00cc00><VALUE1></c> seconds. Charges the Super <c00cc00><VALUE2></c> faster while stationary."
"TID_ATTACHER_GADGET_2","CHEESEBURGER"
"TID_ATTACHER_GADGET_2_DESC","Heals himself and the friendly Brawler he is attached to for <c00cc00><VALUE1></c>."
"TID_BRAWLPASS_UNLOCK_BRAWLER_EXCLUSIVE_SKIN","BRAWL PASS SKIN ON TIER <TIER>"
"TID_BRAWLPASS_UNLOCK_BRAWLER_TITLE","STARR ROAD SWITCH"
"TID_BRAWLPASS_UNLOCK_BRAWLER_OR","OR"
"TID_BRAWLPASS_UNLOCK_BRAWLER_START","Start Unlocking"
"TID_BRAWLPASS_UNLOCK_BRAWLER_SWITCH","SWITCH TO UNLOCK ANY BRAWLER"
"TID_BRAWLPASS_UNLOCK_BRAWLER_SWITCH_BUTTON","SWITCH"
"TID_BRAWLPASS_UNLOCK_BRAWLER_SWITCH_BUTTON_TITLE","Start Unlocking"
"TID_CROW_OVERCHARGE","UTILITY KNIVES"
"TID_CROW_OVERCHARGE_DESC","Crow's knives are piercing and are returning like a boomerang."
"TID_REPORT_CLUB_NAME_TITLE","REPORT CLUB NAME?"
"TID_REPORT_CLUB_NAME_DESC","Are you sure you want to report <cF3B800><NAME></c> for having an inappropriate Club name?"
"TID_REPORT_CLUB_DESC_TITLE","REPORT CLUB DESCRIPTION?"
"TID_REPORT_CLUB_DESC_DESC","Are you sure you want to report this Club description?"
"TID_REPORT_SENT_HEADING","REPORT SENT"
"TID_REPORT_SENT","Thank you.\nOur moderation team will review your report shortly."
"TID_REPORT_PLAYER_NAME_TITLE","REPORT PLAYER?"
"TID_REPORT_PLAYER_NAME","Are you sure you want to report <cF3B800><NAME></c> for having an inappropriate name?"
"TID_REPORT_PLAYER_NAME_FAILED","OOF! Unable to report player name at this time"
"TID_GAME_MODE_31","WIPEOUT 5V5"
"TID_GAME_MODE_31_DESC","Collect points by defeating opponents. The first team to reach <MAX_SCORE> points wins the match!"
"TID_GAME_MODE_32","BRAWL BALL 5V5"
"TID_GAME_MODE_32_DESC","Take the ball to the opposing team's goal to score! Match ends when one team scores two goals, or at full time."
"TID_GAME_MODE_33","GEM GRAB 5V5"
"TID_GAME_MODE_33_DESC","Collect Gems that pop out of the Gem Mine in the middle of the map. Or, just take them from fallen opponents! Hold ten gems for the duration of a countdown to win the game!"
"TID_GAME_MODE_GEMGRAB_DOUBLE_MINE","Collect Gems that pop out of the Gem Mines in the middle of the map. Or, just take them from fallen opponents! Hold twenty gems for the duration of a countdown to win the game!"
"TID_LASER_BALL_5V5_INTRO_TEXT","Score two goals to win!"
"TID_BRAWLBALL_5V5_1","Freezing ripples"
"TID_BRAWLBALL_5V5_2","Great waves"
"TID_BRAWLBALL_5V5_3","Cool shapes"
"TID_WANTED_5V5_1","Slippery road"
"TID_WANTED_5V5_2","Icy ice park"
"TID_WANTED_5V5_3","Frosty tracks"
"TID_GEMGRAB_5V5_1","Arctic extraction"
"TID_GEMGRAB_5V5_2","Snowman forest"
"TID_GEMGRAB_5V5_3","Cold pond quarry"
"TID_GEMGRAB_5V5_4","Snowflakes"
"TID_GEMGRAB_DOUBLE_MINE_INTRO_TEXT","Grab 20 gems to win"
"TID_LEON_OVERCHARGE","LIMBO"
"TID_LEON_OVERCHARGE_DESC","Leon stays invisible while attacking his enemies."
"TID_CHAIN_OFFER_TITLE","SPECIAL OFFERS"
"TID_CHAIN_OFFER_SUBTITLE",""
"TID_RECOMMENDED_BRAWLERS","Hot picks for you!"
"TID_TNT_DUDE_OVERCHARGE","BOOMER"
"TID_TNT_DUDE_OVERCHARGE_DESC","Super bomb spawns smaller bombs."
"TID_BP_UNLOCK_ANY_BRAWLER","UNLOCK ANY BRAWLER"
"TID_BP_UNLOCK_ANY_BRAWLER_UP_TO_EPIC","Up to Epic"
"TID_BP_BOOST_NEXT_UNLOCK","OR BOOST YOUR NEXT UNLOCK!"
"TID_BP_EXCLUSIVE_SKIN","NEW SKIN"
"TID_KICKER_DUDE_OVERCHARGE","DRAGON KICK"
"TID_KICKER_DUDE_OVERCHARGE_DESC","Charge through walls while dropping popcorn on the way."
"TID_BP_BOOST_NEXT_UNLOCK_TITLE","BOOST YOUR NEXT UNLOCK!"
"TID_BP_UPGRADE_TITLE","UPGRADE YOUR PASS!"
"TID_BP_EXCLUSIVE_CHROMAS","X2 SKIN CHROMAS!"
"TID_BP_PLUS_NAME","BRAWL PASS PLUS"
"TID_BP_PLUS_ALL","ALL"
"TID_BP_PLUS_MORE","MORE!"
"TID_BP_PLUS_TITLE","TITLE!"
"TID_BP_PLUS_INSTANT","INSTANT 20%"
"TID_BP_PLUS_PROGRESS","PROGRESS"
"TID_ENRAGER_OVERCHARGE","OUTBURST"
"TID_ENRAGER_OVERCHARGE_DESC","After using Super gain charging speed and reload speed for few seconds."
"TID_CHAIN_OFFER_COVER_DAY","DAY <NUMBER>"
"TID_CHAIN_OFFER_AVAILABLE_FOR","Available for: <TIME>"
"TID_SKIN_UNLOCK_BRAWLER_REQUIRED","Brawler required:"
"TID_TITLE_ASK_SWITCH_BRAWLER_POPUP","SWITCH TO UNLOCK <BRAWLER>?"
"TID_ASK_TRANSFER_CREDITS_TO_NEW_BRALER","Cancel unlocking <CURRENTBRAWLER> and transfer Credits to <NEWBRAWLER>? Unlock <CURRENTBRAWLER> again after unlocking <NEWBRAWLER>."
"TID_DECLINE_TRANSFER_CREDITS_TO_NEW_BRALER","MAYBE LATER"
"TID_ACCEPT_TRANSFER_CREDITS_TO_NEW_BRALER","SWITCH"
"TID_SKIN_UNLOCK_USE_YOUR_YOUR_NEW_SKIN","USE YOUR NEW SKIN"
"TID_BP_PERKS","PASS PERKS!"
"TID_BP_PURCHASE_FREEBIES","+ FREEBIES"
"TID_BP_PURCHASE_DOUBLER","x2"
"TID_BP_PURCHASE_QUESTS","EXTRA QUESTS"
"TID_BP_PURCHASE_SEEALL","SEE ALL"
"TID_BP_PERKS_NAME","Exclusive Chromatic Name"
"TID_BP_PERKS_FREEBIES","Extra Daily Shop Freebie"
"TID_BP_PERKS_DOUBLER","Double Daily Battle XP"
"TID_BP_PERKS_DAILY_QUEST","Extra Daily Quest"
"TID_BP_PERKS_SEASONAL_QUEST","Premium Seasonal Quests"
"TID_BP_CONTENT_BRAWLER_UNLOCK","BRAWLER UNLOCK"
"TID_BP_CONTENT_COINS","<AMOUNT> COINS"
"TID_BP_CONTENT_PP","<AMOUNT> POWER POINTS"
"TID_BP_CONTENT_CREDITS","<AMOUNT> CREDITS"
"TID_BP_CONTENT_BLING","<AMOUNT> BLING"
"TID_BP_CONTENT_GEM","<AMOUNT> GEMS"
"TID_BP_CONTENT_SKIN","EXCLUSIVE SKIN"
"TID_BP_CONTENT_PIN_SET","PIN SET"
"TID_BP_CONTENT_PLAYER_ICON","PLAYER ICON"
"TID_BP_CONTENT_SPRAY","SPRAY"
"TID_BP_CONTENT_CHROMAS","SKIN CHROMAS"
"TID_BP_CONTENT_TITLE","TITLE"
"TID_BP_CONTENT_PROGRESS","INSTANT 20% PROGRESS"
"TID_BP_CONTENT_HEADING","PASS\nCONTENTS"
"TID_RECRUIT_ROAD_BUBBLE_SWITCH_NOW","SWITCH NOW?"
"TID_EVENT_POPUP_GMV_LABEL_2V2","2 vs 2"
"TID_EVENT_POPUP_GMV_LABEL_5V5","5 vs 5"
"TID_BP_REWARD_PLUS","PLUS"
"TID_SWITCH_CONFIRM","ARE YOU SURE?"
"TID_BALL_531","Crossing"
"TID_BALL_532","Side Jump"
"TID_BALL_533","Strange"
"TID_BALL_534","Rush"
"TID_UNLOCK_ANY_BRAWLER_RECOMMENDED","RECOMMENDED"
"TID_BRAWL_PASS_UPGRADE","UPGRADE"
"TID_BRAWL_PASS_PURCHASED","Purchased"
"TID_PERK_PASS_BUTTON","BRAWL PASS"
"TID_PERK_AD_BUTTON","WATCH AD"
"TID_PERK_OR","OR"
"TID_PERK_TOKENS_PASS_TEXT","+<COUNT> XP FROM BATTLES\nEVERY DAY THIS SEASON"
"TID_PERK_TOKENS_AD_TEXT","+200 XP FROM\nBATTLES TODAY"
"TID_EVENT_MODIFIER_25","ICE AGE"
"TID_EVENT_MODIFIER_DESC_25","Enjoy slippery ice and piles of snow!"
"TID_EVENT_MODIFIER_26","TOXIC ARENA"
"TID_EVENT_MODIFIER_DESC_26","Poison clouds are here and they arrive sooner than you think."
"TID_EVENT_MODIFIER_27","DEVASTATION CLOUD"
"TID_EVENT_MODIFIER_DESC_27","Poison cloud is strong enough to destroy the landscape."
"TID_BP_PLUS_PURCHASE_UNLOCK","BRAWL PASS PLUS UNLOCKED"
"TID_CATALOG_COLLECTION_COSMETICS_BANK","Cosmetics bank"
"TID_CATALOG_COLLECTION_DESC_COSMETICS_BANK","Cosmetics locked by brawler"
"TID_GEAR_SUPER_BULLET_SPEED_TITLE","BAT STORM"
"TID_GEAR_SUPER_BULLET_SPEED_INFO","The speed of bats increased by <NUM>%"
"TID_GEAR_SUPER_BULLET_SPEED_UPGRADE_INFO","Super attack speed increased"
"TID_GEAR_SUPER_BULLET_SPEED_UPGRADE_TARGET","Bat storm"
"TID_BRAWLPASS_UNLOCK_ANY_BRAWLER_INFO_TITLE","UNLOCK ANY BRAWLER"
"TID_BRAWLPASS_UNLOCK_ANY_BRAWLER_INFO_TXT1","Reach Tier 25 of the Brawl Pass"
"TID_BRAWLPASS_UNLOCK_ANY_BRAWLER_INFO_TXT2","Choose any Brawler up to Epic to unlock"
"TID_BRAWLPASS_UNLOCK_ANY_BRAWLER_INFO_TXT3","Choose to claim Credits towards your current unlocking Brawler on the Starr Road or Fame"
"TID_BRAWLPASS_UNLOCK_ANY_BRAWLER_INFO_TXT4","Up to Epic"
"TID_BRAWLPASS_UNLOCK_ANY_BRAWLER_INFO_OR","OR"
"TID_TWINS","LARRY & LAWRIE"
"TID_TWINS_SHORT_DESC","ARTILLERY"
"TID_TWINS_DESC","Larry sells tickets to Starr Park visitors under the watchful eye of his twin, Lawrie. Larry loves rules, they make life easier! Lawrie doesn't love rules so much as enforcing them. They make a good team."
"TID_TWINS_WEAPON","TICKET DISPENSER"
"TID_TWINS_WEAPON_DESC","Shoot a ticket bundle over obstacles that explodes twice after landing, damaging nearby enemies."
"TID_TWINS_ULTI","CALL FOR BACKUP"
"TID_TWINS_ULTI_DESC","Throw a signal to summon your twin Lawrie for help. He will seek out any trouble makers and serve justice with his taser gun."
"TID_TWINS_SP_1","PROTOCOL: PROTECT"
"TID_TWINS_SP_1_DESC","While Lawrie is in range, transfer <c00cc00><VALUE2>%</c> incoming damage to himself instead."
"TID_TWINS_SP_2","PROTOCOL: ASSIST"
"TID_TWINS_SP_2_DESC","While Lawrie is in range, reload <c00cc00><VALUE2>%</c> of your ammo whenever he damages an enemy."
"TID_TWINS_GADGET_1","ORDER: SWAP"
"TID_TWINS_GADGET_1_DESC","Swap weapons with Lawrie."
"TID_TWINS_GADGET_2","ORDER: FALL BACK"
